,UKF296,UKF304,UKF334,ZH8812bulk,ZH916bulk
TLN1,-0.011015448876496204,-0.07709522440313123,-0.04292655924364533,0.0005041146517884878,-0.03206170074078522
COL2A1,,,-0.011913412766104626,,-0.0245747983719387
SHH,-0.0162144102134076,,-0.01137007413361323,0.04695397263407296,-0.00015489936246238336
PON2,-0.025004347967805873,-0.07091346030749743,-0.05447532207456573,0.024125849295673046,0.1074485983898237
ICAM5,0.10049138163503288,0.08034321215956038,0.10178535665346959,,-0.01960508295212122
HPX,-0.01412185543081182,,-0.028900459189574942,0.026208207330098227,-0.04353037426243575
SFRP2,0.0015829668545129687,-0.061305188516530905,0.008139147012824212,-0.03755196949300013,0.011177437975321466
CFC1,,0.07577132752925239,,,-0.024135544240890133
CD70,,,,,-0.04791735849224934
HP,0.01505898181819972,-0.05041410256040531,0.008495767432970387,-0.0009911264014610842,-0.0006057553195125717
CXCL2,0.008879466348032791,0.03918218806446154,-0.007052556217276013,0.003826106747638531,-0.0332255278108587
NPPB,,,-0.0146317581872191,,
CCK,0.1114468555566855,0.1668727370955666,0.07638954747587137,0.004699651303420295,0.0726639202820748
SEMA6A,0.05749687853359626,-0.13714548542008723,-0.0032216354086180873,-0.09296973264666128,0.025755233491741577
IRAK4,-0.04044166771682785,-0.04335108258973164,0.016176328083940563,-0.033614586046498245,-0.0006911830711702909
GSTP1,-0.05343141404536767,-0.10792810559676844,-0.05982651232485309,0.0011655137674712426,-0.06677757619983565
VCAM1,-0.08098938494365741,-0.06146230301516252,-0.03958500331364903,-0.068416773105045,0.025661903606693643
NXPH3,-0.022863440101423393,0.0648747985476423,-0.005854833284860708,-0.02650142823151252,0.004671787265225629
MTMR4,0.01011496506048098,0.05618248439312178,0.03155251993711213,0.013080358926914162,0.036612069786370514
LAMC2,,,,0.016039076637091938,-0.026266400244433486
IL10,,-0.08000876271847125,-0.013097503784204892,-0.0237272224876553,-0.04569243751478027
SEMA4D,-0.07618481574251194,-0.13045515878779437,0.07167082238531922,0.045175793756296566,0.057103645219427714
TRH,,0.013573972724211772,-0.014707996331763777,0.043108999207874775,-0.005140797991362746
SEMA6D,0.0035552565948998847,0.07214951971877774,0.0030439178373043154,0.008597604468757254,-0.010059061779654205
CEL,,,,-0.04794942353913052,-0.028062065150741528
PDCD1LG2,-0.007667507018594372,-0.008193848428841995,0.03923370986022929,0.10261380654477466,0.02902762012911945
SPINT1,0.0016940693195459258,-0.03378948662366852,0.017207027230526414,-0.04860122956492474,-0.016996657261597364
CTHRC1,-0.0026056939822968407,-0.001706174076582253,-0.01975043068271029,0.03550238708927671,0.04269945859640975
PODXL,-0.01265360919392256,0.003907670668462017,-0.018381656264074158,0.03718538554807916,0.015911202001682712
JAM3,-0.03264095459852871,-0.1646205584215459,-0.02881920573490877,0.01978148482600478,0.09260176077019452
TGFB2,-0.033022557733877606,-0.03483720275124173,0.05758485302255823,0.04064827308686976,0.014936988322213985
COL18A1,-0.010219259813580819,-0.08949809026827778,-0.032277752629315974,0.030483030708833788,0.04558337993446245
NODAL,,,-0.020115355706959662,-0.03700342718984376,0.01886154124042614
INHBB,-0.04132317217519386,-0.06196206318606775,0.0056751347705381455,-0.0068809100035561255,-0.016335221998396886
LCN1,,,,,-0.018423638775773223
ARF4,-0.02572257973242766,-0.08290479230035916,-0.03409910423052051,0.0166606614991034,0.03365883772596426
CXCL14,0.005858328282530268,0.0350698396987687,0.0057484817679788166,0.08026344315930872,0.03407723394804659
LIF,-0.016741782008690195,-0.030397238781716938,-0.024231946372555876,-0.01545403967535852,-0.09771787645930784
IL17B,,,,,0.1747281580765179
MMP1,,,,,-0.04661696458562435
MATN1,,,-0.011913411283537411,0.1384243350132488,-0.01898300416153158
ADAM28,-0.03936897526391319,-0.02595048942423018,0.016828509494882467,0.016128662738705998,0.005482898069329757
TCN2,0.018849887663234786,-0.05477033349091062,0.004293791954417562,0.024038453240270638,0.03941371850040068
THPO,-0.017421414024603496,0.09303449122919256,-0.011913412652060976,,-0.02844775767839934
CUBN,-0.014522623139505832,-0.023203242933932843,-0.012366790121940613,0.14308289203761926,0.012655330500371249
TIMP3,-0.04050491511457261,0.08783727066873152,-0.06926052400506325,0.03658419592037176,0.04683892140719687
PIGF,-0.03155027268129603,-0.06266289456035289,-0.03251658920793337,-0.0095188468101194,-0.024989020990674772
CRH,-0.03152042006366669,0.014727482849495183,0.06672994477688973,-0.041938567534439856,0.1253196844827883
BDNF,-0.018324843612039163,0.004815597677391735,-0.013417562451505367,-0.05331024245793903,-0.037202343656814185
CCL5,-0.0004341857796332955,-0.023620098469952444,-0.016161976916973755,-0.05063943907727777,-0.06716834680855371
GAD1,0.09000356796146851,0.1441375135460356,0.08911385115293978,0.012086838780372988,0.05152584608059069
COL14A1,-0.02281961434889824,-0.04271261494141561,-0.030472478900673738,-0.028443869964277963,0.017211180004050274
HLA-A,0.00021973762084184081,-0.150117302148084,-0.07209343074150913,0.047745769240236526,-0.018943839489174868
CD5L,,-0.03149047393676595,,,
FGF18,,,,,-0.02606023789965016
ADM,-0.013000982242003368,-0.005033517226101924,-0.0379365325791121,0.06239979498655719,-0.10323705280214111
CCL15,-0.010865548608746181,,,,
GNAI2,-0.043672128508502016,-0.16126814481643553,-0.03230074040195613,-0.006166313224021346,0.026344377572952944
HDC,-0.021208330793454286,,,,0.08819568787419338
COL11A1,0.06793599704646619,0.1219210792900008,0.0048658428700298914,0.005116814094882412,0.015077148985903063
NUCB2,0.012884681905520421,0.03307151485230577,-0.043772682107396856,-0.002856275490660539,-0.046108062309015777
FGF16,,,,,-0.018705274354626947
CXCL1,-0.015853590769350445,-0.04296278591387541,-0.016161979657099815,-0.00963608629853855,-0.06005813904106255
VCAN,-0.02619163096924292,-0.12280029099398272,-0.05974977057221422,0.04084603373059725,0.04144729521242155
MMP7,-0.020756405346051908,-0.018531692453597412,-0.01841339297272382,,-0.0536345760803538
PTPN6,-0.006344694921792498,-0.0433080921293196,0.00946822731973461,-0.05083705134311448,0.035143254131170844
PTGS2,0.01744972990235401,0.010927774376887078,0.08859518370889326,0.037502354345806205,-0.025741688205396566
XCL1,,-0.024308307649062156,,,-0.03378368028306237
CD58,-0.019061592949194035,0.1081110024055456,-0.03788991476805957,-0.052716090935308796,-0.00799760513316062
TNFSF14,-0.015484786507608168,-0.02117746565396708,,0.008746410551578083,-0.004135707979550252
CNTN4,0.03708437200959345,0.10651566938064709,0.021955518347607794,-0.03122518528221159,-0.01438439491829375
BTLA,0.024705921883586324,,,,
MFNG,-0.007090816104150234,-0.0523955863096867,0.027633617426576475,-0.021471259385409232,0.029206354566073196
ICAM1,0.018180690794224002,-0.06929581781847645,-0.02138723215340349,0.040517012545581606,-0.022194318062957023
PROS1,-0.0005863005528876526,-0.0145772809970969,-0.05962883108734184,0.013121709752100471,-0.02741538879195965
CLCF1,0.0328661343142629,-0.04262552251121164,-0.00511902751381559,0.03714292756056451,-0.05615399079360314
PSAP,-0.002360789569194523,-0.0696956096252521,0.07564839435688846,0.07601215168654539,0.05158509412522424
EFEMP1,-0.02668323748372109,-0.1574844852396029,-0.028910989159988357,0.013014790515924843,-0.018291503701008033
C1QTNF1,0.029114361538985053,0.025405606014201183,-0.03763353279157254,0.034425895822375645,-0.0330453193077455
ALB,-0.0009301739390662413,-0.014916686511062377,-0.011537480719202386,0.02742953033135846,-0.026876513793119148
EFNA3,0.06941706000747987,0.17445169239934602,0.0016903615091469926,-0.02583135142880532,0.09432437926411415
DRAXIN,0.006621046236960123,0.01755838726960665,-0.042525831282605425,0.0095034381216837,0.0733996524642733
RAET1L,0.04996565095766904,,,,
NPTX2,0.10363231740777536,-0.01807325791372044,-0.03253187604592067,0.06095002589473596,0.013934969055421345
FGF11,0.004427754972281773,-0.015997486978257904,-0.04060778071382326,0.02099546131597729,-0.033115871452132135
CD59,0.02507030685137057,-0.07525552896642543,-0.020233508604346504,0.10291954163404664,0.05599722420190277
COL9A2,0.0021601700356402268,-0.0744611788762217,0.003528352323473032,-0.027807672167169763,0.019094588911081584
DLL3,0.0446173836290299,0.034686784611880586,0.04453307745688299,-0.06795942714553982,0.09988835056141215
FGF5,,0.22341945718197148,,,-0.03208694687395853
LIN7C,-0.0016795625549531376,0.04631293438567104,0.010964265526195149,-0.03611623373859856,0.02036923989673734
GDF7,-0.015484785905869337,-0.016906016546602193,,0.02619385254655806,-0.029018039300749487
PSPN,0.014784849581250852,0.1404279276192053,-0.007168017479883402,0.007900289896066549,0.0018326715739003683
ANGPT1,0.0242988132799255,-0.08405573976607085,-0.00047168652361422367,0.022052935904308724,0.009419258261274332
PNOC,0.06948196690396272,0.11025258534981704,0.03401782123001092,,0.0913913774471967
L1CAM,0.033622857791837414,0.1525556778266667,0.07024881722836719,0.028425961161813538,0.044461830527427415
APOA1,-0.02506063929045161,0.026979462835848164,-0.036857150631977656,-0.0036965898212852704,-0.03502898456151162
PSEN1,-0.0009573169323077673,-0.09356026730403189,-0.0626268298843504,-0.01696827149767117,0.026995453572901135
CALM2,0.0543369388740409,0.14991174521558645,0.07615687836450401,-0.020155826602059765,0.052392089531589754
CLEC2B,-0.05525575965970696,-0.06239168805197729,-0.044430230983585194,0.02766072234144481,0.0034126544292698985
NTNG1,-0.0030710172931793446,0.037611598345693796,0.08509496189626432,0.05960119469120034,0.0378707112543874
LRIG1,-0.040395240493094016,-0.08956892912490429,-0.009544680576485642,0.02415429575240154,0.08886316580756382
CPAMD8,-0.028661058327602903,-0.0402061447877094,-0.02200391290857034,-0.04988669784521899,-0.020575964755771857
GHRL,-0.014121856870501116,-0.019877630076044858,-0.015204739773490888,0.04499364634600627,-0.01813792702603237
NPY,-0.0258307280400534,-0.00672119907927615,0.015731906248535953,0.023426128441711058,0.035029629106338334
MMP2,-0.011016816242627313,-0.038974468130497854,-0.048958394357344975,-0.009888076869706025,0.04263036326726818
PPY,,,,,-0.02179366485785024
ALKAL2,0.008492692087443646,-0.07009702084634076,0.008148050411762071,0.05876824255037686,-0.002416428269004027
CSF1,-0.009201538589863379,-0.04173380382421628,-0.029523345334381022,-0.022306680602725778,-0.03447129442173786
SEMA4C,0.10517510897598509,0.012089412871969154,-0.001118800258260582,0.06492957899034353,0.004206734914924326
ICAM2,-0.005945973260261597,-0.03104384260993385,0.009976126901361501,0.025433713177913726,0.00711938521865661
SYTL3,-0.022974110180634364,0.0007501458226479497,-0.03719651013022863,-0.011178932622310084,-0.06517667875387433
IL1A,-0.0012076601006027507,-0.04396314259847569,0.0063079280701868285,-0.012402061230257761,-0.0326034938028092
PGF,-0.014065642029790376,-0.04628115182375922,-0.061006443098312615,0.0721510386382939,0.07931384436054718
LGALS8,-0.0237042658858585,0.05182406177729797,-0.02884455357778108,-0.017167950585911664,-0.007713198349466909
DKK3,0.05181700202974421,0.12334215858675628,0.05895693494615388,0.057376212690598324,0.11514157000751209
COL16A1,-0.02771391852038027,0.0687226518461782,-0.02494885301489165,0.024910729651768115,0.09320205766424101
TPH1,,,-0.014337270585119929,0.047143950767023206,-0.042839494998135524
TNC,-0.015329020353564538,-0.11709347887513258,-0.07470402825201691,-0.008315404842503354,-0.010825225150763198
TNFSF9,0.001393595142662959,0.003261056937461775,0.0484313040270342,-0.0016782764937579837,0.013482892656518874
C4A,,-0.02144856742904858,-0.01260300548724342,-0.033896163512891625,
CNTN2,0.008161835404421676,-0.12335072211349049,0.027137933374322874,0.006536490737616988,0.04891043813208703
F7,,,,,-0.00608738131177104
LUM,-0.01656341101273082,0.029624421804786867,0.013894455425367543,0.02563471437124386,0.0688108980685598
BTC,-0.0019328707654815494,-0.026139938487870468,,-0.029084187526892367,-0.005132030354924107
APOC1,-0.04915919899664348,-0.13942870462274548,-0.06746326098811264,0.0317353984814928,-0.06406377757642183
PKM,0.03790441130399705,0.1483481748042686,-0.030712098415365572,0.053537006579611975,-0.105815882864028
TNF,-0.006474508580232257,-0.027574772004079512,-0.02993783222120042,,0.03155229573257832
GNAS,0.03215743807425614,0.17670080576309374,-0.03274513366557941,0.0021460155414759967,0.06882057387606381
BMP8B,-0.013708627303120887,-0.07094745373886899,-0.05199744496994941,0.01722429817147432,-0.01224332052529472
LIPH,,,,,-0.03156348748532367
CCL28,-0.016214411420143442,-0.026642450906429225,-0.011370078387144747,-0.023430331509187725,-0.02994795692954841
PTPN11,0.0064916824474818835,-0.028126333285801133,-0.021283297119730586,0.06624136281250224,0.01767286703915727
ADAM12,-0.01567022066156076,0.02051259722758943,-0.03501301583563015,0.06231708030100824,0.040879157710366876
EPO,,,-0.014337272690596672,,
EDN3,-0.02047636562645499,0.10699622253308896,0.05474605807214596,-0.057614606252328636,0.0014064869151793216
CCL22,,,,0.006233249999789104,
CCL2,-0.013666397284478375,-0.10728747060046212,-0.027780269289234577,0.15054180130300981,-0.10363918447501191
DSCAM,-0.006726691640439187,0.04362610184888112,0.044330580585168256,-0.06214296885316369,-0.003097216362638655
ANG,0.040493669532291714,-0.01957318759250665,-0.04570753206858259,0.03255693801005481,-0.06335478083876668
FBLN2,0.017812907008912256,0.032436240507882845,0.03662300087633018,0.003771769523148131,-0.0191204317629362
VTN,-0.021621389162612397,,-0.011913410409203164,,0.11697403687418632
VEGFA,-0.010458805869171108,0.012568470272185226,-0.04655587070496722,0.031924060841922286,-0.07547959776959391
F10,-0.03479518512309311,0.026747020324150623,,0.05565816462062357,-0.006386322341299685
SERPINA1,-0.029347062416517317,-0.13800195281199124,0.003192625897374232,0.04534707974598772,-0.0274959861689666
VWF,-0.027378665336058955,0.028055792971510066,0.05020299718707388,0.02209491666804923,0.053072556210442795
GDNF,,,-0.01433727157405586,,
VASP,-0.020917478766861744,-0.025456311851324867,0.009499598339515237,-0.05288698734231649,-0.08971466675321861
ADAM15,0.022166230357250426,-0.05722807394922978,0.023969817217072108,0.006153779432648001,0.027985752399939723
WNT2,0.0885111297537563,0.04119970540997845,-0.013417560516162755,,0.018623736534446426
CALCB,,-0.02020094000818647,,,-0.03049440321427214
OLFM2,-0.0007970271386854868,0.08686792992164144,0.02073901290259949,0.02963119922533159,0.07687398784313648
MFAP2,0.06306873701264427,-0.023483951969289152,-0.013108216123301361,0.009905386524768823,0.028950468238464325
HLA-C,-0.06298789678005588,-0.10434106453373075,-0.04409655456870352,0.033394385960092976,-0.02220058482516763
THBS1,0.05400331575576426,-0.06217668417025591,0.02454299548510118,0.07277527339324795,0.014861316413743362
HSPA4,0.017591702849594954,0.06827495987443856,0.0019104751362541148,-0.015859185392513676,0.035540190929273685
LMAN1,0.011259598882309882,-0.03481692400468346,0.0027158522774683898,0.016015337672193274,-0.019966831063794387
LYPD3,-0.007907402533147562,-0.024308297562620214,,,-0.028829015466382283
APOE,-0.06356277204383293,-0.15560305297757282,0.015268664505124811,0.007994652513821818,0.028603481050702154
SOSTDC1,-0.024733575353112262,-0.013770974528521043,0.07011128535345094,,0.01825810882178032
ANXA1,-0.11331070883112772,-0.15034873909914856,-0.050141199869738966,0.04085937124820264,-0.11574923300988814
WNT2B,-0.030524953878713484,0.03305731624169232,0.006334674484775172,-0.010578914306084162,-0.028498839228975163
AMH,-0.01823735823999755,,-0.014128022696738735,-0.023430328521322416,0.05206920165816301
GDF10,0.032954511699103003,0.005371432819695631,0.011661763146814807,0.004790465708834463,-0.03191325981016151
EFNB3,0.04786408812201242,0.1278338492265567,0.052909598602474184,0.061691099504129945,0.0028979743637348606
LTB,0.05463300269678115,-0.016534655258382974,0.027540622488602545,-0.056448005736259806,-0.022022221550905368
ANGPT2,-0.05458999435547697,-0.025139403244244043,-0.02901762576283078,0.02607488828484408,0.09593940011437802
NRTN,,,,0.09140582000602146,
ADAM17,0.018564648739279384,0.026472496188540858,-0.03681529138806785,0.008245566838222194,-0.04868130670787632
LRPAP1,0.019010010420267523,0.0775129529514288,-0.03562835502808003,0.05819674347687151,0.05913237613009697
NID1,0.03339373273261488,-0.002077145698438015,-0.017267845918039208,-0.03217720020034806,0.018324849716220084
MST1,-0.011806548136831194,0.00572111886039635,0.007891578993162219,0.014986562301997278,0.007884286820384643
IL13,,,-0.016814897709104448,,
DCN,-0.02667387595779758,0.025921228332771534,-0.042434839820919015,-0.033152745498970244,0.03839180788917196
COL7A1,-0.03306167790227549,-0.035563565851857784,-0.03106839430361551,-0.028271734526728872,0.002219176760862087
CALR,-0.008351194237591952,-0.06456760175424534,-0.0561606695808326,-0.00850266951041216,-0.0682152564306994
PIGA,0.02272148770622343,-0.01907849622756495,-0.007129751937766366,0.011796490789383407,0.04928379545877478
CD200,-0.017472002501378703,0.16181465796783331,0.06511535744254134,0.03660511126888406,0.0783057451272283
GRP,-0.022558332227011535,-0.022341790309804918,-0.014485214187795357,-0.016676615971562756,-0.01222681293750648
CDH1,,-0.021310222361453354,0.006185073010282696,-0.022974578756309535,0.047868045283621624
LPL,-0.034184842683436696,-0.02826731083419292,-0.013361115543964078,-0.013603160993215046,-0.058599743809340625
SEMA5A,0.008940769999901087,0.030173603490075376,-0.034191769143351404,0.025732811712196154,0.0226924731852937
SEMA7A,0.004760432480405185,-0.021642239132318837,-0.02438418254777922,0.05453060331116823,0.02701682753477401
SEMA4G,0.021213338033379135,0.05596282688035062,-0.027978408808168258,-0.0510746605212208,-0.04270039700156054
SEMA3B,-0.009032425915561457,-0.11595914423930503,0.01782194535324047,0.012647463698405604,-0.0033858545081685474
RPH3A,-0.022506089345285547,0.16917534538430248,0.0275151964342651,0.07366504737435929,0.002140538652712679
JAG2,-0.04792283491283793,0.031601412237644975,-0.02788751250139316,-0.003913372549434527,0.05584002161597513
CGN,0.04823221452719436,-0.026470238199639874,-0.03589595344117982,0.0373141630860624,-0.038783748290621686
GDF15,,-0.04734320277848213,-0.051667755870887386,-0.06338725218339164,-0.09197906855818977
SEMA4F,0.08022868473692313,0.10999276631193702,0.03134003239111888,0.04399247356903828,0.10427468456312212
NXPH1,0.1497704885949585,0.09784594381289503,0.025657803276186535,-0.005987976886493931,0.09803657009808993
ARF1,0.05783547175377492,0.10217703620387962,0.005298541633758275,-0.04595716054718005,0.06344107779782805
EBI3,-0.01014583390993559,-0.06009001685947268,-0.027414894918078525,0.05193708420760083,-0.03123694488987188
TIMP1,-0.016489625141669934,-0.07969944000957774,-0.08631661401006832,0.039461124533920415,-0.0677540021842206
SEMA3C,-0.00418972608074575,-0.09169071500435845,0.049971374744006855,0.046292966632129846,0.07614933901552709
GAS6,0.006883657052409501,0.05096159935213932,0.08411969359650727,0.03992251574510678,0.02037193755755728
MEPE,0.07998454772837749,0.12089250831119173,0.028216672714551846,,0.10573590353263546
SERPINE1,0.034837177549947425,-0.09785506812778601,-0.021104296246750795,-0.00487956676243626,-0.10226879382919361
RSPO2,0.05375726191224352,0.07927344532575689,0.08361879310279074,0.0763876244994071,0.10779543493047848
SHBG,0.015444858897904706,-0.020519465863060662,-0.011553907646366062,0.0008086697824477321,0.009753854439762115
LGALS3BP,-0.004423304755858803,-0.1307930284282441,0.01348732326936839,0.05327339632578109,-0.030415244619529443
LAMB1,0.02967652784450708,0.053639332644383766,-0.008938887757490558,0.07759961478140726,0.011980818383321719
SPTBN2,0.053148997514109536,0.15551618069622752,0.034556282730059194,0.01504202147272006,0.025880480846512392
COL1A2,-0.02990197803246236,0.0035788893259168725,-0.020785024222826638,0.048874529941622134,0.03360065895811298
