,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.038743237526331055,,,,0.0094991675929321,,0.008215973349349258,
BMP1,0.08150209607226545,0.0238177854944459,-0.05932064168882967,-0.011106626313663753,0.05033661618875143,0.22788151595463693,0.005256010873702905,0.12681653649483096,-0.0034978717774754274,-0.013333512639117306,0.05534637085459019,0.04297491409862692,0.08622349852578812
NDP,0.004916542197719089,0.018229682921428528,0.0010714748313448575,-0.034667341734570194,-0.049790152951404085,0.03875340719389631,0.01558771339085083,0.06520878451277913,0.0784272753825227,0.013780770451527789,-0.015077964069698878,0.18739171660605597,0.09336284542282783
TNFSF18,-0.018789314119390478,-0.009144487765900211,,,-0.00047424240134488364,0.0456612873534855,,,,0.08664277765050282,,0.020371644185927105,0.07918547039522274
RTN4,-0.004889654225037871,0.0031450056521045047,-0.02708018453237433,-0.06090800508714415,-0.1563297240367331,-0.27306274809866365,-0.06266154094857537,-0.06825150178706405,0.051662343736834704,-0.06308553196044403,-0.07565782662651646,-0.06369439683724176,0.008014998378621345
HEBP1,-0.024617573790413263,0.024600357816427373,-0.03506260479654832,-0.010830730446544534,0.08246790265475823,0.08795686832175081,-0.006149672255104906,0.027923749839208558,-0.01577479401417542,-0.048319199021461215,0.031571763431437624,0.17265405763471017,-0.01597466063381741
WNT7B,0.039950633811813956,0.019464839642196405,0.017084542561249038,0.07286102263589922,0.020950223606590445,-0.08139807849208347,-0.021782090482606063,-0.009716759012786156,0.005263532686566372,0.09069939610268465,-0.010644022608968205,-0.031252462363868014,0.08677642191771022
PTMA,0.027069053980638507,0.057295584667318274,0.03623344152607701,0.02643797443352617,0.21813906457970977,-0.10804432133088807,0.07495949826801672,-0.03212446088991087,0.032963043051030004,-0.06104292927322665,-0.05686606374454106,-0.10719717886900393,-0.01620988538831237
FASLG,,,,,,,,,,,,0.005466508800721995,
CEACAM1,-0.01950606186592853,-0.021628286725730337,-0.0009249878170712706,-0.022666100572286914,,0.03823993628463799,,-0.03249004004787497,-0.0037956019052047493,-0.00869319758035469,-0.01668874955034086,0.022890144445071658,
