,MGH258,UKF243,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
COL9A1,-0.004957577471847508,-0.03998879928691693,,-0.045706009005082066,0.01598654327804888,-0.019500149447912698,0.04017961691931027,0.016824865722960526,0.023296720773611626,0.03893581800410189,0.02191128149169992,0.06590104277332892
GDF11,-0.01600236871436793,-0.04413121572611779,0.07702437239227311,0.0793519517529949,0.05067368929990402,-0.041133143112607795,-0.0651833730168064,-0.009027483046244728,0.033020987800672065,0.01171823310739116,-0.006332084806591109,0.03315155820467138
RAET1E,,,,,,,,,,-0.028667448892659382,,
IL24,,,-0.01510561473864854,,,0.03727930421379226,0.018513423925635823,,,,0.06431258498776318,
SORBS1,-0.011786105629078064,0.05780949658350541,-0.049358670297273366,0.0076351823032009295,0.058572557884136796,0.012740138732042007,0.01581067977503876,0.024059751673263352,0.024480653273352748,0.002224261957011733,-0.02665974224693223,-0.0021424579881488344
DLL1,0.007617702376929405,0.0870851811270546,-0.05486241237340399,0.044153298321455585,-0.0034517795720936236,0.022179541195143884,0.06174635046393771,0.012659476426042758,0.007801134236658867,-0.017204177120440294,-0.07566083489308134,0.02344109616557095
TLN1,-0.021678807138265106,-0.02480414538565682,-0.06971838217327889,0.06174085518486097,0.043429389659159094,-0.0030690734417799376,-0.0014122752429929558,0.019738012930576837,-0.012727740994001509,0.008582727779796075,0.05654236942644182,0.022541409188384216
COL2A1,-0.021468687612490153,-0.0044447311770312945,,,,-0.022998371100607148,0.02607961794589057,,-0.012871986690190719,-0.03803198998876215,-0.04101944555148254,
SHH,,,,0.00801906274780001,,0.005245152533400014,0.016501096633976736,0.00940226003082509,-0.03665757123812307,-0.01930492075628127,0.014957851479350413,
PON2,-0.015339056158263354,-0.01334881290022391,0.0019136568540245404,-0.0011651412272351514,0.008473436576107041,-0.044044775030624206,0.06469683651280116,0.08570915300578925,-0.034579396499567795,-0.027321539975800842,0.018270052080693194,-0.03387448273033432
ICAM5,,0.07428214084695312,-0.014299320357750254,,,0.10269944774445336,-0.041519512506467536,,0.01631036633852327,0.0013899412604771344,-0.019127693152803205,-0.053565238157994036
HPX,-0.024385898173421967,0.0017723975565642122,-0.028392886222247768,0.014526495330896429,0.08894908059593447,0.004493395877053838,0.01778530075718627,0.03831564649494884,0.04392524616579866,-0.044759251219103034,-0.030872744410559948,
SFRP2,,0.12208866836195571,-0.014907907459882578,0.038384656342289755,-0.04998233740866514,-0.028958314896282387,-0.008175319529188228,-0.022159330421505627,-0.020214354201784336,-0.024559803429342112,0.014691430227406438,0.13580160588296702
CFC1,,,,,,,,,,,-0.04028625699631682,
CD70,,,-0.009349472425697848,,,-0.05390785828837992,0.08630466776997021,,0.03878964000440825,0.005283501458169093,0.07128972037982272,
HP,0.18474647415890674,0.05069267033165697,,-0.07475052213342474,0.014223470615400068,0.03806644051800866,0.03265031433655345,0.007313439569750081,-0.004827731924728766,0.061654141856456526,-0.022905773365837014,
CXCL2,0.04945059769690958,0.05628899062361939,-0.04175540653552504,-0.04508224569921757,,0.042759864092021614,0.025443175181813577,-0.045479238903075495,0.11507933679024447,0.022007009047303072,0.10420639993848627,-0.026615714035336014
NPPB,,,,,,0.053192876831854585,-0.016298657986013723,,-0.009422821853163992,0.06977601271249477,,
CCK,0.0157809075499154,0.069127984840415,,0.11319171953557211,0.0603613965084579,-0.02197493752515792,-0.021864900950930095,0.014786516121569497,0.0679147408720653,0.014902229191378416,-0.13647557555834824,0.01647388264605612
SEMA6A,-0.009026749088912354,-0.010104208966765567,-0.022257155941425844,0.007681985443910163,-0.010209009201842237,0.0501755879501558,-0.007514663723252084,-0.009112593470856807,0.010422122828394104,-0.004684106731422147,0.06856840013012674,0.054206721007908854
IRAK4,0.00941165526354909,0.024946983718378158,0.007836000198382185,0.03228958130932923,-0.0069068141934519834,-0.055738207963288176,-0.01168158123344283,0.024830656216223445,0.0014736576110698895,-0.03316197387551157,0.02232883927281959,0.01827353508262459
GSTP1,-0.08727673507894809,-0.024743284345956466,0.0735346707645406,0.029861723851551027,0.04904311538761597,-0.010235932633602831,0.02911546163404504,-0.07268167797316266,-0.05329122618668392,0.02804158733454705,0.04913016833999283,0.08407066417923394
VCAM1,0.03371884107535733,-0.02973218979042983,0.009867006333881559,0.0633459478036877,-0.03195734060165233,-0.005395080429020432,0.045717388584252,0.06707434633065325,0.03605869137575652,0.04221646066753706,0.011153705033726017,0.05482972310438819
NXPH3,0.019780731833411516,0.05075253049935308,0.0881300692085784,-0.02323904015754842,0.04813671779310425,-0.044954551716618836,-0.0426558979873738,0.11826391924449212,0.017627947857910026,0.0022778951253869585,-0.05608529729075539,-0.013189355559467762
MTMR4,0.007317060832807779,0.018617359884355374,-0.03328351392549775,0.04492195202427951,-0.044968337022788754,0.03417730197687947,0.01658846674884951,0.06653264613662446,0.07601237218756803,0.0620733645173105,-0.02903429764897143,0.0036589216564254312
LAMC2,,0.17434427212535053,-0.021941593111451708,,,-0.01989290582041493,-0.017084281432427146,-0.01562701604572414,-0.021681557653064225,0.0014156166966947437,-0.019281658276898102,
IL10,-0.02374159651370607,-0.037189442059367424,-0.03564152901261929,0.1011479543552117,0.024067096246572137,-0.037863762881707036,-0.018507359522642777,-0.012816512390002031,0.02379293267344383,0.005082423685504372,0.11723972005126616,
SEMA4D,0.04838862833519105,0.08650249284685706,0.040328175267507864,0.0031611582026583175,0.09286625659280459,-0.04278357480135784,-0.01200923205951423,0.008376114269183598,-0.016945973811421905,-0.0575875461348959,-0.004291617902231365,0.021008027401889333
TRH,0.0009657652267581854,-0.019172478643548735,,0.06982815821934603,,0.013964610328115908,0.001505020280277259,0.032379444184085324,0.009344412962224533,-0.0296916020177372,-0.04067247206667849,
SEMA6D,0.06575312699347026,0.01396354674628325,-0.020355292212905968,-0.026281397091816136,-0.03617202188579188,0.06650846839657701,0.023455679885627172,-0.04871852066798478,-0.03329935123604238,0.020801187782458954,0.026912521079801684,-0.029700015499435243
CEL,,,,,-0.01475138731239498,-0.024503457026675567,-0.021238686526050276,0.005263227310488032,-0.009381884214072968,-0.004929159573315116,-0.035762676275790155,
PDCD1LG2,-0.008869743205998577,-0.02487075989878395,-0.02028011479123112,0.13091227123136548,0.04672366416616299,0.010950276484702946,-0.0023811444577198607,-0.014669120872153494,0.024930769377905965,0.01598399136009211,0.061072306591436164,
SPINT1,-0.021305610480106266,-0.01985652119871455,0.08934196632189345,-0.03801170064368064,0.013586131045320141,0.0003744485165389361,0.015847477781906896,-0.011507952660730538,0.08820679277324607,0.03749117751868085,0.07333624544839469,
CTHRC1,0.008494449361507778,0.07510441497148745,0.024508620406556145,0.02007183458857591,-0.031851433859565535,-0.050964983921485546,0.09493674516745777,-0.04187777847880196,0.011261322451293436,-0.07226172948307236,-0.030294439300782447,0.11518124636381319
PODXL,0.06905578403784343,-0.004828450693682073,-0.05305929604370109,0.07155066025077926,-0.01742274019294083,0.043524100053531224,0.016492640114451684,0.02239899358208338,-0.04993882951241386,-0.03977267718551749,-0.004327951372978438,0.11120105836006942
JAM3,0.0002933785826202673,-0.13481268890669026,-0.009180663588622854,-0.042599852473004005,-0.09058779270890793,0.060630941477757966,0.030531855090301204,-0.030485715305427888,-0.0016996169091734086,-0.010992889269335398,0.07829414581847781,0.039547505180917895
TGFB2,0.052462536731642154,-0.054611975846960294,0.015068255915557464,0.12878724382914591,0.0483830394581526,0.05444533311122205,-0.01265908687012169,-0.047012857552998624,0.02650266190327083,-0.0029612075686993155,-0.03310919212530965,0.03246409709888057
COL18A1,0.10279127079560615,0.0378672672554394,0.014256508313606208,0.025426133368685308,-0.04774853332168568,-0.008470264475076181,0.13294837237340468,0.02917137509466683,0.07538285532271766,-0.0665801059953303,-0.018760187828670588,0.08192617107134284
NODAL,0.09809536820711731,,,0.05806377999287195,-0.05478733156452188,-0.024188789053920044,0.16096155037634843,-0.015717899848472706,0.08076583310804733,0.002324782066836093,-0.007150071624390131,
INHBB,-0.009783905987565764,-0.04655675589386245,0.016041104314933562,-0.00010045951356809499,0.07056620467043827,0.06817451232751956,0.0004950717006647391,0.010946461250877686,0.013274829597874899,0.060718449778140594,-0.04349918691074933,-0.01771369086964006
LCN1,,,,-0.009432592559020122,,-0.02572868697319732,-0.015175142431838467,,,0.030361152926746852,-0.030752132171548433,
ARF4,-0.03412764957561751,0.03668189407212113,0.0038423571263704126,0.05068273521139293,0.047955269426529404,-0.037245148683706944,-0.03126484485652385,0.002052663549079255,-0.030633360148608315,-0.029737948143411144,0.012657371344504944,0.09064250434057221
CXCL14,0.041608488027632604,0.07457091746281501,-0.02022106514779187,0.06587499489461188,-0.04730286428580304,0.04868956826561686,0.05568928704145722,0.06190888022518235,0.03696668369002056,0.030901139042862708,-0.014733510596870196,0.01011843512229026
LIF,-0.02834719766207799,-0.008125497774000968,0.010395779469029734,0.0971450466973393,0.023314117850094053,0.04433661907280105,0.05658122669945125,0.012558040611458285,-0.04148309565395806,0.05710996412474768,0.11113858527540547,
IL17B,,-0.028017678545921028,-0.0030351229316942455,0.06971741620990951,,-0.022389400866045947,0.08098908543266699,,0.054973087750062176,0.02249000318813536,0.2091118091914775,
MMP1,,,-0.021347665054948353,0.057233383984857736,,0.11231092937529984,0.04113722517581131,,0.09550805793995122,-0.014605895430027051,0.04239978485358488,
MATN1,,-0.022075319464882268,0.06289005668041996,,,-0.032374120060157066,0.004648405072742657,-0.03191883363709225,0.054647297846268275,-0.023509019269630244,-0.0316858064844453,
ADAM28,0.07358564735206982,0.03825363821831396,-0.0007365415442512559,0.08938039613463533,-0.06726195465511599,0.07280458441470336,0.020325490142087857,-0.021465985879048483,-0.03726873105992778,-0.0447843260728856,0.05512966450556194,0.038927550233485764
TCN2,0.0609881202751507,-0.03635911524571402,0.03352609763141117,-0.040352715145323355,-0.015421919213170992,-0.030094687956689178,0.05401116719085501,0.01882495137486649,0.03892630722435538,0.03672497801745035,0.003973896008638317,0.0023885661678266336
