,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CEACAM1,0.08372748751996596,,-0.015178120529625338,-0.024608204681566947,,-0.03778021888323604,-0.008282230946397288,,0.07642720079269497,0.012473236146674222,,,,,,0.06649890886402741,0.03283790518651011,-0.01240452558153715,-0.0324117497296436,0.017083611270590875,0.07076493563609247
PDAP1,0.030527141069935686,0.08541153843890287,0.03707287459456619,0.0282894940696293,-8.831721220856727e-06,-0.0015720918307044018,-0.05093355945631167,0.10910173848775333,0.11899240815042555,0.0012079924015885803,-0.048254633880336,0.005438359978581981,0.09311483684923166,0.044755196523998404,0.004834631013871698,-0.03442630009447528,-0.035496239922612714,-0.09665341329618844,0.07705016917979322,0.016894548177834767,-0.06697961138183897
QDPR,-0.02978216091786302,-0.0028883350783596184,0.005201845662482784,-0.026447430097803523,0.006591861868959616,-0.02417215844698609,0.007373685971132505,-0.044507858880997765,-0.15767892923063406,-0.09724070585414588,0.034767529044458775,-0.10210329790226012,0.11422647856065692,-0.009631021532378744,-0.0914773029361584,0.08554357195959866,0.037984490150223434,0.05299306688650526,-0.012745039104346404,-0.012102820516736489,0.04346664556473913
POMC,-0.010468947977443212,0.07156200677054854,0.012894452221180127,0.007737877542128966,,0.004623167339969767,0.0030163573356006236,-0.026784136667192347,-0.023136172760720147,-0.020408694244444314,0.0021756728227502777,-0.025076433019988853,0.043352746456557345,0.026608013242598136,-0.058212421554017166,0.0062115547111027255,-0.012967551827050344,-0.010105039140126849,-0.028965964414393326,-0.02098589983827345,0.004876796273477618
CCL18,,-0.025461609847698498,0.008084495527492911,,,,,,,,,-0.06889092166056707,0.12559084125912068,,,-0.047870148493594306,0.10991326254148498,0.0230048179325836,,-0.03391128733271626,
CCL17,,,,,,-0.007458625400861475,,,,-0.021936702763818493,0.022740387823865966,,,-0.022550472081757252,,,0.04719274316800356,-0.052364377650189725,0.20510646097119423,,0.0383268772304452
VEGFD,,0.012366872219596778,-0.03421828671314159,-0.006614175705863496,,-0.02331219816880612,0.019521496080964398,,-0.0463985871421557,-0.023371701363001197,-0.010923416003753055,-0.0028040014546745484,0.041460320278905914,-0.010383063321125104,,0.048297540788344466,,-0.03627440274590962,-0.014200661443898617,,
TNFSF13,,,-0.025822217212116257,,,-0.024032617384367388,,-0.012849885346963992,,,,,,,,,0.08262066901535238,0.052589669550923514,-0.030924715615664358,-0.03617886020700356,0.06912636830914952
WNT5A,0.004501915447093751,-0.04741708003160091,-0.018813651477707,0.052334752967875424,0.012378791786022839,-0.017233212438445073,0.05460107717814563,0.18076294348706445,0.15809446792579712,0.021981045976163145,-0.030347453124009032,0.02704418827721239,0.03214271480484865,0.03495067580798209,-0.01266130320797768,0.06040559584515006,-0.03478959476828683,0.03334573669543081,0.09935612468429297,0.002764139611551444,-0.04413161041664807
CXCL8,,-0.022930680028446445,-0.06261614756619521,-0.033002561259508005,0.011916587913278896,0.0582877691603112,-0.04275660733866852,0.0713744566598729,0.004336755511810491,-0.009909485035400442,0.09950952806697526,-0.04583387067173276,0.043786077085169864,0.03420217268662876,,-0.11820065589956416,-0.02796563586889028,-0.12497523745376175,0.12468993591807338,-0.06844942667030053,0.02231846193358315
GRN,-0.07606065930928467,-0.04293725580972637,-0.014110280343345437,0.017021802687800174,-0.034450049956302596,-0.03174019356626876,0.048642837728158715,0.10410330955479287,0.15006020683780727,0.01258393316990045,-0.025210997312619502,-0.006561911491116049,0.029102675397154536,0.03789702055834957,0.040723082659355585,0.12015124018784895,0.0800631641492978,-0.01276320642340153,-0.00010109517740091391,-0.005263040946075003,0.06294218607258736
MIA,0.09078242265656793,0.12333274878123718,-0.0216340000411304,-0.03134560864522873,-0.0032862923842185204,0.08385387855030123,0.021313195974682276,0.04975820639240909,0.10769236604053908,-0.004205630396632831,-0.012423085254278826,,-0.016395753179896676,-0.033099237511522404,-0.01790679035556567,0.11114157810805385,0.10735841831249907,0.17391694491440424,0.01856689045905996,0.016525141459812574,0.014507710731027471
COL4A4,0.15720968316686998,-0.02887926952881831,0.020985441157441713,-0.013156236645826087,-0.059020357244656846,-0.041433853711342596,0.025321401505469857,0.07700558130705847,0.057859628303106064,0.026898875865495497,-0.02086979525199216,,,0.010263176277304947,,,0.06568726045020667,0.055539097151047996,0.016430972901800706,0.012439397968248882,-0.004637975790843342
TAC1,0.08008222471573555,-0.019026290438178693,0.0741332613209665,-0.000279929466238156,0.07472901394168185,0.01901776705220818,-0.01718409677369635,-0.1398414291935021,-0.1062844552771478,-0.047106613990271363,0.04313231264810523,0.08315541745796232,,0.002864984662821525,,,,,,-0.008501014244131128,0.08077015645544448
RARRES2,0.06097431095604864,-0.043115149603931445,-0.02393924590575356,0.047192237920166906,-0.026834160357499734,-0.041416250572369494,-0.07099614911855864,0.12297685234092948,0.1397976233358787,-0.06880961039919513,0.003011024246353924,-0.028317942384198453,-0.0938816158604445,0.057394423477031754,0.010108097878017478,0.1819558277845003,0.009546819373102628,-0.007244386342156639,-0.01507913174119137,0.009417533495250848,-0.014261726504465335
FGF7,0.07027153136718876,0.08739786548328639,,-0.003817101399915388,0.010287937591827705,-0.0024892239983983007,-0.015155557444589922,0.046447793878620074,0.03269075779080476,-0.01617563405465083,0.040610941045442356,0.023321647844231977,0.07034826656853242,0.10151070381923645,0.07417958423178456,0.040661899682974935,-0.028813801330364108,0.054961018436816264,-0.059058371423321626,0.013413930398849774,0.022044392467709426
EFNA2,,,,,,,,,,,,,,,,,,-0.009168783908826165,,,
HBEGF,0.06940590266965292,0.04669861903533816,0.0048816598274958045,0.014561613667134866,0.024689452658233618,0.008525599134759147,-0.034220882124060444,0.06703027077294348,0.09369866190582374,0.03521687053996757,0.032417086760220405,-0.07591560812883183,0.09514488353096694,0.059837679976383285,0.10865201649944652,-0.12666917829194108,0.010878347874904954,0.04734859034287924,0.02927686905264337,-0.020439093871812915,-0.02042881112040449
CSF3,,0.011171870340038172,,,0.06845947401979396,0.0014504265321381115,-0.019852947942094537,,0.024303434871629354,,,,-0.010098612143465397,,,,-0.008565831805026129,-0.05582308517219341,,-0.046189166345331094,0.0037593875380485535
PI3,,-0.034211774176369766,0.0021376447424253622,,0.02310833705779011,0.06444978833796024,-0.018232488776988274,,-0.02039824457857823,,,,,,,0.028117126226823528,-0.015638110837719862,-0.1377392707348594,-0.004452752985869866,-0.02474225096998764,-0.05925790059718435
PCSK1N,0.03764102977805534,-0.053253235986586114,0.011490292117690343,-0.039135927443319875,0.05401784682775264,-0.05817966060889784,0.040488901164203006,-0.021211316330341554,-0.11001041537788353,0.036085299539450826,-0.05769268572958709,0.12191851026171904,0.055569339895299545,-0.03809036394500577,-0.00747113916432892,0.10086245823254986,0.010786553869563861,0.010043468362989702,0.06596481987631776,0.010373926669782176,0.04194429789694768
NTS,,,,,,,0.03919240713413816,-0.031001547592993846,0.009374975272055101,0.05847488339025647,-0.027693235461884097,-0.02229151751767176,,,,,-0.02242227987349574,-0.0207886069913339,,0.017012041188606105,0.0004280846411465215
SFRP1,-0.027115633023658443,0.045209974512480995,0.01831390121565535,-0.03155196455138353,,-0.030400214542915666,0.050127145591353776,0.007881474421108816,-0.029543314829662645,-0.04226126844355253,-0.014891937313191187,-0.037080819882167305,0.10936719973730993,0.009525914275430147,-0.03284421584103476,0.1071154041906676,0.055087003384368956,0.07496296259438345,0.021325997099134308,-0.05473506635879599,-0.016510024633899865
CXCL13,,,,-0.005889381777171197,-0.018916943368148715,,-0.01310320831211632,,,,,,0.11264895051415785,,,,0.030210050641235667,-0.06802900357555369,,0.01658685803931016,
MICA,-0.05419256589609888,-0.09166900376181976,-0.003497384605184664,-0.0012215630909006452,0.04665278959085435,-0.014626561513417007,0.051193809849926976,-0.024920002083600925,0.03959033175946522,-0.007377304706033444,-0.006832734160677842,-0.022690834696982576,0.029845731599320198,0.022508813607469688,0.04089169600861873,0.0021578721887256774,0.02241302455139097,0.04478884907912098,0.11083262693872739,-0.024122299529810338,-0.01276771162623509
TG,-0.021582592371381968,-0.02302136906003487,-0.006478507719997747,-0.03346220019990883,,0.004201372277767577,-0.03677086926938971,-0.0357839583418021,0.0998010998827259,0.02869264615398596,-0.01077723025497928,,0.04896254649389522,0.029820794418018576,0.07236455706116174,0.08459400570491514,0.07180920452917494,0.022362213990996464,,0.05107726628458648,-0.037517821042734524
ADA,-0.013428273198586249,-0.016628543481783123,-0.01707560552292043,0.036504071030021776,-0.03961626247689308,-0.027181968661892736,0.05763920517082685,-0.001041270183680793,0.07108794652339595,0.04467807641011739,0.1135026670160025,-0.00023275952419277743,0.14199084308831547,0.07222565350198037,0.008368804372893836,0.04554103301940279,0.042480773484254976,0.014790835817975294,0.01184260535213173,-0.037893811890711906,0.07158765137622104
LAMC3,-0.004513330919267369,-0.020481116978134734,0.05220908197694762,-0.01446186529522572,0.10313139519516813,-0.02610772730449174,0.028676571026428274,0.06666300370226691,0.12376373079189469,-0.013037513185469482,0.09489331911674846,-0.040745551271054344,0.07558243820253836,0.007270848098070456,0.11617840890334827,-0.019855499344681636,0.09431795963614695,0.04420469968655083,-0.015826040503027432,3.556101301611254e-05,0.044783685227063226
CCL7,,,-0.0217657141223157,,,0.0495592433182432,0.00405229596770277,,,,,,,,,,0.0558844734676365,,,,-0.028580778054431554
NGF,,-0.01663815493957595,-0.02786155455044525,,,0.04560948635444071,0.011799666682263515,-0.03414749412488368,,,,0.02666242086087409,0.021990641176307904,,,,-0.044463044253696994,-0.0072526958497825715,,0.02731920020787163,0.02622738051470396
TNFSF15,,-0.02058347415866676,,,,0.05224880601157898,-0.033623751685493225,-0.005112977125844353,,,,,-0.0379101353467796,,-0.02441897696856388,,-0.0048457860664459385,,,-0.003161987356347924,0.04792995352711431
HMGB1,0.04578303986369147,-0.027382418339833403,0.04544824817907444,-0.04249999948485659,0.03574441299219894,-0.018332082198476336,-0.007348394944209684,0.10042193095449731,0.14136560328062314,-0.06106743705849833,0.01106585901340471,-0.13682718762972038,0.14548600983352533,-0.0019378573080093013,-0.06147425171570581,-0.05800215311235519,-0.04263181591802298,-0.001481704847018715,-0.0031095370382617665,0.011015487801605293,-0.04819957910804413
ITGB3BP,0.02272017730713945,0.06475837758386885,0.024010486510789502,0.07332936876219084,0.0389062135832514,0.024965877521041818,-0.0012563275819535763,0.12306052657148663,0.10878628582846031,-0.007967750835431739,0.006841532625630241,-0.02552459761990434,0.14006419727554778,0.05417646251261638,0.04389925500056795,-0.022087658269934776,0.022249622622255726,-0.023062220349105777,-0.018302149885845862,0.061833165718904966,0.018414328564805797
AANAT,,0.04899155425487211,-0.020949585564580046,,,0.0369044500602368,0.03138594074274733,,-0.026046036902086744,-0.005852383847674291,0.010502578271088355,-0.02095731859430272,,-0.007081769089993201,,-0.06519256268903457,-0.01753785507452253,0.002240379645763369,0.061666322673676284,,-0.015558012487726858
RELN,-0.01789254127685204,-0.028687777367836943,-0.0019612195946149863,0.038787197651293105,-0.033929727279076984,0.06733241442186282,0.039747090194471084,-0.07307755627539768,-0.04945342732707646,-0.04375837167443153,0.06378597720439229,-0.014467794506619332,,-0.013668808109574763,,,,,0.0261119547056486,-0.03464556822227774,
IL15,0.013866960684957812,-0.029259053216668683,-0.018576110425205707,-0.04263033111286397,,-0.04414057326521792,0.03705949475814911,-0.029503065066236654,0.04582093842125177,-0.0349051401626919,0.017492896229859323,-0.02947865461611069,0.07028318510595552,-0.028054828875935627,-0.049484811410425426,0.03199301839527213,0.046294836955580426,0.029774931685609088,0.04955024967314972,0.005386241319128815,0.14362730015692518
UTS2,,,,,,,,,0.038251107023526486,,,,,,-0.07005965381076028,0.21005764923900758,-0.0342318979605803,,,,
BSG,0.007106935971952905,0.036482138016751785,0.07912206073203934,0.04159364370453676,0.019501565464842673,0.022542985402000944,0.020950671850678393,0.0665727944021581,0.04631535726813,0.0517427045502721,0.02432008462486397,0.09191587911672214,-0.041105629863196276,-0.023635099899771746,0.06757513397292472,0.1046105336023066,0.028641262282142862,-0.022511374308931294,-0.02862900962908932,0.021378868532833373,0.01785501273309412
ADAMTS3,-0.01889933375082363,-0.00645754512735668,-0.006174539067760054,0.05938541262230016,,-0.029739405641064243,-0.013524092009615475,0.026635534926853617,0.15799284692797552,0.023382445328418367,-0.017555966237267497,0.14361412902348006,0.08695379225166104,-0.03902230071077444,0.0942348352279382,0.02521029376246692,-0.019824404813990715,0.07160549197721566,0.03318920453609633,0.016489298223402424,0.030135990161910667
CD34,0.06838868315135316,-0.01841734590236386,0.014265857830049205,0.025891534686489547,0.15506887574679343,-0.00029994523228418405,0.027260580611681073,0.02351994778001379,0.12001679636851041,-0.015010114220618822,-0.023243256490844903,0.024929014569808648,0.13687279177806835,-0.0015801221470693513,0.15518035145694106,-0.02657219006262028,0.08300267434419387,0.034483749289151926,-0.09128700539158488,0.032849262589698176,0.08297207384688594
CCL23,,,,,,,,,0.03441441144732156,,,,,,0.07313730382549605,,,,,,
PLAT,0.06305506001761665,0.02390582887709954,0.0361430807211687,-0.004729274909633251,-2.0501169353719293e-05,-0.005986376449921277,0.034924758508284665,0.12920735579215795,0.14884716719519575,0.03929903872781014,0.07879700804864445,0.02814409341387463,-0.009547438824674579,0.05754315284394085,0.09438017618079647,0.08197836896708183,0.038983545646794744,0.11795991068250754,-0.0155603345920029,0.03278877566586788,0.07730483000809901
NTF3,,,,,,,,,,,-0.0059938123984757214,,0.05037273738283003,,,,0.08474756390511623,0.054090886565702774,,0.043463277730472934,
LTA,,,,0.003246850302768195,,0.02880266513221889,,,,0.02405831889490701,,,,-0.004172218968726095,,,,,,,-0.0302086853931244
CKLF,0.021187196604840523,0.0696886043791897,-0.01399329548703124,0.05546521811510733,0.04950368756835446,-0.03715460183761549,0.018185791270834587,0.13038469593933288,0.12306966679998624,-0.05871479818618789,-0.040672894390195564,-0.006854778791000868,0.0466555653000917,0.021336045305673,0.03807569303339702,0.026296730898860733,0.07480661860148896,0.14269239222356786,-0.024411094323276605,-0.015135455694845519,0.02353051447789045
APELA,,,,,,,,,,,,,-0.033658361764654476,,,,,,,,
CD24,0.01258669737275729,-0.01569950218487437,0.004253322421289793,0.07036740777564003,0.02074262794859634,0.020572771809912592,0.0016220890766054435,0.09480774246566764,0.06511856846341393,-0.045809212766645555,-0.020099557559278124,-0.019483828651527226,0.2032481202885727,0.04902337173697238,0.06531745179459575,0.07072408672649856,0.025418996483998334,0.013868745965092856,0.012560004663163591,0.05660415958067406,0.040166162465590814
HSP90AA1,-0.005384474017298995,0.0825520182584278,-0.06579216759773192,0.01791595648462732,-0.0614753316093751,-0.0907229465542665,-0.038463267515503115,-0.13424171352653502,-0.15927072607287018,-0.061688975881877245,-0.027410817459879035,0.12040563136631613,0.005792354532409954,-0.056183108923967634,0.0082293475651058,-0.03413192936692666,-0.14132182084006992,-0.2102909852265683,0.06026129867031577,-0.0587957004215297,-0.07161815927044372
BMP4,-0.0006837294093240871,-0.019705725060479407,0.0031997541583653547,0.026969620354832736,0.053803894771890105,0.056924523847460044,-0.019479045419628395,0.15773461139455602,0.044942825334052,-0.02812352718301074,0.023575493047302193,0.03106639979682795,-0.022983921220016672,0.033185478134124057,0.032327866850503865,-0.04927123531498561,0.08523596029484119,0.05464836262842557,-0.01899824234423761,0.010652962739095263,0.11617072121469707
SCGB3A1,,,-0.02176571194577337,,-0.05034521670953692,,0.030120710138539872,0.005169340112472359,,,-0.010478994501191668,-0.007250793258800577,0.03893029508923871,0.01418376767989972,0.05838437764025181,-0.053931020842755396,0.010540765455266062,0.058024677707076804,,-0.005098047252496497,0.03789272879181344
IGFBP4,0.05881052548947408,-0.01772182445066196,-0.014741922795675738,-0.015710754757870687,0.09970855199042165,0.07238184322202328,-0.006850983064127565,0.11623742533286854,0.1555465419567626,0.02983759179607529,0.054125738055245766,-0.01610842983979423,0.11984736907854568,0.04309043978562239,0.043321397618791675,-0.1032503193847772,0.09262137363259575,-0.020077831977015466,-0.010371965869294656,0.017098086251791697,0.05905304646087155
RSPO4,,-0.02032521206514531,,0.04627732265270656,,0.055708711563673276,-0.003983326889635116,,,-0.022262977112871757,0.17563236584754108,,,-0.03891646917781178,,,,,,-0.021892060412495848,0.09774000422061281
LEFTY2,0.12791022443912897,-0.03404486168626566,0.03869728784030015,-0.02491043343204065,0.12325560489872002,0.03006550013751862,0.0732240211972433,0.03229017916109251,0.12936062080695365,0.006351097051120624,0.03864604031955457,-0.022291532195157025,-0.04286460564506684,-0.013519835888157103,0.024641008611493227,0.043670077707220575,0.0343701939969014,0.0037863787282837974,0.028238791612926244,-0.024185416443868516,0.09684982205370023
PF4,,,-0.02257843223590993,-0.022384509059767126,,0.037022049234999015,,,,,,,,,,,,-0.03160000037718079,,,-0.04069800907062462
ANGPTL2,0.014589262354296728,0.047117351668009934,0.045099863974805914,0.03599833883241611,0.005278633283059451,-0.055101468340742185,0.05107403307932393,0.19317172702476473,0.1304630216838839,-0.014964727964916385,0.0077493501507692715,-0.11013073481106932,-0.00649879189816882,0.04594774882039484,0.01796320006010453,0.19138374976141093,0.04952056679560935,0.14111391739020343,0.013344495566591858,0.011386999361521174,0.08020966757355945
LRIG2,0.0238894464324825,-0.054107655532202835,0.05069107021152626,-0.04800793733084944,0.03354026384009507,0.04280868842293445,-0.005160268701768418,0.06384492420574987,0.10179663686506427,0.0010730296812634795,0.05489398493235365,-0.024270953074998266,0.12116893106823658,0.04543953457479575,0.04614139091653189,-0.01277140041720607,0.06942147596287482,0.0867637365372868,0.04021149682526453,-0.00484785302201808,0.048224866135305446
ICOSLG,-0.06685408801871114,-0.011902952825552078,0.026749422499496016,-0.002605892135416241,0.04280463295976646,0.010681867135839289,0.01376564397754434,0.12064649937397412,0.14605147963324838,0.015533650942160363,-0.019887171786948193,-0.04965088231762464,0.03217467098014482,0.04806990057584971,0.04832360626895073,-0.0627010075585425,0.09273333046180471,0.1053517169043507,0.011880089138304689,0.026506224764828046,0.10452416588294113
WIF1,,0.00856477992215466,0.0043229351381621805,,-0.06918055178356704,,0.047650554399348934,-0.12424156872341954,-0.08175120446021049,-0.017179812124194112,0.010020121370094316,0.09040378247915225,,-0.018732630245515806,,,,,,0.005832157286952234,
NPPC,0.01988390059908936,0.03734600196335816,-0.037367114942112034,,0.02467802419196223,-0.03210226452037798,-0.05719393235145623,-0.020586202482832928,-0.04109460081696752,-0.024808878271897174,-0.014563235793941177,-0.032747130352057036,,0.06476991496181607,0.11167245164910228,-0.06737500734319492,-0.03089892734122315,-0.01596407948357751,0.08358074577437637,0.012021210586641502,
LYZ,-0.05195735792970218,-0.009725645083925044,-0.015830614398664636,-0.008494267083904975,-0.0039371230761747235,-0.008910032735171642,-0.04344097639700736,0.08239955000981335,0.08033706566245667,-0.065639433706973,0.007974154828088912,-0.048434623481031044,0.04749919017104403,0.05807806085476572,0.020955105282377786,-0.042609897767364485,0.015502241638663141,0.044126958594647735,0.006024245296036509,-0.03949708053006396,0.011482243986687393
EREG,,,,,0.07589123497275274,,-0.011506453104209157,,,,,-0.022931472187947083,-0.033499498589389665,,,,0.004832413546689562,0.030650587400812012,,-0.023977542229163203,0.04962734064531147
SPTAN1,0.08447350625750072,-0.0008999784474371539,0.06252513029373467,-0.006068609461363714,0.06816877189300975,-0.04198364005863283,0.005459881032996727,-0.05681596621110934,-0.02607618860659823,8.460597920040355e-06,-0.0309083960229053,0.11925017109026963,0.10794775746243081,-0.028539094532461316,0.07604083050827025,0.11560838328913906,0.05293025171218918,0.003200397540540674,0.0453936287469919,0.023419774898727364,0.016502808714780343
PTH2,,,,,,,,,,,,,,,,,,,,0.039621894215604025,
LIPC,0.007000927014406544,-0.04262874716181907,-0.02764193568007508,-0.014361662788932595,,0.0026466108107207364,-0.04031648913919602,0.020179901314992945,0.09908336512405637,0.02955493162307799,,-0.0006271394564571133,-0.016274718471170495,0.011050669607960686,0.1317276728994676,0.16378098364171614,,,-0.017904287827771967,,0.049772584496445726
COL8A1,0.01948235794711383,-0.04208413165837031,0.0047593364288435495,0.030931630277613965,-0.032778809208689856,-0.04216869537667084,0.02894563579543424,0.15925639200892647,0.05401839342809192,0.0058242864378628975,0.010062611063829356,-0.0447888391294801,-0.0988386700307334,0.07882643515158311,0.047662637766656975,0.028204871868170635,0.09202917551176902,0.062284317878744215,0.08572220351521347,0.06670577010634186,0.06560523555800629
GSTM2,0.0684926516192703,-0.03929396246335998,0.022496742666075292,-0.0268760747788802,0.022916339429192863,-0.013173025725166947,-0.024048244750711104,-0.024948814178255965,0.01851094476611045,-0.03510040790171692,0.02494363260757152,0.03795839009144506,0.06484228112406165,0.01409429730179211,-0.06315548584866176,0.09471790220731248,0.04545139160680154,0.05640586995500086,-0.051609926866058746,0.016526563017692605,-0.025815382119644993
IL4,,,,,,,,,,,,,,,,-0.04643305463140576,,,,,
SPX,-0.046617944421436484,0.02909554382018957,0.04856050324681684,-0.038624110343311445,,-0.03888633604758991,4.379658093168611e-06,-0.06232939767696288,-0.08124403933392274,-0.04683273832829737,0.003053990800973783,-0.025935485216516015,,-0.06124305110282365,-0.029828265266994308,,0.02325114975236912,0.021916552092248083,0.031673202847777505,0.004321019084648435,-0.019528022357009574
MFGE8,-0.014077915669937921,0.006313936180483401,-0.042607703947822005,-0.0011245969695996717,0.006460009140054401,0.0378931563523018,0.04829599380326923,0.013823268848168865,0.05420716338073753,0.009074702584972127,0.02360631800097098,0.02085726227603301,-0.0415219680417939,0.03271237215805535,0.0978303543857507,0.07237845495447895,0.05085476218373333,-0.0037263953917109766,-0.019082991012763107,0.03113975254256705,0.09067518610304147
TGFA,-0.02345150399679566,0.045365088272985785,0.0725226233191414,0.019534653414831103,0.04538407485310177,0.04757399942039932,0.018188161100979438,0.15205150577100432,0.04931638294392738,0.06327161757715064,0.015582135352656701,-0.014479781999931338,0.057685389020605424,0.0004108806294386988,-0.007539590892163564,-0.0061652258783007246,0.040361310189169,0.05931019013265402,0.027877731583977463,0.026168504437765028,0.034970800684694464
SLIT2,-0.022211617257120918,0.021708835400574632,0.013215296873633004,-0.02159212697494186,0.005220816585793551,0.05244160185425077,0.04506493145454216,-0.012165814732400443,-0.0215069382680312,-0.0022983601395681805,0.04276198104821149,0.09647597376553288,-0.04459743337154103,0.00474036001993113,0.14964244275140667,-0.07146578192862486,0.12167321009311953,0.06582001929089087,0.025166659646419245,0.009592425064288035,0.04508378387336245
PLTP,0.006665564227429478,-0.07506973011117518,-0.033388083735550945,-0.0034599297519913555,0.04406006671050601,-0.040333648098944054,0.026681593211595866,0.05739630885439124,0.11944350609280527,-0.031773998688466996,0.018309661262597737,-0.09371423366386462,0.11864646111251516,-0.044957643263496244,0.07365590766981518,0.056246163806834434,0.041504894950082874,0.015498869997210831,0.01485031262114382,-0.018493938037168273,0.03362621797654652
APOD,-0.08920952493010229,0.09017333987761585,0.014267044681916929,-0.004217430939279678,0.0037313252820348934,0.006001854416023438,0.027467146392412507,-0.015417261509546145,0.08125217775807901,-0.06243924663621977,0.026116032662133762,-0.10973483624923007,0.04092301070533929,0.022936094484288957,-0.082549245487751,-0.02980015761718218,0.09369635330238907,0.15100371666934848,-0.03306867866809071,-0.03512394749558267,-0.05250832569149554
B2M,0.0162802905217815,-0.03771588776617905,0.0024443891153424577,-0.019851990899046136,0.019250159510707878,-0.0541099081969171,-0.02387631676309729,0.1114406343591286,0.18022238071728106,-0.048208776354136146,-0.023450178442093562,-0.08814951698404921,0.09759135719032314,0.06499822579774552,-0.007824754708311567,0.1530156181185965,0.1122776818756377,0.15500976231475794,-0.0029889504948838546,-0.02908958548406318,0.07926370889593558
OMG,-0.10779420293131152,0.007587298770518744,0.06468976139988865,0.021758918809669528,0.04577846509892184,-0.0005585865440709062,0.05158038267839592,-0.03642407619069236,-0.07822243703605768,-0.06338946409078446,-0.036329231393851684,0.051541311880860696,0.02847333818092206,-0.025441523542366312,0.02878309350204516,0.09360059998567619,0.10340120404635739,0.1857607485714682,-0.03764405711451688,0.010767358487370239,0.04103757598381152
CXCL3,-0.01738053008888299,-0.06272095337482557,0.007782526962370714,0.07308823369724267,-0.04748780325177901,0.0033062061119603055,0.023422670411839767,,-0.03419720138461252,-0.0041579792511458975,-0.011210307461363823,0.06618059428096466,0.14664323056086884,0.09855042465692399,-0.036990889141226134,0.0893240223362649,0.02244136227079158,0.01743674664326422,-0.02511976302968641,0.014203703107362431,0.04160940876508595
