,ZH1007inf
BMP1,0.018143432182301276
NDP,0.0574102393756547
TNFSF18,-0.024885287267400538
RTN4,0.01819715236231778
HEBP1,0.09231607421272164
WNT7B,-0.02739627234274469
PTMA,-0.021801377382206773
PDAP1,0.032401973114883166
QDPR,0.09444263280004492
POMC,0.11803467097645821
WNT5A,-0.04241167445858013
GRN,0.025827430664521166
MIA,0.11788809763353036
RARRES2,0.07776266419989848
FGF7,-0.018404773873654922
HBEGF,-0.08942848093360053
PCSK1N,0.0025158699853153666
SFRP1,-0.007038861339165295
MICA,-0.0321263456530899
TG,-0.03189165763143679
ADA,0.007035743275429403
LAMC3,-0.020094570037284425
TNFSF15,-0.0031713870260495877
HMGB1,-0.004655842174457585
ITGB3BP,-0.0417958819803826
IL15,0.06787644932892449
UTS2,-0.00047982211519653214
BSG,-0.024517983116307415
ADAMTS3,0.02011917617883612
CD34,-0.05975143113554076
CCL23,0.02426816747382343
PLAT,0.0036805885971413167
CKLF,0.11265621760725981
CD24,0.0525298877570381
HSP90AA1,-0.03386815872015793
BMP4,-0.03265391865131401
SCGB3A1,0.056484985482722634
IGFBP4,-0.07224577046697783
LEFTY2,-0.00816095656811309
ANGPTL2,0.009507875885620408
LRIG2,-0.018903736705664777
ICOSLG,0.038382265560921024
NPPC,-0.024507809381757614
LYZ,0.011428970701887918
SPTAN1,-0.0006023890642660066
LIPC,0.1493307341106168
COL8A1,0.07345319837407505
GSTM2,0.040929775017582624
SPX,-0.03248980260327632
MFGE8,-0.018969796926922907
TGFA,-0.02892556335842308
SLIT2,0.07634121610228012
PLTP,0.030346569881324607
APOD,0.014371748369779764
B2M,0.09001312091152734
OMG,0.04478879924292644
CXCL3,0.061585199365900845
CXCL10,-0.0026945263491269297
NCAN,-0.06414122213542171
TGM2,0.005661915261565485
VEGFC,0.028081660890364468
COL9A1,-0.020616761277804114
GDF11,-0.0020162193391435527
SORBS1,-0.02857465791304604
DLL1,0.13001595018007128
TLN1,-0.0016750398434003195
SHH,0.023981019521940556
PON2,0.07223174868644883
HPX,0.03244325130417457
SFRP2,0.030399217763161086
HP,-0.015233228976011197
CXCL2,0.12493662263554974
CCK,-0.025988044104884235
SEMA6A,0.021356430479472062
IRAK4,-0.06393780798072868
GSTP1,-0.006676368516382456
VCAM1,0.129312723102566
NXPH3,0.008423113304247363
MTMR4,0.0680589884571758
IL10,-0.014717149408911091
SEMA4D,0.09021158931911182
TRH,0.12056503581498705
SEMA6D,-0.026466380909270483
PDCD1LG2,-0.013296158929999007
SPINT1,-0.0263159393219513
CTHRC1,0.015391900926082343
PODXL,0.03765640198962153
JAM3,0.05390515976122069
TGFB2,0.053621045245664266
COL18A1,0.004202959356748741
NODAL,0.01056534594126916
INHBB,0.06138547201791396
LCN1,-0.033370088550675164
ARF4,-0.040576400067188614
CXCL14,0.06505935371863508
LIF,-0.05268667344995689
IL17B,-0.00034307144794078594
MMP1,-0.020304205623587288
ADAM28,0.08909773446500095
TCN2,-0.008012976274616687
CUBN,-0.015426831340127463
TIMP3,0.03928536636785397
PIGF,0.04975134598710013
BDNF,-0.030665648879871988
CCL5,0.008557097403661043
GAD1,0.11061605683670205
COL14A1,0.09796650094195561
HLA-A,0.005917213568776031
ADM,0.030177272786975688
CCL15,-0.025257755276653783
GNAI2,0.0024303102584200256
COL11A1,0.16228086219869803
NUCB2,-0.008727454685042327
CXCL1,-0.027050342202442634
VCAN,-0.09101916937984367
MMP7,-0.04006856994156182
PTPN6,0.0028358543555277315
PTGS2,0.006466932746058901
CD58,0.07719487187994989
TNFSF14,0.014811191373312368
CNTN4,-0.0055301009790085995
MFNG,-0.06069034111256665
ICAM1,0.0034369649787193536
PROS1,0.038351893841989254
CLCF1,0.0368334242617647
PSAP,0.05065525256046308
EFEMP1,0.09241878280605802
C1QTNF1,-0.0016084336707100867
ALB,-0.034231384538417134
EFNA3,-0.0015599603899588254
DRAXIN,0.0452520537545533
NPTX2,0.09806156506563025
FGF11,0.00737909130660353
CD59,-0.01713093677241102
COL9A2,-0.005660594711398102
DLL3,0.01435383787942368
LIN7C,-0.05864461928741473
PSPN,-0.06240779704124716
ANGPT1,0.061137190886677996
L1CAM,0.016091674618755183
APOA1,0.04419825611219298
PSEN1,0.06956655885792604
CALM2,0.050853486628003174
CLEC2B,-0.0020404420260798214
NTNG1,0.01857583987625858
LRIG1,-0.019483984699371567
CPAMD8,-0.02705033865163618
GHRL,-0.014962198748977702
NPY,-0.03158893776080765
MMP2,-0.009728037511829872
ALKAL2,0.03099511831635916
CSF1,0.06624813835638782
SEMA4C,-0.05682054249694798
ICAM2,0.013671214854761539
SYTL3,-0.046464469892967666
IL1A,-0.03408938873550042
PGF,-0.011568706735634019
LGALS8,0.06551060780170803
DKK3,-0.02337670784341417
COL16A1,-0.015408110353463834
TNC,0.09526799309887096
CNTN2,0.04763215706465123
LUM,0.02553945676512251
APOC1,0.10508432790668157
PKM,-0.04054835680709038
TNF,0.02483795790375805
GNAS,-0.011239277205044562
BMP8B,0.14407909842969022
PTPN11,-0.01385551250106136
ADAM12,-0.049624095929459634
CCL2,0.0796761804000774
DSCAM,-0.03058855147371335
ANG,0.11247475542378516
FBLN2,-0.004822276155739049
VTN,-0.022941484860081594
VEGFA,0.04435242839153672
F10,-0.024885322853697597
SERPINA1,0.10007142131159902
VWF,-0.039915606555311914
VASP,-0.04715081201071925
ADAM15,-0.03207260740753411
OLFM2,-0.020250586553438223
MFAP2,-0.057552456108249814
HLA-C,-0.03781851758437001
THBS1,0.03405966595397658
HSPA4,-0.0073762285442462855
LMAN1,-0.03302283393697187
LYPD3,-0.03724806344857719
APOE,0.020576620173213662
ANXA1,0.013049127308139756
WNT2B,0.047000137754480927
GDF10,0.06751755466753137
EFNB3,0.013113261668679144
LTB,0.06801653961596926
ANGPT2,-0.042332351172874476
ADAM17,-0.004144907325290334
LRPAP1,0.023094336486391503
NID1,0.0356855799101417
MST1,-0.06078316185173923
DCN,-0.05587614797182829
COL7A1,-0.016625587172198687
CALR,-0.03396182221436992
PIGA,0.03417473114692765
CD200,-0.029523139475654873
GRP,-0.039577554040211696
CDH1,-0.035075064740443314
LPL,0.009584318465353696
SEMA5A,0.046184028435847554
SEMA7A,-0.020234443082658052
SEMA4G,-0.043712320351309494
SEMA3B,0.08760015924279528
RPH3A,0.039334705237595344
JAG2,0.001182938090777904
CGN,0.15531548984216917
GDF15,-0.03532670968735689
SEMA4F,0.021345982913265626
NXPH1,0.09514421090731948
ARF1,0.004437014254040846
EBI3,0.02200095768033418
TIMP1,0.02771564706399263
SEMA3C,-0.03291719411028363
GAS6,0.036484619054091755
MEPE,-0.02705034859389778
SERPINE1,0.04482733565409451
SHBG,0.03472368275420173
LGALS3BP,0.006766767579270374
LAMB1,-0.036297453548275294
SPTBN2,-0.024880743758133407
COL1A2,-0.0653309387872614
LGALS1,0.024017348593138036
BCAN,-0.050014075582648566
ANOS1,-0.013467148327331091
EDA,-0.035075053935568305
TGFB1,-0.02898861365363395
MSTN,-0.024507822961226524
WNT4,-0.03003667597622079
TNFSF4,-0.03479569630201713
NTN1,-0.02927336138376572
CXCL12,-0.032433295754161644
GNRH1,-0.03777550054278887
RIMS1,-0.034231349728606676
FGF14,0.056083877831478134
IGF1,0.04740895133481781
TNFSF10,0.1303795924049283
RGMA,0.06105170403830272
CX3CL1,-0.034208607260230076
FGF1,-0.011852903033141515
ALOX5AP,0.04665127532483371
