,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.012110986274891739,0.04315896473731286,,0.013200854350699282,-0.028619064729756633,,-0.07990064980610304,-0.01017642305125379,,,,,,-0.0413740703465399,0.05349049786099849,0.005318020225874202,-0.002876932805990992,0.009830933173068046,,-0.008393274005366628,,
PDAP1,-0.06646593845173672,0.08181876479063563,0.023234370659390827,-0.013136197559026761,0.05894055355211164,-0.06520552822508849,-0.08032970958340212,-0.17684959845125403,0.022432484878140126,-0.005173486518231158,0.03564220484296175,0.11298626030417498,-0.18873459938832846,-0.03386988350420456,0.013928298168954294,-0.008310414916203827,-0.020228664648905773,0.03705396831449464,0.052578393104093624,-0.04342180755477797,-0.01459778821534662,-0.11960076844928284,-0.033469151702873394
QDPR,0.16943870687894977,0.07068188849037967,0.04146055143788132,0.04878277944846144,0.006625845742729387,0.17916763701996047,0.15140230242602992,0.09703919778394461,0.10655640437972769,0.016538831532003712,-0.2970822085492165,0.09335918979573658,0.11532274001540797,-0.007737233108024556,-0.08236216961215788,0.03749250920236021,0.10734268260474332,-0.09134551201393236,0.055886868436276195,-0.014304443354351585,0.020564817912171608,0.19477095177917134,-0.0029055350970055072
POMC,0.1510687095053185,0.05257600453648903,-0.01493448100195261,,0.028014833785931167,0.1688435345467411,-0.03192979786021593,0.02149032917553968,-0.025645918567286204,-0.016595449374171,-0.06506495059985923,-0.008234906480079029,0.08176867706442446,-0.00906457382590513,-0.04727820530365485,0.031415590786598314,0.07595085676513788,0.005333726789894832,0.04646528001765781,,0.1219321702986053,0.12713149894846906,-0.07419245819875356
CCL18,0.004465387563807007,-0.06512954223103404,,,,,,,,,-0.1754697609097009,0.09900328067937066,,,,-0.012207219825572279,-0.024245830634248303,,-0.04829610682400824,,,,
CCL17,,,,,-0.03766100942563761,,,,-0.003250178582466187,0.018650107977975384,,,-0.013207751762375935,,,-0.04667230754249565,0.009221100047393443,-0.0300522590275578,,,-0.030431572248763417,,
VEGFD,-0.03492674599124131,-0.012803929008733275,0.039059253275817454,,-0.013023975061785284,0.00011564629916047186,,0.015475519015715485,0.003018516462644215,0.005573009162681266,0.05360070964238505,0.02954575512034772,-0.020837853420475547,,0.007254909403109522,,0.04045537221839829,0.08011086928700376,,,,,
TNFSF13,,0.04893179014371023,,,-0.02597772142352501,,0.03077170061605211,,,,,,,,,0.06604455656658693,0.06686858699119425,-0.0006107741798350962,-0.02900559727147486,,0.018037407839006356,0.06409534562940442,
WNT5A,-0.027425046323891894,0.02393633666719597,0.006708463864011009,0.10849217094523386,0.09338230861465806,-0.10838844185295449,-0.13753429087318533,-0.18739495762706737,-0.04644685898986746,-0.007060779942569767,0.05313273820695368,-0.00041663615269973324,-0.1078180154530793,0.025848832816413717,0.030691535287094302,0.07523223555283928,0.015233072709306064,0.04905007960791311,0.07746363221418028,-0.04747992467668722,0.01963781937727892,-0.11256073370618895,-0.029332110219691277
CXCL8,-0.11398805398419706,-0.09390768019644968,0.0007946003641888175,-0.045402720136976986,-0.0030707949161217383,-0.08930070266143482,-0.04224293154341,-0.06650746483787051,-0.01236815755383091,0.03993324162079539,-0.15770652501999327,-0.010674661419732872,-0.11736954010000107,,0.105500575715439,-0.13032225306548634,-0.19898544998556686,0.0891516390207987,-0.042460648778272624,-0.021106092279546955,-0.023548680224964955,-0.14955506868724067,-0.0687191168127884
GRN,-0.08016290934039595,0.0026918568133635547,-0.033298764439343584,-0.0249698130665489,-0.024565594493282186,-0.08536455491947229,-0.059592928741215884,-0.23843081434397528,-0.01475913583035734,-0.062118112023191466,-0.28717981799231174,-0.0013189380041318498,0.03520496023002346,0.11126789691476836,-0.00405112313217859,-0.01937971503818763,-0.0494458764282394,0.08080404134740615,0.02644373516589168,-0.014255224173986517,0.058618813099832225,0.08039134522626273,-0.01001420394473805
MIA,-0.00480791777008793,-0.019907550783784464,0.09141812552457325,-0.041225760909595954,0.010611150145578788,-0.08037490559003896,-0.027475391215540542,-0.09749253926041443,-0.05529218198011623,0.021548139281541964,,0.08013568407183572,-0.029483241778245444,0.02151237371169357,-0.03687332172579234,0.14615354167718378,0.16775727311446478,-0.051712362247826965,0.050335037071631374,,0.054660922603761444,-0.018953947182364626,
COL4A4,-0.042418263116743765,0.01434104401404953,-0.019858123661096655,0.0028616262247953914,0.061760701465476756,-0.15649640272734006,-0.003215276708685785,-0.010434535186372723,-0.032151236174763835,0.010220788608724,,,-0.00944799069890287,,-0.010591637464525122,0.10531556621123396,0.02962647805599497,0.0011846902279926935,0.03877722688247897,,-0.02218638380552149,-0.0377531434700518,
TAC1,0.27589903915861436,0.08429514221557591,0.03460030219866169,-0.0007650005749657183,0.1680987511272507,0.2839334236818677,0.221753176674295,0.29791189850024646,0.12650390463791583,0.1060199602976317,0.23935381898091282,,0.39491168034966034,,,,,,-0.01404002540669244,0.07144461198503019,0.0037991164969690297,0.13149960136676409,0.16226252366993454
RARRES2,0.0477906348586918,0.04685546046982375,0.010992103062815981,0.0458472653869493,0.03265250890132616,-0.2007187587984656,-0.13962402387195003,-0.22532847989404467,0.10370335555211867,-0.009631643784983844,-0.17170440509865664,-0.08080558590521653,-0.1658575305192609,0.05043112807596944,-0.049337672319475744,-0.053716928055550714,-0.05653550323493673,0.018488082259316342,-0.028885618253383472,0.04267660862345002,0.05732577122929818,-0.15574881925973394,0.03709069018787461
FGF7,0.01233759922753627,,-0.024610234236514643,-0.03416882413193735,0.007240865927117724,0.07692411547442633,-0.029169055930749272,-0.04497297731539999,0.015124338898404031,0.030598484451268303,0.06493390153239129,0.06471148956865909,-0.017729376391844215,-0.08281069337924038,-0.00610020282590602,-0.03614122127296287,0.07562881712947304,0.06215137445219346,0.0019069403408466332,0.03483232463742307,0.05440042746164906,0.07061929792655934,0.008021311340196517
EFNA2,,,,,,,,,,,,,,,,,0.02223494085064404,,,,,,
HBEGF,-0.06560867137921517,-0.03376926888577252,0.015999871934204657,0.0896674961470833,0.038238354181607814,-0.04418487470073888,-0.05412076769135234,-0.14479490139503615,-0.12041943614664684,-0.026027678554712153,-0.13182117357221063,0.07345748854490503,-0.1004452027321525,0.006350004783348257,0.06199180817184641,0.0061243981851587075,-0.012424261345533127,0.04171998341698568,-0.01470374636201034,-0.06795698581302934,0.002245781950579585,-0.01029882476135882,-0.0035214503167864636
CSF3,-0.04503534634293188,,,-0.014069773416949783,-0.025342493355469498,0.02003267131534114,,-0.020671551043113363,,,,-0.024904576049368726,,,,-0.05640156634286875,-0.05780233751366011,,-0.022243503681681234,0.037127579822666054,0.022319014244074852,-0.0727441076394785,
PI3,-0.07519188038254372,-0.05548135402975793,,-0.033610620481859,-0.015145127932629246,-0.0248836556102466,,-0.05342895695372886,,,,,,,,-0.1575688482305203,-0.19971435843888374,0.09406606490540304,-0.03296175404230355,,-0.057427075555653,-0.10612715948356045,
PCSK1N,0.3022713304193363,0.08605217681527769,-0.006106521590057297,0.0724205060644918,-0.004847457867556663,0.04375986580585663,0.06601801478551815,0.11797348140945721,-0.07618873882115648,0.07358359852066201,0.4469582340103414,0.11063864286858906,0.38219246086742176,-0.007220189775501842,0.020899305678805075,0.08620177549144523,0.11521156615195727,0.0650669568384657,0.08171451750994728,0.1747619493954367,0.06433299131121674,0.24364631185530625,0.14871800020814227
NTS,,,,,,-0.05953328526041062,0.03025613438983684,-0.020156756128643503,-0.029674841308091976,-0.03331932850058582,-0.052687267383485135,,,,,0.07378363586452079,0.05575037539597073,,0.06479048616430813,,-0.0474465021831708,,
SFRP1,0.11672077726332139,-0.014924941825260347,0.05307164466478143,,-0.03286068645710454,0.11139637870442733,-0.004448127647937263,0.0026022678928529093,0.0361010766814773,0.1079475392834523,-0.10163387296702864,0.013064017758265123,-0.024437273334298116,0.00927748622325382,0.15184137333465092,0.12196767030037017,0.048847240292768136,-0.06541253802560729,0.04438580444247964,-0.08192647532125505,-0.046343965675389495,0.027923115824678324,0.06654281288510067
CXCL13,,,0.0023236827597521476,-0.023039289029158035,,0.010346357390055384,,,,,,0.00648753421497177,,,,0.008017398444892743,-0.008377740463277437,,0.036686715969230864,,,0.009186720929980546,
MICA,-0.03781180284328576,0.044631049985522184,0.00988281623055363,-0.027394803850918244,0.034750753196976215,0.04273140319054535,0.007850755529232822,-0.13492218550286317,-0.026728206131803333,0.03153038570599472,0.042600930074668183,-0.018022193340840112,-0.10739575555602351,0.060115787303269115,-0.07705234603104193,0.0878040528202684,0.10129204823591635,0.035633565431743695,0.02530358176728305,0.0255833187907706,0.025472557828656036,-0.06280148979643431,-0.06676265384648038
TG,-0.027049922435818302,-0.005342061331606115,-0.01872491317796731,,-0.03546188694521731,0.03910713851314153,0.043380576358419326,-0.011887421762755146,0.018450676906301446,-0.036434608654111446,,0.04124520175651775,-0.021046433064098084,-0.035547937330118705,0.0010239951646717849,0.0002776350113170597,0.04784579627906971,,0.056873720495488944,,0.05035587983210813,-0.008335601656594025,
ADA,0.043125156455563377,-0.006528153715344565,-0.05731723172906646,0.0312502797729737,0.03549271761637687,0.008988524681324444,-0.008332978048756498,-0.17815799668614693,-0.0650814167099867,-0.020448409584998318,-0.1666980953605551,0.06548231235254025,-0.04739820063938167,0.06719205720175656,0.04635575055566207,-0.009173632063760722,0.03286343331911755,0.05140417203074098,0.01105150733718942,-0.12578692853072934,0.053542357463974045,0.015732548824588778,0.01447441153265379
LAMC3,0.07607180890930788,0.008719682699880367,0.020049376258649665,0.015407322173885433,-0.02685418529619874,0.09553066656753184,-0.04392621824743021,-0.10804897548190134,-0.06838920509484718,-0.014657935328193188,-0.08470050202418644,0.03882384007623044,-0.008014473699034134,0.003585003872249501,0.09085215055956053,0.10599487456396543,0.04333386618463053,0.07056356179235714,0.07047515238690483,-0.06907937449692975,0.06567251103266988,0.05607907501841851,-0.03156310742471374
CCL7,,-0.04169282979081989,,,-0.025638887602896104,-0.018232091437903407,,,,,,,,,,-0.014991529190971447,,,,,-0.008285739869109503,-0.07789496197556038,
NGF,-0.00327825546424026,-0.050149738471428396,,,0.09008896648734378,0.021099035869973602,-0.03792046993952939,,,,0.10055816919237583,0.07509708164164605,,,0.02126348803213756,-0.019982611510300355,0.1419748278514853,,0.04106848787177419,,0.03901670119458225,-0.01557381994622818,
TNFSF15,-0.045239107414214774,,,,-0.007895866169401803,0.01692934490169822,-0.06978995790644656,,,,,0.08120777278758065,,-0.0327661995166305,0.0839821176020669,-0.02227970668178799,,,-0.00325536293159589,,0.04511563529708392,-0.023292101181594013,
HMGB1,0.08760306488910671,0.05006022707947606,0.03196614235231951,-0.021381585103587945,0.010117726099508745,-0.009216533842391664,-0.03853438410746586,-0.2229500333196827,0.05084923610877227,-0.05309163270170998,-0.18136606037496078,0.0780433887161391,0.01652333749454911,-0.10729396843617155,0.16099339730003795,-0.08956630083498805,-0.028640252305749618,-0.0505031508498918,0.030939626636379922,-0.06017293502786211,-0.1061920906264164,0.014428356847331078,-0.09258381558884678
ITGB3BP,-0.10286904216133133,-0.005425389971199084,-0.024641760486562865,-0.013292966409337376,-0.03535893485592549,0.00858344586311266,-0.11280667765817545,-0.18007762999545598,-0.03188563808289766,-0.022225836933676267,-0.0008786511960946105,0.0643748469244342,-0.1521517659664484,-0.024486689165981634,-0.0655838091316623,0.01152872037208117,0.006629956660620577,0.09538441167504898,-0.012268057005713371,-0.06042382672636986,0.02920915558389429,-0.14347787898390874,0.007342345331669955
AANAT,-0.027066165118346034,0.0029980207735100855,,,-0.0032431721844162565,0.02426351373258209,,0.036286185476718,-0.04328927895913087,0.07217389159652002,-0.07740137784979592,,-0.05346763415375105,,,-0.01711724690083689,0.05806821894817487,-0.03717368027816975,,,0.015439831751016451,0.009753985006184742,
RELN,0.03562099279025075,0.03464515273289928,-0.00957180461910914,-0.0357321374007321,0.04325683407345488,0.09272004967844985,0.040283942530016055,0.18728716632854883,0.04797686602993002,0.005983660934276646,0.08551890474475342,,0.12631667188557125,,-0.07651593712084809,,,-0.04648797934264414,-0.04236609773943855,-0.06168246066671564,,0.04998235670370106,0.0816731389513429
IL15,-0.04239182603148956,0.023385437769025533,0.0037154185937988394,,0.00012279668957561392,-0.02119569029067759,0.04799618269685582,-0.06724066957831794,-0.013577020664751365,0.06275025425372081,-0.03516172803410472,-0.03729231496949499,-0.013317451766194718,-0.05593151250158781,0.09292526814120775,0.046454262915943595,0.033662075917813894,0.014302857113752614,0.06249815934175747,0.08015474133051557,0.12152198217060604,-0.04736426226385004,
UTS2,,,,,,,,-0.1221332478895818,,,,,,-0.02388733372561966,,0.1081684638247736,,,,,,,
BSG,-0.11739790469318195,0.14366400450809427,0.00636003845622327,-0.006719032999198926,0.01361004268527735,-0.058977233644147524,0.06552714204428016,0.15377859862574475,-0.15043494727922133,0.02961203005902334,0.27951895482630357,-0.016678248099353726,-0.21545301063954925,0.07487254868772343,0.0518943089941239,0.0400428419520855,0.00020184712313900936,0.07304323900609663,-0.04532760204354102,-0.03197119315848816,0.055332608253342706,-0.03279137449317073,0.06885359043944816
ADAMTS3,0.0033872953492788036,0.02896437503992364,-0.006191310749921255,,0.08748967858964435,-0.02404615436374657,0.05717168723511119,-0.2592479402236619,-0.04881225996222684,0.05236802136577489,0.05525612551580282,0.032134874395579056,0.053168037096681955,-0.022834609193030025,,0.10947983953961593,0.11706537559322507,0.04350720929971651,0.05527216018904497,-0.03778114405632011,0.12467655422650956,-0.007001998539145533,
CD34,0.06607593988333624,0.05028609679024294,0.029624941511312872,0.022593788680499043,-0.05879280212549928,0.1404820504716037,0.01763767509850238,-0.14893136653254058,0.04561992173501743,0.03010633747566113,-0.008126672738616203,0.015594224504708503,0.013416741254181748,-0.02671808373566795,-0.01553136855973241,0.11761105142763588,0.012088752333272595,0.00459612435026737,0.006613019819182912,0.011057112063970927,0.05617608461193711,0.03304820484067037,0.06503861555503813
CCL23,,,,,,,,-0.04870061661686693,,,,,,-0.007181452056397408,,,,,,,,,
PLAT,0.00028396123351118337,0.07859962013059836,-0.019230676298842148,0.06169783660801427,0.019601992871138722,0.004520286236378902,-0.1342731575906051,-0.19621487158670953,-0.19281199626783538,-0.012551812928682127,0.04278754303020455,0.023061264917453368,-0.13755557549831557,-0.017215421964577867,0.003906893825936995,0.19006163292270653,0.18980562517841734,0.08379795531729113,0.004394336195986298,-0.1589765219679934,0.05430346161492298,-0.006866736187464949,-0.07759573514377975
NTF3,,,,,,,,,,-0.010328781858099882,,0.011421405041671943,,,,0.12459096821989665,0.20920722072402936,,0.0789458620545071,,,,
LTA,,,-0.03165694701089749,,-0.032860684919829984,,,,0.02239074838662281,,,,-0.026554521231852955,,,,,,,,-0.03049386135001731,,
CKLF,0.033889341776167876,0.03132200686915603,-0.0868751172909264,-0.021413865856553627,0.01954873037356704,-0.04576996263190877,-0.11566303488925721,-0.2729821070856345,-0.009477419903672752,-0.03649602584752096,-0.16512602889108383,0.1003540560877504,-0.2388407606212289,0.1237826840448522,0.026194225452369678,0.10590650274568779,0.09618997070878403,0.020303843269871686,0.05357340351131418,-0.018503311704075123,0.06854564341165083,-0.03128650968781261,-0.010504161001250838
APELA,,,,,,,,,,,,-0.01549719723846105,,,,,,,,,,,
CD24,-0.09218073728197741,0.009429137208962065,-0.07878398041027915,0.12214546632358025,-0.00898417864419836,-0.025436675931137437,-0.026083391263172738,-0.001432337376533938,0.12438553037713761,-0.09778039684173168,-0.0537839147358718,0.08300720994207161,0.03245308017643101,0.22861236331444035,-0.0396466473248611,0.09703346736941952,0.0900471085799662,0.04447927413590093,0.07620456822306067,0.0388456152795632,0.09738191000634712,-0.003566940796303733,0.008490247039657475
HSP90AA1,0.10755417334841261,-0.0754954287966999,-0.03320065972896343,-0.01125726903757225,-0.0313346990869286,0.287609329450792,0.2025710806026386,0.29347054583993815,0.05309103179670274,-0.05219314003662083,0.4643543813372863,-0.005796352491798882,0.38204880004359054,-0.007883309933305242,0.1373154256808736,-0.1671953280322428,-0.23183342755100939,0.004755033371621744,0.029170875975866987,0.009113329447347475,-0.16611596950445182,0.11871037075946805,0.19160283835518707
BMP4,0.10659373984725747,0.062312095643128625,-0.03355821956196535,-0.06130656756463079,0.013711084011371598,-0.00917063813786274,-0.034731045935486406,0.023145652911291295,0.01576782903172175,-0.012230430843019334,0.07444898618490069,-0.04932043545895433,0.015105890202304467,-0.044416282049615764,0.014884503448664902,0.07937578089953701,0.07954148199787588,0.040486850288488696,0.028512913347704023,,-0.029630491734131344,0.01612048512353667,
SCGB3A1,,0.005041901433289109,,-0.03391557661430369,,-0.030077342610665955,0.03978198493030335,,,-0.05092433668685361,0.06299018563706224,-0.03320366268639089,0.08087072918332008,0.1876505053652604,0.03810845894350447,0.002334109337173648,0.09875274294075072,,0.057234641378460814,,0.0924108903234289,0.04456445527845357,
IGFBP4,0.024803334485671374,0.05301255561324922,-0.005962553124343318,0.01809183758500494,-0.14675739747745545,0.005356864783377328,-0.06143155578746692,-0.17342972482795035,-0.06320567806034895,-0.0695736490005279,-0.13795128595700962,0.059624261277687954,-0.11025930298475772,-0.010692910591853557,0.0017460488296703787,0.020388362817347072,-0.07719764359850645,0.09217132710089539,0.0024545715571941723,-0.07448803586979591,0.068848493846899,0.07059509098490957,0.07425451907648184
RSPO4,-0.04467148960102277,,0.001768077565249233,,0.029873991859584132,0.052258701354561704,,,-0.011230127813614665,0.0693150271386624,,,-0.00888372284116729,,-0.03190246941389272,,,,0.018686679349739353,,0.1293982646074577,-0.06192222500941025,
LEFTY2,0.062385077097010126,0.027528805750457908,-0.03204574248539259,0.05314900423646172,-0.03798718924770107,-0.032970199166750085,-0.019807445194626492,-0.14988048566988327,-0.07231556028225065,-0.004675342089987836,-0.06074109716610666,-0.017932428600537616,0.012567310679809329,0.02689314925227054,,-0.0009837074565594262,-0.04382659893372266,0.14999176863121497,-0.019555942437113043,-0.0337826970013843,0.07559968211694247,0.0022196514471023434,
PF4,,0.02260753745264573,0.018013798900991085,,0.031909634401390004,,,,,,,,,,,,-0.04617747768916994,,,,-0.02896981374563601,0.0634607236077012,
ANGPTL2,-0.04183350627372108,0.040182179598866566,-0.01245395282028975,0.04850624116936673,0.006023335095383799,-0.054876030612044595,-0.0992202372459804,-0.15952194895575558,-0.002508879732480223,-0.020470970396651265,-0.1976250575300363,-0.0554930438173138,-0.2864809661562782,-0.0025579462332463196,0.07025585919608358,0.11011218240715952,0.12553262168427679,-0.015330827716589026,-0.056416618983659655,-0.04808756340711273,0.043368862749362996,0.015587989095650118,-0.055689778672993226
LRIG2,-0.020374191279237817,0.014202433786215362,-0.0035612379304262513,0.028825997535050486,0.024470093366749428,-0.02539107487708655,-0.049768949169115125,-0.1136620073470207,-0.013919411142409502,-0.04830532619676841,0.031172505202779286,-0.048974832734965924,-0.09862591381613907,0.03214853777302699,-0.004093541237001855,0.05718422856460029,0.09102892120513258,-0.00375694202700406,0.06585404977689084,-0.004213149525790136,-0.005163769084993344,0.011295375826253933,-0.09412225080207715
ICOSLG,0.03168383190083073,0.07380216374852341,-0.06547661908730901,-0.0262170545284085,-0.016767927817645748,0.0030921976751252856,-0.03658325544597522,-0.12920792548244378,-0.05162513932019802,-0.0506649541312818,-0.10859358715140115,-0.020234008451906337,-0.10948920709063936,0.02449208517540076,0.03339333725219399,0.10101630860864218,0.14021465358258242,-0.01929647373263024,0.023937679189493015,0.02589412467443976,0.15470233434243885,-0.018125642668622224,0.04642621140031836
WIF1,0.3548655128302326,-0.018450927848752047,,0.023811210843969137,,0.08452967695624351,0.12178452038701228,0.3619875292604723,-0.029302936776450357,0.025330845764518536,0.1537247996306052,,0.3489268675057619,,,,,,-0.05084469584067018,0.017787282887616867,,-0.014694254015036172,0.028840787358324668
NPPC,0.0843419335461209,0.054531248634612305,,0.00984868536447198,0.009380084516077747,0.11813128993923284,0.03492287504844261,0.013565007541333364,-0.014117745057410444,-0.012420053331756454,0.11397229639103128,,-0.2080981071483653,-0.02731755376498332,0.007568965312138364,-0.012941076144153199,0.055694804928699965,0.09263132780581436,0.09913491870513218,0.043868277235389795,,0.051634458480245074,-0.007664647112386028
LYZ,-0.046275530207522834,0.010591162564153933,-0.018228216195108764,0.07979910508718192,-0.022637634234066364,-0.06291127098351693,-0.02993866397798748,-0.12179870964230341,-0.006221262538002281,-0.05823120083448312,-0.33062007525561926,0.004867328463527479,-0.08292466932688092,0.11907867765531065,-0.0007146341021085314,-0.020812718637655103,0.0627398420467271,0.001686957424870293,0.0017870625151810943,0.014926932815196511,0.0903273654716753,0.07849369105235023,0.10094797545604334
EREG,,,,0.021349303320003694,,-0.018380196926631554,,,,,0.007822870389187192,-0.020969176360920883,,,,-0.048397208949216536,-0.0326055747015013,,-0.004573304063332195,,-0.03382229259675018,0.04886338638646951,
SPTAN1,0.1641549026627656,0.0925862027540464,0.03571603313451083,0.02019003152282911,0.0792076857793587,0.10255930908716913,0.09301971363495025,0.17503601384420714,0.062055059397745305,0.0014925210352359005,0.3719928555476196,0.0427683063962322,0.28617341118382333,0.05539014817786535,0.015080611336355281,0.052457126909386,0.12874140071530385,-0.00752992659281882,0.019584917465561777,0.12193769899879961,0.008049121643565204,0.24583488668290626,0.1167380300360835
PTH2,,,,,,,,,,,,,,,,,,,0.020851106291764853,,,,
LIPC,-0.001377811672289899,-0.05052576017715267,0.01736762567315825,,0.02452457270096392,-0.01092744771787743,0.06979345037590938,-0.06579299758387569,0.010729402341070263,,-0.021549864987122372,0.1325761301466689,-0.006028492386938074,-0.002082206627781744,-0.03361885424222189,,,0.02725743973056472,,,0.07726285026985898,-0.04648273391481179,
COL8A1,-0.139045732542763,-0.011313094987957803,-0.0007593139343294649,0.014074768546318969,0.03554989014842971,-0.09855033228569703,-0.13719235030534627,-0.11331810842104625,-0.03164038492516583,-0.014045927690514397,-0.19686387135527267,-0.08088760817068448,-0.20282112475654718,0.05088516669701964,0.0029748797517500057,0.08038129047354375,0.00526050110559618,0.08898291842820441,0.04951354862175949,-0.06533563405500188,0.08293434787551685,-0.1924317149128895,
GSTM2,0.006509901459389484,-0.0028757392100337326,0.02046363117175964,-0.021997264640912444,0.03269655196812234,0.009968074882957144,0.0441728789124498,-0.052144692212826235,-0.06893622489625505,-0.008801100886433244,0.005213384168179054,0.0612579261845504,-0.06923259223925683,0.07931108876831613,-0.11959466014448247,0.029931342424526632,0.028131535426555793,-0.002131549401215537,0.10482540855179964,0.07690049849138222,-0.008071354492066628,0.01104893496700884,
SPX,0.13171048110855355,-0.010711865307797023,0.020739790153263736,,-0.009318251093190653,0.2578042393600315,0.040430205503130576,0.09315851933326125,0.07227534826916786,0.04475465305507554,0.09968518175154036,,0.3204249495970664,-0.036214657769018645,,0.04149008624185365,0.010232371531021599,-0.0010885060074350209,-0.040931355414311615,-0.10141280259029746,0.0757863958703533,0.08289935038418357,0.014222754207072016
MFGE8,-0.12189080440362768,-0.013770247960314817,-0.04624408968579906,0.0068734001132542905,-0.010291844077017874,0.15173333928187258,-0.03140360458713165,-0.041946826025405955,-0.054376806318212643,-0.04050663730994624,0.06771480059469555,0.015185310522500111,-0.11973468232149484,-0.005584992888588266,-0.013149700571308626,0.012191505439949724,-0.005421183436785841,0.06599172296928973,-0.04234524563713251,-0.0208934853331145,-3.5780449530602446e-05,-0.0474782677854465,0.044343558777786486
TGFA,-0.11862735814166252,0.10629356303297294,-0.01999113644679197,0.0061868153783560505,0.029708302665392504,-0.11455889262697318,-0.04548134878709909,-0.1615011075865233,-0.11042196105855015,-0.019224614881229653,-0.16499551964600462,0.09334728556615289,-0.1008435233406884,-0.08673032548440554,0.00969159430820605,0.026007306614855962,0.07769952093727991,-0.08267968442872542,0.08920567364926649,-0.005845352496808219,0.07542176722269178,-0.017896856117137625,-0.09225752463884757
SLIT2,0.2120206073412226,-0.002682347625748679,0.10014152176697207,-0.025208436868367032,-0.05068078242653337,0.12196718652678724,0.1204561881057714,0.15278846242529764,0.05134628414937766,0.04960759917516937,0.17492607476311026,-0.03473046130635402,0.31807580664238827,-0.038506491000711573,-0.05436124587651964,0.07127910964931625,0.07302763369839159,0.030492492805527953,0.012351658801079416,0.08169108975598643,0.052899938415331145,-0.049806332828581205,0.0931923312091005
