,MGH258,UKF243,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.014714397566184905,0.03411352878298971,-0.028759052762901374,0.07120272096866323,0.1304449178940791,0.039914389842992136,0.026108798630116448,-0.01637118279162143,-0.08478693884004715,-0.005010866388808984,-0.04816443293575702,-0.022721494012850976,0.08170096785493461
RARRES2,0.05759643523818511,-0.0015578601290560067,0.007416175961356953,0.016153138703688643,0.07055132994140904,-0.03504144327085691,0.10339169469149828,0.04455516539668709,0.06294737951296145,-0.0009162550187444723,0.023262428747027337,0.0020961469966569468,0.05695531252295323
SEMA4A,0.09044704799245577,0.006029640398199445,-0.043073963501968446,-0.016497570841808598,0.02277725254640298,0.007405938649092267,0.01656754988031514,-0.033481758797190696,0.022707691610890278,0.01022006512079536,0.01603446448943675,0.04605468605927762,-0.06072824677942168
GDF11,-0.021978300324531647,0.012167725998664001,-0.05039900021759881,0.02054430598198399,0.041021118183429454,-0.0183698934053973,0.003950549471424538,0.03916282578664763,0.013659142431522192,0.03430777502597288,-0.0003640847678259926,0.03968753568085781,0.005221394294898218
GPC3,-0.007573712579775068,0.03682913524186816,-0.024346581816011126,-0.022758173408711547,0.03053373064329669,-0.024248289029687668,0.08141888682161981,,-0.07667165238371568,0.06639071710390346,0.017227430648711056,0.05147023716266281,0.14858950864193193
OSTN,,,-0.03152046461404947,-0.01329621580409619,-0.020842717336078672,0.000509573401623936,,,,,,,0.08868541823091637
GRN,-0.13775199534965382,-0.047861564140712125,0.01177339349904504,0.04284095208318844,-0.020369692414290607,0.027937269609695864,0.0023691069944071293,-0.020308433816333668,-0.02174118984780548,-0.03830059664524518,0.07433224044741463,0.07462468434396598,0.05337363250623058
CALM1,-0.0013968738838382128,0.053212921391246566,-0.08882912121725611,0.016434866056613016,-0.08857769382631021,-0.007220609941691899,0.0008862185534773919,-0.0371360875760759,-0.09424397719155397,0.04844970199453436,-0.021910969859160426,-0.02881572466632269,-0.15761362548027
ANGPTL4,-0.02467175269532419,-0.06742605099557655,0.1333527774048,0.12577659468491106,0.06034986858154944,0.05346116237634579,-0.008010152830750933,0.01606423729952893,0.06846011818856654,-0.11407975491081786,0.029970088238984297,0.1267729016395908,0.15164795503475473
BMP8B,0.01645101203908243,0.08024170380616541,-0.024044643284933713,0.012437788482962838,-0.04927267794497622,-0.008210120095976218,0.04648142061388194,-0.04432933622608772,0.056322509271978585,-0.038199722699007274,0.10533209711640631,0.09668986234885407,0.07976812576712845
TNFSF4,-0.0005908124800647392,0.04312838115917371,0.016786976887555684,0.030328700405518622,-0.006880021353660637,-0.016837405619551982,0.021856593062694562,0.004603979857822375,0.017905896802440324,0.06402542216401429,0.015809274762657123,0.08540776695923119,0.12806580141373364
RBP4,,0.06748972352657402,-0.021517142728023565,-0.026650712054110626,-0.02305833055874358,-0.019037079164127484,-0.018647398986621738,-0.060686452866284234,0.005062682704638262,0.09057156347858171,0.14205788320004117,-0.026041354319930213,-0.061282929650676984
