,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.006845624464243306,,,,,,,,,,,-0.026490385360801023,,,0.12755070617214948,,
BMP1,0.08819960538408374,0.02053226335216738,0.027549295085008585,0.06325765342890388,-0.018410416745434068,0.008080627936331764,0.02633068905824059,-0.16546980301776776,-0.07086091907901539,-0.00910765984551458,-0.09934891570078926,-0.23172876600483816,0.017019356922434673,0.11520857174098609,-0.011150710839924834,0.07115574810832395,-0.03109257547837702,-0.0814585167267249,0.12319568772468605,-0.09100032947011183,0.043415301295161406,0.029700833943999038,-0.028257638310503517,-0.00948804934514762
NDP,-0.02864328768667594,0.09653505000591309,0.011098159652121967,-0.0060267174854783815,-0.004449523108132475,0.07435755736196117,0.010341313408500283,-0.04035746641701005,-0.00024163674442349771,-0.036389484882365625,-0.05815199453735968,-0.06448719779867963,0.013073714491357294,0.17576307055146315,0.07221646806811854,0.046138693777282476,0.06458108984133157,0.0905438010621489,-0.04682323084679257,0.017824956120746607,-0.0037779921744761783,0.1829645825493401,0.014593737621389153,-0.0006383591742077474
TNFSF18,-0.043194084776037076,0.06497006683087525,0.08534046335134567,0.05045786323167738,,,-0.0014875815217299689,-0.04844182391165812,0.02725546662865518,,,,-0.03855584774212097,,0.03640261075441764,,,,0.029819851849743926,,-4.3145800854667475e-05,0.025814142978387043,-0.02197182173258736,
IL36G,,,,,,,,,,,,-0.044362567398288304,,,,,,,,,,,,
RTN4,-0.043727147437694104,0.07160565325338313,0.10407898185600285,-0.08991325857219702,0.016909571671452257,0.09330918626460392,0.048690556937151665,0.23205628672334072,0.13586350964292707,0.09485532347138013,0.3841828543622811,0.3646298203784662,0.149535590604843,0.05340346491393596,0.061605438657685786,-0.020734283578243657,0.007639889511034434,-0.017029602221979735,-0.10877607638072102,0.20234056971541067,0.005184316919349146,-0.03477422278102268,0.07986159309977348,0.03585332634551891
HEBP1,-0.00956598134054929,-0.032591254919988884,-0.009948399345022656,0.01359660406581069,-0.02033477729292912,0.05171009015115258,-0.010525128947875597,-0.0675469319091258,0.021808243545638446,-0.016236184941286563,-0.15297961229942308,-0.037771602715059076,0.05171243484779586,-0.03476031054617568,-0.011082764058483144,-0.012133807097345885,0.13565519028077164,0.10871524447594819,0.03392679430318654,0.004407601891038355,0.04143845763618384,0.13977345989906248,0.02867997560715799,-0.02699846054171527
WNT7B,0.0322569069512125,0.16875410428762874,0.0360777150583097,0.04053346664541466,0.029261323906999752,-0.018144207756166295,0.04200134776249647,0.1604104269222168,-0.035472975252332416,0.039883683422032336,,0.16309155493376995,0.011852986205684484,-0.010853479828940246,,0.03173585118004279,0.01497061206922184,0.03614534746452174,-0.007860347911831805,0.09801758263841234,0.01029769349159528,-0.008717119825606027,0.07305760658866398,0.05568206950649552
PTMA,-0.02981168400880341,-0.05236407390714455,0.1112200537983788,0.06608137621408608,-0.024463581891741745,-0.06264105671096139,0.04095756974674303,0.013363678699396694,0.02547662087969817,0.0018221307247180717,-0.4090620522133251,-0.3506842741530315,0.09514380772139347,-0.1551723447611342,-0.05285586974028412,-0.11456949363050986,-0.01161435039544014,-0.00624881475296416,-0.09006482431655875,0.01168883236983419,0.07262528625086015,-0.11130699169391321,-0.12532030564858632,-0.14018395656318577
FASLG,0.003996197040052288,,,,,,,,,,,,,,,,,,,,,0.014527347165502509,,
CEACAM1,0.019209900706737237,,0.02448482847269879,-0.007826322836089524,-0.0039927374779299635,-0.0028274966427221685,,-0.05354862296708297,-0.036737784876531336,,,,,-0.03212161819304352,-0.032364217659792395,-0.042369879328773334,0.0002119369416155592,0.10696514043492533,0.05170913370732569,0.014438205489162307,,0.04192124766510048,,
PDAP1,0.06106626728662848,-0.026251184089481405,0.06477137963296313,0.016789149862342475,0.014984650383339338,-0.010664356361961379,0.09708343616951144,-0.10968759719659173,0.07228373069506737,-0.011910093177793714,0.031191220907897586,-0.20122712691493544,0.01135417483464718,-0.013319176234672847,-0.03837461319010267,0.01303602619755624,-0.07191232892382239,-0.033453822503818606,0.027717353665255004,0.08301444549701803,-0.01824907736104743,0.07278386299726751,-0.06506706951416605,0.010213496995305296
QDPR,-0.05573644712418538,0.17149090595996763,0.004062694745765076,-0.008186346632394642,0.010403568877921121,0.09642899367073042,-0.05043165767619923,0.03742236220643601,0.07107100505040087,0.009923786443420433,-0.3216612861231121,0.049655507509153894,0.016858814823713087,0.04891283184953893,-0.03963975313670216,-0.05930088617685502,0.08001943892120422,0.16296118882329094,-0.042465597069423704,0.016338800050821556,0.07264822843725637,0.0669602074658799,0.10892308439510644,0.028060688203691713
POMC,-0.02876109109171009,0.0702882287321223,0.11067677562871392,-0.018315140418750587,0.014623185274078394,0.058058647147593435,-0.0271489186105012,0.007476034257195972,-0.036523985240000605,0.015619715556938907,-0.0545260550945637,0.08137287274255153,0.012683473574492309,-0.07360257450564893,0.0916981426635882,-0.03840657714973382,0.06602166333948946,0.05440745152921097,0.005669506613275091,-0.03332447543859305,,0.11254121762369691,0.10177516440772418,0.05450670061097523
CCL18,,-0.05712646381693843,-0.003257150367825879,,,,,,,,-0.10497892981421367,,,0.10769990021914934,,-0.030040941071741285,0.05450470745078257,0.010080742361708018,,-0.08391795255467228,,,,
CCL17,,,,,-0.012954255890002337,,,,-0.01645161766146675,0.032324928495308325,,0.027407856842265557,,,,,-0.05435507858907669,-0.003972651713701694,0.052719491442869706,,,-0.04322548799521408,,
VEGFD,,-0.02064715956901466,0.010348857545321987,-0.03268491854482535,0.023776941416379746,0.03133545242136404,,-0.013429051163797303,0.031136521060185034,0.024754716976290517,0.08243855336369266,-0.019658285715031136,,-0.012766623304403986,-0.0011099995062077302,,,0.031327673115300166,-0.0203997182450176,,,,,
TNFSF13,,,0.049093368784646804,,-0.009605231777463022,,0.07426289923937746,,,,,,,,,,0.024953422187590946,0.07708562688025969,0.006571546915001824,0.021537131871674924,,0.037370521576927,0.032297994501160956,
WNT5A,0.08068951818399824,0.02403564230923772,-0.03447127355653448,0.04559407074676133,-0.031994438298422315,0.01933949240444744,-0.007910831287550909,-0.09117423856824657,0.014411824534518688,-0.022706587735848608,0.18468448173816301,-0.10768778019092998,-0.00015024261059531962,-0.030459142748842403,-0.08485220152323403,0.02567031761200103,0.0418227105646445,0.016440550040902724,-0.02687502644465707,-0.003527564357587412,-0.018255494085414024,0.036016581783861155,-0.1303823930423831,-0.009245806271311273
CXCL8,,-0.1901769118268551,-0.07400943296015826,0.007736922477645663,0.02343244502323974,-0.18896331671000996,-0.03328775956039231,-0.030853489287949846,-0.045072507888642865,-0.015937963849457407,-0.1544669942063103,-0.09149879192060399,,-0.16504307566558193,-0.0073653430848181125,-0.05289180649969195,-0.27962944067897144,-0.3101399881736621,0.0042242444827535666,-0.13234343174358038,-0.013236657213840763,-0.004613200947517472,-0.10629673133989606,0.04827943086880646
