,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
VEGFD,0.01131594256868232,-0.026583216328115503,0.11188216594639003,-0.016216410399853547,-0.016240097271579067,0.06411122156585683,-0.024859085688883488,0.037210874842758423,-0.016993078118755306,-0.018148506203360025,-0.04169041907729919,-0.04160525301274267,,,-0.01562129578863634,,,
TNFSF13,,-0.02006054809160409,,0.04613398938415381,,,,,,,,,,0.07205926205826964,0.07666706609511566,0.007218341936929417,-0.009856237441046207,0.0014887653150519298
WNT5A,0.03836445580771575,-0.06541747380023204,-0.014590950136265223,0.01831231037329188,0.07972254331363393,0.042430146282593964,-0.0009410563286578869,0.02852339084333961,-0.01148440314666226,0.04468530448953968,-0.03997592690439344,0.07587975851866283,0.09416699073624303,0.0019114056358845101,0.006821289308191337,0.07592963647775917,0.025813712224651543,-0.03760106815243291
CXCL8,0.002671663345803949,-0.05058636933936988,0.1166602713861583,0.0006306125068902161,-0.07097720781382724,-0.008358566999114404,0.006958309286517188,-0.010917753528377453,0.07010362033155307,0.09474712718888587,0.027360874680844693,-0.03540646849066927,-0.03515130039365012,0.011664087261910887,-0.04533640587996043,0.021489777706753265,0.02603651755615912,-0.018004876694790724
GRN,-0.024589716976693963,0.0019152658757295102,-0.028553145499366793,0.01516378024349639,0.005151199586697474,0.09207777115178607,0.05395755691430989,-0.05420304137854703,-0.039573781355795305,0.005329310988150769,-0.05698649594232824,-0.04221076654789539,0.04754332232037061,-0.05171785581658387,0.02395322481684963,0.006143077898138369,0.021256596600207435,-0.05510583907017324
MIA,-0.05420373794034856,-0.008724045453751246,-0.016008829389467766,-0.030648954557901096,-0.0043580546832110555,-0.006644046348661788,0.00716526974536902,0.07139937176322825,0.01090057937239091,-0.024855210947263062,0.11505418440778453,0.07206340890781728,0.04539659356098058,0.06653033380233031,0.028921901334043276,-0.06492095788806644,0.06295253279037005,0.008386222109817314
COL4A4,-0.02887926098391054,0.06908996678337498,-0.02692208285872953,0.0034369153267087404,0.06868070609628826,-0.01923100124912369,0.06736372179183821,-0.02239905802586337,,-0.024110476724762044,,0.026398508621969286,0.16375124333297592,-0.019725811375957688,0.07514173307004741,0.05017136704089028,0.08539543945372599,0.02655664035873235
TAC1,-0.0361690229272887,0.0008069055586544991,-0.05041887889642647,0.020917554653052287,0.032807205931740135,-0.040667556684005055,0.02238549093889104,0.0069448119085255815,,-0.007170100971167348,,,,,,-0.008815670231405821,-0.021059054625641217,0.06782043048489357
RARRES2,0.00026755449794439436,0.07952504230758801,0.005620973869765574,0.06114286070912044,-0.03156356781510279,0.07914146798350663,-0.031867309772733034,0.015240637075941591,0.08577297824824529,0.05618794800705454,0.04905572384260641,-0.00726146810499564,-0.011403233262432425,-0.018826380531308192,0.010122706812507943,0.017729437961168274,0.048383123857956546,0.07524062343636105
FGF7,0.07603485950814079,,-0.02031745556845787,-0.0036959511929672015,0.04430280282206475,0.037989567832661136,0.08328109011795702,0.012493733499717975,0.028474378026909716,0.05583142983882392,0.041703337036397066,-0.1099853686222336,-0.002988412129632515,0.009590286843085008,-0.05078840450872767,-0.00037991321172149185,0.048690773128156645,0.0009681664888694906
EFNA2,,,,,,,,,,,,,,,-0.014846996221915168,,,
HBEGF,0.08088150232899739,-0.034420738325399575,0.0417925512432731,0.006688830146187764,0.0040745472284708165,-0.02598115185553695,0.01036343250277777,0.00986733851565396,0.05817810109599273,-0.01095648803796679,0.06671186423085672,0.017901040461717938,0.026554731318551576,0.010046263647673519,0.08096088761466684,0.011988528510089436,-0.05022019319532551,0.044376101213384214
CSF3,-0.02887923812011335,,,-0.01734886122859221,-0.04054045595685474,-0.020346029170763114,,,0.03440986224357375,,,,,-0.004074353165908986,0.007759700183135559,-0.020203863073164283,0.007300311743639386,-0.036911376725399694
PI3,-0.0342117640536603,-0.003420864069534946,,0.08665035109899939,-0.017290281074092986,0.04331304166917793,,,,,-0.039148750734864096,,,-0.027159468815634493,-0.04489407730856532,-0.015812988198551082,-0.03664398967267279,-0.0005975186084089418
PCSK1N,-0.0787361441512608,0.04263257872101961,-0.0380039082392817,0.01290072434097096,-0.0008716970668284468,0.0009100351959437426,-0.054030389811461924,0.05057402961215298,0.021480412837218247,-0.011453159903251478,-0.06857118358870413,0.06254238078076882,0.00926746751655818,0.028733508420049063,0.0073606378233850855,0.03006990991540098,0.024934455041953064,-0.012933162240426274
NTS,,,,,0.08274510833762772,0.005325724849496306,-0.017193903460091614,0.06080131143651174,,,,,,-0.036078892795810634,-0.018088247479567002,-0.014620734966539449,0.12770780679087856,
SFRP1,-0.01754082497103909,0.03312582676992947,0.010369266153437503,-0.012700217607611022,-0.01852713857834103,0.008797556477332033,0.016902441081327782,0.05486104893275581,0.007883309766608407,-0.03334327057970553,0.12698471735561326,0.01661280347803869,-0.02889450921375038,-0.024471345081763247,0.033597733395572926,0.02315207665533739,0.010215470504253555,0.020113211551781134
CXCL13,,,-0.019916233569682747,,-0.01836063093350376,,,,0.01722037138725004,,,,,0.0034964553101273247,-0.03814616572809333,-0.032956705012782146,,0.05683359179357336
MICA,0.04228592677257239,-0.05038775075983109,0.008032968078431313,0.0319143295746378,0.06360003851822962,0.01468082106302596,-0.007808114245192187,0.06603169018171,0.0254877182780441,0.06363391165908527,-0.05140937196976691,-0.014685446074220808,-0.018933247821315956,0.043674584216729255,0.0277436026181467,0.036286170353896224,0.022614893060969966,0.059393858883929826
TG,-0.023021362248384896,-0.04186210333304934,-0.01708981503787436,-0.013705546947981932,0.03457480978132704,0.03755660987191578,-0.023506875941650327,-0.011566946533235777,0.03342990993349329,0.02873670186036445,0.1049762933939445,0.020590594046345497,0.18831824886232795,0.10770777230089189,0.05345804475401423,0.09567166826942887,0.017692102204554132,-0.01711903273837358
ADA,-0.034044833855103714,-0.03076468839821995,-0.024638566098740513,0.03941895634002703,-0.0388317239715212,0.07021225644827395,0.00664417672021104,-0.018785651384434242,-0.003013200924545484,0.04665944690089249,0.008545946826725163,0.03609568432586526,-0.02679446977666071,-0.04305393955383052,-0.011804063956126846,0.1053521315724348,0.07372390781931386,-0.025659908905732266
LAMC3,-0.060094911246531456,-0.02829324155971307,0.012058184999062489,0.007860020305210165,0.008851227369618141,0.08666968929080106,0.04298360900659003,0.026043037459945045,-0.047404032028453454,-0.03603496612871809,-0.020697995823129568,-0.010273017516400683,0.036046609273390255,0.022638486109652214,-0.007893939437605522,0.07695279247675656,0.042041975183676444,-0.04030484785779218
CCL7,,-0.01690916590593718,,0.07597575652984732,-0.024342806747651595,,,,,,,,,-0.023178892810764355,,,-0.017673824507939223,0.01698224666861075
NGF,-0.016638150016615578,-0.029032198166766266,,-0.02270425275809817,-0.025983412571498988,,,,-0.031579144358332326,,,0.03517254915398727,0.06932719858216967,-0.02676976558576172,0.01265906729428544,0.029657486544186273,0.06120828056322112,0.04453618382270326
TNFSF15,-0.020583468068350378,,,-0.01103425474287923,0.0221891484601195,,,,0.03161883548393941,,,0.04141927373061914,0.11205298627811472,0.014691763679094172,,-0.012546252110903247,0.05482407543877487,-0.04085151412009666
HMGB1,-0.02859944501929448,0.024416990427687555,0.03220513837053094,0.04020696067908797,0.039905663015232275,0.12085084393164751,0.028569863786444803,0.011488461076253623,0.006005499680594808,-0.011990158603451758,-0.05500969449211564,0.007891620461872388,-0.06791248482483228,-0.021051450882687294,0.038037817653195805,-0.013751466661902698,0.027960494737784003,0.024596708471228742
ITGB3BP,0.017973584721192388,0.015530136839145298,-0.0004327020778886969,0.03873615703136333,0.018508638773388295,0.09651039525591337,-0.030947868019899627,-0.02372462480105069,0.02403741179231928,0.04973910930129302,-0.18207589095449822,-0.04465167030479243,0.052008028822222385,-0.0013925664177782291,0.0021722795091844837,0.000538416721905177,-0.009153750554325832,0.0027317185290391503
AANAT,-0.029821253086573116,0.004922943096712577,,-0.010040044375559897,-0.016240099589944476,-0.01835266891465356,-0.02113987090893674,-0.013333404548954986,,0.0074407484044864735,-0.050395905263952406,,-0.020794251021309898,-0.02033442926564364,0.06333353463096446,,0.003336572043878632,0.02116754803451333
RELN,-0.028687768879588595,-0.010896828151946978,-0.02171521035627028,0.0167377261646234,0.0026467858556936635,-0.018172105584223178,-0.03429873378598256,0.023078602851779418,,-0.02514758553081875,,-0.062151560813500775,,,,-0.015154512883422632,,0.05100841122870278
IL15,0.07237345754804707,0.04841127893226884,-0.02177216289932336,0.00014493878753487415,-0.030774430144787587,-0.013286205465494309,-0.030692240762749345,-0.028657855993636384,0.09540233056072935,0.08875614607880211,-0.05808651856370683,-0.027533798106068343,0.1698089568012576,-0.03725350755046862,0.014701270958619707,-0.018099163913978634,0.040911237570172405,0.0002289868326679837
UTS2,,,,,,0.07185972152324835,,,,,0.007152756640288726,,,0.007767763984463748,,,,
BSG,0.01699740881355988,0.03730931590768749,-0.025901417199157797,0.028885087465850667,-0.010762436506916783,-0.001672451315787509,0.028688118238412837,0.034007607172577545,0.019039471094656136,0.02190740443885558,0.10461432350307187,-0.014291974631588896,0.0585606142101472,0.05070636841377127,0.016285524786775155,0.0025803786014239965,0.05608667029668467,0.012951857392272895
ADAMTS3,0.03342271938900086,0.04232560846662079,-0.008347598442926405,0.006635769503919011,0.011172634515532564,0.06825190203373911,-0.03209136691995163,0.010386659108342721,0.01759382065407664,0.005703219272131005,0.04768772510457947,,-0.02489899865551341,-0.013363210424941518,0.011657175325572202,0.034773070046289385,-0.012860967366837648,0.034903817470294266
CD34,0.014553755747146417,-0.024453292613800397,-0.010503004431164899,0.0472824917080766,0.003393225941735194,0.024754586032525772,-0.015201780813635261,-0.02494643788126111,0.061923851178886775,-0.01848003770716288,-0.02746470182652306,-0.0337069012539102,0.03415419872150559,0.0028392861464368547,-0.06186554432429416,0.04289815314756553,0.03691090823387766,0.010139790230964578
CCL23,,,,,,0.034688074901019605,,,,,,,,,,,,
PLAT,0.02577118994430993,-0.0028213638965921255,0.011219439816884348,-0.005148532106642591,-0.009293331698362921,0.08158453255960599,0.018399441029459035,0.050313023789605026,0.014384389959914685,0.0494756911013293,0.022744798250566117,-0.04980443680730059,0.08160689647688428,0.0415213333175677,0.08957559369166385,0.04709174048793675,0.04450309916506367,0.02181850663256697
NTF3,,,,,,,,-0.021523295685971333,-0.03462935975271353,,,,,-0.008133312430657088,0.018125542884396148,-0.0009988326437848545,,
LTA,,,-0.01256790369627899,0.0785605411813311,,,0.0067019628121368705,,,-0.021067215691422263,,,,,,,-0.025166901867255738,
CKLF,0.03431751529927075,0.06675140864955928,-0.026172205568072267,0.008250868582909321,0.08004868456571448,0.12402599454936454,0.0014358783181713422,-0.016308030981289346,0.06437998622648126,0.005894460095959242,-0.07932300935818455,-0.004956352731131843,0.010065870837798009,-0.019359952070262667,0.01610733272069869,0.032989665017370176,0.04184107029131375,-0.030133737138470576
APELA,,,,,,,,,0.032768908904963936,,,,,,,,,
CD24,-0.05559225224155399,0.03444331425900136,-0.01611694348587082,-0.04224957439354753,0.018992988786902337,-0.00498828070457717,-0.026538654809004577,-0.03325609185721662,-0.04344726471064286,0.09789054191130624,-0.000779079923509026,0.07433888147937666,0.051306732056091035,0.01426896166883623,-0.005775122622683376,-0.015365209861001195,-0.01738312829644453,0.020348685763972186
HSP90AA1,-0.10953182630799749,-0.02866478063005439,0.03298023419488607,-0.010161476844790386,-0.055740214845234906,-0.07652755294810894,-0.031537706790313744,0.029936051301717927,-0.02436065263261843,0.01607240173405921,-0.024251169516095537,0.03490768337868155,-0.05744300602051197,-0.031205387336141314,-0.0239359883116724,-0.006234824973244444,-0.00337156354215328,0.015087386366800275
BMP4,-0.0010745420495208145,0.03901639420603956,-0.013322714648641956,-0.029631130890496626,0.06537033420964834,-0.028417928772906408,0.007434089052369376,-0.00047909654402866856,-0.009409952127298837,0.060129451994048434,-0.03808821750137419,-0.043408499018929673,0.16954213776129043,-0.02459772712221423,-0.0491727857897566,0.020732861316448758,0.04048642981644933,-0.005963685373217988
SCGB3A1,,-0.01690916421504318,,,-0.019339953777787206,,,-0.011246857146932951,-0.03403636298563566,-0.014700424507198832,0.014058088878004544,-0.04464149748880065,,-0.03527925474300408,-0.028420966126932536,0.003977281518796415,0.03337148016288036,0.013421368624505534
IGFBP4,-0.03012690058479257,0.02772244223241714,0.0012660967420274531,0.019272530605633213,0.016614088563312642,0.0718614745196987,-0.017634699636180123,-0.01076545494699189,0.02413929103273227,-0.02809557142912731,-0.03251606389353535,-0.020211698799255544,0.010947806341650382,-0.052601611798280976,-0.09956985267429044,0.01544796917951447,0.0359083610203664,-0.02479068886037955
RSPO4,-0.020325206051244497,,0.010764230176165613,0.02564790650144656,-0.022321450468904703,,0.0006730976911603898,0.013671018235172347,,0.0872611827765309,,0.11979614081796479,,,,0.024231022791909303,0.05961927136015191,0.062338943797208154
LEFTY2,0.03914972325333248,-0.0454675050321747,-0.012722256675399859,-0.018129386660276997,0.08655738787570097,0.1028002369015006,0.020294301483045445,-0.012332314609816883,-0.018382148223426494,0.0016132578950118618,-0.029981077477290445,,-0.026573290495934127,-0.01967625519400831,-0.01707137813763702,0.007140419939139705,0.004725041719838924,-0.00891260713199927
PF4,,-0.017540543555220712,0.09907672823842735,0.12360622441841027,,,,,,,,,,,-0.013608299942819159,,0.024548649339690098,-0.022262662901598847
ANGPTL2,0.002286726114879874,0.010826289790345571,-0.010014656457655712,-0.001470588459653953,0.04436569788465403,0.0843058924554507,0.00492267929494673,0.012164968652609714,-0.06418248436004735,0.05926641896874527,0.10424413071345925,-0.040560232080068134,0.00479452716387956,0.0030511869820857374,0.01422240785792347,-0.021977117925081655,0.027331729129703244,0.004574499428965633
LRIG2,0.07399055411578967,-0.006600372823286166,0.012123924561922801,0.0311524798888268,-0.02994704079232822,0.06269543209263717,0.009665969377942743,0.020067091570362475,-0.0007821707659557054,0.03210780190327222,0.05000716455436716,-0.15192442163537018,-0.004106462628357879,0.01181537643909972,0.007075187106948169,0.003789100733516256,0.06539134410627741,0.07569046131139881
ICOSLG,-0.03526138741223095,-0.017408522931082082,-0.027334342099969523,0.009027987317834843,0.08258285667527025,-0.014372435125192866,0.003635282485656405,0.005538874106326728,0.010827271240386417,-0.017660680476407602,-0.11759307533233207,-0.022325410516194133,-0.0016715733256181288,0.03898861581752456,0.02679691555310098,0.002603437857080348,0.09261990573596565,0.007010490267610293
WIF1,-0.047300002929485496,-0.03156136106391741,,,-0.0025920415827868875,-0.0453293930315747,-0.018273142168004308,0.0738266149417119,,0.04002284145704103,,,,,,-0.01631132826816824,,0.07397237950876288
NPPC,0.041148824218048094,0.007510090101070502,,0.09399168531917451,-0.0389380504668699,-0.008452254589434091,0.014025672721544306,-0.015630376803130383,,0.025553099247678075,-0.052083003753384594,0.025684656712209132,-0.024898950835495502,-0.034601907032244646,-0.025747815792317837,-0.022968814548056358,,0.08446072943385417
LYZ,-0.032216565171183154,-0.005307081056816559,0.0028664029628140894,0.02013817108739462,-0.03217915650578508,0.0007053294287973037,0.05500862930523809,-0.009648811159995127,0.07552692018430808,-0.03998685250140953,0.07731219842199995,0.007203769825482049,-0.020909099199123482,0.021228353504029292,-0.00467787339260041,0.024268535430356702,-0.027764142573547347,-0.08349536972766773
EREG,,,,,-0.03141157700899812,,,,0.12368367525979669,,,,,0.0013789944037938557,-0.005735107235686034,-0.021854671848279578,0.01651409897874991,-0.02563091993048448
SPTAN1,0.026280703509520477,0.0289024250357242,-0.014172443780662094,-0.009636249955590379,0.04274902687086763,-0.03999543107521554,-0.01923169584132283,0.02718163589419474,0.02170391627915901,0.012420259035651329,0.0754582140052098,0.07584143734174008,0.05663963176430278,0.03788062688101544,-0.006720062049624578,-0.02552471862085142,-0.009631251468548261,-0.012549417951597574
PTH2,,,,,,,,,,,,,,,,-0.014459385348579828,,
LIPC,0.07896863027663065,-0.02147423575210984,0.019667095019903363,0.02110779035848532,0.049174373467352636,-0.03085402793920556,-0.017524200274209367,,-0.012308109238315173,0.04042686826240014,0.022563147094562613,-0.03558702155095541,-0.02437854384309303,,,,-0.03182048221176891,-0.03471729017506929
COL8A1,0.04212326655325076,-0.013301937779469726,-0.008359313773262529,0.023860629779295366,-0.007576173307590166,-0.026571750552557734,0.034265668203457174,0.005436472932970558,0.045052161297395435,0.004155376022750147,-0.06495213411392015,0.07101653895973972,-0.022781421296371115,0.021277088966936576,-0.02211178311487128,-0.013952464717783655,0.0073868802960946,0.07144631035907453
GSTM2,0.00834293966209449,0.001247791292682484,-0.02505093921927872,0.006283868029109522,0.012892324340071822,-0.005771876447793202,-0.012046534648988276,0.02171779624390549,0.10155104703491939,0.006126008063564029,0.031696964938495914,0.013594521054108572,0.09129066650189244,-0.007376895304094383,-0.031441534783064634,-0.017526732877887797,0.07243687493532142,0.023716482568061702
IL4,,,,,,,,,,,-0.03589421439807652,,,,,,,
SPX,-0.006590206972836385,0.007638946598658688,0.0283930887387629,-0.013471020066270852,-0.02511446626730302,-0.019719908479828713,-0.0012258557079561244,-0.016895040229188564,,-0.02639648828328018,,,-0.008686518789965665,0.09058352079910531,-0.016896443772681385,-0.017238343183241765,0.07211035378185338,0.014514672926959165
MFGE8,0.0654430061575401,0.0011940131987462814,0.030785392362103942,-0.023313022864129743,-0.016301682412261265,0.005363882684080129,0.017450167696265492,0.040762706791405666,0.021724827108526613,-0.04070005117356279,0.007195574429539278,0.023277067950687617,0.018309547899932246,-0.012405148638168249,-0.01728475461594745,0.006648459930038884,0.047386822340422866,-0.015875875192213788
TGFA,0.0027919569038772044,-0.010655150193345175,0.0032938661043640113,0.013436257688573401,0.014087792479656963,0.057315406604037764,0.04335374783232973,-0.006896504339524313,-0.001276853792457928,0.01389863860000299,0.001995898962458202,0.003575987561723203,0.04260261881652696,0.030698068110038692,0.023346142796468627,0.01871744310136934,0.07574456719154583,0.018482562266243414
SLIT2,-0.027434347905914442,-0.03757092688002306,-0.02980914863341038,-0.029424747468585793,-0.06613102809012834,-0.033666518021966,0.012434138418437213,0.02571126335129789,-0.03560145152800096,0.03137319456141459,0.03127228323600255,-0.03399154733037962,0.021848217941318134,-0.026537197654612828,-0.015566935101851212,0.03504288132982369,0.002084058699100807,0.0006569797794795247
PLTP,-0.05006438674299126,0.06398291471365432,-0.004291132071847123,-0.03312649402870672,0.004042401735705599,0.03675460781245691,0.04826236372642591,-0.03965747638973301,0.013686149953628773,0.0400352590125989,-0.02020257112836993,0.09845426697715914,0.11652519490176952,0.03410900808215882,-0.020331499159706338,-0.016070383182964377,0.0013274002768363124,-0.0015679371837502
APOD,-0.08588394831448087,0.06033477118043804,-0.03581443152406153,-0.021617595265494075,0.031810093938655394,0.05811981564836891,-0.0773411471130892,0.02929219996306042,0.051929153858881104,-0.03524548001566445,0.10143871982082912,0.038830892810380054,-0.14887589418599742,0.03616814599967546,0.0710903451566114,-0.0003634576622483159,-0.0008061891612240582,-0.04969457202694023
B2M,-0.007658211000198168,-0.03222957474575204,-0.03486582310383321,0.04813748166910072,-0.03327596171174279,0.06640455959554872,-0.019979516946674204,-0.019629596078083334,0.08117817690347653,0.024499859495281925,-0.061809541254934,-0.11326371158113853,-0.057502828491385244,0.07112357205740338,0.029165430413198273,0.010832213622056025,-0.0157803654929977,-0.08385019080429974
OMG,-0.0031739660974703515,0.07268440819490639,0.013173540857862818,-0.056082884768333924,0.025436078263594522,-0.03528461428266575,-0.04154031717852195,0.006746102744362532,-0.013612935336718547,-0.02172648309280781,0.004263385700230234,0.0023457207300067178,-0.09187987636186679,-0.0050062290343709836,0.0618542388257391,0.00373264182063644,0.0822720317076479,0.035542088382506346
CXCL3,0.05472590557734632,-0.027403210082960313,0.03130749400617954,0.012081647698159231,-0.0738124321719407,-0.007692862269403833,-0.012197040961562147,-0.012031758063888443,0.12205085410743886,0.029416791662441207,-0.006374470736832368,,,0.015208529056483688,0.028298798452406952,-0.03293077698837913,0.05826942261348216,0.055523651562630685
CXCL10,0.15006507008391487,-0.009111325383120218,-0.02096661562408207,0.017425239808065287,0.012748581888973709,0.06816629294136188,-0.05999912680392821,-0.018277121123882106,0.06506910362874788,0.004648477803902184,-0.03252885087959641,-0.05179391098100786,-0.03358569169567655,0.011507609482468421,-0.01825267522168882,-0.008656724211736475,0.05965622215788972,-0.007204176242843462
RSPO3,,-0.02296895110681413,,-0.01004004363371429,-0.02161082463032585,-0.03013605549667771,-0.011976637602478132,0.039986863259490815,,-0.015854667330909032,,,,0.08960574409859247,0.026031314214619933,0.06292641026346377,0.13960580157957628,0.055158578336196896
CORT,-0.022788137049800986,-0.04330428544581168,-0.020417214850946025,-0.009319031100974162,-0.026227998603634065,-0.052157195843147465,-0.033799222543076414,-0.01444841789307435,,-0.03291934736537318,,,,0.04089590558407104,-0.014240394233292807,0.022975891257920687,,
NCAN,0.006148850794070156,0.05378397598107751,-0.0008190064501356701,0.003284366473053173,0.03487398738093084,0.0644431577883207,0.015581426924389288,-0.048980914065414057,,0.001954733973504966,0.06934117481132007,-0.05182320314034914,0.11712769708897823,0.04803418164215445,0.07202331186220771,0.008386333104466778,0.07242538159461599,0.018811035667411834
PRG4,0.06436309871649949,-0.012022378691812526,,-0.00990909008982128,-0.015473272848467718,0.03266707955184824,-0.002272722634583366,,,-0.01853672698302405,,,,-0.02538730187941704,-0.02101257311855935,0.01605837104324566,0.08008261737852622,0.01833845294131072
ZG16B,,-0.02344790725471047,-0.013756814577741035,-0.011500710928389855,,-0.028185634772126558,-0.016177787840809515,,-0.024249391998770634,,,,-0.023116245400562684,,,,-0.0034712022860805642,-0.01899233470957867
TGM2,0.019179036008282333,-0.05997895179724673,0.01654450389085927,0.03563852786733925,-0.019164098204109005,0.07491959477816988,0.015814015881632035,0.07438177405533171,-0.07151832546335449,0.07161952762345894,0.050033622558501675,0.03771205004942793,0.038605225429637256,0.04962502139507842,-0.020471908888046255,0.03732070617617652,-0.008216379228670185,0.00333531182818887
VEGFC,-0.02231519858143338,-0.01022821876452821,-0.017664279686209813,-0.01766065179540632,-0.02381849426078117,0.09400120980332875,-0.0036640526693521636,0.05729005290193118,-0.005216880764435551,0.05087930408614621,-0.04068860650031379,-0.03505152038127587,0.13469275653574217,-0.029829903476984377,0.046929592088165904,-0.02994719299610019,-0.004860244093909113,-0.05891863152427826
WNT6,0.09505035714105924,0.01085471731072461,0.038326303089268085,-0.013705547517043512,-0.021320680302851724,0.003876465474150845,0.029073960137553045,,-0.027115777070954118,-0.01651021145758846,0.054140717320402015,,-0.021983552089867665,0.016692465178166593,-0.026466409174570542,0.04347096108980861,0.03798211673874545,-0.019624779866576077
NRG4,-0.021091368771810545,-0.015573935438508168,,-0.012059815939290367,0.0462549168500531,0.01542569466538586,0.02459606561279787,0.017652997934479782,,0.07354461635170419,,0.08684512121467088,,,,-0.02317083143180647,-0.017935477937946764,-0.012105826493081246
PMCH,,0.05923275499340893,,-0.01671004989365938,,,-0.023679800645807072,,,,,,,-0.023559749011474142,-0.019980034962056883,0.09544448852430101,0.03796915093936024,0.057462852625658555
