,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
XCL1,-0.006422620249152448,-0.001040123118876472,,,-0.020682574811000012,-0.004355730031327764,,,0.040266830700488906,,,,,,,,,,
CD58,0.049504099921094606,0.03829886137752856,-0.042110139264096035,0.03076777710825855,-0.039458475098249644,-0.011093018239636968,0.19541360736756525,0.057210146125805716,-0.016278470971043825,-0.04566432205569658,0.11752323621758252,0.10980820893314674,-0.007758973002271585,0.11874865469914829,0.04655219668399821,0.19720253619445294,0.004518407603938847,-0.025805409499385607,0.015272138896558358
TNFSF14,0.013457929428347545,0.012838722677478822,-0.02347129724687076,-0.03391400465954927,0.04115972579378699,-0.025454126545718523,,-0.0018625493469562446,-0.03520432447252168,-0.014111979827145371,,0.1776219985512334,,-0.0671434522150842,-0.03372209779490048,-0.0537254566377534,-0.012634339758318661,-0.009579997806057542,0.0740427346817861
CNTN4,,0.06252838580303602,0.01803185283561032,-0.02076120570277144,0.010001724391626643,0.0016427026167714245,-0.10094431917250948,-0.035510791518613444,0.039024477316384525,0.004104888476718336,0.007951127558672033,,,0.04062655879556547,0.06845976767255955,0.08847674529430433,0.001111104971523116,-0.06039072020710265,-0.02622709991490294
NTF4,,,,,0.030131864245955802,,,,,,,,,,,,,,
INSL3,,-0.025133919317123506,,,0.011104822036685856,,,,-0.022566091339575572,,,,,,0.01633458399429336,0.04532356489581418,,-0.026103817610259497,
BTLA,,,,,0.050495276518318054,0.021713977947835538,,,,-0.0021564616895536886,,,,0.04422297059527198,,,,,
MFNG,0.10801580067595486,0.0493752726174266,0.05101631219905864,0.044717503669376345,-0.02802572313445996,0.09167511851820345,0.18127733406118962,0.040667153297166594,0.04544954640017953,0.06905638655979769,0.03959337827678337,0.01639736130586013,0.10173917574981302,0.015824876292525245,0.10422751360335625,0.1329108825506969,-0.04053062610203545,0.0062893774322312565,-0.07283976265453898
ICAM1,0.07324905698161076,-0.03691252181315607,-0.01614984637147307,-0.1586568261062823,0.05686295607878559,-0.19651774851608828,0.10462552437975556,0.03313462738192692,0.013141609882131642,-0.0369912736855857,-0.012350199030109756,-0.02219330803709031,0.06534693079444667,0.049214954855291725,-0.054945335922292296,-0.12487502467034474,0.0686951213224663,-0.05017287961789989,-0.10381068546679406
PROS1,-0.013724024640429584,-0.03716429274145978,0.018700048641764846,-0.036368672913240904,0.020082631353118024,-0.16367176897141858,0.1484909587161557,0.036616890739573534,-0.026843764236884487,0.00591811655283255,0.03427357250971262,-0.028722750098610583,0.04445602791381353,0.04010159738305565,-0.05466722495211336,-0.14091883800484345,0.016196147386511168,-0.1353716237117312,0.027904307303970907
CLCF1,0.033734951079144086,0.013177411050517673,0.04073076446344435,-0.017904037475114237,-0.03738411425970965,-0.21237844938488973,0.14350924884436844,-0.00868419879339107,0.03018917748193805,-0.03854186827081816,-0.05339836533555474,0.029354607862972972,0.0154827173217951,0.03878981567901004,0.04166583756933592,0.0629461524797405,0.005641034618951346,0.0008602843338635408,-0.08124802175418983
PSAP,-0.04245990866357932,-0.03113934751201611,-0.098926529574122,-0.02386290990014726,-0.012851817785043901,-0.1368260032136856,-0.3385269122751579,-0.013084506979280763,0.03196732613646992,-0.053862188237060876,-0.01895208234870599,0.04814208714829342,-0.04678499401079424,-0.0801703040203695,-0.13819321230339318,-0.2365768481591718,0.09418335554415956,-0.13393202011581257,0.07816943450501677
EFEMP1,-0.0020107147209080184,-0.06542785882658719,-0.12319628618337554,-0.0871569053755151,-0.036859621291880196,-0.15835831416425034,0.15560219934782935,0.029798713379907193,0.031091857528764318,0.01691799862474257,0.03295931283983024,-0.07128233620667714,-0.0521002250039084,-0.015990674863387098,-0.06613753686540706,-0.0446125093373352,-0.010992087201352592,-0.15903453343597646,0.08401021443655662
C1QTNF1,-0.02537955607218224,-0.07040168417569673,-0.05401595422374377,-0.07324041780058471,-0.009447492942812273,-0.06887874258309415,0.0119214808010546,0.014896818253999567,-0.006870330866434978,0.008513155621284756,-0.010480830901651424,0.013334157315557996,-0.03177451944463137,0.03491645740423797,-0.1835355864665691,-0.24612960420127575,0.02832289079286125,-0.1699761039644976,0.08763417483047141
ALB,0.044763098144098824,-0.016298829945574436,-0.009854717501682642,,-0.007195498577891133,-0.029274832936900794,0.1208332749465482,-0.016775091430751295,-0.02463625301154512,-0.016028228530206468,0.044883263036220505,-0.04219037160999649,0.06694057768398924,0.014765516282841106,0.01206280687073059,-0.003671453689762872,-0.07611280938791078,0.0078121446310371375,-0.04326282243689759
CCL13,,,,,,,,,,,,,,,-0.04978992940936728,,,-0.04184999350983049,
EFNA3,0.028921527771562032,-0.026971311517095756,-0.015213946431035437,-0.019797983433631976,-0.017374197426468597,-0.02805914403493463,-0.1500058684978353,-0.020119133842820044,0.020426463499902063,0.020313136656542573,0.03212002144187234,0.044174838639666134,-0.06411305766660348,0.0429577396875962,0.04483921459019103,0.06307224986988991,0.04782361130014525,0.08023094872438033,0.007534040512228136
DRAXIN,0.019741772596995392,0.03274758964744424,-0.027399934099099833,-0.1254505385509892,0.01547710741975796,0.01879975016171317,0.3079022213223809,0.05190214065785222,-0.060729470633293904,-0.01286988097513839,0.0011055575647842626,-0.02930303311780342,0.00014283670104947224,0.07657352022629652,-0.12075538120443072,-0.13956611815376405,0.08408370298672443,-0.009838973498272075,0.007082634287087844
RAET1L,,-0.013877126301423216,,,,,,,,0.13126187923839835,,,,,,0.10788935634733686,,0.0413959078648757,
NPTX2,0.069466754915817,0.05115755197717402,0.006819093565227087,0.06569957811187989,0.03691048822025849,0.01702038455021132,-0.3068418811833058,-0.07374533442830597,0.0969653823893305,0.03703093810279014,0.006458567463654016,0.01836877720695246,,-0.022379807132994825,-0.06645537676549101,0.010876536812932321,0.06534299678091196,-0.10697392709698131,0.015439818770286037
FGF11,0.005473475019947679,-0.03953626577942054,0.03406997637495082,-0.07496691845871578,-0.015136862515010785,-0.020402728717806632,0.19265862859083235,0.07774997974487823,-0.038136702120010045,0.03954541623080297,-0.0013614517115123563,-0.045372370703842785,-0.0339638085467622,-0.03413337008848258,-0.10388069215324115,-0.06328998930233073,0.06994768676945036,0.00254842290817117,0.02305905160221785
CD59,0.025847720242171048,0.004735137023103006,-0.040586099640924654,0.03435691573521588,0.046847138045050314,-0.06147208663029713,-0.18073438081584278,-0.015758603761038138,0.010869864060095805,0.018486484038138767,0.060112594585613334,0.06122375037219626,0.06498498325697262,-0.011243524201950603,-0.014863416737472962,-0.1373480515710104,0.055523966471619224,-0.14030685611878368,0.08794574268099767
COL9A2,0.024729167069951045,0.05141568183318715,-0.01048960159021935,0.0950524174283353,0.02884144070967896,0.2013378528637833,0.2080773627938069,0.00881772961424465,0.024668882123125877,0.006783494991452362,0.08690525240049936,0.0719418490450844,0.0654177195328189,0.08491545156495792,0.23065316387019202,0.338328668945634,0.022557081802996766,0.18505530294031655,0.04945828534445937
DLL3,0.012952278269005704,0.14933593099817422,0.06721476365023421,0.1670372404559397,0.038238012505149764,0.09477289022883477,0.2485903157284477,0.03113487568646134,0.0173086255302051,-0.00410042969917257,0.18439130430546885,0.11390225282704941,0.1433502552981642,0.038009626472719965,0.2812883259460068,0.4247510304305973,0.02253285252433766,0.20218885333388834,0.12912127361057568
FGF5,,,,,,,,0.04510938832146165,,,,,,,,,,,
LIN7C,0.06657330924123253,0.015562475954952056,0.05371945257773542,0.06194662025151085,0.04455985118919882,0.044338946230387165,-0.009472851192979683,-0.00117717911058395,0.021467142156167927,0.00904148963837356,0.002707940416725223,0.0056545794882924905,-0.03825772929265785,0.10022806896898205,0.10879694810147805,0.034097104887158995,-0.0825303982812304,0.08235723423804907,0.10287794175821693
GDF7,-0.008236986675505563,0.06858499070451164,-0.019715811762915855,,0.0015740367160256394,,0.013441498211557485,0.009938261965796384,0.05728202348766335,-0.014111979278753812,,,,0.011549703183205053,,0.04418938985996277,-0.06079812696289383,0.006763998603114641,
PSPN,-0.0105430497650113,-0.017241162016514922,-0.017357766554079463,-0.003911616552540085,-0.01838163656001214,0.0001483410646827291,-0.02204226302139187,-0.02046204847304609,-0.030157862148969584,0.030274763143337696,0.044338066360645724,0.08704692230492198,0.013455358164737441,0.023400217179128064,0.009079391851726641,0.1182606035056395,0.049508865205901934,-0.04321667040866598,0.022116943137718562
ANGPT1,0.02559337125113819,-0.023396761169736366,0.0160763918747675,-0.004703817844309477,0.0016348400457011577,0.042411285653308074,0.01762346400600706,0.06648883903904879,0.03102329866718202,-0.020972732369395515,0.00043908306645210586,0.04196350005387567,0.10160383291485957,0.0502419456965136,0.01031712636614052,0.03184721482089515,0.013869098398361653,-0.09241250908419262,-0.01215285104482123
PNOC,0.09114181490771817,0.026666823238838698,0.08598195787437043,0.15232516704487623,0.07320786141416152,0.028530465298279118,-0.1596742071915889,-0.03346470988212388,0.05235273262638918,0.03157669649248687,-0.0012860861894764008,,,,,0.027085057938553744,,-0.0486391887742433,-0.037780914848151596
L1CAM,0.0424226491414621,0.012267874172054683,0.12619746811451263,-0.01015191419588539,-0.02347076373159194,-0.11280165326142036,-0.05588896197026704,-0.025446860161075727,0.02203428198497045,-0.014657261951547972,0.0011060266747455233,0.002068872830804253,-0.04887676478606066,-0.00023755032499687213,-0.12676370636076198,-0.273254741208362,-0.059665090795242307,-0.004370597287991996,0.03740748525482729
APOA1,0.02332417159621856,0.05429255009076367,0.047040573242040806,0.04767395330838996,-0.029603517704789677,0.020785121713090743,0.13314722259658537,-0.028587949619231324,0.01885922791890957,-0.022838883567975428,-0.03200536585847618,-0.013453294905123633,0.08645442738265013,0.04778949075077396,-0.018173060900468965,0.09412566025920115,0.05746405622958875,0.0815650119957543,
PSEN1,0.04323099100709927,0.02068938268838073,-0.042697722907926304,-0.015242229533510693,-0.008489115054823753,0.004569530775581206,0.05853613786132242,-0.030984779184542597,0.10286620820799498,-0.016249897259174948,0.04887634934397261,0.058585639580377054,0.02177137863002245,-0.05512686971728538,-0.02251496432047988,0.05401224318628258,0.011447039020631582,-0.021841021050087436,-0.009383578787487365
CALM2,0.05117893962158164,0.023223367817074434,-0.055699109278768553,0.19265356772978834,0.026547728133685892,0.09488590849972763,-0.2875409020463621,-0.03438186088652154,0.03214550367813602,0.018734700974659884,0.03375120143773129,-0.0002598889389741854,0.014029116956127661,-0.05717486523359195,0.16286583373188773,0.15395062653271657,0.011488010563299272,0.10012446037812825,0.0898224486770922
CLEC2B,0.018296645665442555,-0.07302473483909909,0.017947918911801426,-0.1510641903240482,0.04323120912247838,-0.20803285884969203,0.09815168816575556,0.05501371388135877,0.037855016423651335,0.017043392818292823,0.005201388561828852,0.12141345876454354,-0.03017955348841094,0.0060641497036833195,-0.03711934266887022,-0.08289831882935213,0.02932739430610731,-0.031344827680691675,-0.00035788939616855544
NTNG1,-0.01871474030822659,0.024753475758387915,-0.03888907109289723,,-0.018127932594610336,-0.0013124177328447605,0.016067481282849332,0.0010910049574880914,0.005159861995818722,-0.024006120831017164,-0.017306989315384703,-0.06937557357207937,-0.06445053658713627,-0.015842724943082438,0.0638438368074515,0.21684447912804003,-0.03878798780595777,0.0855389802964605,0.09078371523479387
LRIG1,-0.004927890755815322,0.05272573514584255,0.035631837089339806,0.16793089396966754,0.006534910651631639,0.3037818760275355,0.06595620309667949,0.0597190915451451,-0.030654500886951007,0.03629595943700594,0.09119234468900099,0.05975208506148112,0.10921237153309253,-0.02333857432969074,0.2885177414011004,0.3220555420481674,0.02021949553274936,0.14816560835198536,-0.0527341315189651
CPAMD8,-0.023418664323736883,0.035084828658353606,,,-0.022484362142561744,-0.012396257532044078,0.03290980352036941,-0.012084028045396888,0.019996653144243006,-0.026120106773512362,0.06364763978198787,,-0.008378244054657182,-0.019528070501558043,,-2.06204144534808e-05,0.035715254209754584,,-0.04182779226836348
GHRL,-0.03736279534337234,0.018273458716177183,-0.025007377977088328,,0.045440151985534714,0.03655345310649872,0.05911834055634059,-0.0256983899045923,-0.01638798976838213,-0.01286988097513839,-0.007420362027324916,-0.06211922931261875,0.03581354989182415,0.09459307432947607,,,-0.013265594925212105,0.04001882126446744,
NPY,0.008306388312727737,0.014494403745410632,0.047209218591584466,0.14666085311464463,-0.021921546694947926,0.0801178119280485,-0.20039926360805943,-0.02913875082307403,0.0200823948182119,0.008579730702659799,-0.017827210835091683,0.012520643815472096,,-0.051016036140213813,-0.13295631554658816,-0.11608970435870075,0.009672328947480364,-0.0031190180768226913,-0.04873574951385902
MMP2,0.01805886243896458,0.11397494790115577,0.07069470783302421,0.232368474049002,0.04109777797308726,0.12623899530983487,0.24587497357741975,0.014373379867899445,0.013905138728204761,-0.0038165139663580423,0.09156971945147595,0.09168409990612099,0.07906446154126055,0.04146097043851712,0.03277427428379043,0.07928685214273205,-0.013340551193729058,0.045239887209986375,0.01564100013710545
LHB,,,,,-0.019582181401245367,,,,,,,,,,,,,,
PPY,,-0.023270641911927722,,,0.07115046480097233,,,,-0.018293592748820055,,,,,,-0.07585977137035708,-0.10309083994938192,,-0.0372651822416098,
ALKAL2,-0.03506964253126298,-0.006927836720241684,0.06538317231201768,,0.042568882634039046,,0.016953240244002965,-0.013701277941085936,-0.0023392817558361345,0.008617404777939234,9.282647789833127e-05,-0.034475330994486804,,0.10893228715173194,0.001211553069757984,0.08591127399566593,0.03724348459065035,0.050147671186130886,
CSF1,0.05855848068761065,0.0013362980088733058,0.024429825657519985,0.11110006160218883,-0.04921239170454433,-0.06238128594776193,0.22291800601014303,-0.0006580346649912922,0.04221783650279197,0.03195712809518278,0.020910631502016302,-0.04682559861191637,0.03131243640496007,0.02927795165196044,-0.03539826741898369,-0.06839653025105703,-0.011416718371260393,-0.09146094103634768,-0.03612749043425657
SEMA4C,0.07572886853256783,-0.027242340336260277,0.010400625864871052,0.05244583716487655,-0.0014886844436283874,-0.0027314241957610242,0.23967165313712455,0.009598971711082394,0.05130610603142664,-0.01573203872789859,0.054946088252342665,0.06871415555820826,0.016967596165960778,-0.012236008473676452,0.06842132399039846,0.035534891111843596,-0.032009070421543696,-0.023797870495627534,0.10618610948242943
ICAM2,0.061536634689611264,0.08447789101582635,0.023247581342643483,0.1276969087723969,0.07040094133568862,0.06162338985871959,0.0319762961869797,0.018004929892883586,-0.011383440282136998,0.00512928212189841,0.07292636472614618,0.015572256307065052,0.01840858313437916,0.06672250343141445,0.1191346293055674,0.09189103644855649,-0.060356015111348305,0.025485702001464543,-0.05201849099986386
SYTL3,0.00346736906183841,-0.012269202166551816,-0.010792749646757497,-0.07362661110079029,-0.005675112133796816,0.005221763872808395,0.09855183358671175,0.00814813096415726,-0.0295425499595405,-0.009532772554192612,0.09834664088672743,-0.019034068778667524,0.030832737675603863,0.043656048300626187,0.03745645737983222,0.036700800189434855,-0.01119312921701858,0.011318216054742362,0.1515066119446899
IL1A,-0.027212111566046863,-0.04922801307564475,-0.03157697767191708,-0.11872904728080513,-0.010329298562437125,0.02640086505505199,0.004773482182122954,0.04317588591555148,-0.02297268407607384,-0.03627841527883147,0.018228590309134034,0.12998091493920938,0.138111216327327,0.028388860802555944,0.04691911298846939,-0.04518986468510895,0.030328009182738286,-0.022906638960678287,-0.059367278697101004
HLA-G,,-0.008099963780982811,,,-0.006904066529611366,,0.0038994731024423056,,,,,-0.04892179982112545,0.06225092120655741,,-0.004991175389723682,0.06763326858946529,,0.009224496292125201,
PGF,-0.033318550444208964,0.012582046425440708,-0.02303848161996701,-0.018368814613848566,0.013122011515359145,0.06604162075292569,0.19545003916028042,-0.0050578688642998176,-0.03178025125148522,0.0011762598940550054,-0.01944912918779193,0.0012643131960325615,-0.03657764921507241,0.06807923022487554,0.07955519364712856,0.20387419818616978,-0.05710826100734115,-0.012182954860037832,-0.008548077444745065
LGALS8,-0.008128778497437709,-0.020430840480027686,0.019646101793090655,-0.009753721303392478,0.05217115695763213,-0.012516830982120083,0.052168809972733536,0.015534166637011787,0.04251207595487047,-0.0022074385252697274,0.030165391651649942,-0.05079176393396936,-0.05049737407197148,0.01981229978720466,0.04805219038687543,-0.0054871777195446055,0.02343589074458688,-0.014044158256894701,0.048624039350550236
DKK3,-0.031220003188764604,0.10172249935346937,-0.026541574143300113,0.07769166916683795,-0.01654204601578263,0.12935624623643788,-0.35617173716607575,-0.04319595271662623,-0.027433017119219694,-0.04770759195229104,0.036813400981416784,0.07460830799715185,0.0252216339158367,-0.011779490315651038,0.161198167687734,0.14796109551323236,-0.008143837789548,0.013835482917965214,0.10972031548353388
COL16A1,-0.05290470051576838,0.09708202657539866,0.023949678291231225,0.2326598745908055,0.0018775105298344116,0.21758291266309396,0.0786256068922369,0.04644526535346255,0.03101254623354148,-0.04206715755984452,0.09384028196658581,0.028988682513517904,-0.0485392332611359,0.04745087773918824,0.07972560436493199,0.10496811327813431,0.004718076754420312,0.04466549656106412,0.016479777562824934
TPH1,-0.008459136060000691,-0.02002170004298451,,0.04185517023096887,-0.0048262717889541165,0.05220239255673134,0.027926558542932124,0.03863622674633678,-0.02849414603500872,,-0.02798749813151824,-0.02428010214242085,-0.008825231016445858,,0.06462261917493686,0.0345459436587593,0.01978134729264731,-0.023925901957367324,
TNC,0.010474773540159063,-0.02019418499297937,-0.04485318578624936,-0.18475044250043238,0.013778857858875022,-0.20100197940857278,0.2710129911265548,0.09106593584220626,-0.00840121448961406,0.026621809701242786,0.01532044557319856,-0.04845416135643079,-0.06114554834626778,0.04234240589086037,-0.22592963394046803,-0.32143835308662294,0.08528703067162006,-0.19573601870892282,0.030709808433593395
TNFSF9,0.05501699513773581,0.019900375992253198,0.02422828086145805,0.12229856722080557,0.0001305604530445039,-0.007543130471795177,0.0464086803463378,-0.032427304816939825,0.0027630481208352313,-0.021496587916630384,-0.019242113338804455,,-0.04149414322017946,0.0029462554093603655,0.038663654775599014,-0.037986783587153024,-0.007868600916091113,0.06451387997140126,0.06815583900729276
C4A,,,-0.015594994890999308,,0.001988575875278353,,,,-0.021686136620789127,,0.04460381247370557,0.022504277146321024,,,-0.02409530473016345,,-0.01847897112051429,-0.0414597011740407,-0.010926259043986539
CNTN2,0.08756744493337978,0.06201971405642772,-0.03127829577358844,0.15178543006253895,0.059213580770492144,0.07804917173287815,0.09621360673922492,-0.0052971024138088125,-0.002187544752240816,0.009299189315471053,0.053065515105738995,0.024970828871208335,-0.04687661343718308,-0.05378695770734096,0.2161300894590574,0.2858927618822102,-0.015391883144274794,0.08148120526073985,0.014117680525094644
F7,,-0.006202585265114253,,,,,0.012405223074623798,-0.012084021021755558,,,,,,,0.09703078635034387,,,-0.02097683571719032,
LUM,0.03404251283457881,0.00591817475325234,-0.022992450069306735,-0.006347434327303822,-0.027662107975862084,0.03670149520610081,0.08286657141293591,0.031198609921953818,-0.03605653086722816,-0.033011902303539224,0.02081585311781475,0.0916644778722502,0.15427826063940106,0.04872013452128587,0.047333892686825654,0.10770873036264134,-0.053174461275997745,-0.06898558062834681,0.01694224529841809
IZUMO1,0.06125440415382444,,,,,,,,,,,,,,,,,,
BTC,,3.947451686883286e-06,-0.011130574596497899,,-0.04701759065123068,-0.029912864763552243,,,,0.04959715168974876,,,0.058196406537980756,,0.0058201922608490594,0.0021085021745142016,-0.038654403904877996,-0.03970262735219711,
APOC1,0.013479711919179913,0.08714221013251446,-0.11154438921967574,0.15809154631970965,0.04634275003848773,0.042829217886094596,0.28184539480669984,0.07419703069175514,0.00567778652421827,0.06268666259847859,0.032919329121312804,-0.024616775148260373,0.05283158984024279,0.00027395736865125315,0.12401882726054059,0.12455143646023711,0.01861192701532179,0.06774224187228745,0.1488722468144044
PKM,-0.0560545222904135,-0.11274492207214218,-0.012276917553364746,-0.13626833541436095,-0.01487565721817003,-0.23560145475729583,-0.09757700966978028,-0.00029170743386337073,-0.04306047612039095,0.028037704833318872,-0.05592149491404808,-0.03192558422504277,-0.04357118981318435,0.019587420045712393,-0.2502682202969056,-0.32409011719701064,0.030381562138707633,-0.10779387628677489,0.10373261346854577
TNF,,0.0331338344862064,-0.02450796730767167,,-0.026968771461744964,0.02638917179524067,0.14167926065459882,0.02552701477330143,-0.04947537044374153,0.08809772846716572,0.04190343606521215,0.06325733198858206,0.03565243263303325,0.003127263436647111,0.012263740607717316,-0.05664434782187501,,,
GNAS,0.022091476919948245,0.01903517073046108,-0.06976531683581172,-0.08738899407722167,-0.005701181452242479,0.12682200999955665,-0.2734156855187993,-0.0512917787215703,-0.019271877293786033,0.025013401897406858,-0.03284858243630462,-0.05457688096092285,-0.03246974217451852,-0.0594100279075964,-0.13858413997871288,0.013341268907820222,0.00860260380274539,-0.013318446898038462,-0.06402045076420483
BMP8B,0.12321697873836213,0.05195561089623723,0.07850945364920167,0.13657904699546208,-0.011053577422231462,0.008489975126644157,0.28399426660059973,-0.02638409335048666,0.09451490106430271,0.010215274135260206,0.015619761050804822,0.02327993696997834,0.02786432654797851,0.04658895264288042,0.11004729477278134,0.018441563281131664,0.0022003589517106945,-0.1464218785529147,-0.02903990875644863
LIPH,,-0.03092056779015751,,-0.061154132638207584,-0.008450580474599003,,,,-0.01748495437958132,,,-0.048921828037907074,,,-0.009584964140389613,0.013387372122952055,,-0.029151036153810518,
CCL28,,0.05925729404892675,,,,,-0.022254364940847208,,0.10092357170097312,-0.014776919704877722,0.0397825861560631,-0.02055133697047381,,,,,-0.039616698245102,,
PTPN11,0.02019629315336806,0.017298178270381374,0.06199469848818881,0.06979280176782543,-0.02005615197423288,0.05040005117517199,0.037633513940705826,0.07992960824040483,0.0653047558843645,0.02954060127747543,-0.02381649388442194,-0.07962938633845572,0.05010148488088832,-0.022704385816321768,-0.03964224807413479,-0.05461727701543404,-0.05024792152641126,0.04383942954990393,0.08502772660740787
ADAM12,0.050247113195918805,0.02374826192303703,0.08941946759961351,-0.019832351950805977,-0.012643600356927784,0.026820209723838268,0.14572966564974132,-0.02299343217749602,-0.03815839943617738,-0.014280974281060316,-0.01105788206998027,0.029466264745047918,0.07452694011697292,-0.0029376607294047414,-0.08971475220521985,-0.01627818780571949,0.02236577753947627,-0.055904805837259125,-0.02159092783987721
EPO,,-0.02368578459333611,,,-0.029984404041470267,-0.020390145644228704,,,0.08844131042394007,,0.045834174318952224,,-0.07555877641023125,-0.051612757295249514,0.0034235283143742076,0.03967627544967611,,0.13994127442460777,
EDN3,0.010173462948703716,-0.025354609400304914,0.06994238255977231,-0.04095671824745777,-0.021567473783269557,-0.012784505792960827,-0.02347848777442421,-0.021411180077083473,0.07934113078433778,0.0039010795417886465,-0.015796736670347596,,,-0.049248923218319966,-0.056928728501713245,0.007247611341669885,0.009368506169625633,-0.008183609155937233,
CCL22,,,-0.019715811285489614,,,,,,-0.029410366002848916,,,,,,0.002488695678340589,-0.05998086935738656,0.013820219460711304,0.014697735751820313,-0.045117420051029984
CCL2,0.0006450506286467841,-0.03852911679027709,-0.057898639590498145,0.038553480357554834,0.0467981473776426,-0.2249069371542841,0.05673094186517423,-0.010597201377167003,0.015880089586760193,-0.00500293416896085,-0.05231244615627529,-0.06590699575359649,0.020000522026086133,0.09952736078650777,-0.07849649578841988,-0.08009443380768409,-0.007280839176530956,-0.03143502154393354,-0.07600489164899203
DSCAM,-0.02642293940114446,0.004374006682225292,0.014283458895897544,0.24869929400022572,0.02174103893853724,0.07725151724135533,0.115593700352939,-0.027690049838329525,0.062995698931822,0.016007549213896893,0.09404724620836526,-0.11273840652454668,0.08689277213203081,0.06643105802968573,0.11976676606518527,0.24036721662657287,0.016753112723990833,0.10626321028327479,0.08604967412615423
GPHA2,,0.004641726008817935,,,,,,,,,,,,,,,,,
ANG,-0.022913908522309012,-0.05708072447310686,-0.007932984358866727,-0.1802167134833136,-0.06417094670680933,-0.09013315711400773,0.061516744559555546,0.061064077358339304,-0.0513544708638333,0.01204407467224737,0.016880188667057466,0.037959731253138236,-0.0837918688332837,-0.07341241805749928,-0.02496377345119672,-0.07111000183534137,0.05358061021003442,-0.013789116487217513,0.07507893112193322
FBLN2,0.03329877606905443,-0.041868868214006705,0.00027282334134443443,0.04590736708788449,0.009956998817303697,0.01801944700081059,-0.05411758413147625,-0.030581126096932955,0.03967765796866729,0.04914521104296491,0.02086289904422225,0.049708677420477465,,-0.016949517915986614,0.023707667970160353,0.08237288554582196,0.09811651163340605,-0.000877632965496577,-0.020977541238109295
VTN,,0.03573929235170485,,0.08816949000319797,0.023539118631100704,0.03283207919564576,-0.01882190139011242,0.05416923230644699,0.044085609394734576,0.14289486026788864,-0.023255929333832435,0.06904633505768001,0.03042743914482579,,-0.04663325004884831,0.028923844534900725,,-0.05082585340089611,
VEGFA,-0.0004697221105876958,-0.10914934377385363,-0.040468676226311756,-0.2559282618847661,-0.0540239615326555,-0.2556262188718607,0.2389426249784382,0.05998816192707181,-0.07607649980802221,-0.012725368642158834,-0.039380854565826594,-0.071822200812985,-0.17782890701565754,-0.020431890556617746,-0.2691449979335255,-0.34646892891022246,-0.012979288894321964,-0.11557933605353027,-0.10767630025315826
F10,,,-0.022504351574263406,,,-0.055083900577589794,0.017618996933563374,-0.019648875880405564,0.023400018152412768,-0.014884685959289644,,,0.02992381784628358,,,0.04274978529700217,-0.017452031382928227,0.03296542083545033,-0.007956532393885614
SERPINA1,0.028326861785129397,-0.0013847820208476478,-0.027808585652215913,0.07330189098643691,0.030841359385888518,-0.0999901748859038,0.08923184917504787,0.020789337939534185,0.05093760382918055,0.006258718729737862,0.057377672104622475,0.0976015027091018,-0.05698885181634385,0.011703130505405794,-0.19253888452592216,-0.18479724523591912,0.04850897408700857,-0.140303024692509,0.14604580861265962
VWF,-0.0032269705426157384,0.03758572941610954,-0.06868273214430208,0.03782541571776735,0.004137321555845479,0.11312772266326404,0.04609331785624015,0.04941261365048884,0.016068893565746162,-0.009182868663731985,0.03264454346989435,0.06810165745698456,0.02142180905931755,0.05953242062932919,0.14673898642200986,0.07885111397329898,-0.07685325078986224,-0.02615345895956411,-0.03632994596061051
GDNF,,-0.04842384894376088,,-0.030946077923068582,-0.024388753957823837,,0.13765819182766628,,,,0.008685204301411616,,-0.04842436194945869,0.08890775193592286,0.06127870479946489,0.04206456524448675,,-0.03226024407688677,
VASP,-0.008522775935445202,-0.01634291999770828,-0.00440145334190398,-0.07470540421161587,0.014457954814715453,-0.026333454927977545,0.1836029667579916,-0.0076824866894147125,0.005437024892101578,0.0400525169331306,0.0013345314899949553,0.06328220166743709,-0.04184510581473257,0.0529799735976195,0.016003546590448357,0.007488181738488425,0.024556340326037335,-0.07381342639295436,-0.026772955255672037
ADAM15,-0.0259629114653383,0.055536037723550195,-0.039837825910810046,0.0946921141833485,0.04161012442218558,0.0410146120894522,0.19655886690742194,0.0017500516077862368,-0.0201720771223429,-0.009816482619503082,-0.007413106034959939,-0.028753963213316754,-0.005069863813446732,0.014333884341792703,-0.04636698672955216,-0.04914903105496256,-0.06740002259009725,-0.050070358628370046,0.07996281913693855
WNT2,,-0.028045137696148675,,0.01496154608079266,,-0.041922411009814045,-0.06292351948431739,-0.03101783588954579,,0.018200271026252948,0.013906682572694784,-0.054168694116575745,,,-0.033759694903500746,-0.029057587351952217,,0.06879932961842208,
CALCB,,,-0.028523654769428444,0.03802386909588263,,-0.06318140827773384,0.10622727076357039,-0.013357910726538226,,,,,,,-0.04276332392503322,-0.013662002763299824,,-0.04217836681009609,
OLFM2,0.012236668394574947,0.019384274317549563,0.04204603238699065,0.10839542938655088,0.02513772747054605,0.13099005735874777,-0.017796316457890586,0.007761817341069813,0.004718264714777473,-0.0028095316138752988,-0.0018192109883774915,-0.026997785598276897,-0.01367476772443254,0.09113161484503783,0.12369051170489719,0.19464508100425593,-0.019872057234577984,0.0300877757269091,0.0018776203742455508
