,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CEACAM1,-0.02524093642036748,,0.003534806635530963,,-0.000460019446251714,0.061121031063990285,,0.010111772727337579,0.06692537613286306,,,,,-0.048309956322697196,-0.04530206947131945,0.028944008139438145,0.07344539997513758,-0.028876304862239195,0.010138920525552476,-0.03063083514510114,,0.006433738095978092,
PDAP1,0.028657076933364622,-0.0232257876976184,0.020516399223294877,0.0681229647930373,0.02150660137176524,0.053634139665760014,0.004590471920592634,0.05683337674578971,-0.00019960429305302798,-0.022554973291019718,0.042314076087736796,0.009284569236282408,-0.03434742191293378,-0.07907657108232254,-0.004090274440923278,-0.03994999191054408,-0.03951806271478453,-0.020164967170166765,-0.09525066736126876,0.0026235491026802503,-0.004742856769338816,-0.010262024129146495,-0.037825610466999
QDPR,-0.074000816543292,0.04509925661052192,-0.005403323492251981,-0.0015925401521045567,-0.028296240462927832,-0.0314701745614088,-0.008429483374930543,-0.11318649419685857,0.0679359795988096,-0.037942225924876866,0.019334286461620737,0.04448096317687678,0.050502017794307574,-0.0640221506804473,-0.03341197960098714,-0.13475915052147178,0.07409476623566438,0.060204762524391796,0.02878208273702408,0.0038210817000591158,-0.03651093826364208,0.10030364100926055,-0.017973961080862244
POMC,0.005195186160666233,-0.005044115691742317,-0.0013255377229873773,,0.02471768852687934,0.01994220017203838,0.0424548113209081,0.048722200969989256,-0.012354526194640498,0.04652800426686272,0.030814492083408817,0.05197375171726298,0.02200360536726771,0.011807312725555652,0.07698447811061532,-0.061706610944909965,-0.03846117154926143,0.11097058331416,0.050994888902744305,-0.018893076480218422,,0.02565923621691379,-0.06661478511885963
CCL18,,-0.008841142267788126,-0.03080342000215884,,,,,,,,0.08986547336607324,0.028349146375828808,,0.062299782988128244,,-0.029627890845579943,0.004928942845848006,-0.03906064398098311,,0.00510464293969358,,,
CCL17,,,,,0.04044548338157139,,,,-0.013279515370926533,-0.02362177819603826,,,-0.012007243585826926,,,,-0.021093320624121982,-0.020708448412058978,-0.03700344325370605,,,0.007990413595341575,
VEGFD,,0.05816655844018121,0.04475745497952884,,-0.02210357469732502,-0.02098685449024565,,0.023880480606996914,-0.014148200430858834,-0.017326859975009875,-0.01888636136944059,0.017700598315766546,0.03847129482173585,-0.04666793488863104,-0.025888357318354094,,,0.09868976526128873,-0.03902721154510626,,,,
TNFSF13,,,-0.008205049935062735,,-0.01368495503397353,,0.018866316819134955,,,,,,,,,,-0.02976764046753986,0.06080741589196528,0.038889581847198984,-0.0008425469306996362,,-0.01794997376329074,-0.0011654527013556777
WNT5A,0.03830284438900847,0.016367959909721928,-0.035415127538867365,0.06294330417720731,0.03980900817746088,-0.006958797470187827,0.05886372169096909,0.07458428336728351,0.00823825279473162,0.027638584497692402,-0.05260561918605392,0.013610858228905438,-0.0030199107359261657,0.037545065965449126,-0.059710051105493676,0.10451883665762876,0.013167820397135021,-0.01746853803895388,0.016558776187602642,-0.01442208298502941,0.014000564720241058,0.037510200291993596,-0.028250030406763188
CXCL8,,-0.050742113929869354,-0.03479092304680678,-0.006788433535526346,0.05004835776399286,-0.022986883268755292,0.06250444155864053,0.02585977536344901,-0.005619686984350289,-0.016135525405647794,-0.01808446972422226,0.010806300218708246,-0.03869076034481198,0.036292999650016866,-0.07709384501621191,-0.023423373638376235,-0.05873698355933617,-0.12140075226053011,-0.04257153252234681,-0.035768784681638445,0.02301122276172891,-0.01158721126993705,-0.08489554529004385
GRN,-0.08047421908393093,-0.03212322200463279,-0.02092892356099474,-0.005810270327485411,0.03534945425749008,-0.03408299243669513,-0.0006642156818768472,0.07300654165316252,0.052040965044094147,0.01737216889089655,-0.004646028091072469,-0.02912538453057331,0.02274931346039658,0.10549986826426115,-0.06197611192652238,0.03314765448142271,0.00016977650986946401,-0.014619445651061188,-0.034192615928929165,-0.025960308424735894,0.054135570559362245,0.009147145152474907,0.020464778686275706
MIA,-0.003995129382055779,0.014117960340440862,-0.038371038468768964,0.005563395649144552,0.009179984907934815,-0.018064607568449662,0.02691527579992275,0.11929347090749118,-0.02610106312177376,-0.01970565421883985,,-0.027637835826810935,-0.01762404821793068,0.01576235875058662,-0.029494121241807,0.020781807526197866,0.01438854907644121,0.13393684878933165,-0.07804112391966171,0.016912620306010578,,0.10791999510831381,0.06867549137631127
COL4A4,0.0007526794524610768,0.08441118276653117,0.022303391129408604,-0.038370968696108246,0.019936151409687984,-0.0031497501704708746,-0.019018787612866912,-0.017297855987520958,0.06466890121262504,0.03457820548575672,,,-0.017095980607691935,,-0.048223967573623,-0.037458911360234826,-0.02312539028330765,0.018506059612598314,0.06176411319536397,0.03309138260823587,,-0.014781932548783837,0.02101450181203751
TAC1,0.05913745590240843,0.1299971654891874,-0.01437968951600352,0.11428296980470382,0.02451894771221683,0.02658193651850329,0.00619419309037646,-0.03246747999948867,0.046093062888967605,0.02193548700358889,0.03528012509131615,,-0.006776501094341071,,,,,,,0.0045535816036240155,0.005462649780891837,-0.028851001294847804,-0.05403237802599275
RARRES2,0.07698003157485384,-0.019613530592921556,-0.034557552958376106,-0.01584719971383171,0.012603084814083496,-0.04642606346166255,-0.01654007332425106,0.021332799524276285,0.05498778117183132,0.005497984540717554,0.070122831297077,0.03301269610380219,-0.025344316525237262,0.025106512376527366,0.06646569426688477,0.029206858846484163,-0.058915481380652224,-0.027382724621690085,-0.02293445527900444,-0.005416707776868931,0.021385550416842827,0.06792898582177447,-0.03611517572444256
FGF7,-0.023540268158124055,0.025755005529671995,,0.026207538254551816,0.02497519102586572,0.03492636076836302,0.00020343493280723494,0.06671307064585708,-0.011991336274183667,0.016847395287255654,-0.0029238050429434264,0.15464590409283638,0.05266933574073399,0.13096799868151637,0.021205595609006055,0.0477468866695007,-0.01415574571302834,0.028243893067959595,-0.0003227717767777099,0.019413920663666824,-0.027109342500618493,0.10493945630837408,0.03869540436748481
EFNA2,,,,,,,,,,,,,,,,,,0.08378710341623423,,,,,
HBEGF,-0.022296305312736575,0.03710789549832362,0.02698268071213463,0.03344636252492826,0.014757173040546322,-0.025450638526659058,0.05115677828032713,0.04052886281284485,-0.03544666158445871,-0.04449703776033547,-0.05561082753352182,0.015759172626411404,0.023939913357481926,-0.12453111508924304,0.10232359488191475,0.06031328070306212,0.032032995242866256,0.008040109781435748,0.012091538291837936,-0.04799747639300918,0.1244117910796515,0.041784473920562455,0.060746626205756146
CSF3,,0.017575054147442103,,-0.02685821950823599,-0.023647147588419265,0.008092630807111955,,-0.01830079869241327,,,,-0.01800397852633215,,,,,-0.03233070189979151,-0.05061160762692274,,-0.01731291849728493,-0.028893843086302815,0.03718935964566658,0.021539378113533663
PI3,,0.011828781285406128,-0.03240649656849382,0.028288144319696226,0.010726608376153217,0.020588023913635563,,-0.020606940872055175,,,,,,0.0009998375318486631,,,-0.04771574011824394,-0.11354966144154684,-0.03144046016927266,0.011626988327097307,,-0.030431340168553533,-0.0655760935733356
PCSK1N,0.07747478109328786,0.034357773656291245,0.015100302580467297,0.07273887206521894,-0.022937790078533967,-0.0252588125180131,-0.018260953575595172,0.027864056609918232,-0.04143868598020934,0.0065803262305950995,0.02002327176858854,0.044115889683910434,0.08029022640516048,0.030511644153349678,-0.05866706879000567,0.03574931176244768,0.019648445161248196,-0.010587268718944345,-0.03868094054188538,0.017554858466472752,0.05892154896439991,0.08799322687521241,-0.015023338804038262
NTS,,,,,,-0.03391299911021132,0.04002336711328326,0.04510751635744383,-0.01583826533285063,0.022510009941012914,-0.017003792043533063,,,,,,-0.04920852128232157,0.01631629887423815,,0.01643276391067481,,0.04937696363567349,
SFRP1,-0.026450089022823836,0.06095527395883542,0.017480940115571754,,-0.017310872236228552,-0.02394236653648154,-0.006867840887144871,0.06503938172597251,-0.029408335966098265,-0.023621778433928972,0.07514536003086031,0.020316004754849716,-0.03428599829492866,-0.0389995185363398,-0.08131034207868848,0.007708979360253428,0.016377109978870034,0.009154779633440201,-0.0023029386205355327,0.05088418519145342,-0.04040234894530425,-0.04195855879407106,-0.010101000023910046
CXCL13,,,,-0.019502245302506195,,-0.023727190995641106,,,,,,0.040357975150431345,,,,,-0.001950994211319875,-0.06442293646705599,,-0.05988402704229925,,,0.024133290207591078
MICA,0.012075862158164506,-0.05919975415700025,0.010497115029519652,-0.00018539879488909536,0.08113876308703084,-0.008428786143964532,0.04770677726966093,0.02073398503453365,-0.024915224335610733,0.02215899849155342,-0.010563653287756346,0.03364635110806228,-0.0291786642768587,0.05095285605458339,-0.02355684202211114,0.101025265827825,0.011379336689138809,0.05066050021494881,-0.04776837864929156,0.008705159894315669,-0.04806539534041236,0.1133348545846906,0.04523934935053297
TG,0.0011743897997956063,-0.03665309380912519,0.05559078113376926,,0.09075391887007647,-0.013446937815303888,-0.02679925216515855,0.16602298707596766,-0.013378609192956996,-0.0008044614104267908,,-0.014559853509706136,-0.01803657412326878,-0.06545227488236956,0.020162777358929917,0.10726623130579527,0.03436077210375762,-0.041180727930995,,0.04404441907245579,,0.040801668349907005,0.009013157020862589
ADA,0.06418802514515391,0.044228145346190115,0.028263210768522656,0.0294904732063846,0.02630509884565376,-0.025347746394197037,0.028674714555625133,0.016440583883204265,-0.035176232987107835,-0.027763619538334557,0.062070780051919926,-0.003199882419297775,-0.027511463391109815,-0.04256061856866566,-0.005833054554507229,0.05361094935283673,0.062180587951669024,0.08308284382891166,0.011514908066346714,-0.018075450561165447,-0.003996721607560482,0.07507023146243562,-0.012562140580912087
LAMC3,0.05720698697016539,-0.06358989680987501,-0.01034546128428846,0.05745437636191048,0.027191585406133523,0.0444959794099529,0.0478743630718936,0.1004649647909073,-0.039553591757359716,-0.01776737284333915,0.06073413735746872,-0.0455913675841279,0.032689294481484436,-0.13204344131006318,-0.02656871185573951,0.10769959483798082,0.0002613593790664553,0.0007759209605441929,0.03150850864088333,0.025759470739769634,0.02496539115286093,-0.022810005576394902,0.0029458939366206922
CCL7,,,-0.019593577325456066,,-0.013506458793918506,0.07364309906546403,,,,,,,,,,,-0.031614025592037874,,,,,-0.007375493612318785,-0.053901440113385525
NGF,,0.016567938779905308,-0.03364119926866203,,0.04958964687338161,-0.03357800693425569,-0.02557367458121575,,,,-0.017003803239401937,-0.0032186364761278264,,,-0.07250845445377523,-0.011245253105406396,0.08273232414889543,0.050423149779315814,,-0.040577624069344065,,0.02485388068555526,-0.019517135827140562
TNFSF15,,0.11019534252924122,,,0.023294597806261485,-0.023291303587382604,0.004390566602064774,,,,,0.00040451340925884085,,,0.0004632665915785493,0.03890379950099452,0.06716696211166286,,,0.04502707848261285,,-0.020801192379640423,0.11458769275853749
HMGB1,-0.02350325175347046,-0.016648385607342043,0.006162545976620688,0.10363115930717395,0.01949893886034733,-0.013391852180511539,0.0174214388880464,0.01735620657450566,0.01088052307571244,-0.028842213419117774,0.06798100162833778,-0.02590504027478807,-0.007319057232346423,-0.092469598475919,-0.0597713391027996,-0.11416938283611096,-0.06633709101129383,-0.03411151884459036,0.009072543419598603,0.0257484514696194,0.00033434878027106856,0.01688234703932845,0.04196992023869994
ITGB3BP,-0.021979520598237462,-0.025768223038897822,-0.05735957441224139,0.037330996741599176,0.020892335419055035,0.025608918545667755,0.08315650860715681,0.015478325945193085,-0.04329636625320745,-0.02473157449722258,-0.02639995659275023,0.030385763260349814,0.0008205405341595454,0.06151067786700699,0.10146213726371439,-0.01516342457781207,-0.025962159050389955,0.032949480101063446,-0.041288332934282586,0.022574970404894822,0.12525117514289852,0.0673010009489911,0.022484972542528587
AANAT,,-0.04747943128189612,0.06916341840910105,,-0.013684956494542733,-0.0209868574862374,,-0.01650781567531726,0.03405570992735454,0.05519396789536898,-0.01598607572970705,,-0.01610656876513255,-0.056412789258632454,,0.05743656068771252,-0.027734420813447947,0.02919412978215232,-0.04577207215748037,,,0.03025720467548675,0.20979997626600447
RELN,-0.017453374929671268,0.060087514253085145,-0.0007009114315618597,0.03644641508472099,-0.02375401979637416,0.01642824332641961,-0.011844673924149833,0.01023746812155604,-0.026489394304770174,-0.041480229853535,0.03446663037526436,,0.0013335545152463307,,0.1281492444906915,,,,0.08466380067326547,0.05887893076328784,-0.032024748246630506,,-0.042561798859978864
IL15,0.0777578536157864,-0.046584319964640665,0.0004088351206620852,,-0.02203870983421874,-0.037616775349096174,-0.022095377845092194,-0.04305911014690334,-0.0066052097416198635,0.07334924735889228,0.0012319128619525392,-0.01191690360577435,-0.014938098096161902,0.0066253846906168985,0.029443338927790455,0.04892052982339511,-0.011082095779238884,-0.014591566701274277,-0.018317375496552813,-0.004637496855658883,0.0966027164509267,0.08549055712203339,-0.023255656836149136
UTS2,,,,,,,,-0.023070590614616422,,,,,,0.03933613281232039,,,0.04858109473974981,,,,,,
BSG,0.1043860611674644,-0.02744256240622386,0.009286762524688281,0.045506217451713876,0.03012884915627594,0.007472810809801132,0.0005998144645476831,0.0006103260011831409,-0.03873129064885421,-0.04673341830491711,0.06589546373130001,-0.06323429821329465,-0.006757475240895443,0.09852407984798289,0.027191587629225102,0.05955037235653774,0.016130024049983295,0.03637827141698183,-0.039102160012770365,0.01332500867565198,0.0059659933621720035,0.06931009705469623,0.06837702497306469
ADAMTS3,0.04571641850231164,0.0038588831612042522,-0.030923595259470114,,0.023816893322211895,0.002012540922484629,-0.014982888953942754,0.05892386126102576,0.01878760860769784,0.004570851598363269,-0.025669881306679108,0.06832614983261502,0.11568098005344754,-0.05408947586826218,,0.07511293139739435,0.014423834201537264,0.046878929740792,-0.0068210316661336265,0.024550945272744627,-0.03513463546781058,0.10322342621234071,0.04819357710291196
CD34,-0.05651968670322203,0.004128119916180536,0.03823510271405798,0.015592248464493665,0.0282550783957934,-0.0031507448387158086,0.027326886491080688,0.06031399028387326,-0.014164459979782681,-0.036868746044436886,0.17668367889186312,-0.007032111638053681,-0.023460209547661776,-0.1557260998043642,0.004282918169507124,0.05787189874394433,-0.004780634238601043,0.04435947569742575,-0.0488599049311277,0.005822175552807068,0.007186903973234325,0.04015166093462207,-0.005403379267411988
CCL23,,,,,,,,-0.018783273795247923,,,,,,,,,,,,,,,
PLAT,0.013451610109742194,-0.008003765695717468,0.02364965933238544,0.028879783986808842,-0.011163722237875096,-0.0015261930998556126,0.025798824908929978,0.04932011002401685,-0.06534446688423819,3.6935193884845744e-05,0.038314500663460885,-0.034394467299935685,-0.03990220146487692,-0.10995655128876582,-0.03597691157902148,0.07201253675051998,0.026221862565149585,0.1090814589513988,-0.035740116456881195,0.061765811084579215,0.16349972157378687,0.07525483655621792,0.0681768254783134
NTF3,,,,,,,,,,-0.031809628551476614,,-0.023379967409354066,,,,,0.03152289156975241,0.06533302565126776,,0.02081122329225757,,,
LTA,,,,,-0.017310871426398738,,,,-0.011587551233452629,,,,-0.014938099940127703,,,,,,,,,0.0036968790663595053,
CKLF,-0.014209957778045066,0.020802648610510392,0.012492762587820139,0.05000743928992595,0.006904272010088302,0.034240259197364606,0.014399774389633515,0.06249775728673633,0.01789069261872318,-0.012311821568786472,-0.026159530439308624,0.08694142708367517,-0.011848655176417281,-0.0775130636601994,0.014212714861283123,0.04956876672176115,0.018733278790136854,0.04457297788010156,0.025868622059767914,0.04682014114413841,0.020607444032808477,0.07771799975206918,0.14286056859737553
APELA,,,,,,,,,,,,-0.012461992187640863,,,,,,,,,,,
CD24,-0.017475208894687913,-0.01390838083603685,-0.0012947902903995467,0.016566254275428353,-0.0027617100822266358,-0.02271167188057934,0.02693392420461688,0.026154359857885334,0.028379674223855362,-0.00482141629862133,-0.02273447122949116,0.009024426816386707,0.003946896008172138,0.02006127496352791,0.027866500082866327,0.0900957317043978,0.035524192565518316,0.03413749351047949,-0.000912883363370496,0.05586129605411953,-0.07715076954446444,-0.01465755294948949,0.001287107651729018
HSP90AA1,-0.07394200784168853,-0.02028931232555582,0.028067605179240514,-0.05469223764980317,-0.006734434705154796,0.020510306698264702,-0.05321928665738108,-0.038709285191387145,0.041509721889185815,-0.009665052533941572,-0.01695124930317985,-0.01710206583551742,0.06644459764008014,0.012430715374818267,0.005843491751656666,-0.15179485386629898,-0.06384887511776954,-0.1467704690002164,-0.04467033714103015,0.026055771508284073,0.08851298005684718,-0.12560073933764052,-0.06270466257624244
BMP4,-0.021666444124238227,0.05245363915746621,0.08817863600352423,0.0025596009588257696,0.01134627236426189,-0.04072838713633249,0.000631590742551585,-0.05056400252925409,0.0863995810749982,0.00542749577929008,0.05713502155352368,-0.00031726284195838074,-0.012728804022058737,-0.01583884125595838,0.05334377055683824,0.14158171806082573,0.002752441648374667,0.012375569404125078,-0.08095453985949047,0.020481100996492113,,0.03123435300537329,0.028032693729789417
SCGB3A1,,,-0.01959357536612451,0.044578479624097105,,0.0357536745993185,0.010798283538686067,,,-0.016621912993029245,-0.028139966955599307,-0.003109401285283932,-0.010423608590111396,-0.0466678895231865,-0.05139448020955466,,-0.028319751364324377,-0.020805181131006194,,0.02874582481129467,,0.049167395243895365,0.06804974464984667
IGFBP4,0.03385433473977569,-0.04631529002032819,-0.02805497610618281,0.013153925502000598,-0.03672657671626168,0.00015877798807126562,0.04588581633386828,0.12290142118574775,-0.023690652535173756,0.024273742586696734,-0.0008765765457974677,-0.02114684794173356,0.037339837976888036,-0.1579806420404488,0.03764237858370849,0.051266844457492244,0.032907626271548474,-0.04167035111784207,-0.0005439531194851712,0.03289672177104474,-0.0042918279941538745,0.019082617504419187,-0.010418068156509443
RSPO4,,-0.03236045182940158,,,-0.026497321589740056,-0.02884570364131687,,,-0.013477027516668792,-0.016621910561698455,,,-0.020721496349352653,,-0.02902979323836069,,,,,0.09921678115057493,,0.09866709605742975,0.05477854722820217
LEFTY2,-0.020844699536312013,0.010286915301783411,-0.0052917135648960665,-0.025714629754710058,-0.00042476973322225177,-0.035525839436407476,0.02735700513958028,0.13765920726083347,-0.03318921089000576,-0.0024875922537301613,-0.017003803239401937,-0.022045046449734866,-0.01844091755284983,-0.08332621963238994,,-0.039434790885682275,0.00720318967409564,-0.004498238990725039,0.025262573976696238,-0.04448405324455364,-0.04731717201247046,0.10262178037283873,0.00705979914629116
PF4,,,-0.020325189213447413,,-0.011784119204589133,,,,,,,,,,,,,-0.025155238280008364,,,,-0.032420298607706344,-0.04487098508592469
ANGPTL2,0.003354996380286867,0.022036867048369897,-0.005982754977024529,-0.015171383913617258,0.005563859493108833,-0.027056970361395236,0.03319219333169227,0.06790343051922595,0.044611525905128895,-0.03818648378648297,-0.01015542073435865,-0.025980642943592223,-0.035523833516957495,-0.02161908166150887,0.0306523027836148,0.04354220751394258,0.033530727865432146,0.08762006790330594,0.050293645550969594,-0.019624298569949707,0.0004196690133733166,0.0700442688943249,-0.002701481326912613
LRIG2,-0.023705787081037363,-0.05548520255275416,0.012176026582958351,0.00810251876453095,0.029894237928616608,-0.007668843276406564,-0.00829750494517442,0.08186579740339221,0.06371135842011365,0.03317015597311428,-0.008385755936122136,0.0873977652760716,0.07320786721669074,-0.009349446280318877,0.0773161779244864,0.12898518347720314,-0.012379379086389999,0.08195502119977628,-0.08829037300737187,0.0270554395984737,0.06391881641686321,0.0805804209615496,0.026993822045200757
ICOSLG,-0.06521317713998298,0.02306135585854762,-0.01115848247015305,0.01334049785795998,-0.016695489303111738,-0.05118104812288991,0.002810977082786405,-0.023498059139900614,0.026786852080373617,-0.031545282238910156,0.10138278088550308,0.026646388479040516,-0.037066458483766926,0.0408775155069813,-0.06756579025834455,0.0013467251841079622,-0.021009093506683493,0.05846386480618483,-0.01444274239504475,-0.021323369203707764,-0.05953190171179958,0.08316465171575163,0.02612487156381566
WIF1,,0.10569182106699639,0.0034381333726870096,-0.04655456518854062,,0.015478210072485038,-0.020029338844536303,0.014963823569917498,-0.010399902922017519,-0.0125984801521223,-0.02439534602788205,,0.11576033119527401,,,,,,,-0.0354529867895193,-0.031097071584453254,,-0.03851964227936997
NPPC,0.03279296890616941,-0.0166663163260414,0.000492548380490075,0.022634962703795506,0.062481549277521434,0.038795343523935905,0.02031340304366277,0.04275804668618279,-0.020286906169457226,0.02634454177635327,0.06704608726618606,,-0.030272823832498557,0.18094353745186237,0.003393824292551271,-0.036950069078606707,0.012322769570180131,0.034909578756443106,-0.04342434757523124,0.0683228213594037,-0.0530801229123673,,0.019134569320484927
LYZ,-0.005531309873855001,0.04219442843471565,0.003682601403783147,-0.04665806349985891,0.00520767706327637,-0.05101848186663234,-0.008799177211950253,0.08303041405841453,-0.0034669040941514616,-0.008522973228592062,0.06460423173070094,0.07711076863398723,-0.03410020287857458,0.04123494225258221,-0.06538474672401459,0.05861833540731479,0.023922831514854706,0.0018728251262482502,-0.012350674582457827,-0.023934269734571086,0.033077172153864375,0.022062457414333117,-0.07288375419615536
EREG,,,,0.021860085498604652,,-0.0021313447395729427,,,,,-0.017491944369727223,0.04948128309816407,,,,,-0.006393340313215202,0.012950055073932968,,-0.03897880113882742,,0.052355846671033233,-0.009853966664121852
SPTAN1,0.07381607566033717,0.037158751990740264,0.030852263696524922,0.03491573644428013,0.006951234940779318,-0.0035559953192587225,-0.0344692266563622,0.017001693850566213,0.012023109063517685,-0.05094172211801442,-0.029094558159182295,0.02786178086975431,0.07184367609218245,-0.048778106264087524,-0.015297543461296087,0.1500448246504552,0.009687813397101739,0.046621542037018515,-0.05976948495795078,0.05486486862098179,-0.019012148510972902,-0.029404002009847722,0.022220284514098267
PTH2,,,,,,,,,,,,,,,,,,,,-0.009423321026616208,,,
LIPC,-0.026953956517857827,0.17586085894592035,0.030851809885681907,,-0.021176939860648957,0.0794286934200151,0.024133061721812413,0.031311235199506106,0.042945197797181076,,-0.03132775355513195,0.05247184081744129,0.07872743603000301,-0.042033179350012675,-0.04487913440027736,0.09245875629561613,,,-0.03460992632371208,,,0.08874865899810462,-0.006827814417950542
COL8A1,-0.03591354595663847,-0.04425243950329571,-0.045377490049100896,0.027051251554631745,0.008217494463319684,0.013389329061888531,-0.010543869167083898,0.048239356143192844,0.011719949329160755,-0.027087147463691938,-0.011969271921888123,-0.05471195312404527,-0.031165609377128978,-0.05846101105078029,-0.032567008355221874,0.08201337691562859,-0.008049897691110667,0.022199743155881475,-0.030507388436443565,-0.029942746424582677,-0.00555375373138895,-0.022193363529924674,0.08915749900345318
GSTM2,0.019181963314591825,0.001823436943332971,0.06322913435296959,-0.04469162867387945,0.0007434382214088591,-0.01067798495451071,0.06162457737131049,-0.018298825283783793,-0.013770366239150508,-0.01840877261639787,-0.027821153022333456,0.07537220326810685,-0.04151091629927161,-0.11134010711284677,0.12155432630671191,0.10914603416935285,-0.011779408996122129,0.07328360774360682,-0.016696155996567527,0.004074995636741307,0.11202605173514418,0.058157208120143945,0.05659914006665917
IL4,,,,,,,,,,,,,,-0.04017970789168944,,,,,,,,,
SPX,0.011314652197320722,0.05786031411641677,0.0024848726273657995,,-0.03470079671918929,0.024856797048291857,0.014400901904472983,-0.0362235018362231,-0.026705717943858377,0.018542725552572092,0.04666946563305998,,0.04510407525172244,,,-0.0872298567282774,0.026147174881408223,-0.005100032717852424,0.093844656594599,-0.0012949335093771007,0.0699750385280395,0.04771468936256946,0.09117529227153474
MFGE8,0.0552842306653973,-0.0198043358972847,-0.05067941551863859,0.04305545520572128,-0.00419054061370476,0.007004260175912675,0.02413057063729495,0.02974283975783251,0.025421317638218033,0.0300973633671955,0.05990898523073321,-0.036380739325254874,-0.03149810915686578,-0.0793707556844084,-0.0026214011057603985,0.035754019824231875,-0.038889504374875525,0.05337100108980025,-0.05749198384416259,-0.0023541395917856707,-0.14654865604606213,0.03172137468118183,-0.0549294017995629
TGFA,-0.040754928832692064,-0.050197761159489956,0.045615543789472496,0.017031856097524205,0.028039142033360186,-0.014922577388643589,-0.005270896302637977,-0.0047738904728792785,-0.027098240735609427,0.01616789269337405,0.016345213753575616,0.08076970862134501,0.009458120439103667,0.019918710278476994,0.017111789113277535,-0.026436418747185896,0.009833489190088385,0.1106813330499846,-0.08495863782220463,0.025385831250202495,-0.009832479475563434,0.11118229342961976,0.02136966868749656
