,UKF248,UKF259,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.031448190277143274,0.04869616888829732,-0.0007551689130419838,,,,,-0.030603842339149787,-0.025936008677967783,-0.02144292859598582,0.0046227231416546295,-0.016688751976690185,-0.041402567478971364,
PDAP1,-0.00452227531169304,-0.027226010604001906,0.06559687010958078,-0.005757131570436997,0.04255289854417256,-0.02492546507899516,0.048665668582780854,0.09057931999832407,0.07155887107661776,-0.015009103431726692,-0.002682577791833599,-0.00814810154914212,-0.039174379233158245,-0.06195848750636443
QDPR,-0.02722104113097088,0.06531734031299895,-0.05554420869773573,0.08369288193295873,0.08653359927765467,0.024589910015079014,-0.09742821531867173,-0.01524685483550187,-0.005413800656987863,0.06953826476236107,-0.09524588491924728,0.01999304813123521,0.03029300411642391,-0.0223516589615627
POMC,0.03472788955721982,0.007185745924987733,-0.014475699330155268,0.04158510090382469,0.0925807362614938,-0.007915246667868825,0.031923769067559477,-0.013340568289467896,0.03138785528489892,-0.009509999060868286,-0.04449671850800613,-0.027300605905422298,0.0292819817200592,-0.04641722230058809
CCL18,-0.030040977379163905,,,,0.08614042482082962,,,,0.10689727217825162,0.011503128457356529,,-0.015141010362506296,,
CCL17,,0.07388524791123129,,-0.01890003637174059,,-0.013097502970417955,,,-0.018400342818911467,-0.030954213603223788,0.011813350015169663,,0.03624640731719799,
VEGFD,-0.030040986918581255,0.023891067953375627,-0.024314378404602776,-0.013863405244854347,0.014089971869722896,-0.014036999606767145,,0.04726174827889793,,0.0907668510919218,0.009035683104838176,,,
TNFSF13,0.022001168100414314,0.02364206000013191,,,,,,,0.12636696664114633,-0.007986153434485672,-0.0278709711895153,0.12555868519254854,0.05172045650653033,-0.028304849914234365
WNT5A,-0.016036768600133377,-0.02029972897601996,0.021647701288359918,0.05580787078057649,-0.008681839293764364,-0.04232913906557374,0.010358073487377157,0.019292186422915164,-0.0013671002327380667,-0.035556730830196226,0.005238934559581737,0.030514942007904743,0.04397757301351206,0.05418683447204404
CXCL8,-0.0004861160680401025,0.006697226387280272,-0.030218669976800887,-0.012910205764908696,0.07892274048677353,-0.017073052790226778,,0.028363643679038243,-0.0684203754988994,-0.07161796665950378,0.07723456462530526,-0.07992185452240472,-0.03839010374878797,0.03367482715556999
GRN,0.025419984025752036,-0.05737050292074342,0.05520671618555007,0.004022406313762068,0.008243750705771232,0.04125506195798612,0.09390307878313746,0.06610641455691264,0.07451072410247833,-0.017705294642088292,0.052596774277528235,0.05768981588226645,0.048714974439476644,0.08212557890433597
MIA,0.0010044353783245795,-0.009578454872653061,0.05935575162323151,-0.015766703860062497,0.0628306788381699,-0.019224314242912835,0.2281198062025932,0.014794120862580824,0.09507855223397794,0.1383228037577595,0.07559197796387337,0.014529846768250629,0.10257480162093609,-0.04066860264787048
COL4A4,0.013344193413514024,-0.00610116267840232,0.09114992247557302,0.01868302426691909,,-0.018648298020351364,,-0.032577732492458815,0.028754927372289466,0.03981526150576066,-0.04003557640283021,-0.03363360339958872,0.0799884700166822,0.11273196141742672
TAC1,-0.02695469773169414,0.0013510904496494163,-0.021968598927870564,-0.006821148250236881,,0.02486410900278322,,,,,,-0.028792851493048305,0.09568008932763034,0.008248209069254678
RARRES2,-0.0018035009776648922,-0.0028886588223681463,0.042137837339097324,0.045473422356453005,0.04260560574921572,-0.08516749875166418,-0.00941576890485809,-0.0003758962024011293,-0.05866527830398587,-0.021744947830180515,0.005350040433549953,-0.05418260522185576,-0.04278192644447919,0.0018881621325194753
FGF7,,0.04304341621045933,-0.03149425235657529,0.04030083395032776,0.04975113179355042,-0.008479820016967208,0.13983098719099366,0.009540030026536056,0.047819083314486435,0.06394783854539521,0.0012697343449768678,-0.020701503190917583,0.037354031097262715,-0.014920404439742924
EFNA2,,,,,,,,,,-0.020380068603719183,,,,
HBEGF,0.043371278982966055,0.047750605844961984,-0.013282807949767404,0.08206961437296113,0.04766721705592928,-0.02177480156712725,0.14288778102048447,0.012338014429591728,-0.00992482989476504,0.019982172877473232,0.008411002137497271,-0.04591642909848056,0.016143846787697654,0.06284996196777289
CSF3,,0.04377729255728364,-0.015131448340072257,,0.1187951421903364,,,,-0.05145040385091901,-0.08807922893417504,,-0.023925605619840713,0.0021862444193972872,-0.03327635379034154
PI3,-0.03160437478318468,0.08793654395361797,-0.017038210544422346,,,,,,-0.0516660852590772,-0.09321093266766395,-0.02208278927104227,-0.007116106773928907,-0.032692273389567414,-0.01265917802821687
PCSK1N,-0.010773927879926948,-0.055411783523080405,0.01650681352107189,-0.02076067070183785,0.028904269807863838,0.026256787789556226,0.03750745796190991,0.05826999533483006,-0.07392453854484905,-0.01228230354622651,-0.011706822658999102,0.003868299564874356,-0.04129312102805625,0.038483348689441414
NTS,,,0.002541596375484504,0.03165280186802983,,,,,-0.04292608439142367,-0.024829246202035735,,0.012685046975682852,-0.0017070766656917971,
SFRP1,0.04712325865863212,-0.01860803662034021,0.009317587221997733,-0.018900036562079482,0.057804167619136315,-0.0373991717001256,-0.028165169372037422,0.11964805790784916,0.025145045510017387,0.04660736423829421,-0.010105035354872526,-0.0015063110821942212,0.04176231673282074,0.008246869997702052
CXCL13,,,,,-0.00254144875068304,,,,0.05162163487808276,0.01388608588288767,,0.0010926037753289327,,0.011289888870787485
MICA,0.08575767066744162,0.03337807060820956,-0.0053231013300198155,0.0011615432255229106,0.025771618798723143,-0.013610152831825305,0.09558857631856318,-0.015278247997324485,0.06278368484576058,-0.025752821127720503,0.0007933314211473457,-0.0436484348826563,0.03793365449301717,0.028190791416346242
TG,-0.04012427512028733,-0.020081019663553062,-0.01826230436641981,-0.013677874246531387,-0.03611527418243396,-0.01967429755772771,-0.03510952495832267,0.021336439320223697,-0.024449455256974197,0.022745049622468375,,-0.019691141079881305,-0.024917859352434592,-0.011896966187840278
ADA,0.006503855592347127,-0.005119397048909571,0.033713030182000774,0.08251481646883126,0.08080661777942713,-0.00047279392141688653,0.07121098013517613,0.04414508293740269,0.061746224662066584,0.0029673948426969295,0.011573773699862065,0.08446880161739856,0.11644008239095159,0.02032513357546764
LAMC3,0.057300816560237715,-0.00439551298647161,0.08197309885965004,-0.03146574377019262,0.05359435725370427,0.02667676334366029,0.1831097593845037,0.16958546313009992,0.06465157020350132,0.024941810883599678,0.10817398730253817,0.1337242786687812,0.12511381519165293,0.1265898241440503
CCL7,-0.01910859940778238,0.10326174238135762,,,,,,,0.004568997911161836,,,,0.07457483612872254,-0.047512182299307475
NGF,0.032488002664298556,0.029467875531954,,,0.07431086587408527,,,0.05017985516936536,0.13305559110774134,0.06096182857263914,,0.08555244699887915,0.031466895894764875,-0.009919084075109223
TNFSF15,,-0.016167110098224705,,,-0.0017973372484433314,,0.013393286279184983,-0.004710862364018559,0.006060407435702827,,,0.010342778935060396,0.015042182174000909,-0.02243234227676465
HMGB1,-0.0749980218393681,0.03141625267686584,0.06054124505517088,0.06595932633724277,0.05754283633519729,0.04711708263039774,-0.04548751808923615,-0.04440963268574058,-0.011200653527867718,0.027706810459276084,-0.009552255452992353,0.022433423617946948,0.009880131145708914,-0.0056532902907681344
ITGB3BP,-0.02972289873330715,0.037472039749315574,0.0854062180435164,-0.0214291859294361,0.06072381536996675,-0.04680183233152977,0.12547667075770538,0.03485812656730853,0.026205273282910627,-0.041901369545946,-0.06421796785840457,-0.019173232876821072,0.053590103481531565,-0.018147109726825882
AANAT,0.021337841700757476,0.023932368757921804,-0.01364897588879819,-0.015766704737046822,,-0.017569047445124875,,,-0.024193575774304525,0.04689801330953527,0.06190032955191278,,-0.031484190858187426,0.05541773142845144
RELN,-0.0061544690253012655,0.008339535272985183,-0.0400503777610393,-0.02077473666729886,,0.03355864104044586,,0.02168532666640548,,,-0.026860567319146662,0.023827990006955554,,0.04425377492575513
IL15,-0.012235015531310617,0.03183963793058742,-0.01306427577217312,-0.016441295609733456,0.036185979904851354,-0.016294479477189764,-0.014777079007732948,-0.04752408988170701,0.04473986219370763,0.001508836195389058,-0.014861231765063411,-0.004039800791441881,0.13360169579133527,-0.008179007583279089
UTS2,,,-0.03549505990146163,,,,-0.04564884109923422,,0.021797789527709013,,,,,
BSG,0.01527716090936528,-0.02496648663689039,0.007794543392582687,0.03807509527450236,0.049928134604523194,-0.0911283214116756,0.11890316157417072,0.01701879219670699,0.06015882610437508,0.03934581238290926,0.07891772158454811,0.024173028180655507,-0.012059940178028274,0.03721767653508822
ADAMTS3,-0.03408886989171872,0.04249352466625944,0.037320916239116576,-0.020090901248980345,0.026482567510723115,0.026177963382798323,0.087294294829488,,0.04311285081481209,0.017124347957302253,0.07394124453446285,0.04013783542023476,0.13943689931931932,-0.04201555000445114
CD34,0.07638974517829225,0.0004506605263067251,0.02326064009909069,0.00945904752565871,0.004604142949739392,-0.03773540377084026,0.16034264756733851,0.046546389940609244,0.06065207266632893,0.015055002283396741,0.16195679989478243,0.030068394179902248,0.13058732248705823,0.022852506780126302
CCL23,,,-0.015530367929135879,,,,-0.006116657460135999,,,,,,,
PLAT,0.04575115472450528,0.0792946622006593,0.058859129522273776,-0.033846512436187456,0.02403668824722765,-0.004518512487441265,0.11072599868125772,0.028003557058433264,-0.008587537457467926,0.03625030541897561,0.030311816664718966,0.07736631310832019,0.10546630929104765,0.03457120232617359
NTF3,,,,-0.0139203197993722,-0.006469514227240347,,,,0.0384336140610328,0.04251427105094582,,-0.01593947302944159,,
LTA,,-0.01860803574982701,,,,-0.016294481488587913,,,,,,,-0.0423729761136828,
CKLF,0.007849609399919834,-0.01462293394086056,0.0844732164883787,0.012575358243597711,-0.008271788944318601,-0.006435709139828882,0.13915382655981465,0.02617106349221123,0.06382924340256334,0.045324418953335506,-0.005774675871548668,-0.04496090782914644,0.06802801988768944,-0.02073185831174102
APELA,,,,,0.06632421681229352,,,,,,,,,
CD24,0.02609121463187384,0.04874381213127674,-0.025241415293616797,-0.022575610175175665,0.040274814498604275,-0.010226451410487485,0.053386721887551336,0.025876163733193777,-0.052830815458132487,0.037263174395140604,0.00931975794328953,-0.029815955178207922,0.012888111863043847,-0.011816744540200009
HSP90AA1,-0.022657413749486054,-0.01621814309585529,-0.09215573077444109,-0.0063763427942976165,0.005059274185030956,-0.0010601097044396941,-0.08245125524608624,0.048554916448778414,-0.1350904528116514,-0.10675423998383035,-0.051556558462701504,-0.037946068506378265,-0.06789846874648015,-0.0021286480941772636
BMP4,-0.009114248393237368,0.015118389711438035,-0.04180727874220439,-0.0027118474864520903,-0.016266103866902384,-0.013884581194435789,0.14511910456889257,-0.010260851080761886,0.04114309309888416,0.05915530357726876,0.08831392613035607,-0.003478544682371476,0.06334915691501411,-0.0469890972966197
SCGB3A1,-0.019108597496947974,,,-0.013299369654941934,0.0012822260471006867,-0.011370073697231146,0.002295260029459929,-0.04464149748880065,0.011092245406784764,0.03371294847935543,,0.018068992515616784,0.037347584908658214,0.05147452378576089
IGFBP4,0.07626464893062355,-0.0012662522826046175,0.04186796041541209,0.024863697310244515,0.06371001910588252,0.03844206033101219,0.12267616815897829,0.03738686361082217,0.036875874989674665,-0.040176851607693326,0.07895351834101408,0.08950976383119125,0.13431919508386822,0.11639507123065232
RSPO4,,0.013486547128404235,,0.07193555378399871,,-0.022603011094694984,,-0.04081812315242913,,,,-0.02077893106436956,0.04625908015361735,-0.025620824472388372
LEFTY2,0.02932627522891509,0.03396244200938423,0.05941150074460469,0.06319033487859936,0.044260122904948594,-0.02011535542685081,-0.04022582063114465,,-0.023410490885775296,0.010974215073333415,0.16227641019772027,-0.028257973469827995,0.04069099531267163,0.00473732483530435
PF4,-0.002963500491934741,0.07763510564793587,,,,,,,,-0.018679743853189146,,,0.006751577391244202,-0.020070241555605176
ANGPTL2,0.05969096259501695,0.03571733141983356,0.02406408095620742,0.01946642486990461,-0.0671949776892828,-0.0019004143394119458,0.12474878941995202,0.07270608416125597,0.0847752685325625,0.045286663062914935,0.06623533963889283,0.03557298820577789,0.11022027916845283,0.05067011975137608
LRIG2,0.01572976981727693,-0.0017866069860993485,0.06163892000094055,0.023363915832692064,-0.03394794995252551,-0.018079804543670995,-0.019503722442004268,-0.01294055617173534,0.08232202752111878,0.007376340707875671,0.04077150715505391,0.030479774709036827,0.041191209535199065,0.013268535012837491
ICOSLG,0.034862658224499236,-0.04743048214623654,-0.004888393110030348,-0.025239716363614727,0.02272243633814118,0.04881195298291544,-0.03633351826477232,0.09859679942173138,0.021058607667970575,0.00974257333141207,0.06495595634349435,-0.042044843785149576,0.06666259904473289,-0.0623471104812866
WIF1,-0.0356666561017666,,-0.012778825340684714,-0.025026656458402137,,-0.00028892097663665617,,,,,,0.05697251415524639,,-0.006995132019612612
NPPC,0.029222881097448125,-0.019649865067490054,0.00466850909137794,-0.01848286647861873,,-0.06471001504225762,-0.026980646635139105,0.1244035829712128,-0.018478754518279433,-0.03534332766036586,0.0021304996939646385,0.0018702248297168924,,0.012923434459826145
LYZ,0.0087897594618122,-0.005765967470712654,0.014279482501988749,-0.019637001821294527,0.05231771538087731,-0.03719650603417209,0.104273648060396,0.03438777966674517,0.03460097034474106,0.03965813012269047,-0.01843283514807073,0.0040356842247570406,0.011705086420428326,0.018883074901940095
EREG,,,,,0.07893416085265949,,,,-0.003908972350535782,0.010847386746278328,,-0.02588050897491453,0.005648847909568327,-0.023106793494153583
SPTAN1,-0.0524032676555607,-0.06830959469561174,-0.039428663210675,-0.003923324435746561,0.05435769055337296,0.04456220770164015,-0.011986581536581723,-0.011174924868781225,-0.028670520469366165,-0.023550953183875647,0.013493497883461337,0.011037584649090512,-0.01861020958226562,0.037463776144863035
PTH2,,,,,,,,,,,,0.03871995003935512,,
LIPC,0.03159381315523755,-0.010325514737822498,-0.035698705244721664,,0.03361575628950772,-0.011557510859836157,-0.003436782075430164,-0.0032775603147625738,,,0.06861890037630837,,-0.02922107307541286,-0.03129834032206622
COL8A1,0.027231903774985227,0.030410109818811572,-0.016412655780441137,0.011505552581186436,0.005606615455060473,0.022665149666013695,0.08370838159674245,0.04085138545594833,0.05151887793845028,0.06131112135440709,0.11309316495042644,-0.0348544505339003,-0.015996149064776408,-0.012010144743419158
GSTM2,0.03309491764720859,0.0214235028893819,0.01371842133374151,-0.03930861724004242,-0.016674964128644613,-0.027174773833641766,0.024494284638408654,-0.006313797965862213,-0.023587882546455802,-0.0001357613211074835,-0.053890354885010684,-0.04411449556414825,0.017221731521179395,-0.0024594327861237678
SPX,0.051368506475659326,-0.006985915851529152,-0.0142041793475831,0.03406665975541495,,0.006967834209206951,-0.03576802274041332,,-0.027805281508639725,0.02956092103715398,-0.06487901456307613,-0.02887591492670598,-0.02065836446701731,0.019965027469920727
MFGE8,0.049896222886526814,0.006602207376910012,0.04257519291627199,-0.008650909198971097,0.005085440853508065,0.08771276908136338,0.09413495618581566,-0.01908631051353465,0.06394151543511079,-0.01039864206104596,0.11516974013225753,0.043698001538958836,0.10735374124538925,0.09726736365056537
TGFA,0.014834617014384358,-0.0364950289423814,0.015567161466991355,0.03757057208584057,-0.004717826362957122,0.008965479242027922,0.008728677958274391,0.026695514830964936,-0.004863785607720971,0.06897256105425605,-0.025438788914419284,0.009226842701749895,0.058948425639802536,0.03629793864693749
SLIT2,0.04857259799630568,0.015362170699373477,-0.025605938829682644,-0.004349161537683646,-0.008364403841272763,0.015672523629133902,0.11498824299129533,-0.03399154733037962,-0.02418996943160249,0.02025973959836381,0.06924339396257279,0.04384143518767642,0.014967073890244558,-0.006442801100276153
PLTP,0.061398664338275746,0.012192221658154062,0.06496164882111678,-0.002164057518116241,0.07175594515238645,-0.04783395725923266,0.05342858801645,0.11065446311209141,0.051231027306152435,0.027216744872720636,0.07566068471308512,0.04884053868877215,0.010011108109399884,0.023680354120781292
APOD,0.010162545006852255,-0.0282927489766308,0.01905309880798674,0.05218207010695508,0.022179269230180744,0.04761459529410437,-0.13552951848513412,0.07206171236465456,0.10121177822028846,0.0821446603786435,-0.029859416977656206,0.0236578924033321,-0.050478489307410036,0.0743036706160542
B2M,0.0859939669723985,0.02250313906789942,0.07774403862638704,0.09425034250731994,0.08270581684442628,-0.0484078584473155,0.07696004571107354,0.03735476142562412,0.09102591809594714,0.09171787686124123,0.085871419673402,0.09762271362019716,0.07705453721516674,-0.008944555269570848
OMG,-0.030275779411747472,-0.0023037298292304157,-0.0785277213692308,-0.04498706430847583,0.0706074071707236,0.0678503751362198,-0.07715089189542866,0.023402513993016686,0.07950649427531593,0.06334135594953416,-0.03129562092505709,0.029354354800528278,-0.012852495653469442,0.013165616580134822
CXCL3,0.003910945768055336,0.02961934972638961,0.15308499595832908,-0.014227512272983507,0.10568350189349388,-0.011734977380600756,-0.027806262049005017,,-0.026414756862832282,-0.0735501518853141,0.021673295649304414,0.007412206039616228,0.036202506560273656,0.018514375354455954
CXCL10,0.0505326743000929,0.02415181979168132,0.06307877944737762,-0.02161263247848248,0.042012346764956084,0.017417017009588795,0.0006250284333623918,-0.003900274851651332,0.047608236831878106,0.008429796510751196,-0.03049989113726711,-0.02839249716867315,0.09486021911192567,-0.04648778628290791
RSPO3,0.029160059796803053,-0.014710417205293223,-0.022412342137835745,-0.01752263618861808,,-0.012262825193193615,,,-0.04128234598268057,0.085089703274125,,-0.006278681564953163,0.040596047113694196,-0.004933145168652867
CORT,-0.014026557499492902,-0.024028979610544697,0.00480644378016497,0.01975464602210747,,0.06615626064209763,,,-0.03144607289090979,-0.019547402523759645,,0.013548496368350416,,
NCAN,0.028167460393056027,-0.02141310799955329,0.04858628269499036,0.04714347593936817,,0.03255813313663538,-0.11188725034052406,-0.00366798084769212,0.05277398604278364,0.05701253476493006,0.04547818574799479,-0.04423091969877853,0.04905426763991531,-0.019725411022709905
PRG4,0.018052819293270333,0.00534900965597373,-0.019415177430725454,,,-0.014337269770626352,,,0.14292603830449296,-0.028843388608451138,,-0.015761444185137852,-0.0049038606074741555,0.009630170819393552
ZG16B,-0.026497857385370745,-0.0168505498667342,-0.02096180404083148,,0.00672659696843651,,,,,,,,0.1703568320321114,0.12841287401959478
TGM2,-0.002864945636619138,-0.03792618939369489,0.015199331691665636,0.012625575268053664,0.023462976306689125,0.03873432183690835,0.08982917232800788,0.008696630312835707,0.042862959110860334,-0.020895310847118726,0.03426418065124812,0.02976107494282496,0.07796842078414061,0.0660711075353491
VEGFC,0.05256636383968058,-0.025875938940688344,0.03742611696934008,0.06383870860460324,0.04445502090082011,-0.014631755282537745,0.05369894700305519,0.019469323106412893,0.02753853222478784,-0.02867162963368782,0.0037103233699403862,-0.03546374900934884,0.025177333873327063,0.07550211912537266
WNT6,0.013726790782105239,-0.020081020497327653,0.020193760484254322,,-0.0341445861263759,-0.012769857151929373,,,-0.009069685003622317,0.009369489683296976,,0.056186334584648834,0.052015698446660555,-0.017692136566891645
NRG4,-0.01759969091039705,-0.017669736343603512,-0.024182835155072843,0.04531914401385101,,0.0024751842761731044,,0.08390418990632587,,,0.059697696025483894,0.028116792447463082,0.027084562170936216,-0.026606259795648134
PMCH,0.048329129334120556,-0.024483141152052704,,,,,,,0.19359269922472466,-0.027426051515415665,,0.14660604486884746,0.07003409708340104,0.011870042209323056
COL9A1,-0.003296260236947332,-0.01845474997234885,0.05225697636747651,-0.028172229602651117,,0.05157918354184181,0.10245453516386077,0.10936981252725142,0.023268093370291325,0.04130243494781452,0.12347476961584924,0.02016707041711382,0.07533874735688391,0.029814428108859682
GDF11,0.030376813347373667,-2.018089155802731e-05,0.03071154890846353,0.04332748256988744,0.03386737379120639,-0.011128225284929388,0.05844990301455291,0.028381441010153028,0.022395995320147542,0.027908156228016196,0.07510892544136798,0.001252188239242373,0.08436991737467861,0.08957166184571805
RAET1E,,,,,,,,,,,,,0.01946479792735137,
IL24,,,,,-0.01925538741494397,,,,-0.020899244965637723,-0.018381904834581013,,,,-0.029744913348852323
SORBS1,0.07996087154118175,0.0034533990398082828,0.0032519759239538677,0.039673051452449246,-0.06080237946755213,0.024833476217001847,-0.014257724663008335,0.04705277354890169,-0.022227360980397556,0.022150696744083348,-0.08670732527677184,0.0030657932864002076,-0.04050059006948863,0.0040327924479168255
DLL1,0.09762492425837048,0.058851088491731006,0.044358179009674675,0.001247385340476545,-0.0474474059761258,-0.00434485243115908,0.06394596709823216,-0.06616785951434538,0.051157932023907636,0.07688179906506264,0.02417549183242322,-0.01765666291948477,0.0647208449672896,0.05398813214890053
TLN1,0.07579172507517744,-0.02479681343043539,0.06317063174593947,0.0622969327356471,0.0647548898534619,0.009953264803607927,0.11216650920914044,0.04051514054847744,-0.022958300580047896,-0.032280640030516825,0.030139494849881352,0.01830270214380081,0.02200483513178149,0.08602705369188728
COL2A1,0.0033088014210339496,,0.15488466384583116,,,0.1011069655176361,,,0.04340470938052287,-0.04790886716130593,,0.023058813915692034,-0.004994849878446272,-0.023970811998608656
SHH,,-0.015087154486808429,0.013714334206702376,-0.015270048205588525,,-0.011370072703415923,0.08844888004222307,,-0.019894436844836393,-0.016938196897942685,0.022070762027517832,0.0464061617257509,0.04670093324037833,0.05447256424341589
PON2,0.026857111964197596,-0.04786099571933225,0.047028463199451635,-0.016480089044294603,0.06440183305315522,-0.012080633175922766,0.08573198070665539,-0.009085920377166712,0.12632335517751211,0.07190265293981925,0.09654465667840932,0.008814646411319368,-0.07507719237390632,-0.04049459492687635
ICAM5,-0.010928178268670083,-0.023514401096281216,-0.03501832809389721,0.032341875175309134,-0.018227590073140593,0.08617092586692543,,,-0.004873368814275238,0.01489224063483669,,-0.006691474556110299,0.053130777314825336,0.03208657377754073
HPX,-0.008578763147454349,0.030736129943597274,0.0965111729874149,-0.013299368299103225,-0.0013103475350828096,-0.028900455554298828,-0.0015245962044651582,0.026628118901057447,0.09207152782976778,0.034713033592036584,0.07522021994823015,-0.02532154236831331,0.08210363048783974,-0.006015883351128366
SFRP2,0.030855154316164975,-0.01718263396765058,-0.014302192029700558,-0.03862808041424049,0.040951543204025456,0.11639600634928289,0.06907264832160366,,0.03686534426181797,0.016490294409234777,-0.0349383778816801,0.0957685094601011,0.03801196010489668,0.0506599023942761
CFC1,,,,,,,,,,,,,,-0.002081512124024886
CD70,0.03590906512655249,-0.009013736952745856,,,0.060533181965988524,,,0.02167839914593224,-0.0050322454588333804,0.03382927699865166,,0.011966474611490899,-0.03671012309090309,-0.034797811942998344
HP,0.012473902027806688,0.034073809434821176,0.0005899403748546255,0.09368368585355583,,0.028972355485453453,0.04190606080081222,-0.10461181142646464,0.014271251271911171,0.004698612307074835,0.10504431833870768,-0.013804810388330887,0.03447931257271848,-0.01915758848855423
CXCL2,0.008019571829424326,0.03592220375913875,0.01791945407073698,-0.018482865032092528,0.08134523380682018,-0.02250410661439923,-0.01832773651634987,-0.03209426344539067,0.03766381793187376,0.02812334912840392,0.03243907084165058,-0.025305478880940854,-0.006695530884092773,0.05402875186385994
NPPB,-0.02465194018924628,0.04565280882917549,,,,0.031271229143070046,,,0.08177504659340418,-0.014508327387439181,,-0.023612208639994182,-0.030632083643423937,
CCK,0.013905916969432565,0.014802742245260557,-0.05898125856724502,-0.03396256146342176,,0.024986577183889584,0.02225116121252495,,-0.061658604922978914,0.018564791337617497,-0.005234490767669998,-0.014990940882386635,0.02489999654934979,-0.010616424710310152
SEMA6A,-0.007074626244794315,0.024716419403835968,0.08500520937506795,0.0489213200816001,0.005593769436879899,-0.021485183770446545,-0.005621729151429609,-0.06582822730538249,0.025911159734859926,0.025489416711791734,0.0022559166923958795,-0.003257144697549414,0.002474776717580997,-0.0159349717811839
IRAK4,-0.030105266942211356,0.0659913806182602,0.029874138667528794,0.02264346724459718,0.017777757764557593,-0.012730145458724682,0.06772384942895045,-0.009465735777209933,0.048952310424775734,0.13299065048963135,0.041015703383215134,0.0800922598705641,0.07234856610870052,-0.034213100412784435
GSTP1,0.005564208237193375,-0.002234200543961781,0.02557835203898633,0.040572011242268044,0.009767042180680675,-0.038276888432904534,-0.005633322870016623,-0.12853690245818727,0.06547619079061669,0.1385149251973862,0.029283785720241623,0.025379797304978496,-0.013130794338464044,-0.04405153249012875
VCAM1,0.033531641784225484,-0.0002309677325619915,0.014202877650812433,0.00541297025557179,-0.07547628906660592,-0.039584998334405756,-0.025149940388594555,-0.027403153499978024,0.013971714017755425,-0.04400498638221419,0.01209088060363793,0.0178491562620912,0.07370907234436139,0.02928479071061617
NXPH3,-0.026491990841961577,0.016386920454743027,0.006632624443076756,0.031055887853870506,0.015622969769442266,-0.03678950338772676,0.0609865021977134,-0.012186192579800324,0.05379243591214248,0.004188976672152438,0.023964960928342112,-0.012588895184207714,0.06314524219187982,-0.01800988195672726
MTMR4,0.04682163714668301,0.04184480402767435,0.05834440910327805,0.003980126883004034,0.06191955876993165,0.005861013465903626,-0.005167839740321668,0.020925180940449657,-0.04838195151068146,-0.02162636198638351,0.015468101615569654,-0.04342082729539977,0.09442818941101766,0.02269352533861902
LAMC2,-0.019349195363683094,0.018303909106742695,,,-0.0007564861982906026,,,-0.003829543768573608,0.12488188002541652,-0.024140598911326326,0.0863025759779871,-0.015334725025475998,0.03149972762340829,-0.025620838576583302
IL10,0.09294654776286883,0.015678041848659795,-0.023515643392362503,,0.00021638331705792265,-0.01309750213672094,-0.05237809244986943,-0.056737599788229405,0.02674546996283475,0.09742721539709027,0.11692366503628748,0.011966057197157046,0.004319876275198512,0.063365682818359
