,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
CEACAM1,0.03981092056098917,-0.021010097190830603,0.04145320347131653,-0.01678582905703363,,0.028268819859781757,0.12416356494238492,,,,,0.03275910411260623,-0.04070144233864304,-0.03659841977649737,-0.028621111203563164,-0.009738727570563531,0.0032715419579681833,0.07475455117819808,
PDAP1,-0.005897111374113755,0.062087952651409734,0.0630142436540925,0.006801695444649737,-0.02173627354200377,-0.06280491014472203,-0.007118010571581328,0.018877452022335733,-0.009411658980221636,0.04511797192266174,0.045984899585878945,-0.04802343173980589,0.010200906846540233,0.018890931169916584,0.03382051492425472,0.03684913175570377,0.0043012519881730675,0.03516619636749016,-0.03451318029318118
QDPR,-0.02807760651187222,-0.06499141110763564,0.02316111331952693,-0.04734202884251533,0.025288087778843078,0.09803146866116785,0.0830874451426934,-0.05680146811482302,0.2966132195357407,0.06378407603198787,0.1230188910318385,0.08488273790903089,0.06553444522673284,0.04975246009097005,-0.03573958831518756,0.0737695326717936,-0.005619309379278594,0.016122420328617347,0.1256536997534458
POMC,-0.03951192435993417,-0.03733159070262486,0.07049813655439187,-0.033777057443581414,-0.034965843626672925,-0.005900034424826241,-0.028070194690039497,0.06320362644046262,0.08763102454825804,-0.021434195803346507,0.03952994630777835,-0.04343890416232215,0.022779900326923584,-0.0207865077741371,0.012667856157953138,-0.04967769578133399,-0.0024918875004708158,0.03283463275083658,-0.045212182354642264
CCL18,-0.02805389287742168,,,,,,,,0.06723302490525872,,,0.02305285551143554,0.043415970881779564,0.1273180741715739,0.029812437901173643,,-0.03218482914537505,,
CCL17,,,-0.021326318611194595,,,,0.02635835192106544,-0.016158208095025762,,-0.02696944836320226,,,,-0.025964807418114532,-0.02074006860188424,-0.01662344896707177,,-0.011771508717854985,
VEGFD,0.07007434208397016,0.056872129070174755,-0.0237598739922737,-0.016059730859039,,0.011771145282069557,0.0018846730761975011,-0.011852241045787904,-0.060786048547044766,-0.005968730228940387,,0.09097745502498263,,,0.04382756027842231,-0.03460012934861648,,,
TNFSF13,0.026782074221817272,,-0.014710417280897685,,-0.022238343365526995,,,,,,,,,0.0483645680877416,-0.004083447748254402,0.027551752893013273,-0.01979425983183495,0.06937245266737035,
WNT5A,0.06899269177650892,0.03327851440438264,0.0275073917342503,-0.12260523017484715,0.024285787797163408,-0.04436213319686179,-0.006036560976034299,-0.02089463547506949,-0.024038218899646767,-6.83505170543086e-05,0.07804449300793216,-0.03613775482163705,-0.06215442198887292,0.023660430579935825,0.0040851116437609645,-0.030399265827021994,0.02988763944981598,0.005016738989720265,0.019420653468558376
CXCL8,-0.008115037849756994,-0.02817706649392401,0.09388956508503707,-0.0019151833858209904,0.038415808916128766,-0.052335346016445634,0.004696266324174054,-0.011037322214411404,0.09421727228087916,0.018104061247222893,,-0.03686202081405017,0.01633872752712818,0.08647766487162929,0.005125155647749278,0.06049793710767792,0.03985653316290689,-0.006855293151222634,-0.04216720674646177
GRN,0.02983004232979115,-0.019468523779780273,-0.0011798518599936915,0.012230999748040114,0.01879373824959386,-0.011174181226381176,-0.0026018240825142675,0.0012127928513638972,0.20155236697471784,-0.0560631007308137,0.010131519411170645,-0.04459314953504333,-0.004270191037713085,-0.025949302874773185,-0.050369269332153084,0.02770347073819321,-0.06054637054476713,-0.05269658057018883,0.009750596797515889
MIA,0.0951028333350309,0.057266144407432835,0.003529047039762658,0.011395328313101154,0.006023234934258323,-0.0440355664180393,-0.01943357143801251,0.02926055946289223,,-0.013396041507386646,0.06311483153471163,0.0012998600805914308,-0.00896241212467379,0.10203668193273174,0.055868169210445504,-0.025599797523004352,-0.0017143094038424749,0.010246048165527252,
COL4A4,-0.03369249741446827,-0.0005744220434930913,0.0606556671680807,-0.0927103621706988,-0.021158801213041093,-0.0005231000091463252,-0.031500317047923214,0.02814934159438917,,-0.038399251495296584,,,-0.017409243371406136,0.06959513714715614,-0.036883334836139516,-0.05053488143689366,-0.013730260727037145,0.028119902195638414,
TAC1,0.04168115262944439,-0.009237167802180351,0.05092171868373595,0.02030784329100177,0.001926126125422983,0.017049284571925685,0.037433540840779114,-0.03665546785427019,-0.1729079277730733,-0.021893182235682228,,,,,,,-0.030412088640493197,-0.015474845187007688,-0.0008413696679224278
RARRES2,0.03189655255387298,0.04657536066623158,0.05809020366479421,0.04608721117051823,-0.01275895916525786,-0.04440008070753711,0.09711722881424423,0.010375620474878833,0.01440974610524114,0.05323799701721922,0.032565717911830785,0.04792006210142416,-0.04749199136572684,0.05208020913739093,0.04908034015898257,0.018148183103005384,0.02110560292618239,0.04397927088667601,0.025663044959214835
FGF7,,-0.004170040681201604,0.02471311166347921,-0.007435325747229414,0.0008764865795422551,-0.011129401531192502,0.033584625660832854,-0.040622592205021596,-0.015059031325570758,0.028264209463644326,0.016523307040942844,-0.014439340387100862,-0.04205811742690423,-0.05899848324977373,0.05617979606786055,-0.04399938445968834,0.0390351114961415,0.029809433014330644,0.0735257445790601
EFNA2,,,,,,,,,,,,,,,0.1162379885107274,,,,
HBEGF,-0.06132144822600824,0.07905315455801495,0.0025550582604127016,-0.005758846136744288,0.00614908702382341,-0.021692699138616305,-0.05171505176932605,0.03444307670012131,0.18034292119398815,0.055121625855302024,0.0022086183050302128,0.00511765500710508,0.023276099523828458,0.005933871742221877,0.018922269664004336,0.019830153775084368,0.011559508158471295,-0.017210286868205037,0.012867605745597041
CSF3,,,-0.0024007088225241227,0.04359259799399841,,-0.021568754367073395,,,,,,,,0.013266533262851599,-0.008830551480637132,,-0.010695849259813284,-0.012393582710344877,
PI3,0.006773286150398012,,0.048227746520832886,0.07407352186384852,,-0.02428670209406871,,,,,,0.18237503337637892,,0.12102627156555147,-0.017728769108513908,-0.02787398703541931,0.036739233854954416,-0.011816623211893248,
PCSK1N,-0.013779663663873367,-0.08293258988975385,-0.06911152828651265,-0.01206099256124164,-0.06238386331884157,0.006321269521783273,0.0011763231769275947,-0.016805084687984088,-0.2225217737142164,-0.003252036658005989,0.04660484798211401,0.013706604455056557,-0.07976916416608577,-0.05362899661972468,-0.0651563577761231,-0.013261097484253626,-0.004900826440000927,0.026377843584508537,0.034846432453373356
NTS,,,,0.06258686295776979,0.04490988881836733,0.09362136822042903,0.028467921842526847,-0.029073304038333785,0.019781847670454687,,,,,-0.06057319286961979,-0.03314102425272951,,-0.019392255155166408,0.050963850671390955,
SFRP1,-0.0013826765439950023,-0.030703763749668447,-0.01860803732705352,-0.018321371736916003,0.0867452654295849,0.022141207502105645,0.002871592536259994,-0.01615820825775219,0.06918977698000321,0.01795545501250678,-0.008507899356497596,0.027042946413301343,-0.02629133845519269,0.04554979011343676,0.01918372066319584,-0.09339190204562497,-0.0056426685998559115,-0.01792672397956657,0.057281941202940945
CXCL13,,-0.023672876070646897,,-0.018156713365888956,,,,,,,,,,-0.042808627671426236,0.01170866147518143,,-0.04122245744292212,,
MICA,0.017868597509959495,0.05973646647278299,-0.01653538321451515,0.030118249252155033,-0.014061923910466666,-0.007603501720450157,0.021472051915206285,-0.04376383649129233,0.08021812389088331,0.016147647243574363,0.05206836258292227,-0.001640068812330231,-0.011345660377091399,-0.012840244228818657,0.022959359209065656,-0.03445137328178365,0.036810252491154404,-0.022305822115218,0.14139286460249736
TG,0.007895209577334797,0.018711487617304776,-0.02008102042620869,-0.038858926369002664,-0.02981473166234462,0.03189095295335375,0.036601811777304316,0.08465395253888237,,-0.0055368241204338565,0.023835528518996535,0.10346531545370899,-0.05150995075842309,-0.03450073748477575,0.010205739545300047,,-0.0021964623225743584,-0.00705269309399325,
ADA,0.0042889148373975216,-0.0018841657764199844,-0.02758198576001678,-0.046403980719354095,0.03282524324881416,0.0815723174459243,0.02085639488325969,-0.018991387449687074,0.16119833840992517,0.08549765031403313,-0.005060318525585527,-0.006357441129662879,0.035961618315969966,-0.05144152058073819,-0.02874044547853552,-0.036061615908751836,-0.054822408416634404,-0.013983715202335116,0.059471315793045244
LAMC3,-0.0021516389582845914,-0.025761985936338733,-0.04217710032867145,-0.012064610197783524,-0.03746245257557668,-0.05208906589678585,0.03433739497200022,0.03211851462348658,0.029674256059477128,-0.0033622952875789593,-0.0022535037948586893,-0.021073556188676037,-0.040393689258391124,-0.09708618623605111,-0.009990641796502062,0.03586374981240558,-0.05088993371706697,-0.05580387289710902,-0.02957775591878164
CCL7,-0.01784464580021631,,-0.014518545684114054,0.03890948210154301,,,,,,,,,,0.11309701343553251,,,,-0.012987273312340066,
NGF,0.03701936873983229,,0.03999752035746427,-0.02569483456407095,0.024790547367629295,,,,0.00044614458224076845,,,,0.03520952403820436,-0.03549658565676712,0.004138082192183052,,-0.02529238221725278,-0.03888350486694114,
TNFSF15,,,-0.016167110712234235,-0.017823160071147755,-0.0009998542448576696,,,,,,0.009726415210435095,,-0.011373915144925232,-0.0005854347243029196,,,-0.015692932394463937,0.043475065670696346,
HMGB1,-0.06606947426436086,0.038297505283857336,-0.019576062710739403,0.012141275941255343,0.03057432625790325,0.03590775390306186,-0.0010422732344223854,-0.015502116658221484,0.04988490825105074,0.03461863305856962,0.006184878312220219,-0.10197219920275451,-0.030307672476846948,0.030121224933960425,-0.019016194059265072,0.014581244854369527,0.003587955527646143,-0.027630705225285355,0.07128553164759505
ITGB3BP,-0.027998424173663876,-0.0033417418991118965,0.048679122971252896,0.03594143382021311,0.050379429024756325,0.024635478131147068,-0.06856830544045098,-0.026490598010422476,0.0822263585891701,0.0827541084960518,0.034742700946264145,-0.050035059355781716,0.05734716843167104,0.08509243042043678,0.07864952399434473,0.011004466159174955,0.01672725412180667,0.06135320274087102,-0.025708935691739335
AANAT,0.02622334675843896,,0.0818603679528494,0.028708110671379385,,-0.019455600131017575,-0.01729478302791709,-0.013479428880621187,-0.014054883293602955,-0.0361769353236364,,0.04196648045299082,-0.040355444736635895,-0.034139664783296705,0.01945199762385558,-0.013772935822265726,,0.10537642696212278,
RELN,-0.02438800543585964,-0.0028264942245894977,-0.02553399279982201,0.015253700692752288,-0.056575297476136245,0.0036367006229579227,-0.013960021794016828,-0.004334078834881711,-0.035790688727535706,0.023827993637854098,,,,,,-0.05074764391682046,-0.018955361652896255,,-0.10073024891146275
IL15,-0.03615230366644694,0.0010963088838829445,-0.04474752532423301,0.03263977289354483,-0.008942952749717247,-0.03368747167846703,-0.03236344130504565,0.023919444710110666,0.02973446020928039,0.09144463009413656,0.009680566762895467,0.07353689597130944,0.02628911002688956,0.04651759266281605,-0.013323326578289243,-0.019128568348384802,-0.00021294409131276972,0.11949570148430573,
UTS2,,,,,,0.016032064513853656,,,,,0.009609694459801563,0.00199164004393704,,0.0009654280562132112,,,,,
BSG,-0.0017331552935698979,0.02419550667634857,0.030899178277476264,-0.09100026642110397,0.05427782080881354,-0.07946944818871175,-0.0012755104796376318,-0.050139912260987914,-0.1485599690919217,-0.010148313819868358,0.08447902995737894,0.00999005585376235,-0.009777293367855086,0.1824911123754985,0.07661965878757546,-0.06992144955005528,-0.027864372114013315,0.023829415589911106,0.025174852973247588
ADAMTS3,-0.0038639359089035724,0.020086545917689654,0.03329309076383449,-0.012458528268958912,-0.020986245947276768,-0.10381021622099948,-0.06129482289880099,0.01732831595970484,0.02783996938577936,0.04158795219453311,0.08150869381119544,0.018344413154389613,-0.01873335793406307,-0.003655860784193366,0.011160373191483833,0.0669238128254648,0.027427096979963404,0.04039241968132524,
CD34,-0.0299314245031448,0.0256454779252349,-0.004512044475783983,0.0002328893555441523,0.01371741530566482,-0.04997590985302631,0.01658339779698543,-0.013674237975604296,-0.050179753537331534,-0.03751978495238971,0.04049474817113356,-0.06468195610267952,-0.0061386760052314065,-0.012834716830848527,0.04905048715223924,-0.004753328780937273,-0.03845233717999943,0.01102075092098446,0.12971774623853308
CCL23,,,,,,-0.022137384575851286,,,,,-0.032766241118233584,,,,,,,,
PLAT,-0.017722184112837602,0.06997230269140366,0.0028809854521803244,0.04826666086077625,-0.015422770544285657,-0.03404281558976049,-0.06397532165330902,0.029735547033249578,-0.01308524286985509,0.057497539988991465,-0.010118821963014222,0.07874589028801376,-0.08171118441426757,0.003184821638633183,-0.0052412847246435775,-0.10373343473447265,0.005069613775559274,-0.016865095809276878,-0.020381780070751185
NTF3,,,,,,,,-0.021759013792045326,,,,,,0.013299536057658145,-0.0036381156108161493,,0.04060478677465786,,
LTA,,0.039630416723186644,-0.018608036456540286,,,,0.037779350285638266,,,-0.033552439583650166,,,,,,,,0.0040972993252395805,
CKLF,-0.044692851074558844,0.05747864927663321,-0.04190435032021282,0.02484103082492369,0.031159416151614057,-0.028321827060941357,-0.011482240774879715,0.042591052258794705,0.1371952001156399,0.08535104746465426,0.0991048828632256,0.02225072937582503,-0.08637364349750738,0.06908596430958666,0.03658138688348181,0.012826596348394078,-0.000617413246315372,0.02786723082376973,0.018752324435944746
CD24,-0.009746137479639972,0.0510327838779633,0.02242163658667377,-0.04182186446621483,-0.004613839221358152,-0.04114822238623527,0.029834455118167656,0.05614076833167271,0.07893421995234813,0.04921045562357509,0.1135385665474047,0.05353257962393364,-0.015954988864504662,-0.008833310947604492,-0.015890940517334865,-0.014549028906071437,0.01199967486861165,0.05549397675879238,-0.016409862851965034
HSP90AA1,-0.02973677035457869,0.037197570857883465,-0.006275886002221131,0.058304315906820676,0.02197496382249848,0.04338835857821458,0.05411636572541131,0.014024359405906144,-0.1724249156222305,0.01778599601498145,0.007619647712585785,-0.008444031144388924,0.09001220455753135,0.05270980012677552,0.0057012150696209895,-0.03464515399628415,0.012436961054466459,0.0015103707509566498,0.00011546672751024025
BMP4,0.019144457419844982,0.08419856099662933,0.07540474754492006,-0.01882610134577181,0.017440544314708355,0.07721500888138404,0.04275101867697339,0.01159169860698873,-0.007420491646313439,0.08985465600865304,-0.026061968027517125,-0.03868142842514266,0.049901389985096266,-0.05067122674819812,-0.022769637859005952,-0.021813836538280826,-0.01929430875967244,-0.002692366778655269,
SCGB3A1,-0.01784464401577557,,,0.05731791233291761,0.03125255596176616,,,-0.011370030098912033,0.12037587730528888,0.06770942357888343,0.1071693804107608,-0.04233969189705771,,0.03977339745321838,0.05074945027044453,,0.012450625540236532,0.003694595259363441,
IGFBP4,-0.001937292373786326,-0.028660857487476755,-0.05854038610441801,-0.022808887775948028,-0.0029889674021657767,-0.07031139136329667,-0.028034978276085917,0.02659932726991613,0.13410239740928886,0.039434447921610466,-0.01731692417789613,-0.11285799287950962,-0.018276131761427,-0.037731898435856066,-0.0394569063506344,-0.0688895497136939,-0.042788134864093476,-0.03493781580918364,-0.007776984854066533
RSPO4,,0.014079005242612993,-0.028482859932206724,-0.005229432280239695,,,0.01589994514917958,-0.011370028435787924,,-0.03128278921002153,,,,,,,0.013235422929087167,-0.02439088315615205,
LEFTY2,-0.02361384241390351,-0.021268135333128407,-0.04157803912904586,0.05546490330419506,0.04249728525968782,-0.04859753040214298,-0.00972417627136556,0.07820273619188399,0.14800247363440908,0.0193852233529958,0.004708637556380551,-0.04878684944558286,-0.02435155414947673,-0.019365359326383325,-0.0051243922320101,-0.07016262036689001,0.01951155703572432,-0.030911667121968887,
PF4,-0.018510953682007326,-0.01911154092712092,0.0325169794715953,,,,,,,,,,,,-0.024932929458912033,,,0.09557897401874933,
ANGPTL2,0.010957200900862997,-0.014680161773311684,0.04223026735008336,-0.060909287154104874,0.04416193645183071,0.001059122739023235,0.02466786020066803,-0.008307682783440027,0.214465736181091,0.08434353878541244,0.04252032612752498,0.09721200014532175,-0.06195648224801929,-0.0073113746244471015,-0.008997308268923468,0.05132210990879078,-0.014314187215059778,0.0369719625747958,-0.02855278141066959
LRIG2,-0.0693234867924828,0.03725910016839305,-0.0025692326975317197,-0.017670948413276637,0.02071178655489646,0.0319237416461361,0.00146769478014333,-0.01248291451848201,-0.011279032032420968,0.04932559315322158,0.028089658306291114,0.012232226730271908,-0.03405361098220782,0.017251538354532303,0.03518728168234219,0.03599774363274365,0.012797346273838666,0.029479755527738877,-0.0008161510983774876
ICOSLG,-0.01526687981953744,-0.040674064890762106,-0.035389285290113884,0.020311599716410358,0.03010926921199946,0.0076986944310635545,-0.022451239866525155,-0.02157819071038935,0.19739268139064808,0.06418674905570024,0.11255668456240345,-0.010926877635462677,-0.00918701083464909,0.033358872612436564,0.01621813176255727,-0.037433507098129565,0.035822164876563645,-0.0009252439445901537,-0.04546503157387426
WIF1,-0.011558218456034608,,,-0.013394473082764258,0.014749433977208185,-0.022483517598426716,-0.02362917809872653,-0.021396039405628953,-0.11299062291989481,-0.030046891578262194,,,,,,,-0.0021229127009354237,,0.01876749750477829
NPPC,0.012515966788169734,,0.03838699399781727,0.019780257752125396,0.04059661986922465,-0.005400472572790209,-0.04609301861226079,-0.015801557038304968,-0.08051629380941971,0.02913166552394877,0.0248150901662665,-0.0075175794365660905,-0.04832144391314349,0.06169091989528717,-0.00989215752989179,0.017370194307519266,0.016152938318696727,,0.11568098827843654
LYZ,0.003080129686710275,0.09266320950766525,-0.02461034440748219,0.11986046041471833,0.05798481438113992,-0.074601579567312,-0.011546761570491485,-0.032936594111918786,0.1425591778847484,-0.017815505455008734,-0.037012710606879225,-0.05272747712096964,0.01705306344581918,-0.009228459908466016,0.04445328326678056,-0.0026919746357061142,-0.003107477758430757,-0.05065412348825725,-0.10234670379260159
EREG,,,,0.04013971398339379,,,,,-0.018690713686598585,,,,,0.03389826683372692,0.05242388368882094,,-0.02733596334479799,0.002102821737890305,
SPTAN1,-0.042644296426321816,-0.03642726706465212,-0.0006254028446466893,0.0019152887544870453,0.04041515903375124,-0.09870260974455639,0.01733761889608722,-0.05703954238119374,-0.22918572312898833,-0.014082060778538146,-0.042192617353816506,0.027935622934200037,0.027467334630869637,-0.037300220204486534,-0.08396808600455338,-0.008822687274744466,-0.030549520484337286,0.006220612801950385,0.013598325196973704
PTH2,,,,,,,,,,,,,,,,,0.03031122447179567,,
LIPC,-0.022662272814544433,-0.02876389050346941,0.10385111430771872,-0.021370822808705264,-0.03811971598365206,-0.04230878888641483,0.0057226517502335355,,0.1406181888403751,-0.03247661264103503,-0.030698616095326883,0.10986334242825153,0.0015569093531920932,,,-0.002915767151365114,,0.06976439849891361,
COL8A1,0.048824790623830897,-0.002428588509777736,0.05394874863630994,-0.01721265751336985,-0.011873716077400343,-0.027265593977105287,-0.0025930660687239226,0.010049103160872024,0.0659130898262999,0.018998106121104384,0.014301182964569273,0.08700733670069243,-0.004069159594865812,0.0668068331365374,0.04966511764268492,-0.09158587098099287,0.013511591107491748,-0.02282696453187382,
GSTM2,0.02878681660988281,0.04625841737078289,0.07369095077213703,0.0009897062367774819,-0.020787029565408895,-0.06604543677149606,0.021790395933820542,0.0612730139438119,0.05973596038376323,0.010513346084336,0.06312984157891484,0.10370666024560389,-0.05412905440367254,-0.009795846130542784,-0.04257354470737344,0.023762797460089687,-0.022167324468234897,0.02834657389844201,
IL4,,,,,,,,,,,,-0.036453254476028665,,,,,,,
SPX,-0.03665264589239449,-0.04680135996736356,-0.020918933971624993,0.12001320776897861,0.013570059328171563,0.0028273370809880735,-0.006565656792771622,0.01456329230088857,-0.05114409299607266,-0.002188149320627375,0.021448352039326532,,0.05479537905220609,-0.014973912926076244,-0.030957418815054753,0.08357824189136044,-0.03774293453384264,0.053566417541847336,0.029090624273619897
MFGE8,0.04845114424514845,-0.002738362332824058,0.012579378365294923,0.005303247668709375,0.01669510333207457,-0.0383716861058787,-0.07216652099009598,-0.02101863460469306,-0.10652825947551844,0.023052313173588065,-0.00870594214494316,0.011838556408261097,-0.012721816702511381,-0.07315572961153631,0.004965281628575434,-0.05361659656300003,-0.10339736008590061,-0.03645014454824811,-0.008527151507551336
TGFA,-0.014272898063998406,0.04445134981844465,-0.00758952081657887,-0.04101610111682478,-0.012562174736442281,0.08908468248356213,0.003478760116839159,-0.03794199913697479,0.15321578365624608,0.05466327234031445,0.11777650064556308,-0.007037540814484857,0.031573499022377105,-0.00778131827929472,-0.0209767070665246,-0.019550525701912493,0.015323561388797051,0.04410502207844424,0.10277001794316606
SLIT2,0.1925814625522824,-0.042934892006866836,0.0026560345660677966,0.000925566117235221,0.02557376473756262,0.025954717009910495,0.060508352101014004,-0.04800624120515148,-0.09312483843818954,0.03375309816493198,-0.027363291725742037,-0.05803818344938923,0.023977995511247314,0.10570443119651615,0.0550853522740525,0.005588801448923684,-0.00786454251135399,-0.04568457366058999,0.023555115802832254
PLTP,0.06268875600521644,-0.009850217176661303,-0.08760964511487938,0.008992813802418337,-0.0017480727591757579,-0.02459259569517181,-0.031011763639422537,0.05039940429498985,0.20071189446285667,0.013354923123182401,0.06099583996769213,0.024485029793519724,0.040996678710192185,-0.04668748213855653,-0.04662647073646982,0.013346707765003366,-0.0037642791562561575,-0.05690398096109112,0.06763655070025179
APOD,0.00939965151821358,-0.046566179323978676,0.012373915307087788,-0.0985407610242031,-0.016174303102142937,0.10703460580063227,-0.0015667768919611668,0.0319965757291228,0.18466146449106371,0.038952052043568344,-0.022429843442482843,0.023388356861142236,0.052664118468655284,0.02473753421670784,-0.045996065962979525,0.08990985341076442,-0.030568392190105532,-0.06331834039524084,0.05130209925198813
B2M,0.01854206500249081,-0.04025631378339025,8.32175359975066e-05,0.01750712170743205,0.014894184138189572,-0.03451974552804175,0.027471659639368196,-0.015845332230494356,0.2687446781757291,0.057575997239727617,0.04548171743196786,0.1390513766413787,-0.002573859328223532,0.11170978856620867,0.05431628259440506,0.005155326640551119,-0.00965070297958659,-0.06317118907605308,-0.06121661222163373
OMG,0.002464929858810995,-0.047009784138676916,-0.061868801362269965,-0.0925569687761157,-0.013582597391840376,0.07889648143957444,0.05523011556181743,-0.023338904675166014,0.08161295399324901,0.01902593533673381,-0.02908612448551709,0.1191941218539954,0.04472705882047503,-0.012909980277154787,-0.004724745353751608,0.04373828175580536,-0.034256854486815445,0.08096558703639839,0.0682870274707771
CXCL3,0.011794420592073524,-0.013941483612456472,-0.042421203260011746,-0.0005735059679642243,,0.03823397269227418,-0.019288267262839987,-0.012163527067341235,0.08845940686610308,0.00462329629245009,-0.004915228280303263,-0.04091423437074002,,0.06937516518910133,-0.04857831935168884,-0.028576372048183748,-0.000275064254479885,0.012604572524278696,
CXCL10,-0.02972101215864505,0.05896129653763897,0.03249460555490459,0.017025245841161454,-0.0005566987009535474,-0.025959873932393556,0.04501149866766766,0.028476153959806363,0.011479507069886008,-0.029548642223042473,-0.0030597656673023283,0.011343426943800876,0.0474309525064001,0.12920278551419861,-0.008344250379338456,-0.024789389738671064,-0.029989219401458586,0.019250241314815432,
RSPO3,-0.024239681553994877,,0.024816471808645865,0.13191438394713942,0.0284612657430212,-0.019946166086886135,0.019595656910834286,-0.01068720795998411,-0.12307784824209848,-0.02525073913567949,,,,-0.022980313969164265,0.042638220098434,,0.03228033283504596,-0.01317954287464498,-0.017683892995292466
CORT,0.019992631493432955,-0.024564176179136785,-0.014049547414926504,0.01625366794347115,0.0472493575341966,-0.010426329663991388,-0.024328393756074557,-0.008025637989706631,0.04416426258149593,0.019035829284421463,,,,-0.023679345536680906,-0.01055940026412331,,0.01600653647847298,,0.029873363041980402
NCAN,-0.050076943999230315,0.03836582107876288,-0.04354634649714457,-0.042600957028320965,-0.0067599743312032985,-0.024668173465264367,-0.0071470773063482245,0.011265623174289864,-0.0780654389300978,0.07101258232033632,-0.05327026560523654,0.07867223053830497,0.013042846819451918,-0.09200494328726036,-0.058230991279406424,-0.04127361746564442,-0.05166133277487294,0.07055021734159084,0.08267901141772002
PRG4,0.023983172634351423,,-0.01451854794661388,-0.015301422971754488,,-0.027674891628679664,0.03465091536983433,,,0.12292961902530497,,,,-0.04262298019743423,0.025713003526502645,,-0.016444293141668995,0.025773553638636596,
ZG16B,0.002517912709262385,-0.022997633333235224,-0.016850550506700045,,,-0.029879492847362275,-0.020919655011672783,,,,,,-0.04486174389377727,,,,,0.034480684649732654,
TGM2,-0.008077025227632493,-0.022972090987743436,0.01870021195352928,-0.014694429558543685,0.00581258592384796,-0.07406177097056843,0.028622834967141037,-0.00867307749648452,0.09691070116530054,0.01487027136332952,-0.01981378519428703,0.01044243008946012,0.008454069975366588,-0.014041978148776384,0.017320429102511043,-0.0398288384378669,-0.020850970776442882,-0.02396135583352649,0.015869468277512844
VEGFC,-0.03407391529936454,0.014602126204089787,0.019806062923336688,0.04004467465545849,-0.005565754796030913,-0.015631613101634086,-0.023490894858334818,0.09247167375059842,0.006141951153473688,-0.006612082060973993,0.01268912288551048,-0.04132231759083757,-0.046006440921046984,-0.010301691284343674,-0.010974358968609016,-0.023371976956402245,-0.03745814056162229,-0.005825290138606148,
