,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,-0.060274038824386936,,,,,,,,,,0.036224393853765025,,,0.06704016920987435,,
BMP1,0.026508584591326413,-0.03464011554284127,0.004204282220728973,-0.06309588636200211,-0.0001481460756484537,0.06709114847548694,-0.10454927567263302,-0.1851868054121394,-0.502831484095476,-0.13270023988241544,0.01921404144292157,-0.16363121127084926,0.06959758449324864,-0.32244503660869694,0.09316209775134823,-0.13335216253418836,-0.002381033892704783,0.0054031206447877,0.03898678042453297,-0.13605718110522252,-0.0805803218589521,-0.046439343206782176,-0.08056503214135574,-0.11189752385887011
NDP,-0.02153860339505784,-0.05488776501345303,0.07178506116987685,0.03258333797614795,0.011761753966784059,-0.011956970454131941,0.16354826701893058,0.029812157986460842,-0.0993713313112296,0.05445137941916885,0.0062520850945334714,-0.1262893999570087,0.05746694591480047,-0.06269038819173901,0.007168748987136279,-0.10104948050490557,0.08738621901260847,0.030610319301544564,0.005633146747783802,0.10848980616012363,0.0379535973524176,-0.053860030259818115,0.03078927773889053,-0.022043895734801963
TNFSF18,-0.024278992914662477,-0.07501637940027835,0.02002814840488246,0.1429271365528711,,,,-0.013001399677654972,-0.0931871542374642,-0.053391861799516674,,,,,0.008759488951845182,,,,0.13139704536955685,,-0.000696285444905093,0.038093542637966736,-0.09508117531859657,
IL36G,,,,,,,,,,,,,,-0.02657362391591363,,,,,,,,,,
RTN4,-0.0356497325413884,0.2764968167502597,0.03672003286983737,0.11511772201874458,0.08769103745266246,0.10076106012732293,0.2882318478106446,0.42533408453608557,0.617239310718735,0.17200561153318056,0.13381203491862267,0.49250124698065656,-0.05424815665792737,0.4831600946933712,0.09356545952937591,0.05857530117505733,0.015138212464953086,0.0172431393780449,-0.09877862187238415,-0.0612967087297588,0.08168578949517719,0.07323299235179384,0.43382046236746413,-0.02172667172232897
HEBP1,-0.030235601738018487,-0.07755045235706085,0.018613903377939174,-0.012036094451865719,0.0949761430512297,0.008645319104718734,-0.01795995262150543,-0.13735291426079108,-0.26448157698314056,-0.028369887697492758,-0.011626529928072378,-0.2131983820351587,-0.04290766069583242,-0.029457334792082342,0.022596370622665715,0.034759119719062134,-0.023958316381105897,0.06075315926777,0.06480881701457683,-0.027402671397316787,-0.04352042542238232,0.04125911366138173,0.02589322308205389,-0.12238393487448662
WNT7B,-0.02138903231861331,0.2666525055914202,0.031497467504958514,-0.04419692805972382,0.013316242388441835,0.02770380451662181,0.055771377849119355,0.10573365347982712,0.349637540373849,-0.011358123766817595,0.06492356328663636,,-0.0011978596968277857,0.10335114089598785,0.03980229035818676,0.07181948959738985,-0.042154395739819564,-0.03207020766907583,-0.0551193082660582,-0.04826551504064408,0.1125171309546251,0.07433095659640106,0.08530433439527735,0.08074112090295209
PTMA,0.0303121596341979,-0.03138426432570542,0.015694816672270785,-0.12440378166570674,0.014066651505724653,-0.019691236466193508,-0.1957658346474058,-0.4622468744076952,0.12251326196472029,0.14575228778127533,-0.13171263940449607,-0.676744143812164,0.23170241581130988,-0.44833840600419406,0.07671287405408612,-0.03608802978945831,0.010178125017777529,-0.008500474168299414,-0.08658098191887313,-0.17561865696657436,-0.08739414290517084,-0.009742172064600329,-0.16930878000296795,-0.3076213994664901
FASLG,-0.021389038365237954,,,,,,,,,,,,,,,,,,,,,-0.02575152210249969,,
