,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,ZH916bulk
IGFL3,,,,,,-0.015200528834088352,
BMP1,-0.03390993666729989,-0.026039136453429507,-0.04756352999096298,-0.03327368727673036,0.03843055684723054,-0.04895028409465837,-0.0047331999227861795
NDP,0.03159574179235578,0.013642197592460376,-0.03310487672149378,-0.029912407614713216,-0.009835462606301474,-0.021933077718220232,0.004774912548100375
TNFSF18,-0.013690897051409676,,,,0.007401072778647146,0.01131518553582249,0.029926931533833242
RTN4,0.09003213913148445,0.015879960489117523,0.03544793759477065,-0.015798789905672603,0.006806324143846146,0.04852673717247937,-0.030176007001668066
HEBP1,0.01893134030453222,-0.017131016397877043,0.025607283335401014,-0.005728551606213776,-0.00893719245819195,0.008271473504244684,0.030447029878590447
WNT7B,-0.016155738591522518,-0.03255377200932156,0.05302194906910309,-0.05390919285810325,-0.02030209728996714,0.08708864995745133,0.03560075450482157
PTMA,-0.022391424198891775,0.009017583752510312,0.05951203493439638,-0.022505414388237804,-0.03432938924891682,-0.037910439236613094,0.022839255269439408
CEACAM1,0.008897222690661543,,0.019553379230037256,-0.014562084241253864,,0.024251486503956067,
PDAP1,-0.051567101190973845,0.07494619201715351,0.09290183684095056,0.04576585237087639,-0.02047672056279239,-0.052590561436600014,-0.0047121300068050055
QDPR,-0.010442186262772138,0.0071513206620811036,0.005657899938500835,-0.02523766186538304,0.02293719609928083,-0.025134196715518864,-0.03731140462779998
POMC,0.04535151212100604,,-0.03400647338728014,-0.02930235702054892,0.008395937831859596,-0.0382899730028548,0.015462452670400743
CCL18,0.1122867546506025,,,,,,
CCL17,,,-0.02116592977374526,,,,
VEGFD,-0.014754323666478827,,0.026040981031255704,-0.013932177723637452,,-0.025464963244177227,
TNFSF13,-0.020858782976669737,,-0.014599784650433307,,-0.01520892764784752,,-0.03453645720635856
WNT5A,0.004511233949844689,-0.025266313096730976,0.017490494803133805,-0.07015705583590619,-0.04009115881488928,-0.006998179402637106,0.02982113448964787
CXCL8,0.07806723268275781,0.050944087158147085,0.06725131659573416,0.012588026697110817,0.04576855241606071,0.06733164469078333,-0.005715972663142052
GRN,-0.04996649348327573,-0.024614477691596283,-0.015834906905429602,0.014132034378217192,-0.07889208876364885,-0.023423776490934092,0.010657374382643579
MIA,-0.00543481028989955,0.038033366482077856,-0.005037186231642967,0.027566988776743684,0.026802438357750286,-0.025825286795850038,0.0581069068780414
COL4A4,0.03853594181050232,0.047733350218753134,-0.0013901533351212787,-0.04676318194571272,0.010912590899211622,-0.014978992904200879,0.028071926639662775
TAC1,0.046598308249687866,0.03255679017356169,0.03183366442272165,0.00839342614740802,-0.006359221597999214,0.07122871102719372,0.03081862445436113
RARRES2,0.037836198366613207,-0.045384810125697755,0.0013233227536060194,0.023797601834375223,-0.03771655576806905,-0.02968195821598102,-0.06540604874234124
FGF7,,0.045069975139749245,0.018173036943422073,0.0006874328648104714,0.03184124732882374,0.012276536929830478,0.04352159472398476
HBEGF,-0.054912932600223854,0.05790248931307348,0.008395164421169396,0.025908434103049112,-0.030016477204717475,0.010016784644273085,0.0537476563763665
CSF3,,0.06477061392772729,-0.02522794276859897,0.01975313841015019,,-0.01584748618283263,0.02402325874727092
PI3,0.11845481336382717,0.09215275196305203,0.04087236418391365,0.12859664209575716,,-0.0178444786060471,-0.005040264190677984
PCSK1N,-0.08435324947790382,-0.06602718355986519,-0.08663934876328679,-0.081363425359029,0.029169744398277263,0.04197521148832454,0.019156412659137975
NTS,,,,0.022710483823738605,-0.017665342497518912,-0.01947846683444282,
SFRP1,0.03535277143396922,,-0.01846809186677453,0.02970703444546862,0.004015117969622069,-0.04289274859378063,0.023143664977892685
CXCL13,,-0.016778591142848045,,-0.015751357212087518,,,0.028680611140018915
MICA,0.017067329589548107,0.048932275503223634,0.02119170976969868,0.013488055534194413,-0.03749526888441822,0.03125737276470432,-0.026745444594348106
TG,0.03538288142294235,,0.02312251961822935,-0.01247197538351483,-0.001783167447617986,-0.019126497980175503,-0.021662012446680277
ADA,-0.03219245064562146,0.05924359507551736,-0.048275659464301054,0.11234837823670438,-0.021536009389489463,-0.011670496635871462,-0.03809680469203587
LAMC3,-0.05214719927363778,-0.0038720990256541155,-0.03949317102541052,0.029805208323539008,0.024906065491369943,0.02105570346517208,0.04047195390315992
CCL7,0.08057082273433003,,-0.014409356062305262,-0.0029889491491149078,,,0.01368394321766478
NGF,-0.030187426491587115,,0.09646081485954223,-0.022290846893278538,-0.01945796987516877,,-0.04601508237474327
TNFSF15,,,0.05493054562873282,-0.015461992226868998,0.025006283521958987,,0.0018991995903976636
HMGB1,-0.09770916674223182,0.036468497207675726,-0.02103996023715272,-0.06264310572368396,-0.027849135938776692,-0.04430813792418342,0.0462324539928307
ITGB3BP,-0.01160404200105966,0.066817507637213,-0.008751221025121823,0.03843258359620878,0.01413427266190541,-0.0208586703897461,0.004675853130294632
AANAT,0.0021049639578157317,,-0.014599786208640535,-0.013932179712534336,,-0.014294861400327269,0.014664684683487883
RELN,-0.04194336675737485,0.014141323283024799,-0.025341959308469525,0.04811395481014375,0.026325736131191293,-0.0026766582505771148,0.016626201956108838
IL15,0.09339530405271954,,0.031532033323652064,-0.018257697173416354,0.07109457666960053,0.057523635273873684,0.004537405405556042
UTS2,,,,,,0.0008001665480513158,
