,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.02718171353546862,-0.016450272618998042,0.044202912495158876,0.016246625891512215,-0.009312351351693683,0.03344224851425055,-0.026638801802342234,-0.02188371389418342,0.021663309107139327,0.03445646201490287,-0.018859197099407952,0.06752408668008474,-0.09911211640832775,-0.024724785888705268,0.0700670210282748
RARRES2,-0.04321949201533591,-0.0598284446448044,-0.014250489420204597,-0.003614413308234929,-0.03932593058025889,-0.025137973496442305,-0.0017800581989311354,0.04260118725825429,-0.04959758900806632,0.03620912456225312,0.04007507935849211,-0.02717943746119924,0.004351043992563503,0.048028786913360544,0.005455327257048726
SEMA4A,0.07080779719844382,-0.035438814668886535,0.07661241503282672,0.09872912878805402,0.011613583579032478,0.012655009841601303,0.02514460774198331,0.042810473732757474,0.024201494439924025,0.025107743535142998,0.01077846210702312,-0.0042851801025755795,-0.05968097626130071,-0.00687292013589108,-0.02570909772188748
GDF11,-0.01831197762398378,-0.04956359483198971,-0.011022593458662598,-0.05720508206942806,-0.07936813661370518,0.03600727315739718,0.0464494989931432,-0.0173251481181847,-0.026754723229212365,0.019152779237735233,-0.018824849039052287,0.04361797840938976,0.0510142323310541,0.0855920055157748,0.044389741419575246
GPC3,0.03576016844718461,-0.016908648130665102,0.0567813818842287,-0.019431031902160903,0.024473947737665775,0.0364832226446455,-0.01411015954952135,0.05293725555077717,,0.03055427437384457,0.11181265034839051,0.11124555183538405,0.007817256375462676,0.112015205810519,0.016139370273622156
OSTN,,0.031131116420196264,-0.019823146805205305,,-0.02221677147064648,0.02099818582286673,0.058467440113014184,,,,,-0.016864629522377217,,,0.1023164707829009
GRN,0.013562238895664358,0.0154808989562075,-0.025664438683174706,-0.041739399367910116,-0.0526864881869852,0.04211618210482257,-0.020098360219020384,-0.025026210650250593,0.011898136420230791,0.03289720187769206,-0.03216777895752433,0.06053052249229707,-0.022783158827371287,0.03741886850076539,0.044068038528261105
CALM1,0.04205613710355459,0.005131815147120618,0.04157375275792291,0.09696449665525037,0.03954452819205156,0.07247138399109916,-0.0032180329320378592,0.10219686635879886,0.12090075713949607,-0.04394050988399925,0.009705801312435515,-0.07052954738882178,-0.03162115486747564,0.04755538523517166,-0.11026737615256506
ANGPTL4,-0.007694339741611124,0.007256549115111114,-0.026658208644028323,-0.04435492265543671,-0.020685102555082373,-0.06345667309959709,0.013289401396567289,0.0019267216822696997,-0.03685572136544904,0.025620749584395187,-0.03125437587062315,-0.028760620079793946,0.01803725849151321,0.06348250911870121,0.10770336803889347
BMP8B,0.012088852545453922,-0.016698952477383688,0.00349723859600815,-0.0539768790944796,-0.060115401454427835,0.0003342637684104599,-0.014741225129525751,-0.021895111403187964,-0.05268582913083916,0.04708977728068815,0.045348837288020014,0.021223479784539465,0.00942027337643688,0.04850475987000812,0.0544772426961485
TNFSF4,0.02292305096907591,0.07051034125437465,0.03179123353214563,-0.015188324201062415,-0.03402323431657041,0.013010227057149803,-0.019951894846933865,0.025187908075541953,-0.024268335392692186,0.10946391108476339,0.03861580829980015,-0.00973235392114964,-0.03173114653740876,0.12345294254113341,0.07587765878453766
RBP4,0.08723314979910245,-0.02155666414970398,0.0750252843115923,0.03147909528135034,0.09709064595352443,0.02759519447966695,0.04272544832613951,0.05813009363601621,0.1530111674601508,-0.011271145046883875,0.027786907433103625,0.1628974463682897,0.05040148977322177,0.05927978259261495,-0.00678641894885104
DKK3,0.06938096629478165,-0.010681636686299668,0.061450138948237615,0.06446787849019839,0.06428071204364272,0.00039983642428835135,0.1004103495200861,0.14295406444607311,0.12878915289917506,0.1017451719349891,0.06331179832700518,0.03655704206705397,-0.026724469136504538,0.09299852488520378,-0.07446727046169657
COL11A1,-0.030037282925849604,-0.0408606165295418,-0.05150665543097509,-0.03645033746567023,-0.03896873784608341,0.019035161008171847,-0.030197365142422085,0.03701032956282288,0.028486123311905007,0.05871172542214227,0.061549909397599446,-0.048697503208950256,0.010191875154172693,0.01651599881668721,0.16588737206985646
COL5A1,-0.02705138649676876,-0.001124703139681305,-0.01892739005027001,0.023098987291241456,0.012933530361090108,-0.009890871308281122,-0.03183536734498255,-0.012173297146380786,0.006126208020469616,0.02250075382531625,-0.08075299281312288,0.06569666999133193,-0.004233601868560982,-0.034576551845993786,0.04147451486694043
KISS1,,-0.017012616668788987,,,,,,,-0.014375711870702643,0.02713957927271852,-0.010811972740367416,,-0.02324253697096116,,
MEGF10,0.10343225670552854,0.05599805557725471,0.020261397972208064,-0.07871349926218703,-0.04629908611213019,0.05256161644917372,0.011303646374481823,-0.07373402974152526,-0.0024943255682358307,-0.010581365106143197,0.036154014851438473,-0.01102702584558718,-0.038673551459708896,0.07177547733658567,-0.03164271359842342
CEACAM1,-0.016269307975336794,-0.018039827501928927,-0.020719394990679964,,-0.017767852037827166,0.008998003005246991,,,,-0.02573331675885585,-0.02609464728452959,-0.024603174708866426,0.11988083197418735,0.022581784195983595,
EFEMP2,-0.04265900172695009,0.00619043374853626,-0.034347688231781776,-0.01781761285572708,-0.048555233498940635,-0.0011240723992792107,-0.03162654135317998,0.013459788899194575,-0.08338798266820817,0.04523747603942882,-0.022548799978246784,0.07426403336555194,0.012754395824141923,0.11698168785098295,0.10300322499197907
IGF1,0.022384360114041994,0.010380969993424652,0.06522986179679936,0.05361888184490632,-0.027875194702823243,-0.007102163631500775,-0.02250498574989525,0.00043154992279034466,0.08293929389426928,-0.01937249921100866,0.04390549706443059,0.009558812292127532,0.022603612347040457,0.06475704534128751,0.05603958332613952
COL6A3,0.031312690897279075,-0.01809481374197194,-0.031430760259807414,-0.022900056808107506,0.0428191857078884,0.0013684952133512266,-0.03490156036634013,0.024404960702514147,-0.0384384674839943,0.037318959067624384,-0.04404857877419011,0.005621201175375749,-0.05125397339249141,-0.018809497302199843,0.10663131688495799
RLN2,,0.028780550317379364,0.0430137868576162,0.053687769303999995,-0.024658515215184813,0.005124634967489125,-0.004846816055571178,-0.0022801484514041524,-0.012249377334399876,0.023544651762323718,,0.04286354497533766,-0.019382638156648823,-0.02194673918551107,-0.04976825378072821
WIF1,0.0374058408883356,,0.039008924648210194,0.06779090602280403,0.043759591403104335,0.1453450932324804,0.0420512217886784,-0.01055656247728505,0.15294008700026038,,,,-0.02160619115762092,,-0.04108869087399296
IL13,,,,,-0.021166987757788937,,,,0.0035058357482135537,,,,,,
PLAU,0.015290994979339518,-0.05413501012659255,-0.04481548080612191,-0.006587931951808948,-0.0014180423980915675,-0.036785404931390805,-0.028041557921707125,0.016743620024250058,-0.10288931191988054,0.010024114737440842,-0.00034520967625224476,0.029677503698072167,0.05588296247021383,0.09569167512847258,0.08085127745106432
CXCL12,-0.049134773691886666,0.0442357499816895,0.02284791612312558,0.007022296078341021,-0.02317801367542275,-0.0035047927767942974,0.017800195339124792,0.05198931424120063,0.05385921616867075,0.03356853373076029,-0.0005316941761791644,0.023486418238035295,-0.04502133826568332,-0.0027964632215225303,0.0009390559438753541
MMP9,0.013267329840765606,-0.009058744573987886,-0.018065705456449522,-0.019593824382314346,0.047628978949137465,-0.018775469167263904,,0.0024221209357034256,-0.046089709505300974,0.020551666550365978,-0.012458997744990213,0.05970028159759597,-0.0221375765500685,-0.05253534455455718,0.004673858410500629
TNFSF14,0.0539944235483311,0.0160761460486142,0.04951572945420781,,-0.01985720942039911,-0.022529323921850277,-0.016651172939782844,-0.02066202344192677,,0.00703276599041399,0.06194417621247355,-0.04109813042889526,-0.025516575969581054,0.06345083633654969,0.021295270894130653
HBEGF,-0.005389846178304137,0.000700864989165332,-0.013284291262503016,-0.04783402837200501,-0.008647094267791864,-0.03760831192009028,0.004063807316404279,-0.016797390566833,-0.00988243679505662,-0.04011768078815236,0.03977006367908412,-0.008289706417375867,-0.010705495556537827,-0.015695747974421158,0.12923650783755716
NUCB2,-0.03522944557934098,-0.04069086181359448,-0.04830012656104995,0.020653563798656346,-0.03910006659296423,0.001712340940004825,-0.02209443981059807,0.022435766554663637,-0.020107550610116834,-0.018337930071953397,0.000488775708765488,0.06928593045267491,-0.013250378539391337,0.024269207365088516,0.024002266843409562
