,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
COL4A4,-0.048651755387737985,0.04383478488998056,-0.008935989025516978,-0.02208153108285438,-0.014922200359330048,-0.0024970357264949,-0.0410152989253681,-0.0023029391406195047,0.030065859196389162,-0.005154466118561541,,-0.03134329646140716,0.13843658035469603,0.09568894262116126,0.09064516701601623,-0.050466307082631695,
TAC1,0.08255620987714658,0.10953664997257138,0.06990347703186926,0.027588901127680077,0.10633219172834169,0.08326879987185094,0.15945515774426822,0.22599171762615672,0.05627487846221194,-0.03363590583153864,0.27440666916814627,0.19448598369098977,,,0.01913839931044509,0.13121039424532113,0.0694439321525744
RARRES2,0.018868968308780053,0.011312497793405702,-0.04513633693563339,-0.05610463144272833,-0.011506225870416803,-0.12042215804202659,-0.10007681297639674,-0.20888633227583642,0.011523209404865844,-0.057766085392099084,-0.10521946090689936,-0.12311219085279537,-0.05374617686675634,0.010484985070539606,0.018446863041501303,-0.09367141207113158,0.1420945422452141
FGF7,0.002213425604339349,,-0.023111609413362967,0.008250866725801647,0.021927645500309033,-0.033545756505465055,-0.020445535987860707,-0.0019866817855137943,0.012621059533067752,-0.017506992069019064,0.05247226539925462,-0.04045179595874749,0.07522900641330321,0.08118974426558266,0.023272370396981205,0.08836427574180258,-0.009653095721836579
EFNA2,,,,,,,,,,,,,,-0.014422954959487378,,,
HBEGF,-0.051045627473151146,-0.003876680470857778,0.02629347536029448,-0.00904773589944555,0.01949626484776674,-0.0802994252294879,-0.03959029947098316,-0.07263833549064899,-0.02986669903481991,-0.043328519708594276,-0.14764560496537502,-0.025699392374714695,0.006163398290931947,0.039354536138159035,-0.0453686488369806,-0.07934077861891621,0.003170385318701078
CSF3,0.0009399764919985322,,,0.05755150004949914,-0.02239350794032531,-0.0035575337589805705,,-0.004281323091325664,,,,,-0.050430889538914316,-0.024417738121916423,-0.02077980521324226,-0.07015983769504916,
PI3,-0.04681447930781383,-0.0457450335678098,,0.09954177332569823,-0.03864443389456456,-0.028853842745928275,,-0.03400478095031448,,,,,-0.02492560300017424,-0.010335319022991228,-0.022365878461900395,0.03781110394049318,
PCSK1N,0.10739860067616216,0.04556422877679537,0.04647602131668008,-0.00847817939336804,0.0250435111760707,0.03346691540324539,0.13711251497921412,0.07908366919653628,-0.026863536152656194,-0.005754337171328191,0.32822892633979006,0.22605664437272838,0.07302392203494944,0.00042278703914130016,0.09434212921426459,0.1494081168179586,0.12959585497505716
NTS,,,,,,-0.06796171130871217,0.1287678783017773,-0.03711854028218756,-0.025446788551971345,-0.04425717644135097,-0.045911755206622454,,0.13020908478537038,-0.017571633668820544,0.04352703285898901,,
SFRP1,0.0379867212806343,0.008368379681292976,0.011482035152193728,,0.01834155188275246,0.047098712365319415,-0.055879593457783705,-0.04930847532942689,-0.00201754328514965,-0.010726995373645807,-0.03220589346260995,-0.00044011024114323956,0.11178654635403078,0.06259845915973229,0.039650840619212695,0.02512300252883876,-0.01310880985607585
CXCL13,,,-0.00612700729383318,-0.018412490065294034,,0.03623359855241073,,,,,,,-0.03159054176766493,0.042148461147909565,-0.030043225556927095,-0.011273794293141279,
MICA,-0.08139398226862546,-0.05462832511795627,0.051458550179904396,0.006192680052204471,0.02201847482754825,-0.004963623923392475,0.03370824575777783,-0.0320038694717017,-0.015200024477397397,-0.03571387008208588,-0.0659594838616452,-0.11501298239563953,-0.03875939990867413,0.008938826586906054,0.02393897188474357,-0.04966171198153073,0.053926235494810106
TG,-0.03878318373260758,0.03518530038151542,-0.002693170429504294,,-0.01769080231619558,-0.0009442664556367168,0.04593507446921052,0.0322609708891823,0.079359703629775,-0.01664605424254834,,-0.03306775451297618,0.004575953429682909,0.11519080429442742,0.04377641455576227,-0.022412343801352506,
ADA,0.009936901405502428,0.015390136072513792,-0.015205138938754617,-0.025953597407101143,0.05498921170510943,0.025542028870635353,-0.01518334969292048,-0.163585437664468,-0.010944691661136876,0.038949504139878736,-0.142043292105996,-0.04900355839357769,0.04559454429724323,0.05959071986784286,0.003454557179298676,0.03314793472847418,0.03204535223444699
LAMC3,0.08827612223598062,0.03727063945838954,0.05440260698730448,0.02541997817770933,-0.01856547689541497,-0.013429756311855749,-0.022367782303258546,-0.11729925274131858,-0.0022653686380496117,-0.028508466460602476,-0.07024682152142885,0.09269488352350087,0.0011108417736660563,-0.022734861681542158,0.041670237172691124,-0.004329300196501083,-0.031248109744078715
CCL7,,-0.027658307665934873,,,-0.012790421809496095,-0.020743588652293015,,,,,,,-0.021078637018739556,,,-0.06711566529745587,
NGF,-0.02802963708676103,-0.02534058639619177,,,-0.019340141943571306,0.05277461741691004,0.02764938753559572,,,,0.05160192277171996,,-0.024344138284162056,-0.014229086179861834,-0.04829934569589664,0.07197764855034995,
TNFSF15,-0.016728375562233985,,,,-0.01424276025639114,0.021796672343850215,-0.055470165503825185,,,,,,0.000571858031287223,,-0.019934778416823812,-0.036805049500828364,
HMGB1,0.08884988544929372,-0.0118002278274354,0.0661955897089171,-0.00032268617377481055,0.008545558373759426,-0.014369434158124137,-0.06633851112284857,-0.2211118338676808,0.03717447955426323,0.029887252059561418,-0.13729179535293892,-0.009078748999567074,0.037076952302745776,0.02297973110146146,-0.0001699653001107942,0.05707567732718105,-0.12625563477950977
ITGB3BP,-0.0212830617453093,0.004412568143086627,-0.023550470570059167,0.011111779250008589,-0.028562966251931096,-0.008843481901393632,-0.0650584599612771,-0.09092681516817584,-0.03746873992797521,0.06479859101693523,-0.024412929073641496,-0.09710298901464895,0.037655564040522636,-0.004478983230968088,0.015472605354957305,-0.010649885944190227,0.0937792546888391
AANAT,0.009695018761660264,0.050791774011176516,,,-0.012959456559303126,-0.021959612636003812,,0.029238487668214668,0.07043155930176824,-0.019188173362953795,-0.043163830381939786,0.01649952843258329,0.07803249275241862,0.04392994213207705,,0.03925689958268846,
RELN,0.07869760494928348,-0.009989059038835886,0.06734546973471414,-0.028556333664205284,-0.022494714380911413,0.04058821127136302,0.04488513059464471,0.150342685626714,0.023927715948301606,0.014265231388452032,0.05451779225641298,-0.011807920719474152,,,-0.024079051949178674,0.05181400651009582,-0.037677270654930956
IL15,0.028451267560203084,0.06186879826397691,-0.024766375066888693,,0.06102729439831798,0.002864209374180679,0.10512787660825444,-0.07105448681354334,0.0015732670445138767,0.015994484870512967,-0.0423970653604536,-0.027387094542381772,0.02130512174976134,0.013847798108208026,0.02330562070871404,-0.06438433359603558,
UTS2,,,,,,,,-0.07087202675579474,,,,,0.09513653872752714,,,,
BSG,-0.04961629110334004,0.0639826603766004,0.02874741155613443,0.017233121064037613,0.010558851881816569,0.01596696138793442,-0.03186713605545168,0.16876621731767275,-0.06364201983595912,0.0013329262827318016,0.18416898465254086,-0.15837444922781574,0.043602941767564046,0.05148091348254742,-0.017158696875164955,-0.0743634804429871,0.09092728720273274
ADAMTS3,0.03634369666512858,0.029204242043751695,0.0658514551278864,,-0.0022637157765694853,-0.014430248215612887,0.03041425617126019,-0.17906337635734404,0.0012280630184694896,-0.040524999991473826,0.06056694962535956,0.01078517849356308,0.04721940884110616,0.0819125127812296,0.051371129506513506,0.07843747867756448,
CD34,-0.06168853848039737,0.03536216477548713,-0.026641399735204935,0.02376565772611913,0.01561524428352646,0.042712767776983,0.007406744369416454,-0.08015830131509645,0.032893765117171014,-0.01923197090631454,0.04684312745544756,0.048365009419419305,0.053621712154499505,-0.011461748227721488,-0.02324988367339141,-0.03983285044105009,-0.01529423260010918
CCL23,,,,,,,,-0.030995435707943907,,,,,,,,,
PLAT,0.04706377010165387,0.04970832052195823,-0.04117090356488968,-0.03962865261692221,-0.01778891009787875,-0.04291415090686951,-0.14116943239488752,-0.18758222195889876,-0.038247936823081745,-0.0399226777021123,0.01927287743673853,-0.07378466852350625,0.07052279888522343,0.06937881510958596,0.07181498634687764,0.028891728565449554,-0.04139810893906347
NTF3,,,,,,,,,,-0.03097428923334529,,,0.19864474661613934,0.05139763508783767,0.07551961821822469,,
LTA,,,-0.01429630203420238,,-0.016393145739524856,,,,-0.01320253066888544,,,-0.0273870979230575,,,,,
CKLF,-0.01016988848464227,0.01307184969704044,-0.010698019403285177,0.017329361434625545,0.016280941223106662,-0.022044654045270517,-0.0823971846466536,-0.23994730732677302,-0.051531837390230074,-0.02415785324592861,-0.10301316633618693,-0.10813868992642951,0.06219313950095114,0.06283014691195152,-0.00358199341052273,-0.045367448533421985,-0.11062621431239729
CD24,-0.09922202176531114,0.00027559390595709556,-0.05175971965144338,-0.011106040888538003,0.007051550885433388,0.10643593525990684,0.019026013223925966,-0.01769945853653662,-0.04657079976102177,-0.04085254688444753,-0.03915543298791973,0.023042657067146772,0.04020836854625654,-0.005609141018479214,0.09126734581908984,0.03746993168466406,0.08835386245327748
HSP90AA1,0.06585530136146019,-0.0014738204831146952,0.011482401334449752,0.03861424893329084,0.027103917908632636,0.12864598312997358,0.15714604161492038,0.23082384346390497,-0.03381287822646299,0.007913333493600072,0.2988780236963579,0.2201840528865913,-0.052242628618515995,0.004851760661430667,-0.055571388384650824,0.07312509247463211,0.06092005284351336
BMP4,0.04506395449828416,0.023473202850244,-0.015154918205561158,0.03447928900378995,0.052490813116312283,-0.04261617564180686,-0.07429031977790149,0.02310725761772821,-0.000379236650207396,-0.0033265332458824294,0.12095038430925881,0.006638126938276826,0.054827772320282506,0.03459121194587014,0.037508386982390285,0.08328356742018676,
SCGB3A1,,0.09139074591324507,,-0.007725329427531118,,0.05810109035310774,0.019671622932912983,,,0.09026254798597284,-0.031095862164787554,-0.019110354751486803,-0.032082576639470915,0.11158344727371365,-0.004338628092798345,0.014967687663115152,
IGFBP4,0.0029232486485206593,0.030326465914893002,0.01999202059799176,0.008271677849067221,-0.014350315605592653,-0.0033636994523433936,-0.1068903288496781,-0.09784717743679285,0.0067080537617393715,-0.04544730753819329,-0.07280775167366633,-0.021040672428004437,0.00011365991453301884,-0.04506513247786569,-0.07009849032011962,-0.031546295695637785,0.06949382709384345
RSPO4,-0.034241075405684364,,-0.023111605025625388,,0.04631798269252119,-0.03018272166719938,,,-0.008510363415396677,0.052691172932300655,,-0.0379902164201981,,,0.026276021415768895,0.0834736399597851,
LEFTY2,-0.057354022798835794,0.03287189596614095,0.07664159809239088,-0.07011600470240043,-0.0055503749281582875,-0.046848249678933515,-0.020326220742968533,-0.15403205293448954,-0.03604910864459579,-0.01774749951003329,0.015865286863780834,0.01650802408913534,0.029584271818287537,-0.016583806872132113,-0.03791489802825645,0.014966836628597623,
PF4,,-0.028691051526538138,-0.013004429770780554,,-0.011159391042450326,,,,,,,,,-0.013219636768059848,,-0.01823413095471048,
ANGPTL2,-0.02046327756052233,-0.0024349830180761373,-0.02739880575807844,-0.010898001463389737,0.04509259078398249,0.0012471542109424906,-0.13435832706680678,-0.17025599635638225,0.05924842684715668,0.023462170416620853,-0.1216382039855608,-0.18702380266489083,0.0009527474668148906,0.03503918214286917,0.0675281261927233,0.03118772250108192,-0.012847705054870704
LRIG2,0.013218069664516458,0.04799301871020837,0.0023865450592495184,-0.042933672510601054,-0.02740734636582916,-0.06760552535819753,-0.016377546306030045,-0.00333648440974708,-0.007908064143601349,-0.0159206514932672,0.04976216129896994,-0.0010881847127792192,0.08250896507133576,0.026405797599292555,0.059641835144107036,0.06399159469843037,0.005101709004182769
ICOSLG,-0.03561809071592233,0.006794856528613101,-0.009147838672349142,0.04393349755368274,0.051934869465983496,0.06530866601918091,-0.015509842842250238,-0.10261602974221942,-0.009236175402326305,0.018287114306879328,-0.13991128296641406,-0.10032508177143112,0.04897417695230343,0.07393248528042375,-0.02998075435770801,-0.10851677015832276,0.023308308665346715
WIF1,0.16231565190098343,0.004150129987801353,,0.030834579280903295,,0.047883346106582965,0.1279296692417587,0.24681419728765633,-0.02216927315143559,0.04461241232208604,0.19838133365921598,0.1970757629619945,,,-0.011103529121158674,-0.014806261180552085,0.10966540790726802
NPPC,-0.04159849533357544,0.0028850958976174763,,0.09230912115286274,0.09827603782612944,-0.002949856820959527,0.05838077866052435,-0.018039963892971786,0.045499102984505,0.06530104237001785,-0.02795135211683648,-0.15367086007997482,0.0627611030314894,-0.02501243900969182,-0.004890506002789717,0.05198494130249097,0.1045862482173697
LYZ,-0.002841035264329665,-0.0042978527719570465,-0.044478207140308174,0.03048249443066021,0.0027579051264539586,-0.014998579657795707,-0.05828180009718652,-0.14244111046352587,0.014715115369415608,0.011638563228005473,-0.19650669751571556,-0.02714711836486462,0.06835845764034124,0.027579140208051384,-0.009505606412009423,-0.08309717293532305,-0.029894726492187676
EREG,,,,0.06305436483115821,,-0.04247425082483501,,,,,-0.02029110696909705,,-0.04278585352419567,-0.04200596301725387,-0.03472495505564055,-0.048718344906928404,
SPTAN1,0.053949234951038684,0.05702609392540711,0.0037632150419536652,-0.005583895476088607,-0.02123005287591256,0.044651282372040746,0.067270434501266,0.14672274243416508,0.003566480982755282,-0.0260550663252291,0.2510499036671937,0.14148083910367265,0.0798213476974054,0.0013540221086394218,0.12310550921075003,0.11538197260627203,0.03921502536078967
PTH2,,,,,,,,,,,,,,,-0.02796643071673153,,
LIPC,-0.06218771190200959,-0.015502638247057297,-0.019572361821226514,,-0.02005425682518585,0.03327777674572022,-0.01283323214979245,-0.06449175139598025,-0.025017124502296786,,-0.03825397648356106,-0.009214521222488406,,,,0.021595788612500055,
COL8A1,-0.05903635876195075,-0.03579348664944873,-0.003554639210643639,-0.031659206441363115,-0.004648781031015551,-0.06303680064323798,-0.10441013376056427,-0.0630311089006065,0.013907135499038185,0.01567717405998588,-0.0983257670095585,-0.14713197908564474,-0.013325665969182146,-0.01912551763777957,-0.07538507245947891,-0.00020214231809245975,
GSTM2,-0.013506210864798735,0.038314893902370875,0.018590110260042855,-0.042194329739759145,0.019550507721794994,0.03752263549814617,-0.011573655529271327,-0.04295364626750294,0.035619693314184964,-0.0478388207833722,-0.008598560802600257,-0.0013200030414462051,0.0767404044931183,-0.007405048825985602,0.10531182489736886,0.07155873745168936,
SPX,0.1649375282572852,0.08956275774658612,-0.01006852519780489,,0.043767342014155323,0.060599538447638816,0.04756580488350665,0.04538067933970943,0.0009336923910327437,-0.012573698820011718,0.010911903379146807,0.16616927032477677,-0.02125245281715171,-0.01641386876283985,-0.013404776147973406,0.005830600926139277,0.02131093751971009
MFGE8,-0.052854326110617814,8.593708677148705e-05,0.006921725267030096,0.05987174856182905,-0.03145984028291204,0.0053662310927837485,-0.050897365962934725,-0.013798648658579007,0.011124659810212451,-0.01364116983343737,0.08829483833219173,-0.03167778319776518,0.03296705542949128,-0.04609955238365208,-0.014860537410674763,-0.028327513038485953,-0.03992966128747027
TGFA,-0.09126752852960965,0.10132946900173191,0.01245205209805772,0.07905498519742281,-0.03862577796931598,0.012519875856898772,-0.08846500527258988,-0.11339455886727501,-0.0427039596502875,-0.003971716628586418,-0.11182304532086969,-0.07294040268378155,-0.019730934601974934,0.0040763064650933024,0.038862557844813975,-0.0005403068821632338,0.024334949068020778
SLIT2,0.11793272255078462,-0.014623472681422826,-0.03390864558994357,0.03113720688337646,0.009913846963139435,-0.011493601925162926,0.0328112052314938,0.11152112819835931,0.0470856048998532,0.011415341953995075,0.1765720940271574,0.18771527582836992,0.052932961163096356,-0.043203935202630085,0.06586980373604207,-0.012980278455972362,0.12297720031687931
PLTP,-0.027125060394067188,0.022965255397970726,-0.06584457047509965,-0.029117896495060632,-0.016447315121792584,-0.11071069014435835,-0.07998092946148753,-0.20900173236206573,-0.013375127893389988,-0.023875245687436906,-0.29547810446329054,-0.07599748592557905,-0.018710988580716174,0.012559120674896005,-0.04419702253142773,0.06756376354046949,-0.06567987163076067
APOD,0.12664924505196276,0.06565989121705937,-0.01919925275076559,0.01418763546911251,-0.02723107541087943,-0.008990404698610387,-0.026211993326680387,-0.23107553931899247,0.014144533272831737,-0.0415227186426688,-0.22961377886392026,0.1602172575783281,0.05141119066378083,-0.01594622808354789,0.014913257191083159,-0.0038085623862562437,-0.10312964039424619
B2M,0.05735996617059344,-0.002222754213843081,0.007784730791010486,-0.07944647479487078,0.0003438502918808734,-0.07193686055979401,-0.14439724176178728,-0.2645066373735876,0.005774308246088527,-0.03891960257364384,-0.2958476041424625,-0.1915336982363615,0.013020399085553712,0.06433056056557061,-0.06883640642138067,-0.02481015650051729,-0.10714160404127443
OMG,0.06724153807947211,0.10394055902487602,-0.00960386335564971,-0.030047128430309065,0.030324428815406576,0.05339538023348225,0.04268141981745945,-0.036335549465174,0.08342984519412285,0.07264763000269765,-0.014304148686360357,0.15319694656322067,0.04877942375307834,0.039777944894621546,-0.007077497209563937,0.10154519119661981,-0.03473282710640368
CXCL3,0.02146591167327883,-0.002834233186050228,-0.003014244687704294,-0.0365405563971959,-0.004785416126253118,0.003441586482479982,,-0.035765556090514516,-0.05741712308451888,-0.017314966987115314,0.028121074421344948,-0.0197236699352763,-0.03497876036319959,0.021556279831708512,-0.021405168000737464,-0.056640386483530536,
CXCL10,0.04156124389857187,0.048503887615017914,0.0012547076873686855,,0.00890727085389736,-0.008310223537590393,0.01825451020428125,-0.18290158690293962,-0.006261695656036009,-0.015211766485924727,-0.002160819189575686,-0.03134329844153172,-0.021766396849454944,-0.017731365232247,0.03212876804606945,0.030538933970138432,
RSPO3,,-0.00930198523350925,,-0.025357424625777326,0.20873598503997867,0.1252150763033586,0.08591690840588893,0.162979919190527,-0.010691240149253082,-0.0009441204762779719,0.09904775264766671,0.06296823235009333,0.05728677006298863,-0.02335424039341673,0.00598603772441876,0.08634039160236563,0.052109440903860264
CORT,-0.005931755643165753,-0.014345580768083382,0.050629199236126,0.18408303874404622,0.15160241878891537,-0.025379721797222157,0.010113013388815513,0.12592724571473346,-0.01804137168673187,0.010133209975429013,0.004456909128960611,0.04806221532268822,0.06719699771146985,-0.01383367797514211,0.1376479981940441,,0.13643612557272286
NCAN,0.023359261389668682,0.07840959653826433,0.00036374649511650354,-0.02100313250185296,0.018281132527899615,0.10807467397131144,-0.05336613524139355,-0.07407319484829453,0.033365314514227175,-0.0062681004917578605,0.1611465503023054,-0.17635869790489064,0.04812456120697794,-0.006088879114229737,0.09383577937506897,0.1272102949558079,-0.07815535131581504
PRG4,-0.007947175151132014,-0.005925549387948356,,0.043755084152076205,-0.01279042380269347,0.1016454090417817,,0.04123641804579739,-0.03671416431374069,,,-0.0240974965317208,0.05046711597542942,-0.020412438391044695,0.04747622119396425,-0.03058311710722588,
ZG16B,,-0.02965295571955668,-0.015648717636986123,,-0.014844851088545065,,,0.12382602771212156,-0.01962715521673464,,,,,,,-0.03609995721880404,
TGM2,-0.04570016055024985,-0.022005029387411328,0.04532840809674627,0.10265994161498075,0.06888084726999581,-0.03392368469284257,-0.047873236333320225,-0.03938015330814776,0.07544215215927055,0.010295091833324667,0.01223158084177623,0.1632975517636958,-0.021090168805710855,0.05596808620135355,-0.0013145685815863749,0.0156218534783002,-0.0890670274213079
VEGFC,-0.03759353757070009,-0.02744066592197752,-0.020093556070568036,0.062004977958178636,-0.022795959976898365,-0.032207001234370064,-0.015753336380612184,0.005332581148032455,-0.0029521958671838867,0.05130374319327708,0.035390953349590006,-0.010982839135324263,-0.02712699492718591,0.03218522404828668,-0.013616973332562217,-0.05388597817739627,
WNT6,0.16234338821979197,-0.021582297470088878,-0.014471882754432326,-0.038860698016867014,0.015141121897074021,0.07435925161325752,0.012507114975574817,-0.03810429253845111,-0.031133486106360807,,,0.06061431753580764,0.07765137413872196,-0.02571050883011234,-0.03700125137978427,-0.03730208657572462,
NRG4,-0.0037856172272157478,0.03146335435147038,,-0.019006752856391043,-0.015566530876982234,0.04688279009337712,0.07789957358936124,0.05018040004602561,-0.022299800753516875,-0.02452997422512023,0.1255617914680038,0.05482748835869312,,,-0.016255901203053317,0.05912644078552511,
PMCH,,0.03339559036573907,,,-0.008050796338607271,,,,-0.02872871911474717,,,,-0.021424983571037753,0.022360727200474485,-0.003926151478894412,0.002371716564506265,
COL9A1,0.043693350583321765,0.006924052312602718,0.025718623477692944,0.035870819157183424,0.0537902439879104,-0.044754645305918675,-0.12286685778537886,-0.02683887763653885,0.011239207786349428,-0.008490228742872186,0.039038327350710805,1.8741585360681936e-05,0.08786377922778561,0.047261699040437075,0.054872864984501876,-0.0022735084463611885,0.14282102907297978
GDF11,0.022057759062543994,-0.014834008890265062,0.001943902088670495,-0.0392158469033845,-0.01518138897914235,0.004287847739710162,-0.053620179881507024,-0.09925369441709758,-0.03376230052554782,-0.02197203546316001,0.0020193107454896586,-0.04877840715471977,0.040122736312449725,-0.0011132763161809868,-0.07445103477896987,0.033381781304083945,-0.06038279424890102
IL24,,,,,,,,,,,,,-0.015973951474229836,-0.013008856380903593,,0.017538274750369308,
SORBS1,0.04792152958065345,0.06374670151069292,-0.02760840352974363,-0.0019960016566880137,-0.0340492552795279,-0.016566825753540536,-0.013102785979665578,0.014370280015228115,-0.021367870645925467,-0.003467987121231915,0.0143845084958558,-0.03139721017752801,0.026261718608230677,-0.02835714107763149,-0.003697631548325045,0.07822142713606364,0.019303871958958205
DLL1,0.056217153971124256,0.07529930341030981,-0.05791867106986762,0.0076557085165096725,0.015981711152160006,0.045802854227347624,-0.012566306681255577,-0.13809221715339157,0.030105456422100375,0.04238564660253526,-0.09464012455161286,-0.060923020939751465,0.05768837546681708,0.03977479355982074,0.11018854575196943,0.023614139409668177,0.12186053734336945
TLN1,-0.041228725174084734,-0.0158566570948144,0.01793693376502766,0.09110409325179367,0.05872236665116756,-0.05675310773054049,-0.09211710174060996,-0.18305269544560804,-0.0328264857733649,-0.017508271275068505,-0.19170962911134584,-0.14561532301014699,-0.03718401207150449,-0.028385078426271443,-0.03484835171794266,-0.07522746183064988,-0.1453836244268289
COL2A1,0.09200227317963801,0.018788150408696067,,,,-0.01868716415500061,-0.004668285536211224,-0.03576556826192964,,,,-0.020023574313236762,0.05603533856724617,0.0151924306077841,-0.02612142625262306,0.07293952170358924,
