,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
ICOSLG,-0.01909928331912856,0.0054873110166974515,0.07278145575069679,0.01068159502094212,0.0016826116920385427,0.05925003587481791,0.02650961339067319,0.009314378049693671
WIF1,0.016401687171601585,-0.04541775873337429,-0.06976150636933186,-0.015919641498882146,,,0.046545274102265326,
NPPC,-0.0334044754755201,-0.03255094812786627,-0.031179341408115405,0.03482443354758414,-0.018751997714632304,0.08497669044037313,-0.00551367933728235,
LYZ,-0.05241772749912367,-0.03802698799109071,0.1294809903242615,0.016048280993338306,-0.05988257655101037,-0.001960977513997166,-0.0041421645151692495,-0.0006686410711375767
EREG,-0.026947606294189422,,,,,-0.02622617463987497,-0.0031688064920855023,0.1112531358804352
SPTAN1,0.0850736145771745,-0.05091044957839588,-0.04063853377511057,0.039903646027506186,-0.08353265705542183,-0.014697490222237682,0.07202962849755541,0.058619383008677854
PTH2,,,,,,,0.01390679706930421,
LIPC,-0.018539672577333372,-0.020611794176826896,0.04483983994237218,-0.023715704087718486,0.06729228600518648,,,0.0016672325798456282
COL8A1,0.01563012221774386,-0.002834881888103634,-0.024423312615320377,-0.031470392034064355,0.05076770590374485,-0.0046830959466016425,0.04729065530829611,0.020905132336177124
GSTM2,0.012373397624518882,-0.011239799770112953,0.022532797047967283,0.0653693694469638,-0.025478025805146,0.05659330287150172,-0.004035639785693232,-0.004144570389491232
SPX,0.005935185597699856,0.002908761839169433,-0.052837349415194766,-0.024023977909077354,,-0.01891582099185372,-0.027983705232629684,0.031461883931642565
MFGE8,-0.0018236833246946895,0.08360436617068231,0.002310406399912018,0.019325953108538577,0.006438524375148697,0.07099890053687327,-0.044799922560857026,0.011465979332400724
TGFA,0.08695397295649472,0.07588879175893903,0.028883453340882926,0.004234549095597462,0.00993227072779511,0.08927429787599606,-0.03477778451228175,0.03766940977785596
SLIT2,0.012518503095680613,-0.012269191403332266,0.07317919033883882,0.03620191761392467,0.02359474205853232,0.03545095727848648,-0.017994748182147143,0.011378451291878137
PLTP,-0.06712859158573398,0.002480645056705154,0.13171276078119862,0.05706291597541511,-0.05253458550763212,-0.07166648868788038,-0.0876276411603574,0.0051549531842916465
APOD,0.09624851579909896,0.0015352354824107043,0.05231359746350984,0.058232594792495006,-0.0999174468772806,-0.007771270171387443,-0.029243628044180844,-0.027451446811985004
B2M,-0.08172478148108772,0.05995739043225768,0.14144272559883236,0.006248521066820218,0.024097130272769635,-0.011933306036348961,-0.09277730828132912,0.007309427087050204
OMG,0.11690430146400924,0.03244130669992422,-0.030369741356752113,0.04032008840203177,-0.0027123682842323795,0.0334453043765358,-0.009450486588627767,0.04959486818260565
CXCL3,-0.002577643528034313,,-0.019780753750303692,0.022157007151204073,,0.058927526298608555,-0.03456040358401926,0.038930092891176986
CXCL10,-0.01672896608107122,0.001939954224204055,0.09035780029200406,0.03190867692461804,0.0044925324672531325,0.18431067209380314,-0.03273084215735425,0.023756754597073968
RSPO3,-0.018539661146715767,-0.03579823295346514,-0.02473894067431424,-0.00407815004534695,,0.1735259643664962,-0.000652576578293832,0.08386521889365324
CORT,-0.02250067801603265,0.02380600800921963,-0.034051743666518204,0.05581060635514546,,0.018861142354769222,0.04548733520072218,
NCAN,0.04440162289485722,0.03733134890043284,0.010847259168201819,-0.005445735821051854,0.02219105743089575,0.013265270419580118,0.05504391571779598,0.030672108419506575
PRG4,-0.013274330820246144,,0.06669174412049506,-0.026364253343504673,,-0.020548613336828152,-0.02768496147852505,-0.0009366930748264801
ZG16B,,,-0.023137823945552465,-0.014094159630718276,,,,-0.020187806893569166
TGM2,-0.0654017122830372,0.025570313769501946,0.08013108111454902,0.04445643883516208,-0.0913360972244061,0.032281888022674364,-0.04572363565162011,0.011886321875642765
VEGFC,-0.020433593820395498,0.039228122445560246,-0.01467819821936959,-0.015440749134315033,-0.052603406478696844,-0.024144478028223334,0.014244455606032363,0.03444801903809608
WNT6,-0.018290749890110425,-0.01363304034488514,-0.02107423202438435,-0.03136604955288809,,0.1182884896310781,-0.031790775450444606,0.0977617849709747
NRG4,-0.018907548335522256,-0.01668936160728626,-0.026693226462401257,-0.027077162698245127,-0.032577669213658296,,0.01501278065162869,-0.01619049845682521
PMCH,,,,-0.02062994604761057,,0.0036709474668192334,0.023160788728942408,-0.009378640234780324
COL9A1,-0.009983384648603585,0.0005267558664265174,0.013230082066301836,-0.001173380273135045,0.08798877470344048,0.00946707018148427,-0.043128508792899915,0.017437677840077666
GDF11,0.09543840733878899,0.04036394680716546,0.08038085756593347,0.024554004051144118,-0.09027659118759745,0.041703066450411976,-0.013561327199786926,-0.015514469216302396
RAET1E,,,,,,,,-0.017760861770542664
IL24,,,,,,-0.014217672153834024,,
SORBS1,-0.06040763968802917,0.01209941752055188,0.027632422707748787,0.03184326271433872,-0.04612146874451813,-0.016122364649823778,-0.02643875348368937,0.005976474083266454
DLL1,0.05673450624326774,0.040417931607504634,-0.01727266592405723,-0.03214097754395127,-0.01599567395419408,0.022986103935941134,0.04064429214841669,0.0038984133302855987
TLN1,0.02258997281887289,0.03550162309970074,0.09327775709672786,-0.0005435454817435169,-0.019914390045117362,-0.005991225261625594,-0.0761924027371631,0.03917877512503698
COL2A1,-0.011855991162283235,-0.014769702544395542,0.060850111012118784,,,-0.031081695157637246,-0.028291275962936128,0.010949161117639817
SHH,-0.030055739750178508,-0.016121189843627842,-0.015550081226873064,-0.009029703690048222,,0.01183251707149869,-0.024638203333499423,0.04332793850145847
PON2,0.10284462429383713,-0.0029569295069212117,0.03120586323303531,-0.05069066064616242,-0.010875712545590385,-0.012811815661306488,-0.03212154562725202,0.025545195244159033
ICAM5,-0.031442021151477734,-0.03292593151125348,-0.03865353901438571,-0.012199533680049847,,-0.0397423044902716,-0.022860936273891717,0.07426349713854673
HPX,-0.010146553646228906,-0.013633041264529928,0.03950009181988001,-0.017541180694766005,0.0036122635248603445,-0.023708272388081358,-0.027787628385864446,0.10183220175095363
SFRP2,,-0.009387700338681788,0.05552914829701817,-0.023051896751801717,,0.010780080414467524,-0.054820683947861854,0.047873496336935946
CFC1,,0.04038679425863987,,-0.017737634093142482,,,,
CD70,,,,-0.03308689810127005,-0.03535622955707851,0.07925238895433373,-0.0460638752129266,0.07469520236527699
HP,-0.03775316929627506,,0.14004457277573854,-0.00271974630293463,0.04465679488427556,0.01301507622479659,-0.03513717165226863,-0.0066614383945664424
CXCL2,-0.03719427001135019,-0.02107045545682733,-0.015188286330532381,0.06585649115720417,-0.03209423650845874,0.06112106272134287,-0.07807218965831192,0.02069710037440018
NPPB,,,,0.02111717044079192,,0.07473648849637661,0.02928186156359909,-0.01642345754506746
CCK,0.07603783642158887,-0.08231471355469201,-0.08202102485193588,-0.057566607474307585,,0.06424695720502663,0.052385774892933466,-0.021305658037121335
SEMA6A,0.016695725335700587,0.014240959945351241,0.03298090837344772,0.033947003253969474,-0.04850860322326087,0.047726066554048284,-0.020836999500536007,0.055082206727461634
IRAK4,0.0008794236799103093,0.011089191806533448,0.04246182477524254,-0.0012594595057913887,-0.0009478340906287708,0.041865027558027006,-0.045438904188255476,0.08587727683328077
GSTP1,0.07433913911271015,0.01255669285786443,0.06838103793315028,0.053482231351501146,0.08793310021755935,0.04487335710945882,0.041463418534403836,0.07566962530963713
VCAM1,-0.025575759170435537,-0.031521382459296046,0.11481636653658923,0.0026363174857496167,0.07505657412585562,0.06312868283291684,-0.03480116013929051,0.05373235992429208
NXPH3,-0.034074102472731044,-0.004670510060088414,0.010351644185635875,-0.03392521308062591,0.08003483488286353,0.07392884019277604,-0.0036651350686038196,0.008506277999950927
MTMR4,0.0651770669944884,0.05040451279354097,0.00019263699955801995,0.009740671000388392,0.028690770437960013,0.03856132985784339,0.0737342824936148,0.04728771685939916
LAMC2,,-0.01867947088851066,,-0.005676188536305202,-0.03257768874412711,-0.01747933094120133,-0.017677855574080203,-0.017861111538609552
IL10,-0.03675184337686511,,-0.025956774317660074,0.026979427972873168,0.010714283392524854,0.10082984699700442,-0.04402147692468659,0.09418939365795709
SEMA4D,-0.040481517523055156,0.002717806862205036,0.006547513199266463,-0.03222375655664063,-0.028690928484763532,0.056796019288566583,0.05743717518685054,0.03025844664540664
TRH,-0.01166719418253767,-0.02555387550043026,0.00884460930080019,-0.011480857091536616,,-0.01300221816985706,-0.0035595317423874413,0.0036286178835792937
SEMA6D,0.02702259224086697,0.04136723348868203,0.04145438346813979,-0.04182512561789056,0.030902678840612742,0.012046255566934347,0.06837372759490905,0.01748262650586343
CEL,-0.023018158789618978,,,,0.08134570013899059,0.018754090468636887,0.0012404867884360834,0.008249012865870847
PDCD1LG2,-0.02594099500365767,0.015515368949507734,0.03608672527681198,0.017839995981255314,-0.07340046827598665,-0.015452694098040239,-0.006923450929966393,0.01842783013153421
SPINT1,-0.031119909112021955,0.02694330886214949,-0.007030746132345168,0.03986709545015202,0.03793159052123587,-0.03721697901276585,0.05092074037786608,-0.017289417587061623
CTHRC1,0.016361144803370194,0.10345214884626427,0.0827086501966675,0.024832590077949933,-0.030408453125795418,0.0819910417858157,-0.01776878512500934,0.05480449286155172
PODXL,-0.025103472558639813,0.02439620507540796,0.1133253900667207,0.015111823268850001,0.036676613914768855,-0.02535458611526711,-0.019397069774268274,0.03646291273922557
JAM3,0.023432460823036794,0.08999958741180611,0.077516528945602,0.035511512024114046,-0.04878144638154652,-0.00503549251632298,0.0028240919010991492,0.00862421047676976
TGFB2,-0.02621577070463099,0.03322675731177427,0.10524927266067445,0.04483619376453403,0.007772184547390178,-0.013338404215683804,0.013820769945552343,0.014338752285290803
COL18A1,0.01277852047823141,0.05103950338370294,0.08291945680446332,-0.016694635072254695,-0.07798043168958828,0.010684637786866737,-0.07773748086299527,0.0004108738159855908
NODAL,0.11154407419769989,0.0276586445457675,0.07106286438511937,,0.037655682729265026,-0.0009709010951783782,-0.020215953712633357,-0.025175741954613952
INHBB,-0.03762692457840975,-0.0001968766170255081,-0.019247270151891285,0.035631905173036084,-0.07496230681735307,0.038830729131148996,-0.03688730918586051,0.030449407460794574
LCN1,,,-0.01735876470798088,,,0.054224217670098614,,-0.01860240325806202
ARF4,-0.06850937674993696,-0.011073358116250893,0.019044097002099164,0.05259894123030644,0.023408915568671865,0.03040989055133861,0.043898956774960564,-0.027384956967674953
CXCL14,-0.05997086676944684,-0.01800507425442437,0.009733502630911543,0.020904995951787308,0.0809795841926548,-0.023302503909735792,0.0002089916103692365,0.003938528870038356
LIF,-0.013200048030120998,0.14176996977713882,0.02193950372787584,0.05598483150118537,-0.023598582045308163,0.06678219567359797,0.02247044092927165,0.017463856996976404
IL17B,,,-0.015551871556942187,,-0.031107652195403273,-0.019672930181533124,-0.025150524925852326,0.008678016110347546
MMP1,-0.01166719163737291,,,,,-0.03108169810835889,0.14734414468690957,0.010217935978702089
MATN1,,-0.015976249495674524,0.0671917659094115,-0.015726860928829973,-0.03399158580248468,-0.028446219148182086,0.018270767245248624,-0.022372705437510187
ADAM28,0.044240404749347415,-0.01385849222244317,0.07930214800844763,0.07022138181617875,0.13100165162214014,-0.030303815781872506,-0.010595992680388175,-0.0025295859570810594
TCN2,-0.04128444497169891,0.047267518263187105,0.0682747128506954,-0.0017322664571162755,0.052787270410185765,-0.013132014303217284,0.01065883020126641,0.013457156993571499
THPO,,-0.022718923390853362,0.07872937912204699,0.02732286934446083,-0.03257770514974806,,-0.022484673533144976,-0.024219222240021546
CUBN,-0.02930236470857538,0.061121252129465745,0.09326722931122108,0.01963979253622231,-0.00014977475062546194,0.03815104026894629,0.022613283600506687,0.03962606410799692
TIMP3,-0.006120736827161429,0.01054611546934192,0.05261916990569148,-0.039542401485711615,-0.030078896764051934,0.03053184752355266,-0.09330798958719722,0.006494573883977291
PIGF,0.042106376328322696,0.04187143513920146,0.0609668997326817,0.03238462861976884,0.07027023188444609,0.02598833530135266,0.0080250460193606,0.04794542836754236
CRH,-0.011855993337666978,0.09565567960369721,-0.026693215394721206,0.03296923433974311,,0.05652023955104336,-0.022376792000264156,-0.012419886115996934
BDNF,-0.011262828497104886,0.023226728529422,-0.04116062565119365,-0.01837622850597439,,0.0004811296590884542,0.04688586141689099,0.02574187110047746
CCL5,0.010921634654344717,0.056520690010148,0.012953802489631907,0.08707716918353922,-0.011086802952688506,0.07808935516729269,-0.03708410341520758,0.0732228818815376
GAD1,-0.015904765916712017,-0.048415648394307266,-0.061547784138485086,-0.0036391817410780652,-0.035801176779662505,0.07892966406637437,0.027441492278039402,-0.05312206851579356
COL14A1,-0.03677655880682994,-0.020842223562169786,0.020130034574426532,0.01481699493578033,0.03964405623687096,0.04131670017931632,-0.04970741416472259,0.04589064334297458
HLA-A,-0.04813446581544004,0.010348926755604861,0.1568073187539447,0.04335745539238436,-0.002600809861694168,-0.006010368427726499,-0.05551969220925032,-0.006084915117665376
FGF18,-0.016176437770249016,-0.018679468167471118,,0.016409864502794698,,0.014044514233924277,0.04359880738825289,0.02686036047820731
ADM,-0.09349884610364305,-0.02126818652715379,0.027262029457235586,-0.01021526279499947,-0.0921853080547412,0.02640948718801792,0.021716846178068266,0.009332411964563194
CCL15,,,,,,,,-0.015954307576183803
GNAI2,-0.007484596397906746,0.01905829912496698,0.056816549305875,0.06068665450855111,0.05346425000810974,-0.09122528667108983,-0.02529315317815531,0.059049686350865174
HDC,,,0.002756189295647162,,-0.03879362792359267,,,0.0995352647896311
COL11A1,0.06653087991065411,0.05566133615747509,0.05458577191048726,-0.014862167124377917,,0.009690270046393543,-0.04454864750742662,0.07649193142963702
NUCB2,-0.061518691672636246,0.09261954236653892,0.07016981452959072,-0.02460485085454104,-0.0014676506145807472,-0.014958272994897224,-0.016002364104063117,0.03036212558748473
CXCL1,-0.02653822133803606,,-0.010297283673934194,0.006549107052328337,-0.0800616877662207,0.10914358248420776,-0.04405486742760587,0.014521322876486055
VCAN,0.07819048191349827,0.10186078104757162,0.049165111564357974,0.026714282513279036,0.007509399833539171,0.005486231376012867,0.019105963729583033,0.022982648419189417
MMP7,,-0.016548992797750146,0.017020451225765298,-0.01553179369340134,,0.052683897859332474,0.03282022278700887,0.056943296745321476
PTPN6,0.07514377919862403,-0.03729758932786767,0.07540865313277484,0.01231033732369626,-0.03817085224363278,0.0427178711685102,-0.04436850734359804,0.06453243998783498
PTGS2,-0.012389705309405016,-0.0049900615206857355,-0.061738187735801565,-0.020041215194932745,-0.007860031035405259,0.03587156282516795,-0.037369694680575945,-0.013636677642589
XCL1,-0.012405932279464231,,,0.061777344649550626,,,,
CD58,-0.01818557685731846,0.03897055379336796,0.10458924117947294,0.026522094454613933,-0.007565688888082285,-0.053780168376157636,0.01636482651478789,-0.018647243750389845
TNFSF14,-0.03491855674682497,,0.030617700335533325,0.04098727109627636,,-0.018605269312580257,-0.012361833945162307,-0.01701756484087087
CNTN4,0.024947233519780305,-0.004192429062852416,-0.0449902102060719,-0.029833118875594446,,-0.037993045529194705,-0.03139098272665683,-0.027147246503614383
INSL3,,,,-0.0025822711101100185,,-0.020691379896786908,-0.026297567614713576,-0.021845065918896803
BTLA,-0.01293359739359008,,,,,,,0.09863073089041619
MFNG,-0.035564456957951254,0.06831960940050621,0.1173808809109227,0.07815616553155673,-0.053841580470258825,0.026445133479663614,-0.007959547563849577,0.01751372810840852
ICAM1,-0.014160797386286315,0.048742547807221356,0.09257789997788987,0.07101382798425783,-0.08860420712801433,0.09885562630537419,-0.0577636528698801,-0.012705334316586278
PROS1,-0.051913524720773735,0.05952345333911171,0.09888558591731665,0.014428749720273384,-0.04417898592258347,-0.011314419309779312,-0.046791117938912455,-0.008858581630223166
CLCF1,-0.05032154799165187,0.07960638504342508,0.02041670432440822,0.06403732385229978,-0.022121997123037418,0.07019154467775328,0.01766017051259772,0.03557133107232925
PSAP,-0.0676766559526663,-0.06340721719948643,-0.03986732588699648,0.0008317359679526464,-0.044659834079708666,-0.0011658376299256274,-0.054509314180869836,0.025670712107590483
EFEMP1,-0.05117775412591052,-0.03676915073261063,0.05972686733014608,0.060541465596736704,-0.009933715056541378,0.0037125982863687942,-0.003146416887073154,0.01875828986732794
C1QTNF1,0.07639958841484475,0.04426852351114536,0.046023424899616784,0.01845317638278672,0.06226261010927683,0.011460950968380547,-0.03063528363253054,-0.026403016256192745
ALB,0.020379330663298112,-0.015830093779963902,-0.021253113699253437,-0.019552795074412106,-0.04352264870701602,0.10172379008143785,-0.011108266130842401,-0.02470153850534707
CCL13,,,,,,-0.013811268050993954,-0.0027469672840354886,
EFNA3,-0.027118857141572927,-0.02786496550637373,-0.08436354872714105,-0.028344419864810615,0.018155414266251117,0.074971213429553,0.07127768750110282,0.00538139286092486
DRAXIN,-0.027149006075125645,0.024775243358356566,0.06650042765302486,0.025649999249782895,-0.049685324218656894,-0.023306739647116707,0.06840078694313836,0.07609078968712663
RAET1L,,,,,,,0.025513521154293544,
NPTX2,-0.02527169704835912,-0.05439275034530148,-0.08514360231589983,-0.0290256421631164,,0.044373402578171364,-0.0648341283255753,0.03420349849947121
FGF11,-0.014649170093182244,0.04347397843746739,0.07395478834876264,-0.0021553303388377695,-0.05686234058581781,0.029902743243400066,0.07095383544422583,0.0347444098146338
CD59,-0.0048256336783530284,0.007195973497186778,-0.06350830097021175,0.06421840332695493,0.005666308442249517,-0.0034767326436659905,-0.0867932109102882,0.027637771757101536
COL9A2,0.11434798190061315,0.042270777902297836,9.783687245703454e-05,-0.019876220265773493,0.023060899190350433,0.04433874096894128,0.049030269808470264,0.024893358771686844
DLL3,0.04093380310135747,0.008900090045619806,0.011838359490353691,0.020880939499036688,0.006153107694271894,0.041446024034975694,0.012788079359582717,0.01803242214718398
FGF5,,,-0.01692373479529122,,,,,0.11253765810201985
LIN7C,0.0443039912543767,0.015259588512469148,0.027711592939066297,-0.02715693958685727,-0.016613622436066816,0.03175383744497916,0.05400559331283343,0.04883809060896893
GDF7,,-0.022612228011841547,-0.002989019034205435,-0.009266911834053773,,,-0.021378387495359058,0.023901413792717464
PSPN,-0.010082082719144375,-0.027168566365163845,-0.012911623614993688,-0.015255437757607812,0.023670738886600692,-0.008394286116278972,0.02574660973515964,0.05977520348742693
ANGPT1,0.021237787875916576,-0.02724785120216175,0.06939823531933345,-0.002902518504921936,0.1368405502925613,0.010665270586417088,-0.000903750242619123,0.00262506054107753
PNOC,-0.006349533979751429,0.011152252530858286,-0.05997187438019441,-0.06689123467593203,,,-0.02534495153773699,-0.022546135991091343
L1CAM,-0.019000773260518578,-0.058931944257377786,-0.044514299389892174,-0.037917074524684125,0.019556843507744767,0.012397743045991049,0.0563040299591789,-0.02743972399951905
APOA1,-0.03617178342489042,-0.013975180382606488,0.07211250003080276,-0.02332166433649988,0.03610917674411076,0.018330308359851416,0.0594160184058097,0.04052535071284909
PSEN1,0.005385961338068249,0.10027989798567553,0.06880831673770849,-0.024208889040538875,0.05240782667906412,-0.010768680243989252,0.04691141205511549,0.00217388859773038
CALM2,0.06333382794161695,-0.06709172505451429,-0.1232117924191937,-0.05771863313262008,-0.006886896755172058,0.018794117776608044,-0.008006529397854114,-0.03353236039667756
