,MGH258,UKF248,UKF251,UKF259,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk
ANGPTL2,-0.06077782965895737,-0.053562378405488754,0.02273008006552733,-0.00029612196827189544,-0.004239271838618528,0.029760248712780234,-0.011696145433112669,0.04940216259404001,0.10581235994838917
LRIG2,-0.030143679697191943,0.003334487325978083,0.03567312497661886,0.06546916143859982,0.009948010150302451,0.020340396867480966,0.03927938217897861,0.047005574041559875,0.009274838554012727
ICOSLG,0.0024529703887896147,-0.023832380085161448,0.006121540304496149,-0.04194154214406483,-0.0016067128549638945,0.03590980063004463,0.08351408016739381,-0.02021757428834448,0.0752968670487489
WIF1,,-0.027769663863248174,,,-0.010984025362785838,,,,
NPPC,0.023110641351363998,0.018196598145164285,,-0.02037389385461189,-0.0214263434542278,0.02650516781066563,-0.024898965781411812,-0.014529041382906853,0.01784195910841926
LYZ,-0.056017991046606604,0.0068511810412777,-0.002494066834009477,-0.04347369498817388,-0.005267792203712891,-0.0029014819884476675,0.020981918715189084,0.0590067615545952,-0.006819786111593522
EREG,,,,,,,,-0.03493652660385631,-0.006000681878192852
SPTAN1,0.049846160033800865,0.0007580259102450313,-0.011715597389364266,0.07219618801953537,0.02896976546528809,0.0006824016144485939,0.09746457657376884,0.029456410397373047,0.010611712226908493
LIPC,-0.024064553323276807,0.017725809331711043,-0.00493942271855331,0.039263673499958275,-0.02661187550092132,-0.004064013244657772,-0.0223016053603022,,
COL8A1,0.04349015392665569,0.014428867940600701,0.03389317281002741,-0.0073857439519542855,0.0074567495170313036,-0.06167280842712953,-0.02386866822444856,0.014404913477207633,0.025327781255582788
GSTM2,0.04217009062837817,0.07212693232714829,0.014868662406882664,-0.005591159080342813,-0.0073935317540477705,0.004610370000172354,0.03443605850519758,-0.02168745779101813,0.04288411769470056
SPX,0.001991536689217392,-0.006625106973832315,0.027356199152633636,-0.02226329867316952,-0.024101993005533767,,0.0630626681388527,0.04451192288691607,-0.028074735725484582
MFGE8,0.012905324163289206,-0.04939764227704218,-0.0030127981446714156,-0.03477124257297731,-0.04280823592779458,-0.038877949190535235,0.020275556053055005,-0.061639322565334616,0.046661360633536965
TGFA,0.029332659293602417,0.010076108749094688,-0.0033986732385358105,0.041049516484829,-0.048402124408690725,0.006752569468568911,0.017255852857008005,0.0233654188259623,0.045804682258879875
SLIT2,0.051398684721955586,-0.03971113229340098,-0.009162286620862468,-0.009942553116786584,-0.021087622531964185,-0.03546679459026203,-0.02815852830076254,-0.015476545206642676,0.0873892381101196
PLTP,0.004051608521197423,-0.02456652875786015,-0.03862073952227333,-0.0001375728566226536,0.02994204788772342,-0.034262268329710244,0.06712141560866473,-0.013338360768480675,-0.011785651106263863
APOD,-0.04893575329030528,0.02585196762301879,-0.005893238451349993,-0.03169430829722683,0.03233613769406121,0.0531191045157816,0.021665865137893096,0.05472701674531863,0.10821058044434254
B2M,-0.01892391834467892,-0.028697455621700042,-0.0027896891147670857,-0.04433806579994527,0.04739702079089816,0.05923895387940329,0.032803834143285596,-0.012961168971328301,0.05045757543666555
OMG,-0.03293375881003665,0.02213833824827016,-0.0486132591742537,0.04345233523798383,-0.017082904508027102,-0.013832086341217393,0.01948579479513047,0.08778370343746261,0.1134526034024219
CXCL3,0.04713495464865581,0.02803601231851491,0.10161354559371306,0.03328092655209279,0.0028775578835473787,,,-0.08101000194054374,-0.058328209111370245
CXCL10,-0.06548044610393586,-0.0222987871700629,-0.04667614143172108,0.027711910772170528,0.07701350037871625,-0.0732003978709907,0.05589175852975284,0.006843400500545794,-0.030328218175740572
RSPO3,,0.01396967602883351,,-0.015252444618235913,-0.02149827539580707,,,0.092292957173029,0.008466934708578965
CORT,-0.01879604045517123,-0.029026029723209626,-0.02485615892472273,0.13421088216814583,0.033190322542139515,,,-0.013570004238968232,0.028902581779552912
NCAN,-0.029897979143614663,-0.002255662056123119,0.0387924127533902,-0.013701956412247756,0.02908410757685942,-0.04565105823794249,0.05349980467754918,0.09593697864370286,0.1041889372119056
PRG4,,-0.007136031185718669,,0.06386245681648871,0.04476924404911971,,,-0.027764368197675384,0.07102900871563214
ZG16B,,0.013152049096616712,0.02215531452359185,-0.017471433681480207,-0.009724503335193344,,0.0075106380895047275,,
TGM2,0.04771845882480831,-0.008808307814767128,-0.038297170429462776,-0.009551052241142858,-0.04282922942125018,-0.09098429829899687,0.0017742046335475952,-0.03193976105794505,0.013633560227563646
VEGFC,-0.018796041665388886,-0.028408688973063596,-0.021504703083968308,0.0599161764411256,-0.026185688277733946,-0.0548864622157063,-0.02996326298163867,-0.019298096214549875,0.016964979699996552
WNT6,,-0.009697128765170048,0.11070859993270285,-0.0208209358537391,0.04584105317585261,,-0.021983565285778287,0.010590696915462333,-0.025386696907058994
NRG4,,-0.01370292463875195,,-0.018320804314283266,-0.018682345444191513,-0.03399158210591099,,,
PMCH,,-0.01579335808175281,,-0.025385259254765844,-0.014233979492300092,,,-0.009078658897704806,0.018936299939269468
COL9A1,0.02387549137526489,-0.022891478758994815,-0.029769865405735542,0.027913151990192227,0.04324362921953234,-0.03808761770713423,0.0035109102753001415,0.03096551543846901,0.10334139785083495
GDF11,-0.004059954397799468,-0.06683650828398166,-0.01762621234571242,0.026743896120225142,-0.0027828119320876285,-0.12296090690825091,0.09561626443076207,0.013768149280510112,0.0027302633473743035
IL24,,,,,,,,-0.01921028334721765,0.016110637044581752
SORBS1,-0.006253145879244239,0.011451630358506385,0.03294105384155878,0.051893493541575936,0.0005597381974234828,-0.023543780067315306,0.03517042223614111,-0.021030031133179448,0.015124137043065198
DLL1,-0.003447670543332538,0.08269665220520439,0.003748738899760197,0.01161450938772485,0.06932379710786009,0.08551408537463225,-0.00102855724457515,0.07086901940339975,0.16029394310559253
TLN1,-0.008705240072172177,-0.016855791258855227,-0.0078777041776705,-0.04818748576327279,-0.024900437087196994,0.07217751956351673,0.008880389662380243,-0.018575558043533807,-0.04563653556031417
COL2A1,-0.017654288904400302,-0.05022545142741879,,,,,,-0.0010591710485963418,-0.050728367418542836
SHH,,,,-0.015643063350644654,-0.021098727664447082,,,-0.034415151046142074,0.029275428644050527
PON2,0.001956688543683735,-0.0040973873092800825,0.05553359289619409,0.053753583762766975,-0.026796428729324015,-0.0892994387601366,0.0465062193663542,0.047981975361685775,0.057741275106452515
ICAM5,,-0.002773891142075081,-0.0199368255309636,-0.012015843888823409,-0.03159750244296736,,,-0.045292544465202936,0.035399099229502705
HPX,0.025219341645415682,-0.0003639617244253828,,0.02439985566332664,0.010893394019494525,-0.0005555171387363922,-0.037884045298390706,-0.019795715945873288,-0.009634456666982823
SFRP2,,-0.01977999845376198,,-0.0011080330062271829,0.0011640211494320127,,-0.03230194335206727,0.0629488941061748,0.052420425404407514
CFC1,,,,,-0.012238380039435717,,,,
CD70,,0.060752356996105726,,0.00872092712268639,-0.022828863824966166,-0.011963992753029184,,-0.0035328717497380255,-0.019950015314941456
HP,-0.03503003841711755,0.07918609329917696,,0.00245269492982737,0.043004211768297364,-0.040618970996088834,0.01619915524623811,-0.0025918024305888244,0.04286812179640166
CXCL2,-0.015714103752811254,0.05929501029851981,-0.030922563914818478,0.02792026529507579,0.020996729496223353,0.02244951937757741,,-0.0362000540945127,0.00014774644009518838
NPPB,,-0.0016422563529029561,,-0.013096307867542909,-0.010716423281388618,,,-0.05061192578716937,-0.006138365389841269
CCK,0.06097461038244375,-0.02357761688733361,0.0013998249677218118,0.08468411409651319,0.010273105325407612,,-0.02877104185920547,-0.0013707488660756639,0.09106357167149394
SEMA6A,-0.04231990001651763,0.005464196690475207,-0.015541955132261797,0.037049334426267684,-0.02733342355151397,-0.08517221454632579,0.031674867003331914,0.03278226858645228,0.06643688553880929
IRAK4,0.025831618165845897,-0.03345273811365179,-0.05633358229472986,0.05559878264839421,0.05848126568635251,-0.01905414911715317,0.017736148806111365,0.009190902201621862,0.06593183365658987
GSTP1,-0.05218049366477411,0.00870009965222788,-0.007514286097669288,-0.012297840646784247,0.05326190246339844,-0.039980183298971454,0.02658053206157133,0.0046565987384926755,0.048863166893004295
VCAM1,-0.043146220759638546,0.02609538414515064,0.06307904503951936,0.0003179541875482592,-0.0014605396126197354,-0.07924802482895335,0.030289372274855057,-0.03996851231882626,0.04598673736273425
NXPH3,0.032296460848783924,-0.045681114741605786,0.02740571474276992,0.031045114528213447,-0.014299447323437403,-0.011328990098955358,0.053527327565769486,0.03997904904272876,0.08513824160847736
MTMR4,-0.009484431164507654,-0.05964817016251377,-0.014209567188195753,0.03670419674834765,0.01723236334364479,0.0972406234064977,0.045202606724181346,0.03653666882522033,0.005671479214656747
LAMC2,,-0.015065069451441666,,0.006809564002449337,-0.01349078134223626,-0.033991602484027356,,-0.02361729096487267,-0.0017716170076780926
IL10,-0.01952336404861656,-0.03183083583986457,0.06763245492780509,-0.007244672743050384,0.018747764753659284,-0.040117569270809963,-0.0036747809959641244,-0.013908316533250175,0.051068807123255656
SEMA4D,-0.04709271610924605,-0.03268467966298441,-0.005966029075095172,-0.005981118827550037,0.05363083066005464,0.055073832130574124,-0.03859137332317438,0.0682715107358929,0.07282063328117615
TRH,0.06169656596974504,0.056411831403769715,,-0.021684042060116752,0.03667152068087266,,,0.06514205946272753,0.011262610768566333
SEMA6D,0.047742033550381105,0.000945222800329493,0.053855700139341336,-0.02429884631030746,-0.028152652280526005,-0.011500902740416324,0.07249931469895703,-0.017145980912245156,0.01927756882384631
CEL,,,,,,0.07462669847178481,-0.03195702835321259,-0.02909103775328586,-0.0248293958290714
PDCD1LG2,-0.018563927500014933,-0.017423746020808675,0.05371481016702054,-0.0014013407551815942,-0.015833781347578107,-0.13254138511313257,0.03640908696383486,-0.04589072321411833,0.07863728576998802
SPINT1,0.025968199617902067,0.0002306834302986092,-0.0005431822079114675,-0.04359151514856483,-0.023437284535530938,0.05569610831719201,-0.00027537022864063376,0.05283480743071669,0.01811318424433614
CTHRC1,-0.0046542841096485245,-0.040936966752659995,-0.02323408711487229,-0.018131356583689667,-0.019863685010553946,-0.05230103231333561,-0.051302153004211655,0.024731819055020594,-0.018934009041168515
PODXL,-0.04619625590139685,-0.02799966795411308,0.03984669535804923,-0.046442343035306324,-0.026989953170809395,-0.06711925280710412,0.0003047814461836486,0.04592836259105386,0.03711525015204826
JAM3,0.013973366896364614,-0.02937763877061183,0.0017616806065914358,0.03361314345608491,0.0038193488585374,0.03053061447400638,-0.023627197404369884,-0.0023458572827484967,0.004082659735840928
TGFB2,-0.007366338784405417,-0.017157450974335294,-0.02534353151586881,0.024673609905987673,0.023924674580806635,-0.017955914572539432,0.023168971615798187,0.07924149538079997,0.04413807164192134
COL18A1,0.04122967163762843,-0.021578154676594956,-0.02915401461716733,-0.025370223146418607,-0.02164975022128454,-0.09003051518195632,-0.011266136808174525,-0.07174209822620867,-0.07162499924836206
NODAL,-0.02730363288296577,0.003642766337170138,0.028455400279250972,0.037886948432129676,,0.09804429586766676,0.08577810006021366,0.061933520962932476,-0.027484866115704415
INHBB,-0.02788406295684048,0.03563973852152656,0.010318430306866,-0.036651114174345745,-0.013809829194923134,-0.01824852828741904,-0.007958709083140785,-0.0197126563721834,0.01787468734617986
LCN1,,-0.015065072841143631,,,,,,0.041886445844603146,-0.025955979663878852
ARF4,0.027290441988769214,0.017862471634135044,-0.054958891809467704,-0.023971987235654503,0.0530337341633523,0.059662680529294604,-0.05086017302713784,0.09450297396534091,0.10371366161092183
CXCL14,0.025002368455668576,0.028076638917960632,0.025571777790603756,-0.012347528675859042,0.015464489626129806,0.07186160550713518,-0.014830241550130664,0.004059968630812321,-0.03296471607696759
LIF,0.03512974475105727,0.05653964636441078,0.04816726745623666,-0.02397972031044425,0.01222110963713056,-0.04500276392624372,0.06255560315523637,-0.13852441722411732,-0.01799436744961519
IL17B,,,,,,-0.03245776445169548,,-0.026581184245085317,-0.03139365568720233
MMP1,,-0.020769690633197103,,,,,,-0.04199620170684824,-0.02271774518296365
MATN1,,-0.019780001149261567,,,-0.010851013154498728,0.017249067154241876,,0.009940384973808796,0.026614249224918826
ADAM28,-0.04560402997320247,0.0688149073542723,-0.018725299896170368,0.0493043540544962,0.024057431556064886,0.02254690728927264,0.06714359801643167,0.007048482053199535,0.10410829300695965
TCN2,0.04054437703473092,-0.06363680407989773,0.033786142270603545,-0.014309488400607355,-0.006321991369244071,0.034196604208109625,0.09167750188860403,0.05282849887000225,0.038879475632762506
THPO,,-0.012812810978727551,,0.0631913160244012,-0.02227665949929284,-0.03399161960167343,-0.023843921368242576,,
CUBN,0.0675495627070455,0.023227026011006856,-0.03593241620923402,-0.034726509667323595,-0.025092652069252375,0.002529894236178281,-0.027688092576064246,0.012063944189136148,0.05952550269563319
TIMP3,-0.009472128293779454,0.03589945907364176,0.005511613726513121,0.019683683613283178,-0.03445998551829111,0.028798171391603358,0.06180274588627595,-0.026645774478476675,-0.020766179880114196
PIGF,0.033328519982429715,-0.08665019551205977,-0.01319326424140064,0.0020872386419126384,0.0007508705910749624,-0.09361862391228709,-0.02474104383994452,0.03759500905450115,0.045725329183213426
CRH,,-0.0176505264584873,0.1738393367416022,-0.017644385403817513,-0.017082027619965884,,,-0.043136520674120396,0.06695703768120043
BDNF,,-0.04146636443255905,-0.016747705637698455,-0.012669791835296769,0.022517196717222413,,,0.02739615460097254,0.035453922085350385
CCL5,0.026960685077273647,0.029406741459630913,-0.00800163668411469,-0.037098752758506784,-0.005806248174595948,0.006998783042453496,0.035409945751527366,0.01136237852122383,0.007565922278132164
GAD1,0.0011764721763264509,0.017760594358937672,-0.05592926174525926,0.06054360448910555,-0.040291396657565585,0.06553685011525892,0.07246324103870737,-0.015280238798408391,0.11580658410826761
COL14A1,0.1403381183053082,-0.035698008015743916,0.03216534638764946,0.029587783833360245,0.07059463487960362,-0.013940760602852407,0.054785176789996386,-0.00988990217775402,-0.050019057701684806
HLA-A,-0.033309695023750516,0.0007583961767019602,-0.017230094874717602,-0.06183586792033081,0.0193832120509986,0.01968339060886352,0.01941918138817766,-0.09850634002921196,-0.13177393257227502
CD5L,-0.0036824460031919496,-0.017650524416455832,-0.004197850955521194,,,,0.1799348822348104,,
FGF18,,0.025852929524241137,,0.026598902207908198,-0.011627288091556756,,,-0.01752091629302471,-0.019291299188757584
ADM,-0.007719511805602563,0.007560139080416143,-0.036556499519022304,-0.02954671535543575,-0.02799003092102819,0.06773516826621868,0.026927272646628402,-0.1032373224055001,-0.08182049243209928
CCL15,,-0.004944979111362283,,,,,,,
GNAI2,-0.023441637823126662,0.053403801663688785,-0.02328004292292439,-0.0021835911784411966,-0.0069303569574332285,-0.12090065264702225,0.02831059589967444,0.01462287265624107,0.012827489800690837
HDC,,,,,,-0.04047732144686736,,,
COL11A1,0.06226964666872848,-0.06757448715852234,0.037678302408229454,-0.047077470101021104,-0.022206836480709317,,0.023899341648927822,-0.025784432457957227,-0.0008906432610672117
NUCB2,0.016873059807849297,0.001824286529201538,0.04889141735898618,0.05797127110157296,-0.0005604323549263159,-0.05934474608029436,0.01068891330764882,-0.03740423934969444,-0.07585492698648673
CXCL1,,-0.04068582317085196,0.09146534249292054,0.021916206526787597,-0.024552992009424825,-0.08353646835183452,,-0.01246385791046148,-0.047089307296919854
VCAN,-0.0004357948903044391,-0.011062874807926724,-0.014457244333009604,-0.0269108955081173,0.04608259809187316,-0.12238153951918931,0.0038145084827809297,0.04198021093121357,0.011771400849738394
MMP7,,-0.0018793053081935312,,-0.016947333285358933,-0.010716423222838075,,,-0.014777593779706303,-0.04093841624719122
PTPN6,0.00978874585820892,-0.0005948454946575817,-0.009031740454241325,0.010843119756242262,0.006837240378647124,0.043860913481005986,0.0540547424366395,0.014099803243529753,0.08793723086684338
PTGS2,0.03794768478300739,0.018854624035055573,-0.01792387899796429,-0.013201896532740684,-0.010051474860287318,0.02630627408787009,0.024746944196797686,-0.0808948100637161,-0.09019539575879532
XCL1,0.06466299175307139,-0.019341817785174853,,-0.015252447185253227,-0.017601324172752737,,,,
CD58,-0.006964653332748243,-0.05373822065584836,0.029776622651168577,0.023580091979048028,-0.005158313880653643,0.02042371445117977,0.049175949493285964,0.015277830992127409,0.04118759266120999
TNFSF14,-0.027570293527781432,-0.019488875377156264,-0.005601682490498866,0.002246427987375466,0.011943713529933312,,-0.03250750626440828,0.10089780030355748,-0.04417235165811349
CNTN4,,-0.012901858250925347,-0.016397171259843454,-0.016769100825156594,0.008475527783443654,,-0.04227280748084045,0.056888036163171445,0.05746967568448925
NTF4,,,,-0.01929367774900182,,,,,
INSL3,,-0.01732669902847378,,-0.014018329504946617,-0.012357163083028748,,,0.03419431476112346,0.03992419965411384
BTLA,,,,-0.02225134915718311,,,-0.030544257142900523,,
MFNG,-0.05337934775837008,0.056884123037437395,-0.011638738759806014,0.022409054349083708,-0.04954888499187815,-0.012101177331222696,-0.006812099055439867,0.09368749787001313,0.04313753319482343
ICAM1,0.021906277424148517,0.034885574150278896,-0.015568631656066608,-0.03986967409600791,0.008521239113607373,-0.009669921747827073,0.035323249947196045,-0.009222284600321035,-0.015277608185857812
PROS1,-0.06743654434138045,0.02824786603316029,-0.031469833302658026,-0.015029354912217616,-0.051608959892397714,0.0075459643596974876,0.03804198680870315,-0.018310294504207517,-0.008107199691922064
CLCF1,0.10727153430632556,-0.00734659809300833,0.017314656395321204,-0.03158467670013646,0.03687881073137694,-0.04428172639743791,-0.01632157251389864,-0.01161856983197214,0.014151953704940871
PSAP,-0.05502097097061751,0.017153775942413307,0.005205984256852622,-0.031994099161248776,-0.009142741408069845,0.07887651696095357,0.050438906604224024,-0.05622847554710759,-0.07102385911771923
EFEMP1,-0.008801776560533213,-0.034368962232497115,-0.015802642328921795,-0.05499387086472834,0.021195145379432324,0.01430487505906092,-0.03601397994565325,-0.032784447349833226,0.042953856770653526
C1QTNF1,0.05273975232210366,0.029247671582816003,0.04012643004346512,-0.027095106041344512,0.00523264344329781,0.12730523507550587,0.0008357041258393495,-0.049299496379551055,-0.07055250109857299
ALB,-0.007417006832943519,0.08923681852161011,0.008508309010986486,-0.012864955661687228,-0.013490780996907327,-0.024444998472059474,0.18421887832300768,0.03613023905504743,0.0482671146416503
CCL13,,,,,,,,-0.018661168282208623,
EFNA3,0.003365658075416764,-0.015687682937612225,0.008626715792627481,0.0757977514860832,0.002831752275998564,0.11983797452225249,0.004756384848905239,0.05188393695664024,-0.0199282318140026
DRAXIN,-0.03751116803474258,-0.014710966657847935,0.006513580081807221,0.02896864970992466,0.07088912287978322,0.02038714838674134,0.08263939583325688,-0.07146199749378372,-0.026585220602989165
RAET1L,,0.08507992887860168,,,,,,,0.05194182775793597
NPTX2,0.06064037676799454,-0.04758114690895342,0.0014624946589277892,0.06451823349501308,-0.041111990226987506,,0.03625944513995452,-0.018691965347883813,0.039125974592785565
