,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF313,ZH1007nec,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,-0.01839537765553415,
BMP1,0.06398347575131212,-0.03378983933461337,-0.01964653475933674,-0.05838160031211956,0.035251191089856325,-0.023185623169557065,-0.015485599340075287,0.03799034796300854,-0.12695034844273478,0.0532163144789815,0.03982466315938231
NDP,-0.10427201681882196,-0.01715886645894041,0.0030969374050328455,-0.0033349248336998487,-0.010047324629394453,-0.0707440021470624,-0.016970069393434647,-0.03108117273592321,-0.09689519982130125,-0.014100376606094048,-0.008293559776428523
TNFSF18,-0.022596676905281575,-0.03557822576768732,0.03572777470938608,,,,0.05975297814236727,,,-0.004015237022556138,0.038458248113178495
RTN4,0.0024132679159397795,0.028949463915413504,-0.012815615413555683,-0.06678575720702982,-0.015690573750347835,-0.04175642506838078,-0.032928924723729665,-0.010875796832364578,0.06727877363158348,-0.0829078166580239,0.04219177987051469
HEBP1,0.05206545868306079,0.0324122645664089,0.02403224095526233,0.017209400474133753,0.011033035530828423,-0.009267413821870947,0.025558659686412383,0.09414082845057056,0.07843504501313445,0.027161030356911375,0.019496713206286917
WNT7B,-0.05274089508538067,-0.026247259387314238,0.002742019327489604,-0.032553763693227454,-0.022753995280856167,-0.04239451041894973,-0.0420861379316286,-0.02727914796793172,0.029651673352499294,-0.03926338298253701,0.12064418171340344
PTMA,0.09392562507360824,-0.07697190604143785,0.039719521815653566,-0.016119330068340425,-0.013024547285945385,0.1274365574636388,-0.02858362940158775,-0.01630152356612843,-0.009073797922755764,0.05710402608716164,0.008698103398586864
FASLG,,,,,,,,,,-0.015954304764970995,
CEACAM1,,-0.022644565655055973,0.08530191656483065,,-0.015080054776300993,-0.01926855421416354,-0.023092139615986006,,-0.0431573354199041,0.0160737934469704,
PDAP1,-0.025840910817177324,-0.053028045856893614,0.03974304276183118,0.02422971348349184,0.05329227695084953,-0.07010729539591419,0.025901125670716434,-0.018450069097547074,-0.07795590952750028,-0.012216786782548133,-0.08439888974599882
QDPR,-0.0733296712802759,0.01831977448583874,0.01726277969840726,-0.05256239096890395,0.03025664175208984,-0.02221975076198788,0.06571014296660595,0.010581815831542277,-0.036655292899045684,-0.001608557462042597,0.0837525758256027
POMC,-0.013147525054955202,0.028285148531894334,-0.02320689981175162,,0.046952767606039975,-0.038772887555044565,-0.017036459880244496,-0.008989210438286986,0.08370401077004203,0.011801296819088512,0.047633408111624344
CCL18,0.08847178082243685,0.10744196142575285,,,,,,-0.03811607113593355,-0.008303040092067782,,
CCL17,,,,,-0.015228933061595151,,0.041539375506137,,,-0.014460785288014843,
VEGFD,-0.03414375254556006,0.05705173758900864,-0.018706928838916743,,-0.01696671315743807,-0.01843506172205434,0.008834757565970958,0.030723910613089902,0.06276006317637184,,
TNFSF13,,-0.021324610445793403,,,0.045092515278289454,,,,,0.06586771237700177,0.05629664605563937
WNT5A,-0.03858432815250215,0.04646450306430722,-0.034543194254792076,0.018769193273803903,0.0173915301986672,-0.11584005977475527,-0.006797626698141185,-0.015702210180110216,0.00956309693289567,0.050907714054390756,-0.004614300730506278
CXCL8,0.13642931280943862,0.09335527501233495,-0.017516059369727867,0.024455837039407766,-0.034656914613975486,0.15515753919770417,0.028263465085656157,0.06770872511450203,0.22891073882606466,0.028907132810206355,0.026914988386854122
GRN,0.0008674869904283512,-0.004014582634748513,-0.022291197863162613,-0.045054922645765445,-0.029831623331891342,-0.07452771428436257,-0.02379208174372642,-0.05687578363767344,-0.007348407451042437,0.07636118235417975,0.05318221800586667
MIA,0.02081811870478697,0.16408671888089169,-0.01663663428098025,0.025854630015002173,0.04095218911335455,-0.01579716290696388,-0.001927245481105564,-0.02248184974169963,0.10181927918137357,-0.055512938179779446,-0.03853532024606868
COL4A4,0.03655501221105685,0.0059357542684679715,-0.027977863696742242,-0.03301212865772998,0.04700348719743526,-0.03664075518737872,-0.019118281633876705,,,0.060464354899179756,0.013083404937130274
TAC1,-0.015342035760714006,0.06600601305856658,0.0944198837214916,0.09553360814603092,0.026211738659572718,-0.07747069171680349,-0.01645984632518018,,,-0.01901017269563431,-0.0439461400707856
RARRES2,-0.03465890371615156,-0.06029887906207792,0.007433530942889102,-0.07070101919469891,-0.006835281262067624,0.047858760928446605,0.04941514988268113,0.03108434715043222,0.04394195106917729,0.026111362290800622,-0.019661212984981958
FGF7,-0.03594675500780527,,-0.021114228254245703,0.02217326836455237,-0.00486776128208775,0.008706336202897309,-0.001549049329159474,-0.013180981494308854,0.03878203621105708,-0.029386571390880217,-0.05800299699646153
HBEGF,0.055860802934424435,-0.039159608385831775,-0.01842178801139655,-0.026727408063202823,0.042870653327292015,0.05840602492012471,0.042745445289044705,-0.04952849144126047,0.029046818763410198,0.05054845237797316,-0.05210396981550714
CSF3,0.00035497926719107445,,,-0.023107235184640192,0.013424340782802437,0.15549199859284935,,0.03989702746031941,,-0.01522497606884567,-0.03578778047594094
PI3,-0.04071830767309308,-0.005995848823054522,,0.07842455059899218,-0.031324113041794874,0.14977153404726612,,,0.05554570586965079,0.005315845013850384,-0.016405502986683432
PCSK1N,-0.10269601134185007,-0.05693020979570344,0.00854036033389741,0.021643320425931915,-0.002173751983844539,-0.06343980185984463,0.015651259804750593,-0.010051520172015285,-0.07686018660397415,-0.04932303180250046,-0.025826128998213602
NTS,,,,,,-0.009550114722310881,-0.021840414408836717,,,-0.004644459776731607,
SFRP1,0.08142161768113822,0.07637999368963523,-0.031011737075876993,,0.03076548740503527,-0.021031212899352374,-0.005890193335591248,-0.0195382367236384,-0.16135095731778368,0.015356466125840114,0.07572112217149832
CXCL13,,,0.06841396144082776,-0.016778586856636826,,-0.002953322582826991,,0.0005786426584164242,,,0.03584985072349492
MICA,0.03269880393848507,0.03377761454165878,-0.038695661554345,-0.05408783130887217,-0.014608414299771657,0.015072792004626643,-0.01713174078553153,0.05074665681657814,-0.012860984891796943,0.027762637965623737,-0.009759966838322712
TG,-0.027399666080158626,0.05802342046366079,0.00010152003201184743,,-0.01433967678409954,0.053468056370292526,-0.01844863454724452,-0.03538322815043972,-0.05847129652168726,0.061648213367336356,0.07458189085154583
ADA,0.01949723321735136,-0.045987949071883576,-0.027167572749572245,-0.04559320427273014,-0.02838750788484228,-0.001494416807247991,0.007162976466231721,0.04935642855400185,-0.15424899722863458,0.04375149624011062,-0.0015744667438943624
LAMC3,0.04294425176450873,-0.0311612857965014,0.013839432087099353,0.008131962535494867,0.009291276523743305,-0.08484359304761911,0.0019168378105485144,0.06124328315197826,-0.1090679305927041,0.03727460188339215,-0.03843193254719494
CCL7,,0.0978430499608032,,,-0.01036756340398213,0.12649912955778816,,,,-0.015954299091810658,-0.02025761524191429
NGF,-0.01980246649734359,-0.03086158530984899,,,0.06429672442923792,0.07305215291387944,,-0.00790672156780954,,0.04471472680811316,-0.04472020293054072
TNFSF15,0.06898359356050118,,,,-0.011544788921364697,0.01496610226911857,,0.08040707113025009,,0.038754925292672035,-0.01916934625792276
HMGB1,-0.08588244006859953,-0.06281448639861222,-0.01248596090891251,0.08125464203202304,0.03645375108489033,-0.07728332186384625,0.023865781570511984,0.005296874063844219,-0.13174347132612182,-0.04263813019563191,-0.09293642407984815
ITGB3BP,-0.005218732759174525,0.046635584915839336,-0.0021682373540535564,0.011263101845846609,0.012586618821544049,-0.03247951626835861,-0.004116984107205956,0.030975817902130384,0.011343255355794156,0.02822295045707386,-0.003648460164307597
AANAT,-0.018718284149673702,0.10732936477466089,,,-0.010504578313435669,-0.018435064353763294,-0.01659096486249288,,-0.05039594016075146,-0.016880313768159398,-0.03328203543023201
RELN,-0.0003427394113594583,-0.004863387060014591,0.034842793953029576,-0.026022277431942718,-0.0182335955038965,0.008010680528028825,-0.029017061172415152,,,,-0.020785470191931492
IL15,-0.0003166057921857456,0.023042204265411967,-0.007731108407044158,,-0.020081591766430075,0.010883094443718213,0.08103041713342235,-0.004780475723180546,0.021112193249429263,0.048588371349132776,0.16442457148369605
UTS2,,,,,,,,,0.021133397064990074,,
BSG,0.01914355997772848,0.006182134450472161,-0.08520143347705866,0.005550929277923383,-0.03696740305446661,-0.04951079726324159,-0.04222368193738317,-0.004671455980247428,0.07849886978849972,-0.04356341051755102,-0.09238890905748388
ADAMTS3,-0.02717272755627056,-0.05381523711796457,-0.03120562878492573,,0.048233829243303585,-0.01920520916967924,-0.0034977227780013487,-0.031116051842317173,-0.1367967645133859,-0.01814556068097941,0.0011086403105221893
CD34,-0.04222723607593008,-0.04224839444503618,0.009667819952875483,-0.011600699854863297,0.029950943054183724,-0.06632543815833263,-0.01868026206552441,0.012750835090314652,-0.13044684819039212,0.07109561476924245,-0.03702607712482776
PLAT,-0.02816659384635127,-0.04640390603270682,-0.02375110246978613,-0.054441105776347865,0.0008550022392853583,-0.07080403462216238,-0.04115478655838655,-0.04755626584579279,-0.08244170510580288,0.007842700490040263,-0.05507311489421356
NTF3,,,,,,,,-0.03378214524538371,,,
LTA,,,-0.013060768678760019,,-0.013287832127558213,,-0.01597882821152882,,,-0.022718358407603296,
CKLF,-0.03701102117575387,-0.05821127890315344,0.033761707176508636,0.02325625790090941,-0.006152138913861132,-0.07253316655749929,0.04008925559158268,0.06667805912219305,-0.023693852731360623,-0.058918596600115246,0.05535543998736432
APELA,,,,,,,,0.011327838763345753,,,
CD24,0.04850353805349382,-0.05011775921320029,-0.010565458090500125,0.018585353436160402,0.010644146976409872,-0.05574678453334913,0.04315343932046766,-0.0003822314216691714,-0.0605620584637105,0.008118126712724388,0.07945403789870704
HSP90AA1,0.05068553842797782,0.05238546975221757,-0.023597484478624375,0.10191849328109094,-0.017224296507769788,0.036902424428824555,0.04479046719301079,-0.029704562760516955,0.15623630490471155,-0.07381014360235232,-0.024070291354336932
BMP4,-0.04285738143897162,0.020552388512732188,-0.013845180421819925,-0.060961415616022856,-0.02181393176694655,-0.03577622035007616,-0.008200298197694576,-0.014335010857483385,-0.038088243875677136,-0.03303008518215397,-0.0566476239053264
SCGB3A1,,0.056042918035069014,,-0.02469934932869806,,-0.02195388584396813,,0.056947314881961135,-0.013517388592048105,0.01998861603744452,0.03805803975546196
IGFBP4,-0.002211118568954147,-0.05123289088462325,-0.006007285964257437,-0.02807267985127154,-0.046676058564919146,0.06655490035684608,0.053922933873699445,-0.029969271782853513,-0.0406585893040197,0.07338699228735118,-0.009431389856791548
RSPO4,0.04819576033852443,,-0.02111422424571081,,-0.020339355104761304,-0.025338352981430515,0.0425162887492531,,,0.011834639608223223,-0.041967328346050665
LEFTY2,-0.04051965109096131,-0.021789297861671893,-0.01322117478974669,-0.0251064223405341,0.05654781343765499,-0.03932904063509365,-0.005363192529551458,-0.017932425134059998,-0.0465995716276404,0.03249350488271548,-0.036226159272779716
PF4,,0.03584070284397327,-0.01188054425745917,,-0.009045494816796198,,,,,0.048344968808862375,0.01650509581546434
ANGPTL2,-0.06848032092607813,-0.02270763617376947,-0.05195744533845776,-0.05723293903164773,-0.035698395855653285,-0.0594605481373758,0.007911902323827772,0.07537581369617047,-0.15062627945263027,0.08517387526349966,-0.11660244704828
LRIG2,-0.06168487306918065,-0.017021911569271526,-0.06177376381536685,-0.02984751636787954,0.037390537762929846,-0.06833767621998992,0.025087272061580866,0.027804259543972747,0.014140651254680081,0.0353049762458151,-0.025795924135543578
ICOSLG,-0.02624737535403369,-0.03877032052893359,-0.0273484639407708,0.10258367959727872,-0.014501945641974946,0.015081916134437157,0.013549961759549598,0.024493094120892234,0.05674798621232234,0.055871033282179565,0.015680719410060082
WIF1,-0.05629572533003995,0.10252275280209304,,-0.0400528146104546,,-0.044542719394195546,-0.014341102693703475,,,,-0.04080499969149932
NPPC,-0.04936978960104249,-0.011181895586848869,,0.0936304899817959,-0.014031793137994459,0.0304353523898996,0.02225043571180724,,0.04258607879341333,,-0.04568120723551945
LYZ,0.1309318247801979,0.006674927644468256,-0.05031081610870311,0.009379356865572043,0.041882771920448404,0.11933637238431749,0.004957035516151843,0.0684048760346585,0.1290156301283188,0.08909525472188025,0.020509802664353503
EREG,,,,0.09211000905248105,,0.0730128717597722,,-0.020969172307416354,,-0.009929719243694849,0.044407605787994436
SPTAN1,-0.10336161308180604,-0.06753573365150912,0.05554334809558542,-0.016775980732359655,0.00468130939432463,-0.06903306276321129,-0.007270485897359117,-0.016564424861902415,-0.11980229591973972,-0.015007541489307897,0.0189878858681328
LIPC,-0.00015822767494765364,0.006865752825650106,0.01883288708140138,,0.0011190482294645807,-0.024531696140338878,-0.034745334868197114,0.0325286195379633,-0.03755002401277693,0.07628900679041357,-0.011141454988067026
COL8A1,-0.0710408844373475,0.029629866245657503,-0.047306471017331916,-0.028849804844694384,0.01255047721479426,-0.07556230177125925,0.02030485068896423,-0.03601217845195073,-0.087151749282338,-0.015707349078928082,-0.052236951973844606
GSTM2,-0.0742980405075662,-0.02606772030092302,0.041480192359364815,-0.038450053408613606,0.04078235872776295,0.025562028516188228,0.04348852524787473,0.0505953986536786,0.00430574658186661,0.014602519587588302,-0.01104031413758843
IL4,,,,,,,,,0.11942615639213833,,
SPX,-0.0790575721680755,0.0011032015412369733,0.015298708182573525,,-0.026636346035933473,-0.01697002645760131,0.01485946123628334,,,-0.007238177000012053,0.05814474956702321
MFGE8,-0.0117718062971081,-0.004909124683681609,0.009078350653547002,-0.012975361493316726,-0.02371841170002676,-0.025533243091834412,0.0062696873537704525,-0.0009400532938638337,-0.14203978434687692,0.07690287583794987,-0.026095083785976688
TGFA,0.021881272421058088,0.03599231475552157,-0.026599611834624937,-0.03852526101664744,-0.010765065209453027,0.016348296532274587,-0.02168256225772001,0.02813260230219495,0.13259924251861793,0.02382662988136244,-0.08621204906012837
SLIT2,-0.049024174889610576,-0.01330631556157669,-0.030978149118617,-0.018358289918610354,-0.010175511527044335,-0.038088195517500506,-0.00024513583623873305,-0.010186005669052733,-0.08732617389684973,0.006644574933946568,-0.12102098203719473
PLTP,-0.10773893445709073,-0.04390342749418401,-0.04893891201226144,-0.03795685499572301,0.010163561757215894,-0.020896158533011272,0.07839963308126986,0.017638458130989593,-0.02191994408735332,0.024601159038038,-0.05649159330540332
APOD,-0.046524306534519756,-0.0555016443416506,-0.027345895134596874,-0.016392966928531233,0.014475695585376789,-0.13634217042155033,0.047356377683793395,-0.03580300257956,0.01832321345361203,-0.10467893210070874,0.09952439403601114
B2M,0.03204365596952278,0.022358981633127484,0.019360730876778393,-0.10292935209452912,0.06860488109329464,0.09059031552337782,0.0766509299301001,0.03185888877071176,-0.03506226834849169,0.04594390041563674,0.07779628722212951
OMG,-0.10728218627877141,-0.0252772419180617,0.04696505391117187,-0.008495793626369215,-0.011742966996138103,-0.1464393820237426,0.02338110488542566,-0.013279892035110668,-0.07540422079615698,-0.06106252849989855,0.06272808068800892
CXCL3,0.1666069313757506,0.11724266814104636,-0.010589784517743868,-0.04350774256693117,0.0029569748393532304,0.0985777564910233,0.0383990540443725,-0.011366942986176791,0.1871084025744927,-0.013142216259824925,-0.07522883973014043
CXCL10,0.06426498759444908,0.029432026982363073,0.07534839838401268,,0.061137063378861566,-0.05023607612226857,0.06414477911857154,0.06870460399295668,-0.04489298885116837,-0.014353696753480997,0.017741689157116287
RSPO3,,-0.024416278780851623,,0.02212751027194608,0.04428804516404641,-0.024531681015344805,0.02387137663097609,,,-0.016190493867225868,0.005703114656354893
CORT,0.05655939351164183,-0.0390398351010079,0.04185612494710373,0.10537239873735768,-0.023557321722760653,-0.02977289883294742,-0.01535519588229889,,,,
NCAN,-0.09156815692814,-0.030169298014869773,0.0405203437347152,-0.019166722457560095,0.026326863659349345,-0.1048345875600181,-0.03897426831988135,,-0.0834752063899148,-0.02132334619738159,0.0551272454966217
PRG4,-0.037015278145448804,0.09959288949645319,,0.053295612065519686,-0.010367565019612987,-0.017564595533728248,0.0572444818680147,,,0.03199977721731787,-0.023550434142215478
ZG16B,,-0.024925415083003902,-0.014296304085276051,,0.012018601467175863,,0.031113017114536762,-0.007098103233197675,,-0.020187803433404223,-0.009003387261951995
TGM2,0.04153675387615348,0.04380650635669745,-0.0172533056870907,0.013578625698496077,0.018690005419708784,0.06996121189901289,0.013417342173246702,0.019012725162119142,0.11464828381985696,0.015473627197393555,-0.010717115444818431
