,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.0036663148893505246,-0.007134017421606151,0.026956878892062035,-0.03499446084068199,0.04519450380513546,0.06367968120168091,0.04098532464107419,0.007234571110235229,0.0400290912221231,-0.09030549420977275,0.036151455977918724,0.10587126163600918,0.010185144077441158,0.0443864764475993,0.059007722164774026,0.01058987963132767,-0.03528041368238821,0.17152526112890054
CSF3,,,,0.11422503992141862,0.008386575896946536,-0.021168121839574318,,,0.027241648023575597,,,,-0.024236767738681084,-0.062455628590718126,,-0.014089635386548092,-0.03555366095648596,0.07795290092058249
PI3,,-0.009329223305872745,,0.007620696670157649,-0.029076376240919615,-0.02383558458032774,,,,,,,-0.020074693420733637,-0.09393454225020913,0.056954301306429735,-0.025302283681865014,-0.059217050104504856,0.012375204600641182
PCSK1N,-0.11861510308813242,0.04877099172785042,-0.026175878124035986,-0.009616426458140735,-0.012519572598954443,0.01211939016824763,0.06428821899046118,-0.02236020068998586,0.005504638885072109,-0.018447860512265202,0.0017378486062589263,0.08530214526717056,-0.008820055073905653,-0.08001080957460277,0.0308209438697953,0.022102599535704072,0.06973236777801127,-0.20005421604177276
NTS,,,,,-0.0362284891358435,0.034381319499854096,-0.01083232844942752,-0.04004293930375597,,,,,-0.04292609051517449,-0.031007857835718473,,-0.005253825296408204,0.0988251387083897,
SFRP1,-0.005697839281613268,-0.025162299941867562,-0.020567540999428292,0.029647917585922223,-0.019131988046686647,-0.029169587130839964,-0.035593860250684166,-0.02410774449170782,0.017413950699545846,0.017306311488917685,0.01722538657071136,-0.04179586240271078,0.02850325896921698,0.051855528346056834,0.020595607085596077,0.02333739243764407,0.012552434473022027,-0.006861395373817722
CXCL13,,,-0.040538838552187054,,-0.00015350931104148605,,,,0.031035280190886905,,,,-0.04133094846633372,-0.006247826901749934,,-0.004421917471396416,,0.1471416167140053
MICA,-0.050650570783656035,-0.008197737607792792,-0.01595309537474255,0.01988772805846146,0.011703547520818675,0.12855052727340505,-0.021372596956369266,0.023317633687325937,0.0552220719686839,-0.0638132804374781,-0.027527208102535086,0.07862255745667429,0.01664451191476694,0.07286478114790781,-0.023108297414757572,-0.0014768995170285845,0.08062585441843936,0.07776054202522895
TG,-0.04762977240575792,-0.0015035883009294308,0.11906305185672489,-0.02408256704007637,0.005042306604346187,-0.01076472160785415,-0.02538023879323044,-0.0014523631595580787,-0.01450869106750716,-0.02991391448863023,-0.03506898214241967,0.041714885172415256,-0.024449458744885428,0.09249855419257538,,0.0251279409719311,0.044737986209478796,-0.011385075566239494
ADA,-0.013638862949320303,0.0156545222188907,0.05738623409721604,-0.02141036463382365,-0.01285846807288806,0.06795321426540757,0.02888820831350654,-0.028334794853286157,0.1143184489789726,0.04729586784834107,0.036413641026578666,0.08285230807778772,0.010216993434376579,0.07261857615487398,-0.006547495077889664,-0.03460645496697606,0.12405128830518461,0.1010878720413077
LAMC3,-0.07778102618858565,-0.014341275154171555,-0.03182357720861412,-0.013729315899048012,0.03583147219807265,0.12954711559799637,-0.011530181202426389,0.04740509411458756,0.022222729568916456,-0.04099694623098377,-0.05326450002766011,0.0797975228410487,-0.012568031342754894,0.0970387680926755,-0.046269920342245245,-0.10606622221810154,0.08369948125134323,0.08386601429288029
CCL7,,-0.018737502076788877,,-0.017411657492552093,0.003379091188865073,,,,,,,,-0.027577876529291164,,,,-0.0060743373850802125,0.021155856105203246
NGF,,-0.021279440832754393,,-0.01775952317723369,-0.01321899272793231,,,,-0.003218768296246997,,0.08463875968451277,0.1335447547082572,-0.031850239615386515,-0.02510941724105256,,-0.023152071379662294,0.06907313368630413,-0.003529697299667778
TNFSF15,,,,-0.004822674133802285,0.0012237758964762872,,,,-0.02125285096638608,-0.0007990040463837717,0.06040335977761458,-0.03447949325014963,0.02115046668620077,,,-0.02172989523764172,0.04853004658160969,0.08103888319239341
HMGB1,-0.03434264005200189,0.06060486617579854,0.047627119029249265,-0.06720524139367101,0.0016304351255267662,0.09320138156274335,-0.024583857499998297,0.03972735765665133,0.12634236107559813,-0.07710503246046244,-0.08156139567955864,-0.06349040721790024,0.09204388179872346,-0.0373402086898094,0.012195370369112127,0.0027271419052842666,-0.10120208011043269,-0.06248093604526959
ITGB3BP,-0.032184833728966994,-0.04263921851359592,-0.042176328846407915,0.033614690848103285,-0.008940054167079763,0.07317315355374508,0.0017910274119294239,-0.010590281760446334,0.04660255978012205,0.010391568101147034,0.13455025563079967,-0.02807891026765498,0.06756203839804578,0.02293346835793676,0.08138654592835606,0.014313835624213738,0.05573580875725906,0.006086180683798142
AANAT,,0.046993111504207166,,-0.017641765241289055,-0.016770284840155806,-0.019094218749327773,0.08654470055525226,0.008767723273455121,,,,0.08999196852652967,-0.005564788829607233,0.0017180667150576182,-0.03687754101401523,,0.034305755976926054,-0.04502437497406079
RELN,0.009385297684973143,0.017921441927750064,-0.03922811399520776,-0.010888764533985832,-0.03343787928544617,-0.017700641039740787,-0.012995646964496052,-0.017244633098150407,,,0.030972604519504364,,,,-0.04611763893266742,0.04365418807047115,,-0.0459787696241154
IL15,0.06012125677952685,0.054834291291321724,0.07371301030654447,0.0732927035139052,0.012045134573549804,0.09783912481035577,0.01643397075422084,-0.0024439135429299916,0.11799664596632509,0.018282511680177384,-0.01535386012683271,0.09824196980337166,0.020222411197663236,0.03911641391630542,0.0821549768312414,-0.013109006931511189,0.09333929940307334,0.10244358846612377
UTS2,,,,,,0.0458058272872165,,,,-0.03304651151265019,,,-0.020602603380410072,,,,,
BSG,-0.13591522820413685,-0.061378808283404834,0.05516879806570119,0.033339116162335,-0.0027553144724188237,0.03823301455823115,0.017517162847488922,0.03953608140867953,0.01208005126572963,0.017542373607294326,0.06371920525300588,0.016375024281549938,0.08552216758534245,0.04361446283536224,0.03202147233048464,-0.04744630242522617,0.04878595864460073,0.05586135932064952
ADAMTS3,-0.0547973659734334,0.03524355604030698,0.0009254569609537331,0.06000238605087537,0.0503527062899619,0.13681090969519358,0.024816854639099935,-0.017791600515626987,0.05088526240400053,0.015526188928239171,,-0.004868640293484487,0.03229732365419967,0.0007140420463292757,-0.038131862056881134,0.023965074781035604,0.08201151606131804,-0.000616912538255132
CD34,-0.013206696682690013,-0.016366281390418944,0.0319486071200206,0.03884606885173969,0.02885105294410034,0.08801827980901716,-0.034548280857448196,-0.0046975543198284056,0.10182976649732095,-0.06496700962214996,-0.022921102635046358,0.039638638529467654,0.06284351961189197,0.07072272933321999,-0.08861275142012666,-0.022427808033786394,0.04229861720397725,0.10480009326167393
CCL23,,,,,,0.1531750885620637,,,,-0.026018198597908382,,,,,,,,
PLAT,-0.17863364119306208,0.016345996295567197,0.012472807727092102,-0.061460873388437705,0.06917786471808422,0.12366487683138232,0.03534754488712829,-0.0034649422287601544,-0.002453913979176357,-0.08785065969129273,0.034621692349788305,0.05133130884708486,0.06668290939876001,0.03060651278239142,0.0018054271006540546,-0.027472634832754157,0.07664038084072024,-0.007999163172949856
NTF3,,,,,,,,-0.0324640415894199,-0.045269833048020305,,,,0.02596211334392657,0.03497485536370544,,0.08064319247589531,,
LTA,,,-0.0167648488014547,0.08318626639862926,,,0.0038527973033961414,,,,,,,,,,0.08053269245804269,
CKLF,0.007037406563519899,0.014145458217308227,-0.0018519759477311547,-0.004191830218344606,0.05664907782947868,0.08704248202395218,-0.027984073537583493,0.008352745428094797,0.0824566751046872,0.058581954131963335,-0.0010235499627922458,-0.0378457180886668,0.08432504912490099,0.08257383718002256,-0.10776729068522987,0.040068121532248036,0.08204160615177727,0.0763865308000443
APELA,,,,,,,,,0.06306586754042637,,,,,,,,,
CD24,-0.026087699924665544,0.04029827923039548,-0.002030951179205991,0.014590130268675939,-0.000989466428702108,0.020097910416085506,0.004369466197998473,-0.008563750062780083,-0.06160317149502368,0.08199158692929757,-0.05888756985354467,-0.06436502980441573,0.04207606050918165,-0.0010826237598991692,0.05863359104320534,0.053793096403316705,0.036824470004199604,-0.015406316771707238
HSP90AA1,0.0786752095273086,-0.062462332642978464,0.024206895199605942,-0.00985499006623014,0.004775607315804612,-0.10993397186794804,0.06294882585809308,-0.03833208820349485,-0.042331315860950715,-0.10837962853798272,-0.0978006945963806,0.09203018014780323,-0.061915229825954494,-0.14901504182874287,0.048489705788468326,-0.04009048058244767,-0.15376626935643542,-0.12626872289905647
BMP4,-0.049017950476081255,-0.03399560300524644,-0.017771722485074165,0.02781568282984064,-0.009488341676861608,-0.01815355249538764,0.03930387724173797,0.004910031040883784,0.04165129124465268,9.628031939546971e-05,-0.03555518258126087,0.027210142072899034,0.0316876758677053,-0.005361406581921003,-0.028686424293669095,-0.01586162606310834,0.04575549716565861,-0.021278373113903286
SCGB3A1,,-0.018737500203063705,,,-0.01997133895963058,,,-0.016963872238500922,0.006425746381964763,-0.0321085472733531,0.03016535732627866,,-0.04197469392913131,0.07293253977564586,,-0.0369612177129953,0.07314890755632288,0.010500378889854358
IGFBP4,-0.05605885995882332,-0.02392941209404859,-0.05428250390239674,-0.013588718313748334,0.06308911469888057,0.13755356906974398,0.07182013217309548,0.1302687450153201,0.10212110734112578,0.000970152466060575,0.016178440779889506,0.13946006069411684,0.07406813843194754,-0.04481477769005511,0.04758870288968831,-0.0933476492507266,0.11310459709173865,0.030295042325879432
RSPO4,,,-0.00369156117682781,0.0358844764666831,0.04309138371413251,,-0.01444936663287902,-0.016963869757150855,,,-0.04649500835829268,,,,,-0.004444885044558537,0.10251828541866914,0.06244446591881874
LEFTY2,-0.005520285998982172,-0.028577776966308276,-0.01697074665200726,-0.02518948253759347,-0.015322262824006323,0.13950622493720158,0.01724776335078096,0.10722606694586898,-0.007849539944384861,-0.06811491200026278,,-0.03057858626872528,-0.02341049422546991,0.05656262653817458,-0.008416767517531083,-0.041329115622602955,0.12262839998330562,0.025589546918761127
PF4,,0.08903060519809822,-0.015249908566193479,-0.015191328132144992,,,,,,,,,,-0.0048798814380286585,,,0.030332200519244415,-0.008916472564619773
ANGPTL2,0.007520517283696017,-0.012548548506825742,-0.008387553883932652,-0.04067711561901742,-0.04629186378141993,0.06804693744563647,0.032278428513646346,-0.009967239501731411,-0.0846804607840978,-0.0495610955050422,0.015902546836669973,0.051799743113399695,0.06205197869869632,0.06770689692079823,-0.02403357413462517,0.008931071199247964,0.02604349828259566,0.022179993531706438
LRIG2,0.04547959708712789,-0.054583872942587514,-0.040987455120163725,0.0073540421650531125,0.0019921203110223524,0.00887475317870918,0.00937411389294726,-0.034954269566440925,0.04405241643819297,-0.018602789913462165,-0.031246448192478803,-0.05793116939896405,-0.009453139070562378,0.044342036462669814,0.024648754999663628,-0.0344556900604502,0.11327949277256744,0.001142811820459863
ICOSLG,0.023313846469848413,-0.028929168221072634,-0.01828425720341809,-0.02719820427022426,-3.881995347133807e-05,0.006664095364403794,-0.007185695286089667,-0.03219425693376824,0.04417822018813638,0.021445858974105534,0.11694189219464188,0.03148330637756064,0.047661768570121,0.06787933494038062,0.0017321007673563077,-0.0012997705366787537,0.1686745739119125,0.04324285045808396
WIF1,,-0.03497399409120405,,,0.005748888198961137,-0.08517064379556585,-0.019729406530999794,-0.031922490594088346,,,,,,,,0.05475156862125515,,-0.015387336131033899
NPPC,-0.03904627712395969,-0.045375830155903844,,0.0011517915522284952,0.07790309060039682,0.02839310713134106,-0.03848580338438617,0.038295728879154035,,0.04300674612636356,0.015038017410649767,-0.028651879459205228,0.05847411139488484,-0.04413830652031583,-0.005629367439274975,-0.020042539764596468,,-0.005583979202034707
LYZ,0.0835952572041427,-0.0434085813139766,-0.004949099435052986,0.060797805896776906,-0.008484494097568636,0.08678114102495453,0.012983928537169809,0.06069301627018823,0.06968122135126417,0.03591349614069329,-0.018250215320078634,0.15087579608482432,0.09637277383212572,0.035820239572675834,-0.02110116904239218,0.023964983553944476,0.07976160702106036,-0.04633689517575736
EREG,,,,,-0.021307464165313837,,,,0.04296789582227362,,,,0.029660411222278384,-0.01002934086622818,,-0.037851919881591096,-0.0030981062888651486,0.026148289190724643
SPTAN1,-0.11459721863063077,0.0262440105275497,0.03840943318533465,-0.05281504620508913,-0.0020802994380728743,-0.018560016115282515,-0.05515218595519205,-0.02767556866780086,0.07792255895592169,-0.03270812575371015,0.003973763266698843,0.06628939903411728,0.006157516359750077,-0.0008336923593088114,0.07678132981184405,0.041422936437707523,0.031420603163937105,-0.09548348104337079
PTH2,,,,,,,,,,,,,,,,-0.04833107009920809,,
LIPC,-0.05217698209304827,0.004608661298864372,-0.022951927416979337,-0.016513675325532676,-0.0223163599535605,0.07907018137807732,-0.03579074963990766,,0.009232351253199605,0.09659111813107034,-0.028266258304717563,0.00484595661101712,,,-0.042943588848486314,,0.06607508063540204,-0.012741895836726951
COL8A1,-0.036545015443129734,0.014989425699906918,0.007459025890099993,0.004631507372186077,-0.013674271038142073,0.05886630131048496,0.008938765336831285,0.02244120389168622,-0.044618064333682705,0.06000461327610728,-0.029268407663885828,0.14039498844892737,0.003413526982733192,0.055110865388357626,-0.003863459034657928,0.017820752772472824,0.015986412479058985,0.09756821977496344
GSTM2,-0.061417671598364705,-0.00830178741238184,0.017709973040870373,0.02876054473572657,-0.017321999391365316,0.10452533302678924,0.03420005449093211,-0.025327325899723044,0.07039662395653207,0.052764252497318115,0.10046307260366531,0.023744269573285633,0.062420277913107274,0.021413619569779475,0.01281091298715362,-0.006876909388110123,0.05756345954175368,0.056013752123425964
SPX,0.014681018536073577,0.03603394565130689,-0.01808204039859137,-0.004867428550737681,-0.0203404968922299,-0.049310637840083056,-0.012440544448520512,0.004361636314566314,,-0.030474965837738358,,0.037055466537956085,-0.02780528547528653,-0.028964803086885718,-0.006009579176421231,0.008057871594019175,0.09232255645969588,0.05142912608141675
MFGE8,-0.08256681355811278,-0.013847193822828313,-0.028950534460904315,-0.01199197454094659,0.07694035392548286,-0.0009233991046329653,0.025903215394368396,0.010220657298435677,0.006348296976291085,0.009783343296157073,-0.060600453859725886,0.06845041184746535,0.00013128917752698528,0.027456615995807003,0.04054245856981103,0.018592456669211603,0.03943415450937315,0.06588863742826055
TGFA,0.0298853821019574,0.008630736843090707,-0.033476740767990266,0.012354001408946975,-0.03518008289477845,0.03152202447405597,-0.028522526895983315,0.010269301334073383,0.0028925384179719414,-0.013627693081296638,-0.011216726274948055,-0.01572466568778507,0.05366339353560185,0.014364992450783525,0.04337114755439345,0.04156698812365624,0.10304197476080698,0.059734032324325746
SLIT2,-0.02040393753129202,0.04981210635729371,0.006472244552491801,0.07315696929433867,0.066069418447742,-0.036752548112198205,-0.03590387892324754,-0.024158390538224023,0.07293945989018903,-0.014341023001837839,0.03865636896226131,-0.03240274177268742,0.03423791450572722,0.04084287546681601,0.02855135983929406,-0.021821695778106907,-0.010645451269134014,0.015934859389002784
PLTP,-0.02768161312646706,0.05426416379127604,0.019750624333495094,0.02989537448467719,0.032523706562466795,0.11825690066005752,0.0010794505439345394,-0.005429759928566932,0.13000222618625057,-0.10770071031499427,-0.10406746502544292,0.02912053214641236,0.054031235155011424,-0.020176206658646622,0.004300273259455619,-0.11888379171335117,0.08547867281758234,0.05191740838168346
APOD,0.13582465356649376,-0.02387622545776305,0.03982129678919802,-0.0879584239095232,-0.027145540032657574,-0.018925775921865902,-0.007153232860146311,0.08012922369370695,0.03850464261714088,0.03681557311600899,0.019664288603246476,0.06818067733754965,0.04465736515265251,0.07956957195025227,-0.00592995864875724,-0.06874235715949638,-0.031545649275299445,-0.03366880328490815
B2M,0.04117240380627838,0.018526139915435575,-0.012253294683986955,0.0382707483575589,0.036880298166656174,0.13075180651606547,0.07732233572677125,0.1227072328084738,0.17106923326540202,0.011922933344191793,0.039196536743653185,0.018709728240721858,0.18139963677310084,0.0770594670572647,0.02260924031300496,-0.09042985636844389,0.0409445228243496,0.029987043721749325
OMG,0.13073652083606316,-0.004659711176160111,0.02003952404513197,-0.021904091441960937,0.04479996048147473,-0.030977600766631325,-0.03167052061407763,-0.08348009405092163,-0.01779574656844343,0.07001015026640983,0.004198228779697046,0.034328875090326755,0.028819623590502684,0.10474032421211489,-0.05970018929825122,-0.037096643034945274,0.0984274781094692,-0.13367948253953946
CXCL3,-0.03835640678283899,-0.04799945340680028,0.00890486595438695,0.04150981486652247,-0.022474386655421452,-0.009997979271054377,0.06862344515972911,-0.00278002621821736,0.15754971624555691,-0.023691409843048995,,,-0.017863225593255188,-0.0048518027443054295,-0.025969182141417486,-0.03702384901960121,0.080439309546507,0.07653810268404267
CXCL10,0.046656264154173094,0.0210958507105781,0.019009358645761785,0.0800703709913408,-0.020834120785766488,0.14351484274014614,0.11205501382112218,0.05742537892550699,0.05949415062603053,-0.04768525465671016,0.01069860604832386,-0.020526218783926877,0.016447068061251117,-0.005674475829308296,-0.020254758630639177,-0.03214261606620741,0.10816616878550862,0.06451399316654591
RSPO3,,-0.025452513238070226,,-0.01764176393776234,0.010179166652435777,-0.031353719645429996,-0.007177839185875586,-0.030455560826410218,,,,,-0.04041272712797094,-0.00015500492460730037,,-0.056830822703206045,-0.030117337448235793,-0.010615372333064031
CORT,-0.04762978237263019,0.018503306738644445,0.04438390254684374,0.005912873982307705,-0.027084255544990526,-0.05426463646306051,0.018615835325729913,-0.017095147767932417,,,,,-0.031446077376944735,-0.02441165847655125,,0.05000059270494834,,
NCAN,0.05419227129809043,-0.006793278150966095,-0.020883326698857632,-0.03657669856986281,0.07161364107750572,0.01753701961799079,-0.03977348006137992,-0.06191571164832877,,-0.05558834701820785,0.12795269150989366,0.030672486189842356,0.007806483702881708,0.07923074688271523,0.04529391382804093,0.0890176230529002,0.044318690816715,-0.1412504310357539
PRG4,,-0.02817896538764142,,-0.017411660205900452,-0.01597842375541367,-0.012994660925954998,0.0019588893900747933,,,,,,0.027147455228286637,0.010356610731867595,,-0.010648201063200064,0.1132833136560754,0.08884998348597581
ZG16B,,-0.025983257443066603,-0.018350786412674357,0.03907868784181474,,0.06860764407285497,-0.0016175574210942924,,-0.031700439602101685,,,0.05494366687881123,,,,,-0.01773714645075034,0.11657221484186409
TGM2,-0.049422220147816394,-0.014365895027513655,-0.01186942343202549,0.04845569699766974,0.028351766336070394,0.05557762341288826,0.03148017418995592,0.06935446640348561,0.023459579552413342,-0.07419833005502728,-0.07805128601931463,0.13244434142875855,-0.019346422025078715,-0.022055543690426036,-0.04755221894238729,-0.016461839933752147,0.04088041250424849,0.08807228276765225
VEGFC,-0.026894822607591833,0.043567863058727715,0.12750621793610376,0.02752362354414834,-0.0245960888974008,0.00993184237990393,-0.027927359181826605,-0.01694874695789535,0.018221835983230503,-0.03921252364009904,0.02703871791054361,0.047552926735117136,-0.03549114281191675,-0.007051595901917138,-0.034253779168590286,0.016710525223200826,-0.010498716206766045,0.08211426273957562
WNT6,,-0.030232545371004615,-0.016970747097396075,-0.012356295207668802,0.0944192800879939,0.03096994564288156,-0.03887232906242687,,-0.03544757135953812,,,0.20231395316943449,0.12441640241045379,0.010692251816857101,,-0.009723831733065909,0.12338741786190767,-0.011869715143181499
NRG4,,-0.017257897240239357,,-0.021190786982179237,-0.006480573429085043,0.024492447207593998,-0.033557059096915795,-0.008058168809955616,,,0.1418203660898817,,,,-0.027505289911043184,0.04466865982141761,0.027217740111244344,-0.0490820022850043
PMCH,,-0.019890655319112827,,-0.018780014945272788,,,-0.025566944602017673,,,,,,0.003646947485894591,0.0016244780110887098,,-0.02310605264217175,0.16895018605030845,0.003947642582824522
COL9A1,-0.055077273688738354,0.03571397339157683,-0.033768869745710896,-0.02213223037790211,0.08586169803760377,-0.009419479737697597,0.023230448081410796,-0.027433970253919242,,-0.06056218287600351,-0.05518866777873536,-0.016353785786969947,-0.023274682573001325,0.04840482970989211,-0.001892478878838733,-0.020197412935670588,0.09576414336209144,0.11003776110863779
GDF11,0.07303268575600502,-0.017204523677258984,-0.02471576629939689,0.006551615871211112,0.02931231772393412,0.09240581168494635,-0.003342091987777069,0.0035258316280013424,0.07961805576990764,0.00567214683289757,-0.013355202471523407,0.0015866627992001034,-0.01984504447733411,-0.04006220391741449,-0.004734475405714306,-0.024380760883750057,0.08762241819936101,-0.007923376635641143
RAET1E,,,,,,,,,,,,,,,,,-0.026593988158808795,
