,UKF248,UKF251,UKF255,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916T1
CKLF,0.08013242904444827,0.022949586193878428,-0.013729513429730469,-0.029692113776354587,-0.04806917944742023,0.022779620950010283,0.006679218883875168,0.049297248434753756,-0.02023162864704326,0.08167015783425782,-0.010333601927183994
APELA,,,,,,,-0.006495110948050102,,,,
CD24,0.023292189758422777,0.18266884257697955,0.06374203172574307,-0.010874050651262724,-0.025147063061103925,-0.01750070644058114,0.05094081338761801,0.0470709225893377,-0.017987972625265705,0.0121287639350572,-0.021059096186109287
HSP90AA1,-0.05782402535225756,0.09742014265341699,0.006759936823587291,0.0057431732891347195,-0.06978183889623812,-0.011268054350884744,-0.0043396011007944225,-0.009741872138379966,-0.12698251473896616,-0.09729299412778498,-0.10425964349293669
BMP4,0.062173256100394675,0.019086073475603014,-0.06497988895320327,-0.025014378566614277,0.004910379904890614,0.030731992577902024,-0.022575515665667234,-0.018240175326889537,0.025634936562900123,0.11565996967527542,0.08902175301818752
SCGB3A1,-0.019832084368969806,,0.021874558381424387,,,0.016608221795411597,0.062339651733514155,-0.01493686664458148,-0.02673428270510037,,0.25303451723623965
IGFBP4,0.10836945795687415,0.05026141611603267,0.004810058721796954,-0.004351741551918296,-0.002334500818823897,0.01378462538542969,0.08212726585446714,-0.0008199788565645399,0.017765202646271606,0.018177908003990047,0.10103709118683371
RSPO4,,0.014753981276440504,,0.016224509322546873,-0.013477029757715937,-0.010478994860891292,,-0.007144844090931364,0.0878177099292904,,-0.009461561480453951
LEFTY2,0.08030398641006264,0.015955318714261556,-0.0465822291196788,0.026498061587212324,0.0019884424749566404,-0.01149034602589036,-0.019251982148993176,-0.026425543890045092,,0.14102817995690348,0.07827352746146851
PF4,-0.02057260401760421,-0.039481140702551945,,-0.009918641486105962,,,,,,,-0.01940779211184998
ANGPTL2,0.05106623493051155,0.06948968203240606,0.016939214729880955,-0.015528213709503014,-0.02630962700483188,-0.00848632837256537,-0.04518135334113331,0.11670196627189938,-0.03618853301537075,0.03615300621177786,0.12155704103259728
LRIG2,0.010549076766455228,0.07302104020173075,0.018127179980728127,-0.013568629576447654,-0.000618604435766122,0.009812421322351035,0.05017581051872934,0.030966936482255212,-0.1888786703068112,0.0339389693171787,0.04735743443661388
ICOSLG,0.06971897491190338,0.02797552483728284,0.07248822990733367,-0.04016423868985275,0.01906935162681558,-0.019887175378540085,-0.006781758701581714,0.0315677155154297,-0.05618065315048845,0.041619895838147916,0.09222118996377213
WIF1,-0.017320566776487804,,-0.0370350106441034,,-0.01039990465138052,0.010202298409057524,,0.05772208039153473,,,
NPPC,0.053159305094025965,,-0.028652615169808448,-0.01538625894567295,-0.02028690954289496,-0.014563238424038618,,0.07324545572096072,0.005741825545571274,-0.026663452967351942,
LYZ,0.02965236725357305,0.0337292794917476,0.03830616947708364,-0.05112878746328141,-0.013482744487396009,0.03435230508623818,0.026362170231084416,0.07389196487815154,-0.11088291551787946,-0.026062839544067472,-0.0014969162416456352
EREG,,,-0.028800072700450912,,,,-0.022512188280366868,,,,-0.0146381704728263
SPTAN1,0.035876010874367245,-0.025907890215301613,0.0026735016718811414,0.04024778937527808,-0.04504567855200496,0.010807147961648712,0.0417782608326456,-0.010115523313512665,0.0028078578002485146,0.10514261131459746,-0.03758591792254471
LIPC,0.08142979957378574,-0.04091985704242525,,-0.017824537464692706,-0.0032611103670708535,,-0.028148599542774943,-0.003969385011128148,0.0329991865053284,0.0806410986593217,-0.02453879503450368
COL8A1,0.010677018049877987,-0.014587365083879294,0.07677731067823601,-0.053276233137570274,0.0645321667349523,0.02518214936001375,-0.08949398890802789,0.029001425285949775,0.01875841523829792,0.09800691877368009,0.02250101482336078
GSTM2,0.009532523893118398,0.018659291075360934,-0.004185361470833955,-0.00608021933592934,0.007706027589832964,-0.0021934945488478984,-0.011303986027827388,0.04328141247829808,0.09315163742640917,-0.021026655939371017,-0.0427565817350182
SPX,-0.032122781075907714,-0.03543375955193646,,0.053465820087662826,-0.034642643623849126,-0.017614805948624832,,-0.028015775495883546,,-0.03856776047024831,-0.05019777895580534
MFGE8,0.08394606232265453,0.02157838573232912,-0.009605029684158273,-0.013012009453214823,0.023992724084172922,-0.006865262362085032,-0.030103326695663606,0.008675537104023186,-0.08327121234769655,0.04452701786048419,0.10891417601236744
TGFA,0.025857791123345176,0.020158351900239197,-0.0644539756767973,0.02003160155165281,0.02883380774297255,0.0957416591747397,0.0197461780197841,0.04738912985996394,0.053383186080842436,0.01973927565807409,0.05003147179973524
SLIT2,0.046829905655830124,-0.02241838300761499,0.013348903528076867,0.0009964684494412639,-0.01782371692915636,-0.031834027488926414,0.07739581795144611,-0.04815045862559519,0.08379944047078854,0.15797133239296104,0.05864734816169341
PLTP,0.07920603472711502,0.007015312358332118,0.021319768805316434,-0.017226496606251567,0.029804777522831737,-0.011035853741439733,0.14882913748263535,0.037007599068225,-0.01550293923544481,0.07802063775682215,-0.03694276869926588
APOD,0.017383589924684917,-0.08082782956994836,0.09632302982312871,-0.027436724930205793,-0.027959996585092253,0.06455235224589559,-0.0032234434106290562,-0.030857284306576218,0.021412442342648528,-0.11922780784342864,-0.05177377649481585
B2M,0.09867345930225185,-0.05409020583824383,-0.03372443654930491,-0.032173547804217634,-0.02952227745361145,0.046779576338409797,0.11359125651902582,0.07263998665282997,-0.022245039252703998,0.038911948781973855,0.058972102297335884
OMG,0.01176396762387302,0.027811912688254028,0.007149940018287864,-0.007501959660834925,-0.010300578097688626,-0.058754360976109574,-0.01425709252871274,-0.0689277898958789,-0.014062374557658146,-0.04763781123013267,-0.01483695835674928
CXCL3,-0.05080342624745918,0.0729139388139662,0.016421932095180468,0.013452334214099058,0.014247605037903649,-0.011210309485927689,0.1278996330228194,-0.015416240640014406,,,0.018328711077733456
CXCL10,0.0010501608922263525,-0.018224383095218663,,-0.060325723672967915,-0.029390930039951607,-0.017029280610741233,-0.019426749086441986,-0.024498272015910837,-0.08962460104446236,0.00223552648460941,0.009392603266671268
RSPO3,-0.0269393667495302,,-0.021366206995305757,-0.011518567050823778,-0.020355016207720004,-0.027222034768458404,,-0.016109674349881524,,,-0.013831184729060227
CORT,-0.027836895647848588,-0.023626737698474468,0.14149666511543754,-0.025831271066238615,0.011392203678504607,-0.021087373124979193,,-0.002622019071857778,,,
NCAN,0.03804069149541884,0.09620722376095465,-0.0031156009533322344,0.018020081678669333,0.08520521694397859,-0.03563238912474571,,-0.025028828873130852,0.02453010738414442,0.037433208124503105,-0.042359814265830596
PRG4,0.01688826843566061,,-0.023890179590309382,-0.011368328941219408,0.047523587523354616,,,0.05168865045836493,,,-0.031331360964692134
ZG16B,0.03533818890120645,-0.0007879067122650681,,-0.013194336079971074,-0.009207362886350112,,-0.02539686092234372,,,-0.024754413392430914,-0.017245998846680818
TGM2,0.09963004374568701,-0.001375548695980697,-0.012903937413406124,-0.03265321245897581,-0.03855095539679853,0.07161888255027343,0.031225870449275765,-0.06423401214337841,-0.04855987692949555,0.04212886917135444,0.05382306588091906
VEGFC,-0.03786888448997499,0.04412023025233877,-0.031769736718046074,0.00996761218544697,-0.024793156636533472,-0.03166413663872151,0.02309364542482521,-0.019221737980875103,-0.040597261946401494,0.056125226133244326,0.08478317295253632
WNT6,0.012887826913624141,-0.01053313282991564,-0.04878711741449029,0.0028275560492619467,-0.020490657698756486,,-0.02839888188154207,-0.016775762271019738,,-0.023541450042461325,0.05866050242731552
NRG4,-0.018266047786004897,,-0.01601512069271589,0.12907142762607413,0.014661828706619867,0.009126447903759776,,0.007602359423696451,-0.042763879991441704,,-0.013831186279206046
PMCH,-0.02105260307766373,,,-0.019170816098487448,-0.013477029107303687,,,,,,0.0710184953658034
COL9A1,0.1131665246856457,0.027493889922577446,0.007746757281224583,-0.014450458610120117,0.011231122529238127,-0.022197795840530686,,0.07963439616395998,0.0476450422153512,0.07756064042096716,-0.0012653914976858281
GDF11,0.027928374043181537,0.025675350896614928,0.07213996455521234,-0.0009382526556485322,0.06784233923532094,0.02616387875208063,-0.005092947926434109,0.02482654091357149,0.0031655521032991443,0.05767559986727117,0.056839596218704456
RAET1E,,,,,,,,,,,0.03875028561493099
IL24,,,,,,,-0.016015173555081138,,,,
SORBS1,-0.012687378280616415,-0.06426442942498059,0.03588292682884459,-0.05332481720873473,0.03595939071071966,0.015624823751221852,-0.027188359384942407,-0.007680215968232796,-0.008474934901637431,0.0629737404871034,-0.02608923945923538
DLL1,0.019951908925049684,0.12966220256546948,0.018781569525980146,-0.03572325041950538,-0.034317376835096405,0.0032066007988553863,0.03150932431968914,0.08561054842123075,0.05723869827387041,-0.004283079118956784,0.08354450699117998
TLN1,0.07868337780674421,0.03990259462508876,-0.060992361716606006,0.024144078834959972,0.04314335558532115,-0.04308377434227961,0.05827080533554006,0.03235835221433927,0.09260994916770307,0.015779661570790568,0.07509629341022558
COL2A1,0.013377159356441456,,,,,,,-0.015650649250318876,,,0.10318265298611956
SHH,,,,0.03674144906735091,0.013863979400551858,-0.012031756709480266,,-0.014936865339006348,,,0.03434411725927944
PON2,0.033668082714626124,-0.0012428562710041172,0.025569268880410126,-0.016472745114304077,0.06114170389612074,0.023558666209319488,0.04177212844682837,0.008033380961791469,0.041848149960533765,0.032693279939363246,-0.02749936758607404
ICAM5,-0.02048128243272966,-0.006190371910418096,-0.022838363269184522,-0.018412272195109405,0.011556734936010145,0.02577148352402497,-0.015160329533835561,-0.006135052429606825,,,0.053756182803685305
HPX,0.004817229046692136,,-0.021366212612409986,-0.01834963252124167,-0.018068879011719927,-0.01047899532537312,-0.030102515418690745,0.045000716583032174,-0.0026697851953863157,0.026574642968047818,0.007397363134311051
SFRP2,0.05446198670679995,,,-0.01345436493772104,0.0037586253212290206,0.02479186277032576,-0.01580556166987672,-0.01770888840519802,,-0.038525207264822184,0.01651406392821667
CFC1,,,,,-0.011587553860601155,,,,,,
CD70,0.08536335039124668,,,-0.022868592251679233,0.04571415555791746,,0.05717063310875314,,-0.04641122567156743,,0.01798186431835227
HP,0.04596041269383212,,-0.003054025356267369,-0.019701415071514728,0.010538529185810237,0.008646890726277955,,-0.0032737944784891715,0.0851143024936912,0.0812003400341513,0.00016567300923780014
CXCL2,0.019592091973958857,0.03456865113617184,-0.03965107788538584,-0.03381250765518407,-0.04092491106081442,0.0050141373688995915,0.11977604872453389,0.06341897590460874,-0.017605983618917374,,0.007518385872284944
NPPB,-0.012437096159105324,,0.016316319863690563,0.04791644806020396,-0.010146533410954308,,,0.06742290277191852,,,0.015035033115392914
CCK,-0.011957491664227013,-0.09919296048415567,-0.002301938975108654,-0.004617115421836384,0.022071451447359086,0.0394044722796248,,-0.037563303103494386,,0.015148104496049291,-0.018200954460933432
SEMA6A,0.010836866844751275,0.05402114304119662,0.024764473678292518,-0.021228912073331562,0.038533363043434826,-0.01721184008992034,0.05575316958976734,0.08178628353065194,0.02330070252219177,0.06982287562217704,-0.07168723161624813
IRAK4,-0.03528657029519717,0.047523214808296695,0.05168676662447156,0.008133118138409067,-0.009796809413032102,-0.012450246525420436,-0.00737793835804604,-0.011443361929058378,-0.03303828871759669,0.02627733886642641,0.057980150126418106
GSTP1,0.04806461272560942,0.04877008468999593,-0.0026429199548110844,0.00032261131998701284,-0.03284950135760128,-0.014340372592812971,0.012851770548207743,0.04731796114913725,-0.038420110360596935,-0.05966713313315811,-0.04425968904220226
VCAM1,0.030172192991736655,0.07292656211619453,-0.0026016794975909094,-0.004424768576254346,-0.059895072506182284,-0.016726792451545205,-0.011317764998708013,-0.00425144434720772,0.06408671368369222,0.06155084386444491,0.04691250365517145
NXPH3,-0.011485656686291238,-0.02898065665927351,-0.017020583973071338,0.018726971404082037,0.032088342366206724,-0.02538859058547511,-0.03022118604665001,-0.020703502936521213,-0.015852403519866547,0.11830792991504167,-0.007777951485048932
MTMR4,-0.033275267772534874,0.08918055979389597,-0.04049217297013061,-0.010913132884808802,0.017231200338158673,0.024969372970122538,0.004159293223990876,-0.0003997831573441936,-0.012521606851297523,0.08449508803133347,-0.018390617224857776
LAMC2,0.014579898421363278,,,-0.026405381311952657,-0.01277335357465853,,-0.023262768701216754,,0.044015216962526596,,0.1500921623990418
IL10,-0.04243061856117739,0.011623030208797576,-0.022296332369809664,-0.010593479425127863,-0.008395092414535467,,0.04528149230651068,0.10146121190776838,0.03598430660565814,0.1484974298430491,0.03723881870938796
SEMA4D,0.02390795131162495,-0.0014759219962395807,-0.046747073254896555,-0.0016132651051572735,-0.023156950223080393,-0.03133695135410394,0.10616863827532916,0.0549484761374391,-0.019893668769208474,-0.038627448231276194,0.07424251041480436
TRH,-0.014768378369650666,,-0.016501606035691736,0.01689232414245956,-0.02528480950502582,,,0.03545984053269492,,,-0.01571476275551483
SEMA6D,-0.02611707292648888,0.08802949355097407,-0.002123769138068111,-0.014823093356788816,0.07227764653976729,0.003449014993871502,-0.021580951400806507,0.023130997775274567,0.051763804879589585,0.0556446303359051,-0.07043200750098777
CEL,,,0.17829275572625075,,,,,,-0.00905696647870523,-0.0131327184839909,0.10999273854406717
PDCD1LG2,-0.014206311038189987,-0.01454235773565712,0.001617606810654619,0.012839342677519704,-0.039639161920482,-0.00502320644768686,-0.022769034525257654,-0.00554319183841281,0.03320759657961207,0.08118268772586071,-0.020984574913911945
SPINT1,0.0031579770804534206,0.03295162491416818,-0.021742473383841644,0.0428905407573558,0.004233895119195635,-0.017124983795558022,-0.008244586282012934,0.016463913375818807,0.08673455177500349,-0.03534172269284026,0.07570117021582844
CTHRC1,0.09778571192766955,-0.024612374001575323,-0.01938816553329227,-0.008271543721188138,0.023951628293632864,-0.027222031647333122,-0.052806439027018634,0.007398880685778258,0.007158165443085417,0.10703473839613555,0.0903966236649891
PODXL,0.07149013259643965,0.07662175941320705,0.007667620553952259,-0.019876783561967013,0.11216300455788797,0.008149497605710394,0.08234256106521143,-0.03862749151668424,0.07463429942248015,0.08758554601084168,0.08849976418232888
JAM3,-0.009431819974598112,0.031579874490475314,-0.05781921588768629,1.3421000339159133e-05,0.07403281261140969,0.0031017901644072787,0.027635967456910944,0.0015842302610997797,-0.0640584120141886,-0.08515943717478608,0.07885673032470569
TGFB2,-0.02588052541309712,0.0009794942141764795,-0.00420250621588628,-0.06752172049084716,-0.008771713076392056,0.01918150453284929,0.062078140844185226,0.037662996409702006,-0.003361463313573229,0.026577916605725175,-0.03450811296173057
COL18A1,0.08367020745959267,0.020139152064823758,0.010845137251574615,0.010243092038214137,0.08450885473119733,0.0505273717166024,0.11303704885594747,0.012268866480371548,-0.006537484378233002,0.09519757408107138,0.12211066541433857
NODAL,0.06083647287042598,-0.019715379808287786,,-0.023265722703228322,,,,-0.026425540934057898,-0.06197452915248399,0.08549465774222142,-0.021507081923391812
INHBB,0.006891224689314667,0.07521158821031908,-0.02572062092278576,0.004913925796839101,0.017266420450438563,-0.01742943930692073,0.06420425753772938,0.03176668603301455,0.06757582301331408,-0.0065963692672774375,-0.024407562880531926
LCN1,0.08012590531414829,,,,,,,,,,0.034890750255050264
ARF4,0.001269073165749723,0.024927991919754346,0.009941242332139128,-0.007661278967909505,-0.024066986879132553,0.04860392265097505,0.0633438148592818,0.021576668170484557,0.019993253707531567,0.028197345041112477,0.055318804451208355
CXCL14,0.02930306393672601,-0.07076769151046451,0.04451377754581042,-0.037722647549874755,-0.01523041347694861,0.03556245816005565,-0.010795132579984608,-0.0054677462391257165,-0.021119575329393615,0.047210916417083686,-0.05020854926502143
LIF,0.006096973473868894,0.07625415065136429,-0.0808915430641258,-0.006818107821580511,0.03174654771596134,-0.012423088188872295,0.04605057245452821,0.001078737316799581,0.05338855457821512,0.07489784708146173,0.03327899105238016
IL17B,,,-0.016501606035691736,,,,-0.017580173863889225,,-0.04083422594094018,,0.004183892365263372
MMP1,0.044988960619230474,,-0.06779791389470587,,,,-0.07629376128365967,,,,0.13534531092594929
MATN1,0.1032586230898174,,-0.026361270101980253,,-0.01027396591417201,,-0.016015175863481307,0.026590366563160904,0.10835540735401515,,0.02307273262517142
ADAM28,-0.007582481984168268,-0.0034894472731965527,-0.040162341267482755,-0.023484650834890545,0.02248667854437672,-0.050208439201701864,0.06695824037532618,0.025873793555507382,0.04297276093379579,0.08169921973341356,0.0010597265775212335
TCN2,0.11612945895203469,0.021400058834299934,-0.046707556094400436,0.03351863136961442,0.033190851824779585,0.038658798420323,0.04005282810165256,-0.046092524627898174,0.006700203185358451,-0.0313625646540477,0.02910092927413445
THPO,-0.034357048561192614,,,-0.011276714348836243,-0.021092006536040694,-0.012927402990324695,,0.00576466298144034,0.05040113168464041,0.08432379510951803,0.06148609907289455
CUBN,0.06334523698547255,-0.020265522962827156,0.059055840980920225,0.008397849288943781,0.04336309264672946,0.03249875261091742,0.05983662795849606,-0.006299332737248608,-0.044475149659171265,0.17045192954648078,0.043440257211935944
TIMP3,-0.046242523231407526,0.045149412767976786,-0.02174614403911022,-0.014481402190859811,0.019589943129973312,0.0027813715271332927,-0.05631339961259179,-0.016870856058618645,-0.017708787160415553,-0.07052246223234562,0.07660014420569489
PIGF,0.05181594360651762,0.04140952998822083,-0.01757423295210449,0.015339843537060388,-0.03949357901333396,0.02736025509866987,0.03190986796187275,0.010680135498125656,-0.07016085427072473,-0.05152593481214865,0.03426560283611712
CRH,0.10725323354577719,0.017728743832449153,,-0.013324948323461266,-0.016173620565533422,0.001698478567866564,,-0.021406056904075304,,,-0.023565243627924122
BDNF,-0.02835379717229618,-0.034037965976949525,-0.0324453932453607,-0.03573673417305141,0.0016168896127562644,-0.021029722429248946,0.006855465329164002,-0.017626650553082584,,,0.0017500374083339865
CCL5,0.041447675687585527,-0.004654249591156569,,0.07911726629941669,-0.0247384106699362,0.02678259192851036,0.08738348562548526,-0.02123198758285052,0.008328480859543658,0.006069032362664949,0.04273353217395198
GAD1,-0.0019649540853866523,-0.004011601416498404,0.03778942986473298,0.02264968616350373,-0.010431399487282573,0.057663444690929475,-0.023992546084488794,-0.03527887907333962,0.09152852781032132,0.018147172143794934,-0.014684810634987411
COL14A1,-0.008140370089832325,0.0015262910458291364,0.022186128607511547,-0.03187522869884074,0.030234247844409846,-0.016933088804122916,-0.071349527335037,0.052301941700607625,0.020249379578274197,0.04460161052268283,0.09532814337107309
HLA-A,0.05548883148595769,-0.00878396574845364,-0.024930209061920214,0.005455898694569515,0.05678396672111612,-0.013592233803755861,0.008527108948064091,0.01782427281672944,0.0304388566231552,0.07216115124426822,0.05816518404094478
CD5L,0.037733925302302095,0.040054861436599615,,,,,,,,-0.003515246115340905,
FGF18,-0.02128877970671588,,-0.01650158760815648,0.016095683593604294,-0.01100895923966196,,-0.01662905510378707,,,,-0.015714764016297917
ADM,-0.0769846009650074,-0.016058988367289275,-0.05821146551210861,-0.0033158292392598005,0.03295075515713681,0.025630921282269552,-0.03287349753639906,0.12340674096884276,-0.06304161837901782,0.09519836394503323,0.0039430699347484995
CCL15,0.07513359726935605,,,,,0.0007836292833414728,,,,,-0.013629413611347022
