,UKF243,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk
DLL1,0.04732915236064331,0.020183451030613447,0.1165207740026616,-0.016402771891496044,-0.004362131349012684
TLN1,-0.04817842244683313,-0.021181068161939112,-0.019384765557451427,0.0036285583243088953,-0.01320022336602098
COL2A1,0.07976991694491539,,,,
SHH,,-0.01333340362689508,,,0.007351797586870213
PON2,-0.021567253071655003,0.010460236758413876,-0.05265156191717908,-0.12130244623396448,0.09588297889862309
ICAM5,0.12292127829491817,-0.005952750176547248,,,
HPX,0.08549585239998661,-0.011612657872931845,-0.04046817475324127,-0.03897783931360534,0.011996937114358404
SFRP2,-0.029419576421970624,0.03599628720482832,,0.01424412289834575,-0.05342271516864635
CD70,,,-0.03376086600972582,,
HP,0.02494650320327986,-0.004237227087158895,-0.052826376301140045,0.019154212529905363,0.013150749599536002
CXCL2,0.041209492790491284,0.05471909132356134,-0.030646062434267617,,-0.09508010309963642
CCK,-0.0037133662127451323,-0.0031689661568288898,,0.19252370575990235,0.01377119128953049
SEMA6A,-0.04536116893055211,0.0024103922605316886,0.06165235680776069,-0.07230061824013802,-0.05501951036269161
IRAK4,0.010949012905027092,-0.01778838165220892,0.0443937021218107,-0.02148768668046711,0.05672844418918097
GSTP1,0.032967994612211414,0.051604840035491616,0.06536183285465982,0.02762951875218893,-0.03553051359435433
VCAM1,0.034080504201380285,-0.01943536668078944,-0.04900100649411972,-0.08752168132462566,0.044186633005591155
NXPH3,0.05190655749809312,-0.018246893511025243,-0.00554699013029151,0.0024872819834497553,0.02303772030324667
MTMR4,0.037292931412476575,0.08821331013924631,0.04275310297945993,0.009147065630260227,-0.08106059962208809
LAMC2,0.09267836244213717,,0.09794577736469762,,0.08302393725105628
IL10,-0.03198474650271145,,0.10193758504277305,-0.040925600362435664,-0.018834950054053248
SEMA4D,-0.03832756850416888,-0.014900227155018642,-0.06627350353315324,-0.00799704875882387,-0.03463080905085004
TRH,-0.03934173783905738,,,,-0.04315880820332612
SEMA6D,-0.045515800903927706,-0.05376632818872247,0.02689731884225455,-0.061350206007107326,0.09055580807578197
CEL,,,0.0017972473986416794,-0.03287969661848027,-0.02481086356901141
PDCD1LG2,-0.008417278165719326,-0.038431838256627805,-0.00407886969324479,-0.04662190030601573,0.037484748422033906
SPINT1,-0.03121402736777557,-0.01897763780997165,0.002164552501313902,0.0159782810257049,0.003820242640521713
CTHRC1,0.012570535931078498,-0.030167027497490253,0.04907320465408202,0.04816611733432974,0.02023319912337372
PODXL,-0.025486614426791628,-0.02544217518866518,0.04176753064590117,-0.02418873283277318,0.03763378373377306
JAM3,0.011486294161054945,-0.034696010146317145,0.01438213965411044,-0.01429292250466184,-0.03706087250557769
TGFB2,-0.003231658570987955,-0.008770836211990702,0.050680807247375885,0.048443085776930614,0.001137995204092526
COL18A1,-0.013848506904210299,-0.030907787623319565,-0.003426923293473725,0.005557702319707372,0.07683748579740851
NODAL,,,-0.051168966715176456,-0.06360743046942406,-0.029373758488255984
INHBB,-0.0048520571328413324,0.0023466959627274067,-0.07105865484153595,0.0360980787113497,-0.03990254394046608
ARF4,-0.016310562910106102,0.04203092017448043,-0.05790614462270913,0.09976516229567507,-0.0007754219677815737
CXCL14,0.03648012105567829,-0.008602481577372088,-0.06531240350464262,0.1057893824570961,0.05035041658343103
LIF,-0.0034518535724404453,0.02728758474975781,-0.07571522581132001,0.1205532711515038,0.040016312147321036
IL17B,-0.024096579466161103,,-0.029703995329895212,,
MATN1,-0.018985858833899406,,-0.03245779847319808,,-0.01975175256752596
ADAM28,0.0066967182581776094,0.006844768645071264,-0.03607464011471529,0.005326431589083897,0.03789974013253325
TCN2,0.042163118932182185,0.06774288528424277,-0.03228574387135675,-0.01196968537776755,0.04278144363053781
THPO,,-0.014325944754328005,-0.031107715733359433,-0.024532346753821446,
CUBN,-0.08554790337408236,0.006809272316948501,0.08258524001416233,-0.05944990700944944,0.041901392443541866
TIMP3,-0.07382839851402563,-0.005362307292991904,-0.017103533160708787,0.08614366873759281,0.025038894545761744
PIGF,0.055007180347150735,0.02038857664965084,-0.0060115474673444105,-0.035814723860600445,-0.06884350978861711
CRH,,-0.025919813157966574,,,-0.0022747507302010523
BDNF,0.03081066071640232,0.10218141552026791,,,0.01867177402780786
CCL5,0.10987311279002691,-0.03579838252277159,0.025187027474197904,0.04213424889861107,0.02062764489350778
GAD1,0.019818791360737976,0.010071160080062551,-0.034185736075093134,0.0014926961757122552,-0.00327074189107858
COL14A1,-0.03716289760034151,-0.018764982797360916,-0.08404398714400134,-0.040501297244108406,0.01541747604827519
HLA-A,-0.011304008760966442,0.0009957719308862068,-0.02176833535171599,0.0986176339773558,0.049589265631160395
CD5L,,,,0.049506594657202786,
ADM,-0.002892767209619507,0.03199661172140926,-0.050922525827360676,0.09298769288715307,0.06262034328989086
CCL15,,0.006491141394713121,,,
GNAI2,-0.015804312108556286,0.00823985130798237,0.00037318186545423794,-0.0705078445920475,-0.04176068263435684
HDC,,0.04759349027570885,-0.010964435591863447,,
COL11A1,,-0.008791929192928047,,-0.027080022503257726,-0.042136914809944845
NUCB2,0.04083737401583043,-0.011716368705679917,0.05874422073323095,-0.042650489429865206,0.03962655201271187
CXCL1,0.06498326361597763,-0.013036695253249285,0.03745153460990672,,0.005566632157607655
VCAN,-0.01053763275855768,-0.011393563961983056,0.07074845534819701,-0.03197552975305787,-0.05381853613484091
MMP7,-0.07697243135264685,-0.0016467253089830654,,,
PTPN6,-0.037963095173769085,0.040861578851224906,-0.025269028339074004,-0.008490685953991241,0.10469580043747345
PTGS2,-0.06403190700179363,0.07521506845271188,-0.017896340834767377,0.18085235864158203,0.01622189601849215
CD58,-0.005961433574504696,-0.05024022727362819,0.04323090464312259,-0.07443988637783712,-0.02535389764972712
TNFSF14,-0.05089080476321411,-0.012733420819186759,,-0.011498394591549737,-0.04109811051258612
CNTN4,0.004384548137252682,0.037990616240982766,,0.025738423836929838,-0.02478692166877101
BTLA,,-0.016261013901441447,,-0.031426135659276926,
MFNG,0.04152098563131448,-0.01114793426734572,0.02817548295816594,-0.07031739838890877,0.0473613754864794
ICAM1,0.012538593337753784,0.03665323333053501,0.09289354155593231,0.03722107034668689,-0.00650833989440634
PROS1,-0.028853908226012977,0.03233478895188007,0.005362959385359764,0.05007915086594444,0.02698722896262833
CLCF1,0.007866974324414463,0.03189413486340429,0.07224931955729917,0.09781166594212425,-0.012857451409245641
PSAP,-0.020102639371385317,-0.01917942971113754,-0.06765162216910671,0.08366212654673646,-0.043845398308150395
EFEMP1,-0.03446620346168479,-0.09547598083902359,-0.07698670670013352,0.06296625358210754,0.0045441324341454255
C1QTNF1,-0.04276330358072874,0.046199919672515875,-0.07296716429740643,0.004536964481514321,0.043882850889471005
ALB,0.01518920696302295,-0.01446247665891818,-0.04155879543133467,-0.027284075383213136,-0.04471938111041101
EFNA3,0.05737759242046719,0.01287833152926932,-0.11487051185703266,0.14436241706166536,-0.026162554362880334
DRAXIN,0.023230425725131242,0.08801450145245714,-0.015370277647150862,-0.07672914533929498,0.025987404837450517
RAET1L,,-0.01390877266483806,,,
NPTX2,-0.04041356960378826,0.025455318888516855,,-0.018515583984888836,-0.007754681811467081
FGF11,-0.07617215411156716,-0.0149062151297003,-0.019181233351321925,-0.013621331283144477,0.006302819696582012
CD59,0.014786727915071216,-0.04785843372090798,0.04500090235680136,0.021954686443589805,0.04595984456396576
COL9A2,-0.04138444197798549,-0.032164734976127055,0.08795022116769888,-0.03268238850976502,0.07702611023997152
DLL3,0.03997948599951292,0.002706750845652493,0.06947006270332187,-0.008890671736437787,0.055444024572884526
LIN7C,-0.12447583284342423,-0.013984631481206124,0.04844246327122618,0.0014466674387429385,0.06287112241148525
GDF7,-0.018985871754404277,-0.012733420324366005,,-0.035635974607691454,-0.03227388528372022
PSPN,-0.005470832146367577,-0.0459564652369742,0.10345394747887549,-0.01782496256025235,-0.02308590672535724
ANGPT1,-0.002269520990063501,0.05956918112087096,-0.05388086794605469,0.040250635851102945,-0.057440791574545874
PNOC,0.07673422754158746,0.05182663067994351,,,
L1CAM,-0.0014592028198949685,0.030062946780018654,-0.053621980619212105,-0.03323630785857228,-0.015827494022491485
APOA1,0.01795315502712472,-0.02060781825609145,0.03684816273266285,-0.030725603053699712,-0.02724680210508348
PSEN1,0.0493937737167582,-0.007873510445636956,0.07231684858094872,0.006302457086689083,0.0204194837598524
CALM2,-0.0054287259437245956,0.03222777200521494,0.02106729956446512,-0.04657915030606119,0.00882230253130832
CLEC2B,0.06561467509872054,-0.04124045318825717,-0.019731180288549234,0.11143432343912886,0.06590213996613069
NTNG1,0.04106262001394613,0.01196000692493101,0.10862791590142357,-0.027340562849186123,-0.02589701466944144
LRIG1,-0.058025880079660516,0.0028232338299571226,0.008384364994011718,-0.06451098481889642,0.0737429630768075
CPAMD8,,-0.02356850813728117,-0.03704312417709083,-0.042318377421440755,0.03195472793293656
GHRL,,-0.011612659056814467,0.023021366044653616,-0.04768377159221836,0.07884372691508132
NPY,0.01098376747552787,0.017079431209177466,,-0.0317213218500726,-0.04766624372334515
MMP2,0.007484212990637228,0.008135753462049013,0.06564946815581316,0.010551224504296873,0.00922477842143497
ALKAL2,-0.02481609784270033,0.005949288437789959,,0.09220607064556838,-0.02078142740787439
CSF1,0.002186819122520346,0.032703537519756964,0.007202036511870199,0.005115838000626174,0.0003134017954757306
SEMA4C,-0.03420355912538204,0.016602265319457913,0.007949122480275185,0.020635293904807436,-0.034483851363544246
ICAM2,0.07432916877021102,0.011592618223063246,0.0051518940983644,0.02065214903227747,0.0652097202281895
SYTL3,0.12290837262355576,0.06728648020023496,0.0439176877861398,-0.0031597153936758085,-0.04831397527477669
IL1A,-0.004393928005784124,-0.032734480495074554,0.0785205154383455,-0.03639412996774431,-0.03819261976773425
HLA-G,0.04906598519510382,,-0.03245777187548856,,
PGF,-0.02279155235125776,-0.020997727223359845,0.026787982915801565,-0.008955856754838499,0.04990664177861103
LGALS8,-0.015207655364258176,0.012943897713239921,0.05835395486685527,-0.03707138616251416,-0.057745074103003405
DKK3,-0.01896863223301618,-0.004429934806816993,0.07026940526586009,-0.029967178378886652,-0.0715757099758502
COL16A1,-0.017976455037591568,-0.022591594238612556,-0.019641123993475902,-0.0145022335890501,0.0705835198872485
TPH1,-0.02528570689076996,,-0.03110765530996862,,0.01739114942573146
TNC,0.02647048669118344,-0.05527585390829538,-0.025443236186779333,-0.0074895161289349425,0.04024715336265783
TNFSF9,0.027767744314365777,-0.004164208508811773,-0.03156327210884469,-0.029636635114015285,-0.04630813690367048
C4A,,,,,-0.026907175802877766
CNTN2,-0.0721754801042886,0.08344615485786436,-0.009667901035514083,-0.08329883844032562,-0.07563769997669964
LUM,0.02228810349478415,0.059444740593423105,0.010187157534027748,0.0899055847567059,0.0801970781600967
BTC,,-0.05134334770759939,0.012529490764543185,,-0.02308737230903208
APOC1,0.006191122892357398,0.011579796746651798,0.02041289634040151,0.0005971271634737106,0.016847007836202122
PKM,-0.08884340146131449,0.07238596064146492,-0.09576699221248368,0.009241559017430375,0.06851865885419543
TNF,0.03597569546882649,0.0492876876298881,0.13263834680471775,-0.0392254314085431,
GNAS,-0.04240993454315166,0.011690948345889447,0.045823820438830536,0.07909690249151467,0.037831641015748985
BMP8B,0.014908440731176285,-0.011272852888108323,-0.07033543084059699,-0.05500777080878258,-0.02032934105647367
LIPH,-0.025976071244548104,,,,
CCL28,0.19093483004823308,-0.01333340461921585,,,-0.01859927448124463
PTPN11,0.0182330098621118,-0.012132663356746586,0.09449185922398094,-0.032574645212141665,-0.01325411440946233
ADAM12,-0.0015188659279686406,0.00876578279209214,0.06982068861694536,0.03752025419333405,0.033253770236494964
EPO,-0.02806347208248619,,-0.002533422049260001,0.03620502887710476,
EDN3,0.062240557999081174,0.03091178828400987,,-0.024532292892146586,0.005566833873820489
CCL22,,,,,-0.001253635956763235
CCL2,0.014136824651961083,0.0033843688020879946,0.003877372459197338,0.08929711844173031,-0.024728487994130074
DSCAM,0.0058899475641894785,-0.012552356556419226,-0.012468337346667904,0.07004656007478015,-0.006495353380180015
ANG,0.02364389500721004,-0.05357511241981887,-0.14138073947280214,0.01549053515416985,-0.06488658702294037
FBLN2,-0.01620690448481943,-0.041111725323032644,,0.027176487419216848,0.05420335716892451
VTN,-0.02457833044233409,-0.01777966049242442,-0.003967568832221956,,
VEGFA,-0.02025593541540287,-0.036998749133041645,-0.0820509263262007,0.05281080842193543,0.0036661369429035195
F10,,-0.01625376581354648,0.09597582982498629,,-0.019974925858848455
SERPINA1,-0.01943308118263826,0.000362619853094742,-0.01531775619652092,0.05319082801512879,0.01627364897130548
VWF,0.0499639106713587,-0.020530243469451617,0.008753558648532665,-0.06874037135990403,0.07460966161184986
GDNF,,,0.04607690835077071,-0.02734055521495242,
VASP,-0.07725241332819804,0.0073639624727955206,0.0511708132756096,-0.060531017210795304,-0.008719949637972678
ADAM15,0.004442615733714164,-0.020653977087203037,0.02554295713404114,-0.04817797513736466,-0.0014018550432376633
WNT2,0.07971129710241669,-0.015127747520709632,,,
CALCB,-0.023106337622869757,,,,
OLFM2,0.011737456551545629,-0.024665694082333003,-0.05323820132639145,-0.03048133835833109,0.04358043841995013
MFAP2,0.03103615797547638,-0.03205575470966087,0.015388576799585116,-0.06166743583927145,0.03962631906068184
HLA-C,-0.03506620668509028,-0.02354128970865355,0.07954977460567508,0.05554436659222163,0.05057942903999559
THBS1,-0.043786369365216606,-0.0303696482450832,-0.016692747817812555,0.005980380406512099,-0.037209959097532094
HSPA4,0.05191474354205421,0.03404611710559212,-0.03083104797604492,0.016187284649073815,0.02949948160713089
LMAN1,0.0022399484380781656,-0.018120252985782,0.03850491733698735,0.08494570715784718,0.014972959951447515
LYPD3,,-0.017667100508785283,0.0640469730527927,0.025365819784378633,
APOE,-0.03344857393131308,-0.026481911865101723,0.02732043198998133,-0.18402579758018775,0.06714558120412684
SOSTDC1,-0.02795777803907072,-0.016485158422241065,,,
ANXA1,0.015339038845566061,-0.04669476130640884,-0.04839158473305725,0.010202130657994983,0.005565974272198323
WNT2B,0.1225137774761574,-0.025101223257611695,-0.0894552917290872,-0.04506984970442074,0.006736410178156442
AMH,0.009768555333427794,-0.014996910482818279,-0.0010256672603005071,0.05097343033457159,-0.01859927210944178
GDF10,-0.021544814490687608,0.1209097132583301,-0.028238777780747987,,0.02143819929047656
EFNB3,-0.006589896084508812,0.0028994992610631796,-0.008604806438641952,-0.01077474550259488,0.057202633527172746
LTB,-0.026202654474675097,0.019829679604494128,-0.06227053951625009,0.08691123621268836,-0.0314355179092251
ANGPT2,0.03713869864663581,-0.06218216920565284,0.06688377663519665,-0.060570244410633745,0.08888366466229479
NRTN,,,,0.024347063067360213,0.06314544434842842
ADAM17,0.025405536713069513,-0.022786571009265143,0.11475741423877886,-0.03535319891740631,-0.027523080961037807
LRPAP1,-0.013048517866670585,0.011807099133051877,-0.011579530572826959,-0.0256207736274651,0.020932766412033725
NID1,-0.03898275801240947,0.027149527505836334,0.0526936655467676,-0.03767750411637545,0.06559447411242043
MST1,-0.009341071374312957,-0.030309979716235183,0.04426750480555174,-0.03634801679674723,-0.04362345947701296
DCN,-0.011406175868089525,0.0035971104603171257,-0.06611890333394355,-0.002779314414645453,0.060947190865038664
COL7A1,0.09653956159173371,0.03861997506326123,-0.018947873488018054,0.04080771471407556,0.008179566745020383
CALR,-0.04779790989785829,-0.0008783834930713007,-0.006178283672501931,0.10637175592601968,0.0757234204650669
PIGA,-0.04292785236948236,-0.02171730979986181,-0.04695760711666653,0.027865032879062765,0.02481740767148291
CD200,0.0290989558865541,-0.013504039361197298,-0.08667982595196826,-0.05500365230526716,0.06057651941142284
GRP,,0.04455468141660919,,,0.014889107297210607
CDH1,,,0.08639891955113235,0.11080324055512442,0.036986985694843474
LPL,0.014794037181830018,0.031619939724075986,0.05991647399135977,-0.09509080577901968,0.12309419373354084
SEMA5A,0.01058262916397914,-0.002662233689992542,0.008808258860104144,0.007806274765864542,0.021498152563352888
SEMA7A,0.058347685740762566,0.04830405254552454,-0.009909047877109247,0.06630272704475586,-0.048188127550372224
SEMA4G,-0.024300319514288557,0.006486562806077191,-0.06946489506106171,0.04103306611216456,-0.019481367076141475
SEMA3B,-0.08649059191239343,0.08245906988818896,-0.01919406545180591,-0.0822855179295102,-0.047827372889134176
RPH3A,0.042440476188878154,0.009780122554266487,,-0.040753662694088845,0.02164657797187741
JAG2,0.023512200057140237,0.0061150001718120045,0.01649286436616983,-0.0012397960433292385,0.06594529630836123
CGN,0.013241725197621608,-0.01404913026294035,0.09052670875637985,-0.02652137819003213,0.0011142804902004436
GDF15,-0.00994553639199109,,0.08485398834509715,0.053979190400300706,-0.006027298848907909
SEMA4F,-0.054121660128346176,0.02834026915904473,-0.009175360351726093,0.011027263896360266,0.009666630924154056
NXPH1,0.051598489628305204,-0.009867898376331521,0.0990158697275841,-0.08448539465382247,-0.01255681692987559
ARF1,0.05875839596137468,0.019602208375408523,0.08110765021611221,0.13943686138722328,0.025859075630856314
EBI3,-0.04461971188636629,0.02271868632143422,-0.013741759974018615,-0.06674173348858221,0.0581331336647649
TIMP1,-0.014385228982053943,0.029673586704374793,-0.01671630241315932,-0.0161069610113967,0.04868908633081155
SEMA3C,0.0460645588685342,0.027274371889616945,0.001455252715545716,-0.03804499027648726,-0.045548653497232625
GAS6,-0.07408409080927617,0.05161836414965524,-0.02281027726671975,0.026436730416690077,0.060099284441042906
MEPE,0.07905728832378181,0.028520836087076767,,,
SERPINE1,0.002080982581287592,-0.018964006735490094,0.06717457546035305,0.11180853219742032,-0.019661654502321296
RSPO2,0.049612104347699894,0.030789021658951178,,,0.021681593259503928
SHBG,-0.03082277268377112,0.00199494449884235,-0.05794083371553864,0.0360120798500713,0.03479948808340079
LGALS3BP,-0.07830841904618074,-0.015898226673916528,-0.12248265226780497,-0.004060968988483424,-0.017112633484836555
LAMB1,-0.004988242439376859,-0.055999565000404164,0.05666842295115634,0.06452181698778986,0.015450333491892183
SPTBN2,0.023584593251784414,-0.028575120395098692,-0.0340342310616838,0.0720414349396264,0.00255959671214831
COL1A2,-0.0328880637194279,-0.012426627233412774,-0.04779261909166404,0.0010158087397418218,0.030793047994511588
WNT11,,0.04491709579253947,,,
LGALS1,0.06612533428976546,0.03040572502638622,-0.021664906329005945,0.03043134269420529,-0.05360907331454297
BCAN,-0.00859058685240268,-0.04073262569590203,0.04769877108284199,-0.19967419670248862,0.046637050752164455
ANOS1,-0.024839712598895565,0.026289123258517493,0.026443684514526177,-0.14909152968459996,-0.04628394679281519
EDA,-0.033298456529815376,-0.03101716429196916,0.012795837170678621,-0.04617177987531995,0.023350442588933023
FGF22,0.0015504728271839552,-0.016382427451911447,,-0.03372628366249357,0.057263694754569376
SHANK1,,0.03480832431347509,,0.005224029571049614,
TGFB1,-0.013877357630922122,0.004932508647798,-0.08135611459173601,-0.0018857201550024608,0.03867307194825629
MSTN,0.07546664293309807,-0.03962156001382327,-0.02902111331143808,-0.07199271815995295,0.05835762338534882
WNT4,-0.0008084131580434849,-0.03340307737621145,,0.04972000065829195,0.09650207713929572
TNFSF4,-0.04341815548649794,0.0610364274370221,-0.0364364350280772,0.06971214319372847,-0.027915603013375104
NTN1,-0.021499461472931455,-0.03915764371101006,-0.02229444534139463,-0.03577949833728619,0.040667517723733095
CXCL12,0.0841982103244599,-0.03553253710706247,-0.0622657305522767,0.01349932464712935,0.0293248099875567
GNRH1,-0.028592034553827667,-0.02267934081124389,-0.04178474696542028,0.04700851703333958,-0.01836079470503053
RIMS1,0.049959497293329054,0.03510192127131735,0.09837687888193977,-0.04202282660636854,-0.022598214139686573
FGF14,-0.01050884216362784,-0.03244698296503987,0.0373295629553923,0.025798676356990017,-0.060177644834125354
IGF1,-0.04125851604647768,-0.02444114800698348,0.0766245215392714,-0.011161045596078462,0.0013258484824557335
