,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CCL15,,,0.015587596268646947,,,,,,,0.06367462715259972,,,-0.028496962000527763,,,,,,,0.07673351005790462,,
GNAI2,0.04128424619070763,-0.0983604823489643,0.0568316060541407,0.0039702094683703535,0.03034185740099112,0.009265544940824674,-0.010359741571961085,0.07915379176502708,0.07492333640013331,-0.019544616861762197,-0.018526264451699213,-0.005848056160566171,-0.046013831142965186,0.023100044096696967,-0.0142608826033778,0.04147401686831584,-0.007452458637944182,-0.02695736518038882,-0.062168373777586376,0.07198637626248046,0.03907224010085887,0.009488370836176574
HDC,,,,,,,,-4.1744533503120325e-06,,0.06286310532202662,,,,,-0.0022156435244489944,,,,,0.11521307041463748,-0.004120667841591365,
COL11A1,-0.0014399287684602323,,-0.014310044328297451,-0.02901132760277233,0.014120117284261189,0.02578845402001453,0.0027237674726113222,0.008961941796434662,-0.0007125557366714013,0.033689345882531294,0.00026865979801883106,0.001409309609419205,0.09282424216498199,0.12680837058827227,,0.03792352036008897,0.05139978741066107,0.031063131754131605,0.000695078224383781,0.03690409351051209,0.08286076682606659,0.038828330075442445
NUCB2,0.02536280678799343,0.054849086010388196,0.013327745931533054,0.001790293549951948,-0.007423124747174903,0.0011102093316482707,-0.03424163131771644,0.07846210889934387,0.0009330138504686499,-0.02911846842563845,0.01219732980951072,0.01873075280440741,0.0563779665213831,0.017195651323581997,0.034797148023690126,0.012610272406590102,-0.05072201105022608,-0.06163908124652169,-0.07373891173737813,0.040457086082269465,-0.0022073561539908953,0.12331809467776704
FGF16,,,,,,,,,,,,,,,,,,,,,-0.024671762251671996,
CXCL1,,0.005925617494583953,-0.03841883106294867,0.10695736275099056,-0.03612122847662358,-0.0692113726425015,0.02975372357058333,0.01229373610734881,-0.022170950083796433,-0.010996580565641564,0.05785732133328431,-0.00017445758105946878,0.1353906283972302,-0.05153494626213911,-0.0781998895996201,,-0.051287389887669926,-0.01776578094910833,-0.03202825835147008,0.07762785083351947,-0.00760579859936343,-0.03637958639955864
VCAN,-0.029634706351134178,-0.0631431042467899,-0.03271107785979189,-0.0007389492440014258,0.04838832218349604,0.01665405030059327,-0.002363014016162569,0.10635558925990252,0.002074348449623466,-0.0247690392440449,0.012185043227791199,0.019110849691784414,-0.06565231638606266,-0.1706405689061361,-0.15689432054218685,-0.030157734585009158,0.004239091759618808,0.029789342856872736,-0.024175468603710365,-0.05432926828753125,0.08469905607150492,0.11456235850372991
MMP7,,-0.054575157128356144,-0.00812712281281726,,,0.026948822378982794,,-0.019344513704189954,-0.014409533309629617,0.005069878699836247,-0.020951164299911805,0.015601766896024513,0.12139553627417976,-0.0982355830056041,,,0.04638078267873885,-0.0045764064580451165,-0.022876976234555965,0.04150803011161514,0.03565246119624821,
PTPN6,0.057928240561017086,0.02631683399043123,0.058693056587183566,-0.005796725502463016,0.03161072394015536,-0.013168076871125048,0.04352046271056469,0.08540521961346285,-0.01036924879266657,-0.031116309748419765,0.030478402220886915,0.026315913734970987,0.040628755994465825,0.10822968116808358,0.10198629167313625,-0.045979608702166996,0.03643086037607983,0.05985949834054824,0.05304628857899532,0.12536566524408424,0.03580768223332973,-0.01374002837765031
PTGS2,-0.037994515449206644,0.03400836272629353,0.013923521941218174,-0.02361710781601598,0.031403208510366216,-0.013715464100859305,-0.06661440230404102,-0.06398026611624436,-0.027780503952433304,0.026271515452938283,0.04274357134869455,0.044064400777442,-0.0395732754352944,-0.029112763241920435,-0.021265695159868814,0.06271628898868344,-0.04409206303291663,0.05460482617518486,-0.02679519966305855,0.01241705076528724,0.024679455309543744,0.03376985629674782
XCL1,-0.017119124889709028,,0.023378184524450178,,,-0.02536548697369164,0.026560262054438604,,-0.012880249361991999,,-0.03796549987480418,,,,,,,,,,0.09739762875498356,
CD58,-0.026612848035093575,-0.03936078574715425,0.01584960843728844,-0.0273829268586992,0.05257753050486444,0.02484725696480313,0.02635224940024617,0.07837952002153618,0.005233134049099997,-0.027599472786194568,0.029523206378498982,0.0461964871638539,0.06949411918428894,-0.11096199332383976,7.210171255480499e-05,0.0668952090560504,0.05732637814582853,0.025014954305266596,-0.0013688782564443814,-0.008442121566874839,0.036915424388567306,-0.019522433861303756
TNFSF14,0.004499757701938042,0.08488872244158856,-0.0277877644616737,-0.027600350315021394,-0.011474518513227287,0.005092151254456869,0.014103518786658973,-0.000411421709742545,0.0060532332649704465,-0.010740765600047678,,,0.003910473107101682,-0.0484103135442085,,0.15109932186835373,-0.030780113949003648,-0.033833556822455244,0.011246390363113513,0.008267425654476543,0.03086961199528285,-0.03950435236724464
CNTN4,,-0.030947517194926073,0.023286137744257578,0.0731185421396682,-0.02966897054829245,0.039789420751547365,-0.001753095329458065,-0.06868837277995227,-0.056139078966108896,0.0007852865274999281,,0.0034931792706934628,-0.03388875516824816,,,-0.009130212024811832,-0.027173732132748128,0.022808406279896668,-0.0014093070949946515,0.04657588372328094,-0.0007611329668028168,-0.05514757064356429
NTF4,,,,,,0.06969731087226659,,,,,,,,,,,,,,,,
INSL3,,,0.08900870695041825,,,-0.010060688606597007,,,-0.000527576700476649,,,,,,,,0.06961286916628485,-0.025502391668770222,0.043347812112531886,0.03709092549494983,,
BTLA,,,,,,0.04133153351908865,-0.0011923986511606917,,,-0.013716325032730212,,,,,,-0.015559830748030877,,,,0.019960299656906978,,
MFNG,0.03039418543090978,0.09214210425929559,0.051585891804477924,0.010304459667293554,0.052585087133978796,-0.02841283806391723,0.06353776372286277,0.13509934895662068,-0.020311227294450705,0.030008517521514944,-0.048005651571850314,0.0053352556553311154,0.02876090084830377,0.1037472138372543,0.02522873729105657,0.04330302777733777,0.028037989076421035,-0.012079196657579167,0.042525059440884326,0.07799383481289973,0.08971704673483004,0.07640736261047217
ICAM1,0.0163012496949515,0.00041823065606250604,0.08066201549712207,-0.014127472010868426,-0.024898128454286888,0.022897459796720927,0.00624807549989365,0.02991267866216004,-0.029880051962690946,-0.02568943355214413,0.013119613487714166,-0.0032858892189642566,0.17910042688411218,0.014781846139418716,0.036131205740581734,0.10211962297505661,0.024854009723959833,-7.983366858452278e-05,0.001348530083628103,0.08551211392271628,0.02314452253602281,0.18595288836941543
PROS1,-0.013257713725769216,-0.059209428749760214,0.0318028998366291,0.03110931846149089,-0.017456831320071402,-0.02990928976940337,0.009164538185982252,0.07708855151218948,0.06207817567051602,-0.007554416353717344,0.07066504812159087,-0.03490929224415349,0.06834374364865864,0.029397256531131028,0.036810279041673465,0.0477650935544139,0.029752100358900573,-0.029081729756855995,-0.019768899525560876,0.015353246744027549,0.06972286453558517,0.16610323040782699
CLCF1,0.0844320392206416,-0.017239662215569145,0.05363716853477531,0.007069791799084925,0.03340720169065289,0.06403633251520433,-0.01714068518493825,0.037329445055079825,0.05560739554599877,0.0010967329819392036,-0.021427154867816336,-0.019712780573499542,0.07724955684858412,0.1559747693921325,0.06455283662721348,0.03171690849950968,0.030450002167946022,0.05427589718504652,0.008960683071282484,0.05491549504629703,0.05894923549383978,
PSAP,0.003851147641856032,0.043841560557078225,0.08284773095851498,0.02595543471761008,0.09964506880048321,-0.051877654758937984,0.04366576354724652,-0.08678604091027986,-0.05927702290213092,0.0018085633826004943,0.02959742790697837,-0.1111821392108102,0.08645158421595611,0.03537228146087429,0.08056693990278088,0.01855952141280678,0.003738926919483233,-0.03358228466462,-0.015079922606841045,0.12731498627988772,-0.03972274742716466,-0.03441327269407279
EFEMP1,-0.016928422625660255,-0.03331734116679617,0.0588618609010052,0.06567685160735924,0.03563367546453396,0.06563072647800589,0.03828867350896524,0.10974449576125435,-0.03585805384188423,0.01374164903276338,0.03853354239845638,0.048431527304854075,0.08178422622137814,0.08406980402451608,0.009196948162643253,0.10705306859058594,0.024248197165990155,-0.0023608265771557146,-0.0024840854699562827,0.06148731472719613,0.12922538788991225,0.012255768975992629
C1QTNF1,-0.03465191458217895,-0.05826970775618713,0.0905473461761201,0.046599625059353604,0.03214981244592503,-0.00920802914674239,-0.029846303149917038,0.11802857783280707,0.01514531068141553,-6.341448787820345e-06,-0.01958257461165653,0.019158579937316015,-0.04418588790979332,0.04191340502806692,0.09932602480565769,-0.00882171580898569,-0.026080884233677156,-0.029305831912033738,-0.01883439385348544,-0.009283998315653451,0.0411495586454758,-0.048831831922091756
ALB,-0.02577244202695486,-0.026478325298457953,0.00865632119255669,-0.0364088243238159,,0.06343002243093149,-0.007951286612017156,-0.007227149848121588,0.0035619290329801986,-0.012199241193343502,0.008690982727303896,-0.00038462780569087113,0.003084581468767479,0.02968587866450462,-0.016295410256695477,-0.02674324504787877,-0.01376281646831726,0.06414199388349864,-0.008353141906319602,-0.03020982301541982,-0.02155994905485715,-0.024294557813020264
CCL13,,,,,,,,,,,0.017537366381429338,,,,,,-0.022849032564252143,,-0.027314661649257183,,,
EFNA3,-0.009584494567137107,-0.013762128466882339,0.006912865659569618,0.037307581388314165,0.03282560014388773,-0.0037368229674513823,0.07967239735743742,-0.07569991570167188,0.016267611151712304,-0.030882060675069718,-0.004693060465539528,0.014524319813697844,0.19983490345053526,0.01871407723577687,0.05561286682843961,0.1476527410084544,0.13134175303962425,0.025344633370050565,0.04597400658018129,0.07785617802805798,0.02214543265827368,-0.0209879233377976
DRAXIN,-0.00394627451029472,-0.003719453581637183,0.01637401007252358,0.016128581250179966,0.02951753828638208,-0.015571675350761335,0.026908780739715688,0.1229816828659632,0.11416714776736138,-0.0097953920390798,0.06767979768943465,0.04288010700653548,0.06579173299949774,0.1198824274443116,0.06827859967457625,0.03917265217250654,-0.02416636163199727,-0.03123330077838994,0.03077400904096826,0.11968012244735397,0.03332609296499614,0.04934632498321779
RAET1L,,,-0.019245337612646875,,,,,,,-0.011732186432751321,,,,,,,,-0.025816645027103746,0.054603790470036974,,,
NPTX2,0.03662004960529936,0.00793075750969411,0.04234100607590966,0.011137192700890166,0.092793230290604,-0.002683891911693015,0.015211171964651257,-0.11767106624242772,-0.07228259739508584,-0.0052284200960932455,-0.024844956838368237,-0.013594009343356063,0.02239441204474134,-0.09312896948405357,,0.03853169128808307,0.029618347523174927,-0.009885486767225754,-0.05125833508904627,0.12250182153150811,0.0522286874869312,-0.06863977301479016
FGF11,-0.008308954498550122,-0.09655663505530289,0.017685761125112356,0.030616710741007535,0.007812376767421552,-0.027328498573603494,-0.0074050816845365255,0.1188151747788172,-0.020109374724389596,-0.009648467281684623,-0.037099047062143654,0.09923035011403795,0.030965494691659844,0.19616407986651163,0.04272291316986192,0.036916385421868037,-0.03145074820504632,0.03201682125592401,0.05895962982168719,0.04624524022314287,0.012712455800885146,-0.013280961541065459
CD59,0.029772779419840963,-0.03772486651904409,0.013056070853720483,0.015225654582296905,0.0807991003043765,0.007558134300461306,-0.013416881284668471,-0.08297345922555602,-0.016879079236289958,0.020827588250902813,0.0005527437537963021,-0.07097789491566056,0.08769764678888492,-0.03612390235718924,-0.006741462627908828,0.014257144539681736,-0.014825767561927277,0.04757370759328016,-0.03623517337102393,0.04535677642756801,0.12315082327262812,-0.04036439551259744
COL9A2,0.01908325810163389,-0.0742712934979058,0.01224969950363324,0.033613523251973164,0.03226858827012112,0.01687762760278073,0.01395361060584178,0.06558790469694173,-0.00831682936412126,0.01160734060950004,0.10142796309525202,0.07033699745471067,0.05319835883008645,-0.0006507503880162613,0.1024645112520361,-0.008470114196761237,0.03155339140580256,0.029041408332471135,-0.03719649476847093,0.11036512813151556,0.02537793062598951,0.05659907843224798
DLL3,-0.01745973551227997,0.0017958368804447799,-0.03429024436484449,0.02945078328966106,-0.022104424449576054,0.00885736052672773,0.014939829814060468,0.05007504759721568,-0.10275434944983394,-0.018098952533185966,-0.030260401613940995,0.041127000464910905,-0.055811536464550664,-0.07671340861748055,0.08326963878881032,0.061813453715491976,0.029408909033714938,0.09278694207426606,0.04233209267698384,0.07045364929583564,-0.011428225987820164,-0.10800731845104375
FGF5,,,,,,,,0.02172205644661996,,,-0.0026666123560755398,,,,,,,,,0.08040028808782533,-0.04232183445416902,
LIN7C,0.004126853211998027,-0.06686706177148197,0.017664448965691137,-0.025528841835003254,0.023966206814642475,0.017117340443756828,-0.036357740673680194,0.06323434959182485,0.0026136821355682897,0.02626301558534527,-0.05048651125816555,0.016474933208149144,0.037753547378989824,-0.11586742857889862,-0.033354654024792076,0.09374734639195267,-0.02275197559906934,-0.03151334670126453,0.05407402836403181,0.024769168541385396,0.02020215226864082,-0.07677063097078562
GDF7,0.007992877761964398,0.04290515788097828,-0.008247941282255077,0.033771023987395676,,-0.04159736825217926,,-0.0012407397499084672,0.036457189206679196,-0.010740765182661509,,,,,,0.04185034995433193,,-0.022131285438390515,-0.02737619713985531,0.09902390643778032,-0.03827402651598499,
PSPN,-0.05597538234235824,0.02139888299079562,-0.01683773901599318,-0.03375364462993304,-0.015041687232170814,-0.019116642567929276,-0.028933734097910748,0.04706438867837337,-0.018467757668341897,0.014207411600376611,-0.024291286383505674,-0.050923826418265816,0.0879851092969697,0.0655932908274762,0.047215012441683794,0.1740879642164253,-0.006213487780662851,0.06504523546703742,0.03325295531281221,0.06831363700090662,0.04757266717144521,0.012915260802946913
ANGPT1,-0.0096094772806603,0.006232829960358847,-0.015831534500951296,-0.019666828750003286,0.07074888669086836,0.09271383987242392,0.07421278034040561,0.14582839739821535,-0.10854617392463041,0.04612452246521035,0.029218450804559887,0.08034362023465358,0.006303460822276329,-0.06990681796773392,3.2350626168687824e-05,0.1304823395994774,0.044715792951831236,0.054112449053351115,0.02306140737439552,0.09918279820233013,-0.012367412396475888,0.031059150787146533
PNOC,-0.02504136734309318,0.063956605638269,0.016446738414832202,-0.048517310583815615,0.04706907277475318,0.0007755161416009832,-0.023374072527337354,-0.11128500077511166,-0.049754460359859205,-0.046302534887928355,-0.023614747864765254,0.02388478656267483,,,,,,0.011487080448099086,-0.020854152912089127,0.02078499145809982,-0.0347451549315875,0.021282174419495908
L1CAM,0.11313268279571521,0.0559200267592863,-0.028633528653598632,-0.008281586324563665,0.026615089656345434,-0.029054854610496655,0.020859373994974773,-0.0844932418057108,-0.04724728253493076,-0.0480932670968057,-0.012205649208668767,-0.04323510772567712,-0.04436724680439467,-0.05904086432981337,0.04922516787442348,0.05246860875174075,0.003977737410149647,-0.05572810141787415,0.07404278842228311,-0.030656342413893093,-0.03748163816791747,0.011200294138678976
APOA1,-0.012989629391489947,0.019272322845003863,0.0023948749935274478,0.0185361123772758,0.015896569780471957,-0.019387750956053003,0.009969975911855139,0.050420647196722033,-0.022570750375498563,-0.01738289722456515,-0.009627199739051519,0.05790838516046052,0.013256310522735577,0.07649809062912392,0.002841838719588352,0.026647881763562677,0.004890620894957782,-0.0006136460253839186,0.0558542701549175,0.0853464049160098,-0.007881139494560312,-0.03300046422962878
PSEN1,0.02574256801473908,0.06061443070478714,0.006136121037029969,-0.031703921386090635,0.07071885484822861,0.02143241041474195,-0.009487915112172797,0.05707068562236979,0.051851681791232125,-0.021334126050841565,-0.004932303803878777,0.01130099311596568,0.030449218552083268,-0.08393095543515147,0.0223088279352883,-0.034434759212973357,-0.010650940522517171,0.06781027181064869,-0.07066224719201793,0.047325568971595296,0.009937025917242779,-0.09765040418274187
CALM2,0.07309516077457331,-0.020983807863194367,-0.0028623972239472818,0.006656283545519247,0.06904512859548338,0.06304249462968887,0.0037362145644415107,-0.14844423332127055,-0.07316692718314494,-0.0806799595225467,0.04101090201803603,-0.007509821650629326,-0.013996764127150018,-0.17207152114959334,0.07530665578344305,-0.08162351275445509,0.038814432219428895,-0.005387333974182224,0.10677643668081863,-0.010390709870150177,-0.008819801978808895,-0.03755094716355655
CLEC2B,0.003298023018398688,0.10292390408741017,0.06778134221197513,0.002084386733510563,-0.04255085041692034,0.02598061140416455,-0.013220114894554148,0.11982739096152915,0.005963816672313287,0.04896038959473855,0.051410868090293875,-0.015314674797725135,0.0503373509795561,0.054806867251419276,-0.04742057538620417,-0.043436342746799035,0.012493028581788345,0.004061682658019143,0.005298879929995225,0.1644982533849611,-0.005726899792670444,0.019293219808988286
NTNG1,-0.012226091630353125,0.09177615654021731,-0.012044099081417403,0.016101743781812002,,0.015039572989486095,-0.0171278299221794,0.05290230982805814,0.028427431383773225,-0.007200658837007886,-0.008249022077799428,-0.02065493484698681,0.02497538681342004,0.06194158033749619,-0.016726729852017532,-0.04186315471890701,-0.03652635844725739,0.05443089394458983,0.048696733510837316,0.10915293302649662,0.014943954245562857,-0.06094976241398106
LRIG1,0.0026127566402616383,-0.10519614436057274,0.009227985198746711,-0.009634190658169676,0.08221554017457251,0.07465865138542163,-0.0035363913719628774,0.0897839308260964,0.05728655202454667,-0.02951291754731087,0.016652930042202578,0.025335524775981874,-0.029517555374597992,-0.10968568436552205,0.060258116163526484,0.07173974371947141,0.06266885514441912,0.04202085530700082,-0.05319263186285344,0.01769563014338785,0.01081847768682577,0.0545503805600816
CPAMD8,0.042977060060890554,,0.015395905996612152,,,-0.006323383123827132,-0.03425299156112177,-0.02337408397755784,0.002929445312192732,0.09616282488276816,,-0.03718225411832101,-0.03051943706848712,,-0.005955681933258203,0.05446917741993663,,-0.02486271185594861,,0.06548831111391175,0.01056396984505029,-0.06671510394912449
GHRL,-0.0248929839484296,,0.0019667532859971733,-0.029406657219161993,,-0.01553991062484839,-0.0161806853975443,-0.01052461749877542,-0.012397160942878222,-0.0097953920390798,,-0.02036015895824864,0.029211253277859096,-0.017849895838776702,-0.0771424917786868,-0.0031490967692158443,,,0.022458865797814163,0.07461038261203941,-0.023923446127576,
NPY,0.05936481908196625,0.05816733690266858,-0.017825532710630667,0.034069760188188025,-0.0016150323535866534,0.0336784036386479,-0.002414953792908252,-0.0676758756245691,-0.0072977597662975055,-0.043058627165209154,,-0.03718027012868446,-0.035640093474135194,0.0023888745581298223,,0.01543627120210608,-0.008002456834736181,0.020606448833049757,-0.036112219267725426,-0.04476882976829385,-0.053535413353036625,0.054625863756134534
MMP2,-0.0014873022352528975,-0.05791515417224821,0.0647240434398187,0.018228712054813013,0.055572082660317275,0.014693141229380926,0.018954801251186582,0.1130986451255221,-0.02834510374346369,0.029165460087526362,-0.0075720359556263345,0.029398236704895702,0.11905938872480387,-0.06319519837707768,0.04933850471584544,0.08030185609928142,0.016411293656964265,0.06339680252463371,-0.00438405177227577,0.0476440423549132,0.08473006416514989,-0.07579243245205246
LHB,,,,,,-0.024015944426106002,,,,,,,,,,,,,,,,
PPY,,,-0.02172520232510913,,,0.002228474225472784,,,0.07233352508323942,,0.05043222197827862,,,,,,0.03259245761547904,-0.0365872822818742,-0.003987626719279624,0.1094020281517463,-0.004249700487335543,
ALKAL2,-0.023365169564668286,0.07067921187433886,0.020759926485626103,-0.018609121117562463,,-0.023667030212037497,,-0.026502323562282416,-0.006471378626211569,0.018794238565100964,-0.009184474234709625,0.05457465295876414,-0.017655787641307014,0.04497442091170436,,0.00016697627844994113,0.098905960293503,0.00032975579265496726,0.031124996010121874,0.08889454839409705,0.030522259907195107,-0.018608103256922057
CSF1,0.026027866249652386,0.038057506166404756,0.03366146386554879,0.03150591986422508,0.015378039929360042,-0.03125607584120501,0.01656176516282165,0.08610538698205086,0.04132292073613151,0.0473747242593515,0.02686480064062074,0.019592903843943507,0.09367610164470151,0.09900298007594147,-0.025981257908630907,0.010675790020922138,-0.008281229861030043,-0.06485035185668113,-0.020436160358429614,0.08573002410594488,0.06888700136898568,-0.024033884673938476
SEMA4C,0.025959977856552276,-0.02233313903710295,0.028722389720128767,0.051704140582586544,0.030654135249156503,0.0022347840751648206,-0.0036263844139248842,0.015446768895424503,-0.0011281963531064123,0.06621593130511377,-0.04528192923856437,-0.03318600540482409,0.042594064623776275,0.04624098738127226,0.03678388628562763,0.021590596875522106,0.020621819362525204,0.0720461583037646,0.046620592893285656,0.12500910395122666,0.07907393368598302,0.10221608293371094
BMP8A,,,,,,,,,,,,,,,,,,,,0.03875177719736214,,
ICAM2,0.044098207572230444,-0.04101695340343483,0.007279412511635466,-0.011601421673371493,0.08674017164407431,0.011921173469450746,0.03943855180772789,0.06618305351864376,0.03461658588019037,0.041189954980591074,0.05790380968622939,-0.008386586272240766,-0.014282822346547697,0.03694659119892103,-0.04471845480992671,0.010742216900723005,0.10735804911498388,0.06357509988409843,-0.009967564714496262,0.11098602970668224,-0.021918245464639295,0.005310257953946809
SYTL3,-0.020988291155631552,0.007406256271222602,0.03429886335355653,0.017432715367313584,0.04184691196536362,-0.0062849891409601545,-0.02050044900596628,0.0861464676686413,0.009950859905719176,0.004175678998990297,0.035323369054563125,0.09541458926580995,0.0034951597712986958,0.03712950244991964,0.04990760102653366,0.09569177104362765,0.02384151161076631,0.007499328380946366,0.03229318992150438,0.08393994600894535,0.11723314312801172,
IL1A,-0.01813008502685921,-0.03201545726710972,0.024560936163614124,-0.037131975981886355,-0.036990996604714485,0.015181013614347611,0.004171217414720141,0.028076289379970504,0.03994846336787906,-0.027611855999225783,,0.03326962658788769,-0.032800237019262164,-0.009226477255048724,0.09136668081990088,0.08048300833963916,0.0008241447115809639,0.0021195477596734243,0.0013126850855569743,0.02299062902527083,0.00916238424574349,-0.0008515885983459022
HLA-G,,-0.029587253101507827,-0.029613979146190732,,,-0.02536548468297512,,,,,,,,-0.06136771257314316,0.08364651328772693,,0.02978298089277657,-0.0068672051468020206,0.004317775716968915,,,
PGF,0.01963896495687425,0.04834808122547116,-0.0037695784563593145,-0.00748225873708968,-0.017237748435719593,-0.038063740584264455,0.056697252077130854,0.13300358680718508,0.05358714481040544,-0.017711789270328383,-0.01597763681433762,0.03838177893014678,-0.03194742244514129,-0.025137207510433638,0.0069076779587476335,0.11274901531567426,0.04778211337552569,0.08149162878550421,0.025047561253860384,0.0641431932225291,0.057997407539159544,-0.056977314035268685
LGALS8,-0.027175451210020577,-0.06718359964726436,-0.05147987326060034,0.015222303800175883,0.013874836832349175,0.07683034758083508,-0.04664461626029865,0.10049019223267662,-0.022216973848287462,-0.04415285499132154,0.0945604740142463,-0.030093095556872448,0.02200566872722344,0.16653470930864714,0.004197011805575984,0.04538886125012231,0.03923237782304686,-0.0371925737474403,-0.00808474870686758,0.061076815631135394,0.037536512284046385,-0.04910462140049956
DKK3,-0.013690246787097519,-0.061670980646431985,-0.025666793519241813,0.006726465282559075,0.022697757005317554,-0.035096648812000794,-0.04403382100003199,-0.11972997972648296,-0.047663349173800384,-0.05777411811568083,-0.00579491927960707,-0.0700478941265216,-0.03152794134248862,-0.0604453197127265,-0.07002763093321135,0.01794474214993707,0.025794478372094518,0.029182621507235985,-0.011261279649400123,0.043526830024319604,-0.02690248939325338,-0.05820289059557518
COL16A1,0.02200628905616534,-0.07965592080401476,0.06705329200195692,0.025378472251525352,0.033157351139381966,-0.00309189331397374,0.01874815122862804,0.047002120117477925,-0.045848661218680725,0.02314421335527027,0.013381720676650357,0.03352013333173056,0.06662477810804415,-0.08136002323644127,-0.04137363491402242,0.02915737938146538,0.07668004866302523,0.09032295261295259,0.02837211264149756,0.12488088457350163,0.1175556199187845,-0.06467049903018815
TPH1,0.19698024904808764,-0.024914875225427548,-0.005193603154630625,,0.0038039453277372197,-0.006707573014871639,-0.02226691599429727,0.014677712598889132,0.044621960096914416,,,-0.02952228587783234,,-0.06304804648048148,0.07107228338793234,,-0.03764972264399615,0.025614146786691393,0.03921722698296791,0.09888271147752258,-0.02964449273813045,0.12041222493931562
TNC,-0.02664390001772935,0.0008608362957533304,0.06858436951101024,0.02428161007234737,0.07581097546501635,0.048755493243908064,0.02147540615100881,0.17716853239539007,0.09379163266163885,0.05668219395035554,0.028172520472067687,0.04803007570176997,0.0977781386796925,0.12606244408309195,-0.017103692503498264,0.1236287288653934,-0.040486538121083195,-0.010910669244533815,0.0066769801811767835,0.040395221508894734,0.0847918840465609,0.07891513628762577
TNFSF9,0.1014494816504874,-0.018790155339702432,0.037410780324271184,-0.031118692922051824,-0.01578596439500449,-0.04159737105026111,0.026340240764277375,-0.04989094951014553,0.0034890582694366264,0.019646088527641284,0.06384921595547567,0.04730920645580011,,,0.06119758451328725,-0.029885626438475213,0.021295701158964345,-0.047540788654538986,-0.02378482443612152,0.06849889842468061,-0.02271094022934254,0.007719952591145441
C4A,,,,-0.01833845473581292,,0.014675673088390214,,,0.05403837009993864,,0.019470782039582604,0.0009070426697747645,,0.06917786769571255,,,-0.025438189924119798,,0.02733516350478214,0.023160641862326928,,
CNTN2,0.09687977588417211,-0.0047886689508188154,0.059134447523619245,0.053881119111031585,0.0072667488115315225,-0.018887662391348772,-0.0582874838913424,-0.0242318953024198,0.006855573628104198,-0.04508909793113175,0.0008315344007870642,0.029359035160715755,-0.01061703884717212,0.15788380053317252,-0.0897087014284409,-0.11304999696724514,0.05353964531004086,0.09182546104231684,0.011421625289482656,0.07386937960936588,-0.054449963752426674,-0.006150357711048607
F7,,,-0.021213087987508608,,,,,-0.023374070391758334,,,-0.02361475117850354,,,,,,0.04840957919648343,,-0.014139329943935668,,0.013878053040330136,
LUM,0.05760047494453883,-0.044549352867053554,0.03653233370738182,0.020520001576364882,0.16626258401206243,0.0046563358069340805,-0.04104282859945202,0.12013276175645943,0.08698108682685823,0.0019410951875022226,0.01882347099714965,0.012258778503186877,-0.033773558963057365,-0.04132612735210024,-0.01890578524244602,0.10486491081382934,0.02088810530222176,0.08467954801202308,0.015117752568749974,0.0415490271761576,0.1489317276814792,
IZUMO1,-0.014908865722540163,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.01924532959634523,-0.02869642458077307,,0.02568597037986585,-0.012114853810967947,,,-0.011304662555228082,,,,,0.0232813978314437,,-0.004658260833588752,-0.02704487363327957,-0.012227487149264452,0.09574692918317419,-0.05993022270473665,
APOC1,0.025145752636485098,0.0994542699771098,0.050421302193803724,-0.056298536838690856,-0.06955198628887649,0.07007675350636934,-0.0180702150945694,0.1300977099638887,-0.0013882121791089132,0.0658281717891359,0.020787915185340882,-0.00676678157342181,0.14178897548580424,-0.10083454938174738,0.021214016461267703,-0.025479828564882553,0.016312557559680717,-0.008311682950866886,-0.010950940209242506,0.0355114276919374,-0.040086068189963624,0.003759973736527452
PKM,0.005003786244226161,-0.010953937335563145,0.03696125366899901,-0.03769958939656706,-0.023875700957817776,-0.044166293863741816,-0.012847346153161777,0.1034696026459538,0.0780075553988515,-0.004308237238813621,-0.036700753373975,0.07363098059996565,0.0631484221136361,0.21491712811938235,0.1403360196122481,0.07935607624869437,-0.04406041855708089,-0.033347786114849946,-0.06243259233571994,0.04016564170680677,-0.00606473013069015,-0.006065060210651072
TNF,,-0.055520920527836005,0.06791245388237462,-0.0003597366227182619,,-0.03723009781464209,0.046631585290867535,0.07293425037677881,-0.003362284481856321,0.00559967088875429,-0.01059688854448294,0.04248071805511078,0.18287264019972516,-0.03521417040183006,0.07529026766341297,-0.06006095459810905,0.11132765881012825,-0.025816652068599486,,0.12373613829970617,0.07256898982616383,0.04620879985374785
GNAS,-0.03315092460784319,-0.046928519654308325,-0.006354429383045427,0.03337632310242895,-0.05639595490202825,-0.03698829496468816,0.01162840370128271,-0.09117952280821728,0.013100496311799902,-0.00879201968495146,-0.023439309695907382,0.061699562200967076,0.18138154461785083,0.035573653181768375,-0.09633827587415447,0.047468292351251225,-0.06036725297966841,-0.043020893093022095,0.05801594627616046,-0.043706239064589765,-0.06686650391682061,0.0639685009747245
