,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CUBN,0.0986377202704534,-0.0003305120270354948,-0.02038202323000002,-0.0010651627036408638,0.012410483845633495,0.05822008881790283,0.04473992223145167,0.013810889774997906,-0.025668133223322304,0.015600910932788908,0.05202595660859339,-0.03488114035114273,-0.00015318508089961225,0.03703316377327086,0.05353223955359782,-0.020197830185399994,0.011828882247339493,0.07746387845757359,0.04226066040253526,
TIMP3,0.0510683827279189,-0.0002712259418304334,0.014125295059091185,0.0005602578605628228,0.0216144101291955,0.037746041636121164,0.0007348023146857457,-0.016917848285793444,-0.04054105426798402,0.0020980163385989586,-0.019219521338142247,0.06278153653343213,-0.002794963879574932,-0.059749390354848664,-0.03425205655691309,0.03554070065715459,0.015074023330160212,0.06308475051810207,0.08501031225697296,0.02790146002019214
PIGF,0.0724691934681157,-0.01759239461049407,0.06331164774690931,0.0029512774917661157,-0.011644760917871295,0.059371658772304006,0.1101656568929294,0.027897524105663363,0.037874674483664585,0.032569419028166124,0.0896777587984282,-0.04858718530685822,0.024955827725466968,-0.025385029233379524,0.027888528689731764,-0.029387018405373343,0.01914872749816694,0.04794819953076438,0.04190528640642917,0.11525645840673168
CRH,,0.0016179862471633764,-0.031533942162303284,,-0.018527232377167923,-0.025958381155804636,-0.0313845513629446,0.033977987064047165,0.008288702988983172,,-0.028967309539919144,,,,,-0.016089576420678604,0.040087145419457834,0.15621068306896094,0.11629820324871108,-0.01915442114794253
BDNF,,0.0485125049033072,-0.028208967948345886,-0.030015101764331448,0.019165743767274177,-0.02004794670632464,-0.08326489977829794,-0.027163752369083864,0.015466716441363802,-0.02387084811014566,-0.023852905045110027,0.1087203903695404,0.0019684939656004724,,,-0.011938640002338116,0.04847863239629032,0.07913408950002215,0.02692047829939704,-0.04517432760361863
CCL5,0.0023900786054444952,0.03429323888024798,-0.011589944088133172,,0.09171427324301493,-0.0075519742784929695,0.1636803882551262,0.14753276794452436,0.08880467587093399,0.09283476001490956,-0.028731753784278696,0.00844685840239044,-0.04184354979251562,-0.03785638050870499,0.013144770509190433,0.020107730238735896,0.004057448874441202,0.0811914312374764,0.01880290034162334,
GAD1,0.0334077430813828,-0.07329408605190253,0.047385387502215576,0.02315449202323287,0.01638762562477191,-0.01983256850175551,-0.11090658809734392,-0.027746534441995832,0.01657491284754272,0.07523888274662721,-0.08897937685484711,-0.04738169773708107,0.05857516937082942,0.04213836172865256,0.02942533673773994,0.11597468032828828,0.01979914494056186,0.01526855568278702,-0.03184744862716492,0.09317037828363103
COL14A1,0.01732427187807049,-0.016051581734340424,0.006311181054150045,0.05776769675504104,0.07476542877844923,0.06571875012919656,0.1187663156526948,-0.028142800786195285,-0.018076652174466155,0.02451659215857728,0.054966541132598315,0.026032746949600494,-0.036463473062341496,0.010673953160479479,0.10075689829526746,0.007754285107709248,0.09087468597025244,0.0676127830496156,0.023119674588235842,
HLA-A,-0.0087024335120375,0.020135744806542354,0.008426594171699258,0.16750423577976759,0.025659078824016593,0.0010374200571960893,0.1621988900741875,0.07335310934840189,0.0660912553197026,-0.013725217613660674,0.09250429426425218,0.0223920710037735,-0.04814402073917048,-0.013615726835599808,-0.0010505055613024778,-0.0003666774537510278,-0.005988906234441152,0.09908516312653226,-0.003248945344497648,-0.07734004891045154
CD5L,0.003974070434892667,-0.025430603517736947,0.011990261332436969,,,,,,0.09036353726946897,,,,,,0.0031390522093871277,,,,,
FGF18,,-0.02301009975395008,,-0.021629698555247982,0.025697528842053306,0.057590965699440375,,0.024313267091345084,,-0.016068638141780858,,,,,,-0.018935147437718184,,0.08807000914716719,0.02653531865504637,
ADM,0.06121698829737274,-0.033769311028388135,0.00024298748424805852,0.0012383095954411683,-0.03830159536983329,0.030978782231506057,0.023531761208733314,-0.007654657563733713,0.0009532596164977224,-0.020629574068165752,0.0801592395064781,0.00962473031098801,-0.031229028109085264,-0.0029801541125823268,0.088242447644035,0.027454367106507716,0.06440650484786688,-0.01560149571155526,0.0008347564756201012,0.06893058477553086
CCL15,,-0.042428709355268907,,,,,,,,,,-0.02950617661323445,,,,,,0.04379118720172104,,
GNAI2,-0.0035663690356772045,0.00833482777672702,-0.03456443647700481,0.022129235793481115,0.002097929403598113,0.04043980313820099,0.08458288101438373,0.00024809191333204257,0.03301645633023456,-0.021102819692868133,0.08148723623821948,-0.021605061346345992,0.14013123857073795,-0.11586027909857766,-0.05160957494556587,0.04377886052312182,-0.033664529585762416,0.04103232907508631,0.09090765092271506,0.07239374444245167
HDC,,,,,,,0.02253113499710252,,,,,,,0.05689244322413308,,,,-0.021865917927975823,-0.024308729110386312,
COL11A1,0.04053202788042994,0.0035952977882221515,0.026147620726784792,0.0966630146230158,-0.03011065133784045,0.07322994933292727,-0.02613904379511994,0.04109343773704938,-0.01509859894507675,-0.03237987620530797,0.016800740972960627,0.059653007233490284,-0.014863158079637997,,0.10877884531288562,-0.0005346852138206653,-0.003054514848838315,0.06843037062868779,0.034697489224488204,-0.06374972030617226
NUCB2,0.012900903020605753,-0.01465077913930738,-0.005510947923417324,-0.014333822408462836,0.03502092808952045,0.00421410387243239,0.008206245276319989,-0.01814688168819301,-0.03427829658555248,-0.06685930476399207,0.06038884986961444,0.002357218545360734,0.05581977647506451,0.08137006154113388,0.05935251147522679,-0.009952068035459602,0.038569441156812274,0.037426064990544496,0.0008182086468916495,0.04392270464808876
FGF16,,,,,,,,,,,,,,,,,,,0.14356451882397692,
CXCL1,,0.06359337972817039,0.07520015199887486,-0.021313106634382885,0.035132550861251964,-0.05251382939570199,0.0468918790669416,0.06268385053474972,-0.0003267789153599803,0.057221770133905135,-0.004414269011639061,-0.03160028140788302,-0.03522688294752801,0.07856164924968388,,0.007041631008109474,-0.019686503948068715,0.03893890677830678,0.026062858499803214,-0.04277681877284309
VCAN,0.0422901384770755,-0.012020281004440627,0.0110425469301539,0.044114120618324294,-0.01866999407641837,-0.07370652240821471,0.05038378111036038,0.0027258204591136897,0.046867798797111566,0.05167681201897083,0.0835039508538849,-0.01880459342165051,-6.375684034213779e-05,0.06711951629836412,0.015248212759887386,0.06942542612860325,-0.07639285464157487,0.016637969211208473,0.04196859760137392,-0.038604096883203355
MMP7,,0.026917796642622772,,,-0.026615893161595794,,-0.01489730278270757,-0.00828186429819345,-0.020500321963915692,0.015947248572643586,-0.012164143750130963,0.10000483340983067,0.1627940701143742,,,-0.04361581964038457,,0.034563166141322,0.04271899532874876,
PTPN6,-0.005425588272413334,-0.02631185585182769,-0.025666574617064546,-0.05833481691213124,0.026991457499015648,0.02331018951551014,0.06069165099279837,0.0071007311372157,-0.001779979006497375,0.017375813985537128,0.05043302717810443,-0.010237099982058916,-0.05067198440333297,-0.02021850762632499,0.06348263153248808,-0.05674843557184173,0.020388634284122683,0.005243008382691484,0.014555828929503991,0.04196167046399756
PTGS2,-0.026467332044616508,0.036488434113114296,0.013557954368068021,-0.01690308328344879,0.050681856228729595,0.020170187545253227,-0.1153140297062057,-0.04782458532126819,-0.013207524685178506,0.050392769797456924,0.0541412631386181,-0.023222836073718337,-0.03627238506020903,-0.07171954665694606,0.061877064031376675,-0.003070352026541931,-0.028991560511364166,0.01830184762598546,-8.149206469072637e-05,0.1192769213305179
XCL1,-0.020936442476198885,0.03556412060922693,,,-0.013221458828282738,-0.027162457799322907,,0.06993719210295621,0.013444702207906384,0.1484265588625122,,,,,,,,,-0.04326178813932473,
CD58,0.021167675297299425,0.021704772998365283,-0.0008512365279632596,0.0675080614481591,0.04199164018816727,0.02424495450666515,0.1102717096400446,0.06354922529952396,-0.028316824012164298,0.04611877003658929,0.017426752186763716,-0.03327686813895827,0.026970109874751447,0.005094784832882191,0.045205008538823775,0.01093815783401999,-0.028764564115153157,0.1007101022360078,0.030373402986131066,-0.01946295531108356
TNFSF14,-0.019494519109838102,-0.015234370603014484,-0.016648955956177863,-0.0068205890113039284,-0.01326726953869298,0.06553309493307953,0.08190230561915421,0.018701103235035228,0.0026368920758910305,,,-0.03760664961500098,-0.04547854841447642,,0.022453479118126004,-0.034778031250180905,0.008486181198375742,-0.013748616739519243,0.011517122905461478,0.05582129617782084
CNTN4,,0.05428865451338567,0.02323614811751285,-0.02486568253698365,-0.025943598806734774,0.008139174100456573,-0.052897245317301556,-0.03860998337042869,-0.04413399773577375,,-0.012481913183856535,0.07539073776245338,,,0.04665806234076696,0.07132428965474091,0.0057729599629214486,-0.03187562148975222,-0.011862867611094853,-0.007152644093702287
NTF4,,,,,0.004980889737911791,,,,,,,,,,,,,,,
INSL3,,0.0019311372553509345,,,-0.023123128341777606,,,-0.024515793407268373,,,,,,,,-0.020187043604083722,,-0.03360920643077157,,
BTLA,,,,,0.04341229686667843,0.03612205911990782,,,,,,,,,-0.0372244004863241,,,-0.005999562419794713,,
MFNG,0.003690824771465657,0.08541833423187695,-0.02854587980293706,0.045374275473899335,-0.015651934614300075,0.005192390403735392,0.10712512836492341,-0.026264018037813225,0.042838982973534806,0.08711081591657682,0.0051186992285980485,-0.03356687806975825,-0.04659847232971433,0.0027632511513354238,0.04926124544127507,-0.07706344983156539,0.0071696512671676205,-0.00526965281800467,0.02477521711865412,-0.06227463391073138
ICAM1,-0.003998932610033103,0.030354049163374277,0.005795307436330967,-0.03635365567625644,0.07706898620099474,0.020262147600436944,0.11263483446613942,0.12265366061165098,0.01551674917079421,0.027203300938162277,-0.0017536735484813923,0.032079791141867285,0.08705851168805755,0.032085967172418565,0.08569770933968779,-0.01905641956683248,-0.058397833988600024,0.022526133203129472,-0.0014832856337507686,0.09311645416399567
PROS1,-0.06777089583913423,0.013115457890558969,-0.02638998298526061,0.031141421475916215,-0.02916884907746824,0.09128858441470034,0.12400083215963606,-0.03821677311805721,-0.03014711810256411,0.024150275506175992,0.0030472366635032285,0.0694726874529541,0.008117041958526361,-0.021689750734745755,0.03357855949572904,0.021659296503645918,-0.009438079936222733,-0.001038662721761026,-0.019255492623838678,0.07922390943423396
CLCF1,-0.025499695939216784,-0.019618735355985222,0.008188525371934515,0.08730530791514177,-0.008035593786952702,-0.008357495509306373,0.008777982898283833,0.0011578295846151184,0.03614317560053595,-0.005926214263196162,0.047929238574855725,0.08326025605974696,-0.056737562474578056,0.09607029042040834,-0.04873344552377628,0.024108867268257776,0.09354995587790939,0.07952809127098762,0.05859745937523889,
PSAP,-0.025479976263716137,0.01266650662324243,-0.02140615334685532,0.0656765752693645,-0.04000941774084492,0.007509033398520649,-0.012506705760181109,0.010011008580771596,0.05272470841377364,-0.08054072560632579,-0.051516887970617854,-0.03627166430101929,0.046805873901148536,0.07388810637126561,0.09279472266501584,0.01647515641871183,-0.012656465513511942,0.037287857708453595,0.013459488659990231,0.05447958592589196
EFEMP1,-0.04134726810019142,0.007150158804407947,0.008553955483502055,0.06924814431866538,0.00813092860647719,0.05030994319230227,0.09106076508637029,0.07734303883890929,-0.0035169292682386295,-0.007203165793462004,0.0775855673075962,-0.007198430499378388,0.020117593918873057,0.035571088291389,0.028313447915019177,0.018958571089511215,0.02703721415437566,-0.022881799940425673,-0.0363142656576055,-0.009646570351322584
C1QTNF1,0.059942037513532956,0.023369046092523584,-0.0035341733921838174,0.043146423135755105,0.002313582488595849,0.0678488568848568,0.06075069601309822,0.06678266215025362,0.05052949070201483,0.0015391598994192184,0.07852302161890115,-0.11903498293693343,0.0027962544628477573,0.07656851117260813,0.049229555942306165,0.0073344756653446995,-0.014883395054686398,0.03673852128565234,-0.03439705918099323,0.11787869808870557
ALB,0.08678833672671118,0.10082352943900338,0.02708233607074222,,0.001896268802126551,0.022351169046747277,-0.024988351109197185,-0.006033211346127019,0.021285897418616726,0.17088712953863525,0.09245382093878406,-0.039989194084862935,0.13743525799731401,-0.0018994912509312277,0.04760006447221009,-0.00998307387894346,-0.07231695181359907,0.019026862029407704,0.024233788202780326,-0.07565165533057042
CCL13,,,,,,,,,,0.04494872946978646,,,,,,,,,,
EFNA3,0.010371058011820129,-0.008075405152443036,0.07872922866434971,0.02214279088322747,-0.015830218064479314,0.05974952359414308,-0.06221752372641717,0.007246763477565668,0.006257987372573071,-0.058723123020864756,0.028298351520587232,-0.04798137317668289,-0.061767923940989594,0.09491832982941636,0.12833260205305813,0.03396919704388377,-0.008773460213290361,0.0480219096609311,0.04969796029099635,-0.06950497655534756
DRAXIN,0.046948771109812805,-0.032027122151304356,-0.02055339938805759,-0.06260025760457712,0.00012924684180412276,-0.024030167939999455,0.10823112776791464,-0.017718080047736312,-0.02806454912774176,0.011470038104606678,0.03363596769209912,-0.08622522876215108,0.06101491369983373,0.044335943845259476,0.04163959619779984,-0.056889867597989134,-0.0016659321155881907,0.10011425258936812,0.013909507475730347,-0.019423713606517498
RAET1L,,-0.019447230301338818,,,,,,,,,,,,,,-0.020435798557336873,,,,
NPTX2,0.016784902900139453,0.008425016652178768,-0.014397329952047414,0.05531694614153927,-0.0056466098017293595,-0.05724328099327093,-0.10728148423058598,-0.042448356667089765,-0.01800456268235677,2.5785312515878875e-05,0.02416903582039678,-0.015202653369331865,0.09591714401039729,,0.0491491925961198,-0.024583083596501687,-0.05368831017820154,0.08505252766311497,0.049508247770647246,-0.12428368427684304
FGF11,0.05603054425703196,0.05473266022402314,0.038121427758364884,-0.0481718854241931,0.03456347516411361,0.010519076759216945,0.14611968149953072,-0.030668678242776606,0.030432707909817155,-0.0031920874143481393,0.06613222147436085,0.044335620232515444,-0.004918884199895407,0.025191405508064858,0.07671888570453267,0.006384036159694868,-0.045124879347583816,0.009089389017025573,-0.027580082585079407,0.02502751284130339
CD59,0.05186691135659134,-0.04265018706798714,0.028085210095678628,0.08584812840871146,0.004807538088804899,-0.01912990574699985,-0.07212318161582915,0.0754739009973305,0.010530612737646534,0.02100677785600589,0.0027567332471160224,0.01929326254486159,-0.020169256291007052,0.025417209546339678,0.008268482566902186,-0.0020892387671906654,0.043504328628247345,0.06271605012099331,0.036028034613887705,0.057813668044236245
COL9A2,0.03611626056271224,0.02952709630905931,0.03328127775688033,0.007751021713561017,-0.0006805854292777329,-0.03877192123875527,0.032867449066898556,-0.0010261180169199582,0.11878828780243858,0.07412448291087745,0.03679842175585695,0.02502767585915322,0.015298831166118554,0.05500083993605581,-0.044402264427107374,0.012534024460562239,0.01617458996785083,-0.008891093830337047,0.06582708160093304,0.10267775585813702
DLL3,-0.024834822972228904,-0.023415708666810458,-0.00809902547980628,0.007267937814248055,-0.03408458759792021,-0.024257026822757072,0.09638334801785409,-0.023227780602983014,0.008799007557765066,0.00136566181627957,-0.011626662727426292,-0.10925539167540714,0.10744880449617467,0.05319542391156344,-0.009490900962575818,0.023387870097103424,0.0042389577889455615,-0.053853771958023655,-0.04208263520177496,0.05309883269868798
FGF5,,,,,,,-0.019898083317482537,,0.036199477703301904,-0.03534297184836093,,,,,,,,0.007087730736850662,0.044897644150481406,
LIN7C,0.03700052444691978,0.08802662096095193,-0.03130622964019387,0.023682700240267838,0.028142882312942298,0.05633248295014374,0.0003127310528092845,0.025867338168851572,0.042254183614424144,0.06408105388340594,0.0017479131222812147,0.03430646668531047,0.00042023471343923007,-0.029873576819517383,-0.05471106823108716,0.051186281281321425,-0.04013032698987949,0.00971145604691036,0.059473532623260106,0.062427204898425605
GDF7,-0.021686063811074165,0.07262418751111781,-0.029636665158973226,,-0.026708004597820044,,-0.03559441938210209,-0.06589382768917512,-0.03624150594737216,,,,,,0.00706556654916116,0.1020857735338889,0.06782932025727648,-0.012208892518076872,0.04708629769990897,
PSPN,-0.021225130686363013,-0.0059986352056879055,0.021405264073111753,-0.0432738314527156,-0.01759590660651944,-0.02914256313299693,-0.007426414183425442,-0.013449927847190634,-0.055436204177280485,-0.04280238291240171,0.015611951450818545,0.016718656689773525,0.0367313673974997,-0.009633049881293123,0.08810378064125769,0.045147939650912766,-0.04526848051758289,0.004938115394936433,-0.03772931112404451,0.1148518394136522
ANGPT1,0.00651041319052492,0.024480327025604983,-0.02692388695293956,-0.025413321510062096,0.004847232071857245,-0.012217430108734556,0.022664435643245204,0.02115143669923226,0.004734186434822454,0.02517581460279061,0.04809515335878486,0.09513197023645985,0.02113813100574243,-0.012884283695470601,0.0074558781723174945,-0.024499776855782664,0.05163582911983976,0.07282565720165246,0.06063288260374259,0.21092972173679528
PNOC,-0.01500200410319231,-0.04454420342306553,0.022165372507560104,0.006626825928176535,-0.008686832853375466,-0.0343577279782792,-0.11277289741094935,-0.02310073414146808,-0.031343329727703526,0.03762003798279308,-0.04190599201607095,,,,,-0.018629315662799947,,0.06008638706977335,-0.004945362278941213,0.012387949514584712
L1CAM,-0.032564967678385244,-0.004488781242803242,-0.018899010454005025,0.13428645894566765,0.04082916149591019,0.03293129285673472,-0.0950074364482911,-0.01006982066307036,0.07899769871352266,0.0801813553210295,-0.0943983979374312,-0.04593850460372535,0.0789498925350556,-0.01872481035448853,0.02986549258374918,-0.00851765282179764,-0.023374952748630506,0.009454744464808628,0.016352321685686715,-0.08701586615649486
APOA1,0.05760781344676597,-0.026387185381906562,0.04951913524343097,-0.006620562785866324,0.039191620102743144,-0.028269935579161447,0.04956410448112285,-0.004833679924500808,-0.007071065957485901,-0.001590364046419174,0.04644423429903521,0.09506374994295527,0.007471844304167682,-0.022074384864509813,0.14150451674282014,-0.03611284219696027,0.029976749100255662,0.03799463354761164,0.10082989278122904,0.05675909503020552
PSEN1,0.02509479575061114,0.012221530678949629,0.006218263055609774,0.0019123337904673402,-0.04316001100918975,-0.010530520635886853,-0.010682983141152373,0.018066261523529543,0.030776527387275793,0.009126602579457162,0.04545531982449783,0.01111296181475003,0.03044583938840427,-0.0665196629139284,-0.0826735365475942,0.010483222987554773,-0.08152737673470012,-0.0015686024589876043,0.020675389397065924,0.04340673667625694
CALM2,0.05052922655387218,0.004734204611113033,0.004205218455314977,0.047356390204847935,-0.037738247808192925,-0.05983542869723525,-0.1504778138697004,-0.04069456300731963,0.027758366877939453,0.047305896533158906,-0.0879672883096724,0.0008870292982848309,-0.05192284468211397,-0.05640336542964439,0.017148644779762686,0.04272306210199059,0.0010662910438826202,-0.05310210488667738,-0.052439945964110835,-0.08111666606346886
CLEC2B,-0.035456253967827145,0.03969311182311877,0.030553135847842576,0.0041650174577920265,0.007714725461529684,-0.04362129433632606,0.0888186931054222,0.04218237175222034,-0.030027759047066786,0.011445142194611879,0.013017893595921409,-0.043773762148152366,-0.014070893458478359,0.05463902161238167,0.035199530504915644,0.0026317167946813963,0.0967085381351684,0.03824301528013906,0.0034022327338467735,-0.03915377535490361
NTNG1,0.08677595371856374,-0.010247731493838595,0.003023392241841622,,-0.019081287890845764,0.008025418400743101,0.06244041899358769,0.03337260991018402,0.02255129969089699,-0.007365266380608105,-0.005783776443609706,-0.019132825424819717,0.05788598833988979,0.016367738900312952,-0.027414766893953724,-0.03462538660801722,0.10697358493184973,-0.0035617725116408048,-0.011214999306615634,-0.03416087414222344
LRIG1,-0.008690229574615191,0.060665364132294404,0.018606924670016598,0.04440947913403896,-0.009606168534866375,0.019440110945457455,0.04123018161599039,-0.03695870781891754,0.005412865723050488,-0.06556268337267594,0.04305824187408999,-0.08229867902068844,0.0704643167332276,-0.023728257727046405,0.011741415870775571,0.0913129678621015,-0.030560289364173612,-0.004664335778218157,0.0005571794229375855,-0.020848844747604633
CPAMD8,-0.019081875043366277,-0.029757183921282047,,,-0.01572724188097275,-0.013474745611351951,-0.01800049417663529,0.09708719131674566,-0.031227032229384444,,-0.030343272302596744,0.04070946199718151,,0.06537348299477526,0.00458913589910945,-0.019680689359281838,0.022080859027472022,-0.023626174972436548,0.04952523174764647,0.09403434526266916
GHRL,-0.030443759821539376,0.003431770398266844,0.027466103920312946,,0.03353555071170203,-0.04502656169343762,-0.01787937416823888,-0.011021356383890606,-0.021989239108024864,,-0.027030037338264503,-0.04257567735901476,-0.0532642672874154,-0.006442924761551033,0.12399141074366339,,-0.025620603570613174,-0.04834365981608177,-0.023226574183516285,
NPY,-0.011399900928519153,6.18836422828926e-05,0.016508290044376976,-0.020000012653645226,0.01963546225226293,-0.011872573188710317,-0.03837409095667157,-0.005951896315225671,0.013178008854959948,,-0.015454443579100212,-0.03690228076033305,-0.05151420858603277,,0.050948662723839556,0.0037967481714060243,-0.03824200669963379,0.1577426600228069,0.008179019044201078,-0.06171206535210129
MMP2,0.03652733954534454,0.009377905495501014,-0.018883339439542988,0.0687677446989343,-0.009820330250038612,0.0025856786431728463,0.14908410545427442,0.07216364145807302,0.05271287659170624,-0.08259034871776705,0.07124941134314507,-0.042746503131759435,0.11509469914794596,-0.05251348440724571,0.06319786028792902,0.04726532561780384,0.04607425544878558,0.05104040133164961,-0.047912787043889495,-0.007075979514919082
LHB,,,,,-0.010783808540769888,,,,,,,,,,,,,,,
PPY,,0.07247211267369692,,,-0.013181255553245666,,,0.03487334126262986,,-0.01355005563496364,,,,,,0.022880816636453253,,0.049028459730596254,0.005006850874691867,
ALKAL2,-0.02857526489752859,0.08237305205511287,0.004465010731569116,,0.0014572337572314313,,0.05630204301951787,-0.024059267789166436,-0.03174086520485623,-0.010316210880026447,0.07794063522160334,0.05287166580524778,0.06945239525309642,,0.02247715774056906,-0.015717646631738063,0.006273812278026713,0.03458080441542405,0.039298258143021576,-0.015416245875803973
CSF1,0.0076959049540550025,0.01015136373554349,-0.029215804378693446,0.10352144123010432,-0.07527510104613379,-0.006205183945509439,0.04068520334688092,0.02586280579863943,-0.03075746919448561,0.09386959053293131,0.06614588509225663,0.017081820015694943,0.12231384366624777,0.032059642323643785,0.09682875080444694,-0.017122319064909703,0.002269014002813996,-0.006773066811785546,-0.015163353109052575,0.04393471525015918
SEMA4C,0.060153092840063004,0.010081288993832389,0.009804890101284755,0.05117730728539626,0.008646908070146021,0.030845641057847834,-0.005365830797947914,-0.0002496537119046032,0.04421303928059351,0.07386546230558028,0.010828203200278717,0.0836482319419775,-0.03427073655217486,0.06123477683694968,0.06066628513486135,-0.015308122720682377,-0.014715352932151043,0.10341625438463324,-0.017090150713911324,0.07475988313671872
BMP8A,,,,,,,,,,,,,,,,,,-0.030166071928515368,,
ICAM2,-0.020382507228952344,0.02076335757404109,0.014524042471996419,-0.018748540555601358,-0.050088783676804256,0.005478593420039287,0.045054493961973106,-0.001563587933464538,-0.018419182601215094,-0.003780374422725438,-0.0064584093769615184,-0.04231473978849003,-0.03180062674003943,0.01697177923249318,0.06535602884925612,-0.007444572540536086,-0.004584344747007105,0.06573035938251591,0.10821556561586095,0.1092019385762202
SYTL3,-0.0521449823537007,0.018015702299001696,0.002377900051469395,0.0018471112015848604,0.05234130111984017,0.017603543149465908,0.09888285042778026,0.022439877971861876,0.004952420269375323,-0.02067386601416322,0.0547649066972596,0.06483647561567878,-0.0900643117804643,-0.0013211543303282797,0.01537016844956377,0.04780249326453319,0.017250197992289596,0.06363955942045078,-0.012076070118999669,
IL1A,0.06219673977140324,0.09324265390301242,-0.011273044572977595,-0.016436366106734764,-0.002687560092299443,0.012629913666606702,0.1841779581156411,0.05071869837862423,-0.04863336579057755,,0.010091334901769793,-0.013345137082444008,-0.012942910856201657,0.008600207788702885,0.025917250930671237,-0.008568297903459397,-0.045345840251257805,-0.03931976743184181,-0.04175049697608206,0.01480791549009127
HLA-G,,0.016943911369031475,,,-0.02515879383602662,,,,,,,,-0.04194810287713155,0.015532959040097856,,-0.04954890700041857,,,,
PGF,-0.011742932854589999,0.03557437179976159,0.05589699722067145,0.05491314090558455,-0.030814367018033854,0.03528212116141092,0.040372743694674904,0.04766569795298642,0.030871985124490107,0.04725342611688523,0.010669698245958252,0.09582216770836965,-0.02357265200912002,-0.03930594717217546,0.06671566291580575,-0.007957733689632842,-0.021563985817028147,0.08703533957665179,0.10203653621834531,0.07314329968367345
LGALS8,0.04611506748430231,-0.004574057017129967,-0.0008570041562824012,0.01994728126862424,0.0265572175547533,0.07276553914626521,0.005625447768631256,-0.005973587779939533,-0.022174188949327406,0.03505794735449871,0.020383294402435314,0.007564197017146702,-0.03167005572904712,0.03525717465296769,0.01914269063805315,0.03667300369909751,0.0015387274532125852,0.08964212685868475,-0.017057747831533396,-0.027303421988950086
DKK3,-0.08369874861668546,0.029101930803919204,0.0032793553994035487,0.04297663372770414,-0.07212814772887535,9.930816471055962e-05,-0.0901345651594283,-0.0013779485688528098,-0.023142662697310322,0.026089555030436862,-0.05771408076172753,0.05992329313193498,0.03196206537210568,-0.00033184296280575575,0.09888912560359024,0.06045114749760952,0.013637750031885238,0.0586440508460651,0.029489662893177834,-0.07420980915038888
COL16A1,0.0701059336791807,-0.011979007986616347,0.022598426343587472,0.03128286030204908,0.012819193158963547,-0.02943399726628737,0.042807802120424523,-0.007498514717124531,-0.049705285445469344,0.008468063252499217,0.10428378558993028,-0.016125324959471197,0.04858701789481281,0.1409812130336142,0.05059755672802911,0.07988945919366577,0.04495837719736349,0.07203716503798505,0.02966849891218473,-0.0082388792389272
TPH1,-0.022381024244483037,0.008723881958323998,,-0.0297005453430459,-0.033458041131729024,-0.033853626789757486,0.014968554308165457,-0.0008116143257831321,,,-0.02548790475982067,,0.056692568207892056,-0.07301466958354683,,0.056855855096988143,0.0007035603153336759,0.0010641951534378575,-0.04548814932428794,-0.03710890670377004
TNC,0.06189380572098707,0.02313311870927763,0.04737212253690003,0.11610978125096759,0.010375860450678119,0.05309290744796492,0.13821740673387142,-0.04325214961121639,0.03066228555186952,-0.07359926705736625,0.06649345138427817,0.03071503088655282,0.051038013376365474,0.03125459230653468,0.10515611306023248,-0.04534785338075215,-0.01155036089421339,-0.05133230622483057,0.0026358180435024346,0.0007181193444122181
TNFSF9,-0.019081865986797914,-0.02966652750778787,0.052735683579168684,0.0007125447858922742,0.0011099986844252273,-0.017274634882944083,-0.048304051374959515,0.0687921067038245,0.06549846554379957,0.028429300094445217,0.004015216548885712,,,-0.03361879489257014,-0.03466645004918319,-0.033361446683352,0.08088823114481784,-0.03828392013570938,0.03339069748953898,0.09473847785499764
C4A,,,0.03164380464173975,,0.046398199716289855,,,0.06125294331188077,0.043715007370013166,0.00724616628280104,-0.02240483651607602,,-0.026972755200287482,,,,0.14164343004194815,-0.018728162116516955,,
CNTN2,0.02024412073736637,-0.02705055787834827,-0.028424731511937997,0.03342754312237606,0.0047592460001979475,0.020293755336174796,0.01624784102331855,0.01731623958853257,0.028050030903321622,0.005120807622766234,0.03155237047885529,-0.03801595725019963,-0.07400219207310728,-0.030355138884800563,-0.07448134915976504,0.01760835979256096,-0.07554879873004286,0.10803647194159734,0.04295362850745128,0.10286922668774948
F7,,-0.021435623307774564,,,,,-0.01800048371414593,,,-0.014649417067961738,,,,,,,,,0.04560179252790141,
LUM,0.024591692048870788,0.042672364087411575,-0.03456208408167904,0.017821618488362317,0.017652864070583363,-0.05338403362540006,0.06973460661666064,-0.010645574702824475,-0.008586131829316074,0.031467770451309114,-0.015245491747332635,0.06397610411518431,-0.00687194154191974,-0.014719233339383448,0.08597290858453592,0.025897538845347165,0.03791012913293985,0.05166453765417881,0.02635512757237358,
IZUMO1,-0.018233327439124772,,,,,,,,,,,,,,,,,,,
BTC,,0.05335408049382891,0.010008709440866076,,0.07942164007098915,-0.010451797916165398,,,0.12355529418544631,,,,,0.06351028382728406,,-0.029853382627364713,-0.027411481666181323,0.04227566575135373,-0.014913832192282138,
