,UKF259,UKF275,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
COL4A4,0.02662096517285388,0.008804504234502273,-0.01687684730969966,-0.019379999105755063,-0.03141423007459821,-0.03904613786836162,0.007249413678643375,0.057335106432490186
TAC1,-0.017405899748332114,0.032870353642873905,0.000792294068561094,-0.024184442030499773,,,,-0.01494408813376212
RARRES2,-0.013737563241637022,0.04566618630145608,-0.022160325722459684,0.0017906204106877802,0.1542414357720116,0.1400799889908852,-0.03887853246402772,0.04848798588411793
FGF7,0.03187443149773144,-0.004647350608333989,0.016568455328641055,0.017955987244816715,-0.04689115320950809,-0.010776782632756188,-0.008436931968081427,0.03306438457643803
EFNA2,,,,,,-0.023177462182007717,,
HBEGF,-0.016260948731126594,-0.028703756626531594,0.001991277474431826,-0.03661029395183367,0.08947344397881223,0.018944892039747394,-0.0150618793349649,0.026847087880037472
CSF3,-0.02779382229084725,,,,0.23699170857875096,0.23645797960215767,,0.1621205703794156
PI3,-0.02224886792772867,,,,0.11163034993651327,0.14102014106944957,-0.023430338180677263,-0.026003589476154707
PCSK1N,0.039713613245127954,-0.004934249450872712,-0.061071355438278116,-0.01617157545959774,-0.01788868131023093,-0.09950286988811115,0.0443959069696375,0.05381325570232483
NTS,,0.043035820555364215,0.014562257210057876,,-0.02773591363344288,-0.028237339434197106,,0.09696451935370654
SFRP1,0.05029575749015732,-0.011981973281181993,-0.019782673890598124,-0.03012357745647529,0.03069759444854612,0.08800199369161342,-0.05671789297520174,0.006348748868248051
CXCL13,,,,,0.2667548962977573,0.2745786319502196,,
MICA,-0.0406552427354587,0.11389315869253745,0.00902883676274087,0.07296991113751426,-0.0308156201162227,0.07348573117107084,0.006498017720733706,0.0577463692775885
TG,-0.00817106205414575,-0.018731132900104492,0.06570125650139658,0.07826197309580522,-0.015797573643303177,-0.009781381060419573,,-0.023340871472342224
ADA,0.0037662227963076397,-0.01426068461510478,-0.02325136665242004,0.005482499404311754,0.03852398413657242,-0.012851126553155314,0.07974162049539359,0.011912748883872521
LAMC3,-0.03118746969367282,0.04814619981783035,0.0343302287215935,0.040958600180957254,0.09316687403672934,0.04094845395946353,0.01467520674028521,-0.013667077682347019
CCL7,-0.015874900517839418,,,,0.17957843315904137,,,-0.012541835129944565
NGF,-0.036373451726333585,,,,-0.02057945376750623,-0.022865918096855644,,-0.02589689747971881
TNFSF15,-0.017677478158052564,,,,-0.017371469472941513,,,0.017510283432854767
HMGB1,0.04263135035781277,-0.010517568561562359,-0.0007654290105267445,0.02662743673858166,-0.08169278456764201,-0.03603293693976428,0.022866500849172917,-0.09573709697825085
ITGB3BP,0.013680144945068208,-0.0014100611634678326,0.03675003426035989,-0.02162509002617155,0.024282582250009798,0.044941045357344694,-0.026512152414501174,0.009875500978084033
AANAT,-0.016084698902694265,0.05027166497647378,0.0008601532096593253,0.054154898965259476,-0.015632241740044045,0.021077513568889174,0.009285613130674079,-0.013269784589324849
RELN,-0.007292852311976526,0.010053945756823961,-0.024585855717159027,-0.020213627074351277,,,0.06137865002007692,
IL15,0.01852642655279665,-0.04133048502888217,0.005460776426734287,0.0628756666974822,-0.02863890734702892,0.0647220887087092,-0.04247864542779577,0.014807476784605617
UTS2,,,,,-0.013311997927720188,,,
BSG,-0.04144051354883063,-0.0567533051459251,-0.015170376872621929,-0.032216486928562674,0.08637003697957504,0.15503564492852573,0.031144966340711774,0.02427207474101715
ADAMTS3,-0.037880301131253416,-0.018426696567223518,0.012801606983769708,-0.004546931828081186,0.01045545254241029,-0.043437762214699666,0.06543584705366419,0.0038560925182810476
CD34,0.038493768608608175,0.038910695682173965,0.02508660311231648,-0.002209607289655235,-0.07834876544372035,-0.023931189985329532,0.002285825152701759,0.034897193699045065
PLAT,0.01764274104775584,-0.015466000673314042,-0.019765853735723683,0.057792412334704044,-0.10920204524568068,-0.07522555321967296,0.07326941056470768,0.037244506776409184
NTF3,,,-0.0266398023322012,,0.0038665066893545687,-0.027762332766264608,,
LTA,0.10753002259200019,0.052215798031258885,,-0.016933826150405243,,,,0.1245385131673958
CKLF,0.05903010901125577,0.015986327930651186,-0.011467092268288475,0.0328854685906857,-0.1217257349914112,-0.09860904441956862,0.014633784423986593,-0.0025375633740330615
CD24,0.03506738202262466,0.05500333096029545,-0.0026699198174679048,-0.04926894188321317,-0.11750919373450153,-0.04358554578962128,-0.03226519939700397,0.04653180366196883
HSP90AA1,0.05371160973456123,0.09362115743675692,-0.06601745277703056,0.013462583891740093,0.07093819530850029,0.09860094420944085,0.019322854635493575,-0.09311958226285118
BMP4,0.05238692694053048,-0.04653372982705116,0.026025346453113808,0.10209291997421233,0.06451935258661783,-0.01710110838941989,0.03249713787721196,0.020017973849363022
SCGB3A1,,,0.02756948185194509,-0.011816199947267734,-0.02712118601150121,-0.015902349578641846,,0.03971777923047627
IGFBP4,0.0002519998875221208,0.010027658358598266,0.08805797587081415,0.04076718853728269,0.1196211254386346,0.06845216454199791,0.055735373059590615,0.0018983584959488338
RSPO4,0.034370109131363305,-0.018868926498427224,0.026282185598444762,0.03421306244118866,,,,0.0460368142244608
LEFTY2,0.018333042391504926,0.012368229549968813,0.061250949248953225,-0.0209046192718969,-0.015126265591885504,-0.026649917280627985,-0.0054691809545694345,0.18706512377778992
PF4,-0.01385053794762587,,,,,-0.02124374874027034,,-0.017859126119962952
ANGPTL2,0.022573712255836556,0.023764161855039587,0.05079454093803305,-0.007845439238014113,-0.02502276944961686,-0.07435476135733912,0.04376485841054919,0.033467187115087345
LRIG2,-0.01637974939429238,-0.025098230374430087,-0.0024067564512846255,-0.004495946188300792,0.05374686262844297,0.13373308914368354,-0.04534118510043757,0.08413348628162727
ICOSLG,-0.025187652497239147,0.002495898802006696,0.017240084520377678,0.010451987015224306,0.07759975888135807,-0.003960939568874675,-0.035816610897004574,0.06502695442575045
WIF1,,-0.014560703655432758,0.0062014619968057925,-0.044755261750541585,,,,
NPPC,0.005014520949973085,-0.008192262603421603,-0.004354087369015098,-0.002901442265661174,-0.026600469987543424,0.08110451629845557,0.028347298307774566,
LYZ,-0.027016570639797056,0.0417802034510757,0.07877270664852133,-0.020760189110876022,0.03059897579809192,0.0004414890576533454,0.06321767726717749,0.012392993835746083
EREG,,,,,0.23750581090619535,0.2608202750855507,,-0.026971417265431383
SPTAN1,0.0001646136134532162,0.002804737730646719,0.0488118877379512,-0.036662596000280635,-0.07099119390664989,-0.08511295748972418,-0.0024779252734167217,0.0006052337168829433
LIPC,-0.024890448243283535,-0.03527737965691563,,-0.026601457321824666,,,-0.015004593777640015,0.05511121389373565
COL8A1,0.0026540093888045234,-0.045069728376736964,0.02048493469210972,0.015861492688603124,-0.003066966762944882,-0.03894166597454614,0.03928590547092576,0.05954941194954107
GSTM2,0.003122267683969983,-0.00515658802433509,-0.0062391607657057814,-0.024015576372653304,0.019883012732118566,-0.030686799886763236,0.01774387756302968,0.018635922644631885
SPX,0.0323732241374773,0.026676541637597095,-0.02996590461293923,0.03229900794569973,-0.01796588012651997,0.08700752458451565,-0.02314359492889905,-0.008229216359652158
MFGE8,-0.03819330477373702,0.011904921707528437,0.044124124193068166,0.042275308801781576,0.14348226978646575,0.07296250328719288,0.006700328256267212,0.07147428736601089
TGFA,0.04564581806323807,-0.03472865202599281,0.01906291406812127,0.07186795277516815,-0.07272688366227147,-0.030886494121560807,0.03769784441570146,0.022684526590854227
SLIT2,0.03181087531852106,0.03805764048198644,0.0208017056123094,-0.020694653615355916,-0.007743884411386141,-0.00014282413372704338,-0.014357089195647625,0.07859564294250505
PLTP,0.005200552413042296,0.009900702403711954,0.06053447891838471,-0.03501880745629306,0.06125373819700549,0.050063301374367375,0.05895230723698134,-0.045715717661346446
APOD,0.05310195782521565,0.058159541296358065,0.012334317130269274,0.008886992577420032,0.04052013070593647,-0.029001475280328932,-0.053382531777768666,-0.03280492227036403
B2M,0.03716571475152345,0.06719929392725943,0.08183414826283597,0.02186630031714317,0.03941912834195035,0.05031467000100533,0.03672603679294135,0.0013357943883194638
OMG,0.054771880425891,0.014483804450452498,-0.009308615514544386,0.013019672715177883,-0.024474910355594907,-0.038250644187766795,-0.03257283595237057,0.08919778890902028
CXCL3,-0.020177257671066217,0.009221544259499396,-0.014891941327543531,-0.012195421313725526,0.17684117485051956,0.12904438783238506,0.01688356950282867,0.03079532303710888
CXCL10,0.06825874689717992,0.060191019940045415,0.24612526712909696,-0.0193800003300938,-0.01840034559530805,-0.02849402554886561,-0.03236107337025186,0.0539907771082285
RSPO3,-0.01608469771421713,0.011138800108010232,0.019358984957562934,-0.012743980229121476,-0.04047354440888099,0.022686672385091554,,0.21661042228985186
CORT,-0.01219268755943327,0.08931415784002605,0.012023777747171715,0.0050975639123315986,-0.02031831167874887,-0.022230503319711204,,
NCAN,-0.009834631121316325,0.012108329321814321,-0.04381598726335174,0.029439911184979718,-0.13564723532421244,-0.10583342900777805,0.008884449489522486,-0.03931484126999105
PRG4,0.002130324546555277,0.09197830890747193,,-0.014899819545487539,-0.019516674646828838,-0.03280246802267045,,0.06117895061766552
ZG16B,-0.01842476641840144,0.07253892033603966,,,,,,-0.015869835512075124
TGM2,0.09072497936261292,-0.0018722224774934482,0.033931237773205156,-0.029594857959030527,0.17297354914719648,0.13079694131129685,0.03695205073133244,-0.000928353486134173
VEGFC,0.015958027869158627,0.008961036099905915,-0.023017504816512827,-0.015205859750940725,0.18913346719107021,0.02348245373111752,-0.015852964069563553,0.03912770338789067
WNT6,0.03063488105764566,0.09181273764112508,,-0.01327090654144041,-0.02660047357642392,0.07441588265977034,,-0.019166088001423724
NRG4,-0.0193204831522053,-0.013289351646341919,0.009952297387516068,0.0009805813799354305,,,-0.005179781160725281,-0.012727511647150278
PMCH,0.017394596155144083,-0.004317043311506214,,,0.07717012979504997,-0.018268233376512098,,-0.027445350167685525
COL9A1,-0.006126618984319962,0.01544302067429767,-0.00904363425161378,-0.020213634827562246,-0.10324548992726021,-0.07314582674817698,0.0258563415620226,-0.031958672159369116
GDF11,0.07574816807008024,-0.032532301458432514,0.043668496341951565,0.05376436687364173,-0.06702791744864071,-0.04297180113283759,-0.00941893878396604,0.04710805682993844
RAET1E,,,,,,,,-0.013961989845514257
IL24,,,,,0.33752208847777976,0.17997307118858594,,
SORBS1,-0.009680072053628105,-0.0341078803748975,-0.01140986287678735,0.011287555243865745,-0.04986626148319432,-0.05377257331746607,-0.03607778667662227,0.0023918458817151055
DLL1,0.012919768996142266,0.033935936716106514,0.004336411012568668,-0.04626802948114318,-0.04887143054739759,-0.07911812155001025,0.0730411526994704,0.0171274464978221
TLN1,-0.02203810516209016,0.0013536348051742225,0.08041567289268761,0.036505300979008046,0.13016925894335157,0.08590008495489511,0.04090742968978364,0.06154226208248305
COL2A1,,,,-0.012380856390212844,0.0011969234631630694,0.08281563459804513,,0.09220891462013056
SHH,0.0009385642831025129,0.0072346107095839956,0.0203730833658223,-0.011816198914458299,0.09834618448731658,0.06625496729090127,0.022998988422112423,0.019979752075541618
PON2,0.005526535464568615,-0.0039737143903138235,0.0210488860015737,-0.003981291811444162,-0.007040126315864167,-0.03311821875285563,0.05953386472069675,0.008216691622478263
ICAM5,-0.002101659781505415,-0.027805116440119765,0.007074442048868369,-0.023076398204635223,0.10249587867335576,0.06751607711165032,,0.03230385518563697
HPX,0.0052520282105451834,0.030408194462544034,-0.013920452754043269,0.025623731580670328,-0.03419879068606106,0.02841832035261952,0.05669118852728242,0.17852205102633606
SFRP2,0.028086409095853415,0.005625022512485492,-0.028104451622468368,-0.02318035834512379,0.011480031933839492,0.028444459254746847,0.006377884530866011,0.005388242842840354
CFC1,,-0.016223508148527334,,,,,,
CD70,0.006507286911465842,-0.010515307677822222,,,0.181209365596019,0.09737603026092624,,0.06484440033161909
HP,-0.026255167633491245,0.041828115513705584,0.02947924999962735,-0.01509670104020049,0.03832033178800258,-0.030986346641736787,-0.0010166695385549515,0.06923270057600421
CXCL2,0.009688171696276518,-0.00600662657454035,0.039124944430474144,0.06177290380987275,0.16487799527775526,0.1984950725245586,-0.0351043851461056,-0.01955248387596463
NPPB,-0.02638074856750359,-0.014205963523640707,,0.1160477664416637,-0.009673697541591407,-0.0012519359306115436,,-0.012910643100256516
CCK,0.026237873024853427,0.010846482681822131,-0.009686231860535504,0.013650316333755075,-0.07068491203879196,-0.09120988223247099,0.032214041220516396,0.15880464907577013
SEMA6A,-0.007314330512736355,-0.00813051545504131,0.057079358633748065,-0.06002667614128353,-0.07164648379889497,-0.040071095192973596,-0.010935672112757458,-0.030003941817943563
IRAK4,0.0038374282582526622,-0.020932699127783887,0.040875492308975026,0.009176267326015213,-0.015774039152283925,0.027655347866586442,0.057671312492060894,0.034362740147294506
GSTP1,-0.0052960000050985495,0.02005683511707382,0.011051644389844023,0.06002126192413858,-0.012265969277415615,-0.08725473157978583,-0.0278508571228623,-0.040128962138766336
VCAM1,0.04789487165270131,0.08399250868626233,0.08274438935894056,0.031077886925735307,0.15749582699017847,0.14497115737519484,-0.03079578023211798,0.0021260414994702975
NXPH3,0.01565087215668801,0.007352987038795018,-0.03840828050517316,-0.017089407861389995,-0.007397956244187186,0.005614156755077554,-0.015656795661997115,-0.0023778470632640184
MTMR4,-0.029623906096135473,0.042934321229031,-0.005989646615800703,0.002328577343056406,0.03900199727275949,0.019600805330976787,-0.026582975104030192,0.011136656739446606
LAMC2,-0.0024489337706222994,-0.017883723199517667,,,0.14226286867081947,-0.027454167559385716,-0.024598099503469282,0.06373493834632776
IL10,0.07082173981800594,-7.781151435963512e-05,,-0.013611407294127657,-0.03159902281146291,-0.0015329592381482897,-0.0019167595967613422,0.05165169445632219
SEMA4D,0.028975931989898257,0.03603980305578118,0.0030740885871041374,-0.016229473854005593,-0.009175496757289372,-0.04351012432522818,-0.026667469412240432,0.04918020897501593
TRH,-0.006841652314045718,0.03253321964650044,,0.045540987130219694,-0.05130069710541833,-0.07628422525987194,0.038962587782061214,-0.014460786079044812
SEMA6D,0.0639662840189455,-0.039168064418599095,-0.013392022448173993,0.034387436880120366,-0.09882109777474486,0.11148302220091637,-0.03205677149239277,0.025639045030128763
CEL,,,,,-0.02044924325045622,-0.034130230231439886,-0.03732329119955581,0.1664777086021595
PDCD1LG2,-0.004071291625089479,0.03550765778578449,0.04098490007287775,-0.023283928934944312,0.06991689963000498,-0.01152793335375013,0.06045425288076966,0.03344778714123484
SPINT1,-0.03948218353211411,0.02601833212102532,0.014156237899318084,0.04619636224365098,0.020932884081759945,-0.014105526864687338,0.04819505705005939,0.02476883336955662
CTHRC1,0.025819463764826724,0.0824853932226536,0.0844549585185654,0.011279322195739792,0.130442754640316,0.014717667933799085,0.026524395269027272,0.002215413788498945
PODXL,0.02192311917258801,-0.010225297793634345,-0.02731833119238008,0.07479854045317891,-0.05783022323813279,0.02299286376575941,0.02384377092315828,-0.017335963134062694
JAM3,-0.04926283268710829,-0.014847556347260241,0.03980517527307774,-0.031372888669044634,-0.030441078166509004,0.1518262141136936,0.0027669103085571902,0.006960713271197862
TGFB2,-0.021677222597393995,0.0388610958350354,-0.03640811095994501,0.04259202804362193,-0.01190196159228162,-0.05522710461204541,-0.03219331994464246,0.013853030991018752
COL18A1,0.030805396691816634,0.042454345132496664,0.03238325213896342,0.06403243482225521,0.1573706636561131,0.14243820453278835,-0.006577496584101472,-0.004440615937755009
NODAL,0.021732165725934022,,,0.19259895301006627,-0.02018663859385611,-0.009691473466644424,0.08821042957224824,0.04323143485841417
INHBB,0.004539969601496049,0.057844509996907455,0.051177215225306515,-0.025654288041877187,-0.04704464215788269,0.08700044924709441,0.0918193464004269,-0.02530738319071904
LCN1,,,,,-0.021471753061495975,-0.02438621165947677,,-0.01462353396736602
ARF4,-0.05198636147862755,-0.01137881470185487,-0.06718543858785937,-0.025258103341676157,-0.08987892786307498,-0.06953082501731613,-0.0337435311095316,-0.006063824033394395
CXCL14,-0.023332402436910593,-0.01968002610259805,-0.00627266697891669,0.009918343390712585,0.07625694366545424,0.13621742043907376,0.08398885733564879,-0.01851278425039431
LIF,0.0013406593216171818,0.03575386416649317,-0.01650301453745062,0.06894704690311872,0.1821957806419776,0.1348982414027527,-0.010529261173826437,0.035081412524554455
IL17B,,,,,-0.01868496775958252,-0.03904614017395228,,0.11014867939137366
MMP1,,,,,0.3714218923708135,0.12285669545835351,,0.05137350069793152
MATN1,,0.06127354708702909,,-0.012380854849474508,0.09499185810172614,0.0996053262177347,0.09628761897158611,-0.017587405958717443
ADAM28,0.016313971385143046,-0.03796703456228046,0.024395914463945567,0.023016699525914196,-0.09958599787354162,-0.008905359297172592,0.043826632232334774,0.021537574420506897
TCN2,0.06441988469866859,0.06909243406364989,-0.0018302024856524301,0.005782296493462341,-0.01463290319172154,-0.015313175160967573,-0.019330178813845907,0.030987956459883916
THPO,-0.014980762181293072,0.03893874743938226,-0.0171729537967787,-0.012380856271694492,,,,-0.019038971157484676
CUBN,-0.0014697606966294252,-0.024411519444462258,0.004049342469376985,-0.007639729982899756,0.03382505424143717,-0.04700523278593904,-0.041394002246573636,0.08233875179909643
TIMP3,-0.008988445187233766,-0.003650210063736019,0.0269630561868382,0.11331805026705906,0.13170582061237907,0.14984934151350277,0.00040596235332256977,-0.01094146177120436
PIGF,0.0002855207643015203,-0.02651638256715662,-0.005655649788342711,0.026862084055316524,-0.10706893671634078,-0.024460292227002425,-0.05192037026579974,-0.0048317151022191996
CRH,0.043805732566040284,0.06534270066462108,0.0067124301925987695,-0.016933822499707523,0.018691872190792477,0.03751092795590474,0.05588024729365461,-0.021684829246588305
BDNF,-0.0499033051533746,-0.00824687623490734,0.0757616581863695,0.1806425378700192,0.014995216929100727,-0.005011356906990482,0.012752514212431726,0.042389408829296905
CCL5,0.15541720256638178,0.05413241555829084,0.18478053551678106,-0.01679612039971433,0.04762905739462838,0.10511239404412887,0.01829893205780002,0.042787806537849006
GAD1,-0.005520916303084341,0.034745719233284955,0.025161821988461838,-0.011319083873184673,-0.05164711844635273,-0.068662405383201,0.030566302515338845,0.07190735602850323
COL14A1,0.0018608460476760554,0.007457137842872775,0.09365537605181405,0.0052922903007508095,0.13911856812918486,0.11253007898477249,-0.026499354645320588,0.04657254403916674
HLA-A,0.03178153077384218,0.037909625747295235,0.07063035727953855,-0.011630948641907841,0.18121377029987112,0.21388317876399793,-0.0001642428446995891,-0.044862979001260433
FGF18,-0.014783245729834171,-0.0154134291050618,,,0.018816088400106304,0.06190538276636684,,-0.014460787239222332
ADM,-0.043050083733700124,-0.05328770610228511,-0.002258112420401083,-0.054404284759422,0.11459418662352132,0.1450857438127155,0.040571266064821455,-0.023570680792808243
CCL15,,,0.001449415365127793,,,,,-0.012541839649939655
GNAI2,0.08367064399409382,0.014097354449708664,-0.005476941333143895,0.04424003147215559,0.04501008822054662,-0.028375124964204884,0.008194546825109231,-0.006802864617359318
HDC,,,0.033170785103145924,,,,,-0.020505167173082723
COL11A1,0.03739324305670974,0.008037477305719411,0.039676685070187165,0.03145466977493444,0.03408336444621222,0.03469343160959756,0.0015828796544306112,-0.04970046545567065
NUCB2,0.015289588416678315,-0.0023713408172181183,0.015794936612908057,-0.018547435926594105,-0.03336934037426885,0.04414324446041264,-0.07001718848016741,0.0021816886315206728
CXCL1,0.0375032590359977,-0.03254807128493098,-0.015627490478706357,0.0031582847603257407,0.24398942251325767,0.200814168422868,0.06206295762434659,0.010623814275229173
VCAN,0.0360131344970571,0.02306877667870384,-0.028185053430862764,0.03729564527630365,-0.15875922852035412,-0.13942897640785767,-0.025644417016190246,-0.006350434568967779
MMP7,-0.029390098109362838,0.02420391076685633,0.007884996539573514,0.051386044859496015,0.14054864569468717,0.17875276630534442,,0.04347125505061724
PTPN6,0.031104920613365047,0.014643261634191655,0.07596034468451361,0.03953197813206693,0.06333015343370885,0.03600542954384459,0.015702565636048164,0.03438599878747588
PTGS2,-0.048172312049205454,-0.025746377685087293,0.0005079827353757267,-0.028578036757967506,0.2042337979287081,0.19917688018917237,-0.030760694841950247,0.003564521907230738
XCL1,-0.016084700421304325,-0.02333276342304953,,,,,,
CD58,0.05324710288958684,0.03155029912834813,-0.032504784326804044,-0.01529981725174686,0.08047460419511814,0.06353869229140821,0.056776403170075575,0.04172064303638042
TNFSF14,0.024668820556673087,0.01778068673463285,0.05991439849351153,,0.15413391750761612,0.054423044866763255,-0.01391099874141663,0.07174771347267282
CNTN4,-0.009213062260676483,0.028883350613141238,0.050777433227758476,-0.029652984767988045,-0.03608505821200606,-0.015899884177982663,-0.03122519417318681,-0.02134072011335493
NTF4,0.007622767420447048,,,,,,,
INSL3,0.005281704789685148,-0.01638096997512765,,,-0.019652271558186756,-0.02408935447781741,,0.15665709891902085
BTLA,0.002407224671531421,,-0.019492581132135534,,,,,0.13415806914268233
MFNG,-0.0088588440920649,0.051128089532690275,0.17811358394723772,-0.02740991449136855,-0.09338597418641581,-0.07245675703834424,-0.035034030865928906,-0.08684135547166293
ICAM1,0.07863046220466528,-0.018250615397862928,0.017979031845552256,0.007123389223614878,0.1727718027588535,0.1946319784441686,-0.03517178018019209,0.031025608604200207
PROS1,0.013232903065706772,-0.050942821260643,0.009498536413313385,0.012039989490800379,-0.009180078797793338,-5.127595354157413e-05,0.028367793646393476,0.07272631733372807
CLCF1,-0.04332220220219853,0.020835717735207444,-0.00545546994491314,0.07782733729085888,0.09373086890516676,0.10035086554232381,0.07314687005576363,0.07837806438662673
PSAP,0.009633492272429506,0.04151220369130946,-0.020299187558436634,-0.0026995659647633895,0.11456048228007881,0.14299867839349198,0.00245619146342476,0.10052618062737238
EFEMP1,0.004476162444385311,0.037340807689017784,0.025319536495507437,0.0037215227436181745,-0.0943619234101636,-0.07976968819592749,-0.07676102033738615,0.07460447334063966
C1QTNF1,-0.04950793375031561,0.03829043459437285,0.0013735041347399442,0.01624390706781662,0.11335836418717005,0.168847804189541,-0.009876190310251417,-0.028982932575949354
ALB,-0.026245537074507483,-0.01788372274174084,-0.01733661882058838,0.03640230095911873,0.08366040067146079,-0.006252672065787519,-0.02267929401502651,0.08786413307625582
CCL13,,,,,0.38280174563631464,,,
EFNA3,-0.05151386303084569,0.027930001002845484,0.07364720777930465,-0.021256227241502806,0.04328963660977501,0.029095551805124187,-0.05353089818440763,0.0419186757927995
DRAXIN,-0.009571903242327305,0.025053670042753634,-0.013920454173200043,0.033341746082803055,0.011886334563581598,0.04563929705453717,-0.036743874225339306,-0.013218203226726736
RAET1L,,,-0.01667287668905761,,,-0.02438619567777479,,
NPTX2,0.030492140652489813,0.0017641890800348997,-0.013551618461444308,0.0017150662904679794,0.027588604141021537,0.09244912935737981,0.1167057918492962,0.07556810287394893
FGF11,-0.06178068508530489,-0.00794646097973129,-0.002958568933686443,-0.026271551416886873,0.05965531660078347,0.033177084915129454,0.04933710239066241,0.08010840057701346
CD59,0.027425354084746306,0.028287452260177863,0.060536760477464764,0.045195348135972625,0.0986854239316596,0.05786692941892006,-0.021193976125742423,-0.005671108448420514
COL9A2,0.0422768991468927,0.0016581271432991663,-0.006665713302701549,0.062456827936275494,0.005508674538132442,-0.10597521278360716,0.08061966019529697,0.055214100123963064
DLL3,0.03659453773554832,0.041057885935924736,0.06046056321554104,0.055555727618886365,-0.10981960366489699,-0.06832925279458932,-0.07112092371606905,-0.023047612394513122
FGF5,,,,,,,,0.09880696255434557
LIN7C,-0.027935127496498145,0.018113707398753353,-0.010205065133924534,0.013381461767085354,-0.057912328179758624,-0.05025439180022587,0.003702362732411792,-0.047227657274212825
GDF7,-0.026377621188386043,-0.014813328060816056,-0.015263945425954387,,,-0.02090503459046186,0.07634317971337809,0.09997949215092027
PSPN,-0.023937352911526835,0.005791825504892891,-0.016050038156747673,0.005484200224204159,0.040320461712372926,-0.020300497395570535,0.0038290694972791103,-0.006735890050137627
ANGPT1,0.024585404857038137,-0.016795452265333827,-0.028007979794151552,-0.019621401955021312,0.03125036493315669,0.09937685620666901,0.028184662795516208,0.01749309419219892
PNOC,0.015624971770418597,0.02562881656627467,-0.0236796285101657,-0.024497567835783444,,-0.02223050573832222,,-0.017723741439466353
L1CAM,-0.012068670171728812,0.02584762673850313,-0.025650661460317522,-0.003491879172608498,-0.0479418275218055,0.10953139947301221,0.013202280400996049,-0.021570639577884246
APOA1,-0.023022458182772935,0.09576572785899976,0.05664289142280792,0.02757935458112486,-0.02642464564931678,0.007043140157529936,-0.01991479503280652,-0.028657746379764214
PSEN1,0.012131179940461959,-0.01481224517731735,-0.007015617219665149,0.01659678625058924,-0.004601295731632385,0.019119419129900228,-0.0022998081375662986,-0.056343598823698215
CALM2,0.0423753574780388,0.004443183519200023,-0.06764835502725021,0.0366994278426235,-0.1480660776638714,-0.10395956464195424,0.011336789530071001,-0.055205230154516935
