,ZH8811Abulk,ZH916T1
IGFL3,,-0.01665336498871093
BMP1,0.004058246909163455,-0.009388247021204391
NDP,-0.011794799444326574,0.021992453775627658
TNFSF18,,-0.02809124941990997
RTN4,-0.03839961033809851,-0.011641788984462234
HEBP1,0.1219175425128732,0.022089203498846677
WNT7B,-0.032501345273279754,0.01218444308265703
PTMA,-0.016329797263119717,-0.06329519415747538
FASLG,,-0.014443457773331426
CEACAM1,-0.01821210678364319,0.0005176903771074283
PDAP1,0.035851855030668914,-0.03480603917932293
QDPR,-0.03637305156803488,0.014605450119997712
POMC,0.036696240219739246,0.01435180409339802
CCL18,-0.018702487068363634,
CCL17,0.18889773182890757,-0.013091372187851924
TNFSF13,0.044345043517471545,-0.0017534603014044286
WNT5A,0.09863447996906853,0.06708194310547455
CXCL8,0.032315431920182665,0.011000975810507144
GRN,0.015600710628917313,0.015908685352240624
MIA,0.06209047461425571,0.03951656310125184
COL4A4,0.01522236574321264,0.03282138279849762
TAC1,,0.03196283915577407
RARRES2,0.06994455225787621,0.05928257518010798
FGF7,-0.050959687674208616,0.008007479376605491
HBEGF,0.08405319042837572,-0.02733616708803012
CSF3,0.04245191284281348,-0.013783195331279212
PI3,0.024397711323435663,-0.029946304437121072
PCSK1N,-0.030916665303763538,0.061863881686105855
NTS,-0.0301424341134028,-0.020411032792328296
SFRP1,0.017528279525485118,-0.01993673210039983
CXCL13,0.036446337248177425,
MICA,7.562688607367835e-05,0.008369099123618974
TG,-0.017168258056613594,0.03675340283755288
ADA,-0.01037958643028281,0.0732135515882138
LAMC3,0.01873326982640635,0.02322012269288808
CCL7,0.04955376916571028,-0.014443452637410243
NGF,-0.022365040412042684,0.10775019466552255
TNFSF15,0.004811989700120036,-0.015415902909613095
HMGB1,-0.04268440903318652,-0.06948754943369294
ITGB3BP,0.032560082672281866,0.008837393499465903
AANAT,-0.016988581047711213,0.11936406733331781
IL15,-0.016265141243226814,0.02550000032405715
UTS2,-0.014467020115401626,
BSG,0.02758422102864208,0.023845114098271242
ADAMTS3,-0.007087919233422456,0.048555037365908604
CD34,-0.06399643794507386,-0.04743449452803557
PLAT,0.020899252851503337,0.042647204799635435
NTF3,0.04636840633353742,
LTA,,-0.0006194220199689458
CKLF,0.022260213010882508,0.050767936099082
CD24,-0.027101393594540845,0.05041380332949676
HSP90AA1,-0.00808320710624545,-0.08796997327487076
BMP4,0.003771224607274212,-0.023319564577581102
SCGB3A1,-0.029474369340525674,-0.016305587580951596
IGFBP4,-0.035054136183098966,0.02233327452414579
RSPO4,,0.03369492005152067
LEFTY2,-0.016438703624872954,0.09285792240787052
PF4,,-0.020566961659649975
ANGPTL2,9.008856183138392e-05,0.056884461841468274
LRIG2,0.03427976204078664,0.08710413191397606
ICOSLG,0.08151103427137053,0.053932505785292996
NPPC,0.017751318579304537,
LYZ,0.04096340088485557,0.03900215072843374
EREG,0.04470685550662594,-0.017115300918456082
SPTAN1,0.011006983282685522,-0.03616659792288502
LIPC,,-0.026004424085957434
COL8A1,0.035758726648336,0.009644318469668326
GSTM2,0.06871424442634246,0.006430964174757419
SPX,-0.01952469874112814,-0.04523535623677646
MFGE8,0.033825212235340525,-0.03660860206726332
TGFA,0.03018484434064093,-0.004896817265628751
SLIT2,-0.04645439887146818,0.013676583797777737
PLTP,0.008639600333303191,0.05525815566403907
APOD,-0.0008886160849497867,0.056065385421680464
B2M,0.0637252295480616,-0.01818928559935844
OMG,-0.013599722223947218,0.08863298870960885
CXCL3,0.0301680128648005,0.05520757303818465
CXCL10,-0.019996860824575892,-0.02291539801680083
RSPO3,0.0430916236801266,-0.0146572801476181
CORT,-0.02208124019876563,
NCAN,-0.06895932775683321,-0.007057467952790279
PRG4,-0.02121004872705661,0.007028178386718519
ZG16B,,-0.01827605092933169
TGM2,0.05988756541098075,0.03001291609206976
VEGFC,0.04774902917177318,-0.019379788670827233
WNT6,-0.028908477029431168,0.05379519679879098
NRG4,,-0.01465728179034951
PMCH,0.025360894290486474,-0.0038187936422515055
COL9A1,-0.03275521864922412,0.026610365915696516
GDF11,-0.033969709117435416,0.04225795221477198
RAET1E,,0.16401610975578423
IL24,0.015020831866924727,
SORBS1,0.010540976886933142,-0.0016141637400977288
DLL1,0.0017835170152824306,0.04077418631334768
TLN1,0.03911349383555216,0.009172013447997143
COL2A1,-0.03208217790693828,-0.021331296638683495
SHH,0.0019318861792882534,-0.0008492125050719686
PON2,-0.011699713991747024,0.01272019986198811
ICAM5,-0.006453950641710704,0.04943280376432451
HPX,-0.013333002331131778,-0.007791246711381428
SFRP2,-0.026798412506669443,0.07920431308062732
CD70,0.06135528184451399,0.10860836331717563
HP,-0.023350184070685436,-0.021925690428601152
CXCL2,0.060280312895141484,0.09870094172736225
NPPB,0.08850871313325494,-0.014868179991605944
CCK,-0.014650252411390804,0.0023887091298620744
SEMA6A,0.008204630806310073,0.023117394075067993
IRAK4,-0.02048675159692552,0.039307342567491556
GSTP1,0.040426268031405616,0.06539852015962401
VCAM1,0.031071881764783975,0.007874843944705789
NXPH3,-0.03766549409004676,0.04563328742337915
MTMR4,-0.04312329044538957,0.059328225536480636
LAMC2,0.1303868817504742,0.003009361045545457
IL10,-0.034340727899944856,0.0680282905377017
SEMA4D,0.043049544450590865,0.0702692825979562
TRH,-0.04457040902675279,-0.016653358672665652
SEMA6D,-0.07239751611591867,0.04115938496320393
CEL,0.05599825009853034,-0.008440625177403065
PDCD1LG2,0.08083910588352973,0.0325406817883587
SPINT1,0.060983803806310105,0.051673908692466214
CTHRC1,0.012416296293746517,0.00020733447870033666
PODXL,0.0014799826157544634,-0.012639990861178434
JAM3,0.0059978868557634055,0.0017505135550803799
TGFB2,-0.04931953660833778,-0.0064636048436561115
COL18A1,0.040121786085779106,-0.019185042613816143
NODAL,-0.021938142432514185,0.030682297102620954
INHBB,-0.02567218439025471,0.014549166043887877
LCN1,-0.023334760502535443,-0.016840782713282612
ARF4,-0.026048658264856656,-0.027984523818068995
CXCL14,-0.004861516805839511,0.007472566889432467
LIF,0.0760880019802154,-0.012553992201308662
IL17B,-0.020306178373917867,-0.028446438404494213
MMP1,0.11671198546341652,-0.03673377192398922
MATN1,-0.029361869063550355,-0.0001465757431538912
ADAM28,-0.04845672820048369,0.09470243953821111
TCN2,0.005458207245619931,0.032690136852611594
THPO,,-0.021925697103256765
CUBN,-0.016383271178126074,0.0033903789874370634
TIMP3,-0.01543898371308795,0.02678555449090218
PIGF,0.008029377477699008,0.08701933006749159
CRH,0.027983364808332852,-0.008627616400869958
BDNF,0.082921658369011,0.05805395381519338
CCL5,-0.012151795794130563,0.042400955621744875
GAD1,0.03892388828379522,0.07323345714472038
COL14A1,0.12001451718204416,0.07071238485388383
HLA-A,0.012239267289944905,0.020652603902605832
FGF18,-0.024006766825747452,0.08183835045649566
ADM,0.06029140275259094,-0.003023035097129729
