,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
PDAP1,-0.038537323206071325,0.0039323002333111505,0.0085377088273961,0.021829665570172168,-0.0011333866407849647,0.003685108813382485,0.036396296137809675,0.05559577625486376,0.031343784866059446,0.0498440424945095,-0.03706832970234322,0.015854963483796808,0.005481375766432236,-0.008295550713046055,0.03554507163758181
QDPR,0.05390879127286833,-0.018211648378812544,0.04050532149824649,0.00018214296151658902,-0.002042969506763677,0.003196843976381475,-0.009218146689833008,-0.04707630456655037,-0.001149581003886184,0.015523252723373043,0.004644907532613966,0.05590751020524983,0.015321590832915238,0.11241297256903023,-0.03530069184976232
POMC,-0.0240672828717411,0.01914393038733706,-0.021186887060480823,-0.023491917027138425,-0.021551357663746197,-0.030305501441324836,-0.012354528249030876,0.004185402987098792,-0.037400605194774825,-0.01696009872912807,0.09838456159600065,-0.0363625419644191,0.030518349900591633,0.017674012910144397,0.038256694437042986
CCL18,,-0.028530837338036682,0.04125153251191422,,,,,0.004319040595256142,,,,0.021556070028433495,,,
CCL17,,,,,-0.032817572814702045,,-0.013279517579130084,,-0.01594695156438449,,,-0.01752177543743455,0.09800084393071155,-0.013791991385799781,
VEGFD,,0.024246893843157126,-0.0322800429840773,-0.018936679335939496,0.036680894519366826,-0.020154845244789252,-0.014148202783512946,-0.021584120237618697,-0.017090841921851962,,-0.02896817347555293,,0.060774139251679904,,
TNFSF13,,,-0.02435955629628792,,-0.022636827248613874,,,,,,,0.13031933230323414,0.028874662834335096,0.051805964611133064,0.0368806934412197
WNT5A,-0.00423376356876185,-0.019665203611109267,0.04214353165739319,0.05635387327203213,-0.016119556239627915,0.09608983053457347,0.04817804194273573,-0.05182425302175649,0.05382416170291866,-0.044164731058584095,0.07890495543916246,-0.02639339088532389,-0.03220399203397218,-0.03267320095661895,0.02795303834785036
CXCL8,,0.007873414057645517,0.03536779370453955,-0.017731184117393724,0.10492504568541355,-0.018992972488494915,0.04350897809553432,-0.04918299293343803,0.03683277437746947,,-0.02069572907183624,-0.12674873157519548,-0.023315594709159164,0.022967371129780697,0.03326400571602773
GRN,0.03430527491275513,-0.030774017686174254,0.06394956680942028,0.04122951141892016,-0.0012523800736052454,0.023236087413753086,-0.03878319955453277,-0.04875237995083781,-0.043492125983690545,0.007070355028925509,0.027751249029292192,0.03971551776110738,-0.006456103772562558,-0.02145570286434967,0.04962455654633509
MIA,-0.02409508791056779,-0.006352400781142787,-0.018488086795667186,-0.016840958305931335,0.061705118133643135,0.061492047755702293,0.04210858396866568,,-0.023406691243564186,-0.0218630945923071,-0.01305817893933243,0.06253847830301502,-0.06985823702030187,0.10914110898622038,0.003529493811943546
COL4A4,-0.0213192411013857,0.041988605669431925,-0.03876805704540705,-0.005639497032292374,-0.013039408168016433,-0.011855476915954191,0.06416939022974566,,-0.022705358873399098,,-0.038793660483373744,-0.006682276330770362,-0.028402304931655315,0.0020495192178210616,-0.03321150305523571
TAC1,-0.018408451161172498,-0.040528969743822585,-0.022288335290917966,-0.011636863077249291,-0.01748373069569781,-0.01685526331070106,-0.007651719788478942,-0.005049709558668095,-0.0402386477523579,,,,,-0.018130975105346267,-0.028779083580099788
RARRES2,-0.0734493928582479,-0.015123468411325681,0.01040612677589997,0.05682780991264584,-0.05568036874967963,0.02719663322780639,0.019647252954069674,0.03751577522475679,-0.021377316498205776,0.03678264948357104,0.04279390001216694,-0.056078705118324246,-0.03764131550898007,-0.01046926616990354,0.04923883530495983
FGF7,0.0062105462684834125,0.020527983806182377,,-0.021373544172825193,-0.025618348411870925,0.0008782849438823032,0.09672155889396698,0.05602045977528578,-0.027490051898779823,0.003887275381593359,0.04604309221929756,0.024547345408953227,0.03218595235390774,0.07015189385133176,0.08818168588748214
HBEGF,-0.027968812165850496,0.011871863346595148,0.06864134601996982,0.029155711737123533,0.027936925331778092,0.03758367073758594,0.011753506297213596,0.059229962169278894,0.02814990672284568,0.04994535316986345,-0.048138900423128905,-0.06573565826239595,-0.057431995763777985,-0.07011028925577742,0.0697122243374018
CSF3,,-0.014748494503799541,,,-0.024444031571852626,0.19677937785049612,,,,,,-0.04888439435568486,,0.04224883827836653,-0.003850602174009552
PI3,,-0.03833577569958247,0.06053841531628497,,0.13836634981024118,-0.014123433100225248,,,,,,-0.0460151338761058,-0.02730534750828656,-0.018618218386817712,0.08881030036802515
PCSK1N,-0.039832207031673776,0.0037161456579477966,-0.025594127911016798,-0.0073013428620034865,-0.025422926417164766,-0.019881477938654718,0.03396877067952891,-0.0008016017247733171,-0.02607338711984449,-0.02070531241757122,0.011192632191690158,-0.017975093826532104,0.03236623497888999,0.067321150922815,0.012626159071034492
NTS,,,,,,-0.015416691588735081,-0.015838267966539643,-0.019432641618143124,,,,-0.04087647814593192,,-0.0015552295058624199,
SFRP1,-0.02678476143306031,0.07538074565155475,-0.014610807273604079,-0.028025839952873464,-0.02863460079784795,0.019424954990409426,-0.010645086296155183,-0.0601696872725004,-0.0455356094208979,0.05189746967725666,-0.07401024421533244,-0.0033517240728021236,0.0315606392893038,0.018721036716537316,-0.0435838526517296
CXCL13,,,,-0.031969933249807535,,,,,,,,-0.039357500099793594,,,0.06106714664728493
MICA,0.024232407833770245,-0.02033790560591211,-0.011711978143046831,0.019204952709981016,0.009659091957236986,-0.020436671742062255,0.0005172343591019544,0.012583065447488058,0.005653341563996513,0.05497396528746236,-0.05722648874843838,-0.05401956406227116,0.04082944066098932,-0.007019891317943004,-0.008823807704599078
TG,-0.021319236297012635,-0.025796441775661563,-0.022399006225806553,0.10918525912413701,0.02603343970780444,-0.015138117544833185,-0.013378611417638507,,0.00475650907318108,0.04162233104821163,-0.02706912842482117,0.013531416884867538,,0.0006297214518545084,0.035485381300303466
ADA,-0.06202834473386747,0.02311999305430646,0.03499123515632343,0.0011815490299067353,0.03537261568661255,0.031745736588398736,0.07468281121217818,-0.007500026784008792,0.042940247962972515,-0.044899290898274415,-0.026507836378509265,-0.039026509542304195,0.005377060063422305,-0.009679072247042116,-0.03347872113322535
LAMC3,-0.00014367595395893944,-0.02324992387505954,0.06479283738047599,-0.031969933370061605,0.007167355475981641,0.04508527394571808,-0.01033221493481155,-0.0686429597567479,-0.06394361665018103,-0.027077110497218334,0.023378369204369163,0.00371418394700988,0.017026811773273635,-0.017466732594427957,0.03457089760186199
CCL7,,,0.0470882020254347,,0.08574211856736874,,,,,,,-0.02626110260057995,,-0.015216431975039227,0.09042562457785694
NGF,,-0.018643773705809167,0.08527319885478024,,0.04370791190405219,,,-0.01943265441324829,,,-0.04138383600522362,-0.015410509532468938,,-0.04555753871728668,0.02912896130217484
TNFSF15,,-0.02306467488055105,,,-0.012963406536373616,,,,,0.04944841356097994,-0.05574889540834195,-0.025601626168074924,,-0.04020444774692117,-0.013368006254488229
HMGB1,-0.03101250035698139,0.021014769940209878,0.02658764729601177,0.02378639305603221,-0.03115934236154219,0.014158761623886258,-0.008614428582552819,0.04773825195832174,0.001650364322658461,0.060638040824816615,-0.007173950235562508,0.042154159017502184,0.023390430410042667,0.04949412196655683,-0.0002358939550921701
ITGB3BP,-0.047015378252320876,0.015603455951945757,-0.030620144145131343,-0.0007781190279205247,0.03396881988490277,0.017627461854197293,-0.004563269501023143,0.00872187835909195,0.05307791689661858,0.07377896817861179,-0.055448004892691284,0.0901656187202364,0.02105708557025181,0.03218559873793867,0.042076030761115026
AANAT,,0.16311243406192102,-0.029790009233385283,,-0.009667172856095179,-0.011314004915565166,0.034303562748320145,-0.01826955303502674,-0.021391310181229063,,,-0.004311307228515871,-0.03975203701553464,-0.016099619587949233,-0.021331085580746915
RELN,-0.0176742121090635,-0.03214589786613787,-0.04531491054064511,-0.042188778842644985,-0.024479187395091296,-0.03319884030497318,-0.02648939870959768,0.1329226123965253,-0.02368202673032686,,0.018989091290788667,,-0.03940675281427027,,-0.05834357345322947
IL15,-0.04926225303597743,-0.014915983696040238,-0.03853578444000692,-0.02290386627885976,0.006194844611594262,0.01195370252238814,-0.025443644317787197,0.040653077875672385,-0.019839451502816515,-0.02995169895834844,0.013623630544470832,0.04188427244253196,-0.018176722865000956,0.11661372798357113,0.03439499682180204
UTS2,,,,,,-0.004308987082561205,,,,0.04907343663613256,,-0.019618881121515806,,,
BSG,-0.01015117158638813,0.06504045414490814,-0.0811744066498977,0.04382308658302038,0.036470976602316664,-0.004240856499481929,0.017824986238204877,-0.002709609359226872,0.01703999014845372,0.04676516610971013,0.15805283510783186,-0.020877865126356095,0.030262628774032473,0.023831825420560216,0.028084783188429732
ADAMTS3,-0.05035036848491237,0.14784776264539437,0.035480895207550156,-0.02074974873618116,-0.051410151266611845,0.004045942463059926,-0.002523985987788351,-0.029336609300787388,0.009517085597954101,0.0072857447017708075,,0.011395739906788986,-0.019820094574456316,0.06506522781158931,0.05494160980988821
CD34,-0.04513403454257973,-0.009301990856816038,-0.010037240253904952,-0.0034894446513326544,-0.024658431871792442,0.041302006060583936,-0.0464609341375717,0.012249367833758025,-0.02115898990681147,-0.11325445613858849,0.002654265143918983,0.012240842769413432,0.04643415207050752,-0.016278776707258646,-0.035007330536909874
CCL23,,,,,,-0.012873541613842687,,,,-0.03276624222195239,,,,,
PLAT,-0.12706179114334928,0.034303242416694274,0.029262152104269728,0.030534877640721547,-0.06816027673911586,0.02228217654590941,0.03201105625423529,0.011115912294691489,0.033655184215470126,-0.04445459166153778,-0.014184290648268658,0.033621208553768274,0.014450540791480565,0.013481730962645563,0.04329400777825896
NTF3,,,,,,,,,,,,0.048091277473373634,,,
LTA,,,,0.035531772613922624,-0.01862538433395524,,-0.011587553160305459,,-0.01983945395180767,,,,,-0.021667661694477067,
CKLF,-0.08208375856462315,0.0016813676421839712,-0.008474841254084773,-0.01654959121197073,-0.06187257005796962,0.027317408449286415,0.01105795698677486,-0.039836818208590634,0.01578066292863081,0.06387279678352215,0.06692328483831606,0.12222558131235234,-0.009788634013691637,0.03693427725586516,0.004997098436192352
CD24,0.03382268037633072,0.042347548783455015,-0.04981055896727804,-0.03261599272210013,0.04859653772254971,-0.0028255549280999373,-0.009941733995295278,0.015174568456103796,0.008463677437684725,0.04106058993935978,0.0041670323339126555,-0.015386854556722781,0.03481006340199393,0.03188643279933223,0.06858860756677813
HSP90AA1,0.11651205588096011,-0.00451421517184435,-0.0005239237235955347,-0.08061108787973516,-0.06424020816426153,-0.04717110615806984,0.004128295334137169,0.04700299027909199,-0.025098743723181487,-0.029656671471233714,0.003147382774934703,-0.07109845374268033,0.05480173883828587,0.012921343761654875,0.011879744046528138
BMP4,-0.021940589177967745,-0.02457467139367071,0.02469868690082334,-0.014015221004679545,-0.013331130263726378,0.08201838509059235,0.14194224041636933,-0.029140333519625233,-0.01690526387354319,0.07377900198466122,0.07808781985663013,-0.010116450412615193,0.0007734710937612911,0.03636652472757061,-0.019817175796778497
SCGB3A1,,,-0.003436168456533032,,,,,-0.03215952603951804,-0.013843708601765724,0.039012334906942385,-0.05315922762429208,0.040595778220569534,,0.03665822487615222,0.01735532855765173
IGFBP4,-0.06005169105625396,0.022404313507427217,0.013305895582730393,-0.05033219623588155,0.01710727819011674,0.04817450541387719,0.03691971790078881,0.025207817613753004,0.01911385721750587,-0.07731463432544432,0.10469625002952375,-0.03300846683851179,-0.012476810377420981,-0.02950061936217414,0.03805008054352401
RSPO4,,-0.0227752810117063,,0.008602439153926165,0.005863312674552076,,-0.013477029757715937,,-0.027520445992679464,,0.013153945758257584,,,0.0006529920459174553,0.028470382399046142
LEFTY2,0.0008991585128423677,0.028623534800033476,0.046150662211814915,0.03569264413876819,-0.015903789880355977,0.01646765122826168,0.04081584830417859,-0.01943265441324829,-0.02449158434373939,-0.04083674153467076,,-0.0025760248073317506,-0.028272360242607833,0.09265402686471425,0.03553800215500797
PF4,,,-0.00441580221867688,-0.012026456019435494,-0.019492579263075804,,,,,,,,,0.09478682381002551,-0.021070454353032373
ANGPTL2,-0.02552823280212949,0.02047652889935015,0.01112895125382993,0.016489870309909612,0.011207856049944035,0.04911917184019937,0.012572647550013593,-0.10678410747610567,0.03203123799499017,0.02850066230222698,0.11258266191553351,0.06984575465546412,0.021805622213611757,0.04200486115052938,0.09953181669013762
LRIG2,-0.02708434322467875,-0.04311298779435415,0.0541230904545078,0.0840723155762701,-0.03506059557713238,0.04516273545799007,0.020085731974942875,0.02845244769885082,0.03307781291649882,0.02926938762782392,-0.07024993525020876,0.04231360967703431,0.01864184284661979,0.08965795733839198,0.06089802904406441
ICOSLG,0.12429166931434671,-0.0634712298631071,-0.004608994592953838,0.0010076729436448266,-0.006609227664553871,0.08409504636825742,0.0065243853764906075,-0.05701015873477479,0.008083554689515953,-0.03742823979029673,0.06847642146016783,0.019649751811227592,0.012766535556176694,0.05239718455884679,0.05228084916280415
WIF1,,-0.05300171894235742,-0.019782893059656477,,,-0.035645163833082284,-0.01039990465138052,-0.04451469939255751,-0.05522688629150481,,,,,,0.09332664134892711
NPPC,-0.04330787708264587,-0.046481037367174405,-0.052642364732240314,,-0.030237797432326217,0.007916796092359122,-0.02028690954289496,-0.048245769390979784,-0.015509607211364117,-0.028950099557651213,0.03401753716693921,-0.03920309042231342,0.016462406528192464,,-0.0011316771426506036
LYZ,0.07894807766123847,-0.04915097860700881,0.05092550405739598,0.02580642599283195,-0.013706720054540223,0.09471333765913492,-0.01093506342041536,0.024951754317893222,-0.0030228984190489912,0.06936342600795486,0.07732810758848528,0.08547362965552448,-0.03131592629718941,-0.03405767999132857,-0.03564896543691231
EREG,,,,,,,,0.03448311398530037,,,,-0.004109292452286458,,0.029756624079772465,-0.024258334719819866
SPTAN1,-0.07921820204673323,-0.026001249891754414,0.013019162714310008,-0.032144823580556536,-0.0782999115756736,-0.0430002669970333,0.004779736232120881,0.014205916520959384,-0.027696608123472532,0.010995258433061242,0.029166366429675326,0.024698968042021676,0.05799654690445062,0.0519575757658008,-0.04042767156000968
LIPC,0.058909017653182176,-0.022337537415657287,-0.012547810151163253,-0.018100459058062242,0.050746788119748934,0.08347321913820853,-0.01396224308178422,0.01178585481567325,0.014388983979503734,-0.030698617129398496,0.06389158883670781,,0.03319877861773467,0.03580693031288604,0.07311865805015703
COL8A1,0.01823428504743081,0.08035905930716959,0.056477190756678924,0.055418411415288915,-0.011208227828129665,-0.02059293898465925,-0.015117460206713892,-0.01699671249865289,0.00020016774565786302,0.017428475454071352,-0.031984429111385985,0.045207786857480135,0.041654798205055646,-0.032450768142594594,0.038112435892898255
GSTM2,-0.010172664485852077,0.02592355800386597,-0.03596452803247188,-0.02635307133661189,0.07073745810117125,0.020653746640215645,-0.02231793695117148,-0.014190331244659755,-0.003750126566663735,-0.01159531002520618,0.041770517617223564,0.10522945014393165,-0.0009650319857691527,0.02735452074071992,-0.007648491986764511
SPX,-0.004083230361511416,-0.018272073457504742,0.031277927734448055,0.002157939152618087,-0.01781011537938519,-0.02022105381483598,-0.019647086168563213,0.005444664101817736,-0.04778017455582972,-0.038378910384108345,,-0.026477653343953213,-0.010853805970133846,0.1850263949218653,-0.06663825360140975
MFGE8,-0.03631424069492225,0.0340425854560753,0.052994017522589726,-0.0006614780035485614,0.03729574995937192,0.060928367138961395,-0.03131940896852585,-0.014076928159954875,0.013183536804245475,-0.028097568521683276,0.026964975588417154,-0.035693190082932376,0.008128665294205249,-0.015018551406968384,0.033509830337473345
TGFA,0.12279433857042055,0.056525066253721334,-0.04876015005746177,0.05467114810930146,0.08153914919388787,0.02938862649681274,0.06119371927905711,-0.09398721627323448,-0.011529801323661631,0.010238838947866067,-0.0056656656574237034,0.048504106685508204,0.06273433077951626,0.04630361764907941,0.03456382416852537
SLIT2,-0.02194058566714445,-0.04615564545348529,-0.004628294338452447,-0.008404874785819423,0.029574883923259507,-0.0022398709548660015,-0.025696694831804433,-0.0030950084476887066,-0.044626556165708736,-0.013978285499509573,-0.040477235385996325,0.03750465228552696,0.02309770585232787,-0.03923320579741982,0.05508676427116225
PLTP,0.01766202509823598,0.02857504775141967,0.06152258479701849,0.001499716855788215,-0.014037133936339277,0.0422172472957487,-0.014143357777797787,-0.05578656414854111,-0.024263697667336968,0.08784923809654259,0.07391796995533698,0.037610133470655636,0.05207690542080529,0.010621428088464299,0.019168047725122952
APOD,0.12253372472679128,0.03139301718872666,0.03678133696856324,0.037583086335050066,-0.03490188625755564,0.04933160721478594,0.031213264352566952,0.029642441687491465,-0.03354266086359578,-0.11159120086168574,0.015198584110908752,0.03749991248877883,0.011950386212447688,-0.08597648942938739,-0.06226807455424937
B2M,-0.06884179377598364,-0.08086968219411822,0.009743216124903612,0.016172471138463745,0.01933906904230918,0.07312561663496314,-0.02480489084872188,-0.04525997911657479,0.037511943528855764,0.03888433862346038,0.08304888941800405,0.051476083327309526,0.048480117221348026,-0.025739532901611982,0.021264731560954084
OMG,0.01993280188997903,-0.023767710007288625,-0.019744113891057645,0.03309791027860782,-0.06779306241559713,0.004729297530436354,0.018234643948633195,-0.033995887852677396,-0.06668633491546623,-0.0783447219155267,0.04695202236831225,0.07544904971099271,-0.01652836959612199,0.13450751625323987,-0.01888059238185578
CXCL3,-0.017168448606922754,-0.059977856113800576,0.024691719963527266,-0.02472524903963116,0.057475738997062965,-0.014854747615483872,0.03463045057482637,0.009342803909124448,-0.014287999500382332,0.0688501984858445,,-0.07225948572637177,0.04756647156437353,0.005020559677295953,0.06829690161504733
CXCL10,-0.04692132310138289,-0.0426690223293332,-0.0031822837676422602,-0.024098742131301653,0.05019592999692669,0.04348017389709402,-0.016505331404946554,0.008933058833145874,0.0370067591069259,0.004613137808574257,0.022768215260063285,-0.027117957408740328,-0.03771308579935929,0.025038825166071907,0.007419224969882059
RSPO3,,,-0.015573300103386974,,0.003271159977106349,0.0021527600916137805,-0.020355016207720004,-0.042933672337615345,-0.014930684103683934,,,-0.05964887168970698,,0.08950940854726765,-0.00674187546993723
CORT,-0.021319240758216087,-0.02553510275536492,-0.0017184219760129338,0.04022606728150081,0.032509071907259275,-0.03215373049531226,-0.024765263613578604,-0.03660369787100496,-0.030513904887449452,,,-3.725797677727634e-05,,,
NCAN,-0.05276097472851547,-0.02681472343277778,-0.007971294639184027,0.0006344640509338489,-0.04048373302124022,0.02080337524485052,0.035726370639028726,0.07755447913842065,0.007302881296385719,0.007677663079846284,0.028782667422660085,0.1101221760314434,0.052469432755421375,0.13488191678213524,-0.06798090065638444
PRG4,,-0.034849419868676734,-0.03087892081295634,,0.03046121947940523,-0.016093765178974123,0.0467919864325525,,-0.017456437850336015,,,-0.02876317453341214,,0.02357561448121185,-0.029327201878372917
ZG16B,,,-0.016801952790352372,-0.014471885175975857,0.042995835333453775,-0.017375805766623238,-0.009207362886350112,,,,,,,0.06762457535984713,-0.017975258544967235
TGM2,-0.05049439772001382,0.02851362508042303,0.030885602427507573,0.04337162722507509,0.04797094916414849,0.058738822857600015,-0.02361603218783495,0.08175157347214439,-0.059533031096437664,-0.08530368251716541,-0.01922737569085886,-0.012959306938461396,-0.025760893841068885,-0.052380959606653406,0.046448847591435895
VEGFC,-0.021319242130894638,0.15885936419391497,0.00423540610405569,0.03470251572458299,0.04866288685959042,-0.02121861892881962,-0.024793156636533472,-0.022589203297906365,-0.01781499063749481,-0.04938262896605029,-0.010834575054970378,-0.0337965304110939,0.020599203030256905,-0.010492052156385321,0.04359761244910396
WNT6,,0.11562737170816535,0.007988902359034777,-0.013383551953632552,0.008762529822693243,0.08033009595448048,0.034346543040883595,,-0.015548024226134475,,,-0.02709213395006099,,0.04933092675561887,-0.018573835043664222
NRG4,,-0.02363379979954002,-0.018911455227281253,,-0.0271907163945092,-0.02004580549089735,-0.017688834909469545,-0.02516570913010443,-0.020783264504985757,,-0.038793617690535555,,-0.012075332284686196,-0.015441704757223807,-0.02793219907074609
PMCH,,,0.00959356381908036,,-0.03767538658001496,,-0.013477029107303687,,,,,-0.026692603097370798,,0.04564316991223663,0.022243362149232677
COL9A1,-0.04434046283638969,-0.03681851115021785,-0.03724002093232151,0.014762400586473427,-0.028398718739873343,0.051754667568137694,0.05937896432691875,-0.01971339836535367,-0.02368203581388958,-0.04200023667891457,0.03953744697267849,0.05144454150324746,0.07696620507448523,0.08848046781732927,0.11714177661846321
GDF11,-0.034280433935270645,-0.007879681789305423,-0.013210154593009829,0.05624021450674532,-0.005457208201370996,0.03612806751499652,0.01152431979611626,-0.0475585453000519,0.0016534705021303431,-0.025671036046503524,0.11807283154768192,-0.028225003647727957,0.05078234412274934,0.009726180659107868,-0.06530361949200077
RAET1E,,,,,,,,,,,,,,-0.01693944040240267,
IL24,,,,,,,,,,,,-0.01990136165960315,,,-0.031227269348776815
SORBS1,-0.011654074916944437,-0.04195438426363357,0.037191462953262165,0.007428259437891439,-0.04068114710070302,0.007906613333734956,-0.0027636604711662595,-0.03879873516787213,0.012754708097576305,0.08306615162697709,-0.03965080765502366,0.05533790864274003,-0.06617608305310092,0.05336056336525002,-0.030902657563054596
DLL1,-0.011487292565058264,-0.05424412043788253,0.028124120413531357,0.02194381362241386,0.019931495506161245,0.042082846018048584,0.05747925955325708,-0.058164037343389804,-0.016788147624890726,0.038397309126584546,0.10360492009466093,0.039650589943379125,0.019995802342864046,0.06552833587219695,0.13554392637538176
TLN1,-0.0339877600369252,0.06945845061478675,0.00041147701858937564,0.03647120423105016,-0.0019444336848432,0.03746538710372932,-0.028333731473252827,-0.014043876817297485,0.04924456910176798,0.047348272044366604,0.008950357608391945,-0.10978188897716219,0.06586739635520864,-0.060010367821647245,0.05897459177887537
COL2A1,-0.020024219274568704,-0.02419075042413893,0.011582511553321535,,,-0.014854752670719121,,,-0.014505252862283184,,,-0.023658528577258756,,-0.02247289705518151,0.016954229570029563
SHH,,,,,0.027731681037180766,-0.01167764054602453,0.06235199344240348,,-0.013843707391739409,0.03882438183030405,,0.09227780642437494,0.015557993339870676,0.06062639891448801,0.02246965434197606
PON2,-0.082144682970613,0.004012589713643032,-0.05861537784445581,-0.06887468576443435,-0.051291581652875375,0.004734699110012543,-0.01557958727880027,0.024407734099620163,0.00952882810893133,0.00848736145421095,0.06120495190970873,0.06283552219889885,-0.03308847822632216,0.08841429447221862,0.019127239278624066
ICAM5,,-0.056369203313952634,0.020490120557180618,-0.01722763709275374,-0.002919188380406681,-0.029027638367680676,-0.029917175331911218,-0.0031881976364618336,-0.02703601274089385,,,-0.008291844769476362,,0.01845593381649047,-0.007305281191762501
HPX,0.019333550447098842,-0.038522205045879894,0.021250838913176313,,0.08501746520070304,-0.0040216049140769684,-0.018068879011719927,,0.005768798997584404,0.07463525635743169,-0.05046685668647582,0.003611281786167469,-0.0013207506878107655,-0.03563543995762357,0.12169113650910048
SFRP2,,-0.03149495730573814,-0.0007895759277601399,,-0.026441148755124336,-0.011855473424946982,0.020860332030477616,-0.03646624180866815,-0.02715781111072045,0.08420857813021572,,0.0012320774747018256,-0.004807168093702734,-0.025450348269248742,0.051810219292999865
CFC1,,,,,,,-0.011587553860601155,0.006322399666028222,,,,,,,-0.024715601254670663
CD70,,,-0.0342580743057536,,0.003197795460543242,,-0.021614845126211788,,,,-0.04210233836621653,-0.009079561028182165,,-0.02355911071083425,-0.02621875037774729
HP,0.03275936620115885,0.03867642344505204,-0.010946395660242032,,0.025077923493458894,0.007022742172278505,-0.004744005329123067,-0.022959592881559444,-6.608831866391563e-05,0.005075717736704021,-0.04067916343828591,-0.005981149882488871,-0.023344172395871814,-0.023099101391341508,0.035117999815916755
CXCL2,-0.005782015701547662,-0.03283822526867484,-0.02160654553097519,0.007918763272524462,0.07573085715372636,0.05487530774860634,0.046329227100533756,-0.03170142025389932,-0.02740002418706206,0.016217247459022234,0.010707388788032747,-0.047390778062276935,0.04093651340997088,0.0535173234790491,0.08833604950041485
NPPB,,,0.040220729348941,,0.12847804431014812,,-0.010146533410954308,,0.001185011666136586,,,-0.04415830742600131,,-0.015663889730141198,
CCK,-0.01350941619311247,-0.05483407502795149,0.003313343681305764,-0.049983848563249486,-0.014477441098262593,-0.053952864864999776,-0.02011864883315207,0.016747437554060964,-0.06341713229048697,-0.03069864190738507,,-0.06648488421852117,-0.01947054224406189,-0.02032029353172322,-0.06747992039029775
SEMA6A,0.05600792355681834,0.0446168051193841,-0.049143516248554814,0.05843324968074386,2.8405739340954564e-06,0.058874348419093614,-0.00779044003131855,-0.03408923035144534,-0.010590582265110712,0.093898621656969,-0.034267457629675084,0.04894930320051202,0.010364370327496788,0.12088292246840703,0.053437277738483134
IRAK4,-0.0129355274233412,-0.022372765574867396,0.0017137459132213226,-0.007380148012111919,-0.02378517683962301,0.005293253056762667,-0.021313358450635266,-0.04188327125498387,0.007927817676864436,0.02190366383667751,0.0025049831587761707,0.07283782929916342,0.037552969960573675,0.06399783970552286,0.07544409563756908
GSTP1,-0.03170625401683154,0.0004974943618222968,0.00688459833766885,0.032079147368525754,-0.000353725026371654,0.020719283530853137,-0.03195245157340172,0.027705977914137366,0.08538008004089158,-0.0023987358878903805,0.06535323779091369,0.02232249417018393,-0.06079107092730362,0.04262365746020315,0.0006895412593332384
