,UKF248,UKF259,UKF266,UKF269,UKF296
IGFL3,,,,-0.014513713068098125,
BMP1,0.0788188069316819,-0.02935659378971175,-0.056290025135397194,-0.09173794615471165,0.013384618997067197
NDP,0.02636244101861977,0.005365015590758533,-0.08202119438826964,0.004085635045893406,0.025469004343603576
TNFSF18,0.05017070497746589,,-0.003864468300601298,-0.02155242819251954,
RTN4,0.027882841176452622,0.006256255915238556,0.10411706292972213,0.123419915028875,-0.006733085356695213
HEBP1,0.035858631549706615,0.016318426185319174,0.014765674988624373,-0.06945350948114358,0.020469506251188235
WNT7B,0.059604490017964105,0.0050923330287910885,0.06298296639384468,0.07736269943868532,-0.011083479727255402
PTMA,-0.012838098858178758,-0.08339285059591281,-0.12799624776602792,0.04521925538326361,0.00807775462094171
CEACAM1,0.012504573362681966,-0.014893168564256008,,-0.028361767966831944,
PDAP1,-0.004352755409680538,-0.047554901285029864,-0.02255259955035403,-0.0486294861076638,-0.06287749468281327
QDPR,0.037836734621821314,0.0919571687486919,0.037868286622133686,0.08147899332872723,-0.028488260714938894
POMC,0.04758897527037661,0.02505530574040186,0.056632775963267316,0.04435534435174038,-0.018883334325961718
CCL18,-0.026149128070940535,,,,
CCL17,,-0.015007678195118649,,,-0.013718240893102624
VEGFD,-0.013101695808652407,-0.01672021080307019,,-0.0243143626020969,-0.010062495595615596
TNFSF13,0.049933106260943466,-0.01035196053723678,-0.021192851703820587,,
WNT5A,-0.00985945698636018,-0.03784667209628305,-0.0801970038824219,-0.06867721631786561,0.015943268047213414
CXCL8,0.009292174378586416,-0.05240137334372388,-0.01764215399538355,-0.04834632274070545,-0.009370633430491607
GRN,0.029583545487782872,0.03011009902275928,-0.06905377499760389,-0.1069970550213604,-0.005500389259791268
MIA,-0.023229427146230077,-0.03160113542183499,-0.01728203368042947,-0.041459760898180556,-0.011443969598172211
COL4A4,-0.00930362693427502,-0.036170531203096094,0.10547367674757904,-0.01430218694583253,-0.004583650827886146
TAC1,0.041810476462386906,0.0941879362388901,0.08691510748458901,0.15132965062841863,0.040799582419128136
RARRES2,0.028510072539523867,-0.0011931385712275898,-0.07272374635267578,-0.12804008133632444,-0.013723705050729564
FGF7,,0.019232326111511776,0.05135228575670783,-0.007534441274010491,-0.03254616659458795
HBEGF,0.0860054333462131,-0.023818213754591144,-0.020306432923776332,-0.02967794205490764,-0.02584145350785415
CSF3,,-0.017887843843535974,,-0.01513143850577597,
PI3,-0.02750998522373977,0.03913253424439728,,-0.017038199470874926,
PCSK1N,0.017524625740522846,0.04088021939978062,0.09961521142958359,0.0583884782341171,0.0180525124489389
NTS,,,0.0804208197811276,-0.018598358104987854,-0.013788008469573641
SFRP1,0.013649898967830351,0.030046155522021945,-0.05491522369586769,0.044839124019692325,0.0501601767906651
MICA,0.057335958901489355,-0.04928987997405743,-0.03776306971359435,-0.08768118064947181,0.09564041455335145
TG,-0.03268613717549686,-0.014131341554090338,-0.028413051112825116,-0.018262292497304048,-0.00992783136121562
ADA,-0.031248968249937014,-0.0005051535977025569,-0.014974983201709815,-0.0773690463700421,0.05331638373242357
LAMC3,0.05399384096029871,0.02030261607692164,-0.03271142182151549,-0.0762494282389437,-0.030941218276314037
CCL7,0.0038636503474621608,-0.010216937365548781,,,
NGF,0.022688315828033604,-0.011031738236084065,0.05859084592481865,,
TNFSF15,,0.08971959364869632,-0.021398113338642454,,
HMGB1,-0.028574960971156894,0.0557700019259146,-0.024661603089615267,-0.11414268859042945,-0.05349659771920648
ITGB3BP,0.047886747405040994,-0.03130326881025201,0.004125253956665499,-0.026067866283763317,-0.008870863618384866
AANAT,-0.024132031497791178,-0.010351961642081823,,-0.013648967017996805,-0.01144397023471502
RELN,-0.02538701567853075,-0.01796868714017304,0.027872263827704066,0.14752023470750375,-0.022268199395922166
IL15,0.02066450743355508,0.056697495808362745,-0.02342591861148951,-0.03560206787976994,-0.02459684244768739
UTS2,,,,-0.04502308704945264,
BSG,0.04080188921557639,0.02172924049715361,-0.03178780981617119,0.09849099392281574,0.002043507208108393
ADAMTS3,0.055753992729070036,0.002699493146097635,-0.02695840310206435,-0.11969915031648637,-0.0008922459292032289
CD34,-0.011329330331817284,-0.05621221212820513,0.0036228081345028493,-0.09699255958223241,0.005660863123408017
CCL23,,,,-0.015530357835572049,
PLAT,0.07500928145059965,0.045168156034453726,-0.08314329410221863,-0.07850287606797167,0.01577756833995792
NTF3,,,,,-0.018473297969687042
LTA,,-0.013094778713293807,,,
CKLF,0.0362871861733859,0.028132299922287413,-0.11718410758677347,-0.12920875450196098,0.027749941937533194
CD24,0.0676171052298188,-0.05802299180748751,-0.05218690608982807,-0.043518084209899936,-0.015500947697280082
HSP90AA1,-0.0013630057728654475,0.07623208128875977,0.0763718505125914,0.1562240495602206,0.021658749546282004
BMP4,-0.045978627320481996,0.0012043577063904967,-0.06122231038404247,-0.0004323295322294499,-0.04208318996288563
SCGB3A1,-0.016633052809736946,,0.009134602966688745,,-0.009653100822901245
IGFBP4,0.06248257918225283,-0.026552760125361712,-0.08406164578435552,-0.052399003512245926,0.009050244807184709
RSPO4,,-0.020043853031193798,,,-0.00965309941091688
LEFTY2,0.04629274494184304,-0.029259144187465492,-0.029234845326700575,-0.07886026304026003,-0.01058474156407013
PF4,-0.01725412229457919,-0.008914076565773003,,,
ANGPTL2,0.020003332151147787,-0.02475437384940958,-0.07746113976330361,-0.02544527464178742,-0.002372406068993733
LRIG2,0.0014876438281677042,-0.023556411217289,-0.03742767314009325,-0.05721725137080993,-0.01682615009982634
ICOSLG,0.02837378810516269,-0.034743591517937523,0.05466350121301048,-0.06356362869508124,-0.01831978004377585
WIF1,-0.01983962968604465,,0.1203541991540537,0.1516461787242984,-0.0024060030528837953
NPPC,-0.022695084594600696,0.02798561547078652,0.06926766075816208,-0.0034868244704663216,-0.013415445862731547
LYZ,0.07920889561296862,-0.03473814601153524,-0.028102006832898974,-0.08382122058642373,0.016931549483488875
SPTAN1,0.01152010803993717,0.007699463253968306,0.06766363063253819,0.05295471781618751,0.05901504925484772
LIPC,-0.021123580844747986,-0.016019259485518494,0.040629665947206975,-0.035698682043264894,
COL8A1,0.08709688868402712,-0.010841284936600384,-0.05370239335138706,-0.02799800624355914,-0.000996725792256215
GSTM2,0.07839491226160832,-0.01569059710757917,-0.0198097685471278,-0.050000078530516405,-0.0285314308325856
SPX,-0.013057277104078047,0.060169222766145676,0.02993745408191803,0.03750107638572494,-0.029815393261918868
MFGE8,0.01756862586976951,-0.03337186700219816,-0.03511235744371552,-0.03815697873331512,-0.020418902617360377
TGFA,-0.034028968686656724,0.01921133091351317,0.008254195878181193,-0.061123844103801304,-0.03221257462868949
SLIT2,0.04416020581013852,0.00955617428600755,0.07360452686521303,0.038050073152688865,0.03772160275120472
PLTP,-0.0012066152433538395,0.024511507302921058,-0.029085310545045595,-0.14133100424059233,0.007075375389633068
APOD,0.004672523340562145,0.07739984711543159,0.02333717624726828,-0.1030178317978787,0.008843338428965975
B2M,0.07978000875317594,0.0021196492309848345,-0.10256505602000061,-0.1501413119091975,0.019196862713381814
OMG,-0.024122661872550685,0.006027331555190871,-0.030114696533063035,0.04847876267906715,0.002294498665391876
CXCL3,-0.009105868460471223,-0.04087670970367789,,-0.017920441238758116,-0.010326775929499817
CXCL10,0.015543387054184102,-0.009363748481195918,-0.032020576866868634,-0.0889648556279122,-0.015687128471203644
RSPO3,-0.0068214154111956955,0.23646125082563765,-0.044938761235633215,0.04636411614677105,-0.013648441988011687
CORT,0.02629769502707669,0.07579943986750132,-0.00916637944265835,0.0796084601182791,0.0013723393939506145
NCAN,0.003976277299573055,0.04251838718362892,-0.03954090354249945,-0.046574053719404776,-0.003766144499841817
PRG4,0.0029817921145176866,-0.010216938957706805,,-0.01941516481232945,
ZG16B,0.07787001097304072,0.03613630287169197,,0.090851035618038,
TGM2,0.014938310485103795,0.0080098385676639,0.005359570924199081,-0.013746575724511125,0.009709262146028009
VEGFC,0.014052369994732914,0.04538978693953459,0.06331768331381551,-0.025597675808720004,0.018523772031630015
WNT6,-0.013979312977179343,-0.014131342140831137,-0.024027774457686446,-0.01909227228710312,
NRG4,-0.015319627115199706,-0.0124344820943223,0.024116846242911476,0.05828606544762339,0.0026526174188144323
PMCH,-0.0176566946902012,-0.017229186352753424,,,
COL9A1,0.023865541218116283,-0.012986909007809692,-0.09438491783681949,-0.04004828490683889,-0.020448290393918045
GDF11,-0.020296776474322976,-0.004284005468727341,-0.027562223532380057,-0.07785469055960952,-0.0035907784807935753
SORBS1,0.0547081576060488,0.01994187188391998,-0.045900159234539724,0.048122725546256385,-0.03267779401352072
DLL1,-0.023291720321180227,0.05815444256483959,-0.02996015226463419,-0.07102283328809442,-0.010269947021169432
TLN1,0.037206287572760725,0.014414126667564706,-0.049223466842737505,-0.10716433040879768,-0.03508004319633354
COL2A1,-0.014918913448482587,,-0.026031103302426525,-0.017920447337282878,
SHH,,0.09695416096435319,-0.02841305415028453,-0.014087649055325615,-0.011083481302013021
PON2,-0.010819865846163446,0.09204379780215276,0.0017532221470933714,-0.1299173627709811,0.012098875591387812
ICAM5,0.02500205675535228,0.08997123718219942,-0.01630114491381256,0.010469717432484501,0.019511672950241286
HPX,-0.004001970908808814,0.019735991695044138,0.006249516369322804,-0.026095904844043925,-0.009653099838790863
SFRP2,-0.022113688036633564,-0.012091700195707204,0.03149028506611563,0.01304232196958323,-0.02059318809200172
CFC1,,,-0.021621032702347748,,
CD70,0.02029417601254043,-0.020552449906417972,,,
HP,-0.02339174597553097,-0.034310735644589745,,-0.05365748808033673,0.02750153170375319
CXCL2,0.032005499317033184,-0.01822453310636543,-0.03713596810614009,-0.06057397704717653,-0.013415444812797335
NPPB,-0.005685539503561909,-0.02243750496638728,,,
CCK,0.06304092354640073,0.06182864162807532,0.12930351832143316,0.14451256518847724,0.04069039315014887
SEMA6A,-0.022491188699267278,-0.03665838765775214,-0.08142511858453853,-0.08353678527524382,-0.013427711644221572
IRAK4,0.016396559317148292,-0.061638160676996186,-0.04347934831505883,-0.014502304268373971,0.04661011580052459
GSTP1,-0.004376360836750403,-0.026518103851289377,-0.06459475160415204,-0.09941162591918798,-0.05282913437196552
VCAM1,0.025962120138289427,-0.019934766683083784,-0.039699271541831394,-0.10369936444188398,-0.009648097690381012
NXPH3,-0.007434174344843192,0.052744338997135036,-0.05950779791719294,-0.01384047800800735,-0.04756649684351896
MTMR4,-0.03510706522490691,0.017909924962741425,0.020424865462967342,0.01859865556550854,-0.034546662107928935
LAMC2,-0.016842480896960745,-0.023731031219638037,0.011025917980901823,,
IL10,0.02410336331768173,-0.014620319835875528,,-0.02351562810897394,
SEMA4D,-0.003906349122429179,0.01073045034206286,-0.019546260714302568,-0.0035452741622425616,0.011839183448271728
TRH,0.06096961997000473,0.02171269909680752,-0.011798548843950306,-0.03712607409929836,
SEMA6D,0.0435359339753867,-0.013357795146489137,-0.052459268361395014,-0.0641891436624495,0.03707408362330481
PDCD1LG2,0.03397576843139611,0.03687736571221926,0.008216273147188027,-0.032272172953162905,-0.04259760978471935
SPINT1,0.04376995183635209,0.013692465776205465,-0.02990360856276304,0.03876180390900993,-0.01577528886914655
CTHRC1,0.0003729226439186494,-0.007823235395742997,-0.10329101421034598,-0.042782707340667026,-0.012436550596440278
PODXL,0.019869872167266777,-0.06593882507159637,-0.03906650504384264,-0.10390255380815969,-0.04136083608121835
JAM3,0.004236364431826399,-0.036572288212384896,-0.08009430781865814,-0.10586331902016247,-0.007477424219924615
TGFB2,0.02053706335636153,-0.0016618496127743295,0.06219896177146197,-0.11621265044489139,0.009830029185684262
COL18A1,0.05477003093772904,-0.06260737790667503,-0.04581805358862765,-0.09755924239465782,-0.04703382708489439
NODAL,0.0594471688345019,0.10718018239248714,0.003084960339681434,-0.047226527075188214,
INHBB,0.03289621269229292,0.010555487819030061,0.022801247487409238,0.011142440684000375,0.005889837917568875
LCN1,0.002906577464330907,,,-0.01572623201590706,
ARF4,0.020935813743331956,-0.028460405047087866,-0.003971525471287986,-0.07006029665101818,-0.06779185060999432
CXCL14,-0.0018805395327552523,0.010896706681854431,0.04730787119473655,0.08565912439348916,-0.0055011416363917745
LIF,0.013741815763424817,-0.03218833923927682,-0.02916705063590157,-0.05775522294561078,-0.01144397023471502
IL17B,,,,-0.025972105804195234,
MMP1,0.020293403554975702,,,,
MATN1,0.038046455059347936,,-0.0006330162262005971,0.07649816209705546,
ADAM28,0.04423362208708414,0.033507648754001106,-0.03593132534664911,-0.07725178165307299,0.049526376812052575
TCN2,0.06031380646089109,-0.013290656112622838,-0.017156944493746516,-0.0991791225256926,0.06861688616300324
THPO,-0.028815055062953968,-0.021539330640162446,-0.020203053638297004,-0.032087583903469795,-0.01190853777935477
CUBN,-0.002167616788532079,-0.013579978161879374,-0.008995378900282049,-0.04013940284619659,0.038205976560137044
TIMP3,0.014600431469012569,-0.024931148906254037,-0.03588456981886403,-0.019569044004719642,0.044604325936208944
PIGF,0.03908701763296444,-0.01210898737694217,-0.026200690175317985,-0.038352405730390345,-4.991444041375724e-05
CRH,0.04800672213593639,-0.011975390960212532,-0.007504558875538377,-0.024182809411257687,-0.021546018745619587
BDNF,-0.015397314430521376,0.13431876955865824,0.07063297527232126,0.10938366935961533,0.08863582464741768
CCL5,0.010267779061385188,-0.03778351107133782,-0.03466170931935721,-0.035698680077644214,-0.029757645867189854
GAD1,0.048460383236880025,0.09624259929540936,0.07953224237576335,0.15655440289770897,-0.012941865972962683
COL14A1,-0.0040398832059754,0.07596714544173754,-0.0058393272474140095,-0.02789742639650174,0.057316720681671554
HLA-A,0.09201304619629437,0.01876996004410015,-0.0906390773756734,-0.15029661318617513,0.014300488898725318
CD5L,0.015121461931020338,,,,
FGF18,0.0015072595995269866,-0.009514358563160859,0.013060251540837101,,
ADM,0.049182737388495254,-0.019035005202598522,-0.014121794490840436,0.002393222558447128,-0.027986598059309253
CCL15,0.054273334910996014,,,,-0.03397697543137323
GNAI2,0.0360452595632702,-0.009322976767913375,-0.11260700719500087,-0.09877499019479324,0.02408133567199448
HDC,,,,-0.05147203014712318,-0.014497113043420232
COL11A1,-0.014002558346570174,-0.02955445048452511,-0.10585796912748366,-0.028591613555152984,0.004421339413868581
NUCB2,0.02475002318194237,0.011708428061650861,0.028223506134829206,-0.017201643417965255,0.04746561062513944
CXCL1,-0.03659031137290333,0.00820282070641703,,0.015509523286212286,-0.010836840473948652
VCAN,0.0028086139254027815,0.01557477853473412,-0.10332440849365271,-0.10193670617518451,0.010245735110340869
MMP7,0.011718466620693674,-0.018915192017314234,-0.029167042448855016,-0.011478852438253088,0.09009068859887008
PTPN6,0.031177986878500957,0.018842296619042704,-0.02191736247904837,-0.10116583577623546,-0.007467822242319373
PTGS2,-0.0013927657976193744,0.022343515817936026,0.03614594137133509,0.13003901150153732,0.128131211579383
XCL1,0.01054304781862458,-0.010351962619445041,,,
CD58,0.007329657558410102,0.005133925797287416,0.0022589179382622683,-0.10416947030953076,0.02047156185259496
TNFSF14,-0.021788217591761038,-0.010980634834015382,,-0.023917876003192357,-0.01058474156407013
CNTN4,0.041669696429506305,-0.018604339250693262,-0.014484778478087403,0.05038251493017842,-0.01858807715146862
NTF4,,0.07318709065524932,,,
INSL3,-0.019370942718523715,-0.009514356696974959,,,
BTLA,,-0.01510217553351621,,,-0.01351707700236849
MFNG,0.038483371811346256,0.00970782867425156,-0.08751288510860089,-0.09173600129938234,0.07600373370509934
ICAM1,0.07847569249249993,-0.010501648886555743,-0.021663824388967197,-0.096259792997617,-0.01641273603218352
PROS1,0.08069097061893508,-0.050333281346325344,-0.03335899557845661,-0.10976121084358234,-0.049471490747529864
CLCF1,-0.014681284438737273,-0.0283759711632339,-0.027113678589155497,-0.03389364027162019,-0.018344353997837973
PSAP,0.06547972745776341,0.022802499519787713,0.12111824977214872,0.08152030589712353,-0.015067559367295312
EFEMP1,0.08246535308113491,-0.052941093835118976,-0.09435607129061371,-0.11802547869179135,0.0026659192805873005
C1QTNF1,0.08117947032718402,0.0026903798357565322,0.003877116833533597,-0.06345694539055355,-0.023489892667464162
ALB,0.026413714473227955,-0.016891381972069613,-0.02790000714196539,-0.019254330749770798,-0.012022030841891409
EFNA3,0.0042990820218820735,0.01475442612814235,0.06294549825765156,0.09955160690738751,0.07590847225061918
DRAXIN,0.013536495712381039,-0.004085313570585542,-0.06373713208965848,-0.09027366461336067,0.04912542310646153
RAET1L,0.029203446214118904,,,,0.08771599782123328
NPTX2,0.08135941928498718,0.06601119458027069,0.10395042103791091,0.15683129635741916,-0.016206689989616965
FGF11,0.01969269078211042,-0.04748842043425785,-0.08031909014169246,-0.09559392725995723,-0.021879687259945237
CD59,0.008691509691381966,0.024263124532476903,0.090466512653146,0.02944924466216228,-0.017127930169098353
COL9A2,0.048040278404827066,-0.004813312454792431,-0.0440279017428063,-0.1070874374637902,-0.001464022271127167
DLL3,-0.03841272965944594,0.046427178707030135,-0.021844287709280572,-0.03146840252327887,0.0008587384545355191
FGF5,,,,-0.015332115184674706,
LIN7C,0.009692189054882528,-0.005566441244986501,0.026055980374005857,-0.06347735446648894,0.0031889729515040947
GDF7,0.06984893119736522,-0.016976390071299266,0.005899113325076117,-0.012287912871950298,0.1236924722579461
PSPN,0.010868525342175079,-0.02280681697978123,-0.003716703354569029,0.07357105141543346,-0.005829008753052932
ANGPT1,0.07653553423102338,-0.030256559650115564,-0.01380104724907658,-0.03267428433259816,0.031409198828136496
PNOC,0.01643832779874988,0.07544899855762326,0.07981511365500717,0.14164824713162694,0.017290305080446662
L1CAM,0.052183020145436264,0.06339948183387457,0.0635238194919498,0.14085663852528987,0.034692216767682194
APOA1,-0.03546515922655041,-0.014817038569157002,0.07178267909983943,-0.02015216258799259,-0.017130387312055042
PSEN1,0.052008669731468,0.011022491594231444,-0.013313440890739265,-0.10095421747503229,0.05404509397437558
CALM2,0.013825883883408965,0.04572470490982467,0.1057664537688081,0.1317183678394605,0.004260162373219366
CLEC2B,0.06844417428933568,-0.06537580558228887,0.06254738029721442,-0.07233569809900746,0.012294561890261136
NTNG1,0.041877810700768896,-0.03720906089585723,0.06336241141041432,-0.04484670928907936,-0.008926976200494163
LRIG1,0.031173646754643607,0.048212292923494986,-0.0388145756217489,-0.050506173367534955,0.028562998558136862
CPAMD8,-0.008143975455143209,-0.011253786269303017,-0.01948314243686707,-0.013869961528141581,-0.019591480657570673
GHRL,-0.04020512324819265,-0.018766743822218417,-0.004644249705623243,-0.015548636344993734,-0.009653100822901245
NPY,-0.016318879452290214,0.1506331724029536,0.07230981552864744,0.10303033661666458,0.0217434499901118
MMP2,-0.023260443067143186,0.0007514401660730266,-0.055228666257512785,-0.12156252791211207,0.007912583765895735
