,UKF248,UKF269,UKF275,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk
F7,0.07781546620259379,-0.011295105711935921,,-0.01660515802037958,,0.08752430130258683,
LUM,-0.03464237186948896,-0.04462186324067409,-0.02492656937884532,0.028864433035431142,-0.1232410225617722,-0.0714831211249852,0.005733448710309163
BTC,-0.013356993683923107,,,,,0.10412498729503834,0.053903848690894346
APOC1,0.03754515937243716,0.015861623054463075,-0.14439504626545813,-0.08631465692352726,-0.12641699680697197,-0.009006815955248028,-0.04739933142696327
PKM,0.04535465495355877,-0.01430967861918163,0.090510173910085,-0.004853233687031314,0.2186306913100383,-0.032132314662175636,0.08077191067128014
TNF,-0.03435489787624299,0.14517275749485445,-0.030380347229009782,-0.02363767677051539,0.06583314272898082,-0.014041673467226222,0.02040448425553666
GNAS,-0.018537666848706908,-0.04717903851685704,-0.03330953385694603,0.09771113914800053,0.1808433330913402,0.038051684244094185,-0.01891629539279705
BMP8B,0.020262447283308112,-0.03591892853268385,-0.013925285143611061,-0.03870074392728792,0.008353490701059594,0.009190411666472399,0.023812741155897373
LIPH,-0.015091288722497188,,-0.013612169565736493,,0.06075491613943249,-0.014255841563496354,-0.02259212777963336
CCL28,0.010820951943950146,,-0.020960501789543104,,-0.040357565450907754,,
PTPN11,-0.007033905644020097,0.027118053498293576,-0.0470317592972709,0.015075991041100986,-0.024734167704891133,0.042623538749349425,-0.022510604678955114
ADAM12,-0.03671664067880075,-0.018227018700207764,0.057057491754170554,-0.07009562193729839,-0.0202290088698843,-0.042709904787258314,0.02053653955776615
EPO,0.013120935714082195,,-0.014241701289414743,-0.015098050423577411,,-0.01548220801402645,-0.023463646978219833
EDN3,-0.02628830964825204,-0.020013333471743628,-0.009109189002591753,,,-0.022565750989560672,0.16115757625311425
CCL22,,,0.029772237675759754,,,-0.017522524876551024,-0.02145714589654311
CCL2,-0.018015341037208584,0.03962812439355889,-0.1388860591489828,-0.060839109977249096,0.00881687342905531,-0.04161732320192287,-0.039512766989390644
DSCAM,-0.05987975584399545,-0.02250285612492721,-0.049480485551984615,-0.022212625301354986,0.04143860296737274,0.0418135415541006,-0.03137342613239557
GPHA2,-0.016820008109262912,,,,,,
ANG,0.1220619124623226,0.03158137796586453,0.17365264851031512,0.00936596023240638,0.043491473316144405,-0.03714723078610824,0.12545036247114053
FBLN2,-0.055828685451678836,-0.03753506930141673,0.01343478021535691,-0.045745650410389964,0.011644004735634353,-0.029576970086834783,0.08916100489180533
VTN,-0.028527794957517172,0.08134553012036254,0.0346249412605862,,-0.03852766299771699,0.10629464105007715,-0.016499163543323404
VEGFA,0.12479649728055396,-0.04729361213044631,0.17293296333272332,0.02426722470969621,0.20026061344525475,-0.06852603738756376,0.06438280884204506
F10,,-0.01836608276254439,-0.015615717651406114,0.007180790284906979,,,-0.013396970884691614
SERPINA1,0.02374790406649544,-0.007371746064702519,-0.04857520775272381,-0.06839373443190537,0.08154210506300137,-0.12395814915648856,-0.004157998166429671
VWF,-0.05942078500433451,-0.05589626012281138,-0.12412614424760858,-0.058337248676990576,-0.04816749159344281,-0.000497356847006592,0.011229691129905194
GDNF,0.034069595809730076,,,0.030507939089958098,,0.05980466203795067,0.016629471735922753
VASP,-0.03393827141557798,-0.05493976418764693,-0.05279592358774742,-0.035105620995585715,-0.033766100842940454,-0.07932655668313297,0.032437367884315844
ADAM15,0.002044699777561741,0.005420192137462498,-0.0110066469859424,-0.014833290126677159,-0.09142935206481863,-0.017101847541328152,0.03552257964617093
WNT2,-0.013743019002802948,0.06287404698048053,,,0.017864032180959354,-0.019204142070061835,0.025674187937712718
CALCB,,-0.012485828473420878,,,,0.060944316796601984,0.043204915396071096
OLFM2,-0.09474800588112389,-0.024278280414978603,-0.09534163970332767,-0.03914073553748364,0.043072542213954824,0.0798584535612016,-0.0704834180579412
MFAP2,-0.03571605390560028,-0.013314296246541412,-0.03740143163022141,-0.006352770781186464,-0.07979014788681262,-0.015512662483384176,-0.010183558745428103
HLA-C,0.05314847566786703,0.009189010150950255,-0.07318479036449631,-0.061142287453503676,-0.029189005781136163,-0.0681116579607352,0.1245957376760387
THBS1,-0.014516846123356183,-0.022745081462161913,-0.002932381874849563,0.017082012384610528,0.052769017723847844,-0.07476254348328176,-0.014632164294847936
HSPA4,-0.017063317157850765,0.018640624292418237,-0.054309214604844495,0.03556624150184422,0.000724546900143829,0.016326614720283104,-0.042150083103598066
LMAN1,0.06321104083927957,0.02058927429934195,0.12409941594427942,0.02835519308588746,0.029128722839505017,-0.03498806421333291,0.027225680371229983
LYPD3,-0.007773631581574442,0.059134719652410954,-0.01993952733434752,-0.052051749818304974,-0.001847414849575176,0.026901728991033005,0.024886450474725826
APOE,-0.026568790649662354,-0.005295848246426149,-0.1522094867796054,-0.08774664601123068,-0.04529856660381893,0.012589666411704952,-0.1160401663521873
SOSTDC1,-0.02373195042452573,-0.009907456468480248,-0.016869179938338294,,,-0.0024020376448475127,0.1508196551525699
ANXA1,0.026511354311531704,0.0571585138931702,-0.15921399417652246,0.05429292470949452,-0.07140103033210021,-0.10446271971951676,0.11510313973548622
WNT2B,-0.0034222560381623225,0.02593018527902526,-0.024322256260011825,-0.02596197309452638,-0.058605417489878533,0.04129047827601051,-0.0006872788336930311
AMH,-0.028112635514235748,-0.025616070426744197,-0.020528691443444255,-0.037066495561150326,,0.02041708998147379,0.002871581315437351
GDF10,-0.01746657813844407,-0.02011897976455742,-0.01917950924050563,,-0.010381104854785722,-0.023873655887165855,0.033658738758458026
EFNB3,0.024844273550063845,-0.019357979490997778,-0.03217264796681158,-0.04812430938663688,-0.0016484556114173246,0.06417290275926978,0.0013640512410473336
LTB,-0.018463349520102337,-0.020433118372359907,-0.002145788452302788,-0.01710870177539684,0.06901710741515539,0.03929275696382849,-0.03663783426614541
ANGPT2,-0.030502381238974207,-0.011343656442462735,0.05773228750520122,-0.03152906113138,-0.11953614602692375,0.0013644055315422598,0.0379744900236233
ADAM17,-0.0645683675828007,0.022570400975464994,-0.005743124368819336,-0.02742108227065499,-0.028622739358269755,-0.030740732992963322,0.012083507546167802
LRPAP1,-0.0618074245800265,0.0335138723657058,-0.011447420352436151,0.0019975425123921198,-0.1299639987498893,0.025331586235935868,0.027866382545270973
NID1,-0.07274400763573699,-0.019320951925343458,0.06894084431963902,-0.07696956350536267,-0.08245024314151086,-0.07480739651678649,-0.03204514452976697
MST1,0.07204538963514681,-0.0025030857213914365,0.022304250372041763,-0.026684429642987104,0.11244392486288393,0.03520453025245952,0.020438202273711705
CCL14,,,,-0.0232888109671057,,,
IL13,,0.10660511629503451,,,-0.011245964586810205,,
DCN,-0.05032782403154232,-0.00979770631543475,-0.08889801284234168,0.019261564013074606,-0.08893673760126627,-0.01691994795024168,-0.014516598180487053
IGFL2,,,-0.01688282358276527,,,,-0.023248567624922997
COL7A1,-0.02223644660648968,0.016546157858573374,0.0922728006055447,-0.006123531797990183,0.06420448371799692,-0.04514003929012386,0.0015722418019791097
CALR,0.1079025924844726,0.047943066295850385,0.15175669598531435,-0.06282181447296704,0.043326981474851096,-0.0649528916167654,-0.004155088063881524
PIGA,0.010527821806398475,0.036463073737806086,0.03459383294284755,-0.05226577964482338,-0.04024135135360899,-0.008650061803759164,0.0665647104995296
CD200,-0.06091772752312722,-0.011940436340886247,-0.08550703310046022,-0.034039881159293725,-0.18227139861036398,0.022389736486648125,0.0004323654095872677
GRP,-0.0026629970901050804,,-0.02621262650260163,,,,0.08965912449765116
CDH1,-0.011505946522098218,-0.022309093367373134,-0.027042443401425885,,-0.03359215040549185,0.015076105273792523,0.015583693452752321
LPL,-0.07244076955100806,0.017081022149827967,0.1734655944457151,-0.03377010014023173,0.0437874273604061,0.07003515987118468,0.017096045643201073
SEMA5A,-0.042850941995129926,0.008761799320578127,0.014370836106265003,-0.025107418344422396,-0.08563505172639904,0.05364433217774242,-0.04579991769762702
SEMA7A,0.05047349446554872,0.003528053623189477,0.07359614472041565,0.010542321957993457,0.03708223465041896,0.034646642347481355,0.0037339141815444406
SEMA4G,-0.012757478752179245,-0.021003779738866964,0.01898617371951459,-0.03591796963556172,0.08511102931389984,0.0020602404271899423,0.00857277946012017
SEMA3B,-0.00858124621139756,0.01781664166517688,-0.07073350611876507,0.041388118198770585,0.07733033723384164,0.01071370539180954,0.022821805603948312
RPH3A,-0.01817055738763407,-0.0630648832054239,-0.04714844178869156,,-0.12691999038575721,-0.01935116651112721,0.07076827909619418
JAG2,-0.07675206004364687,-0.023564401335939553,-0.04258356065859626,-0.010804432301105353,0.010577292675265993,-0.007896138131868154,0.03621665244665188
CGN,0.03978474504789913,-0.021068402640723363,0.02717740486154489,,-0.09064266300908237,0.01591062747051028,0.017226793526640423
GDF15,0.12078703522856694,0.01682317545603154,0.19441321222230057,0.002095426302251269,0.131726653500344,0.0018457566356148605,0.08161134623046494
SEMA4F,-0.027470393937981154,-0.04576035334052061,-0.03465097530444713,-0.052532453203693596,0.042142432208140214,0.042210182744709515,0.03897392486551954
NXPH1,-0.050778908806595115,0.03496691320038311,-0.08914935581037639,,-0.08830635059004596,0.042912928974148265,-0.0262558622305104
ARF1,0.06661077795751003,0.019565086947728703,0.1520758725788405,-0.012935323995224837,0.055691417504577415,-0.014553604459791987,0.04390927003622898
DSC3,-0.012729049416878153,,,-0.01317530225142459,,,
EBI3,-0.04419943729520409,0.05008576403227787,-0.046987443794006385,-0.00492469635472103,-0.11334050836980664,-0.03682013606449526,0.0020374768061093354
TIMP1,0.054488505833053626,0.04820630622630407,0.15879807173778687,0.03883727325644311,0.12481930855585446,-0.09803504370464138,0.05820331776613533
SEMA3C,-0.037586942575761395,-0.017232134061180664,-0.04919307805016692,0.013477612057737228,-0.049646860610019855,0.03824942416405039,0.025693894123119322
GAS6,-0.014175812229053154,0.00797865712945171,-0.012295156384090237,0.006158584447904063,-0.057408775094238966,-0.03092852739460623,-0.08128989821928337
MEPE,-0.034086512073531645,-0.019907195681321974,-0.05025916765646629,,,-0.026793715227899317,-0.008353161883090723
SERPINE1,0.08333737441110468,-0.05333804592761038,0.19080049470541838,0.09183258324664964,0.20986961094986778,-0.06883210363470532,0.0946530420255334
RSPO2,-0.03435489685748261,-0.039629605403693716,-0.03369882440139163,,,0.039533409314961694,0.08908503660639773
SHBG,-0.016487881643640907,-0.026805145577821644,0.03845625067748659,,-0.03790067416191439,-0.023198358156783266,0.04787684607402232
LGALS3BP,-0.07358198243347532,0.026410955884777494,-0.08901784254731948,-0.008239644641935242,-0.007382640833264722,-0.0570966383756894,-0.00643553453864467
LAMB1,0.0018935284571225696,0.011177069241801245,0.023738600966074663,-0.025092939867223194,-0.0586916831366352,-0.05151191646540768,0.026351274394698112
SPTBN2,-0.040938723669536776,-0.024182079508133777,-0.06584564494095071,-0.03512810935480841,-0.03661242835928904,0.03987780293617762,-0.01138057556040045
COL1A2,0.001850947496713586,0.002903124784532987,-0.021807431613495118,0.05461407020272732,-0.156884031539918,-0.10716369121985869,-0.044936320709996216
DEFB1,,,-0.015041601519771191,,,,
CEACAM16,,,,,-0.024583749984785172,,
SCT,,,-0.013825085399466065,,,,
WNT11,-0.018244861722256877,-0.012322410693902419,,0.035267979776578084,,-0.04102156955713206,0.059727419525721075
LGALS1,0.1190922803565862,-0.014050831997183204,0.16991093632651286,0.10816715971538114,0.12342337152841666,-0.07496692226834217,0.1169989088614095
BCAN,-0.0900384110438273,0.07782013958664037,-0.2003392170236609,-0.021468031086201322,-0.07889657583389957,0.05964868797945969,-0.08557611255020454
ANOS1,-0.09204496415437231,0.02508692528883064,-0.036309558694214816,-0.01761498340348564,-0.026134753079873806,0.08837017869834286,-0.02540224464998431
EDA,0.08625898814894291,0.011381220910460168,-0.021662547755204466,-0.022395243082933322,0.07309301447791573,0.012043016227504155,0.022345094283698717
FGF22,-0.000996050949796987,-0.011295110784964486,,,,-0.023605522772868752,-0.02214458446484306
SHANK1,-0.018244860550959308,-0.010746580532188613,-0.020236095448369067,,,-0.027749550512741087,0.0008764690291067399
NPVF,,,,,,-0.017522526051071255,0.06122536652217696
TGFB1,-0.017937291372935434,0.025991281720673574,-0.015143540862729492,-0.03711477693308365,0.01124278099851642,-0.03507952383059187,-0.022428970283004522
MSTN,-0.016462184079519934,0.05079195567509716,0.0013340899447120092,,-0.0069796649826953,-0.019840589210054504,-0.02011637484815015
WNT4,-0.01229334708177682,0.19545552219720283,-0.021243879423455743,,,-0.012757497272602922,0.04477778209149832
TNFSF4,-0.028112634414356893,0.05866206316166418,0.001525739643596376,-0.03811494001839671,-0.05973072426802062,0.0355369736120418,0.004791690986500222
NTN1,-0.008438897612522877,0.004533506363121478,-0.03606499676929639,0.031406345815188204,0.1407631748181864,-0.06565428490788053,0.02942015923079514
CXCL12,-0.05114943920611383,0.0027875902165162324,-0.06918132376673064,-0.06417016732408769,0.05426366450445815,0.024283312918100316,-0.017757769821229286
GNRH1,0.05786238572603477,0.11201427476898258,-0.013607655874872773,-0.006807608497859967,-0.006917248088233756,-0.013064366645979264,0.08221603454801261
FGF8,,,,,,0.04096139951286753,-0.027629089990573456
RIMS1,0.07479905959796357,-0.031226276779983787,-0.05829293544491647,,,0.051218656059988425,-0.0010407973889037163
FGF14,0.030634538739209963,0.0081218036322078,-0.062152389299478514,,-0.01923995580149566,0.02904697542753481,-0.017060112147710634
IGF1,-0.015778120423201362,-0.004645242118162088,-0.03599226228320812,-0.04311286718516358,0.007391285065427937,-0.030911962118542368,-0.0024545717785503718
TNFSF10,0.018513631233815445,-0.02724194799928969,-0.043245566655345916,-0.021477462499805654,-0.05453280891786994,-0.04294697402230279,-0.048982852405027755
GDF5,-0.018846119025456194,-0.0009704725470874379,,-0.02870578928908099,,0.07542569444022068,0.10548317537255915
CHAD,,,,,,-0.03533265402457197,0.007747276473659767
RGMA,-0.043767792933085116,0.0641795778958222,-0.07093656968390968,-0.021481329478512074,-0.09779884443980853,0.03891190327586825,-0.052400104882948176
WNT16,-0.03927673522504393,0.03172473478696975,-0.02378155530117952,-0.0016274656660864642,,,
CX3CL1,-0.03662116461535736,-0.039289419563549234,-0.028338501132091205,-0.02100182879915572,-0.04119509040941818,-0.044713936518565,0.028573169588561643
FGF1,-0.07195494654707325,-0.019374896243638428,-0.1634487853099941,0.008285394229061945,-0.04098208705926598,0.08020315626506838,-0.04334455725652262
ALOX5AP,0.11014513934905786,-0.002736571456478637,-0.15470827828324596,-0.07191534521626852,-0.10251293050335702,-0.0427389350158744,0.009811330902420914
IL1RN,0.09068448844170514,-0.01147239086544619,0.04741148230398385,0.08102916177889631,-0.008031203718446144,-0.039944356617783804,-0.049947749010108754
PCSK9,,,,0.024290593889786372,,-0.015284233866153112,-0.021223434477418934
NPW,,,-0.01917951104807812,-0.02202863113057402,0.09463597817837996,0.031939036440552696,0.052191575539395775
CXCL9,-0.044411039101936445,-0.01387519578396544,-0.03731456726991338,-0.028412249797213716,,,
ANGPTL4,0.10752374345718163,-0.054344379523632635,0.09715232043824298,0.09196458194213747,0.1573056740952996,-0.11173057013323169,0.10100486624455951
CCL11,,,,-0.02221262164485459,,,
UCN2,,-0.012156910964395362,0.12104685555512142,-0.031075529075945258,0.008912666590058054,0.006784707660751791,-0.03686699142778363
OBP2A,,,,-0.017768256742513443,-0.04305512753586613,,
COL4A3,0.07539811012314623,,-0.028022804951179137,,,,0.058325232380886556
NRG3,-0.014845533257760005,-0.006410023878076634,-0.04997627135881212,,,0.005791928157608083,-0.005012094016784689
IL23A,0.01416244274670418,0.03671666015303281,,,-0.02427153054891084,-0.015284228534371808,0.09490514525128418
COLQ,-0.0194843635455742,-0.0022717312230623498,0.012228670404420385,-0.05602882428748299,0.01243986778373688,0.010853682606302243,0.043809362199932464
SCGB1A1,,,,,,,0.09780901828738442
TNFSF12,-0.026204719974137754,0.00017043582679236494,-0.049579918687079096,-0.04152933985564088,0.028758466930040135,-0.00023083370149269746,0.023318693881335742
DKK2,-0.021094410280363938,-0.021650710012484278,-0.022209514270968022,-0.03525167904971604,,0.03124669459300727,
FYN,-0.08796639773827061,0.0010688971306780763,-0.04462198516613061,-0.07687412524795736,-0.07792728812851109,0.07424054876426321,-0.06586981322971948
ACE,-0.07047835595157385,0.03131466538022977,-0.054653682488481646,-0.016560564501383608,-0.017587525718399093,0.03614949607072156,-0.03852923559471042
IL18,-0.007461850008157,0.03714604859021347,-0.0738470898569123,-0.0312771358964114,0.002433874234985896,0.0008624797465979302,-0.02325618085109051
PPBP,,,,-0.016605152228374716,,-0.018714067978879693,-0.02512371918329844
CCL27,0.0883316957271049,-0.018251662292761258,0.0423132140548917,,-0.06813627846129826,0.08769911458371785,0.03053968499758257
SERPING1,2.652468885089651e-05,-0.024870665792954924,-0.1256468232474234,-0.05426980073731246,0.006515162733871001,-0.033217992603117544,0.010277470118623368
AZGP1,0.006660412521048779,-0.024850949953619427,-0.07542600237083527,,0.05879746632589806,0.06017270747992347,0.0759719295427669
INHA,-0.012404393180256173,0.06992444976366027,0.04836434428479656,-0.0305550513405605,-0.04063412698308402,-0.03668966206273177,0.014198900488216136
SEMA3G,-0.04871003602954006,-0.0068320966169805875,0.0007026781056260835,-0.024490297363326696,-0.04802001389279967,,
COL6A1,0.051412308856220404,0.010678113754548742,0.1782344646671665,0.07943317065756207,0.136459219083459,-0.047476272189624934,0.038222145471807634
FGF17,-0.03854232003378283,-0.01790455133320472,-0.022477713289815914,-0.018863718854094394,,-0.012055246810874361,-0.03960670108540033
TNFSF8,,0.12028861596142908,-0.01773522447588024,,-0.049639716503071224,0.024041539183257837,-0.005616402318839789
FGF20,-0.02650835777089188,-0.018479873580063807,0.02829854942866706,,,0.01761495930976985,-0.03628335746491056
ICAM3,0.003963993433723428,0.07483158917128802,-0.022912368252493782,0.05002880274441627,0.03391351311388631,0.05568184309993874,0.041721813089356304
LAMA4,-0.08341039163636366,-0.005446491479912483,0.043878392172525864,-0.009427549747566029,-0.08428685487797002,-0.051925704552041055,-0.026825329773192273
INHBE,,,,-0.021843223984333856,,,
DLL4,-0.013745051452050735,-0.06104754153973889,-0.04713533109784656,0.049291052035988554,-0.06270842180796828,-0.028163514093495642,0.0013388337895860693
SEMA3A,0.03296756784604839,-0.02672156039345724,0.0049716421105832865,0.009761376974823112,-0.00471652900384486,0.0027428206279370188,0.010578278953768106
RLN2,,0.08817265702501013,0.01275160170042928,,0.010398734030143903,-0.014041668908569165,
C5,-0.04688519853248928,-0.017590119519114298,0.004477917535838092,-0.042793373494087975,-0.0857989404788411,0.06242537805697097,0.06552559056974488
COMP,,,,-0.025802117079643357,,,
EDN2,-0.015091291039601986,-0.015679918930422948,0.2329489224059188,0.026130226458614344,,,
C1QA,0.000437420353032926,0.017049678652360428,-0.1673172029639994,-0.1282182866430413,-0.06800067215474663,-0.09835913536837161,-0.09680753145563434
UTS2B,-0.01614938260608211,,-0.015615717272008538,,,,
COL9A3,-0.026826927310562337,0.03425128296237773,0.07664292208079516,-0.0395391794395959,-0.07467512884460482,0.03103491254794905,0.05773666595140098
DLK1,,,-0.03504509389844096,-0.027515595541261515,0.10752490019963379,,
HGF,-0.02060220377724247,0.010541118490608896,-0.055199292362499305,0.008529624253735444,-0.028159384145827034,-0.04651628019377873,0.03407618996929798
GIP,,,,0.042295572062913095,,,
P4HB,0.058179062119371246,0.005743691527055746,0.17800174261748866,-1.3693994590262499e-05,0.06729167749014009,-0.07935030108354073,0.00488242076701538
ADCYAP1,0.027878181948365735,-0.03571384726836968,0.008785810456828034,,,0.059327712904252226,0.0294274008333643
GREM1,-0.02122777340757578,-0.03523251370979252,-0.04368676038536992,0.12912744335290405,-0.06292710338930181,0.020678560234502888,-0.018580330165377322
EGF,-0.024229156636578424,0.014904584539057476,-0.016103800876687443,-0.022576506115449743,0.07346949780263343,-0.017168256104049446,0.0620470178251564
VEGFB,0.01650160157469913,0.04451989311196231,0.08450494630315068,0.055040662769123616,0.07635391881329645,-0.04790351138322524,0.037716384208484166
FARP2,-0.07074896628875796,0.029939194593728666,-0.025114170808255135,-0.018346144559755643,0.048949248816190505,0.008603537964371601,-0.05149030739473886
IHH,,,,,,-0.018380820066699017,-0.008377258345376249
LAMA2,-0.07540118503096672,0.016497541386415637,0.024255177988787065,0.0068117497514723685,0.041869733252924105,-0.012534416217335314,-0.033808630133175636
SERPINC1,,,0.09945875761819101,,,,-0.020263567647356245
NRG1,-0.028008056709254513,-0.025268412400588445,-0.04537324446055831,0.05322853062102772,-0.04929719060637958,-0.013480877387833158,0.03163042781526859
SPINK1,0.1756619849422514,,,-0.02942866020481555,,-0.03875633176040572,0.08785822032198787
EFEMP2,-0.014957990107344001,0.003309729697008565,0.06876766525076183,0.019905966829991916,-0.006360276948296535,-0.0392415590233737,0.0847090097640654
SELPLG,-0.0654030988159567,-0.02342728731356839,-0.017027251500673638,-0.03544303758121674,0.004603926228890359,0.03549913516006618,0.014910102032332494
GDF6,-0.011550396287499558,0.036719605941588226,,,,-0.022973779069073687,0.05739579744041442
HLA-E,0.0055407853072311835,0.017895792122532655,-0.12480545988788923,-0.023340735119622643,-0.11934090160838084,-0.04564476878258855,-0.03711145617875356
PTN,-0.09959662151786543,0.032561246638437256,0.10957612625599106,0.04821399790415531,-0.043880800025128834,0.026507311871109555,0.11610531643248935
CD274,0.03149025762252313,0.013045023210664863,-0.02085077385227749,0.04590793548672841,0.033074100843865716,-0.046342667275029385,0.056507268658966825
FGF10,,,,,0.052768582212689256,,
CD14,-0.03825564859126055,-0.02282044226882485,0.03766776926164937,-0.10020751861887063,-0.055382320778867525,-0.08627249606750718,-0.06473023604947008
SFTPD,0.03550672710153341,,-0.02867597409386557,,-0.04810935614971285,0.008041661546994422,0.0485359780544713
SLIT1,-0.034699251996245115,-0.02265408420258986,-0.12657246671373962,-0.020502621657645916,-0.03318831194757188,0.041899569780964166,0.02282850922467796
CNTF,,-0.015414935364148357,-0.014241699927698654,,,,
BST1,-0.04651049748368226,0.011967740759584988,-0.0210494939972534,-0.026620917328118027,-0.0023553237762040176,0.0339702550334783,0.016986711390243242
AGTRAP,-0.03251473840255025,-0.021695918867838063,-0.10696354113093898,-0.045159182032577364,-0.030209449231386513,0.020405773002472143,0.08278797603968342
LAMC1,-0.04043732593013162,0.05698770414365027,0.08470565233987397,-0.06659814945098826,0.030590715029412886,-0.07463594420146194,0.05406429219169767
COL6A3,0.03108908188658305,-0.010261913188727857,-0.02005359454129851,-0.02819640141985424,-0.0071496751456169025,-0.07325573797360893,0.020842416792395735
FN1,-0.02345220016067363,0.011567938898831865,0.05573187313017945,0.08864042123115376,-0.1631544913107573,-0.09578949082174178,0.00381014590808478
MIF,0.13790728826068416,-0.04227053459684806,0.0966629076906039,0.07426128180498977,0.14908443427650453,-0.009831587552942994,0.13834964538150132
JAG1,-0.036290325924950885,0.053413920035118606,0.03681085986512801,-0.03860675566956302,0.036929404332764086,-0.03319832314207763,-0.04610954441248254
NID2,-0.040789155846133525,-0.013576910262921908,-0.03748813742764518,-0.10301708650331318,-0.1348039839987212,-0.08465452841406848,-0.004612747998306581
EFNB1,0.0057939790234932615,0.03193889015566789,-0.04614979965957348,-0.014039290433716229,0.07705866571876656,0.018128454058135294,0.026674656544535696
COL4A2,-0.03253245226471515,-0.008297694752756744,0.12178612423048114,-0.025661268167086262,-0.04811026545523998,-0.06620656244320455,-0.04144637412211672
SPP1,0.09890301469481101,0.004413070458487407,0.03591184330305072,0.005411363735146965,0.031251088372577625,-0.0871731615961835,0.07818463161381578
PODXL2,-0.021664547661904506,-0.020640268891151566,-0.03294748448107818,-0.015615835243654355,-0.0017642559227165691,0.08381821828790896,-0.056715676627061215
FGF9,-0.03355167443177941,-0.03578227607883339,-0.04983443660634256,,,0.01833485626736649,-0.049715236917386565
ITIH2,-0.025505550019134033,0.011045275716829292,,,,-0.0403953627884699,-0.008453595327918558
ADAM10,-0.04119792309428422,0.003040770904182557,-0.04286739370401136,-0.014144340968660981,-0.028327481396329277,-0.02299229989921487,-0.05085084635378703
CFH,-0.05148321198133434,-0.028776696190621565,-0.03637073851650124,-0.057502141804726924,-0.07810116431319304,-0.027801416734485402,0.021238229049630884
COL4A5,-0.055621762571864734,0.03689143271658552,0.06661907867137906,0.025768523821159225,-0.03757358513969365,0.03260411404725642,0.03588880168406903
LTBP3,-0.03255959089838167,-0.039848198614308855,0.04080563941785697,-0.02357287768304791,0.06291732502762444,-0.022536388068769134,-0.0206488843884388
GNB3,-0.020733067018460737,0.016551845555715813,-0.038579847491000886,0.04660066737373072,-0.044748061045979746,0.030943702204602814,-0.0013367672201787227
COL6A2,0.06557868981273544,0.05569072937111552,0.14898107373078123,0.020148676593782753,0.1359394436954972,-0.07790495033685871,0.03735975474516801
GDF9,0.019148022571047744,0.012404679296830637,0.010032007609405775,-0.024152484971812757,-0.03914582606189254,-0.028794249232214592,0.04416144907624856
NCAM1,-0.09342131607423422,0.043190755749807345,-0.15479336192541573,-0.005572722910103666,0.06954907396657262,0.06342051732558104,-0.10521031283769045
APOC2,-0.019990267038801187,-0.012026194202552834,-0.012008597035720617,-0.06001647405195209,-0.07879175671569962,-0.006108223135470377,0.002670729071758529
BST2,-0.07407008153503201,0.01773387668789656,-0.12617128230741304,-0.07858260988797607,-0.008882359354364924,-0.034465598174537385,-0.01687633064105181
COL5A1,-0.016995774735864416,-0.025063780997548572,0.10513994497067108,0.02574989993328257,0.019109464669709232,-0.10113198862033465,0.03211887321422481
CALM3,-0.014641351364334415,-0.02151607418024794,-0.15238416296194593,-0.05927353729786654,0.01563704621329374,0.12052479044107688,0.007300972138316723
THBS2,0.047438664484783906,0.030581758271879114,0.0817504867720482,0.10085275314310471,-0.02069450262095131,0.0046157398103433825,0.010930036587519383
SERPINE2,0.03549715710550259,0.0629719866758631,-0.02568216229942288,0.0037598711968907478,-0.10102273778704057,-0.0851336725431762,-0.013149183404854456
EFNB2,-0.06432007642914248,0.016730175357209498,-0.020707167610714162,-0.009200205358171615,0.1088027518406223,-0.03729964564255071,0.01750154436793809
PROK1,0.002737271123223989,,-0.0230077010226702,,,-0.014041672023651003,-0.022369383483589425
MMP9,-0.08952585632296935,0.012012807456994018,-0.023781551343768043,-0.11552553065403302,-0.14328155306116744,-0.043104644597964106,0.061564361702781144
DMP1,-0.018091678844158715,,,,,,
NPPA,0.04470991823329066,0.05728965064766896,-0.12430593602037449,,-0.06755491260663897,0.06190652036374693,0.04872731973542193
APOB,,0.11645860640119729,-0.028890875476458886,,,,
C4B,,,-0.01870970582904792,-0.018213859659554767,0.06373576448230422,,
NTNG2,-0.024309547881475786,-0.03338533049502499,0.02990639171575222,-0.029571440587279594,0.029855218121680797,-0.022775852855459938,-0.00724035275513625
LAMA1,-0.008802293162881636,0.06505278022623164,0.005370254041547136,-0.04072905588580964,,-0.029041556406011415,0.055416152603756284
UCN,-0.022012752020863405,0.01897868107293486,0.033338603242930025,-0.03617467998173468,-0.04546721949209417,-0.03572399393081894,-0.01182796549520812
ARTN,-0.009737317647843679,-0.01790456111680942,0.021950730069075233,-0.004095167907604245,,0.025032319049884275,0.0010617938424333669
PDGFD,-0.059171123314020954,0.03959336614000016,-0.0029240352204931794,0.024903430000868816,-0.031180658549579608,0.007496311397265561,0.017709474215944453
EDN1,-0.04573861643827064,-0.04454782838800588,0.034406313308134116,-0.02841226278877161,-0.04305097397480735,0.009528748180670866,-0.029812651262721833
ARPC5,0.033571623514680654,0.07308807886016254,-0.03426012797831058,-0.0772303835188687,-0.06043650989529852,-0.008346531721020645,0.03455561772362211
GSTO1,0.06426114052976255,-0.022259806133657398,-0.0015990886758715593,0.009623168810071166,-0.03365171137586644,-0.008671340270946206,0.042198890507906296
PROK2,,,,,,-0.01220111517217595,0.03251230269848166
