,UKF243,UKF259,UKF266,UKF269,UKF275,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LRIG2,0.018122348247946948,-0.0031351921896066405,0.0902440975134871,0.10494355877009992,0.006229960423345025,0.003969832344564378,0.09801809042368972,-0.004108273253781196,0.0648501390576917,0.012635576289981626,0.027006759561608522,0.03381029157736071,-0.02942059567842267
ICOSLG,-0.013508814516863076,0.008048020134594202,0.04710914228127499,0.04363624405461889,-0.03291285355437717,-0.011990061629825782,-0.027903185687840074,-0.06933876848456973,-0.010091887385470729,-0.005859760825111042,0.007729004397197186,0.015710396451664783,0.04235317250528466
WIF1,-0.058810562228801794,,-0.10273497959261885,-0.08594629012587718,0.010816167305276384,,,,,,-0.01716078980695583,,-0.03775641656968648
NPPC,0.03807792940429459,0.03777007394667668,-0.03534481010440768,-0.002439764293101009,0.033357077275123485,-0.051974504603281145,0.06831979233593692,0.002364257510861541,-0.005455666257926877,-0.027844404092070615,0.06799300413763178,,0.13310192063636234
LYZ,-0.010718160055571732,-0.008920955549800132,0.07135707996969683,0.07437235908531348,0.013590579595820232,-0.015865149698272345,-0.006216300556209075,-0.02538232841306816,0.009762444782518434,0.034272552059352264,0.061225360201648545,0.017194800072890367,-0.044390420701284135
EREG,,,,,,,,-0.0009264469820108283,-0.03875600632276869,,-0.022992819696984614,0.01857853230815636,-0.02368900615364238
SPTAN1,-0.014314128789046317,0.00294456488643016,-0.04467485942458374,-0.014387763461057522,-0.06920067232218524,0.07842145365161625,0.06038628112106866,-0.024766188172228375,0.03749961866380721,0.011319735648844068,0.07217920455718564,-0.0227138114406107,-0.040022803633508394
PTH2,,,,,,,,,,,0.010402734211951077,,
LIPC,-0.05300253045748661,-0.0012945965365298796,-0.02238091339856887,0.055294128832332944,-0.00012860306504150905,-0.026062849608722374,0.08419867047464984,,,-0.005126226603674255,,-0.03466256515499607,-0.03208695211976571
COL8A1,-0.023738251932535308,-0.011740255841830778,0.03193285084597037,0.04858079368984146,0.050834178192216695,-0.023948236268211808,-0.0462228699450391,-0.04887537213277212,-0.03750022571149927,0.02515428250219188,-0.007530290382032243,0.0003597626693715292,0.004188184716549484
GSTM2,-0.007920725150386356,0.035154206207943205,-0.0122045166526536,0.005801470915146506,0.027076277632700898,-0.04429334684547673,0.10364037996565846,-0.0048894687607259155,0.05467828574783652,-0.00764794863670722,0.07069355517320113,-0.018423389626647517,-0.04932227256759485
SPX,0.08430791543575682,0.03167387189658363,-0.032679888592484885,-0.03134927124581355,-0.05492381032352994,,-0.0561472726846352,-0.019822490052200974,-0.015143945189220518,0.03401078617547288,-0.04543019769348605,-0.05833548346565653,0.0191416061756
MFGE8,-0.05238684817318913,0.02214948051797535,0.01606418514977271,0.0489507502976294,0.03921566860164793,-0.04652184537001386,-0.04037807706608801,-0.03696905149745242,0.03078041591500727,-0.0037624343266200477,0.10227678499966779,0.08883048814699619,-0.0061200693294115255
TGFA,0.11716529585572331,0.05851459573564396,0.10556665356536289,0.0636235454245175,0.006568348891676995,0.02598982269346535,0.04294170218085468,0.0573425275604427,0.06513210274854075,0.019267437714733784,0.032446207776179584,-0.01359237487223602,0.009357487423876779
SLIT2,-0.05121417782892715,-0.005555662619359746,0.1056391283311724,-0.08747549288572416,-0.058762525476471233,0.11585713930394421,-0.02689722063428658,0.025821721276689934,0.04692136697759699,0.06384906951661934,0.03004550801652383,0.015516651703472719,-0.02589391453613962
PLTP,-0.006287045912315822,0.014333905929197834,0.038561735029960846,0.1214712805214117,-0.05093335530379908,0.036174074601097984,0.037931629585207766,0.02090111564278185,0.06250343624624584,-0.01906314114428124,0.043441470303540126,0.009616305046039908,-0.020549208682796742
APOD,0.010373450039155463,0.03918817671488531,0.020660728249279815,0.02131686828122295,-0.01699417396748419,0.030732801211497077,-0.12087843318244425,0.024927000094812815,0.07338418185257184,0.03209718525593698,0.004485292547087353,-0.11478193705782266,-0.019425552974271718
B2M,-0.1691131594996665,-0.01862837383575532,0.07193829863184757,0.1841047769396782,-0.06033431257808207,-0.03325585182998526,0.00018175739440096528,-0.11970748652975433,0.09214809593612795,0.011426748424013,0.012484863826939701,0.08742075723125653,-0.03933776666337117
OMG,-0.049202077491296174,-0.005049202523631182,-0.04704965364907516,0.005301170266163315,-0.019609208712444138,0.07186897168643507,-0.0986206446505663,0.05230625010903029,0.03878229979680225,-0.008143068005422303,-0.04450434050941103,0.03140119887853641,-0.026366092819720112
CXCL3,-0.09070014396085471,0.033273062337758626,,0.012127348879678897,-0.013413977118840775,,,-0.0023587240331546812,-0.02023079831351189,-0.020668145837285257,0.07013826904908844,0.02176126309304278,0.042569860340053965
CXCL10,-0.021009955140252813,0.0004619688461327683,-0.01972742198726668,0.11432508219718476,-0.010821841070619441,0.09763599068865572,-0.032081303834469964,-0.02030185356639718,-0.016359508357659144,-0.027844401064450085,0.03452784127947976,0.019174014970803975,-0.0025774754417766874
RSPO3,,0.002843543883293746,0.0063254602381574866,-0.04322781208176719,-0.007940962240827026,,,-0.011601072634932295,0.07059155058019784,,0.04748260306001678,-0.01953740357534771,-0.05293360847064547
CORT,-0.028333680106610568,0.01332233593950301,-0.03320450209681141,-0.06978759798073128,0.04515656822985065,,,-0.0034808228014006556,-0.01276338101929804,,-0.006358445911084875,,
NCAN,-0.0349050772783821,-0.06539495981321462,0.09368100489579757,0.09640098552490542,0.05769434630797545,0.01615765236323178,0.01558393488147707,0.020489717555464006,0.04016512961021746,0.04205941932231662,-0.015427971564013902,0.0085236178400501,-0.037709979240782295
PRG4,-0.008482398693594496,-0.022783992739477045,,0.004425558600889745,-0.031700072622802764,,,-0.021533545048413105,-0.018833149736895923,,0.050454204468577395,0.02306897593030707,-0.028638910040196155
ZG16B,,-0.0029767237685015143,,-0.030702860894015367,-0.016946654169563972,,-0.022080810451287666,,,,,0.04291269654593779,0.01050630381706936
TGM2,-0.026421076886610956,0.034700355137928525,-0.010346542725576184,0.08712042262230225,-0.0018114620319780673,-0.0014591793113691344,-0.015283281486604417,-0.030323174860248044,0.011513165038999764,0.061899411834144005,0.07579917711767775,-0.012662013844064396,-0.01232942854583221
VEGFC,0.05515811321077028,0.03753586016081128,-0.003438186922639759,0.09850442789025372,-0.00611726163197026,-0.049416138943405956,0.06933472835011416,-0.025301765952223665,0.053468860621052494,0.08308364749530057,0.07409586318348575,0.0029816608559511543,0.013321808238178136
WNT6,-0.03518887718247346,-0.0019901834747375387,-0.014803170102537955,0.027730446671137936,-0.007202328008874732,,0.10874041241725156,-0.02934939001814628,0.06297433077608307,,0.11305740048990072,-0.029420962132517457,-0.018137918275429227
NRG4,-0.026223999552269443,-0.007284933150675672,0.14345906737256203,0.03258959157777024,0.05668132105812483,-0.030603771430019716,,,,0.02389235478085432,0.03757103516608964,-0.019537405765024524,-0.027276647111767673
PMCH,,0.024643288189695894,,,-0.024805207998612865,,,-0.019983412143501644,-0.017907706403480758,,0.0383267149538999,0.016671844171489043,0.021838672639194177
COL9A1,0.050725933874215735,-0.02896108528856264,0.19366341581989563,0.09517019301320563,0.06821250406679942,-0.004241977756157622,0.0597750583278671,-0.027692761255030295,0.08504587131512718,0.01780825392915322,0.024619317388287466,-0.013904972885739003,-0.012774250931555414
GDF11,-0.04062677394981782,-0.03496604966787597,0.08110529758677104,0.10227774287214941,0.028106282005173608,0.047694992738940484,-0.04011620208101332,-0.015183994020140382,0.014364642490932496,-0.023370206266584113,0.03092571690250851,0.027902652027330246,0.007445127716506688
RAET1E,,,,,,,,,,,,0.05438676701153859,
IL24,,,,,,,,0.16191688102560386,-0.012002374994788286,,,,0.12114389638392747
SORBS1,0.009690328622473123,0.001385526061927505,-0.002274035248090896,-0.028336144946295643,-0.007021586761680972,0.01710735268428178,-0.002224933060323541,0.0380314274619934,-0.014584464842638728,0.028195008828677228,0.031180605703949184,-0.009973650114537809,-0.02075866943628955
DLL1,0.016463583377621487,-0.020098184312432116,0.10640683862994803,0.0902452142648792,-0.003273315749036514,0.03976186178908149,-0.039640384703905567,-0.003993565442375183,0.10227690247621403,-0.020667884736656594,0.013884031451104768,0.059356147716470076,-0.03113952575921509
TLN1,0.084164241558634,0.030451781000830427,0.14330218749640797,0.08850389603744746,0.06660725710302501,0.030364528928110805,0.06380566801269473,-0.0651469940123777,0.0019376459089627842,-0.02970028633194043,0.04719491617049495,0.023073081300868166,-0.03228810333497336
COL2A1,-0.026841990440488874,,0.029323160447242445,0.026154627875221007,,,,-0.03257149627992061,0.02282212428402468,,-0.029568191117267356,0.029277400190929236,-0.02457479498773897
SHH,,0.027312543516088528,0.148754064375797,0.03000582498083103,0.033249898188918166,,,-0.008571267206343923,-0.05118118551808949,0.007254137620193151,0.044107261014537665,-0.0309346894947684,0.013913629308719823
PON2,-0.07765279697707873,-0.020211324770319943,-0.009258827270911638,0.13629839743484556,-0.0042988950618805056,0.14597351863058664,0.02745238476625216,-0.05826851927547987,0.06255376003548445,0.00021993350369731607,0.0008938802618703095,-0.06139194621775098,0.003962164187173145
ICAM5,-0.042928154910967915,0.0041278233033923166,-0.047608705944335854,-0.06754161153488594,0.01658367827971235,,,-0.041647224074980456,0.048777602336479736,,0.03703476134461506,0.1332947459032018,0.047873919650358275
HPX,0.027929301485076444,0.005063632386512603,0.1572622911973685,0.041521306112426104,-0.024588763792041245,-0.03981263513872471,-0.036187101613635406,-0.03773292393123966,0.10655505217186961,0.1444544980016711,-0.018264987737558903,0.06618776991832259,0.003651879833893773
SFRP2,-0.03494671839864265,0.004993879943163314,-0.034994650669756176,0.027964979045418958,-0.01754445782503456,,-0.000633751756509411,-0.06434914618278874,0.032129953398868934,0.011318611904041995,-0.0068888954313566075,-0.027849119221951796,0.06546744000129566
CFC1,,,0.047809990030995966,,0.04226000813985265,,,,,,,,-0.024135540917180166
CD70,,0.04597634266920233,,,-0.024578519289363998,-0.033213977368844176,,-0.03588500361744015,0.06694201761876509,,-0.014033870698470488,0.025597472206301528,0.09322318433866736
HP,-0.09745990075167799,0.060718774305872684,,0.018244976572703683,0.011131592961863163,-0.026588950291529172,0.032599865633416054,-0.03016869349354279,0.07250469366096249,-0.028036338948831428,0.0033661659972842786,-0.02922582213462926,-0.004698923113006502
CXCL2,-0.10521741342527677,0.07325602361603256,0.040988469049174414,0.06710343725235311,-0.02636012932792312,-0.03014963016181873,,0.00317562198692197,0.026274411099077,0.007998097049304115,0.02585697200780939,-0.03512327207807848,0.031375805003681756
NPPB,,0.057464763395281546,,,-0.018675248804441498,,,0.03613632813548867,0.049851347631594996,,-0.020977611237599756,-0.019818522263431042,
CCK,-0.07610625630797324,0.029881959270610225,-0.11583615168940069,-0.10349950492324275,-0.06221001010139372,,-0.0010510268110612135,-0.0038227648695790123,0.008500557002918853,0.010605182519458205,0.0462101511604304,0.03844418960454198,-0.0311577261768046
SEMA6A,-0.03541369253661276,0.02261560482981303,0.14186970410135738,0.06849921389195976,0.05187946841439873,0.07464347678238566,0.018817744592982508,-0.02605188675686794,0.02065305429425567,0.0431339947521783,-0.009561993688540299,-0.0595233681009282,-0.05340832674212383
IRAK4,0.028938716144006657,0.002719815775283282,0.1282319936330244,0.10205218997197152,0.045413467191778085,0.06130063886339887,0.0724980774836805,0.014545887127557586,0.09623813239830352,0.05167375080852303,0.04182260505990871,-0.00516506417968987,0.019843820142328595
GSTP1,0.02960342070431987,-0.04819202263812011,0.11770774131772291,0.1369230801693993,0.00109167266980768,-0.06439819772412486,-0.049324586569112275,-0.03500254460781638,0.049264782404584324,0.014355018091213848,0.004695426985743556,-0.010835345651245783,0.012772091696370669
VCAM1,-0.00229523748150406,-0.01807934572133333,0.032832477804756996,0.13308624794410367,-0.006789368604149047,-0.04372094194918783,0.051763465909492275,-0.03956466851835089,0.06283125873336248,0.025225397842822878,-0.01032370640114978,-0.005220318787617579,0.00921443342670106
NXPH3,0.05168316493567459,0.005012313391956405,0.15984853552009565,0.07049189465990992,0.047803078799483284,0.03323413422755123,0.014833694107866915,-0.03353939227600707,0.04127632054810571,-0.003587612501543572,0.06419156673852419,-0.01564647985506564,0.0020511318039956985
MTMR4,0.01254564054389792,-0.0365259237840231,-0.022299112919341786,0.05430105028369547,-0.03003361099540915,-0.0690945510404298,-0.013361583119742887,-0.05759145708028723,0.048741759482099356,0.007640498315448356,0.037121976151436434,0.04970944473027587,0.03800970155868507
LAMC2,-0.023947670591407712,0.03233191345931472,-0.02028273796547316,,0.0472611665305712,-0.03060378977712735,,-0.0183171464696303,-0.01576248616995523,0.025575179118210976,0.09568994458306451,0.006039332553884113,0.013037475293862759
IL10,0.07386952104624607,-0.0013087242341004864,,0.050629595428390156,-0.01863197114577496,-0.05329979461267486,0.03820898307710096,-0.006552442687332257,-0.03678753918364059,0.08077138773650382,0.014956354309314857,0.050502367941466265,-0.03435551497699733
SEMA4D,-0.013351305372443573,-0.0034902020419372536,0.04359069946274288,-0.047653796747994207,0.030707686773924915,0.04030016092493651,-0.04615128142814967,-0.038918941203882465,0.0465386943500666,0.02356360193224982,-0.030601935538060208,-0.061900345262665246,0.007315950921113864
TRH,-0.04673298533788573,-0.012604676288322403,0.025861867205808027,-0.03438180033178605,0.002373171191993069,,,-0.07021769996259283,-0.0410679604816583,0.08915035087109616,0.021542851661681527,-0.02219807399435968,0.0440642308338018
SEMA6D,-0.026016518991697345,0.006212773151144989,0.11552584507813808,0.12430673435151261,0.015750092332693387,0.08291869652728567,0.05292058258472161,-0.028630676557696706,0.03174915231659035,-0.0016804016840947286,0.009892875166647188,-0.016692821858499882,0.04260133885494332
CEL,,,,,,0.023119219743121627,-0.007107089481636022,0.07752872829190345,0.06559750949674034,-0.04125707898241037,0.01081804271033967,-0.028971983938742053,0.04423569894118568
PDCD1LG2,0.043289699625553436,-0.04842760192025909,0.036636678902825834,0.06839779806277045,-0.0028599050192922035,-0.027855447296004053,0.12368347376443657,-0.047553762823340326,0.03587150376311787,0.07294390158444083,0.04649813750487053,0.05934938887100375,-0.05123480889637362
SPINT1,-0.005955792066525032,0.024166807948648557,0.022796999037458632,0.05942845683188843,0.00895021380926166,0.06085557783600414,-0.0015462558405871653,-0.0205984845389911,0.1581940186210557,-0.01474980177150594,0.0561563276529467,-0.025501462919208195,-0.013899275691996102
CTHRC1,-0.06072823295214372,-0.024353974565342572,0.13717523757955008,0.1358725882532093,0.006973371438656187,-0.007904330506076758,0.07423252220230867,0.0030580425715228043,-0.010611170517122055,-0.06255616081005638,0.04302139669179438,0.026010010838338787,-0.028032507857345276
