,UKF248,UKF255,UKF260,UKF296,ZH1019T1
BMP1,0.0519828784186794,-0.14293883698094692,0.00011055433437459468,0.0031734011969352803,0.08386049089350993
NDP,0.01587448347196321,0.028513640655906537,-0.017621446431897194,-0.010349474038764685,0.01730632888038897
TNFSF18,0.06156171563099567,,,,0.01179685014893211
RTN4,0.019555243779302896,-0.023554788133274912,0.0010751344797173634,-0.04293846452887962,-0.013985765750144008
HEBP1,0.008497913381357221,0.03864835434726098,0.018840362106085508,0.03216582265518559,0.003491943119703726
WNT7B,0.03899859653464175,-0.05860313905072879,-0.045699363710535804,-0.012182918257957375,
PTMA,0.04087175179943411,-0.13748639607041047,0.07800911977764609,0.028273749910951624,-0.1340536702300942
CEACAM1,0.036409538056687375,,-0.015199080243135207,,-0.0558800863259937
PDAP1,-0.015158098642340237,0.05088302626332336,0.02316652121250264,0.02686620533109904,0.09480008639046204
QDPR,0.06233251786681884,-0.0274319908235228,-0.0194788318581442,-0.02860246971936542,-0.0018354928862980594
POMC,0.032373450856770375,,-0.030584143608138537,0.019316429633762327,-0.005845377384771048
CCL18,-0.004505973407699786,,,,
CCL17,,,,-0.0150790375907534,
VEGFD,0.007075867083148735,,0.03569281203446792,-0.011060656430035983,0.02668671139839079
TNFSF13,-0.021931712049714076,,,,
WNT5A,0.01455574415453111,-0.019205286796226215,-0.028768499301357008,0.033364601942808235,0.00653991960264599
CXCL8,-0.04663289167015825,0.18095457640646326,0.06405432475879495,0.043815036455695934,-0.07809916833778176
GRN,-0.0007865870628496381,-0.17062173549801513,0.006494213374699913,0.04853830159116615,0.011783617279623376
MIA,0.03680563177697208,0.08712091368950343,-0.009210863158817398,-0.012579167336611,0.035047093778053755
COL4A4,0.025639559833492538,-0.011741766400303364,-0.02828192963148795,-0.021132000737513975,0.09687809836792495
TAC1,-0.03907326814721344,-0.03706488210556266,-0.05244420734941866,-0.049411971863764344,
RARRES2,-0.005958220832178699,-0.0052430261315122234,0.06845132718772327,-0.040411221148955734,0.09724528536104683
FGF7,,-0.03174438330661247,0.03985060948117866,0.028650478634604598,-0.00764429003065799
HBEGF,0.03725638193162183,-0.01159517863722961,0.018331234487675634,0.10296460673803745,0.03422581780401584
CSF3,,0.27949779624644044,0.03752849126019189,,
PI3,-0.030575268055091698,0.138215502837291,0.046354691161291844,,
PCSK1N,0.011873337277137408,-0.07043021617809675,-0.02613385361748987,0.0035186381925390075,0.050198164407173604
NTS,,,-0.039807887337600635,-0.014115519069104694,
SFRP1,0.023177422801188577,,0.02855785114764733,-0.015079037742611693,-0.016555691734763386
CXCL13,,-0.03459647405520389,-0.01644037613287359,,
MICA,-0.03977574797236113,-0.004491110329166435,0.024125834670961008,0.07084186501109692,0.03214298869174267
TG,-0.01437176176241909,,0.029771209018962314,-0.010912634021880994,-0.05050326004556341
ADA,0.0417726543945463,-0.013457717118952961,0.01882459932645408,-0.017722995246146886,0.010314795689815654
LAMC3,0.08356627065016521,-0.0496387019083857,-0.057362568113272824,0.029841006138467623,-0.08111453056539018
CCL7,-0.018486382124577486,,0.06190427277339974,,
NGF,0.0238836771328647,,0.17088220302377258,,0.0107560427923859
TNFSF15,,,-0.01613835332095836,,-0.037886501369503896
HMGB1,0.058274595447946456,-0.1269239339870224,-0.0464901663796343,-0.039314567732490376,-0.056822363007226144
ITGB3BP,0.038448018368686755,0.032354498865384926,0.00864176060479233,-0.010003877842680446,0.02649974397633936
AANAT,-0.02682092795608478,,-0.01454162150859502,-0.012579168036296405,
RELN,0.03896679539498814,0.0201848790465404,0.020296787630836286,0.023557908813351344,0.10247622654925725
IL15,-0.05275426614345882,,0.017245948898889793,-0.027036754549849006,0.016319820804439073
BSG,0.04105384530345874,-0.08158510807588304,-0.04304996280347891,-0.014030913862013803,0.011001182597154805
ADAMTS3,-0.013241595194485171,,-0.00437883676784515,0.032002248876411406,
CD34,0.09538364658366837,-0.04981457515126569,-0.029240165007217156,0.0007090703828167232,-0.02613961748679385
PLAT,0.0918738515542492,-0.06951459657254504,0.0052881293386785565,0.08167347488361426,-0.02415933401457078
NTF3,,,,0.09213294180219181,
CKLF,0.0610313909381965,-0.016175971439341585,0.017913081231500195,0.0649937589080986,-0.10985594278603934
CD24,0.050078542251431594,0.018627729283163832,-0.05138025341498365,0.08250550033924757,0.1696653009502213
HSP90AA1,0.001571743614349121,0.10215636308250946,-0.09512860012247377,-0.03017418113472538,0.019298099277037236
BMP4,0.039961729761713916,-0.01733588570152351,0.06329900464768522,0.05367414742300857,0.06279214610218292
SCGB3A1,0.055336714468448456,0.03807424859170229,0.024326825288931223,-0.010610651271552323,0.04995356187972756
IGFBP4,0.07118843871991201,0.043078441284894096,0.0004587062433491734,-0.034907764883432245,0.0006173344505887646
RSPO4,,,0.01830167679081694,-0.010610649719504544,-0.002457132879235255
LEFTY2,0.05573280118517073,-0.12365641619947136,-0.031022838447262446,-0.01163470718853409,
PF4,-0.019176652038214958,,,,
ANGPTL2,0.07362823130744356,-0.15475596735377636,0.00269855302734235,0.09063459403992052,-0.019960827264682707
LRIG2,-0.018190969168162333,0.00920811357322272,0.04196743005544196,-0.0002430739390227538,-0.00377186560832257
ICOSLG,-0.004263534488581813,-0.04181179842565941,0.13804315973375805,-0.02013703171470933,0.10198477995775844
WIF1,0.007649760563887761,-0.012000848939535359,0.026890063420959447,0.008621323582531917,
NPPC,-0.01684995800168558,0.10677330312380136,0.058144580739288965,-0.014746206458770986,0.055303080386128974
LYZ,-0.029347065368653946,0.019338047080975033,0.013260992363460303,0.00847055008096479,-0.02615599686270253
EREG,,0.027991915600340266,0.040983356998731284,,
SPTAN1,0.033821355596831554,-0.16669863937464238,0.011261662672923252,-0.004941561278789174,-0.010350524018941378
LIPC,0.03531306796690671,,-0.01935065879842438,,0.059456404011262454
COL8A1,0.012367946569746742,0.004168228786652467,-0.09639159283184083,0.0516604465880685,0.02317815098564389
GSTM2,-0.025630980418512975,-0.033931949272126616,0.01001051525758817,0.0049046161602519485,-0.07625528185943664
SPX,-0.03797076307535432,,0.031940564466681205,0.022757897319079932,
MFGE8,0.03721564239267993,-0.0014953357199054109,0.0345449948386318,0.030980304389740886,0.036647543950318245
TGFA,-0.005084794387956742,-0.05797096460557024,-0.03727696153964034,0.015047319146460885,0.08871717177644886
SLIT2,0.003263126575202251,-0.0378537302511794,-0.05507719783720175,-0.015799170400801952,0.014349682231071973
PLTP,0.04987480632385353,-0.11252761189160723,-0.002277758211635354,-0.0023286800953992047,0.007594641966130967
APOD,0.06387155710008319,-0.16347701289185668,-0.03701424669584489,-0.0011002786172220338,-0.0303807148223891
B2M,-0.013759268594038511,-0.2086017100074199,0.020022687551490937,0.04995686232424765,-0.06937796229087245
OMG,0.04953847222511603,-0.09911300822871348,-0.026714232289343956,-0.0230455908740495,-0.02251079015020934
CXCL3,-0.003075073002665728,0.09847858825730227,0.08084939751127482,-0.011351152355875914,
CXCL10,-0.025695189018459026,,0.01323238090702028,-0.017243231238721773,-0.06491719408004008
RSPO3,0.0028719986226496564,-0.025254054655465243,-0.019350646867793985,-0.01653383194036366,
CORT,-0.020991441531838077,0.05794005292477088,-0.007096719956409291,-0.03729433569244458,
NCAN,0.08319012844680766,-0.027788233198278625,-0.05621798950574261,0.025876631274166655,-0.12178169526563448
PRG4,-0.014709846922464721,-0.01482983682802291,-0.013854993684949862,,
ZG16B,0.13487121467674898,,,,
TGM2,0.014802363481738837,0.02091050059283678,0.014333540124738153,-0.0011978483132328817,-0.019196984001809945
VEGFC,-0.035299295136298224,0.060900161492981546,-0.004004025225908206,-0.005057448102848554,0.05921833137030207
WNT6,-0.029827368879619467,0.027733345923323525,-7.426285572950451e-05,,
NRG4,-0.017026606948050062,0.04160239413575554,-0.01973462665153674,0.04770676595740519,-0.05948418096316787
PMCH,-0.019624080810263206,,,,
COL9A1,0.021694920916928016,0.011915020503090642,-0.015818289441779248,0.06980346805730114,0.021158911309897638
GDF11,-0.02841326193310672,-0.07438911764645104,0.05161569034784827,0.00734888413168531,0.03400499593783346
SORBS1,0.03685538304810675,-0.14688758862467172,-0.0002741387380789009,0.009309571123900066,-0.001636979647592931
DLL1,0.05606127777213581,0.02093188275846318,-0.03414267450107037,-0.006646027045246631,-0.03930746415260062
TLN1,0.024906033177691182,-0.006742329745103044,0.006500403119343286,-0.04500468929190364,-0.018344428355804816
COL2A1,0.051769625911430556,,-0.012374611188062105,,
SHH,,,-0.018495457217008723,-0.01218291998892489,
PON2,0.03352260339847434,-0.15941870502341554,-0.005046224695746881,-0.009858439194610451,-0.01221432364899386
ICAM5,0.06593360091520949,-0.0509286309988811,-0.02094450106551067,-0.003573374505855232,
HPX,0.001755193611770489,0.08189303540821116,0.00848963646369256,-0.01061065018982198,-0.03342215925616735
SFRP2,-0.024577691841988956,,,-0.02637680281145255,
CD70,-0.012657614625511444,,,,0.0911690588277143
HP,0.020956247290537685,-0.1250147939935407,0.05735510941551351,0.028350533505610086,0.01943433243446357
CXCL2,0.058339883922248315,0.07262808449790414,0.06827714631077685,0.06285513517986804,0.051316357795931564
NPPB,-0.023849219753124973,0.18437530852632913,,,
