,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,0.11482745786694865,0.05840790188316356,-0.018762223881771782,0.07500540423709925,0.035458847618356236,,,,0.07210433709609504,0.17121161388087217,0.018126344043187338,0.05257496864938448,-0.027182400138909265,0.02420752742416821,-0.024408378555646353,0.03337326466424373,
PDAP1,0.02340011928032656,-0.020989568099698132,0.01786510870196567,0.1895239379181619,-0.005465123471061022,-0.019093062383300684,0.08012645444283263,0.02404580822793123,0.016438245416547006,0.12494265978072543,0.04376860565946641,-0.056209079957952476,-0.008740378642760007,-0.021809841506708828,0.02605361002215381,0.004523658911909074,0.0069743859507489705
QDPR,-0.07287297492523016,-0.003867069300838914,0.04792075590760609,-0.14090874574991175,-0.00970612036028999,0.07512361260140678,0.011051531966958824,0.039128751330135256,-0.08154768085972292,0.011024416599836368,0.021584159392787614,0.008880847878940685,-0.01467809020055339,0.011581447724006523,-0.013669661689777722,0.06168654716844076,-0.018215570473495462
POMC,-0.015512280033633715,0.016605816995930275,0.024439804130135016,-0.02269037983109779,0.020868480915050718,-0.021704971353380367,0.05067818362989504,0.00585332713835954,-0.053342410610312654,-0.011154056575271883,0.06430312637461254,0.06187776582843568,0.07743655140978015,-0.0013747196082299433,0.009023123855935783,0.05604362028512713,0.02055015286146107
CCL18,-0.01656966932138521,,,,,,,,-0.04194786855658047,,-0.020824155903183754,0.043245524797053625,0.0010537307015536432,,-0.022175939447346187,,
CCL17,,0.03136209525132968,,,0.025902809234891484,-0.014510830807947838,-0.017870444135808735,,,,,0.022586598471205314,0.1833438270233082,-0.03578751390716774,,0.07060161725701766,
VEGFD,-0.026330094272431385,-0.012355515633280596,-0.017950633527512944,0.0237733858754457,-0.028487711544859667,-0.010643869883281684,-0.0191523084876305,,-0.02457372268189853,0.08771488850298866,,,0.00375202009918337,0.05431686239384962,,,
TNFSF13,-0.02733991026315451,-0.014929407342059836,,,,,,,,,,0.005086573286191107,0.041072569645783125,0.16681098365553687,-0.02740897320657868,-0.009329482707012138,0.02188323184823443
WNT5A,0.058515849641203224,0.016431050988990045,0.027186613565352395,0.08853968979715661,0.01756050179345228,-0.004044431653273198,0.014400098909864677,0.022633992996328022,-0.04522516657055202,0.02011711564089879,0.04874902334106058,-0.006165605605887232,0.06403915884017167,0.018351259285942643,-0.005750035055002865,0.06370118141016266,0.07692381778893252
CXCL8,0.04346343307095355,0.050015598692928584,-0.062369181450921775,0.06537024004389592,-0.035470879147728555,-0.009912034446160704,0.012069374802807096,,0.01745175985145504,0.002289745822244346,-0.03666420508998956,0.03124342770205873,-0.032105998079228024,-0.020450644065195922,-0.004109891731596325,0.011919538452335988,0.018945684145420316
GRN,0.051936379770770674,0.01895119313504071,-0.010520448147339767,0.08506888725559583,-0.03289044550286782,-0.006956307580299463,0.01687650237442878,0.06437836094059779,-0.04025760722600801,-0.0037818382042826343,0.011859472280882771,-0.010386244676387225,0.031674771146080895,-0.0061002442909654855,-0.004000439527487118,0.04251058866278845,0.031787510992020124
MIA,0.04302881659539459,-0.013910466595904048,-0.03956906019730096,0.05825579920338919,0.040513435934249956,-0.012105160414107438,0.07961650326046044,-0.020382757593450374,0.04231210890321932,-0.018104381664010575,0.035835627628488666,0.059141156852167164,-0.0014253277711666604,-0.003677919842272075,0.006306062797376461,0.04124324665276784,0.040061654685876635
COL4A4,-0.00948890354291225,-0.046256915643339155,0.04077441053341875,-0.01181100742176984,0.022395804638545066,0.00816599532489469,0.0012997436838374638,,,-0.016801428170772452,-0.00044399028239426944,0.053630207040339425,0.004817237332839142,0.0018950112035931313,-0.041621647885746176,0.00427569395974886,0.00010346537044261431
TAC1,0.07944535046583341,-0.04642740537689397,0.03774804355491512,-0.08950961571250651,0.022427105621011825,0.020442279881256704,-0.045092160959777285,,,,,,,,-0.04211140652820771,0.030197933791084246,0.001804598473965875
RARRES2,-0.027361157829972005,-0.013051121769608548,-0.11497439415376692,0.13070927294762827,0.039116044724167416,0.025757444906379465,0.08032586496506208,-0.03955052646082971,0.07120027413845287,-0.09083114819041092,0.03714802379964768,0.04824492563101172,0.044760615159453454,0.04143193836205282,-0.03683309494914189,0.0391967152833106,-0.02655631699839236
FGF7,,-0.015655139316514778,-0.023736741531958032,0.011046784004363189,0.03295842168428155,0.016593456468567372,0.0475701425430467,0.026127129211433193,-0.000421279815685288,0.07243784494045609,-0.046935700424478026,-0.027340924066134246,0.048876102617746796,-0.019388592286595608,0.013630939178317618,0.06457005925877538,0.018308071471288684
EFNA2,,,,,,,,,,,,,0.00757300481545065,,,,
HBEGF,-0.011199130725822237,0.049462244125023515,-0.043343068914986786,0.08683353533161185,0.010136397117089906,0.018351432304185678,-0.0035042847345643532,0.06761223806499946,-0.10223473483971392,0.06980967725423418,0.060709300130502165,0.09492103924401392,0.06545605082768997,-0.004642608747843716,0.03985437896618391,0.01298136191228699,0.11792401697933641
CSF3,,-0.02579751982734954,-0.04740942787947934,-0.028771153309512347,,,,,,,,0.01106017119997034,0.037416510502249055,,-0.03499274481146621,-0.03384008752187392,0.06877119574659792
PI3,-0.038114903341939496,0.048672902774287645,-0.027759266728868578,0.019673090965149027,,,,,0.015694596922878598,,,0.04113286548087351,-0.003095070878611682,-0.03040732987579223,0.0059978308164761775,-0.07352326791807909,-0.03874273955339054
PCSK1N,0.03766578753879646,-0.004294341407993284,0.06425845671062425,-0.06754513094231059,0.007990334700549082,-0.004107808763794774,-0.0537423830354296,0.027925082450278603,-0.053047353864558264,0.049648832252168644,-0.019795015286834056,-0.002724382925665226,-0.020331357751320923,0.08017047769978561,0.13316798611536282,0.10259830061040849,-0.019702080367281796
NTS,,,-0.02354696159580916,-0.035363208338689035,0.0028070490380104098,0.014951349704989968,,,,,,-0.04740050911002018,-0.031475108560384574,,0.007204399347431335,0.06300879437906495,
SFRP1,-0.005544295683131243,0.041417293484177255,-0.020478564221118725,0.007178674206662568,-0.005596902221903395,0.16168089599176877,-0.022570479513727162,0.020700412921259497,-0.09978521380269033,0.032192930631775384,0.014168995379057456,-0.008372210699990132,0.042465388867323296,-0.00027099078860967705,0.010706866797073191,-0.04894806632005182,0.03800954511506694
CXCL13,,,0.091560007991882,,,,,,,,,0.04291567885190779,0.0873546962570775,,-0.014170335044158421,,0.09583646399544683
MICA,-0.010378246222015974,0.022338605856110246,-0.06430457331848878,0.10287674099228321,0.014028268312521255,-0.040720723993403214,-0.014074707153301086,-0.0019858305993610665,0.09289082631105716,0.024119318687050716,0.11323889796167966,0.10534281978447088,0.07425420094432239,-0.012467699958222786,0.07375491444700223,0.10683329972471912,0.037006634383024095
TG,-0.019324358533988013,-0.020379961224920386,0.022902680484925476,0.03323456388818186,0.028099188248961,-0.01050142524067139,0.049116590232280335,-0.01800945619469321,0.004937987915637699,0.04161995106887419,0.07157816971673651,-0.026997958073128603,-0.038765036938492155,,-0.0021426192958105693,0.03620813703401084,-0.043029389177233965
ADA,0.02904411601858181,-0.0202213255854303,0.002974111509934925,0.05548272928265337,-0.029418656053693964,0.08353053314335426,0.014215099897938071,0.03565188842378702,0.06268208487112398,0.19089669306244192,-0.008330303913939869,0.023387691587422488,0.030537124680953674,-0.0010157603164158333,0.026217085010323635,0.059170904629970746,0.05591204747318262
LAMC3,0.04705884816205752,0.02020629102221549,0.053252796401819416,0.16480729243016615,0.052771100856599994,0.00650980698456726,-0.05096471157615866,0.09509209567544859,-0.002756657176411082,0.03809992646389794,0.04924779177604146,0.001782281303073386,0.06914146889893728,-0.008297519540789838,0.046185417381901225,0.038622288927442294,0.0682089678052787
CCL7,-0.007679425215412917,-0.014734679403956135,-0.02690678483329523,,,,,,,,,-0.030452467764321024,,,,-0.03546113144452121,-0.06278631788748631
NGF,-0.03956709901429415,-0.024375800786081175,0.10483207906419749,,,,,,,0.011797145820540257,-0.030946010408525865,-0.03517016236341776,-0.025487785636056956,,-0.03394689265653969,-0.03240198885236543,0.07724568400799396
TNFSF15,,-0.016407786180243217,-0.019921692184480328,,,,,-0.03548111656398677,,0.010125043497319247,0.059113522826078846,-0.0012876855396715529,,,-0.0038726414703349004,0.029477782602996133,0.015489934843157431
HMGB1,0.028895596954633694,-0.017328857475664816,0.02077380321381491,0.10451625576204839,0.014918599711525515,-0.022447424564069438,-0.024851327128843567,0.01834281206692335,0.005624188898677959,0.007135169005179584,-0.0475998769719128,-0.04433604328418232,0.015405746745026462,-0.04985917317811585,0.014763472184344182,-0.04380303557823287,-0.046779405002049836
ITGB3BP,-0.00864512192347487,0.01449241185532986,0.016615432046782612,0.13751966546991545,-0.04507085202022112,0.0011038821863803402,0.15676423793182762,0.014479326612543872,0.03561688578906126,-0.010356441723285731,-0.00945674234491711,-0.03019306376946868,0.05512271675935174,0.07089322456418881,-0.0304923891568194,0.0190692972833595,0.028889653493044946
AANAT,0.006339721254933412,0.08267044062324322,0.02397147595544525,0.0640546704174587,-0.02422561119448832,-0.012105161087427369,-0.00935764970636557,,0.02108720445558192,,-0.021689231283055315,-0.026715406847660335,-0.009381751660939998,-0.04426800656535265,,0.12192097712666011,-0.029392997694174163
RELN,-0.011012242064632752,0.020792225729894444,0.04918180347518531,-0.05520054585045316,0.007131372224753802,0.013456452809752674,-0.02653851013457757,,,0.032642262493149395,,,,-0.03552829408466471,0.1019354144012181,,0.05884575875153277
IL15,0.10529325814802912,0.015303919389118374,-0.05374534795050645,0.07607738255588319,0.043140910519593206,-0.014898286089665667,0.08231914450870284,-0.036637359733338204,0.0418360233824867,0.09131572339003571,-0.036664300915143645,0.08378479884710065,0.021068269678505086,0.12556862041392702,-0.04603308481325184,0.027109837127756678,-0.026404767889241103
UTS2,,,,0.1329684962567454,,,,0.06587481857614726,0.04460472412870229,,,-0.022750124166980423,,,,,
BSG,0.0015387950597531646,-0.005496449133008007,-0.048866926539288744,0.01204538376830464,0.010061754248096305,0.024588297836666273,0.08176082597148478,-0.00784067751603416,0.011038878661597671,0.04411720509233411,0.035256908662376144,0.08942059800495518,0.0867836122190984,0.02761418725174706,0.0289868829007621,0.06619450570060856,0.044947643275377896
ADAMTS3,0.03414719197693989,0.04153899025397973,0.0613644431565841,0.15493889975471797,0.020680695532385714,0.035349522054037213,0.02932747885160062,0.028479985762486924,0.02817927588931296,,-0.02597064640618611,-0.00427271295957114,-0.04342958927857917,0.12163114884160454,0.026854491958518883,0.03816224623944165,0.029958078734908862
CD34,0.034624859524334035,0.01426530492073507,-0.021878544389029735,0.14065962798021242,0.031023625210696324,-0.022648427714123016,-0.002033112863079225,-0.07521808526922914,-0.0010190151713031813,0.046526346564076344,0.06698829628583414,0.06084602640245916,0.10791789498827473,-0.03470656512800378,0.02183188042706647,0.03931102946980525,0.023322280774132738
CCL23,,,,-0.02952966474854769,,,,-0.033480319151053886,,,,,,,,,
PLAT,0.08975217778135958,-0.004417528915130836,-0.05310660573014081,0.17460936957051995,-0.0046361121428068934,0.011782594928966914,0.026236132448439177,-0.004750118071642101,-0.07320614806580977,0.020310499212195233,0.07268915304847506,-0.003512810532499019,0.009307290488981913,-0.04640710079182102,0.04479896199111281,0.0429994973200105,0.0832238027055212
NTF3,,,,,,0.009856616873626675,,,,,,-0.027490401247879093,-0.011973527337250866,,-0.017928768840813344,,
LTA,,0.042382404747353775,,,-0.02333178828382227,,0.038062363101558985,,,,,,,,,0.06829895491129376,
CKLF,-0.0145348001105743,0.0060081182364224075,-0.004816405022331592,0.09675997844113297,0.0016017554225658925,0.01808619286814087,0.05490781942575709,0.06735870907114681,-0.07769353335036905,0.08235800166214532,0.021550538490728636,-0.05545223006556793,0.06690215775827028,0.02310585415018995,0.019860993691380835,0.0618892458838468,0.06160412816221995
CD24,0.07033790510956518,-0.018288940897255065,0.04160168354558097,0.02393617153807426,-0.028570084063393918,-0.03144697126907482,-0.013472812787515324,0.0035704091346130517,0.037892061100477416,-0.08105907920657142,0.006829614715463582,-0.04187371658959702,-0.007538168573724401,-0.04048540977198016,0.00760482865347994,0.02926584437169906,0.05408763536161819
HSP90AA1,-0.0037068170208272456,-0.0018741067134195595,0.02144629882217414,-0.16901858769506617,-0.0064967217267590015,0.003380211411676201,-0.04213647101671182,0.029141959366818588,-0.0758816462918311,-0.002681490614149075,0.016008107430120034,0.027169687166295264,-0.04470668050802488,0.0031099836349313733,0.04490432084956911,-0.0977106200677142,-0.13121492816138217
BMP4,0.028133330735369284,-0.003978809870830394,-0.03483610905058595,-0.023137232932843907,-0.0022906192269697445,-0.01104349995646771,-0.01894434634942842,0.1361731237192169,0.059471540207894566,0.03912280362650228,-0.01213082043799786,0.07743315313507336,-0.016022736430869326,0.07656435177175391,-0.013247980195605174,0.048881594358348414,-0.0281019037503858
SCGB3A1,-0.023044985119709056,,-0.021376991584382415,,,-0.01021082177406652,-0.01551351179574602,0.10776895853898032,-0.00016979724516206818,-0.04396923036615529,,0.031380807811509516,-0.006243975883698977,,0.038857132333013286,0.019420726764662263,0.11002613043438966
IGFBP4,0.07287232032778064,0.03373408753590648,-0.023405519934853163,0.19264789800175547,-0.048865805121916295,0.03403025876057577,0.08687067333312502,0.016086442232214098,-0.017118177105718488,0.022051611113898195,0.04933039076480164,0.05593361786405307,0.07588080789738443,0.018389503148570477,0.022084101591575315,0.04237459320802803,0.11440406837236915
RSPO4,,0.0844958180614389,-0.024672523228728212,,0.10756187280182852,-0.010210820280502849,-0.020016683378613034,,,-0.002337325922144901,,,,,-0.018247150729605224,0.10676662058293598,0.07272653189099165
LEFTY2,0.0909386283185364,-0.028221828407435028,0.03235851637058032,0.0928954907530968,0.012040147222898284,-0.011196289318647253,-0.027445715129011602,-0.05282123445421962,0.08909905812170979,,-0.027716999421017113,-0.025850696662259292,0.03914758076627191,0.013084737108768407,-0.0041056197548919185,0.0726906271770318,0.006560302393693892
PF4,-0.023905472800486226,-0.012855717489458107,,,,,,,,,,,-0.023679613987278414,,,-0.05049538701973732,0.027202529728718956
ANGPTL2,0.03439186814734395,-0.021094976726153895,-0.05455674359286519,0.1630435443735849,0.025086597710876634,0.009882858452343506,0.012107481759211417,0.022549235698255878,0.06792676797092415,0.05850976989686755,0.011956873966010757,0.01143028250839175,0.046364720194259086,-0.02346367022833884,-0.03099693737558202,0.036951859063709194,0.09274880667484078
LRIG2,0.006193557986351031,-0.004052471535184648,0.007891292083891055,0.0011068817860513836,0.10093844006541847,-0.0017851795534027794,0.06116988827203694,-0.03161743437159468,0.07869567412065137,-0.03110690647427922,-0.034951881362089134,0.04014291940039056,0.029854775022692178,0.006444312637802147,0.013339150105361255,0.07744884755047785,0.017025510089007247
ICOSLG,0.03305736745632242,-0.03599988688149734,-0.010943306306900944,0.09372424139461091,-0.016611866906131863,-0.01937823010439404,0.01271315869931489,-0.0363352009417437,-0.022728185398904192,0.12587559915242846,0.012434496369627068,-0.015327709492431868,0.04508307721141431,0.019481248284042484,0.03251978396304523,0.08630867417576461,-0.017501144032430103
WIF1,-0.034564648644064555,,0.0369132454507477,-0.10097700519350605,0.03420005838246473,-0.019214649665939436,-0.028780161235194113,,,,,,,,-0.028250941196597237,,-0.009869344738041602
NPPC,0.021238726060114,-0.019942388128686702,-0.024338983957326598,-0.024555092628627623,0.09947582462339394,-0.01419054138531412,0.07937289484454438,-0.02958101103200576,0.04130574193406292,-0.06643921645965754,-0.025970596528004524,0.024369680485187017,0.07142814870228663,0.08084405442536792,-0.0044493234398999895,,0.029552068664335858
LYZ,0.036526477575466905,0.0338056928987211,-0.029755540065212863,0.03298317194503484,0.030653360337961684,0.00042515598686186494,-0.013850640979461407,0.013901474641965563,0.03154129443877037,0.02410494259853758,0.0018272586216727972,-0.004116034133200069,0.051409397980108455,0.033201308189576305,0.013604819065321438,0.014073029872073805,-0.03418754404025522
EREG,,,-0.03472009421991294,,,,,,,,,0.07618611584732801,0.07975671359320209,,-0.03785191733658922,-0.03553406035470225,0.05532036619801686
SPTAN1,-0.020575696889295156,-0.00632514153211755,0.06256371049342666,-0.032752375224294375,0.03176088718232215,-0.06463572722337302,-0.034863693637586464,0.011823603997662682,0.005128282435345522,0.028510692844151076,-0.005936452854755303,0.0629372953368332,-0.047998288714088434,0.0524272271465599,-0.009869194992428224,0.015833977347948256,-0.03519208583149665
PTH2,,,,,,,,,,,,,,,0.001587992858753867,,
LIPC,0.08667989725981551,-0.010216477805018448,-0.02388706335041523,0.1316966755302652,-0.01042516633993612,,0.08431429306349006,-0.031367634165253074,-0.04256551032335187,-0.03528262457203515,0.029054852000029305,,,0.0009718231676019418,,-0.028829799008963965,-0.012279142141231186
COL8A1,0.06742718173349273,0.07899679514653048,0.03410845874791857,0.06517651739164577,0.019374735268080173,0.016233888951932823,-0.02899695232210973,-0.006458559004838391,0.06382448302612598,-0.009975993055745225,0.009724871721200925,0.05240295943143253,-0.019709207399692,0.013316402419282114,0.02545548469618517,0.042578916725347846,0.03459579889354317
GSTM2,0.08606745884180413,0.004803692876574341,-0.030993384448188974,0.12374287436368334,0.03158906710739397,0.05035987029015033,-0.01271010315088999,0.03907366595222644,0.03994327015842346,-0.03542977649245511,0.09780928343046784,-0.027435355594185775,-0.04326928454502523,-0.022088933795957395,-0.0009860994640805108,0.10835143897985536,-0.00805291130702934
IL4,,,,,,,,,-0.013704026977638914,,,,,,,,
SPX,-0.03126369801220802,-0.006878567684061197,0.023694676533902923,-0.0314685101160135,0.042897469778318126,-0.03039106015030004,-0.05448266466733426,-0.019744046367408494,,,0.013754479646192735,-0.030703580774776588,0.10159921056908582,-0.019730279672602703,-0.06346834168739493,0.08740356127074608,-0.011515322424108547
MFGE8,0.010606196458562008,-0.03418733662220307,-0.028640506353995326,0.046686945842659165,0.0184547092045898,-0.04031888391392101,0.03409981130399156,0.013587009076864078,0.07680969464231246,0.07629951491933679,0.1256594841085281,0.0675750509248704,0.03176583281824339,-0.011196141688363683,-0.037780602232892216,0.05669796807313407,0.05612324177481692
TGFA,0.05536340015803104,0.03607877793616255,-0.03977866102683051,0.017633811732232284,-0.0023280777183380197,0.0573750361615252,-0.021882088226035712,0.05971954375876135,-0.0013189304538330892,0.012106245758350561,0.008558026604038853,-0.018014332190833822,-0.014293508254786277,-0.007854398217005329,0.032881006005508445,0.08196096626926941,0.039259464130635684
SLIT2,0.11852812021026633,0.03707929330893828,0.030820332549000816,-0.040567633984755616,0.03924612114093994,0.021102232993734343,-0.05000933098172422,0.05842964257830972,0.04769480334205839,0.08277598332312064,-0.029370447902998604,0.02565906018941221,0.017215603146087746,0.008864543292851298,-0.012058784527198855,-0.0019382931345206652,0.0058803090306324725
PLTP,0.02151135857634997,0.02119199213880343,-0.028078046878193697,0.21167949349614243,0.009540904277064931,-0.053383626578640805,0.02958881197206364,-0.007171029643047582,0.00995471721373446,-0.026520599485182043,-0.02654080762205952,-0.005570168743992869,0.03475614925571855,-0.016013744946711244,-0.03705479111822319,0.01723270109152784,0.02506675835175159
APOD,0.021041654078104693,-0.03617503881686869,0.06243784219960734,0.00709919970886412,-0.038925228614636466,0.03642632096624387,-0.04886135674523001,-0.09665129728034955,0.02320506198444514,0.018520394447188147,0.010984194124743354,0.0269681185519428,0.06698101658651509,0.000504602576098561,0.017470376758459277,-0.08826377506142852,0.003027598047919971
B2M,0.10869396118137843,0.04493753334658615,-0.10604586194503147,0.2008438512737451,0.0536589744319254,0.03362971242175787,0.05400807962960437,0.010378397346111913,-0.005738779199354386,0.08682002573904168,0.03980541973863577,0.011489302050740866,0.09170883589087837,0.013827810961811099,-0.02157632929867679,0.00206301958719251,0.05910926352410696
OMG,0.007171667547107195,-0.022355876879001667,0.12381448116718109,-0.07638866817874516,0.027034326640178085,-0.0158766601927109,-0.01178736746037762,-0.02122713275155339,0.04781162510190416,-0.004708232151864999,-0.02327710967763564,0.008441169500630836,0.03788497683399106,-0.014010142092771362,0.0023929125641028596,0.1358809346616543,-0.044661764956310725
CXCL3,0.020397857463780186,0.002878220071114372,-0.07025487036791499,0.093648278641399,0.02100818685662498,-0.010923419370766633,0.06959938075939341,-0.00682890842625178,-0.023931579826599433,,,0.020427015682252574,0.05428328761840673,-0.015211659521705013,-0.01574599425241322,0.003739716100320554,-0.03618131645881192
CXCL10,0.09180959207922211,0.022562155985869598,-0.017844234932800948,0.13995267754669471,0.05807886360802471,-0.016593473527836133,0.05771563750933049,0.01001008924820994,-0.038308102236264165,0.10405940538618035,0.005561952530108866,-0.03144607964045113,0.09985855499463431,-0.01738527569731707,-0.0035672323877239836,0.06504423767379945,-0.04453724922381876
RSPO3,-0.009138232522764664,-0.014929407832332776,-0.023887048622868896,-0.03293445765472094,0.009351589860295386,-0.026525378471908796,-0.016731596324666566,,,,,-0.017279994817149372,0.030795310135456746,,0.06831916255168047,0.012538378155633377,-0.04768438691218381
CORT,-0.010641092089928677,-0.03348034342065434,0.008907087818306843,-0.06273879106874669,0.06608976820853159,0.005828835423490745,-0.012573128264650643,,,,,0.003929501833150974,-0.024779512495164902,,-0.042717618797518626,,
NCAN,0.03074231795001381,0.012989492729189575,0.054141241429225044,0.05539926566771203,0.038186149804421435,0.03258039954785468,0.04844591744260117,-0.09303991097598813,0.023349773476608635,0.1053419621537489,-0.05252108270837808,-0.018957282425389646,-0.002763628796058995,-0.049183995337083446,-0.00706969413139759,0.04093105285380353,0.026382078122472695
PRG4,0.07873047058623091,-0.014734681700137192,-0.017103041055064654,0.04847288239146558,0.004902679466962329,,-0.019562001938436782,,,,,0.0473398038017163,0.05561931057737474,,0.010749329664109613,-0.007846114277919765,0.02387574439150491
ZG16B,-0.03195643894051216,-0.017101400160765945,,-0.01133147818406646,0.0426542506266636,,,,,,-0.024111163819983763,,,,,0.04126458495419795,0.014936132910299674
TGM2,0.004847973562544545,0.021293521527763835,-0.0535020825740213,0.05288607708346914,-0.023075904086854473,0.02685844764727122,-0.033755637719473146,0.02213207470902383,-0.022932482557244276,0.045087861831443095,-0.005945811440597627,0.044156939607816824,0.0705299679072262,-0.002357514975853187,0.004722722755646647,0.016784581908315336,0.07029891217604071
VEGFC,-0.04400384061177666,-0.0032292347705261144,-0.02632724758371355,0.1179352533807015,0.01203624569809384,0.0026863058132721965,-0.019963802716898425,-0.018787342632033292,0.025774065706908232,0.020474372848766034,0.013535548439458894,0.006365523496466472,0.07057158320442579,0.031178621987364014,-0.015317521874368568,0.000543985168278763,-0.013405798140938594
WNT6,-0.03718257775345154,0.03709354346131507,0.02328924061656005,-0.0021556156116084965,0.013777407623812236,,-0.017423398900632533,,-0.051595867612163046,,-0.022929719623544214,0.026109083515266265,0.010863738692203166,,-0.020284088711111967,-0.03850968323906215,-0.025593666508147653
NRG4,0.011834108936130749,-0.017932781679946316,0.02148555652970698,0.05963653153457119,-0.019551609384983026,0.04070382824784034,-0.02329010443134307,,,-0.06389079245770131,,,,0.03077849610853897,0.01622226885189052,-0.03598611836346676,0.01836303376927862
PMCH,0.06208180132812371,-0.024847616092359404,,,-0.02713628886758271,,,,,,,-0.030952837271598362,0.09866197512674173,,-0.023106051088619184,0.07949103242262039,0.025412299046758322
COL9A1,0.018076385088613218,-0.018729481627603916,0.08197451810876367,-0.007337600902322494,0.0017804246343242982,-0.02162971801779032,0.12570559522622365,0.05880215984751884,0.10015796216601167,-0.0179754721547547,-0.0013674865973543181,0.00960435359508926,0.03790008554864365,-0.04654196639528273,-0.0559595356221331,0.11839931194661839,0.02830227704527017
GDF11,0.07218400652688152,0.028057246872783926,0.04987973024885595,0.10383526093550871,-0.018666436469947832,0.07276862074991887,0.013796099908492534,0.0036811260374911016,-0.11112657365000525,-0.0530618312666371,0.0006393073148708043,-0.03590427512482095,-0.010072155870561452,0.01343277461056962,-0.0014644840232727267,0.07889596835179956,0.017487648588449926
RAET1E,,,,,,,,,,,,,,,,-0.006615087474360546,
IL24,,,,,,,,,,,,0.05261544022844329,0.030978729122434365,,,,0.05322938647160862
SORBS1,0.023893106676962702,-0.022167165625855273,0.02098837798212687,0.04598398949467045,0.001960247316256899,0.014010159837308698,0.034650742841907604,0.02297816588895757,0.04996084638190239,-0.04518532219545737,0.04531292915787657,0.06237016416554414,0.01850285607602919,0.03372138084167745,-0.026015742184786788,0.025302594871236917,-0.0302442161667455
DLL1,-0.006257309148185263,0.04291411321053351,0.035506209569600815,0.05575931564220031,0.005245047398941666,-0.032084374941896115,0.040212462726701446,0.058121441970063886,0.11377528790381415,0.0008083112193331292,0.08594786777277613,-0.05979173189855175,0.04095330821976856,-0.0305048215941574,-0.04530189175477685,0.013212577011343297,0.03452595560326137
TLN1,0.043759789773194446,-0.008324069504321316,-0.05681002567806585,0.15544257909834272,0.06798302454395326,0.01132347863071976,0.06687288603683304,0.04858615213189105,0.016198706881299953,-0.02287773544654455,0.007973697305427048,-0.002987134661163509,0.01031126042423853,-0.010253353619810654,-0.004158624647456615,-0.008868799715817582,0.0809002774141919
COL2A1,-0.007590106544365078,,-0.015275610224188604,0.014886824999039296,,,-0.016254850333284773,,,,,0.03412854939747219,0.13186617932979078,,0.08678586377319586,0.09000076531819104,0.025308269461824906
