,UKF243,UKF251,UKF266,UKF269,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
BMP4,-0.012819580807146303,-0.016071219833216726,0.10059986239041878,-0.03414601021003694,-0.014606681106131215,-0.028466942824603974,-0.010465390258709597,0.07762575621781252
SCGB3A1,,,-0.018655423526189516,,-0.011961400803016038,0.020918141650672135,0.03176718330427844,0.04599690946128799
IGFBP4,-0.015235275940885976,0.03546144106060836,0.12796212003945492,0.04922963220853794,0.06050275490385955,0.041187497150539154,0.08928769578799729,-0.025126275629327344
RSPO4,-0.023350830560727266,-0.024508986457545096,,,-0.02377853321430136,,-0.03349966214211946,0.055751732980904564
LEFTY2,-0.008284926029353481,-0.01534688606618185,0.1591831383020682,-0.02197403114296843,-0.02116150123233409,0.033699078911727236,0.049335910433432134,-0.007274660911870637
PF4,,-0.013790707862425158,,,,-0.013021191987960605,-0.025399782533400205,-0.019812920596757638
ANGPTL2,0.03654848386550664,0.021059338684810306,0.13986826670550084,0.036024375854983914,-0.006758629098551112,0.042971470832920126,0.035696745804500225,-0.026422399352181405
LRIG2,-0.025430965836409497,0.039453287656259654,0.06344955227523351,0.013400777122738872,0.036838126422059816,-0.07377894471736471,0.022930943957819135,0.03767580352203308
ICOSLG,-0.013202956739543836,-0.02568967814082516,0.0777083965746929,0.038783042744057215,0.0562239583142455,0.03799470103983231,0.06855030412221459,-0.0017915673924121427
WIF1,-0.04386153305623016,,-0.057652547280273504,-0.027670049563099777,-0.03704852500164529,,,0.10658067946306146
NPPC,0.03860246778693814,,0.004777078151406124,-0.0436955002195668,0.06562592390790184,0.026280798659658162,,0.007988297255938491
LYZ,0.01654973902826078,-0.08576687508471845,-0.0062326715301153175,-0.018767152978350972,0.01890776691679076,0.04686947487807503,0.008431965681801705,0.013968424144012843
EREG,,,,,,-0.009116169999223739,-0.03835955514048264,-0.022810540843614502
SPTAN1,0.09501486923048894,0.0057590198678658805,-0.029949696049202838,-0.05462944711883143,0.04440249730799984,-0.018733215266079375,-0.031585763526713946,-0.03928050195046072
LIPC,0.025124758296037015,-0.020755752371448853,-0.022663045486270197,-0.014103576443688735,-0.026928343662993435,,0.020766775681713784,-0.03089706368970992
COL8A1,0.0588555188980277,-0.0013308747259703584,0.062407185939619685,-0.019625419411731317,0.029432538700772008,0.04076638134274878,-0.00960077780137179,0.03784200337123841
GSTM2,-0.0023279259836511707,0.003004078757184367,-0.012358365858951807,0.10194648901670733,0.06609195563279228,0.017808941561018265,0.044609001483458116,-0.011372248813645727
SPX,-0.015367668512309923,-0.0200366922220896,-0.021029717392683084,-0.004583164459636575,-0.046676705659265495,-0.016167474203415234,-0.03121720645641882,-0.017928040820516883
MFGE8,0.04960386713180556,0.029470940949018646,0.05308860921077498,-0.004070793365322153,0.021553423480492922,0.05111517923538658,0.12023697843485188,-0.005676393962303479
TGFA,0.04247759303074196,0.036109618353726405,0.0924565555964608,0.048136980941896265,-0.00322068562597842,-0.005639576219088108,0.03580924247488258,0.0590548191230879
SLIT2,-0.0349459669691429,-0.0087793378531955,0.07398017002513248,0.025461929610834256,-0.029839943338753425,0.031534838574571754,-0.0003558194601073288,0.10495141521140436
PLTP,0.06767187967052052,-0.02406718380728334,0.02561122550030377,0.04437774662746192,0.036107913874240616,0.08472375068460479,-0.02653469207325933,0.012521830011754484
APOD,0.0126515439616967,-0.00027513723611047357,-0.01015438525255669,0.009409747529105833,0.010266608447319595,0.036881712896881955,-0.07115480976674447,-0.04817638433792959
B2M,0.022392487559304737,-0.08449333666796108,0.07908601058845427,0.05598261250887618,-0.00869228376761351,0.04758286232405053,0.05101911149636092,-0.040450168078172435
OMG,0.08703177119304575,0.02909581963641286,-0.03343080778398951,-0.003937404512150809,-0.062300739503894816,0.05938723444616133,-0.01785584905575338,-0.05699122132995028
CXCL3,-0.07040732877185919,0.018402501964120573,,-0.02130768661420228,-0.012345282150446855,-0.03144383661138935,0.04173229164029314,0.09389273541581107
CXCL10,0.04704428924546163,-0.004386487072534545,-0.01997610436457254,0.05608066157779633,-0.01961814733546694,0.02919167735354517,0.0624420788918074,0.13450746847048986
RSPO3,,,-0.04850946566820297,-0.026648610144471202,-0.012900581915210563,-0.03318647494963341,0.0749931843226487,0.005456954801365533
CORT,-0.026180395204994867,-0.024629330951332695,0.12343855079086428,0.01572923292773152,-0.013754015130853304,-0.013626015598943272,,
NCAN,0.15458663337123663,0.019255704594831603,0.029452962245357095,0.08151795549302927,0.0594260107643766,0.00747252782513266,-0.017530472323739273,-0.1022660123849542
PRG4,-0.0019466810153894204,,,-0.006456813947050171,-0.015082912803739348,-0.020106019847262367,-0.00949933235037717,-0.027576886212596574
ZG16B,,-0.016594875527579753,,-0.024923898643591777,,,-0.022570554020387656,-0.01690245327843965
TGM2,0.024985819560091205,-0.015360355567546266,0.0632810852233834,0.09212802477761284,-0.04415669213283345,0.028344034061389092,0.04071333616249763,-0.015919266994578855
VEGFC,-0.025637054782631685,0.025623559295185488,-0.029959509115997488,-0.017534327928390075,-0.015392713719058947,0.06288016155261947,-0.005437642710588561,0.09901454638019125
WNT6,0.09059690893420853,-0.015346886468953254,-0.014989777736071533,-0.02270101216965371,-0.01343398324926292,0.09346829236431567,-0.011947207466560835,-0.017465305338535915
NRG4,-0.024231044804301348,,-0.018350258982693147,0.024247391582256472,-0.017957395947175856,,0.16830616106455712,-0.026265140419331964
PMCH,,,,,,-0.019118028869167556,0.09431888774581526,-0.033636292316518296
COL9A1,0.010183957073397356,0.041868641182446424,0.11844448174719725,0.06235656674974278,-0.020462025772861412,0.032825833453526146,-0.002251669021879186,-0.021260937310709202
GDF11,0.013304624651598625,0.05152464001843242,0.09769484720066028,0.02034350375293883,0.055734767572337016,0.046107315998018296,0.011313394857404749,-0.012432022155354753
RAET1E,,,,,,,-0.019857158935296198,
IL24,,,,,,-0.012813575701929994,,0.16066849804341415
SORBS1,0.04956997099493489,0.02869125416381609,0.025034193813285515,-0.010584012889540919,0.037542081563094236,-0.02193280112118918,-0.07218065527279745,-0.09513256953127712
DLL1,-0.01691280969716794,0.04963647686256226,0.10236719870091611,0.0030970868733093677,0.05150164592844473,0.01090626318383732,0.04735474575029909,0.176333629389891
TLN1,-0.007557585774416051,0.03039208069865689,0.07344681128895286,0.05217104297164052,0.007829830953325265,-0.023424497701833632,0.03798070218892694,0.07246530042263387
COL2A1,-0.02480207001619734,,-0.01623955865805403,0.05059909358589288,-0.012532995906366808,0.028877393912133488,0.004980219695718927,-0.023663481749954352
SHH,,,0.06471433628968681,-0.016750436398436753,-0.011961399757515145,-0.04592876710118772,0.01575802583704188,-0.006149390337600791
PON2,0.1467448378077417,0.08599614535750966,0.030273813820825144,0.046727905734613884,0.06241908125514701,0.06517525415824779,-0.08004624684007669,0.025719904192045867
ICAM5,-0.0577936981216936,-0.019754889547020354,-0.053667191296851983,-0.041637316062120566,-0.023359967607815172,0.01365965496873789,-0.007156102522566983,0.0285307401162917
HPX,0.020829399392543923,,0.1332885255770711,-0.03102844148325585,0.02574197521940596,-0.004649396904153781,0.0516619531289798,0.006603939989932882
SFRP2,-0.014258035130447235,,0.12477100102105584,-0.017005520318531853,0.06476719077614834,0.08994112435431484,0.054661457297122566,-0.0026361897065410953
CFC1,,,0.003341075151984539,,,,,-0.02324051664739918
CD70,,,,,,0.05457287461591041,-0.02761702834604383,-0.046140420809398085
HP,0.06289747384718515,,,0.021329486332050014,0.09536539300415883,0.030283481005418167,-0.02707778513895482,0.04705483898769935
CXCL2,0.046259396190672424,-0.004374032403399815,0.1240057418667368,-0.007961420353277553,-0.023674484976661556,0.024547236176774335,0.008255490324727612,0.053884616443233224
NPPB,,,,,-0.015392714838615157,-0.025506772695087207,-0.018361902195556005,
CCK,-0.03786356233181094,-0.005760418894101054,-0.07995434202344175,-0.05938209263211167,-0.05973504698528251,-0.018941299430844136,0.012123963604775856,-0.14835269573482934
SEMA6A,0.09223771201337644,0.09240822789934154,0.08497658603932833,0.029610227438846417,0.0361533547035276,0.028198262831601338,0.0003753749309545058,0.06258846656176781
IRAK4,0.05048983997758424,0.01815406656377606,0.10570557884870296,0.006998854250216791,-0.002335724177697438,0.02391496398778226,0.009534051581535755,0.03305177823320938
GSTP1,-0.03080199201458464,0.012830309086400305,0.08527405155227301,0.045184579469604316,0.03502526074728182,0.048624467023549764,-0.08634909528192175,0.09891822371561124
VCAM1,0.0028513366369372012,0.055256507210797105,0.0477812484153267,0.03931259245433635,-0.01663178194639202,0.03440823328861414,0.046317057316826844,-0.00708217777443895
NXPH3,-0.025469048410873156,0.022659547146222613,0.031037640470116454,-0.012854336671205085,0.04356203546668628,0.0016558471456679168,0.027187044187986308,0.02885478597419494
MTMR4,0.04755017659892091,0.0006889255108193587,0.05590391166576444,0.018823121455122025,0.009333896818549911,-0.030940607764495334,0.03625809019136718,0.02585252070283963
LAMC2,-0.022127710836115862,,0.06881054821844243,,,-0.01682782031698291,-0.03498505458599274,0.05785186819596832
IL10,0.03131306398645952,-0.021981678318380573,,-0.027960451844145914,-0.013778668172909845,0.0032468193951289584,0.022125889801162032,-0.021474279006223805
SEMA4D,-0.03889389328905323,0.03598299280652342,-0.00789147367249995,-0.06660815276897285,-0.04050892289365839,0.027713057697714365,0.041846904505644086,-0.013221780743557813
TRH,-0.014649282723608019,,-0.014932193353553693,-0.044143486289421434,-0.025497360802379236,0.067168587901739,-0.020566561835250716,-0.04320658213486813
SEMA6D,0.08226009666763498,0.08270065349777526,0.0839716507590309,-0.004250344408388275,0.06073964864965392,0.007458879336090683,-0.0020045092445177795,0.03263295931061869
CEL,,,,,,-0.0014410471911785374,0.003785268415317611,-0.008914887696452099
PDCD1LG2,-0.008148609933352731,-0.006110843789991079,0.1622696262866504,0.006062826043650348,-0.02357004853529167,0.04597603583669944,0.041095412054800676,0.04443680884803499
SPINT1,-0.03426044531095679,-0.003067536085214349,0.001335808832433012,-0.045405183931482435,-0.003651513968459408,-0.03468731536395248,-0.022486505386453852,0.07156564234708601
CTHRC1,-0.043290912084961615,-0.008647175603689092,0.12865299302017089,-0.02734549643451063,0.004170586487737581,0.03570210613099144,0.08630987954151884,0.014353727453154821
PODXL,0.045028149621812084,0.08564728647840267,0.11579271006051238,0.039461595670717005,0.0028229964118113796,0.058705307382210435,0.10330276155965293,-0.01686921062904515
JAM3,0.05140271144462425,0.05025309862678025,0.054803614227195326,0.06036747088597537,0.06854302250825028,0.035142648574183456,-0.019890732008841183,-0.010296095471442874
TGFB2,-0.06144189953720199,0.035529752184425556,-0.006345107977998835,0.05482430122025471,0.02370610016644123,0.010263971860532718,-0.057116714546997474,-0.00047145073942287465
COL18A1,-0.02531307184928961,-0.014743098952005589,0.10501287453258464,0.07430282243953247,0.028351587240410495,-0.002817701308265163,0.09059260300794957,0.0017240669045213088
NODAL,,-0.014781624734005685,0.18027674478091102,0.08531252620953747,0.027229026177688534,-0.01582778439145228,0.016895850724473388,-0.052688058702647415
INHBB,-0.008030988074616939,-0.003716562129005947,-0.007917253487892737,-0.0022411147706837818,0.008996596081309928,-0.0029488686476812826,-0.03039694468495769,0.07698717236746773
LCN1,,,,-0.018698737321961374,,-0.014947340403963446,0.05883690957440486,0.009861037780350591
ARF4,0.07464430608003128,0.005981516747657107,0.05442356345229907,0.03224125084646105,0.03835545349722928,0.013546377051733643,0.07583269442146412,0.10908062602549524
CXCL14,-0.10206782769557399,0.007380500594522332,-0.030165225932044955,-0.0567841564989089,0.008325529025247294,0.03695299629340408,-0.03596377122972655,-0.06152780297836609
LIF,-0.07603183701688804,-0.018705298153149547,-0.01819592601132672,-0.010355172749591557,-0.025492181850242764,-0.007646557673842999,0.07119488030391684,0.058747184233445916
IL17B,0.01773101382986259,,,-0.030881242476875917,,-0.02393303054983242,0.09979708475215412,-0.020057992718000697
MMP1,,,,,,-0.024636966584757423,0.1307385859904816,0.0005631261809594094
MATN1,-0.020838835392701552,,-0.017566179145507673,-0.019604354848785335,0.09630201110684738,-0.00996200766479985,0.025060740345975198,0.009656337371356998
ADAM28,-0.011149662746177437,-0.010877615312624933,0.0733392739067848,0.023527761449571232,0.05873930968390801,0.03745184930535999,0.03351640730222443,0.01040051313277994
TCN2,-0.05175278864314135,0.04355897986210752,0.06539965267811033,0.022217457499713312,0.008483917648748167,0.017268041979059047,0.0438180183650815,-0.04660430454412917
THPO,,,0.004404182005264548,0.003586083922436003,-0.012532995786392066,,-0.027077793382019787,0.136885635761992
CUBN,0.08810949601252362,0.0037541913480638074,0.042230908973802536,0.032328723537313954,0.06631097559273169,0.0038608108439322003,0.013342337752509264,0.0021041120121232373
TIMP3,0.07632531880959281,0.024440904939212502,0.06179245723552134,0.05397048967669852,0.010961915820180487,-0.07088714106908728,0.07123847627902036,-0.020429581948153697
PIGF,-0.04828614467783633,0.007029220260454913,0.09491461599755283,0.055693941249124655,-0.005771634020654823,-0.006635613419190277,0.0057469638378386916,0.06598664876070058
CRH,,-0.0185509000644671,-0.014803164774686848,-0.028753740910777315,-0.01714191016994164,0.010714420379909276,-0.01648407759982603,-0.0400340050133307
BDNF,-0.03774891724269881,-0.016594872364454713,-0.0034379514265217913,-0.021659686927863665,-0.014115372192641858,-0.03578078370449345,0.01892510516481534,0.1285574567762462
CCL5,-0.04077410381817382,-0.0069910470680223154,0.08002750255237447,0.026555017598838434,0.06111832784379707,-0.021609395102091634,0.07717818644667035,-0.06538426099133725
GAD1,-0.06556823062570798,0.05748192423034562,-0.05921238551286074,-0.05572332612335985,-0.02343666217948564,0.04238909787831323,-0.02183209742697538,-0.035194304807136666
COL14A1,-0.025621845936071908,0.04844097133988314,0.20609791556942533,0.01540242030862474,-0.000787276620513493,-0.004860242440472599,0.022379141994206042,0.07853271444894622
HLA-A,0.15244950248820466,-0.036896498156992745,0.05119250575995894,0.035316030849112855,0.016863483241602188,0.011005704767364597,0.0838481658781252,0.059207638584165834
CD5L,,-0.03481482685890813,,,,,,
FGF18,,,-0.020538417621823193,,,-0.023332852671589927,-0.020566563485289836,0.13776887525360795
ADM,-0.08319951631390393,-0.007067326688479603,0.06794596983763504,-0.000520050460211094,0.07598967732977763,-0.04213837542117449,-0.010655860506846714,0.14767771294573592
CCL15,,,,,,,-0.017837378914142762,
GNAI2,0.10077786570473561,-0.0023817699319359127,0.1139222003731743,0.07966854029223473,0.011340032900909913,0.015103148484378997,0.06341732980779011,-0.0020320157259976737
HDC,,,,0.06081874447765496,,,-0.028252369497789104,0.08937541626021939
COL11A1,,0.07607260140249572,0.1392340618502466,-0.03399587841118339,-0.0024103282946865145,-0.033468160234992016,0.024307493436016965,0.11361942679187992
NUCB2,-0.006330909728437568,0.022884244627527337,0.01780682416898501,0.0032150470243201253,0.034442905723121295,-0.01853306742082758,0.04194942850866289,0.07946373667972585
FGF16,,,,,,,,-0.01801161953068284
CXCL1,0.019327946479623208,-0.019900679352193244,,0.027768925809577166,-0.017002518829660827,-0.033628650937417674,0.05290450920648015,0.05511878269904211
VCAN,-0.006350894900566429,0.03449930332753639,0.11879693927785001,0.012122820452263105,0.062213211403214286,0.017407466508275554,0.05167193193996603,0.037724110395468385
MMP7,-0.04870153279818101,,-0.018195920903820467,-0.013648536170860398,-0.019371021828947198,0.0584404200731166,0.08816612559921781,-0.008625112955642444
PTPN6,-0.034135390354583656,-0.01950977675314095,0.06523687995072618,0.05357860860351673,-0.014480948222777117,0.004109714530441483,0.022908201629658627,-0.0024819584074412637
PTGS2,-0.008271424896728597,0.057841869008691094,0.05469399183146352,-0.04017484301038338,-0.028929211874450102,-0.04049863111739906,0.016320853714899653,0.040968625193527154
XCL1,,,,,,,,0.04635492340066483
CD58,0.07553230205568451,-0.0522822396272071,0.10941338405172571,0.08385317752252239,-0.007865441409548474,0.041822161597379025,-0.01710401688423486,0.08945898385837699
TNFSF14,-0.03503083156975755,-0.02075575248209899,,-0.0012769499115672205,,-0.02543765194870447,0.10403233735360186,0.057357873294047
CNTN4,0.0006127432391121618,-0.016247536831713844,0.003829079766052334,-0.048463132996807406,-0.03941510222856805,-0.011202872143424981,-0.030351409489150268,-0.001957469564125951
INSL3,,,,,,-0.014765384083417068,0.009297781093550462,
BTLA,,,,,,,0.011180419663948296,
MFNG,0.00945994626696723,-0.00829899420080431,0.15259327965307626,0.03392877521936841,-0.009256042344285847,0.06856885310235884,0.013165597841812496,0.0026256716787516864
ICAM1,-0.026754779854528676,-0.03203061284905367,0.0811852388808702,0.01271277776519554,-0.029517324850480687,-0.056863518363348756,-0.009358012930193099,0.10123024735391122
PROS1,0.026057270758041706,-0.008937369470847183,0.08169465305735546,0.07254878968446604,0.017021534141211467,0.03577192133756559,0.02119056502050302,0.0329037129732804
CLCF1,-0.011662837150653313,0.010659621693132237,0.13300823042546694,0.00024718857801455204,-0.0093831237163781,0.0776481530010454,0.04994944848293069,0.09825046060856872
PSAP,0.007283236767782009,-0.10485181967838891,-0.07939942757315388,-0.0727267980417712,-0.05976634128682633,0.007068769928936578,-0.00166381229468354,-0.03211690836643201
EFEMP1,-0.02242624444530835,0.016626487746166402,0.031489898315705846,0.010252045876695181,-0.026976957591525703,0.05797682278033492,-0.004790800924187177,0.09789087825958015
C1QTNF1,0.04690683365049798,0.02469524149690258,0.05282780121080554,0.02325663454221871,0.06309375386283837,0.05198134029694746,0.0037646566032992815,0.11310715068544881
ALB,-0.02949511493774332,0.08286624438463999,0.0037967358700699548,-0.005718882572739585,0.027383048504563773,-0.021482374765216337,0.03395421012001382,0.03223981911986952
EFNA3,0.0071813796741231105,0.044776793431581384,-0.041953521554086146,-0.0813651493860552,0.0606777343126611,-0.029877406425528722,0.0365383860288754,0.013505801977593039
DRAXIN,0.0557826804734187,0.03492998313236165,0.07201619414423878,0.06551262535461258,0.03965951299130866,0.0057271468151826824,0.05456902044332913,0.05035671702238289
RAET1L,,,,,,-0.014947330608102447,,
NPTX2,0.034833189432760335,-0.01868327538092065,-0.08365666744088837,-0.0660548740166331,-0.0068337936665185785,0.028560877565333622,0.09086118708739377,0.008120213210526566
FGF11,0.04974102012063047,0.05098362934742865,0.07954483446985945,0.01480525446112663,0.10081260720837504,0.028882465440670857,-0.020905060292644946,0.12871932821866372
CD59,0.03068530724884677,-0.034060650709369325,-0.023682826986396704,-0.07595899388642033,-0.06955148532390937,0.009341530385782676,0.05927704744666734,-0.13583999331543423
COL9A2,0.07265477554592883,-0.035619528071121766,0.06866814763353622,0.02842265520487455,0.02873180564281151,0.022743810971916467,-0.04388360544961367,-0.007425050742542011
DLL3,0.027607966438506538,0.0531602980306422,0.09059292159217976,0.007357457460050605,0.007413985845362442,0.04278052616355773,0.008106340454797283,-0.028910223975471133
FGF5,,,,-0.01823012620812792,,,0.03954514634400556,0.019674936129810836
LIN7C,0.05135983923604921,-0.006772027932582915,-0.03370830096312049,0.06540957513158852,0.02051173127602889,-0.001907777644784257,0.0463372636726547,-0.022494695805090708
GDF7,0.08783851217472616,-0.01743476317608712,0.15511701080636717,0.04093491960958793,,-0.012813579761530226,0.014729507493826495,-0.02794195228054572
PSPN,-0.02818227019991886,-0.03141282962095678,0.1050141279710241,0.01728796983647922,0.007219805372806053,0.08793570893312026,-0.005826274087967237,0.06958650224539462
ANGPT1,0.0029838888546077445,0.000868531964996435,0.03198652524313627,0.03680940973573585,-0.01986251537283457,0.0681275743448785,0.03741794328740851,-0.022320260832260717
PNOC,-0.03968606888792649,0.011938169491141709,-0.050460405348001953,-0.018859849635901888,-0.02479860097921213,0.044731065362509384,-0.025207234397513333,0.019672696820094156
L1CAM,-0.038107920261930724,-0.012616311069111066,-0.017247484809809907,-0.04802524400245599,-0.059747602656309996,-0.009706312478235198,-0.03067840781818456,-0.06163352869426259
APOA1,-0.031246457589448575,-0.024144806427748453,0.08019850347347746,-0.008380084868608318,0.006374243028447506,0.05024513680326421,0.0750452891329187,0.02155676958165348
PSEN1,-0.0731281611476447,-0.0017649530527299,0.04247494989847677,-0.011330770391314067,-0.02091233892866067,0.008353574667709217,0.01055342462647997,0.013629763940772071
CALM2,-0.05549734261174111,0.0415400479687306,-0.11302667859828028,-0.06361189754226822,-0.02375477769768975,0.0009122967767340888,-0.050747866159211716,-0.12105128647215663
CLEC2B,-0.08695410023707963,0.06936605102723076,0.0995071987769968,0.035965518880212266,0.01489984007292425,-0.014238649119898276,0.08157225769334392,0.060041594617422325
