,ZH8811Bbulk,ZH916T1,ZH916bulk
COL11A1,0.002294875450990691,-0.032457906297829464,0.06015900210290866
NUCB2,-0.01423795154888792,0.02357913522555982,-0.0560491477183346
FGF16,,,3.168614226278242e-05
CXCL1,-0.041921938786869076,-0.03055858936668233,-0.01913108054671088
VCAN,-0.0332086586899079,-0.059492685164049305,-0.013644702291297883
MMP7,0.023256778617603384,0.016914975606198954,-0.07133525392516576
PTPN6,0.05708900950370653,0.02553365596173614,0.030521071547620883
PTGS2,-0.004023894998870938,0.052420209458975936,0.008507161126616203
XCL1,,,0.010952666317782158
CD58,0.04744844033081593,-0.0018139857206039057,0.024640253379133305
TNFSF14,-0.032983902140961516,0.008516092759137278,0.06475430593803519
CNTN4,0.030985238766683354,0.06205269692971605,-0.06155393994560027
INSL3,0.023985349183569947,-0.022334255010069293,
BTLA,,-0.021596107867265662,
MFNG,0.07409123329729864,0.008303932983817588,0.029367259665013978
ICAM1,-0.0325312535280391,0.07933677826641006,0.05184373261769936
PROS1,0.05324268960036581,0.003489966978234795,0.008696627383330772
CLCF1,0.03410138808385571,0.01128172522120294,-0.007791568136378789
PSAP,-0.025622345194307696,-0.04469244931752049,-0.05840655701829822
EFEMP1,0.0894879078449398,0.012605306784660514,-0.038212469881382466
C1QTNF1,-0.016650248225828505,0.041723678410986724,0.03154623790506048
ALB,0.04849748578386864,0.03893015526145832,0.1448824424758618
EFNA3,0.05070660168710696,0.054317749086965406,-0.03313013137281328
DRAXIN,0.012050910600814275,-0.04032567377172935,0.001959244203632813
RAET1L,-0.019381556561919984,,
NPTX2,0.01773260375028123,0.0048434207025451915,0.02134206870722604
FGF11,0.0480888386181454,0.02210369465989201,0.06925796831301274
CD59,0.03934001144375286,-0.09806813071930942,-0.05416133844125195
COL9A2,0.04610322389643158,-0.06028938349354634,0.07167660646095303
DLL3,-0.0034997830131823513,0.021956052006922196,-0.025495232456840496
FGF5,,-0.004913721870577117,0.09883312654321376
LIN7C,0.01701061167860231,0.06371915120838247,-0.00026222968716807033
GDF7,-0.016614814204627994,0.010629510467723091,-0.03483644566159325
PSPN,0.06120605745376126,0.0028498415618217654,-0.013995292276333289
ANGPT1,-0.006347560771003705,0.07922938606276422,0.0653929786177661
PNOC,-0.017668266508664977,0.0128033415457513,-0.014200112026899659
L1CAM,0.0034986211966974426,-0.02805419747811529,-0.035098336498199705
APOA1,0.015978441623889856,-0.025571526629917803,0.05327111779775626
PSEN1,-0.04463110605971284,0.01985469985751213,0.029073885909682424
CALM2,0.021905838333527737,0.03216749927767448,0.007848900912064737
CLEC2B,-0.011363212826898648,-0.02741329479983861,-0.024453991895926886
NTNG1,0.03600866678018759,0.022299769304271615,-0.01657454408808565
LRIG1,0.03216542256272035,0.006667774055897279,0.10834248948589192
CPAMD8,0.025003114393934753,-0.004897513385254609,-0.0043294782519710225
GHRL,,0.020780004245218604,0.047024423749300805
NPY,-0.0428248121851062,-0.02820270162576527,-0.02284088219065944
MMP2,-0.028495536896800913,-0.06084543999908765,-0.08905164677405786
PPY,0.0019022610014293782,0.06406243813522788,0.003248195909934298
ALKAL2,0.07623708258878206,-7.864399698731635e-05,-0.015181841379868739
CSF1,0.013096286977228153,-0.011941635616360562,0.04779432021776431
SEMA4C,0.053712524446716134,0.03262993543299982,0.06045635706164282
BMP8A,,-0.020046196106751932,
ICAM2,0.0573766965509927,-0.03009276357296065,-0.01976397938886866
SYTL3,0.06428981443380391,0.002143419418968989,-0.01725871707127236
IL1A,0.014442502003574002,-0.01178035108262824,-0.039140819559449674
HLA-G,-0.04699277793894409,,
PGF,0.05669804635091343,-0.009976010197631242,0.0059070999317373035
LGALS8,0.02388730164655802,0.001610086368225469,0.002056055715345674
DKK3,0.07638025369737585,-0.02831220064938036,-0.04856325908193179
COL16A1,0.007791436502687873,-0.02375633538190725,0.04382145281554682
TPH1,0.016449427825433186,0.045607895390411844,-0.021364435344310994
TNC,-0.008314372299020862,0.022828082947900976,-0.01972811316828824
TNFSF9,-0.04173995104137005,-0.004651987030936165,-0.007676089944691861
C4A,,-0.026995266641545872,
CNTN2,0.05645823261054409,0.04386144097020637,-0.0072578918765484265
F7,,,-0.030532636487118264
LUM,0.02279185851158147,-0.043445182795092345,-0.043410503870125655
BTC,0.11643092841883539,-0.044391797700160364,0.02782838901315738
APOC1,0.01022840117114198,-0.020425243991367765,-0.013332900116326584
PKM,-0.013863555094236863,0.03636191264811033,-0.014174368093954013
TNF,-0.0193815618482439,0.022142214361544687,0.059713505216554795
GNAS,0.019871765542070974,0.021158514233325914,-0.09736756590388289
BMP8B,-0.010078989577305087,0.004786907091384347,0.025832789545408855
LIPH,0.09015071213773083,-0.02280377605056527,-0.03789228160030981
CCL28,,-0.015565914623168546,0.049778595229218424
PTPN11,-0.040575866573441186,0.034866387634523016,-0.07910614358316666
ADAM12,0.03483652542371163,-0.060637378588386304,0.0011683411534408974
EPO,-0.02244235915541972,-0.016553056550925035,
EDN3,0.010190753341830078,-0.0015998380703622383,0.07641199900819978
CCL22,-0.020523193820102207,-0.025578810113659613,
CCL2,-0.010902035817337919,0.030455895040999298,-0.017243119241854097
DSCAM,-0.01802541254348942,0.08296276626699085,-0.033720437561803325
ANG,0.02556218686926882,-0.06746394374630191,-0.03468827245843117
FBLN2,0.06539244929734749,-0.04339465530543338,-0.04592673309988141
VTN,-0.01578101453482421,-0.026995272246086742,0.09584467601905083
VEGFA,-0.01952251679974393,0.025964242734960185,0.02759282782438967
F10,-0.026952531181793804,-0.029224334167463503,-0.03128558683447942
SERPINA1,-0.017098747939790302,0.010132825363143905,-0.12485308298995058
VWF,-0.01717040246676855,-0.0771555246035788,0.0011680086573217215
GDNF,-0.015616168021969823,,
VASP,0.032253505983041164,-0.007052926014090946,-0.02314009632453747
ADAM15,0.004017652390763129,0.05678833942645251,0.09529637369720757
WNT2,-0.023049427017755666,-0.019634098004539222,0.0301217385172609
CALCB,0.0033620409863989566,,-0.036608835267835205
OLFM2,0.00012264415184532468,0.0666615514042513,0.08643801253492722
MFAP2,-0.017769701144780502,-0.03675478770777821,-0.030558028569251022
HLA-C,0.031081288150845977,-0.03414581647705478,-0.04315149878593561
THBS1,-0.03868137416124254,-0.05054264689086634,-0.08344287997235442
HSPA4,-0.013620338133831223,0.012986000767072861,0.012615498498614824
LMAN1,-0.028539388249983626,0.049881716326482084,-0.07363346293494973
LYPD3,0.046071352000113384,-0.021811961093055932,0.15101616903264375
APOE,0.010696290653016974,-0.02869277799608205,-0.06752835889510242
SOSTDC1,0.06789124699329924,0.03500264460184192,0.009668857436971526
ANXA1,0.04912464026651421,0.033812046349285654,0.058715625567982134
WNT2B,-0.04402728221240016,-0.02303812483684404,0.012660849215461196
AMH,-0.0321970998726439,-0.027333622024806506,0.003624006436012109
GDF10,0.002955959811146788,-0.0059123656752559555,0.028764614443257435
EFNB3,0.0676889860865981,0.10976959620974441,0.013303356623277151
LTB,0.08051494880347575,0.0029147460625083554,0.0018754631009614553
ANGPT2,-0.008842863113127547,-0.0069476707962541585,-0.055346211216208925
ADAM17,0.010780717471964529,-0.011936248578961594,0.012553526692344157
LRPAP1,-0.021458075650990744,-0.06276070104421004,-0.0045151326126317455
NID1,-0.03721231578085241,-0.048675093816331526,-0.03606402184542015
MST1,0.046301508448658504,-0.01129865654336201,0.12730654784768083
DCN,-0.01772401928389371,-0.024805384421543706,-0.07004723144904962
IGFL2,-0.022236641429693477,-0.005620665347515934,
COL7A1,-0.02604526021033431,-0.026813543716245513,0.037173062106606126
CALR,-0.0780155878247798,-0.07035962100808846,-0.08971716394525318
PIGA,0.053819267968166475,0.05643979037376376,-0.0516975134601607
CD200,0.0314256609336273,0.01295897399432344,-0.015951805291613753
GRP,-0.020963665378035096,-0.019641269476062696,-0.0355098300520523
CDH1,0.00624935904525514,0.02012495233076274,0.0398391669016906
LPL,0.04831280220895865,0.07698761063763492,0.0048676399240294545
SEMA5A,0.009627095192663793,0.018403236293414657,-0.01909475709063805
SEMA7A,0.0037336524456817602,-0.0028843503518996417,-0.039360994860431736
SEMA4G,-0.03897150990986416,0.0733025923235868,0.037746167734885885
SEMA3B,0.029208217122312745,-0.0006936049947685372,0.03031654806545191
RPH3A,0.04912941471076273,0.03398957876484924,-0.06348410918866114
JAG2,0.021019144231650872,0.030198627325792773,0.05936481954717737
CGN,-0.020879759272804357,0.04039709594994283,0.04572235145344212
GDF15,0.05140296502140536,-0.06588632863241124,0.024462100475832322
SEMA4F,0.03953436501272817,0.006650439048094023,-0.007725963061098856
NXPH1,0.04430234917647952,0.04644294867921739,-0.04108295434520879
ARF1,-0.014581454501445927,-0.06931075364005583,-0.05222723966077134
DSC3,,-0.0165530615754319,
EBI3,-0.06055014051129073,-0.026958744518579277,-0.00042869539680175073
TIMP1,-0.0444154761974957,-0.051081862629940945,-0.10953083852831222
SEMA3C,-0.0006519260469988368,0.008679066480604217,0.017630412896457483
GNRH2,,0.07310582527736853,
GAS6,-0.0009250727783910584,-0.029436811815557996,-0.033019663788716846
MEPE,0.06366250821026062,-0.022873713417828904,-0.07786293710947863
SERPINE1,-0.03364567269953755,0.003265196339764955,0.0034402652012715403
RSPO2,-0.01673595503497658,0.04334817734209282,-0.041311915617402585
SHBG,0.05081530348924541,0.0397606856701712,0.05556433145043768
LGALS3BP,-0.0249843650558977,0.03645148468832686,-0.012694774206344142
LAMB1,0.08621556477708085,-0.05642535651232121,-0.062188240931243956
SPTBN2,0.028225851931787036,-0.0017017576584619162,-0.043305652586794814
COL1A2,-0.03810166605212088,-0.07603838743721417,-0.08435189663409999
DEFB1,,0.027083952187962255,-0.029502265891675445
WNT11,-0.029546752213625665,0.07531375078911708,0.04959488962470048
LGALS1,-0.011369950597868555,-0.012275916445467251,-0.020536747142428563
BCAN,0.013868544552207191,0.008159504915460613,0.051017439721699955
ANOS1,0.03076807957211476,0.008030390008282732,0.06359781745904748
EDA,-0.03456337947958973,0.0347139483869996,0.047294685681082464
FGF22,-0.0015632839080862622,0.034191238309034706,-0.007411166479731613
SHANK1,-0.02695252835186382,0.07015014407533798,-0.03995541932841865
NPVF,-0.01914562769541453,,
RAET1G,,-0.020639880444491533,-0.024392564765730665
TGFB1,-0.024021799186198598,-0.04493044923828619,-0.011874124001947262
MSTN,-0.018930694046024422,0.07963417825739245,0.029014641971555257
WNT4,-0.016187925137669302,-0.05639263801762803,-0.006799876037688601
TNFSF4,0.02683019975724526,-0.02913761667760435,-0.04068451814665516
NTN1,0.02591922725748229,-0.033082895140779355,0.04787405264384421
CXCL12,0.023004347643478112,-0.011988031867683999,-0.025525878794822682
GNRH1,-0.004972952180735389,0.021563218886632464,-0.033455214546396356
FGF8,0.00519793877945509,,
RIMS1,0.00844184972052412,0.011525920217581611,0.022257454536255706
FGF14,-0.0033783496950072216,0.004387548797303505,-0.04603931864911201
IGF1,0.006569770215093889,0.046675294002597685,0.022677663946132666
TNFSF10,0.02800802758485164,-0.0010980257827526204,-0.055711116104290734
GDF5,0.07563472395704764,0.09284238976036358,-0.012407750184041982
CHAD,-0.0364158151253137,,
RGMA,0.040752827571076226,0.053929743482471565,0.06826714010758421
WNT16,,-0.03877879312885149,0.061860513737345434
CX3CL1,0.01910363959179716,0.020390976548300084,-0.07665198806127416
FGF1,0.011810113452738764,-0.04515647291134661,-0.014453473247772838
ALOX5AP,-0.007173465627463549,0.06284926895858771,-0.023499841475145986
IL1RN,-0.03008500105212343,-0.01814733408181155,0.0431257858347255
PCSK9,0.019104535297177427,,
NPW,0.06533209045487251,0.00021633219945181456,0.015170101097106587
CXCL9,,-0.043942120412878496,0.02659738384314031
ANGPTL4,-0.027972933170095853,-0.03344888281703325,-0.014121319975174162
UCN2,-0.03526230442224601,,
OBP2A,,-0.01859341498779955,
COL4A3,0.00970954919633749,-0.030076785091141034,-0.029239663516190603
NRG3,-0.024359035606059332,0.042256128212183566,-0.0424523591847673
IL23A,0.021355342892548604,0.035615904622941445,0.044182943074438236
COLQ,-0.01791836791614061,-0.0317013059937454,0.048773573545347705
SCGB1A1,-0.009443734043401996,,
TNFSF12,0.01601211630152113,-0.01132415832372496,0.023435704780670683
DKK2,,0.05870481045866694,-0.04134964220185
FYN,-0.012013490640295076,0.014433974994820707,0.03861693632385704
ACE,-0.014695902962783796,-0.029766848382456135,-0.05443955180791211
IL18,-0.026016958744868385,0.023900497247353984,-0.021157645810014135
PPBP,-0.024030174412139473,,0.009192165030470878
CCL27,-0.002130629612890905,0.03517706544028899,0.045195300806739044
SERPING1,0.005159429847393185,0.014783870545871047,-0.007885068191898199
AZGP1,0.028475873236109225,0.037639127413000274,0.01409123294029545
INHA,-0.014842811074821395,0.014141075420224615,0.08827207471627936
SEMA3G,,0.031959491237923,-0.049912098881147754
COL6A1,0.003782856519344009,-0.05055205686501531,-0.055245454896901115
FGF17,0.08055863387918713,-0.017713821760394217,0.009657294440198019
TNFSF8,-0.022236639037272656,-0.041254381014214164,-0.03078540285809591
FGF20,-0.03470407393820162,-0.030495575690835035,-0.00016580741287195572
ICAM3,0.04477366286150907,0.034999471653915905,0.007043399219526407
LAMA4,-0.03645207339021016,-0.07038200755461638,-0.07818988714455392
DLL4,0.05718062647408243,0.009508921201916622,0.019797916390863275
SEMA3A,-0.009110417276849582,-0.006430401738298472,0.06347576071020056
RLN2,,-0.0204437376616999,-0.007099149224545506
C5,0.039225489920364814,-0.009920432806932063,0.06030974408627858
COMP,,0.006864165608013811,
C1QA,-0.015589781733825943,-0.07188397373460798,-0.047128987149732175
UTS2B,,0.053574985919180015,
COL9A3,0.028316043834387017,-0.029312592461033755,0.010939634099114312
DLK1,,,0.009704693583697174
HGF,0.02336850834613405,0.03481590661239336,-0.045507800000011665
P4HB,-0.03904661129487677,-0.03847770115826063,-0.04582379602437049
ADCYAP1,0.018062183946662487,-0.031319291647696264,-0.03653678999568986
GREM1,-0.0029998864988973993,-0.021448849832472968,-2.0581663330438214e-05
EGF,-0.019381566180095885,-0.015184542499270304,0.016729576828453857
VEGFB,-0.01636161715413108,0.04475124607541762,-0.06804593591033278
FARP2,-0.0015850629652240478,-0.0256205668880182,0.015484191433068912
IHH,0.04385659829460198,,
LAMA2,0.08382407324557008,-0.036234301175535236,0.0014818405591352668
SERPINC1,-0.01938156772194221,,
NRG1,-0.0114350459289913,0.014850695908799588,0.014348211783277883
SPINK1,-0.001724753829549026,-0.028497737177453665,-0.05051021474893639
EFEMP2,0.03356171740374913,-0.015209709910846192,-0.0005742005172108838
SELPLG,0.015705401921900366,-0.0022630120814607826,0.0006818430081745165
GDF6,-0.020011113154788943,,
HLA-E,0.008000459052852259,-0.04387602462346285,-0.09966800894123298
PTN,0.08508965286900107,0.06881154854083996,0.05979860003491114
CD274,0.0076125950409902795,0.0019673324996275668,0.005595402403251874
CD14,-0.0223584438367332,-0.017488820210134787,-0.09464274348472712
SFTPD,0.04565963120215447,0.01671865952291692,0.03761103877157763
SLIT1,-0.03906061221793606,0.02644475735722279,-0.055595043656599646
BST1,0.05159401609713081,0.03035238605440434,-0.006845752057223197
AGTRAP,0.03544916314401048,-0.020567404294116496,0.00774293126571363
LAMC1,0.008626731597921598,-0.026517703406271215,-0.012357412201164259
COL6A3,-0.05451410862129574,-0.05768307233481623,-0.05854900519278266
FN1,0.022812171956629542,-0.04736318386773024,-0.0614631746468109
MIF,0.030933568347378527,0.07142679780253587,0.05755076783440808
JAG1,-0.029904832057686508,-0.06903830215510133,-0.04442712504054679
NID2,0.03855682779542063,0.012265394717371102,-0.05013446495088442
EFNB1,-0.01100030661523485,-0.0034004023065941115,0.07647238695081637
COL4A2,0.011572399616133376,-0.07401614408669072,-0.02842531148570027
SPP1,0.016836813485914138,0.03025974859396721,-0.06348930370409414
PODXL2,0.029371523929637714,0.060851690327632164,0.056943321803072065
FGF9,0.026126549668811287,0.06152760219619491,0.001240881798034819
ITIH2,-0.03355812934275243,0.029759011119924732,-0.0037929867108509297
ADAM10,-0.005649360915922572,-0.02799623839092231,0.013516779817812508
CFH,0.0006934700561396815,-0.0471477706818629,-0.02024007684241562
COL4A5,0.05954401284751684,-0.0227287736935025,0.07668279684107474
LTBP3,-0.023495693484535597,-0.0020975404816981113,0.05280349336971238
GNB3,0.12449100418723782,-0.04551320662557297,-0.047832705782249775
COL6A2,-0.02502951032466437,-0.062448949870455586,-0.07061565428389258
GDF9,0.03761975147128963,-0.019410474898429057,-0.04232303082624338
NCAM1,-0.02467422988717164,0.05337019135539494,0.022795125952190718
APOC2,-0.03369728444199239,0.006440532502480325,-0.014986400930392458
BST2,0.08542863023236641,0.036166518852970446,0.01607231401270425
COL5A1,-0.005732473687095986,-0.05488900167622157,-0.010178251199766246
CALM3,0.013644319043464442,-0.0031950738573225056,-0.032428219273235755
THBS2,-0.05613314706536822,-0.005095976709767972,-0.01194224061952736
SERPINE2,0.008718036680412771,-0.03305596033612518,0.014735873190168558
EFNB2,0.011373270238801836,0.03582280276678709,-0.012603044135600566
PROK1,-0.001614014870599492,,0.037223920176483176
MMP9,-0.027911133548914745,-0.04166541750443334,-0.0310282765920862
DMP1,,,0.013185062537005727
NPPA,0.08385885647259012,-0.022151787727224273,-0.029814043347591468
APOB,,-0.01679124614436055,-0.03053259657753569
C4B,,0.14013543399986572,
NTNG2,0.06694465234041634,-0.0049421057389865035,-0.02813362639343592
LAMA1,-0.008674100211796999,-0.0009052499367631547,0.06195185399728438
UCN,0.020401291009094352,-0.028673223648137715,0.08017640085801586
ARTN,-0.008803957796943198,0.04954734241138481,-0.010167932169580842
PDGFD,0.0935605008586188,-0.036812593158520264,0.021100748927961623
EDN1,-0.03971836622197558,0.049067434683488446,0.03824046843721946
ARPC5,0.02063478765619658,-0.037001923853483526,-0.07681807231968536
GSTO1,-0.010783839251106781,-0.03608923841459805,-0.056248566342342085
PROK2,0.05211289920542456,-0.015309709626277078,
SYK,-0.042596663488998265,0.010875317729969977,-0.04697429850078055
CD40LG,,-0.018158597029930973,
