,ZH881T1,ZH881inf,ZH916T1,ZH916inf
APOD,-0.007609131821672778,0.04640472443214237,-0.04909058120386284,-0.11618738584912036
B2M,-0.05062375518399556,0.0190475315004946,0.005140532377653244,-0.20002018305063474
OMG,-0.012830447685093,-0.05386599813719861,0.014741500287974421,-0.038885737631923246
CXCL3,-0.011404962684403682,0.11192678137575376,-0.018385032296125977,
CXCL10,0.011775191073346049,,0.009909733211869354,
RSPO3,-0.021459156770315693,-0.051827416068150785,-0.022158169807860794,0.037169274760393424
CORT,-0.0208922707579916,-0.00459123906097199,,0.19170214860156054
NCAN,-0.04290786146157378,-0.005928699786646251,0.05760437436229803,-0.039303596460544744
PRG4,0.021901651801941188,,-0.00930114115247906,
ZG16B,,,-0.02762885309080025,
TGM2,0.03382195869508961,0.10741264119365741,-0.04508543507569686,-0.03859206260221631
VEGFC,-0.04987683574111978,,0.023186026603876732,
WNT6,0.03568502026932031,,-0.0333675184795563,
NRG4,0.018449318069086527,,-0.022158172291262976,
PMCH,-0.010064406347282775,,0.08074240838447842,
COL9A1,-0.0071464326036951,,0.014341502575820805,0.025456123167181707
GDF11,-0.014278730637367088,-0.006736791333379537,0.05419361604828102,-0.013383575512128106
RAET1E,,,-0.024307357565454532,
SORBS1,0.04492790973525012,0.055099241258336415,0.03227091038250984,0.009308182970580425
DLL1,-0.031823003192882976,0.009847198691933411,-0.007198937393120172,0.11200814297406259
TLN1,0.0253313922511355,-0.08222189394360686,-0.024025142821330985,0.110743775608475
COL2A1,0.024436516736685152,,-0.01881913205472834,
SHH,0.013965970152898443,,-0.013625086662741414,
PON2,-0.04027842844266159,-0.07563951352966124,0.025563798439839303,-0.003065443826268871
ICAM5,-0.031376006398473995,0.01969747965173191,-0.04778143512123582,0.15991506175582004
HPX,0.01982650874135205,,0.017029550622734785,
SFRP2,-0.0494103941087032,0.06427751280275912,0.0403002439117396,-0.05540276943367875
CD70,-0.020676308461480965,,0.005074234975797401,
HP,-0.003390092369078367,,-0.007811925832184562,
CXCL2,0.006633266179312423,0.15315962353478899,-0.01645816572679233,0.04458159567761414
NPPB,0.10177532039962983,,0.01375833233643192,
CCK,0.03877965314613345,0.0662400665798466,-0.013880484354377373,0.20746973772022786
SEMA6A,-0.016552596898464614,-0.03970691660404644,0.06252264675962414,0.011927089101666965
IRAK4,-0.031729388827388,-0.01150547333071891,0.03289082407655867,0.07136119287390462
GSTP1,0.03458078216019067,-0.019676235834394068,-0.011890434430643025,0.047808958873150585
VCAM1,0.00639533178163025,-0.04722879998774207,0.0776859307999785,-0.09198152390784209
NXPH3,-0.03341750660551652,0.07586515161479333,0.02788988165876496,0.1004730587361944
MTMR4,0.0028104591365429683,0.013093507902466285,0.013483939443946524,0.029385974350219026
LAMC2,-0.024649343953233316,,-0.04282557409343642,
IL10,0.011369547653875895,,0.056003661972158704,
SEMA4D,-0.0009667049669524199,-0.03604576664187522,0.057572586504043004,-0.05480808253960768
TRH,0.015982609754726537,0.04569302897125406,-0.025175745133049314,
SEMA6D,0.01789708817816831,0.07436786603090043,0.0028980517204235828,-0.013284240620409164
CEL,-0.01832648044422416,,0.0014857885412759952,
PDCD1LG2,0.024239957441473486,,0.08510415218437557,
SPINT1,-0.018485283744662236,,-0.04986305085749139,
CTHRC1,-0.03845119051141338,,0.06470683365927722,-0.05632034669215363
PODXL,-0.02420952225192495,-0.0011165140502062533,0.01861282555329468,0.058165783806803706
JAM3,0.012143936101393204,0.033447860750442836,-0.0006889809683027252,0.006196764104579115
TGFB2,0.014488931133841244,-0.0019870399552370153,0.04226876763570916,0.04026344570993211
COL18A1,0.022711787392978796,0.0980322011242254,0.014594921905189646,-0.020344479941775427
NODAL,-0.028188373545487075,,0.029297785913810995,
INHBB,0.02454716587332549,0.020406626209192112,0.0401951336177724,-0.021765223957520115
LCN1,,,-0.0254590837658816,
ARF4,-0.015113796277653984,0.04540681554769597,-0.02409078800666532,-0.021080705598138367
CXCL14,-0.061043927384012306,-0.0514142427976139,2.165050124965899e-05,0.06894647749134061
LIF,0.05786753910560058,0.019940154495037107,-0.030355262934499968,
IL17B,-0.03506895601130954,,-0.04300395477520204,
MMP1,0.03265224297303102,,-0.006606285162792763,
MATN1,-0.036142323999292354,,-0.03061908581925376,
ADAM28,0.01379150185337947,0.09438618230937877,-0.0562280316237599,0.06153023259461647
TCN2,0.020020331167762695,-0.04367650149032159,-0.015387246005710164,0.02421908695967429
THPO,-0.00777818112290657,,0.018814397613655536,
CUBN,-0.012196598070277734,0.008410398202133764,0.02580475510068023,
TIMP3,-0.03456610234420572,0.0006964519406516664,-0.009651818919845316,-0.025891997522018265
PIGF,-0.025949033469925067,0.052446160683011944,0.033488075243067586,-0.016750217283288214
CRH,0.05404757358990686,-0.02773000886073213,0.01955681364811915,0.1649684266052808
BDNF,0.06168986157964211,-0.04509749440287189,0.003740070595732146,0.13376103666496728
CCL5,-0.02770482046962379,0.029181513624722613,0.07484762622353776,
GAD1,0.09604292216159568,0.1393617364977174,-0.025289095962767735,0.13471304812746412
COL14A1,-0.0036910385502236507,,0.0788614678477407,
HLA-A,0.018976141143970997,-0.010067303156498762,-0.017078024856076034,0.05710866119588499
FGF18,0.043429111120712204,,-0.025175747152879596,
ADM,0.018747877685032773,0.002869630979151969,-0.025661289017174432,0.060053173651979215
CCL15,,,0.016631705241334994,
GNAI2,-0.010313616740470433,0.03685777887924782,0.10893866669791759,0.06592226213006046
HDC,,,0.0390868750488963,
COL11A1,0.039845761753012895,,0.10154654865473677,0.03511548692801638
NUCB2,0.01158806027574284,0.06670050464646333,0.01266566953650455,0.04199174376609517
CXCL1,-0.021271919810831957,-0.049576500020911594,0.027367110610722833,0.07343282193798725
VCAN,0.043925867484253055,0.0007585379845031795,0.006507580792601989,-0.05615360464751383
MMP7,-0.0022815654725354944,,0.04062523122884546,
PTPN6,0.003218711707286605,-0.024848271785578666,0.08364234021323864,-0.07925638832289665
PTGS2,0.016352831280979422,0.1480789762635306,0.019921491926239838,0.15343506838440818
CD58,-0.04089035638486009,-0.08784935886156017,0.021086965961562606,0.05945826213373605
TNFSF14,0.003956394202032116,0.020191600063224437,0.0439893831941617,0.01990915670931749
CNTN4,-0.010102207285576257,0.09974831411876017,0.012088542773504714,0.10002133605150514
INSL3,0.04872335616601764,,-0.02989696306359605,
BTLA,,,0.04360625730108981,
MFNG,-0.06417006486214068,0.011231980774832248,0.02900767706215539,0.04298262356927969
ICAM1,0.06437292003796022,-0.05422583941955161,0.02239162408188222,0.038939461656677825
PROS1,0.015726006440150125,0.043771527752570524,-0.012375405425599357,0.055637612476677034
CLCF1,0.045073041151852164,-0.03058511924369723,-0.047603271984119004,
PSAP,-0.012432490082600129,-0.009533211373357383,-0.03990329046460562,0.029060570076835907
EFEMP1,0.04997554331981306,-0.03852619423566711,-0.022216904009595542,-0.019363311676156965
C1QTNF1,-0.020500895926003813,-0.05287418499623742,0.01503693269369337,0.15576418918794208
ALB,0.0029468113421597503,-0.06406853644183218,0.017805776479006066,0.04181473303543425
CCL13,-0.02147306059108108,,,
EFNA3,0.02956137142916104,-0.03068269540659575,0.06154586172483255,0.1403962041656682
DRAXIN,0.025379346124705195,-0.02283326183663481,-0.0081866830516615,0.08613052021117606
RAET1L,-0.0273582197761063,,,
NPTX2,0.014953254939277327,0.050440113785764525,0.07472504636409892,0.2364513725423825
FGF11,0.0011566744054471445,-0.0390286976479584,-0.00869427184996684,0.1833074521392002
CD59,-0.042589543038895415,-0.08211938230663633,0.05067714388112655,0.04665623130305635
COL9A2,-0.020536486801567846,0.07973538414156038,0.01650509169748395,-0.013841314496764364
DLL3,0.0008899361058493044,-0.04311113600140685,0.13714838052845071,0.018511440764810976
FGF5,,,0.02676003254036256,
LIN7C,0.05983770479165004,0.04420372841362395,0.013971315946558885,0.14634845453080483
GDF7,-0.0030683663529717854,,0.049298094906988256,
PSPN,0.00352068389874984,0.0010516909827077722,-0.022317829493434926,0.11355396388279822
ANGPT1,0.0198091684975434,-0.02882323112333172,0.06300923558260277,-0.07688652863193397
PNOC,0.008340298007643802,-0.045227023265309495,-0.017248367331292484,0.10185698144172904
L1CAM,0.09606235843348715,0.0656623074774116,-0.026748644431953975,0.18051404745686178
APOA1,-0.0272128286107142,,0.05076667975831972,-0.049006591142381685
PSEN1,-0.05063442139760846,0.07083125114956094,0.062408089150608505,-0.024033456167237535
CALM2,0.06516803930038689,-0.015127463372182804,-0.0007906097898005267,0.09486437853848098
CLEC2B,0.0507659347453685,0.0641122531847073,0.06781393341110553,-0.028147439843511233
NTNG1,0.019842352167546755,-0.0029515101593929546,0.06005051632951968,-0.00039416039187181864
LRIG1,-0.0008056415595916922,0.0687466042954217,0.011597911226626272,0.004006457423431008
CPAMD8,,-0.050179326122473035,0.02365945348474989,0.02063944008276735
GHRL,-0.032244467531872725,,0.04567703663768506,
NPY,-0.05108530924683857,-0.010999608435440116,-0.037752552230597494,-0.029546273204243745
MMP2,0.002885529240581835,-0.015119519037122761,0.05655672854584153,0.0993761445334196
PPY,0.01669748951782255,,-0.04473311925535422,
ALKAL2,0.013133968840022065,,-0.029294573299162813,-0.048003027555054825
CSF1,0.03305851650340942,0.013471379077540063,0.03191845944685138,-0.050350429282640406
SEMA4C,0.027619410571665223,0.06633529579416883,0.013148387546118412,0.03843426020945973
BMP8A,,,0.00455396831809334,
ICAM2,0.013578303503473879,-0.05136779209157111,0.03989512879506584,0.04535556127025867
SYTL3,0.016532863929440166,-0.03541127170396354,0.09508903464191297,
IL1A,0.00016144515202482553,-0.04847524478150649,-0.019164078391606162,0.10320009117488445
HLA-G,0.012028129667672862,,,
PGF,-0.005661615843539617,-0.0013285767356897642,0.056924344959656085,-0.009797283691991893
LGALS8,-0.011864859215164468,0.011389101620387174,-0.025295901404358712,0.1100618377907234
DKK3,-0.0411665533214352,0.012374719262733275,-0.004756480373428093,0.0756736215188612
COL16A1,0.0019500443636779957,0.05244082260411437,0.06705125582063426,0.09312226112560808
TPH1,-0.017277771530908807,,0.01447132997344099,-0.007479407012885928
TNC,0.008752568368014224,-0.05871600149584752,-0.014372513129121474,-0.0667932245670149
TNFSF9,0.024897573410015656,0.04424196720096618,-0.0036783231774693316,0.05219236618814048
C4A,-0.030123615333982397,0.07966501070920785,-0.03613626195771281,
CNTN2,-0.029529421978385793,-0.08533004484819057,0.033716920234486206,-0.08052719477684422
F7,0.14931452976868642,,,
LUM,0.020175645083885526,-0.029878552050904852,0.0353568210073535,
BTC,-0.0019336061705475679,,0.009968005235285043,
APOC1,-0.004052986538409972,0.015823247185655004,-0.009376602292234417,-0.1461080587756806
PKM,0.062154517620183904,-0.039135280259248395,-0.015598321876154102,0.07651171984283747
TNF,,,0.019157209893362236,-0.07249855164441794
GNAS,0.04489620104265706,-0.005239241146272122,0.010066652590150445,0.09632491700995915
BMP8B,0.0014060585339126966,-0.04955478745092517,0.02756361097113888,0.09609136535186621
LIPH,0.00255948195888479,,0.051263716709709604,
CCL28,,,-0.020836762825988522,
PTPN11,-0.014781718927654631,-0.0582498820896558,0.06468589561114983,-0.03913518546547079
ADAM12,0.029867234971208703,0.12930689711908902,0.014726268823488141,
EPO,-0.02851944718306875,,0.05200616019254322,
EDN3,-0.0542898875564972,,0.0025654840094621605,0.04694381484701416
CCL22,-0.009680516693465344,-0.03665054544721698,-0.0097162640300164,
CCL2,0.05902505124813547,0.09448527873306452,-0.04696351010496571,-0.07990935946259686
DSCAM,0.05311016982529488,-0.07053339431368988,0.011809543263552446,0.05867884360542064
ANG,0.015589048696086644,0.06615030138626937,-0.030681381130113487,
FBLN2,0.013040793696300814,0.051041150098069935,0.03619879154695162,-0.03467947525952037
VTN,0.0486218300565518,,-0.012761608457804786,
VEGFA,0.05407490356735954,-0.049715557754196775,-0.020188300567557233,0.00811218385476521
F10,-0.0026155280302056633,-0.05104920878428729,0.0067858878610629735,
SERPINA1,0.03550427997653031,0.017654752857783576,-0.021500162641664707,-0.09523964826515845
VWF,-0.06615237506978353,0.07003199406454842,0.011227246477439225,0.034760884544458685
GDNF,0.017755625200815042,,,0.2253442134108432
VASP,0.03471442147335785,-0.04014710748635041,0.014821916286504868,0.13588889732623793
ADAM15,-0.013801075944410258,0.03407340305943658,0.031623820297160175,0.03726377052147161
WNT2,0.010018484571755701,,-0.013089788407885281,
CALCB,-0.01129208036958184,,,
OLFM2,0.031704889931923705,0.016898458271334214,0.0020150509746949073,0.03710795392261972
MFAP2,0.0488506004718097,,0.0217231667037329,
HLA-C,-0.01894316963782853,-0.002955442852247393,-0.017890735766501135,-0.08247204738737678
THBS1,-0.008108563242644673,0.0523950026150546,0.0034481063290456105,0.023744753414686005
HSPA4,-0.007140485174002965,0.08695439220845927,0.008309625780227007,-0.0036528237615453605
LMAN1,0.036321632206962,-0.05056517788921706,-0.027424130895976728,0.02399634788801542
LYPD3,-0.001676753265628183,,-0.027422514210856248,
APOE,-0.048489209046925844,-0.05185622878488191,0.026498298205901816,-0.09951517116601975
SOSTDC1,-0.009463767016023588,,0.008258320861278305,0.10692574967619503
ANXA1,-0.0013186183941532516,-0.009723963957625094,-0.031283095581147946,-0.06560491989846218
WNT2B,0.0015524284429483035,0.07170030205984597,-0.03740594089292751,0.07018189365452918
AMH,-0.03216977694950972,,-0.012618888067237958,
GDF10,0.028433408950158258,-0.013416725395699344,0.0005566007995903387,0.02690592164612362
EFNB3,0.02712987479336022,0.06681556487161867,-0.032746622874606,0.08343805018581446
LTB,0.0403902107821599,,0.0662556993959387,0.0785111400401699
ANGPT2,-0.034751505535331774,-0.05031042221657113,0.06649679819275486,-0.035387414490252206
NRTN,-0.025394521351150955,,,-0.06984289836116601
ADAM17,-0.06600135738263913,-0.08280673384885073,-0.010980507845511538,-0.02990682126505982
LRPAP1,0.009726765646504452,-0.03789582850956232,-0.025911845821610966,0.05344807644640829
NID1,-0.026195353898877363,-0.09077024636931004,0.03824054882459578,0.09639006059144355
MST1,-0.01285101968766562,0.05401357218097685,0.0013766704400307284,0.0008315376831498108
DCN,-0.017919347950825,0.06565116933840467,0.01075804909018892,0.10418679159584789
IGFL2,,,0.09881876716387811,0.021910284364670206
COL7A1,-0.0432965447900945,-0.00701097155855925,0.018250353527872288,0.029862635485398553
CALR,-0.03214788599287222,-0.037636122508746046,0.023677184655921536,-0.017323449303936377
PIGA,-0.023425209403775456,0.03536658352014587,0.10955551596303127,-0.031254363544244795
CD200,0.03829922093597849,0.0013374625090235802,0.03561986496707034,0.19249152486524027
GRP,-0.027853639178429764,,0.03541003482523429,
CDH1,-0.010029695740825668,0.0386274539953413,-0.03488374426070427,-0.035527679729840375
LPL,0.02722689837076903,-0.0370465835838127,0.011896165009733294,0.048709190083012874
SEMA5A,-0.002038630432457202,-0.06398459102472322,0.043385531799523154,0.10746216457478475
SEMA7A,0.03852597580328065,0.018026649907746745,0.05828404843375883,0.060133215628386076
SEMA4G,0.057343652241499524,-0.03824420808405096,-0.05624893816824696,0.07045186359923658
SEMA3B,-0.010724907536562711,-0.030905749227994557,-0.05683116545936869,-0.0223672648493968
RPH3A,-0.00013921056574882324,0.03878603394111639,-0.02720486495261411,0.15796457186767257
JAG2,0.016327765439684762,0.03506147413871757,0.0053574871250095055,0.026748269059033537
CGN,-0.02055104029824727,-0.07240836430515733,0.06273977206469267,0.16310944872241373
GDF15,-0.05445059271081663,0.011754578512102848,-0.016088132711550462,
SEMA4F,0.04624565529293708,0.045680215819330655,-0.03794424175058785,0.1370307874286851
NXPH1,-0.0012080297815990912,-0.0027261691975242856,0.04025126075282992,0.110531330725354
ARF1,-0.014997052290379955,0.05984294956060488,0.07278402783015611,0.09967339193830099
DSC3,,,-0.022158172291262976,
EBI3,-0.03772611035906549,-0.016394524152420976,0.07287531786300955,0.040649664387703455
TIMP1,0.003768354745916211,-0.041935752604730106,-0.0029185982795275085,0.09402153513021387
SEMA3C,0.04951599211942711,0.034238845155685295,0.013590328000736835,0.034036678998994326
GNRH2,,,-0.02401139957639876,
GAS6,-0.005924210371849171,0.04887818508089115,-0.00701860443523263,0.015513248431509419
MEPE,-0.007869509200118419,,0.010449091088150616,0.10388475681802053
SERPINE1,0.004760668876873936,-0.10944026591503189,-0.06874704226645408,0.03699309416378811
RSPO2,0.028506327822250963,-0.0026088785385160185,-0.0037657700334503535,0.15176680180458224
SHBG,-0.0026486899011771204,,-0.04645586952601027,
LGALS3BP,-0.034190067810006,-0.0739368137038161,-0.024927938126280164,-0.15875484617595423
LAMB1,0.059933784996609535,-0.0067639310259973336,-0.0030875984795571553,0.139193140500819
SPTBN2,0.020251321913162312,-0.021210375453940014,0.0011823674984025154,0.1816958303967084
COL1A2,0.017832955318835674,-0.09736926160278234,0.01611101992727952,0.0845897031057715
DEFB1,,,-0.002913174750082845,
WNT11,-0.005632810115716907,,-0.029406668569264313,
LGALS1,0.013259715052790014,0.02159455421532021,-0.01177746035576314,0.06372705901010958
BCAN,-0.0511326914704277,-0.17879683062354657,0.02345658324645051,-0.0507268442156651
ANOS1,-0.016323899858700697,-0.012229021276166858,0.06784125469655888,-0.09100647405511521
EDA,0.02433634492732121,0.07090687370661335,0.009547318597337718,-0.08414082000106268
FGF22,-0.02472804214581021,-0.00615402058206922,0.04971850691961294,0.08505863385603248
SHANK1,0.03456614734711047,,-0.0056342830703524005,
RAET1G,,,-0.027628848287431073,
TGFB1,-0.02175398129170241,0.0550851807298885,0.04140043314347918,-0.013636916566660212
MSTN,-0.04320967784255688,,0.09586456303985408,0.059004499875108724
WNT4,-0.026415124430785402,,0.04798555184009625,0.04199102832718143
TNFSF4,0.027603485062481264,,-0.06638275961644037,-0.04586738917560608
NTN1,0.018532789607338805,-0.06426143781350614,0.017917308437174304,0.04799823491010152
CXCL12,0.009824263606854082,0.05504710968123632,0.03814802480324577,0.013439509891764866
GNRH1,0.007187004937090263,,-0.002140810589240539,
FGF8,-0.022616349780640973,,,
RIMS1,-0.0229900909006616,0.12902489180303683,-0.021287342714744726,0.03719602682762109
FGF14,0.03574672792507606,-0.06342066858566196,-0.03412391209434644,0.1354304751626596
IGF1,-0.02060728339089376,-0.02560072169593769,0.053188454125525364,-0.08998396377519795
TNFSF10,0.07429826179696354,-0.02623734516116902,-0.0042165594675103195,-0.016701897123399565
GDF5,-0.006999648919683044,,-0.0440384444542002,
CHAD,0.038793101531050256,0.03931043046123188,,0.07703235018303081
RGMA,-0.0207935489214261,-0.0773823759863998,0.03986411675651024,0.028571614013667826
WNT16,-0.025394517999333375,,-0.008850774791089202,
CX3CL1,0.040859416119380924,0.08461989043459017,0.06686636807820165,0.07991150827326549
FGF1,-0.046418300552733695,-0.035891388678640626,0.02022509837503349,-0.09010869260196536
ALOX5AP,0.03310490526775209,-0.03123983988707029,0.015777016863544414,-0.036335733429148594
IL1RN,-0.0006071518131577766,0.10642965696180666,-0.012842669039326876,
PCSK9,-0.02464934671174438,,,
FGF23,,,,-0.028546732360485768
NPW,0.037493959337207707,,0.03809015995148593,-0.032330980473426765
CXCL9,,,0.004818476615158428,
ANGPTL4,-0.016008898102820485,-0.06021772366695828,-0.05136698451745928,-0.0016312887826985508
UCN2,0.025554599042431996,,,
OBP2A,,,-0.02488941945302127,
COL4A3,0.02204036580926827,,0.07319500837649182,
NRG3,-0.0600698809340655,0.008960682157351813,0.025085668168321543,0.08845137554065297
IL23A,,,0.011740799448402646,
COLQ,0.02959816119607356,,0.04319635996748211,-0.006861139808461184
SCGB1A1,0.11696428148205182,,,
TNFSF12,-0.019436722303557388,-0.0058786603492158515,0.05733779185371225,0.17702588929581134
DKK2,-0.032827136810847084,0.03155545726990152,0.02601904951107566,
FYN,-0.030775731660905928,-0.09518168609539036,0.05189532458097658,-0.06253758922141552
ACE,0.03356471746794279,,0.03022772371371389,0.04243254748378244
IL18,-0.027439623233183635,0.0946267945821275,0.05582817732275916,0.08430433609102093
CCL27,0.0059058786931671554,,0.024252588185993296,
SERPING1,-0.06756718057828456,-0.026354552713443075,-0.028308673261258476,0.10401371414493779
AZGP1,-0.00010738338647551523,0.022442314911727223,-0.018696987873929382,-0.06764909696250039
INHA,0.010663828787093137,,-0.011090070891946132,0.1408086997480118
SEMA3G,0.03430105733067784,,0.013506047200197562,
OXT,-0.023882066520411093,,,
COL6A1,-0.003493379485862829,0.017870405893451145,-0.0010285378046392042,0.05834228308288196
FGF17,0.0393086428570956,,0.012285404401586122,0.012666175756745498
TNFSF8,0.03570507889221977,,0.03510472834768534,
FGF20,-0.05138116581004422,,-0.02048127440831843,
ICAM3,0.035776199897354054,0.019754571653578915,-0.01845372648951306,-0.05489856678234292
LAMA4,0.046794274567086534,0.10274089554390686,0.05626219243130666,0.1496374889055291
DLL4,-0.04002185101394967,-0.025256774846202912,0.0619280666509387,0.008097742452760669
SEMA3A,0.013088186338448087,0.033229664206319655,0.03412430080846363,0.012044868173801546
RLN2,-0.02785363610697842,,-0.011842691194087072,
C5,-0.03990857639273568,0.019393704041395968,-0.0055434526272938505,-0.05253405014832682
COMP,,,-0.02131285742701012,
C1QA,0.0005460649577502793,0.06490366251056823,0.05063903936136417,-0.05709914424638649
UTS2B,,,0.043557964108075414,
COL9A3,0.042400693543624184,-0.029777968903935532,-0.02965656823714547,-0.04971732755154814
HGF,-0.009459309970264182,-0.0784310899993025,0.00159308199643757,0.12608110959719426
P4HB,-0.014270199677482238,0.06788919343246148,-0.019026518020127475,0.08304226813706139
ADCYAP1,0.025110582205905625,,-0.041924465586473246,0.08291244422045375
GREM1,0.0005609160040136628,0.010469758242336293,0.05122911214315996,-0.04661536263746899
EGF,0.05418416164001776,,-0.0032563543047173155,-0.030119433829165154
VEGFB,0.029791838502978677,-0.06631995518892204,0.041312342775212965,0.028803803040651204
FARP2,-0.03631551362586077,-0.020304500667619286,-0.005796362235063805,0.0872163632350354
IHH,0.052538110795397004,,,
LAMA2,-0.014684044100951558,0.08815998264474148,0.028456985548832487,0.14470264347399625
SERPINC1,0.0006939567524941735,,,
NRG1,0.0372405926437158,,-0.0013562816645939096,
SPINK1,0.013491718824478057,,-0.03814749117023523,
EFEMP2,-0.022146707370049104,-0.04312621486523635,-0.01342762023802687,-0.009926950924151088
SELPLG,0.024272955634985622,0.001104849310093345,0.010505517316726888,-0.011580161501155319
GDF6,0.059533149309475224,,,
HLA-E,-0.060302596274855035,0.011956391851946939,0.01772912894392014,-0.08908698035801416
PTN,0.047068798676029464,-0.10463872519403697,0.04512294499696104,0.10771396135098422
CD274,0.004690954729082801,0.0354760389049925,0.0032346971854617036,
