,UKF248,UKF255,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GAD1,-0.00524866640651113,-0.016778352830134326,0.043062618794154954,0.0017215598361371167,-0.061323818129197405,0.0364607807766733,0.02407716447586976,0.047654300393962484,0.024259608679384342,-0.014060780624018413,-0.06452459169290714
COL14A1,-0.03301145859984005,0.0009143564905160312,-0.02965702119188495,-0.0682285863194769,0.04280864391566939,0.03903085520653091,-0.046045288025761834,-0.08642232660925424,-0.021205243244702784,-0.02570890927096909,-0.0075386279900897385
HLA-A,0.07438297987562102,-0.05622163483311755,-0.05068895857059414,-0.11996068624977473,-0.028747972634167618,0.012218207345990202,-0.054201667070017424,-0.0806150976030865,0.028286304357490494,0.024711046811586312,0.057860051695339636
CD5L,-0.016322186822926438,,,,,-0.0012905463253741233,,,,,
FGF18,-0.014768628937028428,-0.017051359383995147,,,,,-0.046221604091634935,0.014614526635213412,0.04120355684617233,-0.026403987071164557,-0.03484320815285948
ADM,0.02368001746405958,-0.07800175631799565,0.001136037141284831,0.08592159404000398,-0.020558048814649853,-0.049340932193902245,-0.06379081427370763,-0.03311010324447986,0.06864214265958501,-0.08861077559479874,0.054806683084208635
CCL15,0.050074572366710125,,0.1456558929105183,,,,,,,0.03191203370101188,
GNAI2,0.0775270633591507,-0.0009972432591603367,-0.04736714846938685,0.07150873058976912,0.06830169725523079,0.11912727124376338,0.0509761937636481,0.006881175767321272,0.02046795981964248,0.05238906544313907,0.07295536618873025
HDC,,,,,-0.06644958622448324,,,,,0.02147721668639754,-0.03328274302369372
COL11A1,0.020800337501115984,0.022702912437037027,0.04706443161336027,-0.04475209020838841,,0.06013999196554027,-0.003167638177156969,0.04240012436416093,0.005278003765333624,0.10545409028311757,-0.031124673256489835
NUCB2,-0.05971271569430167,-0.011646905353752358,0.013730416510723086,-0.027393482813569056,0.12299377909203754,0.04249102004686758,0.05178519499207938,0.01935159465339339,0.003260660754233796,0.04353285623592835,0.1108100365352387
FGF16,,,,,,,,,,,-0.03279581652030008
CXCL1,-0.04301473114865994,-0.016801780195133526,0.1585953721194129,0.04199143916361778,0.09247954168945872,,-0.020284566649680487,-0.04036837955686226,0.008620974117026859,0.012852332545370717,0.07508302785708958
VCAN,0.05310039336279182,0.0391007498326067,0.010858453188013378,-0.01991957935602784,0.1261509821264265,-0.004489872721283979,0.0075631498545538425,0.0296831498638847,-0.048126563061346994,0.0780534794533613,0.04056034003961732
MMP7,0.07488300315256419,,0.07683475334868257,0.036415268999627895,,,-0.025885192515522803,-0.060841306283265825,-0.040928396521242985,-0.00022873007504837833,0.04540000058033223
PTPN6,0.04593650699202492,0.03091292709998037,0.020438545266363465,-0.02557446690562957,0.09063214004757979,-0.06107642453244517,-0.015113839111024947,-0.015242592284315461,0.03969288258790455,-0.04077263596569342,-0.04643714706137614
PTGS2,0.035022834810210624,-0.0675409328646386,0.1646592768478545,-0.06509126389667631,-0.05945657521139413,-0.04205050237606917,0.006692081734834527,-0.10221016770227662,0.07390684945659151,-0.07386822883884042,-0.020225665470985633
XCL1,0.0012583402921974784,,,,,,,,,,-0.041656544016107244
CD58,-0.0007828973999832642,0.016623957420786387,0.010912153938835732,-0.0079368766723114,0.014314635519501804,0.03390375250248652,0.07300245366953179,-0.039569909098034504,0.020906159476215776,-0.010630258106776575,0.009417255601793217
TNFSF14,0.020971548259366993,-0.019103422755933186,-0.0371822439967698,-0.053039125308146064,,-0.032507490653974985,0.04392419552855961,-0.019212132095188916,0.05984856364580901,-0.025281114359105163,-0.03566345639019184
CNTN4,-0.03168517217555638,-0.019602385497118603,0.008852259411210156,,,-0.04227278718101074,0.09387623284466863,0.14653130475592763,0.05766989529193196,-0.02727298321129244,0.002329206103730579
INSL3,0.12929675461899112,,,,,,-0.04112064703741632,0.030435549205435286,-0.014631980439856118,-0.031355535206349705,
BTLA,,,,,,0.01639058311265368,,,,0.03802848504263587,
MFNG,-0.005759776852071501,-0.027458851412696498,0.006947271461050745,0.06145037380379068,0.04951263302340247,0.0790554406769938,0.03152099723689934,-0.01060903273103531,0.04289689966544471,0.014802638147976157,0.06387366878731998
ICAM1,-0.015184867506874082,-0.001562706735452051,0.05614550213859092,-0.09322629644220627,0.0030900820922467264,-0.04362585277239508,-0.023031851485584048,-0.05179553392151231,0.02962156500399165,-0.034542784607976586,0.023156726064339505
PROS1,-0.025805045025471932,0.020441164729072307,0.039179853037620116,0.027363455123588558,-0.04406402156144841,0.02027469068503534,-0.031052635157357747,-0.03836225663290517,0.06364750825451604,-0.030683317208801752,-0.016239970192120617
CLCF1,0.004801557088270038,-0.060085307855275036,-0.033397682230891665,0.06326226289610386,0.11209314191539435,0.08280257926587477,0.012290217047062374,-0.006579587310693929,-0.020331601555393698,-0.04993325088106912,0.010900457869809291
PSAP,0.07414682912955234,-0.027453162882721857,-0.03991524610746966,-0.06506816202442355,0.030997183605001602,0.01682773505666256,-0.049913978443064,-0.04482553225376403,0.01679719823150303,-0.08984967279737471,0.06107171810781733
EFEMP1,0.048420489702848624,0.011867045113011222,0.009873607848578953,-0.0906681381338491,0.006182904110279903,0.05979221542324701,-0.009442200645503144,-0.029672685786869088,0.028567727466257353,-0.13221272960801936,0.04138174685956568
C1QTNF1,0.07384439653897765,-0.0031762037381428583,0.03628455699423853,-0.01781844376345761,-0.13267384404367658,-0.017606287957004235,-0.04269871046505665,-0.007824294823317679,0.023857153084538885,-0.08587794563540868,0.05409734636594087
ALB,0.029952995675628327,,-0.001111802973598642,-0.022363122397401153,-0.018661165610578175,0.12355945197605947,0.029654281852330527,0.06698042642816365,-0.040726460375997774,0.00180871572392946,0.04135713371265907
CCL13,,,,,,,0.006679095441734086,,-0.020684087386355802,,
EFNA3,-0.02330626457398194,-0.0046517426815470475,0.016816005044040173,0.09953978257115546,-0.024298504236831137,-0.0042414635859981484,-0.04359004530976553,0.09257557042884643,0.035086522926610283,0.028862248884848122,-0.11914286025032024
DRAXIN,-0.012250577483657933,-0.05012087042185061,-0.010574652777915855,-0.00021550172418571432,0.060371503185847,0.032613470013473825,-0.09738595226213663,-0.012397870572611656,0.017684992406521213,-0.02822170692619745,0.035246204820274005
RAET1L,-0.012481863670499915,,,,,,,0.04141011585891006,-0.006537004745152392,,
NPTX2,-0.011332226299206388,-0.011626304018145248,0.0012740015075556616,-0.027510590452317973,,0.07156093710055651,0.06129466537084894,0.005229020276666959,-0.014610363765578087,0.02674629031703056,-0.08210489095777196
FGF11,-0.030384966560249048,0.04721971094332688,-0.014169780573279315,-0.03176270796156025,-0.0011419674147212233,0.06248012468367957,-0.06400384778680804,0.0050010046024326045,0.0636592399444609,-0.03466528221067608,0.04119897295999691
CD59,0.018235358427929622,0.02670104000602434,0.04157492642549521,-0.15638058455837242,4.488673403843303e-06,0.009137249433864675,0.05026767069522801,-0.05076226932757392,-0.08768487116514785,0.07015069267076136,-0.027924889601467585
COL9A2,0.007727150246548854,-0.03238905883999206,-0.07574081899229472,0.02557008053128957,0.02728776832448111,0.03876399946086175,-0.03087225411181927,0.0722478381025218,-0.026931451702973615,-0.003626897815145702,-0.016927714605293052
DLL3,-0.01651380214337247,0.018082331051212052,-0.014995373900146167,-0.08496109553191833,-0.03515634790419098,-0.03294916583637395,0.05013030295099633,0.08743315091836858,0.018778469768053634,0.07617307961264405,0.008188948564100297
FGF5,,,,,,,,,,-0.026227602180612604,-0.03846284853516126
LIN7C,-0.036502034547051275,0.05524763104274414,0.08652001135746933,-0.05963647518382875,0.08383424652490215,-0.012538496077835646,-0.002399191536808841,0.056830226633627044,0.029684735132468568,-0.005267007879283852,-0.05017026507752432
GDF7,-0.01765514907038016,,,,,0.006645973549195468,,-0.028359299546765214,0.02348391207657569,0.0831550117327924,-0.05087710955978742
PSPN,-0.06082828426359542,-0.04891370186530139,-0.009197906495719324,0.06511996031597517,0.0037804113606275352,-0.03473672298077628,-0.0026472375094288266,-0.048017849244572364,-0.08012734906819853,0.008466078039625177,-0.06159129908925097
ANGPT1,0.05038288490182982,-0.02003410621291088,0.11677232883216136,0.004528494840358246,0.059321447346636545,0.08616488596786681,0.005182427729156521,0.0025493544091771568,0.03415529433209278,-0.022077761330566527,-0.05794727674055124
PNOC,-0.04368527017399497,-0.0009668147943632811,,,,,,-0.002461828888316472,-0.03463764473450465,-0.03236182318975187,-0.03230861064276775
L1CAM,-0.053371006931985966,0.0019455896141931583,0.02240296194600438,0.02228049991802922,0.04363863833690627,0.007624693524594437,-0.07999797707020594,0.015363694129715662,0.05995148505457085,0.0734256673188347,-0.04555573882772619
APOA1,0.009122518470226314,0.05278384925473153,-0.03371555941170677,-0.0861644111627314,-0.02583373852803305,0.021305272369584575,-0.024338370114751293,-0.012923137707418784,0.008114259867019444,-0.020149397330564776,0.02423381987309385
PSEN1,0.030471733361587077,-0.0232853284935216,0.060920249228027586,-0.06657447386186771,-0.09448951932662784,0.010866823378902261,-0.05947894445071045,-0.021574747537304713,-0.016406053359249082,0.0068981782006052265,0.119704524477496
CALM2,-0.02566763391065263,0.04232475256998371,-0.0246653055971148,-0.054735449838464977,0.07566237510922508,0.0038478482895561634,0.09131870112997825,0.08606838280756,-0.01579206276031285,-0.04127321689649023,-0.03276556464311297
CLEC2B,0.019323804508695742,-0.0151080373234718,0.10668939879882153,0.013224737762584484,-0.11334804112694875,0.02765220653406435,-0.019766110593610886,0.04110980648323009,-0.01643922659847867,0.002387435201375155,0.05376635363059745
NTNG1,-0.014923584261254232,,0.04404651321892526,-0.0051320362122430135,-0.008721876940615768,0.0777673557445491,0.0016128203227504991,0.0387786774391552,-0.006966109690030899,-0.026506714134420756,0.010753949444331161
LRIG1,-0.04428236695554486,0.0440436414632961,-0.07108688453544965,-0.09030167633882785,0.009827320166133927,0.020086718448211596,0.06979657412284879,0.05934138459039873,-0.11071532861868105,-0.03045385590735509,-0.05874076055554057
CPAMD8,0.0017314672669287395,,-0.031243655881846345,,-0.020991174150569246,-0.04919615673198505,,-0.01889991485704114,,-0.03285457690378462,-0.036075683898832235
GHRL,0.0008189800756075301,,0.012434730305764103,-0.023356536133793793,-0.015320984285621102,0.07871848210440519,,,0.015881916884497606,0.021963636313826633,-0.031801090725900406
NPY,0.00479268296745049,-0.01576662765644564,-0.03648582421765869,-0.020244937121666473,,0.12386703221097145,-0.05140437034407204,-0.07012485121829001,-0.04702395643955459,-0.01788470384764222,-0.033810969619351164
MMP2,-0.03262145804504418,0.07668802611130929,0.00030206926241037075,-0.21333847420538263,-0.02714276232054735,-0.0004068361771641862,0.043748845818191634,0.01918664463710236,-0.03816046814912774,-0.02029418624351479,-0.009608006963438179
PPY,0.08956309439358227,,,,,,-0.04115057892168473,-0.04890069981052498,0.0006772888947050919,-0.012009271722636938,0.031078380179591324
ALKAL2,-0.023407774653090293,,-0.0499445564998626,-0.03661355285775207,,0.008294849764667255,-0.026449275485226527,-0.006051655358000051,-0.012399817820755858,-0.03542529004037057,-0.011332620250690045
CSF1,0.028334685475681364,-0.05336466762620824,0.02551678432583186,-0.07240861882415332,0.08371359922637787,0.04902183864533174,-0.023024859418511175,-0.056991950550131815,-0.04822246989006635,-0.06093514032103874,-0.022932796463716473
SEMA4C,0.019428900787209658,-0.02689477273671618,0.06884720489307512,-0.012240107221341872,0.10337586693427997,0.056198132358257054,0.009639295701703863,-0.02059435045601882,-0.0008835100784089418,-0.009268720198893259,-0.04047467596093953
BMP8A,,,,,,,,,,0.0016527995374380846,
ICAM2,-0.00792630739439866,-0.03407704756020455,0.002578893239700206,-0.1289312362883981,-0.008019470828040814,0.048747027343001244,0.029652465958825768,0.03642770514649941,-0.04510300342230385,0.008928254855326419,0.03882086623338856
SYTL3,0.021523657718294665,-0.017247687043495247,-0.05366734689587639,-0.006721983052938705,0.04427808806873651,-0.07331318572026989,-0.03829202184247784,0.008126766220147628,-0.034676744156727786,-0.02790289018089833,0.05550581318007784
IL1A,0.05575134981752024,-0.02065899374833414,-0.02063657333460594,-0.0050814007254917325,-0.06578516393926073,0.0020171705680222403,0.02674179007464727,-0.0685379574149553,-0.02874412946542654,-0.01898517084226308,0.00708156510385091
HLA-G,-0.019206607744874097,,,-0.025821033263339524,0.013689607027399936,,0.0333562147761736,-0.0392348802572976,-0.030511746937119572,,
PGF,-0.01101668542778313,0.000807104296958193,0.07240840784323034,-0.013544852340380805,-0.06576027999192391,-0.0027075778143171845,0.07429715255919875,0.04631858615098744,-0.02248576490003542,0.027093533907350743,-0.006256370605564982
LGALS8,-0.015595756899079763,-0.0171914177039756,-0.017247922099678,0.03539153662020324,-0.058742223561341136,0.005454989274953032,0.04050599925229289,0.03299259244960911,0.019204818278383547,0.10028622865873082,0.058964582831220747
DKK3,-0.025789105251587938,0.027105106306523484,0.03116024143377874,-0.1104145058737709,0.04524462080345933,0.06172218122135109,-0.008899623623050999,0.052189503910439444,-0.047010852324369044,-0.05645712553770185,-0.04190012757691952
COL16A1,-0.011393091774008577,0.0958010771277849,-0.05536557815043969,-0.1222464139912876,-0.022079414853388716,-0.028458052992794556,-0.010003675547021747,0.034431375435842106,-0.05273298593265571,0.08028017918491169,-0.03070772080221628
TPH1,0.034631441492392535,-0.023413857167327162,,0.05746393729626635,-0.055802226766857185,,-0.04029301735907173,0.021885752742262735,0.08552303150417366,-0.03108756248364779,-0.017317497540429643
TNC,0.04240147357692896,-0.008109882503051185,0.03482452233605316,-0.05832391137106932,0.09427199852250821,0.06598191133902337,-0.08229740324415888,-0.031163628341402894,0.0449722248853759,-0.10641638626483564,-0.008776214973905877
TNFSF9,-0.025077352141637244,0.10931246463120721,,,-0.05661953143595978,0.07406809028478988,-0.003410629259156291,0.010589217586025785,0.01395813137821381,-0.025590981244468815,0.04058155430388331
C4A,,,,-0.05745065538411181,,,-0.03055782421521168,,0.04845225301432461,-0.03789922848119049,
CNTN2,0.023304758923781685,0.01317815835776914,0.03375321911916767,-0.05705672838733459,0.009395804665909608,-0.041328943240005515,0.05742769658073893,0.10251808960912626,0.0034760708089218665,0.017613028428840702,-0.03456818371886605
F7,0.011285421032995199,,,,,,-0.0032535853118203896,,-0.029216748020311697,,-0.04459158396336905
LUM,0.03024567346151939,-0.004639354546124746,0.06451448831016876,-0.03277408394030885,0.02129600208834742,-0.0010497795953264574,0.04176118013863769,-0.012048391980037652,-0.035868046940015816,0.02125973573456107,0.043278949120584304
BTC,-0.01248185847140254,,,,0.015911329472743808,,-0.027854188109909958,-0.030325665151542124,-0.015081119849062461,-0.039601458531088055,0.004820207812743496
APOC1,0.004696251513810425,-0.03125386355505327,0.06033147467256976,0.09934179694801422,-0.06325185086876689,0.1003071001080993,-0.00829814640166406,0.04532822290665411,0.02432797340743331,-0.026432536019408485,0.03713650223557402
PKM,0.04752958987184813,0.013472470815029261,-0.046393538362586216,0.02982312603642061,-0.016888298288419614,0.015399692908075744,-0.07000580971610451,-0.05709411526111104,0.058636580258645404,-0.10524318827768674,0.06043492045313621
TNF,0.07811758204840862,,0.0982166421004085,-0.03964589786129866,-0.029755047987008613,-0.03812467116951201,0.007355626267761456,0.01713500735918651,,0.048862834306872605,-0.01964038017745337
GNAS,0.02359541739359417,-0.04498492609011342,0.03414097442040522,0.09267501829441917,0.13261300052742545,-0.0086269945693865,-0.10896850766057278,0.06170206398907263,0.08502856323349957,0.046845441301081724,-0.049119355554378005
BMP8B,-0.02596079754396599,-0.017394541896386874,0.08053705921649906,-0.061441626186611344,0.04394150058795534,0.04112895932367544,0.03307906588034089,-0.010903012287445585,0.029828090534565928,-0.07113476452565831,-0.05217004568852801
LIPH,-0.014102524448447402,-0.01680177842867492,,-0.04892178940980065,,,-0.011185665091717775,0.04431759417331805,0.045054138235150976,-0.017570746603918733,0.00018370738230866955
CCL28,0.0846077801477304,,,0.11131662349532301,,,,,,-0.02185331831152405,-0.05250752712837752
PTPN11,-0.01993844789492046,-0.020217850635562255,-0.003348506985593807,0.08627878121141902,0.0034717692092022237,-0.030940683841881596,-0.028542333216552456,-0.016389625789029836,0.008316064708100224,0.09060097816293264,0.0009177304768346976
ADAM12,0.020417472885191534,0.06383549509077006,-0.01915732552754292,-0.059941452996304254,0.03890305270556166,0.003624560628164645,-0.045715411498418804,-0.02045662322047774,-0.010544988070934723,-0.03005545552454534,0.015063300890085006
EPO,0.017490917398095645,,,,0.023437781658999846,-0.031115869951087834,-0.02980878243550763,-0.03830615124467395,-0.027952599871102372,-0.023239187840437277,
EDN3,0.09814781525870167,-0.019819311737535917,,,,-0.02384385756796405,0.061249162707180074,-0.019135072229110067,-0.005676246413001721,0.05122184788071187,-0.046478427575733734
CCL22,,,,,,,0.01842681508545352,-0.03503038878632052,-0.024527189535104833,0.010682940614878069,
CCL2,0.029485977559356648,-0.0416140992741277,0.08827750131552148,-0.13138995873611792,-0.04609243028524597,0.04449934638434733,-0.03048345938493166,-0.021384715217437397,-0.060427776457136054,-0.095784312530834,0.03730150602372242
DSCAM,-0.00257728131847767,0.00800225336621386,0.06579135850729288,-0.03427695352622154,0.059891387450698455,0.045965663065831504,-0.022026511806500504,0.0846444603343464,-0.02580780236540617,0.01754973323726211,-0.01584628142785766
GPHA2,0.006058419508284837,,,,,,,,,,
ANG,-0.013376828187462492,-0.07936407020740854,-0.04397248750314119,0.07179167528046627,-0.016017046782212156,-0.01488116819151585,-0.0328539968816958,-0.029999449151041836,0.06284033695056622,-0.0341927019217498,0.07482376206134238
FBLN2,-0.009423168057409394,0.1544707894626699,0.0966651859017008,0.0572589603522269,,-0.04293434325374358,0.10484398660947691,-0.001577761536953813,0.0046066504205614246,0.08248122336670008,-0.02733605427009264
VTN,0.02697183319738932,-0.01960238878109414,-0.026497851565478348,-0.04247570619397183,-0.011657319827954595,,-0.03407347823837562,-0.011567071213613993,0.004507037615786151,-0.0378992363495245,0.006390448340993161
VEGFA,0.01897529109892215,-0.09674690704106334,0.036364857753110436,0.11313261853223107,-0.005963502106169155,0.030993770482141976,-0.10953482991807797,-0.03949420944875791,0.05980693799814007,-0.03620527810508194,0.0550451329010232
F10,,,-0.028743021437276747,,-0.0524213162564456,,,0.01693100460646446,-0.048412100805552395,0.023406437547357023,-0.04569123510711382
SERPINA1,0.05401086803175347,-0.005398490268503861,-0.021485287519384035,0.006414934474631982,0.048409704817897345,0.09617249111711498,-0.010747274559613343,-0.013759441153274297,0.03815483743281916,-0.03177875298516163,0.08727788350902856
VWF,0.032742016302784914,-0.015520754472104895,-0.0035346269178940584,-0.041528534888049244,0.044629579986027824,0.009187470772980164,0.07050950528443521,0.015720511543629755,-0.08873778242516972,0.041748205449688026,-0.030301648411736555
GDNF,-0.0220855748268209,-0.029911311413030366,,,0.022419943368925454,-0.026573313274890556,-0.05704542973361553,-0.02061902474743854,0.0103569422472642,,
VASP,0.035066230343506685,-0.0676448842316182,0.038259252072864486,0.018407722129520514,0.022410012513202376,0.010097845440358359,0.014524043137418759,-0.024754131073404677,-0.02346671497683375,0.007897969660998885,0.036878761194658084
ADAM15,0.01608265890818974,-0.04250190833796641,-0.08767992637833294,-0.008336664382508182,-0.010016286787159885,-0.013017330712009357,-0.03996230183572803,-0.017008584883262807,0.03817720812148168,0.03181617685332436,0.028634798335911472
WNT2,0.0609648899261603,-0.006477762838233075,,-0.011597598210394073,,,-0.036974835392240356,0.0015508508023214503,0.010886534335349533,-0.040540787804954154,-0.026236685049238477
CALCB,,-0.029911325641200078,,,,,-0.03235974384920409,0.06707514976018421,-0.0436631769183877,,0.017515737374148833
OLFM2,-0.019688949212736825,0.0033877320978820177,-0.003818614350689493,0.03443712586301973,-0.04782022871039373,0.0268449964892656,-0.08222595972990378,0.06699359360308092,-0.07854705575039178,0.04405691921861891,-0.08850372234632341
MFAP2,-0.0035381773354049967,,0.05286138328118488,-0.07760194672678045,-0.0505047670690331,0.13176963465860614,0.020092950455141027,0.025698847920930808,0.019554508349950515,0.008265143158498092,0.03270766659851231
HLA-C,0.04735163646213335,0.02456165560816628,0.05008889031101867,-0.13849255546046169,0.00047283259024811657,0.07569265034560818,-0.029676927242460505,-0.08928914514029235,0.060221358105526805,-0.06183367228848362,0.060760578991290067
THBS1,0.008086474035610712,-0.022330293925042093,0.12302494481316717,-0.0802874332620242,0.029020010106636872,0.03371168297210615,-0.014758237363904888,0.012328255625511627,-0.04061766796739308,-0.008568909201434556,0.041725301124970096
HSPA4,-0.08257658605001052,-0.03709387184619844,-0.01106343047981106,0.14370128089705256,0.059893488282068676,0.06512406133710097,0.0025144135134798173,0.04434316522204245,0.02552801850355635,0.019699437373763246,-0.007567597415171852
LMAN1,0.015892588014173058,-0.026150509319839827,0.012837515772509097,-0.04312435161254478,0.007075960627573358,-0.03008514925693952,-0.06591502774984985,-0.013287485405212164,0.0605699147599473,-0.048893025852934,0.009822987040991556
LYPD3,-0.021513951915211584,0.07136056535232124,0.027413959236427508,-0.05416871196063431,0.052077278954942824,0.0696242506372947,-0.002222507522911482,0.03960204798566642,0.000338209228862988,0.04899572021960891,-0.04038692274256557
APOE,0.017193679252567984,0.02263372261972766,-0.005843951678850554,0.10330076063154721,0.040145798484425725,-0.03583087377729831,-0.03159196632421695,-0.011082605653737356,-0.04640040980069256,-0.0036511161981523754,-0.0023615343446457162
SOSTDC1,-0.02082478519830939,,,,,,0.030385645813633882,0.08412480026199556,0.015599377116335683,0.08134832192886526,-0.06934801562641042
ANXA1,0.033335273534848074,-0.017049829728711528,0.05035024262551458,0.028630291914051267,0.006732793361068517,0.0390084103366231,0.0187525014289791,-0.08380770862603458,0.033355324955013615,-0.11944383472659226,-0.03280662305104186
WNT2B,-0.013999411525929387,-0.023039168219714624,0.09616510439071456,0.025139984056303754,0.006228195010733306,-0.04380508098799744,0.026746377105738607,-0.05657015905896798,-0.03443666446235396,-0.014712930355688504,-0.003279565966146816
AMH,-0.026270727234764445,0.018335246672902143,,,-0.038429902261321876,0.027599588491595377,-0.0664731977457687,-0.017632534572052466,0.045208294383285996,-0.04447287042652022,-0.02929050139643922
GDF10,-0.016322187571755957,,0.09494352355856799,-0.029696879088870635,-0.030252372579011602,,-0.04596531797247349,0.007793138323821651,0.0003688077051767268,-0.0008042852824053587,0.000740243011149892
EFNB3,0.07956899745416303,-0.009405440362722586,0.06948913233343301,-0.08191625146963877,-0.0038041932554575284,0.09061566211808282,-0.024454378510228195,0.03396900105669177,0.019390062501913663,0.008595168990855618,-0.06400074073511798
LTB,-0.027795963988387795,,0.012534814480980844,0.017843608510435077,-0.08679029049843032,0.023264661365340607,0.05303046266726845,0.03391107625330796,-0.059659420678147425,0.06796318849305823,-0.07274860892506865
ANGPT2,-0.02302891786388256,-0.06003066552167433,0.04487961606147979,-0.10636842925936553,-0.023908073127801726,0.04167318411498763,-0.030328462653625817,0.06646562721483824,-0.00025237699938277007,-0.0007667048839123183,-0.03264173764230388
NRTN,,,,,,0.07658795903930732,,,-0.024889784493028456,,
ADAM17,-0.0050961714189700705,-0.04167310040685244,-0.023237674469575264,-0.03870298308073792,0.05131932881693442,0.02665677102020668,0.0033276575060402647,-0.0490751011876875,0.03394747838076013,0.004521616877587391,0.03176959874397901
LRPAP1,-0.032470205500139446,-0.029906201842922416,-0.04204579661132596,-0.11521210232441442,0.027801833931528398,-0.08759545340576279,0.01753518855066318,-0.02914113655017087,0.034397636960232666,-0.017622894872032002,-0.052801113520640854
NID1,0.021935751148615464,0.009941041090063538,0.10990310932441136,-0.06993788124194275,0.03636546254282772,0.05152994078680194,0.039167000309028865,-0.025685367210369143,-0.03851128886661788,0.006348581066913727,-0.022767377441916845
MST1,0.009162704313978006,-0.03451631489905367,-0.04676645574271965,-0.026990906773669075,-0.06006227243443941,0.019649827400211952,-0.017343926434431174,-0.05765943643238376,0.004416491278654958,0.053564196577447945,-0.029888451410846527
IL13,,,,-0.04382959295302563,,,,,,,
DCN,0.03460598458414189,0.0005965930024554138,0.01677067711953283,-0.1411973884787412,0.04522289987380235,0.03247536703481371,0.09137341592795366,-0.002125348336686513,-0.08138802553786974,0.06884965798819197,-0.013214100019347426
IGFL2,,,,,,,,-0.005555632248879262,,0.05218609168241914,
COL7A1,0.0350793360882666,0.03764180483654718,0.03818322427580747,-0.05008510169349926,0.005980434157599481,-0.0677632301850603,0.06783622671760253,-0.03740355305868014,0.021550146558823573,-0.007203458340441525,-0.005834570078157556
CALR,0.020088979287317683,-0.021572507676081955,-0.03944974942775851,-0.03652986334699331,0.029021584157814567,0.0314460736678046,-0.010128024578104982,-0.06554912023702308,0.03211051652850231,-0.011159247986883267,0.041010740490962067
PIGA,-0.032620461150260266,-0.038580423508288816,-0.01719144557503959,-0.011129431017158018,0.060130704026332554,-0.014942953335807443,-0.035090272181281926,-0.0025080284886094062,0.014638139735386227,0.009583600420981801,0.08043434276556378
CD200,0.013720951661806034,0.0878883872932901,-0.014753848798908661,-0.09104706108052867,-0.025617543746353437,0.06955436014769129,0.03171830049755925,0.022215117021715268,-0.0036848999380112955,-0.0020792175865861897,-0.0560817254193922
GRP,-0.013146557826394352,,-0.012949450197198734,,,,,0.010336529988932754,0.0007511782131646753,-0.027574795589842906,0.03734724609822388
CDH1,0.0018712553843000187,,0.09594030069703016,-0.0605934976813308,-0.034997851328243734,-0.022586681035089862,-0.04131950259106793,0.029040137878894354,0.019516881806307586,-0.01036566733609406,-0.03715465352161796
LPL,-0.02653165147862344,0.10964288599394259,0.047182967638205855,-0.014252736192543922,-0.039846001870388316,-0.045397617523366546,0.041838971147206576,0.0708312075305274,-0.04900366874240543,0.03184444255251859,0.020751224816495762
SEMA5A,0.02174861024744115,-0.005756639283426879,-0.021072882177829273,-0.07542331660233162,-0.04905085440770374,0.03196836307364211,0.011062011604169227,0.004975883743449642,-0.0995768960694124,0.06275098287846329,0.007145749192438057
SEMA7A,0.025044558183100578,0.021775891077444844,0.034358266808774865,-0.08726538093534096,-0.013910941352715318,-0.07603922312086783,-0.022110170310072827,0.0008305995130283574,-0.04375497730927705,-0.05701305589998731,0.005687304774606552
SEMA4G,-0.0269884634959299,0.0042104765259113365,0.009559648545150633,-0.04177899877738266,-0.017075717725379087,0.05501242181384704,-0.005712053188975972,0.08280991024734488,-0.004424478038573758,-0.04413506918650143,0.015428886407838646
SEMA3B,0.025322183987111283,0.025572960704352346,0.04765227720739388,-0.09068638031421612,0.08816945238493244,-0.08725946555575904,-0.06058388274315017,0.002576564750115397,0.004276575537768819,-0.06995094714631866,-0.09084084767039233
RPH3A,-0.020643122177614433,-0.03282817923831812,-0.02234318580843699,-0.03190946136421963,,0.09479862814977258,-0.014711386292140877,0.04523550812803486,0.02335771466668405,-0.039519581435171536,-0.05047407565119252
JAG2,0.016434228901592293,-0.019401532447715274,-0.020851703538008855,-0.05348812806870261,0.0017159692443764016,0.016468388826881175,0.018368750840877253,0.025459815411706756,-0.01406848505620227,-0.03966530841258644,-0.024519335785915752
CGN,0.011803162016616606,-0.041447419393983186,-0.04658251899735202,-0.009809840210345153,0.018089645065458477,-0.023907183841030296,-0.016997002112619203,0.0032649161225605807,0.05872582818993683,-0.01664522718842864,-0.07367060517566953
GDF15,-0.023371767539264694,-0.050170523452474435,0.06021941579289497,0.026889052388549932,-0.03549793341775907,0.03734098321527883,-0.02031131930478227,-0.0585865325338488,0.11705147117957652,-0.040009658476612066,0.04676111460548
SEMA4F,0.007830111578354228,-0.012845483722813264,-0.028216942567832536,0.0015077742387138398,-0.01682004084349048,0.06711333928347944,0.009614971397197499,-0.005093346399563825,0.033719299760178234,-0.027156420864723155,0.029237120631559123
NXPH1,-0.014953851747278915,-0.008045246386577514,-0.030519766415661804,-0.0851071452051573,0.0046200542119692566,-0.018457537157293615,0.0653504134004122,0.08698669945793981,-0.05946137251705198,0.009448004605663047,-0.011089177032713091
