,UKF313,ZH916bulk
BMP1,-0.01319254951429999,-0.02915525345956578
NDP,0.05010022440923429,-0.08469135273404955
TNFSF18,,-0.02731556430251811
RTN4,-0.021048816075462114,-0.014814201570934271
HEBP1,-0.05181578575419059,0.04267087678144687
WNT7B,-0.03862091746003898,0.10268744316264485
PTMA,-0.011465078014873788,0.060972606668015975
PDAP1,0.021109059942342412,0.08620599074575026
QDPR,-0.04222440574681284,-0.11722182092275543
POMC,0.014890260964507181,-0.05544987491194014
CCL18,-0.015853579915744136,
VEGFD,-0.022848835734569597,
TNFSF13,,-0.029715437677619395
WNT5A,0.06534762671020203,0.09464904262565908
CXCL8,-0.006927663285473787,0.1828700107794786
GRN,0.06803928650506365,-0.1310032235810314
MIA,0.05641853734195509,0.02204422503144331
COL4A4,,0.015888850368057747
TAC1,,-0.039732026032535124
RARRES2,0.13248250458758723,0.1856701619577333
FGF7,0.05569884760605233,-0.035663462833624426
HBEGF,0.062229866501423446,0.011206723849095619
CSF3,0.045574506953709015,0.33443884678893515
PI3,,0.23786713853061656
PCSK1N,0.027900011202756682,-0.1641248788682
SFRP1,0.011448444741306428,0.009398402483883727
CXCL13,-0.04572931662594366,-0.028336786529932014
MICA,-0.0031373800032340605,0.012384190865752747
TG,0.008480972418793111,0.0725023914102357
ADA,-0.007536132902126968,0.023191807949501635
LAMC3,0.04947088851815897,-0.06059600197050457
CCL7,,0.21875039787142203
NGF,-0.008095889070036525,-0.02589495017209815
TNFSF15,-0.02185972970475808,0.08419810622545583
HMGB1,0.05428387353718777,-0.09607070378968695
ITGB3BP,0.011691387435311161,0.005448895864423118
AANAT,,-0.02133108429432962
RELN,,-0.042121693801728845
IL15,0.09932415715922562,0.0793175715995342
BSG,0.10897209315825739,-0.02208211544861999
ADAMTS3,0.0040423976472895445,-0.04935389063520662
CD34,0.01566001898999577,-0.042043829591763025
PLAT,0.022722316877007716,-0.13341239130831578
NTF3,-0.028748101150206058,
CKLF,0.011425022549104864,-0.043960260418838625
APELA,0.12069013705739072,
CD24,-0.006910875605249439,0.124302042870425
HSP90AA1,-0.05455149482806306,0.14198860466428212
BMP4,0.008312212071807904,0.03487009162787009
SCGB3A1,0.036666452479155495,0.018975070386211924
IGFBP4,0.018061970148229408,-0.13455055922630058
RSPO4,,-0.0268976523516421
LEFTY2,0.023598820671482886,-0.03101646544884551
PF4,,-0.021070453082333008
ANGPTL2,-0.073986752846255,-0.10725143435880141
LRIG2,0.0019328588085243314,0.018827039603350554
ICOSLG,0.056101952179039474,0.0964776318281198
WIF1,,-0.03866383122163094
NPPC,,-0.010443389862525479
LYZ,0.07103271737598972,-0.010137826719264503
EREG,-0.0019886246264421356,-0.002401237684176812
SPTAN1,0.027654482864222948,-0.09551541679752196
LIPC,-0.03613845882174368,-0.03285811032637084
COL8A1,0.036922197985102996,0.020529689587599122
GSTM2,-0.008106730395735189,-0.028716192872650714
SPX,,-0.032312981127228996
MFGE8,0.049493177481197165,0.14433551088795893
TGFA,0.0537411128197821,-0.043229706515304285
SLIT2,0.022959008831988672,0.023797442131936603
PLTP,0.028139735627151833,-0.013781425507701653
APOD,0.04164597039271381,-0.14128268329886462
B2M,0.08987160927516158,-0.1525342393144338
OMG,-0.018303907108548196,-0.11087382420045075
CXCL3,0.0777990581618983,0.19238574486899604
CXCL10,0.03689951118091344,0.00032121365204793354
RSPO3,,0.013209032805020181
NCAN,,-0.1062068524007489
PRG4,,-0.011761027485611818
ZG16B,0.027848037803153817,-0.017975257460930354
TGM2,-0.01523451432203947,-0.021423093729864083
VEGFC,-0.032278747725624404,0.04889684113909066
WNT6,0.03992024335740785,-0.018573833923528887
NRG4,,0.007731248411180233
PMCH,,-0.03577119868106776
COL9A1,,-0.07962039351551893
GDF11,0.024406602452602632,0.03907438727425889
IL24,-0.020561011895596507,0.35416790730234643
SORBS1,0.027338696651188526,-0.1314589496567651
DLL1,-0.045023720316538084,-0.05406160828760408
TLN1,0.02359819232880843,-0.009034737959318818
COL2A1,,0.05794259681030157
SHH,,-0.00407919270514807
PON2,0.06417816435349626,-0.0882106948612225
ICAM5,-0.01946352406449315,-0.06092460951203233
HPX,0.013668132061872146,0.0018862917814255874
SFRP2,-0.020291902575592977,-0.04579836020792658
CFC1,,-0.024715599764142823
CD70,0.051117581096185874,0.233312307747255
HP,,-0.020968125020606177
CXCL2,0.11941695597125625,0.13809114366212116
CCK,,-0.12029191148558491
SEMA6A,0.02083545330647924,-0.1307271440048147
IRAK4,0.0140998435391526,0.061795425472642745
GSTP1,0.08234745947494392,0.009198341818941877
VCAM1,0.03805684050425903,0.16249090140141423
NXPH3,-0.008026080575709867,-0.08456610601921764
MTMR4,0.004765317783803237,-0.03257742050202741
LAMC2,-0.029865805846261063,-0.02689766715872734
IL10,-0.022639806961246144,-0.034731121487060417
SEMA4D,-0.0029026019839039894,-0.05894133064714699
TRH,,0.00913109154305272
SEMA6D,0.04503768271736551,-0.12649039369646087
CEL,,0.1125860333839165
PDCD1LG2,-0.03414788898033547,-0.0032750864629626803
SPINT1,0.034456138113053696,-0.026028035473571177
CTHRC1,-0.10369343119031557,-0.1106255249199084
PODXL,-0.038616055960727744,-0.15609809064223748
JAM3,-0.0731870804634447,-0.09647293857203403
TGFB2,-0.021802810978704176,-0.0682993421812456
COL18A1,0.02508994240658687,-0.17639045899418934
NODAL,,-0.0560321868485667
INHBB,-0.01995241107513564,-0.08261948633666416
LCN1,,-0.018866418657744747
ARF4,0.08136417856343546,0.08613441899048573
CXCL14,-0.051816520286002685,0.01260460392616068
LIF,-0.02682713761103959,0.12757345494152492
IL17B,-0.0494047594034141,-0.02133108001046418
MMP1,-0.07122294622816447,0.23945536301609074
MATN1,0.018355154569296428,0.0324639734731635
ADAM28,-0.01847093356784918,-0.025077187245334212
TCN2,0.12306556213578038,-0.08392240802904145
THPO,,-0.029131449697142115
CUBN,-0.02070875695226717,-0.03403973997591898
TIMP3,0.028513723610058328,-0.09843729606136299
PIGF,-0.03100055940330088,-0.022849083767627072
CRH,,-0.04257497627428602
BDNF,-0.03171532644737812,0.005389983457718079
CCL5,0.08396547476462725,0.0036119696101196614
GAD1,0.018743369386656186,-0.06468154863406297
COL14A1,0.06817382187422559,-0.01729631748029846
HLA-A,0.07994196186682273,0.04389568821149125
FGF18,-0.02134914108957738,0.10626853935304108
ADM,-0.04706694670560633,0.1405693135838215
