,UKF269,ZH1007nec,ZH1019inf,ZH8811Bbulk,ZH881T1
CD34,0.03799797297486014,-0.005551107947614951,-0.023865474938760636,0.07577367075837721,0.04896046433326974
CCL23,-0.016084507483435987,,,,
PLAT,0.09797601441546001,-0.13344822315589647,0.036461506468753235,0.10931373034893334,0.07086852629943424
NTF3,,,,0.07803881201053134,-0.026146443495597367
CKLF,0.07837274409943257,-0.025794828117291637,0.08621563306947377,0.03815887894543753,0.01841474297921955
CD24,0.053726459670764046,-0.0281624072996642,0.13318615591573488,0.015891662334852747,-0.035532670586976615
HSP90AA1,-0.05693408544245159,0.09267408281554144,0.01036516715723097,-0.12776401207992352,-0.06670784250798058
BMP4,-0.025593246454106638,-0.013653053545194927,0.008201803509764825,0.012802097807126924,0.018672602232585014
SCGB3A1,,0.03215847656751354,,0.105092489745231,0.07289743638388192
IGFBP4,0.11906742856421383,-0.0771112717691426,0.022014578693019222,-0.09023052129326084,-0.022415249895608218
RSPO4,,,,,-0.018682326917566657
LEFTY2,0.1335684889820044,-0.060249582267091456,-0.028456430265119313,-0.019759432185688697,-0.02540673034410827
PF4,,,,0.009642057878478221,
ANGPTL2,0.08645620293937209,-0.04258543279502366,0.0008309943255365205,0.0479262493366981,0.06936163834456861
LRIG2,0.07299602822850891,0.039948626752665986,-0.013584097455958065,0.0025417621723142834,-0.03546160168741132
ICOSLG,0.08746954256987861,0.11332941573666581,0.009969509588910463,0.053952145065540975,-0.024664688040203105
WIF1,-0.054184912934241825,,,,-0.01736703247567339
NPPC,0.03673664243510728,0.058345562218426184,-0.0004894079051112589,-0.029802059094236107,-0.011446775438369838
LYZ,0.07848219236168785,0.004067074192188777,0.004058243553485874,0.04491038052270157,0.04991804613448756
EREG,,,,-0.0340036232281029,-0.02326915316117783
SPTAN1,-0.0432021552878787,-0.11142566798397205,0.021097633857260795,0.04414404681704947,-0.035128123815190454
PTH2,,,,,0.024149012322649023
LIPC,-0.01475767228827608,-0.039845315615957666,-0.04131084686526065,,
COL8A1,0.017193119400624467,-0.03874413556875629,0.12522318437274257,0.05100327301337078,-0.05775033137770908
GSTM2,0.06624285692092144,-0.017636221351660337,-0.022604534475740852,-0.04003923643122969,0.0033586753240621493
IL4,,0.021422664237062006,,,
SPX,0.01752802496404241,,-0.06294569539421126,-0.019556952708436263,-0.045976189184441386
MFGE8,0.04772764927491258,-0.08832233299214777,0.018812729683815445,0.031976490724273214,-0.020163933497245295
TGFA,-0.0007258211625661014,0.11414190502319577,0.08557547698510284,0.04878042757536741,-0.05303944837475947
SLIT2,0.014912123175163309,0.07335373965768575,0.015229612184188683,-0.008421648549780765,-0.04697847189015328
PLTP,0.1005229178146027,-0.05004659283023693,-0.011576361274542165,-0.029797578361147364,-0.03377280081141795
APOD,0.01161784651476255,0.004275257312527767,-0.13369956935180363,0.12148068836321031,0.009117189591177929
B2M,0.13906697824690337,-0.047682154491275525,-0.011593712790603866,0.00628302237942487,-0.02572058687962093
OMG,-0.029580191768362206,-0.08001339693886501,-0.08710261380065501,0.09825685498237102,0.003263426915133874
CXCL3,-0.018559873137698545,0.1533625581106546,,-0.057086812714965775,0.009772014397462935
CXCL10,0.082793225031148,0.02205407845042057,0.04506123420245315,-0.021126735951985814,-0.025527680536983923
RSPO3,-0.023212037633766787,,,0.1160579562562878,0.06767687457290943
CORT,-0.040173631645865265,,,0.056858377217127797,0.019891923233747322
NCAN,0.056585510097605964,-0.06803176037990552,0.004369951042844014,0.10015974933763495,0.022828219954097735
PRG4,0.07490976106168819,,,-0.024321206538540727,0.020372489386012205
ZG16B,0.03317650338282763,,-0.024754398606869753,,
TGM2,0.08354772040437689,0.12034624918512037,-0.0697659741129428,-0.039899531234084414,-0.015419577323558444
VEGFC,0.03150025404852959,0.05681474363102971,0.060654326115128256,-0.033025288299874445,0.017354874710529933
WNT6,-0.019773517115898198,-0.04829857821199298,-0.023541435981390926,0.03933734810698816,0.06473042902134928
NRG4,-0.025045703668922063,,,,-0.024670497420485493
PMCH,,,,0.012873868650913755,-0.014204253828150389
COL9A1,0.051937303906009286,-0.11656094820374609,0.023107509340679254,0.06911153911677435,-0.0022777141733891977
GDF11,0.07911478562053885,-0.09630743976149068,0.010969623287483195,0.017640793780810373,-0.03625075444866113
IL24,,,,-0.015499916120211106,
SORBS1,0.020336452313629384,-0.012569338622779475,0.049332552878190626,0.0319734934887873,-0.006608459686600054
DLL1,0.09295972492892579,-0.0269706271131506,-0.06287150622642382,0.0845862265678205,0.01446379702020554
TLN1,0.048118077409854305,-0.018052077365686953,0.009405090813618929,0.007107663605365624,-0.05885731137277915
COL2A1,0.12742690915167418,,,-0.04039752294972123,-0.029923549041568968
SHH,-0.014590320393996149,0.020585154750455747,,-0.015568151196861111,0.059174902470711783
PON2,0.04417614757740177,-0.05385104593738428,-0.06441458764943109,0.03313584832467473,0.012829624654296126
ICAM5,-0.036267818177508314,,,0.031105086877741335,0.017866233346676228
HPX,0.00261897138162353,0.0018071043305318917,-0.0028720669900103887,0.006045926758684765,0.04947869587457841
SFRP2,0.06319007525220009,-0.0380883413856842,0.013723743578537395,0.01485198395908066,0.0020045815680275166
CD70,,,,0.0033916789957035647,-0.03592647830684889
HP,0.11022625082608854,0.04426490583964902,-0.0075784951427878364,-0.03144401854833944,0.003466091050016111
CXCL2,0.02674432121891417,-0.014359589444375853,,-0.07283111363246292,0.00849663385391099
NPPB,,,,-0.04518624468787837,-0.021229725421948564
CCK,-0.030992006085068344,,-0.007198418092319109,0.08801187163700432,-0.04042812469379065
SEMA6A,0.05253503359852808,-0.08508379071438756,-0.04649109726837913,0.026194941214282827,0.002351577808479517
IRAK4,0.08863767047539914,-0.0989836780359887,0.022245617431818042,0.0751438020361737,-0.05222116222063629
GSTP1,0.07527563397218706,0.09179302061007726,-0.054231877399242984,0.09437122344028227,-0.02169800072519309
VCAM1,0.08705190453437238,0.03751183753359518,-0.003216814024981364,-0.048627079016199545,-0.06365617300263662
NXPH3,0.03864913586262248,-0.06960628527526828,0.04143685985084779,0.11714256120722431,-0.01655636794229384
MTMR4,0.0257641825191285,-0.04515950226244764,0.010729543955523505,0.013154779561167479,-0.04290326638172772
LAMC2,,,,0.060807422620532896,-0.013787443888689055
IL10,-0.02435470581560859,-0.02241398883899742,0.02195694009323435,-0.02165521044979186,0.013871337695636634
SEMA4D,-0.049509809446731626,0.06657726567302004,-0.00023541510511953867,0.0863809823423954,-0.040024170075822395
TRH,0.02588229132065999,0.09521702341078504,,0.022682508766853682,0.06979471508701927
SEMA6D,0.05548731089761766,-0.0940136859141405,-0.006609812152623953,0.032792492112073184,0.04547641753591759
CEL,,0.044250256315866716,0.007558344741401085,-0.025305668405593906,-0.03490182177306202
PDCD1LG2,0.054095064526435005,0.05564766702589737,0.002527997358310012,0.0595185073004717,-0.03170277381206071
SPINT1,0.07249222577722143,-0.08961162075067385,0.11988220594291295,0.04168083145040399,0.04162794738975436
CTHRC1,0.0981268598852812,-0.02146278733373939,0.007924177658221624,-0.010555737071315659,0.02045978654553146
PODXL,0.05494168603018631,-0.1256017703837942,-0.02707890418195164,-0.01713981636199479,0.03195949588215476
JAM3,0.07408045515192045,-0.06930466603630271,0.013578110357565546,-0.02403488915075024,0.10007218596560277
TGFB2,0.10855718201382428,-0.024571061364205383,0.05600041066470435,0.016192157450007138,0.015767475678261002
COL18A1,0.06972039739375512,-0.0711456320022231,0.006202852074629938,-0.08170210840516237,-0.024200835015730632
NODAL,0.029148822305201664,-0.024284949196452375,-0.03901634807081112,-0.019146047609438572,-0.015766976164119383
INHBB,0.03711108333208269,-0.012706764270398385,0.05009184323014769,-0.024921565282696026,0.01364192045040552
LCN1,0.007282786215390083,,,0.05004843782551711,
ARF4,0.07681783303086039,-0.04035021527967525,0.020915676329065363,0.055880321841019695,0.01139852442781171
CXCL14,-0.01893247833861027,0.007219709448390855,0.09071848864953587,-0.07117780360537035,-0.043813593514702036
LIF,0.1006168713972938,0.04371376585593916,0.051885389608399314,-0.017975731648863437,0.03292767008317638
IL17B,0.10657247392943539,-0.05022935487736163,,-0.028950542350873847,0.05606192367035096
MMP1,,0.04186523148120563,,-0.029802057162128918,-0.014204252703260402
MATN1,-0.01707620097516171,,,0.17737851948981867,0.11344860256907015
ADAM28,0.012106838709367922,-0.0060639956683101095,0.006876907382805651,0.060938804770561274,-0.05252364165765266
TCN2,0.11906448417641774,-0.07514334345369848,-0.06737858491480536,0.03547545138556394,-0.04197412311265352
THPO,0.0026937146436941265,-0.04829867567589589,-0.025533626649674228,,-0.01753641290905603
CUBN,0.09364799552690656,0.06706382325926878,-0.012267692924939027,0.009121028138829118,0.08387805648077319
TIMP3,0.002495791962814162,-0.04340994853866443,0.0403777339375399,-0.06644842827856559,-0.03225726271478941
PIGF,0.09068570971668466,-0.07101544330144846,0.028829350528769743,0.06045062121599337,0.024001411718716902
CRH,-0.02504569328434621,,,-0.00040864863360972226,0.030038390146369155
BDNF,-0.05798585539847691,0.08386593881486679,,0.04054007647136661,0.05813620788494739
CCL5,0.051695675961516585,0.014537870708042947,-0.0489155283170455,0.0028302008185314667,-0.0357417577206643
GAD1,-0.05569902936885746,0.05572333651470583,-0.03862031071479946,0.10176393236030806,0.03568187051139202
COL14A1,0.12269079213646383,-0.027126925069978047,-0.06763317990121417,-0.06358819810120846,-0.029661392437942025
HLA-A,0.1320651665084018,-0.07409188195279176,0.0015161302002777795,-0.1163120794618912,0.0682770429969116
CD5L,,,-0.029145933148250175,,
FGF18,,,,-0.028224538385519835,-0.024545959414603517
ADM,0.01189666205236291,0.11179869399698575,0.09679056452172843,-0.060901088510159865,0.018253383588188128
GNAI2,0.09601705963268468,0.09973607966804134,-0.04495021855133024,-0.022190161847073137,0.013575093306001885
HDC,0.05917358920971039,,,,
COL11A1,-0.029611811077399335,-0.020008722195254756,-0.04597696218320292,0.03128197245869127,0.016884820666095923
NUCB2,0.09698538857833455,0.05483168796815607,-0.03874253361685349,-0.017406538916884873,0.0518519053761274
CXCL1,-0.04166371654090875,-0.005007997308830907,,-0.0495210355468821,0.02816355070956405
VCAN,0.031160932699298725,-0.0419406162893686,0.027352791628448652,0.05628472210910445,0.02761494195426303
MMP7,0.11497604859738678,-0.050094567889952285,,-0.06256671815313487,-0.01765330403790433
PTPN6,0.09927698173200475,-0.03777917914337703,-0.02639963457475126,0.10020226793489205,0.10234354902140805
PTGS2,-0.0635186871105653,0.2023355413906051,-0.02875854024292045,-0.07389104616535275,-0.04618969589915998
CD58,0.08330667740694846,0.08280959998690582,0.0760453669200733,0.018562692374608673,-0.039778444579817246
TNFSF14,-0.024771306600552073,0.0028412651124663413,0.006204606973921478,0.036004354579035946,-0.020510195448094733
CNTN4,-0.009267544549747458,,-0.013987073980068978,0.08039515355379437,-0.04416572812571801
INSL3,,,,0.07588283431350416,-0.020510193466479604
BTLA,,,-0.01053200336612654,,
MFNG,0.002846441757856121,0.033936582845334094,-0.013339932047365681,0.06974488825636678,-0.023069981803950687
ICAM1,0.09738810435108504,0.06432966936763716,-0.02802653018123556,-0.01746439916759164,-0.0772377246966023
PROS1,0.0658153092081417,0.00694205572910926,0.05382489777832345,-0.016268021017910868,0.032762633105056886
CLCF1,0.030202027782561053,0.03331921681338207,0.0498207035063076,0.0276623650999262,-0.01182115364745699
PSAP,-0.05745012192863158,-0.01591334498164955,-0.010482931994782532,-0.056484887914980186,0.05070738015756769
EFEMP1,0.05440493701671956,0.031598823428856344,0.09741934087970418,0.023631332818909213,0.027174065902945514
C1QTNF1,0.04198457691402961,-0.009617332213101131,-0.06127311991743832,-0.05756273037597199,0.0787425940716037
ALB,-0.019941358100834288,-0.053928228071355194,-0.032114325919017146,0.012609069802467942,-0.01016285463863935
CCL13,,,,,0.009389266296759484
EFNA3,-0.028361085173208515,0.03327966664932885,0.10745787738644642,-0.011868794438606774,-0.02184878854727421
DRAXIN,0.11947252247200563,-0.036885116666628366,-0.013834349081800494,-0.07224872241577555,-0.02128242008033705
RAET1L,,,,-0.01808100845822105,-0.024917972689843568
NPTX2,-0.06050925127135694,0.07178934852296433,-0.018854029783747905,0.03160006225499858,-0.05645081935104811
FGF11,0.06747827214454387,-0.031725006502401065,-0.0011039073925065417,0.014688332383539785,0.02390835503130053
CD59,-0.0525603804045253,-0.04540288577574918,-0.019088198214795772,-0.015605847716722339,-0.006250203865128668
COL9A2,0.008926424043303457,-0.04929508738314328,-0.006477727777332634,0.10062288391459281,-0.010776537610676064
DLL3,0.06282560158721644,-0.015199120286277401,0.05807181659315487,0.1239994109126396,0.05471303116437299
FGF5,-0.015879191196737755,,,,
LIN7C,0.05130239426663919,0.1313396940444872,-0.02917963136805613,0.07025182542220489,-0.06741616105279616
GDF7,-0.028405278130917807,,0.09641283326444827,0.03610932288651965,0.07189740902949222
PSPN,0.018506897570400468,-0.13967835641542628,0.01021188387841107,0.015074678289050299,0.01802104047559606
ANGPT1,0.0786693629497426,-0.02334525612007279,-0.03899436994482435,-0.06696431624909137,-0.06871389231033628
PNOC,-0.0638737863870857,,,0.03314196859519289,-0.019767222088885858
L1CAM,-0.08224679885887973,-0.04153870379947442,-0.010223774387120453,-0.058754848131734615,0.047468568259271794
APOA1,0.048407738215775556,0.027275958097171437,-0.04759992012113876,0.04655522336734544,-0.01041055507846749
PSEN1,0.008258872300803603,0.037219932584991504,0.0014188716859061205,0.030529421656125925,0.0694134228183712
CALM2,-0.0920584748495775,-0.07290704601360785,-0.1180291375237732,0.03222651042429698,-0.03080563209872249
CLEC2B,0.04411212688062362,0.1253614942473719,0.05566418450618498,-0.014891627165886327,0.0064139564344935255
NTNG1,0.016114159746221803,-0.022412183777118608,-0.028456459187881287,0.05586827658470104,0.017676923325823123
LRIG1,0.028221082442419953,-0.10625327386690958,0.023176313157986687,0.09910967544476922,0.0002601707009396117
CPAMD8,-0.01436486540467051,,0.1026959161909844,-0.01741290949655792,
GHRL,-0.030548912226071166,0.09825283156961273,-0.049629969497083974,,0.12320483826984462
NPY,-0.0042482769947192476,-0.010639680873809176,-0.03301601746794722,-0.05839865886944609,0.021222139476839
MMP2,0.0787728026718972,-0.12452812125277289,0.030531227178523527,0.03724848485830741,0.025199657850041402
PPY,,,,-0.02755450367780841,-0.036567705569381
ALKAL2,-0.016287368148789852,-0.005756129124461323,0.0008981199286604822,-0.02163772524232113,-0.05749485972999559
CSF1,0.04692722841168221,0.010029747011356343,0.05315356979807735,-0.02989921877062845,-0.0017648334726117786
SEMA4C,0.049337357701258515,-0.03434785682701588,0.06964665755872519,0.029384294663416723,0.05754678051923546
ICAM2,0.051757157306430115,-0.010760603564599335,-0.04810809680966138,0.04895898331443128,0.047926312101345944
SYTL3,0.015873136531024103,0.03132621768108705,0.036462763247787834,0.03185658035550974,-0.0061397489733670055
IL1A,0.014146109954660252,-0.039173103158836986,0.04067109022241519,-0.019949914183368302,0.028914753641729327
HLA-G,,-0.016809919822303055,,-0.011251794916477074,-0.017738492190979813
PGF,0.08014607088595432,-0.014497737821153683,-0.014792878895103757,0.047598320685138217,-0.01599010638335375
LGALS8,0.052789606162858126,-0.11111185828676179,0.07264349812302223,0.05863393410176841,-0.02675844332475798
DKK3,-0.05934319351487778,-0.12768627078310751,0.006163123574491121,0.024208187772621244,-0.017760743347715165
COL16A1,-0.0274079834223374,-0.11852510137466142,-0.019339907881264454,0.018819073256560154,-0.0016762472388723955
TPH1,0.00599806037391337,0.04114502317683819,,-0.019299605169932347,-0.029114671170146125
TNC,0.07301140545613778,0.0818894403080526,0.002555867886686937,-0.036263327341552444,0.0650270788671801
TNFSF9,-0.015311137294896702,,-0.04828332595444646,0.02425461783058941,-0.02576813709320139
C4A,,0.03859262216314218,,,-0.016849440574553544
CNTN2,-0.08072441902667134,-0.016717026426291182,-0.09748476770036163,0.07479078244913483,-0.01583455126162064
F7,-0.014364857055330213,,,,-0.016673591731172218
LUM,0.09146470806103411,0.010463558500717318,0.060323637442359496,0.011074871100415483,0.017152898891791946
BTC,,,,0.004111616786600612,-0.016135356533716453
APOC1,0.1126651689821737,-0.0008920069485878889,0.028125800357901777,0.08429569392386334,-0.055346773178638196
PKM,0.03795988040208093,0.037301532918755105,0.029013369183057903,-0.06982761149354097,0.010088143262007894
TNF,0.034385715143295865,-0.024012699455893644,-0.040826404860844746,-0.018081013389820176,
GNAS,-0.0736783217924904,0.009525332471831382,0.006142103244049342,-0.08999194698845082,0.04555711654567352
BMP8B,-0.03663746608362479,-0.004805894850233617,0.026573475967406134,0.01831952804414452,0.03636893106323969
LIPH,,0.16254910115329785,,0.14164040471529027,-0.02647840114192388
CCL28,,-0.00936065252041366,,,
PTPN11,-0.005361326488644746,0.07900264571718872,0.02468282656838494,-0.022085433272803198,-0.05068975259170905
ADAM12,0.1221213622962659,-0.009778058972305959,0.03193344061323987,0.01232157075891623,-0.002461626410731833
EPO,,,0.19027417622818313,0.01769975702198865,0.00710836069431247
EDN3,0.020086292327339373,,-0.02553357058965231,-0.009220669403037793,-0.010003343674731553
CCL22,,,,-0.01914603916695006,-0.01399732592885109
CCL2,0.038031113076606546,0.06744514163396234,0.057746954435749016,-0.07553836900679832,0.0013615999796299945
DSCAM,-0.0022568543644781018,0.02325952092666359,0.02431529439563303,0.0739767320578997,0.03409259648366461
ANG,0.07885106526594003,0.09194985997004011,-0.006026259103580984,-0.011550073631277835,0.0001577701980337506
FBLN2,0.0021976737047037396,0.043347857145969636,-0.03037442077730791,0.017693874686443907,-0.01019747687140602
VTN,0.055383642228537075,-0.03748682804809552,,-0.01472207128317457,0.053893329448187574
VEGFA,0.026782797102357533,0.10319913340711828,0.1239121236581624,-0.11776727415708921,0.07816089570052878
F10,-0.023357563911200967,,,-0.02514395284566372,-0.02762811258525283
SERPINA1,0.04706630376034291,0.201966629198306,-0.027682040113699787,-0.05349318571029416,-0.00725487945161426
VWF,0.097777728226789,-0.051602397763428114,-0.06369384887561744,-0.005903665402494369,-0.006649318113986403
GDNF,,,-0.02845645124205877,-0.04590066366577348,-0.005695076214271992
VASP,0.07600338569891855,-0.06359675315147967,-0.04878669853737842,-0.011794289863727641,0.05142464888039801
ADAM15,0.08035334908934852,0.023450770068913378,-0.09254948027800863,-0.0016484627646795465,0.007077427514057095
WNT2,-0.036872393544900066,-0.04780640748659558,,-0.0023010812248701897,0.0010869408966521364
CALCB,0.03407636446322566,,,0.040292420102444014,-0.02491796777372391
OLFM2,0.020897397054116636,-0.06535704443793602,0.0710905951973267,0.05845824039382142,0.0023156473499657024
MFAP2,0.059420958616621625,-0.06519322950140946,-0.046509125872707925,0.01923888935818025,-0.005354730187820353
HLA-C,0.12875042298660516,0.024834847460461145,0.018958618491592114,-0.056172922324410804,0.04661982775418319
THBS1,0.07308502766518528,0.014969503801967834,0.13369028314834722,-0.01687224161063836,0.004791262885995082
HSPA4,-0.0036120108244865595,0.011897832068216872,0.09012976805470702,0.023262845069152684,-0.013119277263480418
LMAN1,0.08122977026590884,-0.0625466860971444,0.07304572166029617,-0.04708795699144584,-0.02781221118011173
LYPD3,-0.0246331275946979,0.048462606804147434,0.06492940491281554,0.08630468776216979,-0.025406734231606228
APOE,0.04468576435691445,-0.04634760194264435,-0.0010950011914318603,0.026096316872508834,-0.027094861248194605
SOSTDC1,-0.009850841675971125,,,-0.006419969189769654,0.04290233029274616
ANXA1,0.08619266286194614,-0.048372391817768194,0.048955536435322286,0.027610367584353174,-0.02293750758521263
WNT2B,0.004847376508706333,0.07285183780529085,-0.04690936122245818,0.014663374953842371,0.04339018785235846
AMH,0.1357668357946893,,0.155856939560976,0.027155076659982645,0.03860272626879824
GDF10,-0.025586858218736786,-0.05644090267086837,,0.12057915046607492,0.02107392969170944
EFNB3,0.03075479085016064,-0.05785008788924555,0.04347217541825451,0.020383364963749446,-0.03726539759668211
LTB,-0.025986372513842018,0.05764502677511845,-0.001723062778277412,0.01043004634938637,0.04283900911010682
ANGPT2,0.08619260985643949,-0.04194926841495868,0.04359200506671901,-0.005925673433129709,0.03224827318237294
NRTN,,,-0.029145955240625666,,-0.014204253828150389
ADAM17,0.042745789998457656,-0.021828810177427403,0.01742772573929332,-0.01990519650667208,0.009456589448119567
LRPAP1,0.008133193809608289,0.0026372678058993993,-0.07998064639973741,0.08022605218706716,0.0038653067054747023
NID1,0.12551429402401812,-0.10461241686901117,0.011500345246324614,-0.04265170504851317,-0.010278475645468575
MST1,0.06689294218087406,0.01275009543655174,-0.027259619631579968,0.13281943505157986,0.016493160395109417
IL13,-0.016084504585109807,0.08001242264285005,,,
DCN,0.09263187077082086,-0.09695597447360793,-0.020184043306309074,-0.01281623611428209,-0.029808327895351948
IGFL2,,,,-0.020744510405457713,
COL7A1,0.06384218424746088,-0.0693845307270656,0.009309944116272255,-0.02471115595939031,0.008527876000402147
CALR,0.11032196943097262,-0.023255689248621467,-0.013833083850820879,-0.038332809738091465,0.09596489344853518
PIGA,0.018425384303743103,0.11473780328509862,0.0007666733431618002,-0.04098261392716933,0.027185161832200468
CD200,-0.057477335733219545,-0.05943279890628252,-0.03711694261588863,0.05302274566752239,-0.010629888818335573
GRP,,,,0.0008934843401504552,-0.015579744759008777
CDH1,0.027212379046904177,-0.013660989271000986,0.046110953409478316,0.053620724617616994,-0.039508425451227
LPL,0.1067095313124208,0.041069245448676524,-0.05368294947802617,0.09016773941306656,0.0655712781175487
SEMA5A,0.04351759346261462,-0.0915813858149149,0.04264216628929817,0.08477776657733868,0.03540297700342244
SEMA7A,-0.05067393091626802,0.018496887308186903,0.018856155994780275,0.015394527881348753,0.007106962780398464
SEMA4G,0.03452360885838737,0.08649183053733094,-0.032154681512042455,0.07575487854406493,-0.03401549322183012
SEMA3B,0.022359346113227763,-0.0765099389803709,0.04475535646955059,-0.05629979841948646,-0.0507233038154661
RPH3A,-0.0006735331289723489,-0.09615739988881966,0.05485484272917997,0.022416103043370824,-0.008003270144577284
JAG2,0.007821346391674476,-0.0044517157730082045,-0.05042840410553379,0.0026972705051881035,-0.029924052332288554
CGN,-0.004529760122989217,0.007775210336508495,0.10470364785619772,0.05400868483113151,-0.02985295442697023
GDF15,0.04811778330401195,-0.034565071456546595,0.052706073843565,-0.038744698409695695,0.00780995929141863
SEMA4F,-0.00024122098180859945,0.06720101134427232,-0.020254811828598295,0.05108248477948851,-0.0013427307950902416
NXPH1,0.0861196394213023,-0.10915459452782593,-0.010318863237082965,0.026825591123157442,0.04881808015366204
ARF1,-0.018608986570386704,-0.07614673151424856,-0.010037201327632302,0.027398132717628764,0.05662513101389972
EBI3,0.021094862634234463,0.02312952590964803,-0.058744329742831586,0.009249618752098655,-0.023134495580407175
TIMP1,0.08744538153699552,0.0076240000662955425,0.01615530605715569,-0.108442929273716,-0.010573552243211678
SEMA3C,0.007906563545716307,-0.044689039390991094,-0.021015764916542515,-0.05520392822941618,-0.027573806540643342
GAS6,0.07138552867507933,-0.043773680805807215,-0.02383848647041087,0.021167335958635482,0.04566178668835033
MEPE,-0.025317516066493222,,,0.026065328538538962,-0.024042271463751673
SERPINE1,-0.032985572654579805,0.08426532240845154,0.05723652504855579,-0.04694090496408127,-0.028549151354135542
RSPO2,-0.05040002557759429,,,-0.028077431408951206,-0.03238625769918247
SHBG,-0.03409017094597239,0.0909005148637186,0.03370912054758711,0.10780190919696826,-0.02260738366384538
LGALS3BP,0.07421518685360251,-0.03832385915216498,0.015875110504497456,-0.025998372560822932,0.009566320634366469
LAMB1,0.1213127348035407,-0.10715945563997967,0.060419115643779865,-0.023251918996413833,0.02859813651586562
SPTBN2,-0.017462800860966844,0.021518801348439216,0.03369214115223608,0.04166187890864877,0.015241906170414531
