,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GRN,0.06269669468096264,0.052034053390247595,0.057368504293038414,0.009937273240152507,0.06138879096650947,0.04636656925762981,0.08493475429570092,0.03513311380483718,-0.013333281034584865,0.07613045524567169,0.042400378042105114,-0.019649589985879474,-0.10894308177429306,-0.0114144461753107,0.026416134221855923,0.055401724220671536,-0.03968332570013055
MIA,0.043631350688708916,-0.02980382353382848,0.07853411640862981,0.04275401455510149,0.028356670243992594,0.0023205020050821442,,0.0002557843542972854,0.017565248890543023,-0.0218212485149973,-0.0029532917939419827,0.0786768932390958,-0.024156566580437428,-0.08103882150661237,,-0.06945041685556969,
COL4A4,0.03175482032011177,-0.0021977827041817235,-0.020466803388239176,0.007230438712758919,0.050817110474666874,0.024729192922217688,,0.09640937516273634,,0.010784183113762202,0.030229228183163544,-0.0031227775513705982,0.03719396187414639,-0.03459124639640736,,-0.016566033406936822,
TAC1,-0.029893153318269267,-0.007163814299747369,-0.11097236346479838,-0.10619426338757336,0.02896124516637037,-0.005257732354608847,-0.14804942571037719,-0.029744033457755083,,,,,,-0.02961266470970453,-0.09643375309156137,0.05247015193881054,-0.013907964328315562
RARRES2,-0.07229760588187241,-0.024691095205206195,0.1233284336192284,0.047571701420639656,0.0534172274654442,0.035699632822832505,0.029519158101458547,0.010190505045327494,0.09465419553693241,-0.05156853330625238,-0.009935883817429976,-0.07476517395528007,0.0871892862920787,0.012301268720109238,0.02565475998737166,-0.014748401243318419,0.1064021703781893
FGF7,0.03574251360274595,-0.0013991459930227468,-0.02524698435094835,-0.04844497870373594,0.0776287943807823,0.05926679541414747,-0.022972359322038127,0.03639202781084066,-0.014253448260559716,-0.033921743154361264,-0.034494397171059614,-0.06242599930213926,0.054525111212311246,-0.07154530493894287,-0.002562812763750886,0.04348938795076168,0.07293543060458789
EFNA2,,,,,,,,,,,,-0.018249019333317885,,,,,
HBEGF,0.04727112283268809,0.013847272957389559,0.045569011201718586,-0.06845394261168626,-0.017915784688059547,-0.006616767018264329,0.1314956398774847,0.038949188459425674,-0.041716071579632474,-0.04646478630909982,-0.021335807379278558,0.04115650059174105,-0.03702680451003771,0.04622191864861709,0.038240182007665935,-0.005482082933230594,0.005755327398025106
CSF3,,,,-0.040717372280824685,,,,,,,-0.051966199203216414,-0.04443758814929044,,-0.024606834698814906,-0.04425881333671495,-0.03078177320017442,
PI3,,,,0.05630288277447112,,,,,,,-0.014563800325988922,-0.09122336495520704,-0.04402961113633287,-0.052167889380433215,,-0.06136923906125653,
PCSK1N,-0.008594101562098735,-0.02003018261743577,-0.011138533640303351,-0.11105564410614961,-0.008810929771847253,-0.03819500783438981,-0.17578255915376637,-0.008689112932904794,-0.04201660892934204,0.03073908722151281,0.01571898252744717,0.007616741680995839,0.006267390284293897,-0.04888474864138424,-0.0942999548772352,0.061140468421338356,0.014832551432573124
NTS,,,-0.024985316711937645,0.06955061586412352,0.026345292019091537,0.07184329716448548,0.021167779594633538,,,,-0.014220258956069026,-0.02223296706125765,,-0.03578498174605476,,,
SFRP1,0.14056449726905873,-0.0683906046696021,0.14641710007897324,0.02576546380577642,0.019828378962377314,-0.017997778924313486,0.06927222745463352,0.05572624462208923,-0.026396822255043532,0.014344696035799211,0.04183985542449129,0.03426826887677228,0.06888803428555058,0.08193895893442572,0.015153435811880703,0.035070494382420526,-0.010777243079696179
CXCL13,,-0.017400046287211,,,,,,,,,0.021270608797344177,0.04752785268814786,,-0.040138867974426645,,0.05444619608596255,
MICA,-0.02072172488918154,-0.03203885423244037,-0.0031631386521885157,-0.06007399890425735,0.04829626552980759,0.02043327722809808,-0.0028990806572356757,0.013723122449979691,0.006179076385182328,-0.05754164283002617,0.08731292586298074,0.005894539250137191,-0.06041692328065825,-0.009022612531001891,0.06756946554127477,0.00669329818419982,0.06458532990495124
TG,0.031124538084605538,0.022267961092288558,0.023493416361695534,-0.03363779407178028,-0.022220651856073845,-0.011490212845505695,,0.005840492445171533,-0.011872657593722002,0.03669496685717083,0.0789114691451119,-0.027382329364439264,,-0.020251803080038763,,-0.04079150598742125,
ADA,0.011228090433656308,0.019348534746755453,0.004046252326286043,0.013512506085077048,-0.015330488676265684,-0.08098659185343321,0.14316227898601777,0.05998238675872119,0.01194745862538752,-0.03355172631422818,0.10388792111453761,0.02871610833548589,0.012814320587691653,0.05387665319346511,0.05722214511763423,0.001133613642969395,-0.0351925245751568
LAMC3,-0.01542217462433101,-0.017257998590854133,0.051900681140852466,-0.048987255210313226,0.036015394829068674,0.051339245168081304,-0.0277386275053798,0.014591642018104457,-0.011784852744444841,0.0011824851738691437,0.09769214308848795,0.06610788612466077,-0.03098643545109716,0.04098343014893718,0.0697568407953595,-0.0022635942771930483,0.060793099003469075
CCL7,,,,,,,,,,,0.06458645616500762,,,,,0.06756030891015614,
NGF,,,-0.01344824272194382,,,,-0.07773943719472279,,,-0.04812222195876065,-0.0325867667384265,-0.0180037218115929,,-0.0059396369479180824,,-0.057312662809342045,
TNFSF15,,,-0.03341622845092325,,,,,,-0.0177984148375843,-0.037858857536212216,0.09931440587928782,,,-0.015280421900736146,,0.03295597061485451,
HMGB1,0.06262485068413039,-0.029517730835857924,0.08750254982659869,0.035416530352297505,-0.011118933819703282,-0.025103603790618465,0.08107357831794043,0.006900930241748764,-0.02539593214869132,0.035205342282769926,-0.03773365065337285,-0.09807105997297871,-0.04065719350313475,-0.020370786753550637,-0.003101367265470144,0.002381680372028812,0.028350623899152657
ITGB3BP,-0.011452101233964531,-0.0053658677003256845,0.09372537686634741,0.01085234295953475,-0.004418496069764986,0.019495442127265443,0.04264022938120432,-0.016966099431150797,0.10786505667854435,0.06715250549311402,-0.03003853307908811,-0.08664230947197137,-0.06796052731135202,-0.01628208367339665,0.061247423227713725,-0.042705491364609514,0.0637885096441645
AANAT,,,,-0.015973242835667752,-0.019983162072060856,-0.010592646244474067,0.07804510406933707,-0.04217184943831724,,-0.040660522836416885,0.011331579652566062,-0.024558237355429884,0.046041480805453124,,,-0.035093236694019384,
RELN,-0.028700835704756532,0.008709168338683322,-0.019207153498838978,-0.06723760843629097,-0.03146244130699338,-0.002587655885579231,0.027421748422822568,-0.014541864306708164,,,,,-0.030254790515263353,-0.018457093681195597,0.18309482834928265,0.029889992371492532,0.029605028821197164
IL15,-0.0012715099234801514,0.04247592223600449,0.006935022818836739,-0.05967753388240988,0.006777276023111245,0.03552889890045358,0.07334500242733698,-0.03911244120286527,0.03704813542592469,-0.01670057272550272,0.04645826577387242,0.044468759164815116,-0.033238540284362746,0.07760021989954766,-0.06499237144007829,-0.03223010923414337,
UTS2,,,,-0.04089828049697146,,,,,0.02438868662964814,,0.061283522683315564,,,,,,
BSG,-0.09067119117047884,0.025263699918278516,0.029623961745505033,-0.17370800938879966,-0.04831210330837784,-0.001199170445275124,-0.08986438702454082,0.008458667006493037,0.0004625346347600456,-0.03180645596482742,0.04679203415928425,-0.043920527063160665,-0.07453043431863444,-0.0029016511712672095,0.042678817229234806,-0.015343494124969622,0.03700272057666683
ADAMTS3,-0.046410218685199546,0.03487651938687582,0.05376390626674189,-0.05568804655157319,0.013202863467469647,0.008553219882241283,-0.06039369241833944,0.042271904945171336,0.034149587873998015,0.01686981038429744,0.007932280636907324,0.04250528527372705,-0.013651541397790535,0.023886976108612745,0.11147869922627007,-0.02306604101760494,
CD34,-0.05563406472304432,-0.028079997134882802,0.00611229381121603,-0.006376538269707165,-0.012591614329851484,0.00853330362960361,0.00371024703947478,-0.02206639843143732,0.012354459445817456,0.055845054020534676,0.07572074642349776,0.010402786827595135,-0.01036768165008652,-0.007093731387691908,0.08661943503250336,-0.012042234638422706,-0.0375184874153079
CCL23,,,,-0.02301657794125269,,,,,0.10881712587202744,,,,,,,,
PLAT,-0.04704339197123386,0.020401944514111918,0.11435191467824876,-0.006011466139482807,-0.02607747735713106,0.014118056135105398,-0.08514784202445731,0.08674771615278867,0.053178529721839486,0.025802911904680384,-0.007805741946317362,0.05003148270347796,-0.04138428478493969,0.05932612409234179,0.04477377735892324,-0.021144653314985024,0.04875076519505604
NTF3,,,,,,0.07829307923856775,,,,,0.041874371666707384,0.07811922210799198,,-0.06578790116141313,,,
LTA,,-0.023397812222327823,,,0.0943399831774804,,,-0.02950468742571005,,,,,,,,,
CKLF,-0.03499775781518192,0.06335795122151494,0.045740386356302225,-0.005579075284322064,-0.03302108467007981,-0.013238137988257405,0.12196332751464363,0.035832659090240776,0.02059294621273356,0.08109171797783077,0.052383188556163016,0.007286521810671182,-0.01184346930696408,0.017810300294289882,-0.0030943052392676967,0.022750430129798056,-0.0010164076487356405
CD24,0.07432833062976851,0.06034408193802423,0.10740523160126454,-0.031101011064204397,0.01948320075941652,0.12197607292345083,0.08216056798144411,0.016409832593853976,0.058678194036250284,-0.06858316441598704,0.04401931850245827,0.02651075533923604,0.01043595890535349,0.05990008268773997,0.15659971808721881,0.054463903505547646,0.04364809425444538
HSP90AA1,0.005071933189506381,0.0378773684774912,-0.1007920790472651,0.009995004634725649,0.06764112243954805,-0.0014701217599154593,-0.16253972627638888,-0.07267414592992436,-0.07405536148219202,-0.009626756666062105,-0.13373117447225347,-0.12843360307966192,-0.01906402531049232,-0.022840787924952928,-0.12905709791930936,0.05447530440528104,-0.00023615972502283813
BMP4,-0.03562892882447013,0.002458815007896079,0.11965516452680681,-0.0014839442874389278,0.01639800360858763,0.05934733989204201,0.03171566007967757,-0.022666738912763305,-0.08277549414157663,0.027047846183310187,0.04634250721545234,0.010773200785796844,-0.060682703834639695,0.01952343999734668,,-0.06439118866070513,
SCGB3A1,,,0.05696532755476818,,,0.05771622901740168,0.022058078885990116,-0.027292147599911887,0.1341430614227381,,0.1138801646609632,0.023901234237209135,,0.00552839613909843,,0.03581900789886501,
IGFBP4,-0.04377984793191727,0.01829850197459554,0.09225508200866503,-0.11495052080897461,-0.016083917762403088,0.028897353595816574,0.09911062979046655,0.018329015044002174,-0.030048233725272804,0.02065626784677701,0.059277600271674495,0.04823902356022521,-0.034470363862269315,0.011787980084838837,-0.04897047635212895,-0.02528972668479754,0.0715934577202101
RSPO4,,0.03478854701944653,,,0.028590624121510796,0.028719678804542126,,0.004270155706412142,,,,,,-0.02137056549552938,,-0.044251181396369244,
LEFTY2,-0.007174148661796709,-0.02368517295556579,0.06639747619233163,-0.09004216672599019,0.049991494362929496,-0.03053298239118392,0.08213322362185761,0.019718033218490697,0.08802985492658126,-0.03822742295818923,0.04773664710750184,-0.0014615399700540846,-0.059879001622874614,-0.029062557209374576,0.033310628895158186,0.054858814892255574,
PF4,,-0.021283490311496428,,,,,,,,,,-0.016726489657452173,,,,-0.03466445432711093,
ANGPTL2,0.024770462199108268,0.018290555679399495,0.14845477207315727,-0.031716634841463566,-0.023496736223288153,0.03621271874531012,0.24846759754112735,0.016719738950258165,0.05566539647759317,0.019958114921469147,0.12206867091717458,0.11909768595496437,-0.0358084129062627,0.07128951886249492,0.09926394858027211,-0.037291483376226266,0.13884965073874472
LRIG2,0.0019915359612324222,0.01284372514423428,0.10400355091068537,-0.07171248020553962,0.04746881948043205,0.09194580756103592,0.02618950570339767,0.07763340403526112,-0.004105637447588225,0.03614291923754618,0.033852498932003136,0.00036739663495781607,0.017656272452995142,0.0066681642589268,-0.011353253857391698,0.035306706173236245,0.07464671561222189
ICOSLG,0.10759367323551927,0.011512465301886396,0.047640390450885826,0.047246212718639186,0.013957384247969783,-0.03502149766248554,0.1734958583385041,0.023418443723758363,0.030086418654581705,0.04886962103784499,0.06065617476766245,0.0741909119726035,0.028145371128729852,0.007121699653142478,-0.041360800692327164,0.006156728701781968,-0.05861189671793141
WIF1,,,-0.12843143349631392,-0.09019004306168715,0.12605638486925225,-0.016779165616608277,-0.12547736931777775,-0.041503468607994254,,,,,,-0.01986601062180239,-0.050183283159528275,0.012878005480927542,0.07149971974935093
NPPC,-0.01711370054968148,,0.01412990292015749,-0.051512151148407764,0.0353984229390948,-0.019896884663934036,0.015839235465947597,-0.0008384321078548797,-0.0492074670665253,-0.016734589408243884,-0.00944669878275097,0.0066819971388068266,0.025568381992261007,0.04838978165146972,-0.05269070966149834,0.08852573415117161,0.00258228169857975
LYZ,0.007815830365701215,-0.04743562574690795,0.029970856545094366,-0.07467839144318675,-0.04698226411823942,0.04315078310506482,0.12884461890918672,0.007652259846268129,0.059037242182217314,0.03863843228230744,0.04023309844509718,0.07586035020289686,-0.09161999319549288,0.013067049584162787,0.024091206821186137,-0.016019170940030296,-0.007066410022636455
EREG,,,,,,,0.022986667424897106,,,,-0.05727262194384298,-0.012053844400009584,,-0.012658709999440928,,-0.039909055678523896,
SPTAN1,-0.0002641225802094249,-0.0221050181020675,-0.009026734022674955,-0.14855789995551805,0.05773916441998303,0.060830227048542324,-0.2012373973671509,-0.01555843930975732,-0.006437748606874794,0.019576108315962824,0.021341097495748966,0.04609438061399145,-0.037436850633277834,-0.012479380566431143,-0.06264523863573541,0.13062236566349109,-0.05064799787949711
PTH2,,,,,,,,,,,,,,0.059216342657446484,,,
LIPC,0.023112267066679532,-0.010973213461955648,0.006256378489181016,0.025429290847166795,0.04624585722672579,,0.019114236199729302,0.10616932794153447,0.010242395338922156,0.04431599158688146,,,0.03419066699535683,,,0.0177394673006885,
COL8A1,0.11396121642491312,0.06173714162109374,0.05816780909970484,-0.026561154957392884,-0.010598555871167958,0.06810335621178676,0.044510640087986705,0.012607757113981707,0.0046010673430428315,-0.01634261323609008,0.014767166505557287,-0.026683750905049746,-0.05704923484990648,-0.0719912170678169,0.003514557233687081,0.04320650078149527,
GSTM2,-0.06385980984172003,0.053372837036603234,-0.020107190518833314,-0.008132058128412303,-0.0008588956017826245,-0.014961473241252377,0.08665502564142827,-0.010450039384501968,0.0936571005757971,-0.008342962180117123,0.076293453749344,0.016538900308981985,0.023029683069938765,0.03737164155820681,0.14671981660800795,-0.03212552646923274,
SPX,0.02456971186881114,0.006366258195515742,0.005694269479512141,0.005036631259540306,0.00979045829416577,0.06055205876557962,-0.022223541400506853,-0.021265500238214725,-0.013764166544439762,-0.013782518074617105,-0.028448274261673092,0.057316872271776426,-0.07113553062378344,-0.014806767442702812,0.06678736589204956,0.055536282199915014,0.06983859742024852
MFGE8,-0.041340910701725485,-0.004554743883570582,4.138539410897657e-05,0.014100204798929993,-0.02338624306659406,-0.032494881328729186,-0.02352443338648875,0.06235404533358605,-0.029729624460896876,0.05640658008911948,0.02774923586119338,0.09112088171070504,-0.030078107470654362,0.015483984105004229,0.06836450453754034,-0.06417577201534148,0.05050626839769616
TGFA,0.04007897883419629,0.023657704118794528,0.0770354151687431,0.09129244378885898,-0.04805708600781225,0.04920337424035762,0.16118213222329086,0.08304696961998734,-0.00972845822156367,-0.02426610820670542,0.09207772279371394,0.035551897424369955,0.07837618428787589,0.03123468804774384,0.06739147122962898,-0.027244633511734367,0.027517644001767733
SLIT2,0.028617419476550967,0.021067004208785413,-0.028466834536907112,-0.012398830670731173,-0.014173236841791552,0.017564889396771467,-0.08996764251033876,-0.022731791502238446,0.0012650206217137414,0.0476420152877201,0.10116484049427302,0.04617528340697578,0.008689932398439678,0.04100476705486344,0.05547250572651775,0.000834122644819083,-0.005136571531985852
PLTP,-0.02767111198565426,0.008064363945936603,0.07082970283208163,0.004822766188686192,0.03798738627754985,0.09624177562002559,0.164699005166049,-0.018487642851058066,0.02426528682050559,-0.012626675174845146,0.062217481788922994,-0.059660464058774995,-0.10735499761342972,-0.02249890491094901,0.023263806163050606,0.017687444059060156,0.11947903284396316
APOD,0.10299168040699123,0.05606959965209997,0.028612838818506674,0.21721452774973632,0.01693777028254797,0.04566479377431286,0.19326686699923953,0.0922746910469047,-0.038828538790914496,0.10355384897805825,0.0747434144237318,0.1283278437229194,0.09315436028067924,0.05317449564431831,0.009840952946093332,0.036723423707086596,0.16661680093828268
B2M,0.029788169280840885,0.001338138948523945,0.09916935172969286,0.025262802897805216,0.01624314562216091,0.07277533725080891,0.22953173328194243,-0.042518401768067024,0.07221519435554663,0.09721746927963434,0.08310754457890981,-0.012518714558150432,-0.07630385079743056,-0.008270219809165006,0.053269706522546846,0.03319201911577972,0.03550165160555588
OMG,0.019806745883904422,0.018306571285277646,0.048060789494813155,0.15463751089303357,0.02494792238528627,-0.01152905989691156,0.1514827495583175,0.03735339094168473,-0.023035535768773145,0.09038784521656265,0.11480281683802272,0.13310691287551998,0.04087866891731076,-0.0045389624494032626,0.06958960840321457,0.09292079165763144,0.11292133250377755
CXCL3,-0.027879535434575886,0.027273363010115157,,-0.04822233372435983,-0.032181859110143256,0.03023714552350125,0.04407620406419974,0.012468329638106061,0.02412953569984655,,0.01793759000626927,-0.0517779075215865,0.04111118990760543,-0.03990791219431797,0.029634276304287815,-0.02606923488928083,
CXCL10,-0.11381598681070278,0.05688837900546645,0.011994024378752221,-0.06492455832347806,0.0006281201710401458,0.04006147765454716,-0.051036994148798885,-0.014506400098996324,0.01094424770436258,-0.025397528192219822,0.029843642489592377,-0.02243507158126054,-0.009790338272983916,-0.01578886038545323,,0.14000142045541303,
RSPO3,,,-0.00048318208905487336,-0.03249512806227381,0.02598364154064421,0.01060685381999112,-0.022314535549868834,0.04908358963670559,,,-0.012614435465853878,0.08398561483318041,,-0.032864834793812116,-0.04110490735888616,0.08927046492122102,-0.009255626955386563
CORT,-0.03461993228189964,0.01608992348067529,-0.02330480743456599,-0.02245921232331368,0.06605530736891779,0.007109751502748209,0.05255505163011487,0.008189852854583454,,,0.020836096706634135,-0.01750342128422169,,-0.03554211657011345,-0.02700540926362904,,0.03043828707044807
NCAN,0.08088685244405387,0.0327692843737772,0.08801153536502791,-0.06059563599358731,-0.054540796654181524,0.0012691875226025163,-0.16865485693553176,0.09184628758464883,0.021472675360835594,0.08078597683708884,0.08772913428650359,0.09389387321406485,-0.0938551934298915,0.0046533052910214465,0.01819166475040961,0.0359706473854698,0.05842188624886407
PRG4,,,,-0.044869173498323305,-0.018833833782583496,,,-0.014341409481184824,,,0.05611094214034615,-0.025827369210031464,,0.029691244728136175,,0.047751193508412455,
ZG16B,,0.025610718048173584,,0.02466402189341395,-0.015292588955859995,,,,,-0.03559815222870891,,,,,,-0.029572334720933673,
TGM2,-0.009334533092379076,-0.020756426883082515,-0.004506968993919103,-0.06056729644153067,-0.020587455202630785,0.01329722915573927,0.037177440017301853,0.012819447910098638,0.01855547951208296,0.07936170613941228,0.06812380195449337,-0.006622336706267401,-0.08190178106701841,0.055578496685976794,0.050812531603553326,0.05916717600223136,0.050891748479125476
VEGFC,-0.00788754171362202,-0.02239573893330426,-0.0066145241383071375,-0.002958148689406774,0.03361881829981907,0.025652957511300072,0.05684535989414131,-0.025589555081088587,-0.03146652015531677,0.060780069461966686,0.04910405396589989,0.0374329660448729,-0.07905571660038041,0.005584677395609828,,-0.01538244106189879,
WNT6,,-0.02368517357717139,0.006174029613684166,-0.043999816072860125,-0.009036198026374386,,,0.012644373159574262,,0.04575046297731176,0.0343828034756477,0.030482609601103005,,0.024385934578487874,,-0.030557094107357508,
NRG4,,,-0.029856063305301623,-0.0650738435399644,-0.02937953947482749,0.002905936678163846,-0.05460879482824688,0.03782928304075965,,,,,0.10336513491873403,-0.014644077505520657,,-0.00019167704107294608,
PMCH,,,,,0.05096108530825973,,,,,,0.07782398850594277,0.008394535641696088,,0.07722837201226466,,0.034574009065404435,
COL9A1,0.03805248576615181,-0.05277815519635696,0.08876959322060507,-0.021510774151208518,-0.020490056253536025,0.017341164074278336,-0.062620156046215,0.018971135646852714,0.03845987593079453,-0.08619807904800417,0.08227175290956125,0.04733375927208053,0.07482813284765961,-0.013524087261854617,,0.13136325238970262,-0.06273266769519827
GDF11,0.03962122967537023,-0.010304465321548582,0.07294699181480133,-0.036734735954009216,0.008786475918961693,-0.01476366497908465,-0.09789967055934802,0.061991296797470063,0.008511911971489972,-0.05464766243074708,0.054775119439757575,0.0013360050125448741,0.031016271262925093,0.036328299146940794,-0.09530344753132795,0.009568593184334041,0.033823509845277704
IL24,,,,,,,,,,,-0.021382536711941336,-0.01645979428392412,,,,-0.032355033591506835,
SORBS1,0.007080239255214961,-0.01409210401498221,0.011882477280532266,0.001319135221429497,-0.006803112630023759,-0.011659828590350734,0.0034609216283684814,0.0549567411478766,0.016841266710388502,-0.03498204596160191,0.004103879230875289,-0.0308603333730324,0.014377990031302357,0.03264857563271487,-0.022482991392882557,-0.002612086637922567,-0.050470178611943604
DLL1,0.11096859880789015,-0.06277676553243199,0.12873249056401295,-0.03976506050364411,0.006526032501347187,2.7739954451234562e-05,0.06992138989287161,0.13780801979376955,0.045437478219965736,-0.00882559247840649,0.08348134207486722,0.07806750238849634,0.016071084420844237,-0.04630188697967643,0.0982521273923714,-0.030679014606302582,0.025466766734909045
TLN1,-0.008114426891876952,0.0197022252963041,0.062442071139881,0.045762253895574485,0.014099060864797808,-0.022004564459301136,0.136099848579176,0.09129458142541878,-0.0995117843383662,0.009994962881371297,-0.04895968574385486,-0.005039131356428772,-0.08441745231286753,-0.024211652986850175,0.09227375577883487,-0.01752124557775825,0.04275352622249856
COL2A1,-0.0008790997618008201,,-0.012614026491226974,-0.015778565866278925,,,,-0.0026754329770566055,,,0.010247603877472884,-0.04289925907827808,,0.17938996965420465,,-0.029070016751619403,
SHH,,,-0.028839645029801818,-0.0379086265280292,-0.01854886251899368,-0.04565244403169905,,-0.013523609645299368,0.06951501472405595,,-0.03352960511952663,-0.018208894804368315,0.033893997628616925,-0.03140554777887482,,0.0573828785789255,
PON2,-0.010042484052228432,0.001740609382498901,0.021334250998851525,0.040624151710765166,-0.006226945068057383,0.07822554106904864,0.1463003477520681,0.05443231225122718,0.07843734186409411,-0.034810401637792865,0.07614433337672927,0.07271004387476647,-0.044892332068434494,-0.04544349188032123,-0.05205310940003801,0.029411651433876022,0.040745850628210255
ICAM5,,0.0811131340325384,-0.018460986195334428,0.006248675600408135,-0.043916866646014505,-0.03305802325759775,-0.011513449722581467,-0.004533001851859268,,,-0.059770071751951565,-0.014157726481255302,,0.0027346895949468745,-0.06718831433289757,0.0495718670958551,0.02286391400891416
HPX,0.03742517012820883,,0.08247186288360651,-0.03247788986927681,-0.030010758023781385,-0.01847143765845391,,-0.01261550145549859,0.008712143387512592,-0.0076560084845802324,0.014650471906019811,0.02585219025282146,-0.0366155454070962,-0.04497557315411927,,0.005823039032550393,
