,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
DCN,0.03855351109491282,0.051299849078145665,-0.04313029232113784,0.008764989938924467,-0.005725821714688288,0.12118130820141285,0.048486348830099744,-0.06543333364931239,-0.02545293411954645,-0.00670752628403658,-0.02840201586208323,0.10430368997633092,0.02383252864476125,0.09512000956902913,-0.013295161370889479,-0.005842456819079897,0.07474386944857411,-0.027702623005986915,-0.08833835419726231,0.02937845788985818,0.08989316921447839,-0.01907189911492906
RARRES2,0.07220559589535402,-0.004398361818970038,0.03899824321509429,-0.012979097707443555,0.11884117970137284,-0.14530084148639044,-0.1584588036555713,-0.20522105275530259,0.13033168409091578,-0.018167891209623477,-0.026640755980778228,-0.051055497083847615,-0.0009127659195411995,0.04957534697738042,-0.06091415896828148,-0.0001307352456305933,-0.0394524106237146,-0.02702190945905387,-0.043575416274541735,0.06397265057177078,-0.13675168566994741,0.020178707983652438
SEMA4A,-0.0018598114001512269,0.14401005701782182,0.048952697659671134,-0.029731169645596408,0.03267160021076194,0.15918387307945162,0.11275714375114947,0.18357529949464294,0.07022099445648733,-0.006177585991646841,0.14270173547568965,0.0638989351975903,0.006154104769804868,-0.003338358150169516,0.09601711875720806,0.01591301858450519,0.007809771486617154,0.007726586399931025,-0.011086862079252618,0.07387072781621437,0.03222428686379655,0.004940235615995315
GDF11,-0.041128550173591946,-0.001448772355686265,0.0596204983583044,-0.031034576449228593,0.0016498500265989611,0.0032890061412293842,-0.056364401125633665,-0.08557973958257667,0.01200852852904032,-0.043050473507218065,0.07826350209515656,-0.032837596798807434,-0.049909538619661506,0.042531803260160254,0.018740981934563535,0.005017813507416026,0.01945297187877013,-0.0764930939101805,0.06524055330310234,0.16961587255944538,-0.041960385956609884,-0.039825764875278294
GPC3,0.04267721203982213,-0.04509330244890466,0.024127385983480517,0.047531767997487206,0.0059219869769033245,0.056601849991538014,-0.0817165127135904,-0.05536427021062594,0.07534376103542582,-0.04479460363782436,-0.01311780857626669,,-0.033214029967858584,-0.029638516107434985,0.04553969927752209,0.04898483164050284,0.10078372988059618,0.05263514296067161,,0.06511277768394177,0.040401104983335566,
OSTN,,,,,0.11316625578006193,-0.024051967303040628,,0.03593819644849403,0.032547717303882555,0.02282657334616644,,,,,,,0.05899890149743479,,,,0.1398637001968531,
GRN,-0.011478375330764276,-0.0726351673830797,-0.021587627621759684,-0.0024557093063314567,-0.037479433654684285,-0.0954253744294112,-0.1287581811365872,-0.18320448496190783,0.00631117975336927,-0.06401550891213548,-0.26436952093233235,0.027208616439708146,-0.027044873438798956,-0.005085950647454251,-0.03606282984680117,0.04256753952544565,0.1384235445013505,-0.051292158310000176,0.04437001448203735,0.12918732895167215,0.1335025650266756,-0.0697570767834881
CALM1,0.06374228984658753,0.24432712137515672,0.10353696065129911,-0.003453783128818379,0.02133045941972712,0.25530486666914187,0.15396821233125893,0.23636791894245796,0.060597959464204314,0.05054658286946666,0.39250764721771236,0.1126503863830141,0.06642148301720553,0.0036245813789348596,0.08004029320539065,0.06189224428024946,-0.019474630043301903,0.07437372814937092,-0.014893168093416075,0.04399780750696719,0.19118196919097083,0.18281014862161868
ANGPTL4,0.0005923538899361549,-0.27235986890147423,-0.09698435042755678,-0.037973696270662896,-0.03336932227577127,-0.08902498204935581,-0.015761362408353505,0.015767741544190535,-0.0295907369101196,0.04279330649924357,-0.0506681354918586,-0.10313836038070988,-0.07595962906608743,-0.022287017056297674,-0.041484024286721426,-0.03830633282882842,-0.0015210280231636876,-0.1318588802762583,0.04824073431689772,0.04260542290171385,-0.12537594307102948,-0.10649582504783114
BMP8B,0.002832156037947542,0.08363553998658013,0.06962211514052166,0.010339519682969941,0.023838191807701338,-0.025014993061331068,-0.06661732904689092,-0.05172451911831673,0.042008924180449415,0.011486964015794911,-0.11011680211379518,0.02570639492523871,0.021950787856711864,0.058142137162845546,-0.006611157287976016,0.01577411119231091,0.029386664139569044,-0.09091957867357944,0.008539193238004544,0.11116420457534104,-0.026294417401414104,0.051232051915293064
TNFSF4,-0.006238288786153612,0.017562781095097024,-0.024306009954827235,0.010892517488864557,0.002467323511604078,-0.018160938733984895,-0.03549596924097122,-0.06501085495320114,-0.014225016236514692,-0.03067636707689235,-0.0658381856321091,-0.020280271320110524,0.010575533529516765,0.05564639980046121,0.009142290064591696,0.0028851711748512023,0.016989453928965118,-0.02092203721064396,,0.16242152426729417,-0.004555785962331505,-0.01397641464077732
RBP4,,0.014822319516557443,0.017437520787026626,-0.01508657867208566,0.0551309675744526,0.24695837838292,0.1572506657965073,0.24241824328952485,0.12657236608229466,0.02642406850209556,0.1987347585171104,0.10470158333978759,,0.02779579736213551,0.052554359616840386,0.081579616518715,0.10852163535680141,-0.011147845738750974,0.13764438154532854,0.02428643653903817,0.1664468950499217,0.20804371610594743
