,UKF266,UKF296,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
NCAN,0.0018739034329060802,-0.004290089797332905,,-0.03256243362553006,-0.1869204688428617,0.11546690305894629,-0.05315954274412048,-0.1258757301603783,0.029300425875642442
PRG4,,,,0.019094938581069552,,0.1583567245955033,0.22462108527906047,0.10048293922420935,0.05533372560690825
ZG16B,,,-0.05796295578722204,,,,,-0.026579108184920087,-0.015762543826069484
TGM2,-0.03322896185740661,-0.008698659822750598,0.11239544057015394,-0.07749230469281469,-0.13660011911084388,0.059775932756260655,0.14859120464588063,0.126442680660574,0.061985289236747454
VEGFC,0.011727653322160326,-0.05202792650458244,-0.026497172185461347,-0.04656738353689739,-0.05780833398248894,-0.031099612907283868,0.18532774059741006,0.04535489552656008,-0.05534811401862457
WNT6,-0.021087308489161464,,-0.06481443277338927,-0.030192723990802858,,0.05126000447584191,0.0885490243551595,-0.006030493840685591,0.04446355394966642
NRG4,0.0782682941401664,-0.04232973840832045,,0.01236543687285373,-0.035801118375040644,,-0.036816158148733125,-0.02131628325555365,-0.024493806912969502
PMCH,,,,,,0.04847901169065265,-0.021197223809832754,-0.04596600454521931,0.0014254014463503024
COL9A1,-0.04678761483372108,-0.012742211870406462,,-0.01865496943562924,-0.08001106687424024,0.07585290018411012,-0.09202104239000036,0.035454847635582855,0.00954533844597269
GDF11,-0.03966340841370182,-0.0276489126798551,0.0432523638385135,0.014451443986825813,-0.07310852404923637,-0.021838778241658,-0.04489180133214526,-0.003053432240768122,0.07719162590328803
RAET1E,,,,,,,,-0.023383811275064358,
IL24,,,-0.03655124149146972,,,-0.01831325986463844,,,-0.02738326130037136
SORBS1,0.059146772366689304,0.04895993370522253,-0.0026962823054476567,0.035901908915928524,-0.10232668425883508,0.03959210288312082,-0.03655312872706179,0.006242957885413422,-0.003371729337079744
DLL1,-0.010488187823923347,0.032169399432886894,0.053695017605039155,0.12827081867361678,0.02645795242850281,0.03944328838297995,-0.017137753919302265,0.004867240345319008,-0.03561272305774823
TLN1,-0.03302725346337551,-0.008590621219016475,0.1143100952092977,0.1158172700517448,-0.062113833791921744,-0.03597714003837672,0.10077782945551404,0.06798677827781077,0.053511227077879066
COL2A1,-0.022845474374589753,,,0.07297162055195963,,0.01621380200617927,0.013223101948863515,0.02214432704247905,-0.02206760533613402
SHH,-0.024935927338648325,-0.013194807377828648,,-0.0414477581440722,,0.04761094402440792,-0.04969361584353713,-0.026189113289335725,-0.019315170903044118
PON2,-0.0008859479950905013,-0.03225004839716078,0.1851314952715629,0.011142321223513975,-0.21869583839551193,0.07020815428610674,-0.001958036491744659,0.05783574172382392,0.011251226578261506
ICAM5,0.027585167141582448,0.047709499414411924,-0.03460024107610595,-0.051549511863718256,,0.0010794953288707587,-0.06610423963731077,0.007811209470627563,-0.006589583446284239
HPX,0.050310194253409,-0.01149194819759931,0.02858417132320344,0.05813450073118064,0.12494664473739239,0.07055009463363635,-0.009983369390564791,0.04910044052009902,-0.012633055431392233
SFRP2,0.0394182867606162,-0.02278742304456968,0.007887285635514918,0.03541710357622246,,-0.027468728627916314,0.018733916559750007,0.05615987407440877,-0.06637820667414607
CFC1,0.05082230183509818,,,,,,,,-0.021673165200368157
CD70,,,0.06493090211675565,,0.1392718089023342,0.02336149800632018,-0.0022796210345767966,0.0996029151943799,-0.014939911565421219
HP,,-0.04708726931999406,,0.014058417462546777,-0.1149626965746157,0.004735539923592553,-0.01952531172546508,0.05934856472765017,-0.07129280842061393
CXCL2,-0.032591350350690745,-0.01597099371301338,0.061816453733123285,-0.037302583387880096,0.2499995819538813,0.04931366068173615,0.02419424462416532,0.09462784690055337,0.01663441819581228
NPPB,,,,0.06269100510550617,,0.048706765943701026,0.04060987974903318,-0.021622995363594636,
CCK,0.041741947739127656,0.03332100916026252,,-0.1405586130251172,,-0.008759935595025435,-0.010726901035328487,0.09193746009713707,-0.036780426292674445
SEMA6A,-0.03639618792639269,0.042365254067944384,0.14287852680315768,0.15311625223872433,-0.18866469251677384,0.02653577760396508,-0.035383400502168344,-0.006682861632027719,-0.08527863779146294
IRAK4,-0.08105826200902269,0.040620227009334944,0.1209105262339561,0.029924798631191046,-0.09113822357696398,0.0797593837365413,0.045087835520127996,0.052941482403659514,-0.012936939252973078
GSTP1,-0.029088730256360662,-0.016557809935292708,0.06035741863726945,0.045675545250233505,-0.10172762880057527,0.045890330504755175,-0.007095872603445132,-0.00015458916245543575,0.04167126020950448
VCAM1,-0.019392864499071995,-0.021960111721906945,-0.02342332556661933,0.046996362455801306,-0.026968117232790464,0.0205907558783277,0.07253328666964824,0.059646010941155736,0.05727972186993182
NXPH3,-0.022003244448972805,-0.004638555403014833,0.09457246853400161,0.0017053004104390184,0.043384671181196155,0.10734752137515298,0.023639949171597313,-0.04857877801663804,-0.024249272737032583
MTMR4,-0.010309966029899425,-0.008047290494924053,0.11474669229777433,0.02511217048540512,0.028299347907895376,0.024389311755905634,-0.012378446576443693,0.032325122142999325,-0.0504156171893012
LAMC2,0.060087973450418705,,0.046491703036244364,,-0.03580113983798268,0.09399595770650784,0.07352553999526105,0.09386632026243057,-0.023586625022200134
IL10,,,0.062182407493020904,-0.040000574699836845,0.0869066244064797,-0.011439096515992802,0.07071012142935891,0.164621671439668,0.010847316138261611
SEMA4D,0.023235673649885217,0.029391756381770665,0.08790579946997311,0.01929200507496729,-0.013594941839264026,0.06060595507743977,-0.08677630840361064,0.099445151092428,-0.04115744896800532
TRH,-0.03952621294584294,,,0.06974714451296843,,0.013337365101038171,0.03153221328886191,-0.02421920487716892,-0.07820179624051066
SEMA6D,-0.05595066957255572,-0.013558802278220228,-0.00992378462625182,0.028774119418685976,-0.0774991494977203,0.0015635574339050108,-0.010538691602861684,-0.008620392968930234,-0.025231096317165476
CEL,,,,,0.07612442070329328,-0.012237000739707848,-0.052084518936734985,0.0031404261332871747,-0.02519909092603436
PDCD1LG2,-0.02029014555780832,-0.037005215914500914,0.028764166026833096,0.031241422577174018,-0.040534410976266734,0.11424968773071116,0.004667108471169663,0.04966306080345377,-0.016417087577683308
SPINT1,-0.026244070994281825,-0.0034660332630501267,0.05429941593550698,-0.003800950531839598,0.03617580711927127,0.0630573576786803,0.011847238476816624,-0.0054919301821591306,-0.05443903526557795
CTHRC1,-0.035329933727585396,0.021481032035017496,-0.08578236865667688,-0.014116471728303671,-0.05255459846376978,0.13697224119212872,0.17687733127958413,0.07146273084979354,0.0358744325763682
PODXL,-0.02566134145402178,0.005480968622592615,0.1717518724571372,-0.06013403583211604,-0.098958212925067,-0.00806867572185133,0.11638715008993145,-0.059018951615480895,-0.002520949698009986
JAM3,-0.021909494701742385,-0.058738155284414444,0.10051305434159934,0.031825427546665196,0.06723371312637828,-0.01963419473438642,-0.006005741361240425,0.0704409124553276,-0.019162042347876464
TGFB2,0.04545081308443444,-0.0737460167488637,0.08428906439093532,0.14768051426337514,-0.038017915344700164,-0.04772130336761843,-0.018868674588928713,0.05008745896332577,-0.012474373609065142
COL18A1,-0.01749532995099696,-0.007223688698791384,0.2536100095547522,-0.0861120603005908,-0.05539634591563812,0.07358395523808543,0.14635764105048799,-0.0017279671414639774,0.09469794858945359
NODAL,0.01438873047204124,,,-0.012613835237491981,-0.04579649389454647,-0.010993937428287453,-0.023529298096094144,0.017817338337934144,-0.02351936564517271
INHBB,0.00719622225635312,-0.04224162068027468,0.19631336445784173,0.11718351383616778,0.1400826680471084,-0.03144490887202362,0.0637568577450141,-0.06403024969684137,-0.02783177379235633
LCN1,,,,,,0.06254632213290244,,-0.024491778195730746,-0.016544005090332915
ARF4,-0.03991489642160055,-0.027074296526865486,0.11351571718891831,0.1812185719454993,0.17254082514437474,0.08654831807210332,-0.03180430742221647,-0.011356869081608535,-0.09326250507644507
CXCL14,0.03295981144074198,0.00906188995278285,-0.03815155666318078,-0.07408301196820513,-0.004782050602223628,-0.07803597272687156,-0.0658079184466089,0.02682445051696278,0.013166679855588068
LIF,-0.02559765139969069,0.06914174269724378,0.11578377775632195,0.02816159394442977,-0.0752720892413871,-0.05059264617241598,-0.0050347048822929116,-0.026589907180041394,0.0074820610990493745
IL17B,,,0.04316846186857492,,-0.034185648190887395,-0.008523795793348346,-0.029272633221543925,-0.041370040319556343,0.0358337718103814
MMP1,,,-0.13355274231977302,,,-0.029435527218048436,-0.00333301098730399,-0.01574821506390433,-0.041860965077897355
MATN1,0.005897404364237602,,-0.03655124675990416,-0.043428405457019,0.0640458992358765,0.03754755948739861,0.035953568155759626,0.040149469976894274,-0.017046302378179837
ADAM28,-0.01242750262498379,0.04832453418414858,0.02310125968333408,0.03481630301557898,-0.0015598108426192873,0.041502295060939956,-0.03319692184829961,0.1483663098263699,0.021864362384553016
TCN2,0.0033306944639537703,-0.027949113965374084,0.02877111330906089,-0.13551947867712247,-0.00697678815666362,0.06526946150225665,0.14940194666059783,0.17458121452290623,0.022512798389922355
THPO,0.08521135237825886,0.025887368716861488,,0.1146947648277882,0.01894843858982068,,0.0459497796912986,0.01900294515973535,-0.025545433970344637
CUBN,0.0442059819551416,0.019396451966050724,0.17204818683369305,0.015264128298307346,-0.0463265914854862,0.029136283592800384,0.0793425481704819,-0.03339735973418569,-0.026582471254555283
TIMP3,0.007962588960258634,0.007007550997329986,-0.04456026499051031,-0.060393680623780935,0.07196557639161487,0.06366378020943725,0.13244327226521216,0.09583897926079463,0.059520158449126365
PIGF,-0.07186320046643707,-0.010856145806238096,0.12939532599245737,0.06600009602617941,-0.03253602868209417,0.07660364165661372,-0.011993737536085746,-0.021421922847586653,-0.12618225907455632
CRH,0.01595975326583406,0.056448644629567835,,0.030181291683865727,,0.0701507599572525,0.0247730354993058,0.04303684076129695,-0.037334092759223704
BDNF,0.019996707909602483,0.026421707710674345,-0.0071597356597653105,-0.03356104394523423,,-0.03603481548857016,-0.023330919164299243,0.0965762459387414,-0.10452621175078376
CCL5,-0.030419885889394455,-0.019515273553296353,0.17235524414319603,-0.017963710833217062,-0.018972547755519972,0.12859288897515386,0.034132042524909985,0.07932129019404946,0.03696244550655984
GAD1,0.08742766365110806,0.08544970957017933,-0.05475790461547223,-0.07635011000458528,-0.039343581010917984,0.03203552730518524,-0.05709782690280022,0.022908570138848033,-0.0652271967185169
COL14A1,-0.007031994415023391,-0.018569927108484575,-0.09267263030721874,0.045311958578811165,-6.522754601620557e-05,0.013438539156356212,-0.029142254063338688,0.09333589871290227,0.027506031436328897
HLA-A,-0.020767860832848307,0.010381131295841057,-0.056977599544088285,0.0987954125163524,0.08437549766866209,-0.03736418101095695,0.04252646502906661,-0.020554249924582647,-0.010288395211341754
FGF18,-0.0023631735232475,,-0.03795229610113325,,,-0.00034333297620299904,-0.03663030819030174,0.0797313124901174,-0.023401495964740792
ADM,-0.03044713690178487,0.004910959178018615,-0.12789160641271446,0.3119368248396415,0.19433698816224082,-0.02788710165350726,-0.010629426716809188,0.04920375205045053,-0.044430760389693076
CCL15,,-0.03205335917378404,,,,,,-0.02100531619499298,
GNAI2,-0.01625424884369327,0.010359897286984448,-0.01001912601292757,0.0036076903728297755,-0.10393734747308443,-0.0034218369675505502,0.07287081691505226,-0.04205768588336829,-0.05019064475039733
HDC,,0.06536143893621212,,,-0.01924029046828477,,,-0.02349233515647818,0.012677397730642732
COL11A1,-0.037975371469319334,-0.01575771353216584,-0.11495471996788299,0.05505585002529497,,0.0038960863214723366,-0.001423129511341918,0.07911559669244256,-0.01934276385150702
NUCB2,0.047356313234729934,-0.05691754989291951,0.04697285847217161,0.01603880660780893,-0.03999747300065755,-0.024935366657896214,0.006769659908538755,-0.005410305816028146,-0.010000015983160016
FGF16,,,,,,,,,-0.01679690738107376
CXCL1,,-0.012901183187997026,0.08716808736868048,-0.03348615818177087,-0.08798351847167464,-0.03197814656380982,0.024621225710330347,0.05737966922837296,0.08537943073576937
VCAN,-0.011393306052059288,0.05543356439404009,0.14088017994411448,0.10854571529733709,-0.06705801824421205,0.06462281237811207,-0.005032371957035726,0.0399847092532037,0.04768725565463518
MMP7,0.03355421455440358,-0.024922291052473927,-0.0011876370894896666,-0.021150483461269142,,0.0019601973852576187,-0.016162410385520843,-0.021772528106944997,-0.01596977340703755
PTPN6,0.0037029344254181466,0.027531371427968142,0.10702164687202803,-0.04350823639506346,0.02454602934329537,-0.02448485894294988,0.09449405963334419,0.051378460819211165,0.029858342057968317
PTGS2,-0.022471413532319993,0.013606920489048185,-0.02142026165310751,0.05612603311683881,0.04909781721134799,-0.05426532887583118,0.007248950686371731,0.08132955511579955,0.014279189038872644
XCL1,,,0.0877533336972547,,,,,,-0.012916856637314813
CD58,-0.015168703555364394,-0.021768719177799864,0.1414889653855502,0.02763566025476716,-0.023135154181919835,0.06905771454832073,0.0572864780689924,0.031842960539831766,0.038964840188092015
TNFSF14,,-0.012601061189739715,,,,-0.00562537822950024,-0.030607676302929696,0.038941660899284705,-0.030184368677925993
CNTN4,0.005702075599184351,0.06645456958327617,,-0.015585025530515082,,0.006781596935494202,-0.0010084016647127704,-0.03574185177945753,-0.018690685200210746
INSL3,,,,,,0.005013403825454674,0.0061205289634487185,-0.013855514601920024,
BTLA,,-0.016091986127601998,,,,,,-0.027810489945822244,
MFNG,-0.01961623029122583,-0.024612278805432167,0.03493723149063695,-0.0029233601510895383,-0.1231787576532753,0.044956241793775664,-0.005182258095102808,-0.0357928690829214,-0.013198836910613552
ICAM1,-0.022777317751102893,-0.020154465799549645,-0.046185120580287266,0.011963297411739852,-0.0972867384418891,0.04634760161720296,0.00847365425760455,0.009819835612010894,0.023704601780243795
PROS1,-0.06800639390878246,0.05020742618185178,0.0898884174849877,-0.017007932738345166,0.049494889285956106,0.026785146877652453,0.026304258540965363,0.08585446702458925,-0.0539122642595669
CLCF1,-0.0237955664887886,0.0691299467164077,0.030573799840129246,0.02725685316377551,-0.03173352225459428,-0.0005947050043838788,-0.01842952786144865,0.012437863038102402,-0.0951000747619077
PSAP,0.06624051868368737,-0.0045757355256134495,-0.028583951533779735,-0.10821337822011816,0.03459813936731013,0.03173108661667048,0.05805211823689566,0.1602348447514404,-0.017368171435836816
EFEMP1,-0.053669024456288225,-0.053560407636498386,0.042596029212094,0.06905792016051338,-0.10684186767829545,0.0522024260197997,0.00459829761307323,0.12603710694387937,-0.09487633494095686
C1QTNF1,-0.044545209351834966,-0.007726393882487718,-0.07973526040326308,0.05294662463531192,0.04394053896510568,0.0003715281991351794,0.02082679787155994,-0.07050640799772008,-0.06575199382077589
ALB,0.005338221568526475,-0.01431214407518887,0.014087245640895484,0.0766212346196468,-0.04782906622742448,-0.006092278163101689,0.0015764189467553486,0.05957939686353615,-0.0241344929964903
CCL13,,,0.03174597170848744,,,-0.017789785707628954,0.007903633985080231,,
EFNA3,-0.0014452647510819591,0.0014873101085729618,0.029313082177450177,0.04766895869653116,0.22546817805573396,0.011777969644677446,0.009440561894900624,-0.02158818262881659,0.041767267266123766
