,UKF251,UKF259,ZH1019T1,ZH1019inf,ZH8812bulk
ITGB3BP,-0.06404694554083501,0.028014004480274295,0.0331244557052758,-0.052995493203948356,0.049735209169337005
AANAT,,-0.014710418868371457,,0.15419327246710454,0.05746497826604011
RELN,0.06826732029593388,-0.025533992830126813,-0.07945910270608383,,0.02634720961780217
IL15,-0.02088517886782126,0.07694757634580898,0.03382808280821453,0.07938610916828902,-0.03562976688500187
BSG,-0.00030037347066229467,-0.009504704105007894,0.09358078210379031,0.1023609451731108,0.04197051163951709
ADAMTS3,-0.028804720695682837,-0.027928605503222077,,-0.02897155999206861,0.05080638078172651
CD34,-0.0021262407583193216,-0.03351214353215177,0.06098458442685887,-0.006414882815297549,0.019827050040518185
PLAT,-0.019199106981924924,0.046507226413795615,0.00756842912847141,-0.030108698234159195,0.027419290920438183
LTA,-0.012055895314768939,-0.018608036478625075,,,
CKLF,-0.011586108386019683,0.04802254225966349,0.06015149108288464,0.022431935611898955,-0.03630668861287216
CD24,0.04441794962354542,-0.020539097018416032,-0.028171476208208777,0.09181086381337056,0.016110253578585098
HSP90AA1,0.04608290532915367,-0.01687593187909916,0.02010237608842486,0.034941593999649107,-0.02972751675000963
BMP4,-0.012779955750307062,-0.012847541948534848,0.045829728730260894,-0.012228965550436243,0.08491609643122745
SCGB3A1,,,-0.024449993921554326,,
IGFBP4,-0.02442066475676546,-0.017211480570839943,-0.001503030184321488,-0.02199647335838262,0.04685160902332013
RSPO4,-0.0032362243761544884,-0.028482859966011364,-0.004315364308172343,,
LEFTY2,-0.012203960051957756,-0.0018668657577180661,,-0.030919704460450226,0.07448583085665031
PF4,-0.010966475356334484,-0.012667145092017967,,,
ANGPTL2,-0.008187035083526932,-0.03497649948967593,0.0706442406464559,0.030699318246405975,-0.009073961771064797
LRIG2,-0.0058006133769249535,0.004195260418537741,-0.027668315195337884,-0.03322742787967952,-0.06404358627440888
ICOSLG,-0.013612647903184255,0.014383275424418201,0.07016178110129624,-0.08905193566155711,-0.028210977886442664
NPPC,,-0.01964986583709217,-0.05426350565187779,0.09839536450253417,0.04524140905077131
LYZ,-0.0028130308867971485,0.01746194238691124,0.1082365335931904,0.047995981616998175,0.09890494921678286
SPTAN1,0.017243239836123317,0.002092071601348212,0.12569757652420643,0.05928416075753784,0.04086248194484762
LIPC,-0.016505131509880838,0.002348703723664866,0.030364561285009334,0.073836877027983,0.07723210378520107
COL8A1,-0.02850494727364155,0.005190878222913074,0.0219445062940295,0.04943643115521737,0.05184618377963925
GSTM2,-0.02403037993151404,0.013113614443447287,0.06265506732635105,0.025279334663568513,-0.014943325377039492
SPX,-0.022630020055781016,-0.03730105061050403,,0.0050880330215344926,-0.012641932314957501
MFGE8,0.0022453923476001727,0.01344359082915641,0.08522800223696692,0.029282187833548905,0.06477484625188391
TGFA,-0.019801787653346625,-0.053098364031785035,-0.005094556021011406,-0.052604511655561625,-0.031812526724857085
SLIT2,0.04410475522209835,-0.029681060242431168,0.14444573441661074,-0.03276420925791692,-0.04035566718402821
PLTP,0.04693324063016574,-0.04409868021814202,0.04830703408747839,0.0296516119338763,0.08669714554822924
APOD,-0.037478906587741424,0.004031936942459701,0.06411040955563936,-0.04605346192349675,-0.05046114366932235
B2M,-0.03984676599373269,-0.014860537909780598,0.1164748382600082,-0.07485937827667509,0.016711954747811463
OMG,-0.004118175764652124,-0.047312424309452546,0.04240067693227115,-0.0009320942471237991,0.027491897983437458
CXCL3,-0.007921969504854664,-0.018121668883650133,,,-0.020147857768228486
CXCL10,0.0022529925290825405,-0.007363900532007877,-0.0033170862968555674,0.08575689852123379,-0.027143462055314087
RSPO3,,0.08197931944222675,,,
CORT,-0.0031079441043353664,0.0016149288333740482,,,
NCAN,0.03091567536583859,0.07347549694545227,0.1212292042936379,-0.003908159349020373,-0.0002594861959795342
PRG4,,-0.014518547963845095,,,
ZG16B,-0.013196370725138276,0.05364886890638467,,-0.026897213806848664,
TGM2,-0.0153968205645952,-0.01942283077087397,0.11542737380948165,0.009767240213263998,-0.02426370145085332
VEGFC,-0.016944648197041504,-0.02587593995413944,0.08646246171182691,-0.01466603347573305,-0.008054446714574002
WNT6,-0.012203960372244626,-0.0200810212838163,,-0.02557925348814529,
NRG4,,-0.017669737035652357,-0.03349090072385859,,-0.021339627331495907
PMCH,,-0.0244831421109538,,,
COL9A1,-0.018564141406744863,0.09359877074365273,0.005604746185329856,-0.06632366735986667,0.059996588073348914
GDF11,0.04021542823829036,-0.030306397875411086,-0.05946976816962174,0.04573612522862234,-0.012298756395425733
SORBS1,-0.010861707714571575,0.04011001660311636,0.0020067314594387504,0.05825051916155962,-0.04297154696611858
DLL1,-0.014513001864224242,-0.03890778836247725,0.03014713550903628,-0.032956853971780185,-0.039059424740374014
TLN1,-0.015447833099905734,0.028300636427228985,0.03762235081316011,0.08346996156766928,0.018830761683355665
SHH,,0.02275986464794632,,,0.014273399358936609
PON2,0.04767108878080281,0.07467854563827817,0.22595503998416286,-0.06735276206536103,0.0533544927707199
ICAM5,-0.015709237810394096,0.0404532808278889,,,
HPX,,-0.020676537454133066,-0.011764723053790047,-0.0440804567069389,0.05969196864405494
SFRP2,,-0.017182634640621686,,-0.017621086286758472,-0.006664579078853939
CD70,,-0.029205589949793248,-0.02444554680450765,,
HP,,-0.02982520001433162,0.03466140332631568,-0.07633979767156109,0.029600505775573275
CXCL2,-0.01962916321205774,0.01459624839184742,-0.03334768273949436,,-0.016139325708675704
NPPB,,-0.04833173219940746,,,
CCK,0.0025415319735161103,-0.06787294042748492,,0.11037583935758298,0.07454845645214365
SEMA6A,-0.014278998846546457,0.033174778325352074,0.06157248119644671,0.0048005173715769175,0.021086585871458962
IRAK4,-0.02520257722341388,-0.03605410260074711,-0.012211730920120555,0.07115230446140958,0.05844282257160192
GSTP1,0.01030095048623322,0.0003801487134689443,-0.004191482983031747,-0.05937218620834189,-0.038055147426655236
VCAM1,0.02254234181859902,0.07812589409673268,0.03247551211035626,-0.037535384276478054,0.10955995915007995
NXPH3,0.036997269286569635,0.008159857483524087,0.1389265836851432,-0.09315341801294834,0.04373946266648787
MTMR4,0.06117320988187221,0.026181008646187373,-0.04183716447722753,-0.026060690448853122,0.0627391920111176
LAMC2,,-0.02481658860260099,-0.05260336558661282,,-0.020632120970345374
IL10,0.0008070306154398165,-0.030082947717158994,0.05799944238662718,-0.04628320057628565,0.07884896580595632
SEMA4D,0.023904889153454886,-0.0022833737850332363,-0.004484007372120364,0.09240252948611002,0.02928459903501085
TRH,,-0.01926993760359552,,,0.1243219408817829
SEMA6D,-0.01659865876026991,-0.025277924220190612,0.035194257719350364,0.0654911042270667,0.02432034310123018
CEL,,,0.004872041200763201,-0.01772440797663275,0.03769657197695559
PDCD1LG2,-0.03150561963465209,0.00479821490721737,-0.046392332864039494,-0.05199726850946605,-0.05177730455621168
SPINT1,0.033153025437740825,-0.010953413445254943,0.005247387473349953,-0.05487525344346713,0.11298621767579878
CTHRC1,-0.01830731774364387,-0.02669962832584438,0.08226146439713546,0.0881241198533609,0.05744526820983688
PODXL,-0.0022206463595478825,0.040009057835909675,0.053280514360099444,-0.01899004514437003,0.044334107010949274
JAM3,-0.022959936214636375,-0.02734841964716157,-0.03425111394646772,-0.002185597837405459,-0.031810914618673455
TGFB2,-0.011672866338707235,-0.0587271259575791,0.06450202204232612,0.053324009558607874,0.03192309655147188
COL18A1,0.029194876864532,0.040401099496900454,0.07123627116103902,0.0007921313382236118,0.017685732477513965
NODAL,0.015200658455539012,-0.019925322226674338,0.06127057235761519,0.005983019575656798,0.0009878581986863377
INHBB,0.0029524425491273985,-0.019375102501462217,-0.08874332777502579,0.08498214434116819,0.0781172490005562
ARF4,-0.00201271614833827,-0.057127866339554134,-0.06221554812991836,0.03553697833740521,0.030400262727878394
CXCL14,-0.055253572454757545,0.022165153708514216,0.024757986341518348,-0.022280771115222888,0.09176122929796798
LIF,0.02807734426140613,-0.03322468019512823,-0.022520652054457038,0.09230123850674865,-0.024416585100733947
IL17B,,,0.16778289546112182,,
MATN1,,,-0.05488639261307822,,-0.020870387438941984
ADAM28,-0.051469433544507406,0.036271534898568374,0.015433649095092856,-0.06804971498689219,0.06882752068593234
TCN2,0.022046151583319646,0.03603353241038289,0.09781071846251001,-0.0589764986949923,0.009183841957656595
THPO,,0.04791960962413193,-0.03347959732182124,-0.027743894172809473,
CUBN,-0.016083658761725333,-0.041303152577225555,0.10677610139279653,-0.003960189463455258,0.023483365482783444
TIMP3,0.016883276721514438,-0.037821321951948324,-0.019409439644412645,0.06351078097831639,0.0905239342542751
PIGF,-0.027072653416452017,-0.014665166701895547,0.05055273276102679,0.04441318907259122,0.019911966479640567
CRH,-0.014751816253689152,-0.017017356055601483,,,0.05784186462963948
BDNF,-0.013196368209797285,0.04043128785328025,,,0.09578979586392176
CCL5,0.012353022522464873,-0.002933358852441073,-0.05442782987700564,-0.04376876589072839,0.0723577584744807
GAD1,-0.061327108479621265,-0.014781497720876174,-0.040789413894044765,-0.0472804780633269,0.03301354973995166
COL14A1,-0.01840840512033981,0.05384345864086064,0.024163454471435492,0.05139039357723886,0.030978128914262246
HLA-A,-0.06573636782687974,0.008409839423968583,0.06293994396840509,-0.008957373526644791,0.06282790329132165
CD5L,0.009675189001450812,,,-0.03166889278703968,
FGF18,,-0.01352016212647272,,,
ADM,-0.0054105658440399,0.0007511643879922367,-0.0664060945310496,0.093688222248622,0.04344991382813971
GNAI2,-0.00823658989014535,0.023336978123655268,0.09999155412189624,0.04908301917317451,-0.0021356712576631664
HDC,,,0.03415051023134062,,
COL11A1,0.026344318740269736,0.016733029118489392,,-0.04995686631982298,0.05750083610349232
NUCB2,-0.03181158361065429,-0.02493468022093393,0.10534907469922498,-0.0029406547457819458,0.017541465777229502
CXCL1,-0.015825170967820296,-0.03795997896821253,0.08934154330776023,,0.03167376237264899
VCAN,0.010311583836780557,0.04735113487521637,0.04392746413544792,0.008594968191529332,0.03147697462950281
MMP7,,-0.026879001987338422,,,
PTPN6,0.06157030994011955,0.02239444712503436,-0.009708791072125907,0.05203062466773038,-0.016380938568648824
PTGS2,-0.014123134960801363,-0.05190232672897333,-0.06293249623442711,-0.018464978789723623,-0.0258011143105379
XCL1,,-0.014710420257231153,,,
CD58,0.03864981722455389,0.005107756139987574,-0.03633343966007686,0.012854527488250854,0.09297725828971748
TNFSF14,-0.016505131597870665,0.02164066411145005,,-0.037824517187969496,0.08714233723511267
CNTN4,-0.012920164363107124,-0.026437271756731908,,0.030125018947791828,-0.02619072190568425
NTF4,,-0.003429669592287141,,,
INSL3,,-0.013520159474571832,,,
BTLA,,-0.02146060192288516,,-0.03554015401545384,
MFNG,-0.03649372493005518,0.04780646864024106,0.06702232681593875,-0.043168411961054864,0.04411284870693827
ICAM1,-0.0010704207612996905,-0.05640759243760558,-0.09511741840710798,-0.02014797113822621,0.024972801131883184
PROS1,0.0044243687289478115,0.0011951240611388445,0.003236724068719725,0.11229151768821838,0.01670047593623525
CLCF1,-0.01364465224663103,-0.03729910661240364,-0.04971581350400206,-0.033325069412676094,0.04979397786757013
PSAP,-0.037115545580227616,0.0012961043096404925,0.09209079533172174,0.01654569026380087,0.057657846201387
EFEMP1,-0.02934469100597168,-0.03312967718307157,0.05326523967291993,-0.008203088978941595,0.049043662596059495
C1QTNF1,-0.03436755218246826,0.023538143891152417,0.018240528093092602,-0.07687817499870328,0.061730029401834544
ALB,-0.021772638025586235,-0.024003112904196586,0.08538154169763938,-0.037079190657712674,-0.023470771586317975
EFNA3,0.048118515068689215,-0.02662691022080885,0.01837572739833864,0.024349596459058074,-0.010059519610135565
DRAXIN,-0.021702792670709528,0.02803263203726398,0.027996704194494886,-0.009346533227047194,-0.01569899673715596
NPTX2,0.0010309259698820898,-0.06804633029433167,,-0.008386294111797123,0.05762505916459277
FGF11,-0.01631484011987013,-0.08943330877817648,-0.029276418829096856,-0.001341455061108926,0.00277394267909687
CD59,-0.03384020112157324,0.010764783559336528,0.12268634328303936,-0.04148488144209771,0.04782332653545503
COL9A2,0.04360512203125302,-0.0015508952385521941,0.06853914965412623,-0.020117461109571418,0.011488154074958972
DLL3,0.03563278001865982,0.06939154737982199,0.02737674703469504,-0.013004184073783563,-0.031829472965949755
LIN7C,-0.011681298697554129,0.008945198082202633,0.014536027387802764,0.020628396508319723,0.005861987580625493
GDF7,-0.013864255745351153,-0.024123911723793138,,-0.00355389902130566,0.08769669136207124
PSPN,-0.024979720065680278,-0.056679744922122736,0.10379449894621123,-0.0330620936423536,-0.000689975843887189
ANGPT1,-0.03496747991941824,0.02026131114789216,0.06132279927368374,0.04054873344241067,0.009009972550396992
PNOC,-0.029013566379438874,-0.04765270683292648,,,
L1CAM,0.027768971614426416,0.046004242638891725,-0.02740134056795581,0.055939646029268736,-0.03331723785181817
APOA1,-0.019200132967417273,0.021448661089449164,-0.02437913570817162,-0.05172031237841832,0.07759154467531423
PSEN1,-0.0237436731173194,0.008257807410252447,-0.051595363913572896,0.024098101733273508,-0.02523622169877384
CALM2,-0.045758899174460056,0.038741791509182624,0.05045919829218884,-0.03789115978553685,-0.06507114435381105
CLEC2B,0.012411586093304424,-0.025121815587206532,-0.051923433204212124,0.004919698900895965,0.05876349090243416
NTNG1,0.004026628340386985,0.015475048703254082,-0.04859042863439485,-0.007313740886743287,0.05538163124625831
LRIG1,-0.0016802134517965865,0.0695616047394159,0.03062516601794112,0.032218256238490416,0.08163860051026166
CPAMD8,,-0.0159919361760002,0.051221363049132884,0.012420692331461926,-0.0182601639536806
GHRL,-0.017585311118010923,-0.04265608186252556,-0.060061437396941815,-0.053926088934351496,0.011005848438911673
NPY,0.005977850589320592,0.0511376693659477,,-0.03587398324593437,-0.019742107905336728
MMP2,0.08899751618778838,-0.007530363980912226,-0.0036058328972823103,-0.08913033460307633,0.05820939498451141
LHB,,-0.013927768694082007,,,
PPY,,-0.02424418321829449,,,
ALKAL2,-0.011128336758788139,-0.013725419938546868,,-0.04970123006307964,-0.007951515563620523
CSF1,0.03003405019158574,0.021365945853590508,0.020280385830335836,-0.045568342640412804,0.055673816238873054
SEMA4C,-0.01086187876919368,-0.027621690677354767,0.04848314545985474,-0.03786505917452321,-0.03478741619922885
ICAM2,0.04562832066043397,-0.011838311703032916,0.09982002413719145,-0.09993186767297135,-0.03078872915647009
SYTL3,-0.02635676935334597,-0.02821513113553342,0.13787108746991839,0.07072102747396516,0.05489381421166331
IL1A,-0.007109954570014165,-0.006653671556814614,0.06474182556473061,0.08160019119529194,0.04008614861792923
HLA-G,,0.00456682485970592,-0.05488634763614214,,
PGF,0.02690927459102019,-0.005961240830840858,0.038091795130646165,0.05694627138615086,-0.001242059842421411
LGALS8,-0.06562082479806468,-0.04443904137350496,0.022513695141052736,0.05778226621743749,0.0005837501000258722
DKK3,-0.004060977583251649,-0.03020071575994473,0.03113828630528851,-0.04592149974000099,0.06531534713414822
COL16A1,0.013778596496016723,-0.040843920276241105,-0.018172828696220836,-0.016560748556341435,0.07406223135862622
TPH1,,0.01576608629391696,-0.052603289900426065,,0.027585002197974644
TNC,0.025120377273326267,-0.04748111052552921,0.026995874231166977,0.08555042967719653,0.023930386942489914
TNFSF9,-0.018609116042728517,-0.011505175149569957,-0.03566851587402343,0.03998106708938394,0.08355743445662268
C4A,-0.010966477065019534,-0.016512177983426187,,,-0.028431056027760037
CNTN2,-0.0028130253134385744,-0.01031926640593975,0.0016103035495217894,-0.05552126712586248,-0.053380124910170045
LUM,0.003715176801379976,0.09829931960795439,0.08060335058188958,-0.1013940318962499,0.05347733861537965
BTC,0.057657457604042735,0.004401583052602502,-0.028634067370294482,,0.05671534134928844
APOC1,-0.02164918154915897,-0.01931598863800502,-0.1407019605225762,-0.01937981006696928,0.009066967545827245
PKM,-0.03927863664136148,-0.041062274401126184,-0.03986291591935974,0.028822042928851432,0.09088637180158499
TNF,-0.02435013962537778,-0.03645318856807695,-0.06886242737522817,0.021614172686325855,
GNAS,0.03614317148346988,0.017257834031024235,0.1533661026860494,-0.048672074974521515,0.053151263747834326
BMP8B,0.022919583016619782,-0.02132631823129028,0.015754664720637235,-0.01169462195910142,0.04633911823297959
LIPH,,-0.020918762557665796,,,
CCL28,,,,,0.083109561169901
PTPN11,-0.004664949677578135,-0.021969352872453107,-0.046037699584158105,-0.03747071486891117,-0.047161515787545405
ADAM12,-0.013058954763311642,0.03170445194209669,0.015753486829072377,-0.023652202723540378,0.007210028140531561
EPO,,0.006023437068417127,0.007982369217717418,0.004285183619770944,
EDN3,-0.04006386117562511,-0.02654830267123994,,-0.027743833260063442,0.004473809550423179
CCL22,-0.013864255409622675,,,,-0.003732916411755914
CCL2,-0.07311607759989937,0.03307373684685615,-0.06908887228092929,-0.05101263170375569,-0.008145027789121597
DSCAM,-0.01228823081199404,0.009623435981047647,0.04312965556454103,-0.07824428839032839,-0.02820093000426283
ANG,-0.01854294296939529,-0.053394448688893974,0.025992258530522436,0.04176873794045261,-0.02545029910278371
FBLN2,-0.02521255812468305,-0.0042219970382320025,,-0.04995681831125371,0.003404092609031609
VTN,,0.10237591198794883,0.04648889138766023,,
VEGFA,-0.05674079085088594,-0.06971143594351843,-0.09001428407664677,0.09229136644690215,0.0354234137588191
F10,0.0668799051687812,,-0.049416194581638415,,-0.021106200085946387
SERPINA1,0.03853222127481107,0.008546182548913287,0.04360468403505956,-0.03842776599983686,0.0031451812817124185
VWF,0.010441008418229508,0.03868871696155839,0.06969709921564715,-0.04771854816037973,0.05966542139113241
GDNF,,-0.017346429230802894,-0.0720828394305364,0.15470740285670123,
VASP,0.001451755641232409,0.010438732124737792,0.03996808025470072,0.04108432744399319,0.08092737028229172
ADAM15,-0.023832659802417416,-0.08164540597556058,-0.003110374891886278,0.06689932359596877,0.040315540348102946
CALCB,-0.02005797424274936,,,,
OLFM2,0.0014571078681192002,-0.004438172143191175,-0.05802823296350095,-0.04494851499509378,0.040586636033074504
MFAP2,-0.030109382894518383,-0.018221129842684064,0.092661046585051,-0.034280407342943055,0.0005431236478075246
HLA-C,-0.014852621289543013,-0.012117809204979665,0.14262709060944007,-0.01247097732832338,0.04281943421505076
THBS1,-0.022714897045826153,-0.056592735771788236,-0.007450433893094271,-0.09197372658239011,0.007976120791203077
HSPA4,-0.01654340242713849,-0.04852983556294598,0.07727923261141728,0.015106363221455272,-0.026802173864093382
LMAN1,0.0056067537306522764,0.005087488922832003,0.0035823873166905243,0.07702347796955182,0.05837628994787715
LYPD3,-0.012779958203308857,-0.015636002716436278,0.06844994972171557,0.09392290909301783,
APOE,-0.035289121110628575,0.009970493509898018,0.10151639537891245,0.02992944401006778,0.11167172319439712
ANXA1,-0.04898911950583053,0.012035815663323832,-0.019337860794064462,-0.014450048606834952,0.012359841347416871
WNT2B,-0.018001047804357614,0.066745278764986,-0.008466751915338277,0.1830672101010036,-3.511718425828169e-06
AMH,-0.01716059066326428,-0.021726895856509543,0.011648314759651134,-0.044787380925542186,0.08104394069059852
GDF10,0.030496020283424005,,0.07655651408880994,,-0.02480383445562119
EFNB3,-0.032060874637976494,-0.001972358686460451,0.04922358778621343,-0.054279518008942026,0.018846781124697076
LTB,-0.005658501121586549,-0.01311129188655023,0.047389662681129485,0.008500058696178828,0.031392439716750535
ANGPT2,-0.03273263148067317,-0.022031122794433526,0.05803215145264397,0.003330369872336057,0.0006693803586661033
NRTN,,,,-0.031668916791797654,-0.024803843353879976
ADAM17,-0.023289699882558298,-0.0015551947405506592,-0.05789370737732575,0.04615522383581776,0.02686964787772603
LRPAP1,-0.0397691090276294,0.009689186819933646,-0.011876010688679396,0.04112553802114038,0.016837880165477628
NID1,0.009229606716885474,0.05284806726536647,-0.019951896504987597,0.01636445833581231,0.032384624681639045
MST1,0.007699542226150192,0.06082562429475634,0.0505653094909181,-0.009093076887522126,0.12470592733428747
DCN,0.010352985807071963,0.020830858434143243,0.04473202965029127,-0.08204179118758023,0.04699208259952808
COL7A1,0.0619840090033579,-0.052109749992795815,0.02077566723181244,0.03126869658308177,-0.0027235950028203517
CALR,0.023647223508015968,0.00941360015774133,0.06137804977083952,0.02963125547172527,0.035654662411093864
PIGA,0.05387891107939766,-0.02155947316441781,0.025902198003571224,-0.018628373545266516,0.079447880036148
CD200,0.0033319479040806433,0.020494399017287918,0.12155578415631282,-0.05001346023737879,0.015153629165281944
GRP,-0.012203961682509352,,,,0.04524141083959294
CDH1,-0.006074718899372969,-0.0380781441732869,-0.0050091377036681935,-0.05693582667799862,-0.011921037542770092
LPL,-0.04145271534388931,-0.008173916659490701,0.06657461147955455,0.010935866522093721,0.09371817323647613
SEMA5A,0.012366052939647789,0.010984712672398584,-0.044319287225354005,-0.0255473061958619,0.06092185496907852
SEMA7A,0.015910391227694675,0.021926439821043864,0.01648067391971916,-0.0012439397294806878,-0.02472259065180845
SEMA4G,0.013025712808403362,-0.04722712644643595,0.004179218622406574,0.02236229995799203,0.02034371527056671
SEMA3B,0.02561836782156554,-0.04130579745877599,0.06359489328694114,0.012342628969098181,-0.052558203282694275
RPH3A,-0.009282155130375115,0.0023911841122633373,,-0.02409894039721725,-0.005098169617712404
JAG2,0.019003264677385986,0.009308189118039444,0.0482002830777706,-0.017368081032152028,0.08282971434859009
CGN,-0.01661599542563393,0.012824397528277715,-0.02447180660084206,-0.048928436144391504,-0.0035356985628683716
GDF15,0.015798952857760132,-0.045081049267770575,0.07312913858364443,0.08935499008334562,-0.01561764381317614
SEMA4F,0.01054548200147978,-0.0076074888977895935,0.014632997881268312,0.04235709331825248,0.08305628931776196
NXPH1,-0.021243939977783285,-0.04187148761507682,0.013897054614709359,0.06471637724416412,0.014961287130955351
ARF1,-0.006971198006403134,-0.012974819885249293,-0.10578130512462328,0.11322228053049907,0.01938743999865959
EBI3,0.010874356215868228,-0.01293138085923371,-0.042352724659515124,0.03204832849886107,0.029629869160482956
TIMP1,-0.02676530899887817,-0.01734657492552281,-0.025816030101282722,-0.03593006585283817,0.04616584872262236
SEMA3C,-0.03794502741023783,-0.023016117513003538,0.022772675816150032,-0.06009470489356894,-0.023317635533616304
GAS6,-0.022838369026126747,-0.023646757751428046,-0.06498171592105158,0.026906075617371895,0.04312768447987499
MEPE,,-0.034969098011840005,,,
SERPINE1,0.016567938907936106,-0.055213492491312834,-0.10942312319243079,0.0006755810238593985,0.08882822921631325
RSPO2,-0.019102745463783113,0.079389855781967,,,-0.0036010570328107424
SHBG,-0.018408406576665048,-0.028273504156348907,0.023074998754577226,-0.042079349208132465,-0.03283944383222134
LGALS3BP,-0.02062302419022527,0.02083999217133334,0.05107448706660731,0.034426582579031646,0.023940082272096215
LAMB1,0.03508072541255632,0.006436943972186625,0.13699438036927492,-0.002554588289794154,0.12588898848177274
SPTBN2,-0.013841934461008312,-0.009047471434301213,-0.01888129436462793,-0.04067084551513599,-0.03513353340476052
COL1A2,0.010984610539501602,0.038207478014723226,0.053419410298374256,-0.01515550629257247,0.044803161722527525
DEFB1,-0.010802294490114715,,,,
WNT11,,0.027525923639012677,,,
LGALS1,-0.0030793090757340884,-0.05090725949307157,-0.028657368846465976,0.01665169619566769,-0.044210808166549015
BCAN,0.05508241286453436,0.08053029680220866,0.12666651044780086,-0.044657145923868,0.025756190693512704
ANOS1,0.01819318197950576,-0.059407738484607314,0.0706742575808921,0.010500081818422506,-0.030347778041321855
EDA,0.06843014730172046,-0.032803907255052334,0.0011738792410128595,-0.05221616127823522,0.006551557652668595
FGF22,-0.014874592146302905,,,0.01934984697910548,0.03275287066398056
SHANK1,-0.012055896080624308,-0.02879447520986018,,0.03246956649693385,
TGFB1,0.006918289250242609,-0.011631413798067635,-0.07495464456578889,-0.05505406310294798,0.05419335263314653
MSTN,0.04390099938276344,-0.04398815673727567,0.09343763924200121,0.0784389043660478,0.026133405313075796
WNT4,-0.01412313407236166,,,-0.031668910029888475,0.03218023911031708
TNFSF4,-0.017690061110459093,-0.033173752419774646,0.018407069405501564,-0.049956870281701385,0.004944387071993987
NTN1,-0.01389783928848671,0.004505010773954615,0.06984680866674943,0.017534467941673366,0.051114012530066116
CXCL12,-0.0315548390648906,-0.027508995881172775,-0.05540800588352848,-0.04041414755798777,0.08781231158715658
GNRH1,-0.01948973333658742,-0.014445544857355056,0.09145500767732023,0.10618969587695565,0.031225111921865337
RIMS1,0.02013236843826138,-0.03976296749994768,-0.0712820194276893,-0.04076813056756069,-0.03880909153459783
