,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.02189685490108393,0.006721764311037198,0.03354449001842987,0.05648602404969791,0.00950971255024474,-0.0132730094776171,0.06181542010951869,0.006282017349102312,-0.004191868084768198,0.04138870169614185,-0.03997466792992516,-0.01575677239419624,0.04168156557984482,-0.025070467369570963,-0.004807657233186442,0.033964841426573036,-0.0025786651699136872,0.06991188552016657,-0.03954499088487061
MIA,-0.0290230431984557,0.038354379690815815,0.005707822225035577,-0.048933350511765054,-0.0326877588009419,-0.04735339485871498,0.014363003413880339,0.11865465183541898,0.05256316228768749,-0.011943158413276877,0.05062934959920312,-0.004440672173163369,0.06920238492760189,0.08683152306932107,0.16575156701123983,0.0110701032621217,0.14160229929329507,0.041789120876899934,-0.005858944572034096
COL4A4,0.011065806341958995,0.00716988068313504,-0.03830311149783997,-0.006206730793009955,0.029262501106602817,0.03792612178961791,0.018025341107229514,-0.023221344199074435,-0.00687893849675773,-0.020063556326424432,-0.018003028554381142,0.08621984283692212,-0.03215818200846851,-0.034139900974253255,0.1408864298460759,-0.031703622033762854,0.002432199015409517,0.012928144965438112,0.10084890270775522
TAC1,-0.022173368914460277,0.04098698064687034,-0.017708947649095773,0.15212223579570497,0.09256024563989661,0.04716893399321729,-0.023319362021361933,0.08294873944639689,0.01808778519060472,-0.015798439910291496,-0.07392508960787836,,,,,,-0.032455587970140115,0.007734365338391499,0.0007594123034482639
RARRES2,0.045323485037684755,0.052539472305440336,0.0353525308915215,-0.11499739455303366,0.07422861698655976,-0.04060167001144173,0.08844130730407772,-0.022111496232972854,0.04269169363133399,-0.02398404543041613,0.1594344545033681,-0.04975565484461263,0.022129535941414594,-0.011963238695270415,0.017259050317698147,0.03634591516377547,0.040913610817079796,0.019840947641429116,0.06487298846993594
FGF7,-0.009769756732789472,,0.01722767934143146,0.031073644927772325,-0.025881887903731377,0.05586825240164514,0.06277490055129432,0.06820892908079423,-0.022608908689684716,-0.012845807616484472,0.06413473980991267,0.1389628759789158,0.0024974305316443467,0.0003882610714944959,0.03297765833356378,-0.0326034625397596,-0.024179379390880367,0.010409936401810788,-0.012695337156288357
EFNA2,,,,,,,,,,,,,,,0.048025029504059506,,,,
HBEGF,-0.030851563124263272,-0.015245600764027435,0.09553898543183009,-0.05580046029578802,-0.0003515123899029657,-0.016508432397170144,0.038258303197684786,0.04655497561460527,0.014887595312575958,0.09145630310094488,0.0002637251510763607,0.03666058789762752,0.0267968203007657,0.01627303981183571,0.013209493763223733,-0.026148216092478027,0.05001868700388437,0.024040805293360057,0.10551988211674632
CSF3,,,,-0.03556389498794084,0.01542358594643027,-0.06634768740774523,,0.10075759889348863,,,,,,-0.05587474768083821,-0.08770576326319363,,0.044497229571151306,-0.02568181754473508,0.012779046369818364
PI3,,0.05123119585262597,,-0.07817847519080058,0.012117317907877618,-0.0691712025875669,,0.07244615765394871,,,,,,-0.07289347459187191,-0.11122146276703251,0.03870806678220592,0.07502828290688138,-0.0557980575772524,-0.03389468854919794
PCSK1N,-0.02478411889555244,0.04922740653187398,-0.002733632484384736,0.08229331000147908,-0.014047563433658495,0.028324646612274306,0.03751549892826106,0.05273052883876973,0.05382343553015831,0.021570992181620088,-0.07511860304963293,-0.06789713675969912,0.08379627779988268,-0.058175370978318285,-0.01514813739438318,0.030037737038956732,0.020335359288641698,0.04319778337705288,-0.08036332044421494
NTS,,,,,,-0.033212564506831195,-0.02373426567350573,-0.030196701856104086,-0.0006598550808652886,0.03612603830781857,,,,-0.030142433624112678,-0.029075678268180933,,-0.048353765156822694,0.029475120393916483,
SFRP1,-0.03226281186511435,-0.031703590279139035,0.07047644863776954,,-0.010826471738535267,0.05897509843343769,0.04838623538076524,0.009617728188381594,-0.01356767777078549,-0.014316634134887938,0.039489837590348034,-0.058016620589351316,-0.038606290453312174,0.03516026094264542,0.010308041395936524,-0.04030620325124269,-0.028070005517018316,0.07943218175005404,-0.007799427913606046
CXCL13,,,-0.04323743311799148,0.10077928089654759,,-0.018634689480034095,,,,,,,,0.059523385719693685,0.0071681634293980015,,-0.00819518324626582,,0.12879556935699857
MICA,-0.007226933981934257,-0.04047795050901331,0.08446613252479161,-0.04149909465558153,0.04503952901567438,-0.0735511922732906,0.016568955233785137,-0.017289521555912714,0.020270347572199414,0.09567981716448726,0.020904466201472745,-0.06706235107187747,0.021543061286577094,0.0834754603236509,0.05485246329769898,0.01700450093538014,-0.03815396277198708,0.14779641421127981,0.027915021979771915
TG,-0.025679471197733512,-0.03014665707187429,-0.024314355405117213,,0.004041918956116062,0.06445284095347113,-0.027395599254726573,-0.029651058369618212,-0.03235842847983325,0.016635628001819478,0.023543786565653885,0.04641599349293174,-0.04141463503607339,-0.017168257777928103,0.10010148805435609,,0.011655848451159771,-0.009286041621621194,0.014463799066393864
ADA,0.0016034999132364194,-0.022083486460827424,0.04586096290995523,0.06742620500556942,-0.013315197079307246,0.012213285833654091,0.07966209360927098,-0.015970232550664945,0.0011002756310959877,-0.01682691183910363,0.030789953393732063,0.03677681637672739,-0.005855883588455803,0.09892348370779776,0.02020649134469136,0.13204758181847726,0.028020334081904172,0.010507352409221004,0.07268868615070748
LAMC3,0.040274955957053,-0.04840820271825151,0.01884848075160944,0.11329731627070076,-0.09348971011685152,-0.002718342964323799,0.05336126686352862,0.09823617345927245,-0.011779131416818375,0.05974745213211137,-0.01666646053657851,0.047627503693778016,0.087988665133999,0.07440835117195474,0.01156610690308797,0.07165195316842717,-0.05320596434444053,0.07402034451381495,0.0664660735872724
CCL7,,0.09709438230065585,,,-0.023648289289445196,-0.026695058119259544,,,,,,,,-0.019365013277514276,,,,-0.02691205532785309,0.00682202012181473
NGF,,-0.02090730404091348,,,0.006118123209467847,-0.018694326101751875,0.033896356976258216,,,,,0.008604929486066393,-0.03779847984006068,0.11514942229599635,0.20194451817926257,,-0.012260509789653349,0.014304407333331354,0.04137677018017594
TNFSF15,,,,,-0.014865073673817215,-0.027925453090603212,-0.006869019461082602,,,,,-0.055151829625205935,0.040135528990054244,-0.018878713442130157,,,-0.016747397847572697,0.08165268596496346,0.08263962410125635
HMGB1,0.01238087078797963,0.010115121784530426,0.012868055757422527,0.08314625500562019,-0.01309241239056561,0.04300044111236531,0.06257924327621438,-0.01957790070556365,-0.015764741619547704,-0.035907506077031255,0.07282641657653574,-0.039794719138860554,0.02411870838536596,-0.0038488155222292475,-0.003949668438320349,-0.05182359771918968,-0.010944997933645229,0.008691946115773565,-0.0973832404488621
ITGB3BP,0.04075065476760452,0.07763751657737153,0.06703875561412419,0.03317441708017071,-0.006146898159312035,0.07519143014752067,0.09624364937040807,-0.00016411510766795297,-0.04845424495487743,0.09822210077115538,0.11321269172520777,0.04010414445969261,0.01511362364549446,-0.005553674816754603,0.005284257275478273,-0.019792113859184477,0.026423674854281116,0.013795160455532262,-0.010019706855260798
AANAT,,-0.017666974178758357,,,0.04987739562870151,0.010975007887726025,,-0.022160762007035067,-0.009750611239413355,-0.011943159077585844,-0.048868410814220456,,-0.00026802328019858373,0.08323581494378085,-0.006463879551445308,0.0908470893315622,,0.0018254875646936423,-0.029763947643097453
RELN,0.02203514513112086,-0.038140824081011285,0.018177309393709394,-0.040050379655625766,-0.0058649214857758635,0.03221648729720334,0.041546053821023214,0.021938455983858615,0.002548760793754192,-0.00761779048461215,0.051744354096460006,-0.01976125621201802,,,,0.07039123567039723,0.0898461565179525,,0.028823450218721354
IL15,-0.0071553352218607725,-0.03850333170160924,0.054577594504162566,,0.024216037527976398,0.020686376389105924,-0.005208104626089634,-0.03651959636300941,0.049968384952818384,-0.02566976286498196,0.026944941209657423,-0.03700172990222057,0.0562516611207409,0.08866252802198982,0.0020484059220685844,-0.03170361801607745,-0.04085205771202027,0.006774977684495619,0.03767567877674299
UTS2,,,,,,,,-0.003903195296775415,,,,,,-0.014467019880564253,,,,,
BSG,-0.005114573054120829,0.03556797415759761,0.02480996281572703,-0.003263064839971767,0.004744408921172044,-0.011752700133632941,0.05021778627540061,0.04848935982660237,-0.009035761585621513,-0.0344989855276246,0.10883909010101697,0.0836980420522194,0.06508699882334518,-0.047376376606388666,0.034396871752759725,0.014023820924335099,0.11343662408607244,0.08157570448821148,0.0596930342078651
ADAMTS3,0.01624159029689439,-0.044970442627856,0.005005514227541083,,0.005601134502749764,0.02582222912162871,0.06586606665965063,0.01456886342893433,-0.023066813401330176,0.020389610030323604,-0.008955750507167463,,0.1434500490199609,0.007179396207015611,0.04984635373568758,-0.02702347231832847,-0.0002428605419472695,0.030406819276710573,0.017916722856557783
CD34,0.04857291323170317,-0.03377947803834611,0.024551375521911348,0.1028244275310553,-0.012810756346063622,0.022207153684611767,0.09233811747950979,0.04313399224547327,0.019575820294483563,0.028583345065597413,-0.004189639653037009,0.06922997037411813,0.019335432016829496,0.002076658164903973,0.07449176106713175,0.044611015299033045,-0.06323850862070449,0.04263444693608838,0.05796987146814415
CCL23,,,,,,,,-0.01037592616559789,,,,,,,,,,,
PLAT,0.019006960374218118,0.017965191375940062,0.014200097847076838,0.07444089931460485,0.0035128313620657195,0.004738490223568771,0.08125386398949026,0.07347212534417238,0.03908269563778538,0.031085672674252433,0.0354556599347503,0.033042710002436367,0.027156127608405172,-0.014077466159734764,0.08532495136098726,-0.04537279655566183,0.062462424678731934,0.031706615649309086,0.05213404521447112
NTF3,,,,,,,,,,0.03965061913646624,,,,-0.01169827012834181,0.09491140145721322,,-0.01951111466431177,,
LTA,,,0.01939935304399471,,-0.020702660012892955,,,,-0.007596957026787777,,0.06581474529701126,,,,,,,0.09496352687368188,
CKLF,-0.02101995370831445,0.03667789404305845,0.04160705985095412,0.13312622825487094,0.04512860727931243,0.02384547443640709,0.07951068704848734,0.009363944550284156,-0.007420097739849545,0.015256938059587695,0.08287822539425489,-0.04239180850181603,0.05263562951857989,0.053103522543559635,0.09191733252696517,0.04767178222775051,0.038353975464092034,0.028673773042869038,0.03936456868254959
CD24,-0.024862271991035644,0.02159797067602173,0.04713967346044842,0.04544343408236822,-0.019630004848109728,0.11363109883417112,0.029087857219249922,0.08912304453620257,0.01893229906243722,0.0077905374624854485,0.056194689357436205,0.005279630038947501,0.04232978837343286,0.012108665795691559,0.0028749387687301837,0.016938611160657487,-0.023323340714207965,0.00693271846910275,-0.07710248827512699
HSP90AA1,-0.0005919770682000647,0.04987331575129866,-0.025989429233663697,-0.11483684935049303,0.06846710815505758,-0.0012646523663117355,-0.09518270927324318,0.00626230512871726,0.04069038674557346,-0.034886742372581915,-0.09780187267160802,-0.0388662300065563,-0.03895827574321701,-0.1083687110410194,-0.1460634923896827,-0.030815817980342428,-0.05276079113363983,-0.09949040907111546,-0.11303791983280662
BMP4,-0.026427903889590838,-0.0062140233894041365,0.050191698665158616,-0.04105079292001957,-0.05742720238678719,-0.01089464890264178,0.10741811638040459,0.034187790694628635,-0.007554567743426338,-0.018298998006227345,-0.03547863180294761,-0.028246539523544858,0.07545567943596486,0.06417014919108423,-0.016902196404184937,0.05484544988504892,0.034135045586298,0.14475433670017251,0.08121733232182778
SCGB3A1,,-0.012176998630655843,,0.004714760577637172,,0.015557856217407889,0.06498818723396815,,,-0.010074171494273842,-0.03618053875752977,-0.05258989695612508,,-0.00020428005459263466,0.02752949787395398,,-0.012115077119431428,0.059791452755364106,0.06510707718154989
IGFBP4,-0.024783559962947097,-0.031104160695625237,0.008736432789450483,0.03732233810406517,-0.07130964947268102,-0.04154316836794838,0.08893446778678496,0.07192922877121553,0.031537198185570825,-0.01814391597236805,0.06636668685609758,0.09406226597677672,-0.011690476400705247,-0.004473763718909975,-0.0751732068769184,-0.014742346335408501,0.003369695906179922,0.08767713155273897,0.048751314023320634
RSPO4,,,-0.01790732897890277,,0.04283294520975354,0.02779943012323075,,,-0.014344324435963719,-0.010074170020698365,0.123341346018158,-0.04808577246019134,,,,,0.05945194573372421,0.05804726158565701,0.1552673829912781
LEFTY2,-0.007503962914927599,-0.02989153758145425,-0.018100457475710173,0.029021305691630913,0.048736171225474335,0.000963155440273588,0.11052623803977754,0.06417388187610368,0.06944467581120038,-0.011046450637502236,-0.014161990817806312,,0.07153308949695363,0.22068345202901377,-0.012224957237812738,3.063316950330219e-05,-0.020070431972303984,0.0698754933388796,-0.035709116604128115
PF4,,0.014109277250923554,-0.016265066421117372,,-0.02063266650596143,,,,,,,,,,0.052296616571179705,,,-0.026987494513423076,-0.029400280534525463
ANGPTL2,-0.008352320109270062,-0.03275583500931773,0.010592724869771333,0.05389041024749158,0.0007269905062492577,0.03186953032427596,0.11026105627694975,0.03807125049329546,-0.00521210873701631,0.04791714960853296,0.1521565059559925,-0.02737420825892874,0.055621798221137754,0.0498073720759839,0.05702551834079789,0.05206912422426675,-0.00793189964916687,0.031116641870223987,0.03999455579467497
LRIG2,-0.01316179961521926,-0.02568489735379707,-0.022291891428692655,0.02381612552621356,0.03165514308687426,-0.008197763089239642,0.10027093964191927,0.012712883422059847,0.03813024357967735,0.002535006249893692,0.10119436741357683,0.06498184063815923,0.07799901358055854,0.06270076311759988,0.013483638578914523,-0.0201222202808512,0.04417213859507213,0.019866385733656778,0.023298325959780132
ICOSLG,0.02549714894696391,0.040736942045844826,0.02161833396443408,0.049106536881178234,0.015435359814306156,0.02202891635589666,0.016927815687589783,0.01332665305854595,-0.002094329059971837,-0.019118893429614554,-0.01945273355288554,0.11403061919435263,0.054922167694236856,0.05784909556120669,0.026365155472371213,-0.0769945899719118,-0.008917508683786789,0.05862115405015811,0.02294597094087586
WIF1,,0.11763239025600827,,-0.05196543281819356,,0.06884451347331513,-0.059280930986963416,0.0455062913191869,-0.025153923703554473,0.012430753877130298,-0.03549996613875514,,,,,,-0.02177321972447642,,-0.01611282462097056
NPPC,0.07009427659144274,0.07764669766115274,,-0.04769206949256502,0.04126851929565653,-0.05687230381110561,0.03956302377190267,0.03141088816819315,-0.00637906935443735,-0.014000630965406704,0.12449919612074693,-0.08379852653483684,0.05970730934135992,-0.028908472659899924,-0.04138793484175297,0.11821272626528057,0.04927567423803418,,0.0385798422174436
LYZ,-0.03259445659709005,-0.036608844014685483,0.030831811470849096,0.021300263605247664,-0.05408543397056238,-0.04690601616084893,0.018629961575868728,0.008644083530768886,-0.04716536990708269,0.005409774655941875,-0.005758423710884595,0.008865672064167461,0.041717209459723785,0.013187622903482752,0.02410916192235575,0.04451795959120361,-0.06587824626797244,0.03922459677889242,-0.00742532925730324
EREG,,,,-0.04793751147951539,,-0.012265784943099059,,,,,,,,-0.03930750460047417,0.0022752543211631364,,0.024456089058466295,0.05003430023879335,-0.01865996620787066
SPTAN1,-0.0025061000172039616,0.03311759985826382,0.01928376882372933,0.0864373336883345,0.046692457203411634,0.023811828311865825,0.001726450208916613,0.05995555128217269,0.028229824072405388,0.0034854829458057226,-0.034197956693863704,0.012084007429085641,0.018368125338583736,-0.045699008489022204,0.05929911874425584,-0.038807465133461186,-0.060273569773023054,0.0031302622142817347,-0.06192748563206636
PTH2,,,,,,,,,,,,,,,,,0.027128155291917564,,
LIPC,-0.032877410257702015,0.0982174519753503,-0.02447979424331831,,-0.0033746592769179472,0.04171437967320583,-0.03502672687512636,-0.003290312054387657,-0.007369512729411224,,0.1199382468437932,-0.04819650486148925,-0.06517703997527308,,,-0.013085053730174372,,0.1273237855032039,-0.03454616119791395
COL8A1,0.0013435463067246907,-0.04007472892985379,-0.0018611021395596404,-0.04440217194834744,0.02804785717978234,-0.051793618522724884,0.09007813125294292,0.040654740974629774,0.017463551902143534,-0.0427535198947364,0.09390694576521182,0.0435879511202437,-0.013523283635660107,-0.009483587922421797,0.10490520083032086,0.03160359402511941,0.04634606198838759,0.08795755825820457,0.01744754083175496
GSTM2,-0.011989336074413605,-0.04075604398692596,-0.00834827360921084,-0.050258159805862776,0.051917984291837964,-0.01665031375841131,-0.019100394332554994,-0.0006055702394151042,0.014666346739520084,1.5275247295965303e-05,0.07138940054308406,-0.016979929294595693,0.08771710366411781,0.04030286959157771,-0.022739045518335575,0.00320716808205908,-0.0036551104011239674,-0.0028988082257799734,0.020367830085976164
SPX,0.0020874236022324862,-0.02501138260012541,-0.03655597862789374,,0.019083421386858774,-0.006452065294824776,-0.019569442598591325,0.0296441139228204,-0.02636737607169238,-0.028315057710324002,-0.06441741050028779,,0.007025875146555696,-0.019524698424191488,-0.012400964702509041,0.015414253559476919,-0.05764080136368397,0.041532355678880174,0.048593127098471044
MFGE8,0.01279397652642349,-0.01923000232312262,0.0004277252624984057,-0.016438375788068837,-0.011748696798203858,-0.06290045986078761,0.05801669440437128,0.022387168138835636,0.029876621298256013,0.03824835015102186,0.025580113675100352,0.06769598213881281,-0.014696074206147441,-0.02313827231353139,-0.0355813901993187,-0.016305238058297946,-0.03813973800680921,0.07977772495890663,0.000446851100341606
TGFA,-0.050433423158483516,0.009896012428567448,0.028815431392809884,0.04624499833609844,0.001466585344398737,0.034399602463924116,-0.010615367169321108,-0.06282183564357315,-0.027494259874904992,0.0027741321987492973,0.012154178891739559,-0.018583028395688702,-0.044312460257970504,0.022859764245011897,0.005518142961421678,0.03695078969145188,0.0091860143312244,0.08551774539657404,0.045875854243415864
SLIT2,0.08106190870519416,0.005051416902956298,-0.0018537370489812573,0.028157359086270355,-0.01698167545219726,-0.004156283194355431,0.07899325680214364,-0.019909538223900056,-0.03743087949104473,0.006733637599993477,-0.05979556137219777,-0.040043727743057374,0.0842022958559856,0.015680595064444677,0.008160311775721902,0.019681531436340605,0.05594858995818728,0.09592963190985758,0.057063074279640136
PLTP,0.0034016045126570318,-0.04599553224967364,0.019359526694986594,0.10824263233566805,-0.024538104541844564,-0.035468180970141046,0.05415396828220645,0.020960857716460835,0.01914917820518074,0.00023628236166506146,0.09071908123199443,-0.05754650867930258,-0.01590802699755249,-0.005576785699367264,0.004114711756295167,0.012722820663801863,0.024028531417632646,0.024475560365281097,0.010443608384964387
APOD,-0.024185781800257343,-0.004541742951552052,-0.02486519133505944,0.12924946129916118,0.034419436814568195,0.09066504463655964,-0.011449350820576368,-0.07675408480429138,0.03529962994841681,0.02452092935942607,-0.09857486243510176,0.03702306400453533,-0.04834885973634709,0.05652514089438189,0.10490818762873433,-0.010236776887170632,-0.04975676911042862,-0.026196766848245037,-0.029026447607104957
B2M,0.006203346540624271,-0.04444229332005751,-0.023078467400801682,0.10282076344841805,0.006350317283305563,-0.04202122674682915,0.07587920926263185,0.012785346258638275,0.039775506259184634,0.005138246395368296,0.06205047469547525,0.011828615547534593,-0.02942760742589817,0.047461680200406045,0.063457136202456,0.04869821181566258,-0.004860653691015827,-0.0008445510959475913,-0.07088162705365825
OMG,-0.016315392809647423,0.05915914358419993,-0.04453344030680949,0.07713668920622799,0.02461783913407241,0.14471073275423132,-0.006396621282207794,-0.04719273954217212,0.010280357581489838,-0.04273044706580518,-0.08964837751848967,-0.07219063757272856,-0.0031629457921253656,0.06687675999981207,0.03812308442218205,0.008373988913826435,-0.0010881907213356572,0.03168713389727184,-0.07709830641015993
CXCL3,-0.020679759601567857,0.014822652084004722,-0.004419168146982678,-0.02903450210864704,-0.02167720098235252,-0.03688417273510579,,-0.015391787082939465,0.019798091923855104,-0.01077723247745515,-0.03734169322411293,,,-0.028935248603655404,-0.023315296819001328,0.009478964146404345,-0.020722379605084194,0.0007778033129508482,0.0393664559585389
CXCL10,-0.017402903800890553,0.014448480757010287,-0.03132339949492848,,0.005434189816786331,0.08700809085808657,0.0647737816619722,0.056875756236047056,0.011565569885427361,-0.016371404937228645,0.05398093259920849,0.07747481333736106,0.057041848850458786,-0.019996860499974817,-0.029339985141121384,-0.024152444090163604,-0.01949821838834022,0.033085685030443734,-0.03028360629792022
RSPO3,,0.004249691138192691,,-0.03556389609721838,-0.023960816904120913,0.0049098769390302985,-0.008530758750582177,0.030140166298060416,-0.012202235331821394,-0.01536549643392468,-0.03902134972855969,,,0.01877967634458001,0.038108280300160786,,0.040386109505178784,0.003625959804931293,-0.0298267762976901
CORT,-0.025679476571347466,-0.036109154887752175,-0.029048378649409026,0.19088282735062465,0.05940113220797427,-0.03395652466001905,0.02793099151344262,0.001288928129289952,0.041101379406480246,-0.017183946674473063,-0.020097989516297193,,,-0.0019903483563016404,-0.022890505097688557,,-0.03895428872391408,,
NCAN,-0.04985642852399698,0.052970243574318676,-0.0018042119902388512,0.12109039564197893,-0.02938015478269017,0.06841510308595895,0.10242583078526603,-0.07593223598553851,-0.004197577608872931,0.01627620970569337,0.06637562673415744,0.02456031754530772,0.02793194603137916,0.050143959908033255,0.07988819767442948,0.008469885021555532,-0.0027719253016616754,-0.011160611584672804,-0.05755348431571016
PRG4,,-0.018312753527415737,,0.05640805743200109,-0.023648292974680043,0.014154171912011857,,0.006949903831623477,0.01912270298881679,,0.03968658379153691,,,-0.0010560255292879623,0.02782095286916634,,-0.014619486197667895,-0.018306127606795394,0.07175900033221438
ZG16B,,0.06414985732974816,-0.019572363898860357,,0.005912691927147629,,,-0.01085668178417611,0.029972829975909866,,,,0.11133973286683785,,,,,0.03921885862783691,0.05652612839857352
TGM2,-0.01705819881162244,-0.04356227489949004,0.05620032793403247,0.002286268266193396,-0.06498597877222605,-0.10562680685496861,0.03430272433287035,0.07738317778217149,-0.03161084703874638,0.0016008310507327444,-0.043483980025822565,0.07519245087939212,-0.0012684281264637486,-0.012022994819338932,-0.026213412277137967,0.0878654052823345,0.030123315980624794,0.050342467355931925,0.047265026336162363
VEGFC,-0.025679478224767818,-0.023251683786722592,-0.025131668968567063,-0.019207713553410145,0.01617895440336524,0.007453961782322628,-0.03842706530144622,-0.0024993430486948067,-0.0050934895235425545,-0.00180260616635938,-0.04655948617285254,0.1042046666169349,0.11443458789234681,0.027663951209447826,-0.03683765781474086,-0.02364693966507851,0.05795422471792006,0.0008511873067507859,0.021562869366362838
