,UKF243,UKF248,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
ANGPTL2,0.035224829544643545,-0.012660284638247202,-0.0026433128168931344,0.051903976316782154,0.06934822339842876,0.01929338816863696,-0.044257353666337526,-0.022743961854043458,-0.019593375881714857
LRIG2,-0.03823487808417812,-0.010536533880657735,-0.02463518955454811,0.04222126215796179,0.04151506749078108,0.06409946603028581,-0.026434009028369773,0.09966345631347168,-0.010465049965824676
ICOSLG,0.002728225263219558,-0.005929120774038492,-0.020120050666213512,-0.0007745967599035079,0.051544895147107306,0.04763159897879292,0.024620618871910117,0.07721212949678859,0.02041788390160818
WIF1,-0.049509147064206484,0.015703960531681552,0.023866125180376445,-0.05952403478080891,,,-0.025341170055427888,,-0.03775642176912984
NPPC,-0.030044505609663423,0.005227140290693108,0.04204583145629121,-0.008950112236302684,-0.005412356958420543,0.03105284145621132,0.008958789675285675,,-0.04944875164385289
LYZ,0.020197087573491833,-0.0120892428865192,0.018887279004405774,0.031637858937509485,-0.0030451474424699593,0.010426962034460868,-0.004845276493138795,-0.010821853801399675,-0.027181832714756334
EREG,,,,,0.040555228808992635,0.03065493887160678,-0.022309060668303075,-0.032315134904239644,0.059927233840272875
SPTAN1,-0.016317352132004553,-0.009335832653114214,-0.020880109397075467,-0.006288520911372835,0.007338597050405845,0.030507496201426027,0.007454635594656706,0.05800200151423486,-0.0669587338003118
PTH2,,,,,,,0.029279759523526436,,
LIPC,-0.0030678364390022603,-0.017472432494445415,-0.0013062098077508116,0.01013729062079851,,,,0.03419680997486475,0.0305278235676951
COL8A1,0.09674000003286061,0.014265763283231257,0.0386383370319239,0.011213782733249033,0.08168761641888479,0.0549668726368356,-0.045555826169147835,0.01057021552257473,-0.008568343197574619
GSTM2,-0.046811896493397356,0.0716169598324861,0.019617252748354682,-0.006433343775328573,0.08479533654606076,-0.05410088215239557,-0.03125206489995506,0.013021391842067432,0.048830400592223766
SPX,-0.012231401623373996,-0.0022669495463707003,-0.05524643246140674,-0.02038177548683953,-0.021799783177702845,0.09325750797851978,0.0009487204502829382,0.08759345862113718,-0.015869470339573727
MFGE8,0.044548754476029066,-0.03839492921181522,0.04573031009789498,0.007287543413517635,0.02829847106531828,0.033681345582850096,-0.07443893435010854,0.009076853789802138,0.027314296177800394
TGFA,0.03570378391060966,-0.01077981322107002,0.03726305763395337,0.028353154898728278,0.006770934678568445,0.016598704347871047,-0.0325627332976416,0.0767476264811347,0.10654800036357423
SLIT2,-0.043114198637315714,0.011451094886551971,-0.037238465936180944,-0.03891925878097228,0.0652878248586575,0.006737931042093551,-0.02958689626949883,-0.014454537870626807,0.08314859538201864
PLTP,-0.03256668173609532,-0.03874760853507197,-0.0028313166696161433,0.050861352810981066,0.050241285708214976,-0.09864697071158002,-0.0666535406338357,0.04313267980527287,0.03458684498693056
APOD,-0.08106073296287966,0.01345219506385965,-0.0419327895887259,-0.032810937491942894,0.13202665512997724,0.10877520520547097,-0.02905310618317633,-0.04225940499737517,0.015860492233704376
B2M,0.12293364480755989,-0.014386145867072073,-0.052504181372548336,0.05872462997032323,0.08809870401785898,-0.048646511832079936,-0.05147707795258301,-0.07331041798083547,0.018543215631191972
OMG,-0.0033964019222994476,0.01194990088819637,-0.06571294751335024,-0.07134216965203982,0.018323732920963107,0.10760395688054028,-0.04948182076274588,0.08949209428956909,-0.054604488722332895
CXCL3,0.008357650366195778,0.0163008221714125,0.04518275519525495,-0.015048831312274113,0.03386881024721343,-0.011294022780997181,-0.01255951453522978,0.043420290757113914,0.015223603485760911
CXCL10,0.0750806286573185,-0.012107234753102629,-0.07283016008476874,-0.023914414131077234,-0.02232696319622018,-0.02347412191356668,-0.02736241786196504,0.06743793642907898,-0.04765912705529332
RSPO3,,-0.018688602114401074,-0.028711321391383493,-0.015725738683514068,-0.0023146323370421868,0.10400417385544311,-0.011068374555589056,0.09375975845335645,-0.06275233109988523
CORT,-0.023852455785252986,-0.040797623277336006,-0.03144510205327293,-0.02351865801538248,-0.024654221558557746,-0.018314068829338326,0.052099728108102664,,
NCAN,-0.022546461170137963,-0.03904240388140692,0.019000030400950906,0.009839989944474013,0.03541147349443641,0.07626054770353966,-0.025917880280454345,0.06736640267171852,-0.035497888233695644
PRG4,0.07471204890410246,0.04814921981471868,-0.024293678431609497,-8.57033540560445e-05,-0.005539034028828411,0.0032874592978046828,0.03907345061632303,0.03931615200795283,-0.02863891398406595
ZG16B,,-0.0006703423433494162,-0.012987243650380042,,,,,-0.01901404996385155,-0.017553392425422348
TGM2,0.04220973126639147,0.027111403866488065,0.05170710275080622,-0.020567157507703333,-0.0006948523911742014,-0.0352660144360667,0.007028067829336033,-0.042511123753958414,0.023668784561208498
VEGFC,0.025415106997826845,-0.02627071828856923,-0.03497144297180394,0.034988520910107804,-0.011841443092102251,-0.02555760645095313,0.011504735150778487,-0.0033056794199087633,-0.008758599462797835
WNT6,0.07067306943180703,0.008294811026143269,-0.01009048963742787,-0.016375951987679445,-0.017987641388854985,-0.034037515489234976,0.15236661026586065,-0.02296337316120011,-0.018137920773205432
NRG4,-0.022076440034595548,-0.01267167496731286,0.0681312394419962,-0.02188996728657049,,,-0.0359980481040862,-0.015249152531561054,-0.027276650868039973
PMCH,,0.0764688733341604,-0.019009727634315084,,-0.021976757245522723,-0.009453487882609765,-0.020726189823956367,0.0167369658951371,-0.02064087025011877
COL9A1,-0.017132323669356176,-0.0012299606841170252,0.03121754375219442,0.02830572000534923,-0.004425629283415623,0.0538574584920925,-0.07847567992804287,0.06323388015228867,0.048707467845730226
GDF11,0.05797781556717126,0.0401845690939031,-6.189479785089467e-05,0.045285884501754824,-0.069967066131061,-0.010513644605577712,-0.010056000286446142,0.030791346806868916,-0.045324215042584624
RAET1E,,,,,,,,-0.0167282119789711,
IL24,,,,,0.0369553134177348,0.006700748345834236,,,0.1045696477986258
SORBS1,0.021793909605530914,0.01159750425339163,-0.0241868856630909,0.029201219005790757,0.03609290727132371,0.004990362416787958,-0.004326866534937278,0.03309831783309678,-0.014582342914477022
DLL1,-0.00026627916221935347,-0.0358440294087264,-0.04926091436986416,-0.011395230466053839,0.02553140258553241,0.05975358375955108,-0.006777990275041995,-0.023789915338778077,0.08509347088884661
TLN1,0.06001450207044884,-0.028011988227052417,0.054869778616161526,-0.011514823807962536,0.014682009985305833,-0.017131853268705234,-0.07158181860335378,-0.037212841911234924,-0.023069279314969795
COL2A1,-0.022596690149705168,-0.010933245660674351,,-0.01527765335241926,-0.03582050261121378,-0.04488608088268026,0.00017973865580413548,0.07192029221235936,-0.0245747983719387
SHH,,,0.10130863017201784,-0.014580880778249879,-0.020221111678689885,-0.017701133718376134,-0.06888390134261757,0.006913551680059726,-0.037611285493043524
PON2,0.0789369645464478,-0.028136514521501253,0.0471025742083044,0.003971411384707572,0.12369265894968728,0.044643187805843046,-0.08543377354491942,0.11001143975240368,-0.014442254423104591
ICAM5,-0.010249495240415431,0.061799790931890336,-0.02122239867877238,-0.028475672544873622,0.0708796879006768,0.02752784858853068,0.00908672449958345,0.035228894294014906,-0.033978068248088744
HPX,0.027422434525274358,-0.0021673620684963027,-0.002548360596702695,0.13993385930299435,0.00277498210798824,0.002612368591407391,0.029392433818620146,0.01541505673858524,0.1593549918098097
SFRP2,0.011693437156712365,-0.01829140259234844,-0.008074811220424444,0.06741003704429635,0.032054225764886486,0.021344104313785063,-0.014921162274725305,0.043881607279046476,-0.023910960061191245
CFC1,,,-0.016344569792359397,,,,,,-0.024135544240890133
CD70,,0.008640597586936891,0.034971103445738505,,0.025377691721489227,-0.03844324142108528,-0.023822179233233307,0.04727043054069135,0.04237078426207324
HP,0.04274507937649563,-0.04333796390298801,0.04602773890144866,0.054004701176403914,0.07130821350817147,-0.04552341836593328,-0.015577201434093184,-0.004332683420005376,-0.033440883351692145
CXCL2,0.15816719039483462,0.0003788155769668334,0.028616814394861145,-0.004473138742429783,0.07351136115883257,-0.011470181740791945,0.02624344291019396,0.020104599432992903,-0.06329816378402556
NPPB,,-0.01774925338076398,-0.014311970022398278,-0.018763635064904007,0.040264604485020415,-0.03333554282602595,0.04391197672638866,-0.015468566941790152,
CCK,-0.05131057951149809,0.038240799904803974,-0.09647939102245617,-0.0436495272544857,-0.027734934906726665,0.04959625015666452,-0.014221056762477705,0.06384536371685502,-0.11188489381972443
SEMA6A,0.002765019252734661,-0.04507705637312616,0.01781066764589364,0.012323130337946643,0.03501665404839748,0.054143870726332304,-0.0038164288545685368,0.0253871362339353,0.06863171339791851
IRAK4,0.06333053186803637,0.03728139361053216,-0.016241560268335956,-0.01727050839417403,0.05164338489960357,0.07644067125297369,0.026647050409224503,-0.023016187921847318,0.10411521327898283
GSTP1,0.060800446744042155,-0.01374394325606705,-0.055658257412197196,0.031937640365729915,0.0788501988944103,0.092975209355441,0.04081523612319478,0.02530076186112472,0.0641855476575336
VCAM1,0.09247418989505649,-0.017397822334457053,-0.020799278832879263,0.0063263910539614505,0.06794530782711604,-0.005459538020264909,0.047484761275644105,0.04826006819906477,-0.011950889424282914
NXPH3,0.012492448713379584,0.016440624790239503,-0.013875482596272255,0.029254634918323474,0.0244617354334644,0.07155932173980492,-0.01769418323774681,0.07490095856452138,0.019152966200987272
MTMR4,-0.0058225986095939075,-0.006857168546898178,0.01832662531311867,0.014608904150198549,0.037318451356028445,-0.01565395122768514,0.03875102002674742,-0.0010093528565665586,-0.028382389117768223
LAMC2,-0.020160132809859944,-0.013931307985800173,0.012431575198815464,,-0.02014428159230321,0.015177034859546863,-0.020118000049941874,0.02879131772953456,-0.026266400244433486
IL10,-0.03198475372533785,0.01873373882578948,0.023826468564987952,-0.01679612102137455,-0.02728948494587532,0.06829469017091816,-0.007633227456345052,0.012568534783453583,0.01940396868382652
SEMA4D,-0.08672802206736895,0.022372556534449906,-0.01119112572845086,-0.07855537817133644,-0.013605244875372543,0.07472398775383728,0.048496672626032716,0.04457971151305275,-0.030881650812877526
TRH,-0.006429288159002644,-0.01716604399008202,-0.015911625708509434,0.01692729333305216,0.050758413028722714,0.014612637789729876,0.01953414323044761,0.05403787142969843,-0.04984596542177116
SEMA6D,0.0025753660259992556,-0.019387646189837644,0.008739763814880303,-0.02042586557469943,0.018003020159108676,0.03362126830723933,0.11871688053540509,0.09221513783607908,0.08012196724832232
CEL,,,,,0.043793002376279914,0.105265072646261,-0.012276989813265238,0.04032390791415966,-0.028062065150741528
PDCD1LG2,0.038113675404273545,-0.01140864246228098,-0.03913087301905527,-0.016429397752061953,-0.007639695992114282,0.06100474276714689,-0.06082509095227466,0.07436648362230902,0.045281925165793706
SPINT1,-0.03121403441636225,-0.03524378575675646,-0.031300901884072696,-0.02465308976505274,0.04116104050690566,0.001970841448200113,0.010053713019367918,0.036485471060140745,0.06656430518566367
CTHRC1,-0.05878242522137238,0.007160655173686299,0.04727980401784681,0.055652401697848394,-0.0006509549837672184,0.02755760089320598,-0.004715938500642277,-0.030047183317614308,0.01517230664187662
PODXL,0.06471038140011426,-0.02964442751880054,0.09067256272726061,0.025142861783283295,0.062215173173167736,-0.040439489857823405,0.040186107876057565,0.008006232824409022,0.004480264763155013
JAM3,0.07331359121206078,-0.002079910160493918,0.04115662395008643,0.020559786748011604,0.014233661086492712,-0.015239191861864853,0.0011430966491866295,0.018189406528586523,0.020256939111841798
TGFB2,0.08149084016299116,-0.016562025815640282,0.018155537143170464,0.05949312468931825,-0.015036829562002665,0.018238027004647057,-0.02760719019323053,0.04493475277904611,-0.0769235656420437
COL18A1,0.0901700082555926,-0.03254255641404386,0.0818996108394415,0.06687118103918743,0.025417299432804418,-0.08667915406439936,-0.05747600709457259,-0.050227716749631425,-0.006206764651903717
NODAL,,0.10658037568838244,,0.04105211395180213,0.045582585929725535,-0.02127335982086092,-0.02300644193499933,-0.006241113995683269,0.026129824578210132
INHBB,0.06477068709613079,0.025465483647870362,0.05102237140552037,0.02712369392444065,-0.0009479682939819167,-0.019327239054475313,0.013509434950819701,0.037544481152954806,-0.03838692193975479
LCN1,,-0.013931311120401193,,,-0.026053806320061282,-0.02008999762153259,,-0.01752082466714993,-0.018423638775773223
ARF4,0.07239770248197645,0.013915098758004847,-0.023860069908247183,0.059960258994973065,0.0536433992372957,0.08543608705303544,0.005466344044116916,-0.010067483930692091,0.0694358424690235
CXCL14,0.04192231334314835,0.006464840797954225,0.07049699814350226,0.06740672332499041,0.006806593321127042,-0.10119723460480815,-0.02705189609867585,0.05251678442358008,-0.04593501387610453
LIF,0.05884268913456682,-0.031836964768760745,0.09393013529873591,0.04809354373643165,0.034180291518524,-0.0003945783051074997,-0.0046286761842756746,-0.03187668314291511,0.0603840248521895
IL17B,0.02406285122200212,,,,-0.022672323480551197,0.058125997083721036,-0.028622151572289218,-0.02959512441763902,-0.020830456481393856
MMP1,,-0.01920661288110878,,,0.1392405497676989,0.017127329643016415,0.05209174837144326,-0.022667907261094897,-0.02507309894582411
MATN1,-0.0189858631211857,-0.018291405084991108,-0.014491717143120506,0.1878856881034244,-0.03278321411070921,-0.024155174342786863,-0.029498199927848454,-0.021071914411409487,0.007322015890876468
ADAM28,0.00010271217930149862,-0.019751480313924846,0.0375184248001717,-0.0603640655108627,0.030102557924669572,0.0005318023584378884,-0.020209136262076287,0.03563597010888069,0.03832180510958895
TCN2,0.04492547671142208,-0.03496802226983225,0.03299882304015919,0.017247993325975364,-0.002490331988160298,-0.04370178877657327,-0.023588614083024723,0.014953729505491889,-0.010772740628908274
THPO,,-0.023834458187347043,-0.02010823806850873,-0.01527765320617071,,,-0.010767956535471392,0.014301579681707054,-0.02844775767839934
CUBN,0.05190922664160926,-0.0013675668242913214,-0.02373944817780327,0.029259276856809006,-0.04435491787157797,-0.0004250364588485206,0.05621312932092636,0.02040379419448978,-0.025299291800564505
TIMP3,0.04669881147343949,-0.04195319078468878,0.009378643307914051,0.0904226963153096,0.024251908194920648,0.00614445812265078,-0.05301911328274517,-0.03298731983954521,-0.007500253203135589
PIGF,0.041703585583403,0.04372181859868683,-0.0007916658378441245,0.0021517248535770288,0.022666261344272638,0.059545207886659346,-0.04802033688761618,0.08459645960865905,3.555844344438202e-05
CRH,,-0.01632218961865923,-0.022813345535102083,0.11191470115367148,-0.013727895260407533,-0.02401112311112448,0.06595604940600572,0.041847073336691194,0.012889832045838923
BDNF,-0.01645921688928389,0.052600509937438505,0.0636266212849988,-0.01720656137691784,0.0002801679786484494,-0.023432639146241774,0.03753221328406384,0.016320286718351968,0.09044122538059284
CCL5,0.054565386070676195,-0.05826934510594287,0.0226412115490689,-0.020725973797352294,-0.01940583365766719,0.013940871808825344,-0.012870911902676582,0.025317871067831923,0.0036515735232332015
GAD1,-0.02544325480564023,-0.016742785875472187,-0.04438831931744782,-0.029462173548801162,0.029248432402358325,0.09079589263942826,-0.0021260069291272224,0.0509725051749904,-0.01827230798947333
COL14A1,0.06923924757322505,-0.011326397025330321,-0.0032855745340435224,0.0316785834589123,0.07081184047574285,0.03951115467498253,-0.008974417181365527,-0.03984864739530293,-0.022146008243089682
HLA-A,0.14896469447184013,-0.03464847574857607,0.04645342587019433,0.06042330065692869,-0.006569246925120878,-0.08605347125639802,0.013088903969167617,-0.05986544068941502,0.07446127291614514
CD5L,,-0.016322187730306213,,,,,,,
FGF18,,-0.014768629758043121,-0.015528445847893538,,0.005801364299147716,0.07635980163015954,-0.015470029372254931,-0.017325833709743794,-0.02606023789965016
ADM,-0.0252229394451147,0.020189054442409864,0.07894765747099983,0.02839605688870738,-0.03809284603574468,0.02830692234390979,0.04767043413182807,-0.020263583758907543,0.12316146711965878
CCL15,,0.010964501582184486,,,,,,-0.015026694231400057,
GNAI2,0.06091852157825922,-0.05043994495386634,0.016203981083049268,0.028918240220573616,0.024455032726199987,-0.016267322842450384,-0.0698564867519748,-0.020872342162281333,-0.04129262800429297
HDC,,,,,,,,0.08619856168787793,-0.018982995564308658
COL11A1,,-0.06844537387208631,0.027587373085826573,0.07065005999497696,0.057795359800246124,0.009192940183252937,0.013471043684750083,0.005185490624587583,0.0371234892945308
NUCB2,-0.027951140937533408,0.013728218553380873,0.01829417468775239,0.024849150978967876,0.029221135747970268,-0.06405827402189604,-0.009055537313812255,0.00531333504478138,0.08405970038749314
FGF16,,,,,,,,,-0.018705274354626947
CXCL1,0.0817409717893486,0.04818809620549305,-0.024159181490958144,-0.0207259773112653,0.012954951282688693,-0.014037310455051294,0.012425767205326484,0.07573433505946925,0.0010846421505171031
VCAN,0.05533182211040658,-0.024382118007848275,-0.0465524144226283,0.028788616911531437,-0.0090790136507679,0.11978406604249249,-0.008158512688216662,-0.05926119171714487,-0.0353243404778926
MMP7,0.11264903008389987,0.030329781693254964,-0.014311969944203006,-0.009616354307856873,0.041580667437417895,-0.04886654489983571,0.043053405003187356,-0.05399143225779443,0.011283990446651267
PTPN6,-0.004040050074657768,-0.030134426147229065,-0.02025015346539457,0.014071253765344892,0.0548314213525695,0.03388897377805157,-0.007240568641332159,0.044433030046094786,0.05172359797922912
PTGS2,0.0651358839895991,0.048268441400665586,0.060273425673142665,-0.02479505414797792,0.03563545542089883,-0.041799681562188516,-0.0172601243922645,-0.0643256351842623,0.06801198201075846
XCL1,,-0.017886198363639957,0.02612890768373401,,,,,,-0.03378368028306237
CD58,0.034179284625468896,-0.018447599093053775,0.028534454868139235,0.014914751003321349,0.09971884559431075,0.01986473782684864,-0.041814122004908395,0.07244442295900934,-0.03875769424272052
TNFSF14,0.041329280206354034,0.05719793282656949,0.008765417278258213,,-0.0009268688088624912,0.04177278482719626,-0.017191397078938273,0.012360182243142849,-0.04661306462473552
CNTN4,0.04067609661300729,0.02695584713507758,0.02708667138995989,-0.0480467936953786,0.04326681990760016,0.03274868864390788,0.025400389523113916,-0.02556885471126372,-0.06308531654052162
INSL3,,-0.016022732674480532,-0.016503206616832834,,-0.02384604906082008,0.06131746416436856,0.05584949934654021,0.06204979313985008,
BTLA,,,,,,,,0.06403472424057069,
MFNG,-0.023116433473966275,-0.02249757521539292,-0.04116530173708376,0.06816966722166933,0.014658992375882826,0.023485195323812966,-0.05011771007607798,-0.03477483812392659,0.004089655682196873
