,UKF248,UKF251,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,0.03099719668895871,-0.05688502473994327,0.0011244973165622358,,,,,,-0.023321806721431613,-0.028953273375933623,-0.005926717444203844
RARRES2,-0.045577037285423366,0.03451870774263937,0.0685746188925188,-0.210141112819212,-0.04849482690606164,0.037819591119572456,-0.031060760791749454,-0.00464050155773669,0.009400323580744848,-0.05219126102694705,-0.007578479290657765
FGF7,,0.01074207877198309,0.0983748086845798,0.05811777169440948,0.017472323163614564,0.062263732713692704,-0.02589962587404158,-0.02057284918145779,-0.01076402220758542,-0.039771530675876104,-0.055518217458002554
EFNA2,,,,,,,,-0.0190941928115269,,,
HBEGF,0.09063640480967296,-0.019677039796708283,0.01199411615414452,0.1934145021874036,0.10696255898470194,-0.07125117652903719,0.045562065742961816,0.08258542411232972,0.04626903287717709,0.11154491375189104,0.031226647442749104
CSF3,,,,-0.03958610028227041,,,0.028625412883213085,0.021309467455791493,-0.019379405686645618,0.04967621129367767,-0.030634324758341117
PI3,-0.0232981922224216,,,,,0.09443661631705792,-0.03537406562034718,0.019551985665452576,-0.04458568265713356,-0.032719634561895465,-0.02679464140640867
PCSK1N,-0.0311367555002289,-0.04413539538729693,0.024027787448124144,0.04014504860870909,0.0008584744503010499,0.06339783396405076,-0.029531831268101296,-0.04349258405811847,-0.021853045595158965,-0.054667506386405565,-0.03216245749122544
NTS,,,-0.024470378056362947,,,,-0.041569745390644536,-0.02326265056144239,-0.044807872856549975,-0.034338656311679226,
SFRP1,-0.03952613471214862,0.05280856369685043,0.03945146570684537,0.07021646580232331,0.0025732986262841616,0.04541314523024734,0.022478729260278427,-0.019994054629561258,0.030725900250240402,0.03140335787568093,-0.03821878667996491
CXCL13,,0.03593750622019411,,0.09748751535050307,,,-0.04002500539600698,0.05367194404858016,-0.005643871377858859,,0.014949255910126382
MICA,0.0819294664089481,0.05089026539725459,0.024779960227459128,0.014822414743816615,0.1926308734550869,-0.026963253023800975,0.12310324410949637,0.09580685880814893,0.059988243731208306,0.07319116417639676,-0.06334679951572228
TG,0.003208030878340527,0.01293281437268003,-0.014316637845294094,0.04109483368866268,0.018807103489236,0.10197835928031358,-0.023676923818736054,-0.028650497156237006,-0.015949548675313053,0.0702677567395399,-0.027383284371364027
ADA,0.1309303871567789,-0.026676366097977317,0.026048349161792064,0.19337593236948283,0.027645647258347176,0.07498860428666244,0.12634037395221703,0.12299038368229662,0.01401318937816759,0.13181195878853177,0.03473847336684375
LAMC3,0.10827115431841929,-0.022594110608712224,0.10850600686380793,0.12607498682578558,0.145327908195103,0.1400132827760838,0.08931308289511992,0.15216247010314105,0.0011166766097007615,0.10868783189967397,0.026723922222008173
CCL7,0.03444810021510481,,,,,,0.08573815837917806,,,-0.02429905243484114,-0.010961876645008445
NGF,-0.0093455577359895,,,0.21809110393373435,,,0.0718345529500521,-0.018837534736347198,-0.02055652509725249,0.04586811954580171,-0.018593121074360487
TNFSF15,,,,-0.04206697990678807,-0.004456318597518989,,0.0396920252256023,,-0.012034278228062066,0.12443354841033757,-0.03390441271630589
HMGB1,0.008882815790052827,-0.03155408681135839,0.01005395071756208,0.18633924467948723,0.01762562887642518,-0.0010019175573937522,-0.043349301572462966,0.05400147522046183,0.05532098300109135,-0.07543917412718333,-0.054839000689836555
ITGB3BP,0.017296465406289055,0.020640356062166413,0.01900828834623905,0.06851975713876189,0.024070830649258947,0.029357891577482333,-0.04470746302139201,-0.028000037488281126,0.008795489174722193,0.03985630772252587,0.027590756071497736
AANAT,0.046763020081577185,,0.08597884176659515,,,-0.028700679451986323,-0.02342912938101666,-0.025695611945552456,,-0.025709410799476563,-0.018705280966718047
RELN,-0.003723105286469558,0.02922431139247319,-0.01247854952763018,,,,,,-0.014536103916752021,,0.01775603504635027
IL15,0.06829139454533942,0.04361790789406338,0.09119049545622437,0.03197602408256405,-0.03243600026424013,0.06278580151178137,0.10462123326784194,0.057583752549046005,-0.02935530839894359,0.012803061565345795,0.06958907241088727
UTS2,,,,,0.23674209551058917,0.02380085058972658,0.022935153349635033,,,,
BSG,-0.014052780101330617,3.5715617334240063e-06,0.04420941189093008,-0.05778239554813056,0.01455284972006491,0.07011899990580059,0.036599503184385374,0.004123305659697612,0.03123116792550362,0.013754915126591914,-0.027284565964360144
ADAMTS3,0.052258784633802124,0.0036747526303845925,0.009987689969062172,0.07441766958909042,0.09985076843683137,0.05358599822727084,0.0536031534127666,0.08005252056107304,0.020411850721507845,-0.0292189545712218,0.04331042729477842
CD34,0.07846499343560775,0.031486789919085635,-0.030876698154515537,0.1913685641848177,0.030132589242909485,0.15427838301143532,0.1286220381845832,0.09466958333813684,0.04524580961655524,0.15509246648784425,0.10041860532971209
CCL23,,,,,0.14501862664868037,,,,,,
PLAT,0.05588853880931068,0.0021475500618594115,0.0009166370413449385,0.029249380151415524,0.1280842755105491,0.05454082595202693,0.00696446854317283,0.011078533918329223,0.007928330418721216,0.10726554271135116,-0.00774948928262168
NTF3,,,-0.015876793684329475,0.05138535607610971,,,-0.003545094382021968,-0.03126693321818175,-0.013717424882301515,,
LTA,,-0.006682075617695777,,,,,,,,0.024214918652142033,
CKLF,0.039204621593402746,-0.004756800547761329,-0.009160548569365257,0.033118276082829676,0.08417140178198919,0.03429286558904056,0.043621010292113606,0.028930928654164013,-0.03692525248206964,-0.05580227095473346,-0.029517973676525956
APELA,,,,0.02749100923860927,,,,,,,
CD24,-0.020646720869733085,-0.011338543287691159,0.0274529009255511,0.2429437437702633,0.048336011241522744,-0.007505092304913133,-0.0007975370560192529,-0.0724589056780061,-0.048171236086717924,-0.05784310271983276,-0.02309250862411965
HSP90AA1,-0.005492503574098997,-0.04362085968520277,-0.041193772760576446,-0.026945783180087824,-0.0017906357862162833,-0.10893396809766907,-0.07509166350936439,-0.05775949292402745,0.018346393327194732,-0.054526643311540925,-0.04537976387611881
BMP4,0.07266154965382429,0.032458255543923877,0.045815238800754235,0.020976855781712257,0.17634731520762464,0.11454965093942783,0.012218792845315359,0.04130999531614226,0.05245787044509802,0.07994074083797269,-0.019456205519289872
SCGB3A1,0.08367209091098286,,-0.013920456899125402,0.08062871994569096,-0.03426689608517318,0.06957304147575355,0.08086023309059445,-0.024952208566170753,-0.02499139853508269,0.10983501113883826,-0.03758837054630767
IGFBP4,0.07914417509351841,-0.036669384883686554,-0.0009947027165628946,0.20807827095796141,0.1326596543251863,0.10725256954395644,0.09307702317109007,0.1299386355968506,0.02011739059213244,0.19506353274375043,0.01389650658854548
RSPO4,,0.024934439354058726,-0.01392045486294368,,,,,,-0.016830643337919473,-0.026881068974881506,-0.023586618365964405
LEFTY2,0.10975443942990147,0.04838956388172018,-0.015263949008121414,-0.038567978308305766,0.02887786862784945,0.0584814047834916,-0.022670787689783225,0.014887003573147052,-0.022888563008835204,0.03987781451807175,0.014130551587466648
PF4,-0.014612507225244833,0.009131011768886234,,,,,,-0.01750114966431654,,-0.03460098442797333,0.035522240347441995
ANGPTL2,0.061425480121482905,-0.01042141188556273,0.030714642676690627,-0.06328927685774656,0.029220030915253912,0.1352079980110957,0.03657328545800774,0.08128967864765192,0.0842134851136041,0.13962621403516984,0.002890146256063608
LRIG2,0.0061279070485203355,-0.0008480963030159676,0.03986803759137349,0.06132306173564389,0.08139621847221297,-0.09446985724732396,-0.020743722910915342,0.02710078883454352,-0.013005162408231035,-0.010575147476857836,-0.08196221481807182
ICOSLG,0.0524728288343872,0.02936887434818512,-0.026418423797649,0.04697150547686727,0.04437727601600872,0.08758572584065207,0.033400975154357,0.05532562809223992,0.024639820763328688,0.03580495423800234,-0.07660936132009516
WIF1,-0.026292834947397436,,0.07282461799207172,,,,,,0.008754719069211525,,0.030967245262895654
NPPC,0.017515066502310456,,0.010229401178457359,,-0.03562600688423761,-0.05208296949167019,-0.01732027716075499,-0.008126461751693194,-0.04193432909093652,,0.009594474525148083
LYZ,0.021818123280124987,-0.03138490351034954,0.020189050619062572,-0.007453033304925419,0.10208437641411366,0.039604476523093665,0.045661910408871624,0.0005746803394429552,0.0249255381807132,0.08154707990818218,0.01161472437875983
EREG,,,,-0.040053627641575086,,,-0.04637053464158958,-0.023368742118999544,0.04947102406160403,0.09276531792205965,-0.021272192875569234
SPTAN1,0.02750433457775147,0.09075951791783737,-0.06552280262821834,0.13062898550409027,-0.0036107814612239683,0.04250126920069933,-0.01266780795861726,-0.02244301766563317,-0.02350166157810382,-0.0498159017027957,0.024108625606381984
PTH2,,,,,,,,,-0.026766329900491683,,
LIPC,-0.017889549665119686,0.010119467114498074,,-0.031217210729107426,-0.016668544527089026,0.019142858036968535,,,,-0.004366969076029253,-0.02881335881521827
COL8A1,0.05912951388752204,-0.013462283321974099,0.024076232002252743,-0.1333551514783842,-0.006670253899225723,0.08236007695692327,-0.011177774013874259,-0.0686148858530311,-0.020230266191327815,0.03939633344946504,-0.03564202805111787
GSTM2,0.020307104085610084,0.033936170667366074,-0.012156817795499535,-0.026185977534356142,-0.04108944551765241,-0.026030315714042254,0.017129960061712676,0.0029371007041023365,-0.035732123975595706,0.02577488666062173,-0.006366290448742039
IL4,,,,,,-0.00497706410345142,,,,,
SPX,-0.028933520234970193,-0.037682178307460214,-0.028477884815853706,,0.07587243455477179,,-0.026926715753750007,-0.02172991428047154,0.042096488476334015,-0.08400384649494853,-0.02128837207541855
MFGE8,0.0639871600491236,-0.047690666553718154,-0.012067839183736115,0.0025605643948494092,0.05849115116324547,0.12748431203120644,0.05002440206163192,0.08085226224865333,0.09275672566234022,0.16504907754858725,0.011985184900279548
TGFA,-0.04124309708770944,0.050888789466252936,0.027373673330980203,0.0895792987203049,-0.01475540399286022,-0.05096496710493027,0.028163408308994026,0.03097273828264739,-0.02645224630087838,0.016885248493545425,0.039556307678699
SLIT2,-0.012836362333655095,0.03197504012835631,0.021627334769924938,-0.012421248107786966,0.18603945688247758,0.04678904336703558,0.028595366777725124,0.03412285623591917,-0.03794693813037899,-0.032838139224053035,-0.030456731572638274
PLTP,-0.02890492262756848,-0.03945112184446176,-0.006026896047355877,0.13567486713197416,0.006319813326889477,0.04408158564176056,0.0760018717159402,0.04578202578242216,0.05059975669894838,0.08157237588477134,-0.007889698558498198
APOD,-0.09019774192204072,0.032568523198035264,0.010753146802268033,0.08902704085969865,-0.08606401507162509,0.036278983883675744,0.03260500619327153,0.056441932111817826,0.04315176111546867,-0.047985504216222497,-0.004607820434340509
B2M,0.06663234271328652,-0.07148023147297854,-0.005734690047604606,0.1403371748963458,0.16866058024186187,0.24883589608414686,0.1386215903261084,0.14973006420256363,0.044502625127482945,0.1715458495076519,0.010165023930696635
OMG,-0.07635923384149018,0.030708113269493263,-0.010378677600482883,-0.03522413602321044,0.07079559795103028,0.08663642126802656,0.014288358045982587,0.06883857773461799,0.04613862953560455,-0.06165631391673712,0.007132088900796765
CXCL3,0.005557868081620896,0.03251360649172776,-0.014891944243707041,0.1442623567525998,-0.03671617276557762,0.0958211443389015,0.034299317961936436,0.050728154883097946,-0.04721328167974956,0.016215856163812707,0.02356533207046043
CXCL10,-6.119749966326803e-05,-0.03224215386977288,-0.02262195327291749,0.03783593477343414,0.18996679573240824,0.051029248030738786,-0.011932881062090941,-0.023474115221681455,-0.022997525322091192,0.009682772266104162,0.03260313478316667
RSPO3,0.05188536397835754,,0.07511249872589812,,,,-0.024404887193152005,0.0029915990896671745,-0.03323907499531055,-0.02465878677350574,-0.013532393061828487
CORT,0.027974426465781882,-0.02537616368348896,-0.013748278307040868,,,,-0.001289751072171538,-0.01831406360845522,-0.02799161714234829,,
NCAN,0.014281705786942583,0.06674161179926846,0.016806733297138665,,-0.056144224649659596,-0.04043436215150189,0.01801414553331817,0.00620744141329507,0.014400154683227471,-0.07969249850214771,-0.002874114086831476
PRG4,-0.005025820517983484,,,,,,0.13844512370321976,-0.02702352156592149,-0.040134686628452085,0.04663073922329009,-0.025717094848550986
ZG16B,-0.019533756927067825,-0.046434687823623685,,0.020775942589055588,,,,,,0.06852462934330315,0.07870341705211205
TGM2,0.07416031600406482,-0.04670947727366705,0.07644844484090585,0.09715173920722943,0.16738782025385546,0.03475425239398071,0.0946488795659484,0.08327440643459182,0.03216273641500192,0.12938911559573374,0.05625434735455717
VEGFC,0.06327757129399358,-0.034910427544306344,0.022398342542423507,0.05448041534037657,0.10387259161681374,0.013581300447209583,-0.034369721365444174,-0.014389960945431057,-0.0008695705750096311,0.04809497950555226,-0.044868619237088805
WNT6,-0.022728297014250533,-0.02442436264787893,,-0.040085193754865724,,-0.04551627449099038,0.045468294153478375,0.13285437316764329,-0.02233701045380046,-0.0371331445910526,0.043781969213631235
NRG4,-0.012974184260838522,,0.013267775467123901,,,,,,0.010579184173055707,-0.024658789537167422,-0.02449381348449457
PMCH,0.23414618039107632,,,,,,-0.027145311066424715,0.15579736119656748,-0.012796410806733414,0.05134345268655534,-4.206861868650155e-05
COL9A1,0.04471679430489787,-0.0018675211872191096,0.010639822202060998,,0.08841122325506,0.06916335966447403,0.058901698984443536,0.04370787466816953,0.00031839872145404604,-0.01767139858100678,-0.013883978685467327
GDF11,0.03859759159939779,0.04105747304661518,0.029092418368056854,0.09040904981026998,0.02116410711672025,0.05501405761596084,0.0035836650920612182,-0.005984116571013351,-0.015140843581529577,0.058444892186365185,-0.08239825988057177
RAET1E,,,,,,,,,,-0.027050516916846918,
IL24,,,,-0.03956772045937157,,,-0.020238889812457368,-0.017222102730830666,,,-0.02738326864711777
SORBS1,0.04445197694656293,-0.044526023781835906,0.03449221076343056,0.017035506199065728,-0.015064357926601974,0.0618369425613671,0.013193339899697816,-0.018629469679554242,-0.00040905875673900963,-0.07901040334483485,-0.03713175755406198
DLL1,0.007211976561656338,0.07496992523670172,0.017447869486340795,0.08085525016163886,0.11289094978507692,0.03129557695083716,-0.006804565535472771,0.019406489124359955,0.02675522573922961,0.13272246496787615,-0.03599812497329194
TLN1,0.07706045258181811,-0.014443101983436485,0.017173606711428303,0.12791987312814304,0.11226409881842994,0.08657660457803958,0.075164601444043,0.057903966008951764,0.07545388960627318,0.11304762976334945,0.007689504689913138
COL2A1,0.060097868278807955,,,,,,0.027385887214813356,0.059247208328609115,-0.013256387442057807,-0.0122767818424551,0.0013650364239974522
SHH,,,-0.01598316712811081,,0.05270578846614305,-0.06754752703078899,-0.014212731197782793,0.005347490809559928,-0.014735741518463852,-0.006006010309966115,-0.007006183686997448
PON2,-0.010218813995494201,0.10196710274097341,0.029002551998060035,0.16348332957487452,-0.012739359544931916,0.05368064624414077,0.09091948100259059,0.05638143519002081,0.07727392330065304,-0.11719111159167271,-0.027043208464693717
ICAM5,-0.00846581188631606,-0.017021400911638222,-0.01085673719153399,-0.014027449370073518,,,-0.04763177796675833,-0.014132931693559227,-0.03654222318414932,0.01983696098194458,-0.01409871789138684
HPX,-0.016120380405487186,,-0.01392045547996835,-0.003831494758569283,0.06522107655919214,0.10599103606837962,0.024885291488133076,0.049418231446815356,0.12326064548912491,0.004254328762039748,0.0664974986103842
SFRP2,0.017677679361539713,,-0.023077870917999836,-0.03904984505513664,0.030487946333244705,-0.03589421191257495,0.017762176375646938,0.0157702837255076,0.021718385807157646,0.07710410991189999,0.008188145138210874
CFC1,,,,,,,,,,,-0.02167317101513386
CD70,-0.0342157220191132,,,0.16824085352955484,,,0.045055766099204385,0.06003591965978475,-0.03236565474087268,-0.003519449173567734,-0.043028700526940994
HP,-0.02519199949017037,,0.01143899264364284,,-0.07668652800484128,0.03864749421883424,0.05496040406481556,0.09862091940175587,-0.04319760977940385,-0.03688685211005074,-0.0368299968040851
CXCL2,-0.027354619491872605,-0.028178510037196312,-0.019346024114457887,0.07273325979757628,0.012669576206036405,0.14581508634779208,0.011980700318591067,0.1294518468318446,0.0006477522199178667,0.09712350583218064,-0.0036842909484747174
NPPB,-0.018172979061439446,,,,,,0.01759746627293102,0.04371722137948334,-0.019125558519308757,-0.0250135957306305,
CCK,-0.02523878636145487,0.037968604045324546,-0.016622869990978267,,-0.037777763967661394,,0.011415242759431173,-0.017935188371191547,-0.03025587865953484,0.03524631874906147,-0.013438329777528926
SEMA6A,-0.02901065836058658,0.013233508667972614,0.001886397154629397,0.05476040793924005,0.022616110993323998,0.08948810556259162,0.01116742015866889,0.03187621875745185,0.0026520781289987015,-0.06309841859014358,-0.07180099285538048
IRAK4,0.06011849647407922,0.010624312920448412,0.029961974109943588,0.05925463699989055,0.016391336960370487,-0.012080742911808181,0.04589427609737972,0.0017075294001041312,0.017019593834211866,0.04114166951279544,-0.05094370419579658
GSTP1,-0.04513442129382075,-0.02235511826489632,0.043249732663506006,-0.02343724351678997,-0.06389350972132134,0.0024052121799740893,0.015075041098588064,-0.01760750154106752,-0.016552179716873536,-0.059048238478420376,0.02566815803354099
VCAM1,-0.06518389958173336,0.06765627461242442,-0.02962089910628367,0.033092604103658954,0.03554335758593542,0.07685091700286076,0.02308678038080119,0.05675026381917313,-0.02088819679775676,0.1044109091655298,0.05032141826671237
NXPH3,0.01411640975836228,-0.0495687333905779,0.02374269817729704,0.062202216817615605,0.01723842884827525,0.0017921869880082161,0.02868640660615425,0.0662206781950976,-0.007467947341613889,-0.08993000944996676,0.005899427140777672
MTMR4,0.025066744782178105,0.06404393279297409,0.006264620161202359,0.05615901719114187,0.032067648694879825,0.005721998612479767,-0.018298851303561448,0.020555808483192894,-0.015170274170039015,-0.031453956202403044,-0.006474500855535029
LAMC2,-0.014263888339032398,,,0.029284356739029082,,,-0.024881868781807065,-0.022617453314876614,-0.012420912644126203,0.0436029924505563,-0.02358663135033435
IL10,-0.030138028212969827,0.053932985765357204,,0.09910577429921931,0.045340201828406736,0.09415371636853322,0.03616259554437258,0.010021425201534984,-0.030930613560881486,0.061706268973519204,0.03883877712997583
SEMA4D,0.05495548778945738,0.021009882411959183,0.02872345327795929,0.11426440382926419,-0.006217541627258843,0.08957930995345864,-0.03434287585957428,-0.004250201683760064,0.025138462388135767,0.03477940860616403,-0.05449884579902449
TRH,9.912199090064537e-05,,,,0.10173271573774814,0.11229157295978869,0.06855638311276162,-0.0036332227470179937,0.019832966470552046,-0.013218476229618624,-0.02048887644553932
SEMA6D,-0.017322996045169257,-0.004146753516165154,0.009977407503251266,-0.023758752150306185,0.0011220208625860363,-0.014656045725625223,-0.04068865442098738,0.010223406744998772,-0.05933423608504822,-0.10766154768500542,-0.11174612177137104
CEL,,,,,,-0.045976506355539404,-0.030648705017881233,-0.028117366414982792,-0.006793025002712339,0.011033925836891507,-0.004615018421833272
PDCD1LG2,-0.030396331133773623,-0.011490114981315896,-0.012234312649995294,-0.013676604278094799,0.00655291777929018,0.042508976305852875,0.034377386540947096,0.06853070386904667,0.01727820920544769,0.04102750124178715,0.019578959889927514
SPINT1,0.05764231828623105,0.012827314084083318,-0.010396560175707599,0.04969651305053689,-0.04924198155793392,-0.027682370774927793,0.04384302037721531,0.0654401563389405,0.03971682715759067,0.02381573591344554,-0.03571752145752925
CTHRC1,0.07983086190769349,-0.0018505217473217053,0.022058793104495815,-0.047552823055017436,0.11328537811638296,0.14921659041801874,0.12037398355063135,0.021342164474949504,-0.008963185368947893,0.1452409312067462,0.0204254377738036
PODXL,0.0820974119108664,0.04792635117193785,0.04261895993124314,0.21104410299970272,0.09015251092601119,0.07908794286655932,0.07154004682232587,0.08564698287724361,0.02400452787720534,0.13865743565599276,0.0544746308572664
JAM3,0.055634568428376795,0.025793144685235275,-0.008269519209983813,0.1039324752536096,0.030842449231885085,0.044345520236226,0.020501007259932997,0.011303414745616115,0.007349130178945958,0.006894299652413071,0.018887000743139693
TGFB2,0.07158730257257642,0.012695785773218239,-0.024215114629960337,0.04348851527301168,0.03362490168659805,0.10195371209882914,-0.008278089311483652,0.022398316650408184,0.019893952028794987,-0.026760853617661822,0.014843741294352713
COL18A1,0.08416118945635398,0.035125825435228415,0.027736086568460164,0.2428833616906901,0.1484260590621471,0.17788675713780389,0.1015800085318797,0.07513119566189552,-0.008656786685451879,0.20146142469594205,0.00809099066336153
NODAL,0.06253020686433566,-0.02298727837593593,,,0.11722004633309223,0.1682104458664954,-0.030255121130307348,-0.02127335375635794,-0.014204245194224172,-0.01627567449614943,-0.0246955617479419
INHBB,0.0008110848073346175,0.04588264544332101,0.01909601147624682,0.23767357970894593,-0.06111188090947686,0.01847301036055623,0.02929168891156991,0.01261593709297768,0.07553746644341668,-0.05113725910245964,-0.04491910734059511
LCN1,-0.014263891548465352,,,,-0.04850874208769094,,0.021029631391098105,-0.020089991894376588,,-0.028332218927620195,0.014349224065437824
ARF4,0.08193245285336212,0.03802568698065384,-0.00421856388334377,0.09581740110207683,0.1441524963695283,0.10735806299238751,0.04098525831145909,0.005918550497844434,-0.03773626464406499,0.07163784326589238,-0.006665591417112682
CXCL14,-0.023699500637596998,-0.010475767824588849,-0.0008440399982561428,-0.06189476233859787,0.10974079809870485,-0.035141330464922765,-0.04965473808488604,0.0170302076688587,0.0408285645840475,-0.09417717718960134,0.0013066888572266782
LIF,0.07301641095126536,0.01615124674368638,-0.016503017769097034,0.0660970354676302,0.0953873578181668,-0.06244913831383019,-0.04413395516125608,0.05588024666226097,0.0529063935737296,0.01740966454884482,0.0081721430352931
IL17B,,,,0.08727926547434744,0.0734511078976044,0.0451841977393944,-0.028004462469254924,-0.03216722017159036,-0.017671400908827965,0.05271864400513854,-0.01870527721018577
MMP1,-0.019665129920779754,,,-0.13404753446527023,0.11709302842022265,0.09875700204494821,-0.024817485763765103,0.019810174578720783,-0.012796409793335978,0.15842337795217326,-0.018378916573550404
MATN1,0.07246656450838174,,,0.05277883431835833,,,0.002892464233912738,0.03621660354925784,0.023341447288692876,-0.021324275615518567,-0.0170463069515891
ADAM28,-0.012010281382786377,-0.03718353461196963,0.03485735779473181,-0.04274881086449363,0.025511734196696344,0.03279165864138517,0.039343189347769494,0.06368354028844846,-0.0354284948300671,0.06332943483767543,-0.08684264523020903
TCN2,0.03846659489983277,0.0011673761497395377,0.06345177163896128,-0.027481506421507845,0.03258654739303752,0.13605186279293657,0.04884849470214677,0.06529090123567594,0.010609134988288001,0.03539292928547082,-0.014678296178718225
THPO,0.03199719835611842,,-0.0005337881930156813,,,0.12471942206763578,,,0.12573937379213765,-0.03688686333920839,0.12072216454309787
CUBN,0.01256558626353251,0.029050802701426418,-0.02362017841342797,0.1272955769126202,-0.016728791976464288,0.028829861840370553,0.07885652584272233,0.02437486259946577,0.011705340955564863,0.03421780758116016,-0.040598765063308784
TIMP3,0.024030806835439924,0.04252779547587377,0.02298334973596861,-0.06650872340372024,0.1420542658171114,0.07551764400607186,0.10991340994116383,-0.026988465760450664,0.05477621217181659,0.15675866019010495,0.017975194040458546
PIGF,0.010093027540365243,0.04174588049950832,0.012313771278184593,0.15532414689157617,-0.02194325992039408,0.13545362846387765,0.015086889859552201,0.029013628172423298,0.001966120392724175,0.006049246206419704,-0.07272880304301735
CRH,-0.016711847186665768,0.009433949703462155,-0.0310708891162292,,,,-0.04614347265612441,0.08420842047024793,-0.0251645642478363,-0.031403416708630935,-0.007451238642718476
BDNF,0.007363853782493748,-0.009085971530354528,0.0850539198419014,-0.0547215099506983,0.07462836054321009,0.005780967477044583,0.022178747794517787,-0.03877374343995866,0.014878894503731407,0.03516275504945728,-0.07758428065622586
CCL5,0.0258631481802948,0.042640378985169584,0.011869469466651118,0.14651344310051698,0.14399356354404652,0.004494111724418505,-0.009126068547493092,0.09716696565178479,0.04928701030831865,0.1015817840044085,0.08137718057874206
GAD1,-0.0060698120800630655,0.009088237722618974,-0.007667590083700653,-0.04519758669588056,-0.021831024581817734,0.030373278154342966,0.0033677445123962237,-0.006960245292110141,-0.01902066923683004,-0.008353195773312392,0.042636468747921846
