,UKF243,UKF255,UKF260,UKF266,UKF269,UKF275
IGFL3,,,,,0.05816807974205515,
BMP1,-0.006830867351873069,0.10797616793043838,0.08084228601622934,0.11597568715224385,0.07158656465102284,0.048046489395378256
NDP,0.07965130002885604,0.02575203222414077,0.020199651591301722,-0.023312198498377484,-0.007045871329015094,-0.004848952247608067
TNFSF18,-0.004083711924658217,,,0.07545220304683319,0.07762328162811201,-0.011505718757966415
RTN4,-0.07194893210369575,-0.008674946740156755,0.020448154861299025,-0.038914926928087235,-0.07754492238709954,0.004837134510609993
HEBP1,0.026704626003874774,0.04451278785803963,0.005950618131766971,0.05467390150291628,0.06099132437319242,-0.02198370227127387
WNT7B,-0.04330118484191392,0.0515637722562321,0.020619957076027606,0.05183551281641305,0.025048922042212686,-0.0458188969530256
PTMA,-0.1209915346269961,-0.004991497356987252,0.04841140714256861,0.05693863380425131,-0.09195336870254592,0.024291662620609222
CEACAM1,,,0.04851673634080674,,0.01215882009102936,0.032120701160231344
PDAP1,-0.04507190205042433,-0.06002555788412255,-0.007298640029152363,0.04705358076663731,0.06838097524411821,0.018664390071499143
QDPR,-0.012843546442038481,0.04605733542178566,0.019441474940321432,-0.09722957395677753,-0.11029399230353687,-0.004042309780874562
POMC,0.013193387912973066,,-0.023099756752106227,0.0025035643437169314,-0.025089943618494294,-0.02712774348135442
CCL18,-0.012831762661804904,,,,,
CCL17,,,,,,-0.01931464982843344
VEGFD,-0.06220114124507812,,0.10731742074478935,,-0.008820251004483389,-0.03106624616471543
TNFSF13,,,,0.008485924652941951,,
WNT5A,0.05092637290183886,-0.02925479669345861,0.016597623225355764,0.05857414224830241,0.05198700845708483,-0.026311451335689986
CXCL8,-0.05961931023165403,0.013702070163145329,-0.05610469528620111,-0.022436921597549453,-0.0192734456809054,-0.024936181683993502
GRN,0.0028543802262135697,0.06864149293145962,0.04230135679601623,0.038080732367533704,0.054550614844601504,0.009163745341030623
MIA,0.0247230780236955,-0.009751116387351206,-0.01976150558056528,0.011382805974478848,0.028093800251780602,-0.02109410262848406
COL4A4,0.12555754666289293,0.05734528775898106,0.0021127876144823193,-0.015007882619427444,-0.019231005214697797,0.008409732950690028
TAC1,-0.10006229081619768,-0.06965405442433815,-0.02964971996296263,-0.09635218447108529,-0.028232929396981472,0.055860669123154065
RARRES2,0.023845627227170003,0.00531403438633365,-0.04697106000649108,0.054005219872830794,0.08141012566768059,0.0479046960306973
FGF7,0.0972881311772412,0.07348696214094834,0.10944821560641894,-0.024866447480397586,0.0029913802296406377,0.006813254577161167
HBEGF,0.06088494822753195,0.010683579793186862,-0.023419883618116425,0.05332433824524356,0.06993698442838465,-0.028821677956653077
CSF3,-0.043239110335171374,-0.013079041802812262,-0.008179794007878188,,0.053379041216325376,
PI3,0.04357629706558755,-0.006639912421227682,-0.05416075642457639,,0.010933541818891227,
PCSK1N,-0.039598128658568786,-0.004323542331824994,-0.004686371962230335,-0.043695653011942295,-0.030299888217774677,-0.040733087438052915
NTS,,,0.06722618709396323,0.12522879956565047,0.005463011948555166,-0.034777246198691866
SFRP1,0.06272760475331818,,0.09143150623308656,-0.029515467964669112,0.029326957343951115,0.018716516355038616
CXCL13,,0.023251432875387102,0.04480146250653562,,,
MICA,0.003618609413270656,-0.05550358357458897,-0.020923824194374312,-0.010688578199896109,0.06457686369875353,0.0494571798544534
TG,0.017715482967891022,,0.0037283399792619977,-0.021147511553840214,0.053377967689567464,-0.029376397978035804
ADA,0.01735838621947458,0.0617049630474969,0.03856165983708138,0.05874863503965501,0.05801012506369839,-0.038646631475973844
LAMC3,-0.015958087999627044,-0.05731812298834559,0.05392785578448954,0.052237479734607926,0.11486410298719353,0.013074569815571679
CCL7,,,-0.005711938826637189,,,
NGF,-0.020057137867720443,,-0.03171613170988312,0.0358706277180156,,
