,MGH258,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
NTS,,,,,-0.033599089733374325,-0.014577699726206747,-0.02667295948938563,0.05113522589005028,0.06415543778211798,,,,,,0.04874751898065806,-0.026968777082379443,0.11908844977260506,0.2131827763015743,
SFRP1,-0.019217508882868033,-0.029661589626235173,,-0.0176068127424566,0.04589164935820467,0.082526016650565,0.07251529494591354,0.0025565441048176164,0.017380161582108793,-0.03587485420418281,0.03518458719954905,-0.025713591601328554,0.0309373572746729,0.08807020048606483,0.08779603854156859,-0.01426785982791462,-0.016046922115371853,-0.0048193340416801825,-0.054501568131628285
CXCL13,,-0.009484294185599653,0.04739398110806062,,0.0917872422684407,,,,,,,,,,0.02632923548876777,-0.033892658130362706,0.019210415754497865,,-0.03543512793997014
MICA,0.04151614230035111,-0.014289018470939309,-0.01799705538183604,-0.020290044309178978,-0.0052189019128737095,-0.030941645825842364,0.12917892870099795,-0.039286875587377555,0.03974810538481198,0.035591243499235536,0.0005375897815489413,-0.039320181405938646,-0.053645517986621004,0.02105524612800173,0.0003013913060480273,0.02635879949920521,0.05128196883817115,-0.02726026051925054,0.07832942391758016
TG,0.031928201616562256,0.026276491794070704,,-0.01900054047116893,0.005412351375450152,-0.016826508359207567,-0.011444406418541907,-0.019555881661778674,0.011180399890299075,-0.018872411456396537,-0.01881275007595136,0.02143883512453782,-0.03890134457904917,-0.009327400186212073,0.0681374246618227,0.12398109964909307,-0.020251804090095804,-0.016861439948834992,-0.03904969436447371
ADA,0.020690548310796458,-0.011109368313428661,0.014381585877742012,-0.018845310417866714,-0.024652414241716655,-0.02166403948494544,0.0938645056860118,0.0018253250853342193,-0.03131082378756394,-0.020050021755003672,0.009959123517532755,-0.0023970281544923675,-0.019314130631271718,0.04957882906409683,0.06370491023073885,0.004481164115302964,-0.018244829455886107,0.008174700546729374,-0.029955496891952222
LAMC3,0.05325667182196086,0.009164034430409463,0.05695592878383152,-0.0055028619816484955,-0.04494628932294244,0.018658284474831418,0.1559267455528506,0.06285809758262498,-0.024157932999923717,0.015606395797537904,-0.02923253169759129,-0.04989121928118849,0.1609449591520675,0.052649305177489815,0.0008214491410203027,0.0006629039900627713,-0.05738116931986945,-0.05238616218872589,0.03904341474620147
CCL7,,,,-0.013737360402934794,-0.02296126930989556,,,,,,,,,,-0.0011607014742876834,,,-0.01648752023831797,-0.037164324555528455
NGF,,,,-0.012268086467200727,0.09935799511538251,-0.016057002130676252,,,,,,,-0.028590474745502574,-0.03917870929576999,-0.03539680810544749,0.03627290813897057,-0.03333012692079705,-0.049363138667551036,-0.017610135936931094
TNFSF15,,,,-0.015297222694358457,-0.01700044587975672,-0.01949672081231378,,,,,-0.035481124600298036,,-0.0508712656314559,0.0866557268445099,0.04313336770377864,,-0.015280422662845954,-0.04356288300602424,-0.0053375201772444545
HMGB1,-0.006094232658595589,-0.004650644460355807,0.10424536935992444,0.019725738281323225,0.01957651572615763,0.04872663392936403,0.12007119463066383,-0.04035610308642752,0.02019601079711182,0.02081775863816263,-0.01368535033322889,-0.0816695381200523,-0.08146623342320668,0.02725817629408407,0.00876037758656803,-0.021999715295878575,-0.0015735655650344891,0.070111687171777,0.07150608303121912
ITGB3BP,0.07261039301182806,0.04794692506584971,-0.015487864191541842,0.06895864365481541,0.003812870595907576,0.030148382472994333,0.1563088453896566,0.009209926957901632,0.07269266513521681,0.0033157735481833526,-0.052242742481992954,-0.10073294393974216,0.030494237777619164,0.011134247742073423,0.09237287799252959,0.04470896597232201,0.02558190508164124,0.0247971376504231,0.04879514031066905
AANAT,,,,0.006374300187148068,-0.015318418462169053,,0.000631842937587829,0.07861686151361243,-0.02222333800288427,-0.016852967243606326,,0.03587476900017876,,-0.02745930981311343,0.03634792724086756,-0.003722303059559438,,0.0801974235902809,-0.026674503132860038
RELN,0.027163655397139698,0.029132157188116257,0.04424035288783843,0.02468979821033522,-0.046115650294555104,-0.0009293051255035259,-0.057438479420329876,-0.024278447314095758,0.009603772570486866,-0.01865768937793396,,,0.02494937276344807,,,,0.0015609523766202192,,-0.03256398072828492
IL15,0.03691667843639718,-0.013810134030895713,,0.037594367344973595,-0.013951357201672931,-0.013873075924620447,0.08020458994656403,0.05789561427256195,-0.0015240707413227616,0.07082217263070882,0.020370342678976562,0.007213423085928101,-0.046338319535374706,0.014564517294908532,0.015649341493025912,0.021959842250272272,-0.027153952868305676,0.07980597189232111,0.03903414196048944
UTS2,,,,,,,0.08829369699052149,,,,0.029382020125251283,0.01560971681006342,,,-0.022896731928406543,,,,
BSG,0.15006693864168405,0.030523283998297866,0.019680635985840782,-0.044305079305896444,-0.030592995958483863,-0.0006068783308698335,0.04554756989980783,-0.08105403505270466,0.05243223033133679,0.022577016335635393,0.014943143644627356,0.11737793321119881,0.02909097136567146,-0.03989884487050185,0.04483017607931882,-0.048199287568818326,-0.042490638158571396,-0.01993126900248389,0.10686038139946971
ADAMTS3,0.14093231897726122,0.01069284306142524,,0.002423898182757475,0.013106980447766724,0.04339392138596648,0.12848713217715957,-0.007911268292283592,0.03333935468515495,0.02465588218723672,0.06088219803387602,-0.07772363469022311,,-0.03287972802758675,0.09178921860085909,0.06853596458743583,-0.025623319846629022,0.10480430379423435,0.019991995056796084
CD34,-0.015337246371628041,-0.054231024615510624,0.07083834730560334,-0.060658908988752626,-0.03504438239705057,0.015378199944773898,0.13637692406021712,0.057556644023171455,-0.020141246431014934,-0.017830288638050088,-0.07779631850857632,0.0006834385757613158,0.07710973466279342,0.021863832147072704,0.06468428377995387,0.04447660159559715,-0.01786087827847785,-0.042891458056478204,-0.004842910024750654
CCL23,,,,,,,0.011600255645270506,,,,-0.03348032673419366,,,,,,,,
PLAT,0.03770393842158097,0.048418557839774695,0.051028616546203484,0.019318649885839482,-0.01687778354637906,0.06356891658181012,0.11788448026075234,0.020217482146473103,-0.031579028828103976,0.029618508252871316,-0.058851807816357966,-0.027514799153988186,0.08319361168640604,0.11289704290406556,0.017918752513739547,0.04440509763858355,-0.05067437263921802,-0.010484121488761284,0.10435167709249975
NTF3,,,,,,,,,0.013421153643471642,,,,,,0.015190243668684435,0.06567579882933028,-0.018565258482779873,,
LTA,,0.09825744924384515,,-0.017606811918782227,,,,0.09973974128937188,,-0.01563035011638731,,,,,,,,0.05065497058885865,
CKLF,-0.021232103594302148,0.04195867676982447,0.011279212390271447,0.013597925655451622,0.05549142621603317,0.020636332481253003,0.15098733707203618,0.09277251321922768,-0.050252688492692446,0.08814833598421912,-0.0019869480304252765,-0.027790533831870325,-0.00025203575863692206,0.12391891878029537,0.08099218657572171,0.12310842538863116,-0.001604861715436567,0.009965935134794842,0.09880860438336246
CD24,0.02765743263727546,0.08012279841389935,0.04171627907105988,0.03303023197361712,0.06814689558689031,0.02252672216495732,0.03482971502248321,0.0226194557853408,0.006463749578790158,-0.006641467267835696,0.012343280020570557,0.03348227798340278,-0.06352477540834299,0.01958193239115142,0.05254773652208283,0.09450319368548467,0.04169810449750421,-0.02591988587888447,-0.05626081317440995
HSP90AA1,-0.01469635895659903,0.04637906050739353,-0.107722218165102,0.009625229587149451,0.034063846079525895,-0.02653407238670762,-0.14874803567147718,0.05531094155497469,0.04179658140661655,-0.003325916027912213,0.03508181835685974,0.019186719123075416,0.08037890170119166,-0.10502486785995789,-0.05234026825196635,-0.12821398769501724,0.020739098385304758,0.013122897170150019,-0.07034926887937264
BMP4,0.05863250639113901,0.04412309389118101,0.005608637819006517,0.06434677908207936,-0.02972786553931178,0.09485378377290611,-0.004801813121787934,-0.03124828086967491,-0.007236786783378502,0.08939926375656562,-0.050439419411497474,0.03508490979747236,0.04812459143567337,0.07253685542201269,0.03413786073493641,0.02110069573901131,-0.03749522569310634,-0.0364072264881739,-0.06713945947801811
SCGB3A1,,,-0.04062675542131667,,-0.018242345335775404,0.128721461150583,,,-0.01874560296500079,-0.010906651608479642,0.01504880023889967,-0.017703126471857317,0.020003210972607877,,0.010358572277561633,0.052448164285656775,-0.03173261622464486,-0.03456992187671258,-0.013487369446544276
IGFBP4,0.04116203818558587,0.11161461898077014,0.07378348366297821,-0.04790192243207567,-0.039785397354418786,0.025138838363198746,0.0795262573102642,0.02205660324151093,0.009389176522443012,0.07472646567352434,-0.0073141938871600825,0.006698867498670324,0.04828086772929423,0.05182405775981846,-0.026586120624601643,-0.09405090805486511,-0.024084438145441853,-0.06886517189782293,-0.0005515918916796445
RSPO4,,0.053557050506413954,,-0.016315510904109296,-0.021054631904903913,,,-0.019699742437147737,0.041464008882055946,0.10526119110739184,,,0.033114529596352645,,,,-0.021370566561384606,0.08187010896460561,0.05670321003598705
LEFTY2,-0.028206589541697035,-0.01951418948252995,0.05119550281076285,-0.009751086400857298,0.01327032839285445,-0.00725287195091891,0.16971506714153456,0.01617663895560908,0.036876781334031716,0.06874045671080425,0.08191394408613083,-0.04577987236546039,,-0.03509067076923998,0.12186927787619496,0.04357562368586861,0.021746625260837236,-0.054022174975365184,-0.0156615621775315
PF4,,-0.01753544563796538,,0.03541714192503074,,,,,,,,,,,,0.05037091285299405,,-0.0234776410541815,-0.007452708119519738
ANGPTL2,-0.03686721542793693,0.07249173147655312,0.05929289529266344,0.009993792659547307,-0.008016570372834356,0.04070691512640988,0.1035170935845531,0.020410426225454907,-0.0051394991915909025,0.03420738269865721,0.011760207022645512,0.06003085126670907,0.08780275932636143,0.043750046808682344,0.09939508550874782,0.04186065889712076,0.040269102753283596,-0.0392527237251586,0.07132985990340089
LRIG2,0.06515647180965095,-0.04576099529299323,0.02790539889115077,0.014064682368890972,0.014478642447361337,-0.017415064527828875,0.009464497056312809,0.004862174596647282,-0.008154725654827569,0.02815232904193537,-0.02365228855761895,0.07141741998427063,-0.004773567969780222,0.08041394930686364,0.02575074370896285,0.018360838096360795,9.130724029165808e-05,0.056448015450533226,0.026749804189585315
ICOSLG,-0.013982961258815105,0.011659027950223158,0.03864338826077036,-0.042938002470430385,-0.05871842830791155,-0.03824775213165659,0.029412042966196466,-0.02266858404043062,0.06615811873542833,0.005994377159980222,0.03689800614798286,-0.08074100800716967,-0.0004990640736147433,0.07741019763349966,0.06045565430167962,0.06888090622102633,0.034060791200924125,-0.02121073062076038,0.1326226289373704
WIF1,,,0.046004292830373265,,0.0633989178268667,-0.018765767476247502,-0.08340368530305066,0.0030178011038150313,-0.03527533843202493,0.01787694693987252,,,,,,,-0.001416673427737347,,0.05950615316651592
NPPC,0.11911729645220392,,-0.008427397368173727,0.08816959924972145,-0.03672818309081623,-0.023136469236254658,0.030166643036946626,-0.029653929688174614,0.007980966287930966,0.03416416658348358,0.07581009321088,-0.0712480395646279,-0.04394846783096572,-0.03287966488010018,0.07513909247204169,0.05568463180143522,0.002255245079746841,,-0.0290929040879164
LYZ,-0.07749097469515671,-0.030047490814676617,-0.029980730561568598,0.007808782855115124,-0.021063699789151506,-0.009985077309374335,0.13492081368305672,-0.03286706177142407,0.024034819051502676,0.07131725946810812,0.0033745671687550284,0.007815341865111295,-0.009820812210132326,0.0949008372093394,-0.008327592831759252,0.07819171694511061,0.0035934435711448076,-0.032898089975674186,-0.005529608841921704
EREG,,,-0.051231937189678625,,-0.029628862712049838,,,,,,,,,,0.006981677894535113,0.03019482733692239,-0.026617400961462954,-0.011888033320041472,0.035669671659330306
SPTAN1,0.1270933911356039,-0.018363542931532792,0.0678158916624161,0.004267130057509492,0.010650481941857927,-0.02392663707339437,-0.019305087005329097,-0.01545583297781213,0.013874387904877073,-0.00155671724395475,-0.03654606422733936,-0.09534795908244283,0.032554023964196745,0.026682530143917266,-0.0184639547913005,0.1107896831593218,0.026317134047851902,0.08873356546998308,-0.0829669549014018
PTH2,,,,,,,,,,,,,,,,,0.07961964408612096,,
LIPC,0.01244440593087532,-0.026391782859549896,,0.07024361399107062,-0.020384349078107565,-0.02151358351682373,0.11409687433070285,-0.006548662182943422,,0.07276143834730467,-0.03136764126987932,0.11248516888066744,-0.0007644911736424065,-0.011499713553514822,,,,-0.02968462452616887,0.0578232446621016
COL8A1,0.01633578893733899,0.01365003115517637,0.01680114916130792,0.020409490531700006,0.03597599033599379,0.025320955967165226,0.03697888139245007,0.029799404856292858,0.053127980097578485,-0.004397544035506607,0.035213642117776014,0.05143688191537345,-0.04050824835062356,-0.02580905879941099,0.02962679128615136,0.045202737181813585,0.022949518464026666,-0.08693705090982931,0.025373013100480186
GSTM2,-0.10824410767380041,0.08112667678199557,0.05778367797723434,-0.02152879932240038,-0.0027086228455239117,-0.011731553740166769,0.003186883383119656,-0.006091996398335105,-0.0019863435075644013,0.054173285231738505,-0.0615883371272088,0.12072341144877297,0.0019624409962621507,0.026213124444439014,0.013756777793752105,0.08998983622122624,-0.02689234887707174,0.05639219189183076,-0.022874610665568586
IL4,,,,,,,,,,,,-0.0028253275859059855,,,,,,,
SPX,-0.019582550718395927,-0.002117345189324378,,0.06117133763210575,0.015310437114191283,-0.019046927130039467,-0.05735491318456468,-0.029075357589497454,-0.02420008350119503,-0.04256078157073324,-0.0392153134515198,,,0.02598154736003999,-0.030901442694655223,0.05567540009283589,-0.007194961387852768,0.1670954033288488,-0.03821290814991714
MFGE8,0.021553580212689164,-0.03953995580636912,-0.008684184873101167,-0.07927852962615901,-0.03678443453305679,0.023395568690068612,0.05668658986950554,-0.004567029877879122,0.023517268365678017,0.03818074143161902,-0.05238093091569892,-0.026076114288041918,0.07708465059338639,0.028546138728021694,0.08074109431779157,-0.0004740487842926775,-0.07204762635920056,-0.005861199947932809,0.003729940047611945
TGFA,-0.07709042851227214,0.037468056087031236,0.09914103178871124,0.03439750504368327,-0.052323098973707,-0.014323354086799613,0.013966393903846233,-0.035253270823009254,-0.022440728463328296,0.03243431466247844,-0.02010036634008329,0.07179169554037955,-0.016902618958665287,-0.017772098310962568,0.019444714613634412,0.04382764022685066,0.05558563977241419,0.05564585605228018,0.058517908169007565
SLIT2,0.12283239512206746,-0.03143933508741083,0.005837073922249094,-0.02555438148878913,0.020698752881250143,0.002993159946297496,-0.06504391961800035,-0.05069467452829672,0.04114876417371638,0.00796162945941558,-0.01680300340806078,0.06254077140333401,-0.07562526339395718,0.021595174614002625,0.005858024557183659,0.060412866245406434,0.015732413722002615,-0.010744198812026,0.015859920461659658
PLTP,0.017266920686112748,-0.010218150539568623,0.008402060419727294,-0.006314228743988737,-0.06033279545034284,0.005647784215543486,0.10349498286740716,0.024468275954743015,0.03745989370778663,0.023292632020187498,-0.016753231055348036,-0.02140119618095201,0.057077975100920254,0.015351099795941583,0.0359470890897959,-0.010648531089255949,0.035514583006236514,0.0026951931635183024,-0.013417295407181751
APOD,-0.12303138088289346,-0.0003332524872720338,0.055391128358191315,0.029013543040810153,0.0658919800611757,0.02061279188736689,0.03744706402064269,0.04339886963864324,0.02065763762030827,-0.05115495146274144,0.08099549525606904,0.014463140711185679,0.004366512983730866,-0.07842695523382763,0.03500060489454134,0.08457957611809891,-0.04148489570649452,-0.05715706540316595,-0.04612191789259008
B2M,0.12118613397736613,-0.023868325281173722,0.11065867997840653,0.0745502857008437,-0.0444500726936201,0.010160721138963956,0.13372885163199166,0.143160094135275,0.012017809078655158,0.06721274054391832,0.0623382590927504,0.12800848635235035,0.08422821356469974,0.09301989385857184,0.06781280015268301,0.08726098979976775,0.012763677661952536,-0.11989932048049957,0.04687552722762239
OMG,-0.02974161593019671,0.012458880728627133,0.10440265879107853,0.03464832039113428,0.07207704022929785,-0.027553093238679643,-0.03802244919051143,-0.009672592660157842,-0.03259384936215873,-0.011673951268808293,0.04205601171615221,-0.04175113610591618,0.06828403940020453,-0.03773505875475571,0.04078660973235009,0.08634318725294117,0.016978424238670818,0.13651767034053913,-0.037842316098243595
CXCL3,-0.040923094911041326,0.04688951027842813,0.03180534485124979,-0.04930921039875081,-0.0334564575050688,,0.04941641826036957,-0.03288140913243391,-0.02005382985575712,-0.011256682527464142,0.163878907332351,-0.05942601393893332,,,-0.009499442280039603,-0.03553764093178869,-0.007731439956573248,0.047511547751700564,-0.03349825252010632
CXCL10,0.08170439592387198,0.012786446354502313,,0.0013143350577099993,-0.03310192566415728,-0.01896292313618553,0.13923613110128957,0.15330322153365167,-0.03046323532480852,0.05567634792080591,-0.012486260474567426,0.12363199204503462,-0.0035341437131663654,0.037518323611067064,-0.017946987461883994,0.07236201641516611,0.08856357921403674,0.04821219362918205,-0.04504117365629456
RSPO3,,,0.020919937379025557,-0.01391890860822447,-0.001748531686280374,-0.0375546647203026,-0.03214278927220946,0.026172123086747906,0.10005037992582516,0.01620930544762304,,,,,-0.01662019210555998,0.06251911197810474,-0.0002190090590237121,-0.016731609064623242,-0.01161020294911815
CORT,0.0595660498636475,-0.021002724302234044,0.10032848219873043,0.007968987990451924,0.034062723144513286,-0.019714239093520245,-0.05563029823861548,-0.027721945896911446,0.007959329868286923,-0.031206916928003064,,,,,0.06660570831967984,-0.016245602163898736,-0.013487305375532155,,
NCAN,0.03454442419091054,0.05292957778865364,0.03607442045874143,-0.03365873161977035,0.05224211821079544,0.003494122763255187,0.05648862478691873,-0.06622406837926012,0.04551922361956584,-0.025968578581287937,0.02307148242768888,-0.02867480209217928,0.013172230804654841,0.012983910119425261,0.05004830744614277,0.04573759664240959,0.006748069147099037,0.1590684247481489,-0.01422746454194422
PRG4,,,0.1190297932714586,-0.01373736254369849,-0.014595111757744916,,-0.02784438828393808,-0.02517548878465168,,0.08585248748184895,,,,,0.0176627053329271,-0.03513278772010963,-0.050960677782366536,-0.03790160375939427,0.007338754838516582
ZG16B,,-0.021101058813343856,,0.05641921445937603,,,-0.004879894482423642,0.028009555836189772,,,,,,0.039544851347918755,,,,-0.0208625158498055,-0.022478044474420443
TGM2,0.05172185119151607,0.02472391979944649,-0.03764957734479941,-0.004808950343700364,-0.03138872424834695,-0.002510181392333372,0.14191260006137088,0.006430200325389919,0.03142794469834464,0.021285777875778546,0.029454840242212076,0.11805269321458975,0.05319891384249851,0.10583248678823838,0.07861206759537416,-0.024467716467992808,-0.039012774326187646,-0.05925099006201569,-0.08141469749771167
VEGFC,0.07667115280987648,0.021990722615467122,-0.011017906729678513,0.07364589634364828,0.09044277982655054,0.013225946213931418,0.07853529364829615,0.0031970323865816762,-0.01742751479016345,-0.014035393396441461,-0.05045883936208979,0.021919168087365548,0.029756241821575005,0.12245854549172608,0.006698866262636697,-0.012984949427819475,-0.036473503202486365,-0.04739496224634898,-0.021085292802138337
