,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.05949454174595488,0.10228463160909267,0.07621554878979811,0.05012294629220061,0.020783023116709667,0.06050121484466931,0.01221702076720692,0.039487887578283636,0.06351062958969395,-0.009599882860194623,0.06139873238005001,-0.08671539799748686,0.02904944854066941,-0.028517888931640565,-0.004036940931605702,-0.018152965741689207,0.0015124808794029952
CSF3,,,0.021149136016229468,-0.007057433086155999,-0.014188929336476069,,,,,,,0.0058223558093904336,-0.013107471162892107,,-0.04024453963335718,-0.031392380651074935,-0.03652385198731947
PI3,0.08889320143383449,,-0.006163935265122454,-0.010960901064723446,-0.01597692170646869,,,,,0.018639133094332173,,-0.033599169040319864,-0.016527513440148116,-0.017198472161489255,-0.07078350097582153,-0.06820521405872221,0.026676680508900215
PCSK1N,-0.03168695123938663,-0.01191265708231845,-0.019226981586073964,0.00025433254102572446,-0.022790808191921173,-0.014461631329832417,-0.058299878628412405,-0.05403769369586977,0.004991184080651747,0.08425483303718533,0.04611560272449663,-0.003171504484606571,-0.006215025662010336,0.006614134900446359,0.07711962290567079,0.09189595875841343,0.0785295172242667
NTS,,,,-0.0076682198508038635,0.07226815629204582,0.000986482677948365,0.01434963673167396,,,,,-0.03981616848023294,-0.023861011357767276,,0.04941216708536586,0.03618360223598076,
SFRP1,0.034031497119714885,0.02073618609156021,0.01650422786558286,-0.02103121942282426,0.021267397966834238,0.002027667750000026,-0.006589476205403378,0.04081698643835489,-0.005623979463771149,-0.032716321105528925,-0.022442749502063288,0.06427427070819373,-0.005128896668540629,-0.009701892877904315,0.014755134507008624,-0.008905707423279808,0.0005511799550768415
CXCL13,,-0.023005409652829427,,-0.020842207028959826,,,,,,,,0.06625338542814707,-0.01189486085166081,,0.007043632670337984,,0.12454435352360964
MICA,0.04340732160243074,0.027097061367063007,-0.010041817310911987,0.0843847318806002,0.04475215518645639,0.013764689266477824,0.009303401332473156,0.07590010290846522,0.07148295945170992,0.01895318167643701,0.06937403765375523,-0.007812458429553321,0.06929171192955118,0.09456755190458394,-0.005583702653096348,0.044630141337480715,-0.013257910388496948
TG,-0.036832902605596685,-0.022091851361690472,-0.0291096792079498,0.06340548556464395,-0.017124768254346213,-0.019823746023448843,0.020470336283382316,-0.003593375015478033,0.054362857324482816,-0.045468137407205594,-0.07879699725941444,-0.003272314635257355,0.012159649361520704,,0.035458430363116585,0.01852972761502788,0.0946754129733585
ADA,0.08018411970975853,-0.01574027886543373,0.011894031380313986,0.014433977565037231,0.060414904396354246,-0.009203398948955317,-0.00973136631414083,0.08165190040877579,0.09367935464687008,0.02454514899144094,0.018514644089899036,0.009804932991500887,0.10182215900321846,0.09735091386023613,-0.03766433509446356,-0.026763014716981344,0.032486859458185205
LAMC3,0.06712197437935662,0.048669672620204,0.027006961709266503,0.038383958814355246,0.07626553565346468,-0.010844090863815672,0.020960238313179794,-0.0057988552095791235,0.13302958646348514,0.06253895204574507,-0.019639323664293395,-0.02824141668157971,0.03904570437124197,0.05915521770137343,0.02784904646967035,-0.05257689919557327,0.011311580125803222
CCL7,0.07709030086996235,,-0.021046251557960145,0.012839942019459122,,,,,,,,-0.025579906416801607,,,,0.030677338988082073,-0.01277164442373787
NGF,-0.012330689303217002,,0.05889987729132249,0.03457130555893409,,,,,,,-0.0037594218023399096,0.016021217358859346,-0.019322072912934918,,-0.020891171640407415,-0.006587491426239627,-0.04139273435196514
TNFSF15,,,-0.023436030468766404,0.01617090085765099,,,,,-0.03767234632780494,,-0.03134778626920807,-0.024937536380625288,,,-0.024991168198818026,-0.012205705204910796,0.04533360311527593
HMGB1,-0.0036227965072092474,-0.005043917550358267,0.017825728842326426,-0.006466671070511452,0.08423745394810453,-3.707267273491256e-05,0.048634613583445424,-0.02258233363976274,-0.07594747027205238,0.023134250012132932,-0.1031227266814971,-0.04183386867905375,-0.09019227575469323,-0.012070702019515305,0.01750357617185011,0.05587473810003363,-0.021459994571540818
ITGB3BP,0.007373881433229458,-0.01847384095636138,0.03160832475809809,0.029390619544712972,0.0790873733411697,-0.04139149928730781,-0.003308869671938673,0.08178436753898942,0.056383759901042406,0.01508840531061317,0.08163577205040073,0.02550806521335355,-0.04754427925724351,-0.0016957092617683486,-0.02806207474186323,0.08314974611501784,0.04371425812976732
AANAT,0.04376414213076038,,-0.02132439311728186,0.0017184629370284054,0.1075301237597445,0.043989046778191716,-0.03170052456475651,-0.02483333867077315,,-0.044223907359844605,,0.053104976338109795,-0.02635655325940603,0.05437567082965379,,0.04680762723410503,-0.02230141903890391
RELN,-0.03834855580749657,0.03559211091540214,0.06153756161166647,-0.017107935024520977,0.002508971880513756,0.0273402105762627,0.003197120429452081,-0.015189071988788678,,,0.032012334506783195,,,-0.03131170076442841,0.023047506783579915,,0.03289618990615135
IL15,0.07137813882322482,0.0193141009534254,-0.011938867474068419,0.024859651776615768,0.014501023998566237,-0.033887694593401185,-0.04856322262526859,-0.02303177383889977,-0.01407649691721994,0.05905578589276,-0.029706320337585423,0.003905405261778764,-0.0041042059599837545,-0.031180420667176263,-0.008697998703021919,0.05248483332517574,-0.012445005092705607
UTS2,,,,,0.017723870944555884,,,,0.08016329326819271,0.055746672453233115,,-0.019109979909207892,,,,,
BSG,-0.01310904876046593,0.00899382833955212,-0.07017644916456027,0.0008852094845002481,-0.01882382397740354,-0.029082026598893147,-0.012692993821293613,0.04331280317149241,0.050469782386772084,-0.06400856625733886,0.0335144781147971,0.056047575433429656,-0.010789891497374256,0.0671740393869162,-0.04473250795624993,0.048067162104704714,0.1482945241688522
ADAMTS3,0.03582510168202999,-0.013059025086604002,0.037417040848122446,0.04544201698213329,0.05472200344789018,-0.05470966847420545,-0.018396635695539683,0.16407301350207204,0.10061519001015519,0.035358635791480054,,0.014602114211161645,0.15731336307005275,0.06537504486730938,0.043655482240119566,0.12220223962658221,-0.0337022321665286
CD34,0.011605209959788507,-0.03697858995732453,0.005083395028047036,-0.028016766769541294,-0.007514329663011141,0.05160577189845174,-0.0025192392195967158,-0.03425755238770493,0.03932823278592912,0.023721595309179083,0.014731089604172366,0.023514883076662326,-0.0005316881548400393,0.0655960778977755,0.026559626365770365,-0.004506971368218054,0.01188976625619524
CCL23,,,,,-0.014563000722965222,,,,0.0066819438561488845,,,,,,,,
PLAT,0.02951059927522058,0.05469120540134164,0.003827776717668917,0.053585830637472874,0.11525800491880764,-0.030172986165522706,0.024642724929138486,0.030279834465108728,0.1112882583478764,0.05777320993509264,0.017290747492882574,-0.0018602788950143093,0.048018352958237975,0.04161889620655612,0.0672837833894586,-0.00781630166248505,0.05835994722664315
NTF3,,,,,,,-0.0024939636165430047,,,,,-0.07093273211004732,0.016615972306288855,,0.06542034560371221,,
LTA,,-0.01624641693142454,0.01608489160818235,,,0.08036081119262521,,-0.0077978236990131474,,,,,,,,0.016668641023112447,
CKLF,0.008495581859570637,-0.01011420509615226,0.006405438061852863,0.02946303387739702,0.06931126812036566,0.0689894098414355,0.06552076225597138,0.08856300647910575,0.10581474709424231,0.010567434567241102,-0.010456175495474191,0.012908682187735478,0.022710571110078976,-0.02767786770781458,0.055951007352411646,0.10545638902440438,0.07001320890521921
CD24,-0.03777749243719009,0.0487991123318497,-0.024035131174170058,0.04121257688183468,-0.01831276836807713,0.05382113755831788,0.02919015795809687,0.08911801337035521,0.04850970957504583,-0.010887924510901191,0.0014417468766605697,-0.03167443159057713,-0.007653620920961221,-0.018966469835999485,0.07024586778071684,0.047751176168821914,0.05235322026592174
HSP90AA1,0.037945789420296146,-0.005146536901394089,-0.01068003487932757,0.030425912551183706,-0.03783020801930601,0.04097367442197002,0.018347725976330553,-0.04774727992511447,-0.018991002592311883,-0.02020252167069611,-0.08816478346195314,-0.01458982207198169,-0.053209780746915604,0.03822757716030753,-0.05310824588264933,-0.05295648580545969,0.0158567696732999
BMP4,-0.011659071107264328,-0.017222154312363028,0.05104780033064484,-0.03577623144716165,0.05365284719641878,-0.03211748974325909,-0.018108719807308143,-0.01962545255684584,0.21255452176049353,-0.025048904770718864,0.021079554070672,-0.044623315018478146,0.03929681605250267,0.03678544473822707,0.006113963068376851,0.0010530711594417274,-0.01746802153991118
SCGB3A1,0.008220359976741068,,,-0.005089357510852385,,,-0.021220975069710258,-0.016071269186158425,0.030714316561522324,0.09611135413608791,-0.027827350072360486,0.019477563172938774,0.00929114935891526,,0.03175223712590464,0.009534231336978179,0.006487214881613914
IGFBP4,0.10372982618698752,-0.042068944678441154,-0.0014114675919998394,-0.007420363537403823,-0.005537887685539615,0.061191070147731175,0.0019031353660910741,0.02990646018667283,0.09400471181761098,-0.01907568800080907,-0.04556852748380905,-0.05716269515917892,0.0646587963386523,0.08944466483653324,-0.042726186053671907,-0.04477439021275632,0.040939265893394014
RSPO4,,-0.02626418848051888,0.1038634045587392,-0.025338360840893213,,-0.019969577314667312,0.00893495998065053,0.06723699443634631,,,-0.05500195441427477,,,,0.05375194376262819,0.059236904154742316,0.06083007094708576
LEFTY2,0.09163830335947695,-0.016445947649832857,-0.02409681456555393,0.02855646069568842,0.037850302187074775,-0.0026919410390499644,-0.012085097901650676,-0.028432471103410475,-0.03403549678946856,0.014148642756071332,,0.1170854257330055,0.05105408634016604,0.11668763879222602,0.028937786461688958,0.03932600752693567,-0.011526094456158695
PF4,-0.015433269735126083,0.007332418579887568,-0.01836243984844074,,,,,,,,,,-0.0179513134073553,,,-0.03682786062690699,-0.02202893191198843
ANGPTL2,0.048122283639228394,0.006271157226060446,-0.02510693111086533,-0.002588532821272545,0.04477283251990142,0.0032906065223101493,0.053510422125423555,0.0808684152309282,0.09056215466770963,-0.0039148827625575125,-0.07645882360174738,-0.007349735992667573,0.04332928106328011,0.02909852796170936,0.08814285334250045,-0.01439337854260063,-0.00478957871704623
LRIG2,-0.008665705696921414,-0.027355533031334513,0.03935924151710424,-0.02351503552456401,0.060619007784473634,-0.014353168151581394,0.03400842967021808,0.031584741343545164,-0.04721217199701211,0.03173756337039943,-0.0430485894473603,-0.020108428791772263,-0.004238133685513639,0.0512306305326359,0.007443529227707859,0.07561824101199356,0.04510404847738563
ICOSLG,0.029406557365405716,0.016777473981835572,-0.007727834449033789,-0.01956511917844378,0.07988321123810699,-0.03021824454587141,0.010433473495102057,0.06272795688964926,0.02810800382482722,-0.0869596564510259,-0.00862715498305319,0.0688835251109557,0.046414532022869104,0.03063557563042233,0.02327580643190128,0.07485385153708389,0.00401183332013528
WIF1,-0.015302897011061106,,,0.027987240508875705,-0.03119059177063175,-0.015410049820659372,-0.003924829644570561,-0.02372081629933637,,,,,,,-0.032490910009824465,,-0.026914659957826707
NPPC,-0.037650267760733755,,0.0017782497454721271,0.027844452000294263,-0.03446025779608331,-0.030060110860893597,-0.03261398162876353,0.08898053250475597,-0.0314078642456094,-0.066044793334501,0.03937819599185769,-0.0027267126488233454,0.028988194548554166,0.020931749341956542,-0.009724241737634873,,0.0715415190633259
LYZ,0.07086274013446911,-0.013899788580389358,-0.012937744311156811,0.008281268602911212,0.02869874597039592,-0.03690731730296861,-0.0024072219114868814,0.0014001415439330363,0.05409830923432198,0.07381788996128733,-0.053582955342602476,0.06966065752298513,0.048111335387970924,0.012218692252431431,-0.0798408560015472,-0.04308865995218124,0.0019190435546309742
EREG,,,,-0.035657085723182144,,,,,,,,0.0012873483377333907,0.028413319741277594,,-0.04353282360838891,0.03428118842698128,-0.025361826322659733
SPTAN1,-0.008401685606614435,0.0034227834637566394,-0.023920966922315535,0.0014922006591889506,0.020351317407725597,0.0007171954752172673,0.1039482372722949,0.049363800263515924,-0.07713177214595945,0.059735452943591304,0.03237561726295555,0.046165376361048935,0.01965512036896281,0.03940911718618918,0.003980317258997618,0.025442881068834796,0.011203610886226388
PTH2,,,,,,,,,,,,,,,0.05648161760228087,,
LIPC,0.05468395560225755,-0.022242167920040207,0.047962520631072404,0.0661296692294691,0.08906751978326037,-0.007626894749253398,,-0.016699086570283357,-0.03330482499405655,0.20918720567551902,-0.008628106621380662,,,0.004487656590586284,,-0.03699741383643358,0.008438915737040807
COL8A1,0.03884541029353494,-0.04803768871295566,0.005518353835941437,0.02830624714407042,0.021948834667202283,-0.00154472312041245,-0.014868864639994544,0.008166536420177204,0.05481200217097248,0.18285848308473285,0.019963262303132057,-0.022414541395872956,0.05715471183347261,0.07759886470521059,-0.03677515103400442,-0.014992734147058878,0.06999779908689964
GSTM2,-0.049795351941704605,0.031152752536222645,0.027780914836013332,-0.024733765465060585,-0.009172654406150912,0.0029660539866293405,0.003463334431612924,0.062406142209578616,-0.028141230341578175,0.0006862823576443957,-0.07990944520692275,0.10513845657671035,0.0522575646622515,0.009592022320525159,0.013016962169251996,0.05504370895598519,-0.011094112056808764
IL4,,,,,,,,,,0.10034343569507402,,,,,,,
SPX,-0.030558672463926996,0.1125010259084166,0.07109629384728622,0.017662047174539137,-0.019528940597233937,-0.0630254393480951,0.07295089861586553,-0.025510557199841504,-0.04163714894444671,,,-0.025790839972571453,-0.022288850106747755,-0.0076423753896059255,0.03226673217677815,0.1436056654830026,-0.002441939390410785
MFGE8,0.030841037530427114,0.03828955326961591,0.019412626198955535,0.03934172761900715,0.00444206525652237,-0.01133012939655884,0.039373760502979395,0.023901869164361843,0.10028460721942083,-0.03537188763057399,0.023449824379346416,-0.05561181795366532,0.11223541248548993,0.06070248909063387,0.007143267815224651,-0.00017800903919605363,0.07053907082563958
TGFA,0.02670282838020092,-0.01735013495448903,0.06954872269077321,0.0678265620937154,0.03853498737327047,-0.054483383367519254,0.0471921456386539,0.030202151184963385,0.015111532474299322,-0.08734438315111197,0.033141807817033866,0.029971964421252318,0.03582950373741623,-0.023924176270436356,-0.011089639728496756,0.07653010138300256,-0.014283596981060378
SLIT2,0.03350701324553868,0.038248101444226704,0.07283434388612665,0.011906746506117546,0.012014604028174348,-0.004571289333984933,0.04816974794240495,-0.02500419997923991,0.07497318996975716,-0.06705810870746212,-0.0458032215188939,0.08900802453786937,0.019443759213407977,0.1114515618589731,0.03015402165628862,0.027940827022220012,0.026015995318236992
PLTP,-0.006687611134191447,0.0034247703186751854,-0.09256062622859985,-0.02308456544786236,0.07668917945136326,0.02609687767625276,0.0726979758892982,0.05784950786949351,-0.047587521725921234,0.00559253078198143,0.0810578380483793,-0.06445355517093027,0.00019427822348202378,0.07221335725218145,-0.05440395581997291,-0.06632033887093022,0.059489450861929166
APOD,-0.08468304211955274,-0.059792894818186726,0.004173538615867916,0.06373197092187002,0.033407180383863054,0.07754082500705649,-0.0805426604593661,-0.042291598028790504,-0.08756516422758295,0.027783451266746258,-0.028745482877513214,0.042750804554867544,0.04592613826721634,-0.04642603152552932,0.009924348150918746,-0.12620681155359584,0.07400969680444558
B2M,0.06618685475286515,-0.020886482508857364,-0.007657475058641335,-0.03449089976593148,0.04785524913335455,0.07951317846494688,0.10696849536552441,0.04143225721492907,0.09815511580639298,0.1012834282997772,-0.00042228033157277865,0.039269156900980595,0.07401166357501093,0.046192751009746146,-0.09454333399936253,-0.1281522975332235,-0.07415122288053735
OMG,-0.07741726453796878,0.017660938524957325,-0.018967443382104203,-0.034116284565720106,-0.00611938125323208,0.050735674606130654,-0.015145070215620157,-0.039692450097200245,-0.02005922800418186,0.07061450661981483,-0.026289300101409518,0.025176286059313963,0.01592017995127022,-0.03986272921258329,0.049128089382526316,0.13791038269687197,0.05929728604859719
CXCL3,0.01633404221034992,-0.03038282837137964,0.02473706558628157,0.08175849882055075,0.0753312639695757,-0.03743267928307001,-0.010290250016727679,0.06686525991970627,-0.032368953769831975,0.08310175261245868,,0.009398933728237496,0.01452845782644368,-0.01763184931249842,-0.02462661970806897,0.05259607942418474,0.043806216448401804
CXCL10,-0.038284470940417654,0.02805507636550223,0.05127315714088274,0.00463983287684504,0.04035473560336465,0.03927342349114566,-0.031078188905581935,-0.02635882970182778,-0.01651701843088357,0.1156528952958905,0.06145572363108945,-0.026414534959970433,-0.0240779153019848,-0.02375386198792374,-0.01545099456603739,0.009515822553797432,0.008391371794426086
RSPO3,-0.020209522974496255,,0.005974659152526269,0.0204628724819682,-0.021016305360307484,-0.011360962512973524,-0.05223894056238832,-0.017333147516063394,,,,-0.042629010681872435,-0.022731248466832363,,0.031256473706091456,-0.005749179402670636,0.02035292677789637
CORT,0.018261144415282368,-0.026393151400829973,0.018228477995434443,-0.005802969866596298,-0.012772038226444498,-0.01704571986580439,0.012966597721752593,0.0004309479090453782,,,,-0.013674807141301435,-0.01878513708547608,,0.008787822211450962,,
NCAN,0.01989759417463285,0.04739697032013635,0.028099741515928617,0.026305309440291722,0.03165593176488545,-0.07780680072703508,0.03067674060020908,0.055637077516823216,-0.10280399654923458,0.008589617463942208,-0.0767822868780108,-0.02587151692890742,0.04176413098337057,0.017831419973705884,0.01789207897845973,0.0635129467855939,0.03988047287989989
PRG4,0.040714759355127285,,0.03305553061866402,-0.017564600981923063,-0.018205830296506367,0.06201830769573572,,-0.02026531472125987,,,,-0.028017076206029723,-0.02771861930815766,,-0.01504771803035308,-0.0007912411016014833,0.09994243401834625
ZG16B,0.012765944516674649,0.0004543859556991346,-0.024426752690675076,,-0.01965611946827002,-0.01364300208047685,,,,,,,,,,0.018142938736108897,-0.018792938204034708
TGM2,0.06657311903112322,0.0513378191834203,0.02222990507914621,0.0037302802514167675,0.04800017520809643,0.01374626111737784,-0.05586930925046755,-0.04807037665455446,0.05551166208895129,-0.08106648725570309,-0.10852004934192382,-0.049096642421576596,0.07017676903426331,0.09422578874166662,0.042187920465082726,-0.023058293852690745,0.017149624586650446
VEGFC,-0.004388921455467065,-0.022834456685121237,-0.005268945134847076,-0.027037741257323927,0.009427174721487084,0.00040052832204980727,-0.005291692370300631,0.011837245943232634,0.022885710654255237,-0.031024237930791596,-0.07088254848789316,-0.020027091682292036,0.08042425625315582,0.042024809846445424,-0.0014719202781270288,-0.062173954849757324,-0.025266016006092202
WNT6,-0.02400491120613369,0.00301542666046032,0.08794229492821727,-0.00907276540436144,0.06761474341818144,-0.010449957046238599,,0.05640275810249144,,0.023899863497518402,,0.04402915587227799,0.013628707341303541,,0.06275016168711178,0.05527247637944014,-0.01941874345308073
NRG4,0.011029785078371171,,-0.013792858588218255,0.03438522565376191,0.0115680517418631,-0.026210415995319765,-0.0026821855786028715,-0.02412745370732199,,,-0.043898073760581365,,,-0.018674794006494088,-0.03686917255181811,0.1760215429637721,-0.029202811727361652
PMCH,-0.01579335808175281,,-0.03549104561820377,,,0.09215184867523715,,,,,,-0.026000214067039784,0.005604416911582257,,-0.012351205770110514,-0.035538184111511294,-0.03739840320833772
COL9A1,-0.023654127931694864,0.01001738042285323,-0.015478390856885233,-0.05500786760988936,-0.03708215230953069,0.028855870539323765,-0.016339224242971902,0.022401379672855427,-0.02842909515777388,-0.02906080244657185,-0.01891920757443298,0.024138052399899152,-0.01037034435565259,0.1026040756816026,0.04044509607384478,0.07329642275472754,0.11641610899376333
GDF11,-0.01565045801285947,-0.03678517916590439,0.005583158660379517,-0.03371083496303148,0.021356089073695406,-0.06159482131017963,0.0179828876214815,0.05448227580575419,0.005320996223426787,0.0697523376293917,0.022992848878049314,0.004387368504104659,-0.004999697381082499,-0.023449047504408006,-0.05531754147873184,0.046599808248285406,-0.04757973170335247
RAET1E,,,,,,,,,,,,,,,,-0.01390651931679641,
IL24,,,,,,,,,,,,-0.01938513308303855,-0.017665088841858332,,,,-0.03264777202977247
SORBS1,0.12432307233579278,0.0028996886598602473,0.04349663668884024,0.01731276092140156,-0.03207713059404349,0.00361823022660324,0.027128307607052256,0.009530033043441395,-0.015283805015655308,0.07135937662597966,0.02807370172236007,0.03336965528628951,0.03531424062642026,0.008723199857665535,-0.012779585615404956,0.026423286477958757,-0.03848189978407282
DLL1,0.07019849868493604,0.04483868297045052,0.004193782269873798,-0.028001312602484518,0.0019283169474206454,0.0031954020273297977,0.021385648782789146,0.049957173856318614,0.04215993943400079,-0.032969915719323575,-0.07056235632381445,0.009282158826669964,-0.015248570452816253,0.028680944998769088,0.06346337320326338,0.03605905667720108,-0.045500397424217465
TLN1,0.11308507823123305,0.020872626517181046,0.0366993764015414,0.01352748281642667,0.0626319476648993,0.006122488393703217,-0.005408333940595793,0.02942776425911284,0.11254023672766351,0.06878348385257231,0.025059679296997518,-0.046609381477537036,0.020508061078251892,0.00315093720883363,-0.039811330726110775,-0.04758878846630794,0.03449935634032392
