,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
CEACAM1,0.09595118101650145,0.042334975009114394,-0.016114409032531467,,-0.00876826871307237,0.007322238046762991,,0.023030342353462546,0.018601826276193202,,,,,-0.020436796438109122,-0.03644313295653913,-0.04060191261338233,0.052306194991071066,-0.03947426237130957,0.016366187161481673,-0.023203761383143784,,
PDAP1,0.04911924564384865,-0.04205406717757189,0.01173229134876263,0.07561776307094276,0.0002768249749539617,-0.04868420804907852,0.038109033660572125,0.030845831521310055,0.026639213188427942,0.015687568965772926,0.020953099620369314,0.053749984510654075,-0.022693009695245014,-0.033730497636716754,0.052541316005581276,0.054781154639267214,-0.016964995543910306,-0.0816690244355251,-0.0007193693505773764,-5.3490995635166785e-05,-0.009881989390296851,0.02111237673116789
QDPR,-0.03512805282441996,-0.05370383729033811,0.06964961970648406,0.0005321205897364837,-0.024384379322738868,0.04832177460568274,-0.02121137859603444,-0.04243366944091944,-0.013356100355498366,0.011295775028944374,-0.12863203713741736,-0.0058661390385654506,0.08728569511141139,0.10988224357674577,0.011812984061944023,-0.03722062317218237,0.06913309989934825,0.13014459881497287,0.008687305166233873,0.053654821793375516,0.08004338991786794,0.02352099606913939
POMC,0.06963975471813494,0.04089246205524045,0.03970175575162811,,0.023563485568190323,0.12153449012056876,-0.04677769850999731,0.051185705178079535,-0.019148911026955033,-0.010999732894002438,-0.037011951858586314,0.02537934256239617,-0.035537813490334004,-0.0910089261619356,0.03522926529909915,-0.0478808640431975,0.09379850305608015,-0.0062836619151800865,0.005807951139958771,-0.039765075790357804,0.09946042657744399,-0.05780809650277857
CCL18,,-0.02658320788670192,,,,,,,,,-0.07070522897389003,,,-0.07841527438369349,,-0.02878742360236786,0.029393967350676568,-0.02072603850562402,,0.0023357161474542843,,
CCL17,,,,,0.0419820727527445,,,,-0.02058259898540395,-0.02076851985219444,,-0.026601455414591815,,,,,-0.03454678358452932,-0.04156558937997578,0.05381108200883446,,,
VEGFD,,-0.026583216328115503,0.03572154475723495,,-0.01755122286432552,0.024154792014265777,,0.06987196525804336,-0.021929018318773842,-0.015233960474133092,0.048083222854704386,0.06589467336796805,,0.008825185239745565,-0.008392685197229473,,,0.03509393560443571,-0.008706607230016886,,,
TNFSF13,,-0.02006054809160409,,,-0.021795182634591577,,0.011510728913894663,,,,,,,,,,0.0014123588716387439,0.04248188745309626,-0.037487400610446114,-0.006244158718599146,0.016510235928048227,
WNT5A,0.011284205392171884,0.022927085172034147,0.036047212685542306,-0.005215092980723714,-0.007029423477289988,0.023240012616687504,0.10697215432427892,0.06977770381684897,-0.009747036313761436,0.04203616131704921,0.0004653657111626742,-0.017967374778381794,0.038167668333715835,-0.062434744397333916,0.0446855610923744,0.021575339048241618,0.0669318602734731,-0.012748461416875126,-0.04040952039032057,-0.021084982834306536,0.01273859188930033,-0.08982812726700426
CXCL8,,0.004239568142520352,-0.021611360037786586,0.022867342609495207,-0.06089624409263497,-0.06744453159246439,-0.031045017725476413,-0.059990674160423176,-0.05509950047633253,0.065384728115401,-0.04601177879749853,-0.06887257169869715,,0.00037282480817781575,0.03894255900177196,-0.05068479163701676,-0.10150648077224012,-0.19865933386587764,-0.007389954660470572,-0.07984526261167768,-0.03705990156714895,-0.03324796098040233
GRN,-0.020314674243934464,0.0009521210268817681,0.014293213672632003,-0.017989533854225415,0.03033844800621033,8.563316494802007e-05,0.049923048090542856,0.1452427009744244,0.04190641441084171,0.009648990285676052,-0.12768915139079784,-0.005108751717545176,0.02433680361300826,-0.21159044821429318,0.020776853115151424,0.05390138696054145,0.03615348807184549,-0.039055068108828396,-0.08461267035608272,0.0445415847550603,0.05238460559548573,-0.023034342428582374
MIA,0.10444343738893147,0.02908667681099928,0.041012926575190296,0.017452282587001676,-0.013145385199068091,-0.066003984487057,0.016234701148894182,0.07193186550744747,0.019122264643331322,-0.017325421797123354,,0.02724800455819005,-0.0155588457503035,0.03063606714052247,-0.034573187329078145,-0.03807110367341548,0.14320770970807525,0.26103490558344794,-0.019316431229088972,-0.0664164329522582,-0.0139158584835146,
COL4A4,-0.014276584429966236,-0.03192621668958526,-0.03451916168332839,-0.033959340581157106,-0.0558767332546235,0.00047642692630056604,-0.020765771271977075,0.00048679481646668606,0.042224763137663913,-0.02910533077407883,,-0.002347558044031163,,,-0.038793646349644086,0.00571741721315483,0.001364852324796479,-0.0038731508575290704,-0.005041360967505488,-0.013786708159985202,0.13604870696428295,
TAC1,-0.025605733058825852,-0.006095689805744202,-0.02995400090978144,-0.07459267078844249,0.01604672626202104,0.10320965689715106,-0.11878249171454812,-0.06284961758284205,0.011977743086602322,0.027564954655304,0.10889597285469058,0.06068280512518716,,,,,,,,0.037729364773975774,0.06772410873781626,-0.04067904823539725
RARRES2,0.012098980149759533,0.09572208299131768,-0.0672663475873843,-0.0171340218276784,-0.004783304214598083,-0.09733742557746282,-0.008036217434843122,0.09880862335051417,-0.0008346817169001611,0.016299357542219173,-0.09178852162171298,-0.03391199289134344,-0.027606480497277378,-0.03207242669312207,0.005019485553445816,0.038134763154783424,-0.046349501325461846,-0.07669100698100975,0.044156197022298956,-0.04318148908201,-0.02667055731815645,-0.055648058898527086
FGF7,0.06785013751275884,,-0.02605079025429219,-0.0007534948201326769,-0.010029498815263035,0.007661435387169503,-0.0077894973498110216,0.045564969586005075,-0.009608872521833057,0.012814710003615904,0.03452861910912529,0.0014664633366909532,0.08377716702080551,0.14692044843926805,-0.03054520874525584,0.016256073680865887,-0.012672571616744063,0.05862118589218565,-0.01774317640298018,0.05754838356456933,0.02990081802279549,-0.04573498367704238
EFNA2,,,,,,,,,,,,,,,,,,0.060990357350785056,,,,
HBEGF,0.04180564911922153,0.043407471491633015,-0.008272953327806278,-0.04015625890401932,-0.03608919448080151,-0.03780520238804539,0.10909961820738336,0.026256111987019697,0.01800987142985493,0.02361197124775789,-0.038419464741821,0.04486339764234482,-0.015608467981359432,0.20570012140159988,-0.046592207875019984,-0.06810070373294731,0.029414908863267676,0.010866913005866879,0.0032232336440193897,0.01517417740793875,-0.057885689797953874,0.08469758333397293
CSF3,,,,0.06301506039488448,-0.030005282769261767,-0.02673142090799485,,-0.00430414331004142,,,,,,,,,-0.06017693038350416,-0.09890891503288796,,-0.010310620793646147,0.0019536691291399877,
PI3,,-0.027966655491487247,,0.028169937409785087,0.0031159635821594476,-0.04080264552731027,,0.10260198365464492,,,,,,0.014442658795524336,,,-0.14381889918571222,-0.2027386384016854,-0.029702099807380963,-0.020407015195349366,-0.01593648803686123,
PCSK1N,0.04356276819895712,0.010411891959478337,-0.003436360746576311,0.02765833948874159,0.08531475919827611,0.056115388261404636,-0.02336974687859088,-0.023392975488368887,-0.027285459804278777,0.015149834795480537,0.1846262942405067,0.06255737115945488,0.023370352403483386,-0.0621077606330645,0.05148738745899054,0.05011350148981052,0.021189140303462466,0.07987402963187355,-0.04583191867113844,0.07500371266105346,0.025879612651092693,0.03758114075024682
NTS,,,,,,0.01808458839433698,-0.00959399140601417,-0.004349511363662356,-0.024548536212714578,-0.020637870682076166,-0.03094538923210107,,,,,,-0.04776225735582001,0.016070266440782455,,0.10168058798049119,,
SFRP1,0.07722035850381567,0.03643902141795563,-0.007127514830472445,,-0.0055674985708417685,0.011068606252351624,0.06737264416200654,0.03583257739924237,-0.03347716014829191,0.061927329182440524,-0.0728018597318546,0.00933306366252278,0.05448567454539307,-0.057865895008687634,-0.07401021725111274,-0.0287167514651599,0.07644613187769793,0.05537619370170163,-0.003149663183571833,0.07460359428268645,-0.03504589286988159,0.003365303642558007
CXCL13,,,-0.03896602354762258,-0.017260012265268947,,0.040236450544665445,,,,,,,,,,,0.0199724810934717,-0.02488273667316791,,0.018894131485732678,-0.021463773730645612,
MICA,0.06506658027570793,0.06904474253955387,0.009397022686021063,-0.00515246922313177,0.04338106413146179,-0.02236611075585942,-0.047036997603367076,0.031248263909246152,-0.034659760110039524,-0.052465719300913004,-0.012455923145151208,-0.013438050025006663,0.005922293537041109,0.07152644900275923,0.035377844480448,-0.006153612379261711,0.08464186776118375,0.07431805971972123,-0.018816813446197535,0.04108287617148173,0.023718395642095838,-0.008923687372465329
TG,0.04740364596195709,0.08341904622682285,0.03661765060980861,,-0.009700861578827288,0.08749938822697013,0.023486559479740245,0.015029694375978444,0.0475443627631246,-0.015030087627219992,,-0.03995913957625201,0.006878045186356438,-0.021281499655191875,-0.026840924301999528,-0.01525196400737886,-0.0032347342837826735,0.024675363849366395,,0.10033291934462413,-0.03904969772850086,
ADA,0.05163699733784946,0.0030141238032584186,0.007697617651686793,0.07303966013459223,-0.043479954696250274,-0.0019318419013247534,-0.01814296585176591,0.05766925640959043,0.01596367169931479,-0.024410071027056755,-0.06274330198826265,0.015140057609472539,-0.022849619520946943,0.013425343656441432,-0.0478420963712065,-0.015491091465268742,0.005580806296348239,0.018430629650807856,0.041568943113794325,-0.024753631207370647,-0.029325077969321822,0.06361274549834013
LAMC3,0.019014360936395653,0.014688652572021198,0.040114854396024004,0.042342469335641286,0.05122484243978626,0.06827157089078197,0.029293217889833835,0.14409321274372158,-0.0037215055570735626,-0.002067434761921286,0.048001461309518934,0.01760830278681601,-0.0868538131587166,-0.01399435316637714,-0.030615794595825453,0.027276454901885263,0.04753832495952678,0.021313859975103246,0.008785266908391732,-0.007747898250791569,0.01664306046827487,-0.05286567237589935
CCL7,,0.06177513938939859,,,-0.021510902697834084,-0.04319033949495882,,,,,,,,,,,-0.05177766553810991,,,,-0.05206826292251701,
NGF,,-0.029032198166766266,,,-0.04928697222324487,0.05762751741194174,-0.014909603948653292,,,,0.005492585897129175,,,,-0.07361077559754654,-0.0103342143756103,0.10149988217261026,0.08856782458542983,,0.010319935042624516,0.05828612584129588,
TNFSF15,,,,,-0.023953442238812173,0.015247513685691112,-0.012536438798842378,,,,,,-0.01007680668528589,,0.011996237183024073,0.026791178259638778,-0.040938377589942475,,,-0.03754077742416729,-0.048349096853356616,
HMGB1,0.0791482868682023,0.03102541260453395,0.028257712214594794,0.028971643012617863,0.007785180829880941,0.040853516743382175,-0.03497328961446066,0.1530542069331488,0.031987602285040655,-0.01264287678729814,-0.027200544335265187,0.05360218599925645,-0.008368481041856994,-0.10269416459953849,-0.03873387615323372,-0.008586441818557167,-0.0296905426611343,-0.0432957057493382,0.020470746255586904,0.08401142598776079,0.040374806507962255,-0.021475757385537083
ITGB3BP,-0.05711832331527427,0.025006319836364425,0.029984726466859467,0.07136748356676972,0.06191948840806499,0.04154530808696288,0.09544836492781579,0.10007871583398925,-0.028584080424747797,-0.012130596737887822,-0.0006962011108420571,-0.022901688039167107,-0.02354544807662566,0.001749620891217274,-0.0218091486628457,0.0825821416322682,0.02505122779101155,-0.02715017551070015,-0.058879080554257585,-0.0024047195924733066,-0.052775355568965746,0.10099125072508344
AANAT,,-0.024532627179532102,,,-0.021795184960749933,0.022961368675269645,,0.0009934418724677648,-0.0037552674053132587,-0.01732542276080755,-0.029093236054823016,-0.03568330798198121,,-0.09486060982662664,,-0.006653930259075117,0.06866025245262583,0.03241239622389225,-0.005964850394118161,,-0.026674505430797427,
RELN,0.0498007523204505,0.06642833108729422,-0.00037946382001350314,0.012513501224623238,-0.01472975673871821,0.06332682030371281,0.016655932172796158,-0.0459105221473347,-0.0340510960609857,-0.02029048923515709,-0.027123769565549734,-0.02189399597718485,,,0.09258016005775171,,,,0.04001360419102486,-0.036683087895084086,0.10916604787308368,-0.06009367620140791
IL15,-0.0337299827035382,0.03615122271155898,-0.004292046935454921,,0.028821037243059323,0.013799181728010443,0.006032823277625299,-0.003314702079550775,0.02566866764136968,0.017860128693803077,0.01428715391994728,0.009889317226246667,0.031885582916151,0.012765178259608642,0.11813284619866662,-0.03644497116937148,0.10448071513390576,0.03731358376997217,-0.024233760417628793,-0.031158459823307883,0.027884745136841645,
UTS2,,,,,,,,0.023665234301944085,,,,,-0.007033453341601092,0.017432255521617646,,,0.04093850125514292,,,,,
BSG,-0.004508779385777345,0.01889516445534479,-0.01925617659335348,-0.03559130871917645,-0.010402899869982978,-0.005514421395297457,0.01847283475272346,-0.04027402741435591,-0.005056615758647631,0.019036620874107478,0.10816707087801822,-0.04829645912032821,0.0239663947890025,0.028319686564595974,0.07714324388551262,0.07623737053469891,0.05065793412776109,-0.037266135366117226,-0.05552758669252278,-0.10015216604646046,-0.0102257797591928,0.13863337685502036
ADAMTS3,0.021487655088121744,-0.007542429367807986,-0.038501586723442595,,-0.0409478414987295,0.030637836125571406,0.011602448868363762,0.07040851614787365,-0.025410217856946693,0.005169874289048017,-0.046716900944406434,0.005444389314923458,0.019292555568507806,0.042726763893074754,,-0.0359019593782377,0.07848083848805244,0.08168385373282831,-0.059149001786198765,0.0569321152714533,0.06349220721023432,
CD34,0.0693860771494629,-0.002220024548661072,-0.018791327088346643,-0.012879322766231008,-0.020171350133679083,0.05608138150351617,0.08356889456592664,0.09633969431270381,0.03682686728397286,-0.0324153955639895,0.0740806663777603,-0.00889818630653469,-0.09724564474785588,-0.043496877317659624,0.008611514269205122,0.03172150464410183,0.029139634858123254,0.053837366080785626,-0.011328154587169695,-0.018654362299306476,0.0017996459399491494,0.011759275207301403
CCL23,,,,,,,,0.017847481252797608,,,,,-0.030537196105783024,,,,,,,,,
PLAT,0.053480466041993066,0.08928303172018379,-0.05466461031762941,-0.01737577000342112,0.07221514567900453,-0.00448522038139415,0.061190502233566424,0.10416132929531768,0.005263443943887733,-0.045133218247733725,-0.04261374720426549,0.06887428145159906,-0.0009573329151959111,-0.013879595533718444,-0.029322379769738966,0.12236771020893766,0.08851897072964456,0.14402635509053516,-0.07493683680533068,0.0347406323708002,0.025016967393486716,0.042687780463630615
NTF3,,,,,,,,,,0.03340703930477074,,,,,,,0.09294823650602604,0.22948695533716068,,0.0689124274373068,,
LTA,,,-0.016114410686158473,,-0.006780040272252437,,,,-0.01796013736940595,,,-0.033094622982836476,,,,,,,,,,
CKLF,-0.009462118047814733,-0.0065451499333025655,-0.0055289770403970035,-0.01717425628217137,0.0006348975137732182,0.041623377568056744,0.023442968454802097,0.14537716174801119,-0.03423879243655844,-0.004037998487960122,-0.0323368464065662,0.013719989423230671,-0.02094642427572106,0.1077155808611399,0.02952501254318013,-0.03457397772731852,0.07083008349773538,0.09722843302887045,0.009714558166345635,0.0481230922710637,-0.010026440334461654,-0.03061531685812013
CD24,0.04480923435368765,0.03226837681986401,-0.03427515364038608,0.020395769680301424,-0.045031914570764504,0.05411033575767887,0.018365978935248654,0.032554001926471225,0.02734527235859859,0.023184136935569446,-0.005670488941164265,0.013945905545637216,0.014496642143922154,0.0342192876378202,-0.03043083476548286,-0.07362205509782982,0.1084671393738279,0.10455719807789252,0.073940264643536,0.1264395764162595,-0.0021836477981456255,-0.033784148200814185
HSP90AA1,-0.05028975699011277,-0.04208804644387503,0.015082830244082196,-0.053764300876999335,0.0047226664847820204,0.06864031769747057,-0.07109213166965428,-0.1442863898795558,-0.07742620742596129,0.007944794160489717,0.16422708196008787,0.06292852923957257,0.02088571355589174,-0.0668506088125234,-0.08313409415732427,0.036459954470004455,-0.16376543939174187,-0.21981550864468485,-0.0060079303546186,-0.03846478142068234,0.0395885006922186,0.03573017369600059
BMP4,0.188053071478721,-0.007354359182748736,-0.017082219954174145,-0.007218818624720586,-0.033849684769188614,0.04634742268324853,0.04369995063205685,0.020863972590813972,0.010328983524764763,-0.03489428151854689,0.01129342284813665,0.055403376750799975,-0.05400568492010255,0.02309550983011901,0.00468027328041249,0.1336245641886893,0.08547406303155243,0.06886283563001988,-0.055146102139610666,0.008764325181261896,0.043686298568433854,
SCGB3A1,,-0.01690916421504318,,0.03514844260117588,,-0.03431400405625058,-0.018418911489796286,,,-0.014614163553321062,0.03646637348009388,-0.007353378493498352,-0.03768535323721496,0.010378255014253046,-0.05315920825674226,,0.04128449898439602,-0.009350961242337719,,0.016712660852215323,-0.014742412137675232,
IGFBP4,0.03790126784556859,0.018398134342634938,0.01669239061801217,0.0016673438120832918,-0.07471427424967879,-0.04087423121198477,0.07145110111750134,0.08776699761972538,-0.005934502497688206,0.05284090274376572,-0.05530613395610807,0.030832029298566176,-0.1557163615500115,-0.04325119117008056,0.03774832767749189,-0.048879160815155046,-0.018340182872882173,-0.08832996163325736,-0.08065603307223299,-0.057869277644655784,0.02215506929268739,-0.05978409776870293
RSPO4,,,-0.001065585818210405,,0.042951602409742426,-0.0021546977938472454,,,-0.020888733145951698,-0.014614161415669047,,-0.014992027454907695,,,-0.029589058204310237,,,,,-0.005187613660292645,-0.03363549474699251,
LEFTY2,0.06774143104917922,0.046371690528472786,-0.016312320167030936,0.03404911395166535,-0.01451535743253275,0.021385501575268848,0.04321253422670207,0.10089800250932689,-0.008859832728057243,-0.016024606727402333,-0.013118418978998752,0.04813557329145154,0.0675016577582107,0.05442827101310364,,-0.0383161270511529,0.04195013055008281,0.004390320672495489,-0.009783783796652686,-0.010766374035088462,-0.04199174101115775,
PF4,,0.002207945866493268,-0.014658246696545483,,0.04313103852873587,,,,,,,,,,,,,-0.0343875187845229,,,-0.02634858628932711,
ANGPTL2,0.04454667172293957,0.05014461894314422,-0.044159484242355745,0.04624986728638188,0.003404320394227316,-0.0007780800126467477,0.06918074943899019,0.08419002077256509,0.05210895745104296,-0.01634274464457071,-0.1442520285993618,-0.028885943295876335,-0.04112290325465418,-0.08587999615317686,0.015839191672036845,0.11937902834714434,0.12008327215160393,0.14197193770646507,0.020730296633074154,0.03018981558978097,-0.03716535491311498,0.006475213785657644
LRIG2,0.0313914356181152,-0.0051492149996804105,0.04410757133822709,0.005427410646357093,0.031885226140594816,0.021569337275280254,-0.012233536564179156,0.04452003195624476,0.026774171761110858,0.06691203527573508,0.010990700854392767,-0.012453564719413104,-0.050990845158099395,-0.022628726372052425,-0.061064718524856995,0.07174624373348822,0.049902309745770576,0.05145639823614646,0.04122362725582905,-0.02813427727092441,-0.01897483210472828,-0.023715613783476305
ICOSLG,0.07589243889546947,0.07942879618917607,-0.0018508107023574342,0.04803384258371063,-0.06820954879608279,0.0027566319760551302,0.09562876540487265,0.07271354385623008,-0.005048149177253607,-0.01720437898227323,-0.11577105472650853,0.019723912366296625,-0.01652778402858836,0.021454130726411905,0.0023297208381193313,0.04796474968927957,0.02322767906705121,0.12029974864939083,0.007146835599571698,0.013827707254169201,-0.05377999784062031,-0.04060666816769977
WIF1,,-0.008804908395552606,,-0.04120204385159762,,0.11153688632339424,-0.054335231234005674,-0.1150492105576163,-0.016119340604828277,-0.027500825991400312,0.0824282801260767,-0.03694511476983812,,,,,,,,0.00987035794080601,-0.048349092885587044,-0.009534372788401413
NPPC,-0.024586413502233777,-0.037796796211439346,,0.06912925453765789,-0.029113546269859403,0.01654270838582975,0.002182247439616367,0.013370936729807884,-0.031443711813055546,0.03612890350937619,0.014102777510975774,-0.0544687049235471,-0.026980660811988,-0.022262301823271328,0.06283237050972498,-0.01477232169868089,0.11144422729282995,0.03753421709584492,-0.04102339147728058,-0.03380881287947465,0.0018728215350995864,0.024360138572724687
LYZ,-0.025308240593512405,0.03411701459036271,-0.03110765816790417,-0.023154132478051266,-0.025401135278962195,-0.031048286395816943,-0.017830047045864328,0.11381716086435856,0.03185725049111045,-0.0329203782022792,-0.12303048489362044,0.02230724336818998,-0.03048118246777124,-0.07378373831941847,-0.03528115570443622,0.03057879317713393,0.04535686439644736,0.09949373536193098,0.027289825696490858,-0.006513526193250562,0.10576128748237637,0.047239305086246776
EREG,,,,-0.015176744704414514,,0.007033506530761136,,,,,-0.03183378305037169,,,,,,0.021128039545766978,-0.0787486663278497,,-0.019971447063728314,0.1208847123515373,
SPTAN1,0.014337869981559441,0.008318483900581111,0.0010790477886360899,0.035878100013438455,0.05745639152449694,0.046811612740533894,-0.022038586636865625,-0.07762819686007677,0.023988006232796136,-0.036183850459891705,0.14330161528759308,0.07329530333194971,0.03380731533708833,-0.029703370840793584,0.011350091798723124,0.042240271798831684,0.09115763693136088,0.12993596448579112,-0.008832574747843143,0.08369850237751593,0.0993238865654057,-0.018124704424610904
PTH2,,,,,,,,,,,,,,,,,,,,-0.01073194339229663,,
LIPC,0.11385258772336407,-0.02147423575210984,-0.022061444682042866,,0.0037778645999650166,0.05054440839444922,0.015745048783706875,0.029435713021849576,0.0057930303227788455,,0.007675569080741308,0.0023950548769112144,-0.02861022893948849,-0.0620129394841101,-0.0013837188574639461,-0.03200634206603504,,,0.05611014610213672,,0.06465624655231793,
COL8A1,0.0758534844858684,0.06093466119159459,-0.019625790031467638,0.006559799009471594,0.003727613641617572,-0.03959226199439055,0.07711477809510782,0.03637581300418326,0.036604512462905116,0.016198194512491024,-0.09303012103596738,-0.0011186288476338856,-0.016433064180806103,-0.007575949665542962,-0.003386213951959798,-0.08363985884726517,0.05863546272859401,0.10937568009949322,-0.07354634083477202,-0.030179406398091524,-0.017544526144920306,
GSTM2,0.06321226250210711,0.010967360113446787,0.010157170616388789,0.07254469518101123,0.016380827055487726,0.03836295684595135,-0.02040090537421638,0.04884452298123818,-0.012115034689155068,-0.02887932891098475,0.05527249631892009,0.011793581867980305,0.03342722518241164,-0.021886035583195164,0.05720716162031896,-0.010943881037912204,0.01391296718182828,0.08021053477084818,-0.049656549868517766,-0.05829804356097974,-0.019594087853200055,
IL4,,,,,,,,,,,,,,0.01812655587407949,,,,,,,,
SPX,-0.0300048458934138,0.05026584906104276,0.047628495088470266,,0.044076603944691886,0.055697069233714244,-0.027976226026122483,-0.015903822519442057,-0.04849567974017642,0.02906464005414536,0.09215943876679965,-0.01633808065957059,-0.03576804153454604,,,-0.02946332087108109,0.06128074013994085,0.09354365980540523,0.0777690034243905,-0.023864859070951934,0.05252365220953966,-0.005212383449668649
MFGE8,-0.06371792926752905,0.04689840531298193,0.07655745050422665,0.015700242922890628,0.0014127884860979083,0.057391254085323654,0.056901089567630216,0.011909135778266902,-0.02782331074461108,-0.0012123637854168903,0.04392562777021961,0.010543817724383604,-0.07134885148112159,-0.024948214816913394,-0.008311549834705957,0.012958288181437896,-0.042572867666804265,0.036416704394857065,-0.007689618209521666,-0.008640074754992504,-0.05651631854874415,-0.022989159586773347
TGFA,0.0173410070712821,-0.015164388195590923,0.0024955916354946366,0.05212287731813386,0.05838256379502698,-0.007971504466986721,0.018083864444942272,0.02813530043945596,-0.016466415540852715,0.03363666417275061,-0.10197095221365571,-0.02190451994356197,-0.06834523666846101,0.07531052986135055,-0.04573471916943086,-0.007633117163237192,0.05999753777372048,0.14905609174592893,0.09364713597918584,0.0405234711371305,0.0009045322850534154,0.018781508512640537
SLIT2,0.11968170124556987,-0.00704198116707844,0.03533205542926345,-0.018885041503911956,0.010629215463165106,0.07384840165169708,0.01296365831958107,-0.019546182734931673,0.04680937437881354,-0.05257769219106858,0.04401768973561667,0.037557498747817,-0.05238273124683928,0.001035798204208484,0.005954722100944796,-0.0033419064484480386,0.06363833989059763,0.0754857531309637,-0.052405818606287895,-0.02349409957076589,0.03047263361891571,0.008502826353812384
PLTP,-0.05093070255842503,-0.006443613756952953,-0.03137630200642419,0.0070836776846438425,0.022035607183614143,-0.0460380817653023,0.07417265829066162,0.06896393928963569,0.020815737551757283,0.0008536746055334897,-0.1364051220057418,-0.01686493162176124,-0.07992236814941502,-0.14853252178098036,0.033805010936137574,-0.055525466548321196,0.021217346726776578,-0.1168471944365,-0.04912322069297506,-0.02201840939034167,-0.05164793465640876,-0.016614534190969765
APOD,-0.003557151491820949,0.04177127000201479,-0.014897190905377765,0.00557219102622279,-0.017157182719052887,0.051689760954144945,0.03477842424506632,0.1201383983702629,-0.015226987132639768,0.0018609628892040252,-0.0977295475702807,0.07920105864233482,-0.09114030273102883,0.021494755955614116,0.13005828975433203,-0.015378006908429631,0.11730273411721301,0.22870537751336356,0.0396082340610732,0.010708307347353323,0.02423137580088265,-0.09765800455374442
B2M,0.0353297226511297,0.09861924902797245,-0.0033047544262862242,-0.0024325028440612415,-0.015008937832909769,-0.07432998678907922,0.14443791303968728,0.14667604521690636,0.00473613822547514,-0.043705032863297834,-0.17496693606240854,-0.010455424367438473,-0.06018720452857265,-0.018228246031416304,0.033089513037795185,-0.10699092316877275,0.10300721082068158,0.029222678277373324,-0.06049916841272151,-0.03208942931333562,0.0107241232736362,-0.0790952745542823
