,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
VEGFD,-0.01870692339986525,-0.0033464661293809463,,-0.03335985640093748,-0.02152032923921794,0.09471762097910762,0.061838350441902,-0.013848789997575951,
TNFSF13,,,-0.029081360831462996,,,,,,-0.03744056448820778
WNT5A,-0.07918588733296321,0.0071529316311887935,-0.053944407302979974,-0.06212960049009136,-0.04131950037367315,-0.016009103896961446,0.04156371501242735,-0.06264062351591605,-0.04640408864788629
CXCL8,-0.017516054276922433,-0.049418213298361706,0.013122762339452957,-0.03807485952619097,-0.05954187414998404,0.018810960931031948,-0.05213687617351797,-0.041638012476604154,0.012098682126051034
GRN,0.02434496350847484,-0.03345654658418447,-0.026157474785766886,-0.11354360169695062,0.021521499083566473,-0.05625088596018407,-0.11879761452119403,8.186470106039035e-05,-0.01567023153677898
MIA,-0.01663662944386822,0.024962198967766042,-0.00179650328235478,-0.029493436897193095,-0.024835337548863204,-0.020410397942601424,,-0.018966552557938287,0.09532892729880126
COL4A4,-0.027977855562160526,-0.001482065286129643,-0.0015384310421317179,0.018799300428047623,0.006427975094517432,0.01000090579804779,,-0.018398259623199936,-0.016724944640850344
TAC1,-0.006719879510279617,0.11227645023709987,0.12418857933780728,0.2070335876199565,0.0948160774488553,0.0023765466064130185,0.15174820947916332,0.16669074712583712,0.08939903882317737
RARRES2,-0.08166519067129165,-0.12441848984047865,-0.00619989743042647,-0.14736732691947926,0.08418081002676162,0.02876076403301499,-0.01961744770349976,-0.0664573543664329,-0.0916720814673356
FGF7,-0.021114222115270368,0.0865383988797658,-0.022070314485048533,-0.04762326565084223,0.05143507010921317,0.029870070840759072,-0.031181033552125332,-0.014323276289717829,0.05271680623676207
HBEGF,0.05586614880826298,-0.0020220944705070156,-0.0027698848285495578,-0.026417053012506114,-0.08643188240065577,0.018190054894086292,-0.041100478214899094,-0.042569258116648384,-0.0018901431400775435
CSF3,,-0.023385749962315565,,-0.02076067647558934,,,,,0.014757880779571358
PI3,,-0.05768187850315026,,-0.023376795722783932,,,,,-0.03196917553134167
PCSK1N,0.020780060860001705,0.00460609523117428,0.05627142112092198,0.11603202727703445,-0.026274987962914616,0.021732429563430033,0.16540332494576748,0.1550141993442846,0.10393773423962357
NTS,,-0.04770177232658077,-0.03377833146930859,-0.025517368718606638,-0.02409102742124123,0.014017965908272268,-0.034816894108498336,,
SFRP1,0.010778038229360342,0.10118390839321176,0.008870906646132182,-0.00966211408211351,0.03322562201945166,-0.024466576577168594,-0.014552233808300208,0.00234917594547866,0.0017605297361593252
CXCL13,-0.03158204676719174,-0.023404515082848458,,,,,,,-0.02153920179998876
MICA,-0.04674888907311808,-0.058362327017511616,0.01536987533748421,-0.08681695698452035,0.04443603774678667,0.014216358241658782,0.02699220017392922,-0.02494146098322255,0.03372619603557592
TG,-0.017760006876980965,-0.0030509982813926736,-0.0177634205639863,0.03858504183401937,-0.0067469958098565555,-0.017706355041506985,,-0.01941050244779082,-0.03934544748716264
ADA,-0.036689809592712966,0.0035649601145453813,0.05719372120441431,-0.10002675975155334,0.026501500069696423,-0.028756544533427533,-0.0012152408582440676,-0.059149501820532295,-0.04158883933318449
LAMC3,-0.03158204688598678,0.01067999422956544,0.043223997575526155,-0.05759503840448066,-0.00831429824234183,0.010191619219831062,0.01772513624508418,0.027540873917999042,0.05353317409784526
CCL7,,-0.019072094162427628,,,,,,,0.008418618137355944
NGF,,-0.022258004100544602,0.05685800081031167,,,,0.08572597734463407,,0.0012464001847087996
TNFSF15,,0.03941631086761598,0.0059726817886077066,,,,,,-0.027166555630700265
HMGB1,0.009334625202362076,0.05375311133931253,0.05206137468922097,-0.09614222407681924,0.11240828045789616,-0.0362798169889374,-0.04439369808177278,-0.03004192729627754,-0.07805006673802163
ITGB3BP,-0.030392546807419908,0.023700292391859022,-0.011153691872495207,-0.08743603110287676,0.007606344448912601,0.0654509013958771,0.007198615038064113,-0.07022866933362067,-0.03670665931217406
AANAT,,-0.0026272854879338912,,0.10668581616142199,-0.018300632120123516,0.03704142733439417,0.0038181988031527284,-0.01733347975643488,-0.026876529492505418
RELN,-0.0324174311068082,-0.014684192139100454,0.020368903462765733,0.07981375497528642,0.010820817918995895,0.013826681400995371,0.063401946020863,0.16030310698614778,0.0691062930445491
IL15,-0.022625977049007748,-0.003125555913602125,0.016901396232381127,-0.014669447182604115,-0.027398365004200398,0.11686660208439406,-0.035130649661405985,0.005353381139780398,0.0026240327753153793
UTS2,,,,-0.061772695557609086,,,,,
BSG,0.0008941345754096421,-0.09051479225544444,0.0785928265699097,0.10261628425522694,-0.06722203067113247,-0.03822991214647975,0.1326081294349285,-0.061557677669764624,-0.04231103699883395
ADAMTS3,-0.02053462895407585,-0.012138471900433254,0.11702874031580227,-0.10554476014469624,-0.056232858955831085,0.012660492335103106,-0.03012855559545303,0.028079062361704748,0.04217251386919697
CD34,-0.01768221957135057,0.04851011127745094,0.03612389298289207,-0.04971361233684693,-0.009710410953081942,0.024508333455125476,-0.05039550165122781,-0.03722944339502335,-0.10122291993071224
CCL23,,,,-0.021308002834718644,,,,,
PLAT,-0.03318456699372943,0.009421024711701934,0.024663312901561516,-0.13501599897415326,-0.08594368931492807,-0.018667773041912885,0.06871909911441645,-0.041289461016020663,-0.001403956893239691
NTF3,,,,,,-0.015990067066643403,,,
LTA,-0.013060764881333193,,,,-0.017625415955820553,,,-0.01607600331812036,
CKLF,-0.020386381950329355,0.013712930791773069,-0.011606181438616536,-0.13309698784336652,-0.02015427173343733,-0.013299024271127363,-0.04159196138848386,-0.10987792592149105,-0.047290756906759504
CD24,-0.08484861791453455,0.04027099051091081,0.052561324095769954,-0.02973290811387541,0.053821164268422,-0.010633795657841451,-0.0713390571800883,-0.0455269436887402,0.041801322567165566
HSP90AA1,-0.06025440587895986,0.0890649597121979,0.08104201627089365,0.16330965133172493,0.03363314656398967,0.0006937473815261302,0.17030621172147897,0.1596976141348809,0.018566215575829777
BMP4,-0.013845176396324885,-0.04017450490483688,0.009939930768890362,0.003009423150976602,0.05268624603481983,-0.026022612113333343,0.00014944165564546817,-0.013698415227805117,-0.04315801786260171
SCGB3A1,,-0.0246528695845549,0.030487900539990086,,,0.08270332307113824,0.062497388519663986,0.01867920902604455,0.03642642277636398
IGFBP4,0.015781345682920778,-0.0013730619871393972,0.0404734607062256,-0.07523736197700341,-0.02842095608469069,-0.02604311622455273,0.01845844660130839,0.0014074135940599572,0.05744287457868384
RSPO4,-0.02111421810673664,-0.015561953400818769,,,-0.020499431764630892,-0.0009819596951329247,,-0.006361129850887805,0.04201516121114878
LEFTY2,-0.013221170945681685,-0.009650350440009258,0.029964042296292157,-0.0873199265177481,-0.03922525526800493,0.011432379810844334,-0.019906716464513384,-0.01984564656529293,0.013888996876745077
PF4,-0.01188054080318335,,,,,,,,-0.026548141945053994
ANGPTL2,-0.011637872814410154,0.017823311564619578,-0.022144352183250168,-0.0729593976700817,-0.011470672813180165,-0.01952152009972679,-0.026575363967573574,-0.12829149010746013,-0.025441274483683392
LRIG2,-0.036138402351635755,-0.019060032647748203,-0.003115509879007254,-0.09507746151299584,-0.0030649916104083363,0.012185796669993086,0.10815002876032333,0.0015937886765185123,0.07284424471072735
ICOSLG,-0.027068970342962084,-0.014511725865447703,0.03538223135814966,-0.06268561627228854,0.003496032983976274,0.011910453316744668,-0.029209881339508924,-0.05176577682645159,-0.010930208526507217
WIF1,,0.02885258182882842,0.09872479268352605,0.21986931114129538,0.01830142048420188,-0.022911688089555113,0.15371984775974532,0.1415481632416969,0.034129402317980104
NPPC,,0.07233499930684047,0.022840422636509684,0.05868565059624933,-0.021717380820998732,0.07205967895427658,0.06134070809596729,-0.0647280377798384,0.014316094267376827
LYZ,-0.0013477709948504326,-0.0496308227155788,-0.04882286913407491,-0.08786993359994487,0.01556502995530999,0.0005148631736350322,-0.13503780959767622,-0.03669777125750412,-0.045926706128502325
EREG,,-0.04004071159350183,,,,,0.028047031717064193,,-0.030564775808914896
SPTAN1,0.04064149458586643,0.017719130421262035,0.10306502294970406,0.13144108488091505,0.06253829881678669,-0.026976907317907434,0.16744505197542406,0.08219688222901846,0.01848461702082604
LIPC,0.018237134816747772,0.039850899013985364,-0.04193314838225717,-0.048979400618272315,0.04546482428716843,,0.054619285293995096,-0.02525389787128861,-0.0414002382189947
COL8A1,0.07598478420944407,-0.053022490110460764,-0.04041896714201245,-0.06567624840915069,-0.04103047197036481,-0.04499729311091488,-0.08122684706566678,-0.0939347445367778,-0.09150167202751532
GSTM2,-0.012817718879894182,-0.04184592914953294,-0.02718345955315364,0.01596933373831248,-0.04267522270319484,-0.008727947380410099,-0.05696647761128737,-0.04467299260548408,-0.047151983133193395
SPX,0.026937825513198222,0.09190562078661267,0.07354255518897247,0.08954712267488173,0.02290579386253197,-0.001233469533948686,-0.013519583441928355,0.13590163798148994,0.01393592214028927
MFGE8,-0.004115519938378303,0.07962926531911707,0.011975252586182898,-0.021943759948035584,-0.08014889603473443,-0.0024556194000510223,0.07243853173937069,-0.05177165903682299,0.00011700929413404621
TGFA,-0.05107475921322989,-0.0852316951276716,-0.030716336244307897,-0.12249445097395832,-0.11406526330894928,0.07331522255036667,-0.02244587229737171,-0.04341992653651525,-0.006842931543722391
SLIT2,0.002919862269878258,0.006811779325828131,0.08493942080022858,0.058817218624236056,0.04660255826291812,-0.052653395088488285,0.01511639356118509,0.22976928846119093,-0.023943981348613468
PLTP,-0.05370186176294721,-0.06025142630956967,-0.04090717639196019,-0.1334011327168068,0.07630536972988208,-0.03597095701774911,-0.1271385310120262,0.02371421802500219,-0.09577703610416725
APOD,0.046648028847724995,0.009456286290890804,-0.03835970114696478,-0.14911912371732866,0.03190631414515422,0.00828486675878069,-0.06927979284204679,0.07231751989272549,-0.0059470158455286895
B2M,0.10733296208942815,-0.01527910715176838,-0.08009394780354122,-0.19162033343650875,0.0038734000951204397,-0.019079999797129075,-0.19211563929945813,-0.16155945324712448,0.006587063805269023
OMG,-0.0018201294956022818,0.08938724497429969,0.007977658706786314,0.020220971229440624,0.08790989192261411,0.045491360407754894,-0.0843773644488158,0.07971759686020953,0.041895227458284834
CXCL3,-0.02442526124150713,-0.031103082781021866,,-0.024587251418009697,-0.06750773581079672,-0.018417875403901197,-0.05042039691904762,-0.011577633534441098,-0.043985776826021596
CXCL10,0.0077166651997952855,0.03280181872138221,0.04886152296215999,-0.1387968886077674,0.012066172551892533,-0.007712254320242911,-0.06265513987239178,-0.018398260785516915,-0.028890050716164108
RSPO3,,0.11955413811730958,0.08549101893855533,0.06035847639080432,0.0807802829380443,-0.0035226604707501346,0.0633083419278236,-0.01209840390646235,0.06410947488925282
CORT,0.05673665237255746,0.011859367023091436,0.10562137592797244,0.01685741861318223,0.03563413964014818,-0.02017966958305593,-0.023755385596295267,-0.020484286923045478,
NCAN,-0.0907772290767145,0.12054234057652384,0.033048041421655384,-0.02878332412932906,-0.07405123272134184,-0.023599890830704635,0.1885748561944599,-0.13420995063983227,0.05886075638647661
PRG4,,0.016456146163316063,,-0.0266380460281524,-0.02619745999871658,,,-0.014145034106596168,-0.03695139674129751
ZG16B,-0.014296299928616519,,,0.10891455817605451,-0.014004992985406702,,,,0.02417235792921761
TGM2,-0.0015015062743682069,-0.08013513405949867,-0.0022612951169026637,-0.05684499538689232,0.017544326861925714,0.030307985326089373,0.07473404134583661,0.04635191579532336,0.05099649319811101
VEGFC,0.0526271160204444,-0.01762670497804273,-0.011368210083744106,0.0465990451756361,0.106506126354893,0.050230468655063906,-0.014503547791560094,0.056104610796159804,-0.00804797244132746
WNT6,0.08643151322706624,0.0713396932147828,0.11580837711230949,-0.026195030167495723,-0.03116761236411012,,,-0.01259863752584679,-0.02340247632734369
NRG4,,0.023497526733632406,0.08431509491175704,-0.03317937619939548,0.02482963454700658,-0.051517021070400085,0.04333980129312263,-0.01684077747074695,0.06581654461564763
PMCH,,,,,-0.0204994307753119,,,,0.013767840539170698
COL9A1,-0.032838137946806095,0.0351564551848897,0.013665655041407697,0.01760882986119823,0.07971905599863272,0.002628329175395655,-0.005924410627618044,-0.019189665564824963,-0.05229607162965073
GDF11,-0.00683987051373847,-0.002938815131702022,-0.02714354448676826,-0.05135907428213024,-0.021253748822766746,0.011635091950243714,0.08779211820064674,-0.057745978129341166,0.013464664358205506
IL24,,,,,,,,,0.051747106991729935
SORBS1,0.013452698030041696,0.04008588275349093,-0.018860398861738688,0.005704628190913344,0.060946382336939026,-0.00879072193916266,-0.03501077563163554,-0.027526121853035015,0.004683220414738515
DLL1,-0.048512128815364895,0.04033396716288796,0.0718520886996706,-0.03141441227509271,0.005059507720581764,-0.027277005186082264,0.010755139029710183,-0.07556385369048842,0.003328484310955229
TLN1,-0.019402878774696018,-0.03915265580628916,-0.015715410073342193,-0.1491242206791107,-0.0336235184171506,0.02226059442934956,-0.12378656503851543,-0.14451216236500064,-0.0038443661943655272
COL2A1,,-0.01761649319058263,0.13165503721107258,0.03641623345034207,,,,0.0727861753726683,0.03237887676236034
SHH,,-0.028703474076495757,0.02752421903873234,-0.019328573699560397,0.0008615802216887085,0.023654403518019344,,0.13764963563937122,0.07582148767669425
PON2,0.007380684263264523,-9.620752036991804e-05,-0.019871417308810993,-0.15415687670835,-0.020886729833961015,-0.04323171921950416,-0.04628449618736842,-0.07249703602480659,-0.011686616777858766
ICAM5,0.04103672320447157,0.14956157191035666,-0.0034885819855888325,0.08903124324722168,0.012826962526778564,-0.03487084439610302,0.016527916794177578,0.2145901863585039,0.10139773122154652
HPX,,0.016031844247746962,0.05785185693947357,-0.035804172722782225,-0.027483930734222766,0.06654021188788087,,-0.02851295511989689,-0.017683375823299124
SFRP2,,,0.04302235768222155,-0.01962291876806208,-0.022906059017925976,-0.019131887238638266,-0.06796971895026666,0.023928556416599075,0.065593944633399
CFC1,,,0.10664681938316493,,0.04488066307318259,,0.011396836967811913,,0.00219869328218475
CD70,,,,,0.0029528915832797687,,,,-0.01462056016871732
HP,,-0.04286221034416501,,-0.05000137688834896,-0.05935664481176375,0.012075575647493529,-0.0369122313066434,-0.02919909388721181,0.02342704337309668
CXCL2,-0.033561105985601844,-0.04350854915173579,-0.004163465539661116,0.00603156228545149,-0.04129411163767682,0.025085237012125994,-0.014386361725205027,-0.02220236911851363,0.02175714861541659
NPPB,,,,,-0.015433531946185785,,,-0.014435572174848131,
CCK,0.06944386728103502,0.14120863880295983,0.05143230282966012,0.178542144655318,0.1408265752970779,0.04257226892300223,0.16082232744673994,0.1730599046693306,0.10188567310896765
SEMA6A,-0.04030638784110739,0.0620855984807831,-0.0340369848101297,-0.1372363801410273,-0.045407551619901676,-0.022780944673439718,-0.006538289742771408,-0.13654753743216264,-0.06612924107789785
IRAK4,-0.011132593428238587,0.017508471794146004,0.0037956164355138562,-0.09366475223782401,-0.02973308449690602,-0.04372989508175033,-0.048704999035442925,-0.029482339664120914,0.021218860242056894
GSTP1,-0.04044897787684247,-0.030612179215160438,-0.0234241553899812,-0.15031450699497656,0.06578293970930885,-0.03274859446368731,-0.10124613599456729,-0.16091144695969592,0.0009311535544779789
VCAM1,-0.0686944461263068,-0.12743064227618744,-0.02070121499269457,-0.14279804967648504,0.003748548063845981,0.051624472998476126,-0.03621323339634114,-0.039054238394599185,-0.07604496788229466
NXPH3,-0.024624330040017992,0.007202872283558967,0.01628540970687368,-0.005114190582321737,0.08334531667804419,-0.012749301592662491,0.00873996446229656,-0.02957354351484312,-0.04597380929164674
MTMR4,-0.04987216086313589,0.03942356985245298,0.045865384984873754,0.01583130021131419,-0.028956688237655712,0.006366456084801502,0.0636555394183237,0.035798241337510965,0.09344331273831372
LAMC2,,,0.006489144718325242,,-0.019429094890831045,,,,-0.01907238156535879
IL10,0.05232406081509355,-0.004335759408740731,,-0.007147392314639286,-0.019663852817408727,,-0.08365107227513173,-0.01292188941123902,0.003608042142677087
SEMA4D,-0.07197468127066371,-0.03227531805967901,-0.0017159970545734952,0.05002805615671754,0.0150936284524239,0.08865944030946073,-0.07362990319622632,0.012034628695985252,0.02973617678320206
TRH,,-0.017335964919047566,-0.014281872511164364,0.00988122824137296,-0.051198788067800004,,-0.05729362468776189,-0.03828497848328923,0.029145564512837455
SEMA6D,-0.002820479007310353,0.055821652811829534,-0.044711391705591845,-0.058256747329577495,-0.07362081451091253,0.024938440075024233,0.0518013580922635,-0.09384622973588945,0.007163371902258493
CEL,,0.021680247809339404,,,,,,,-0.03620711676923625
PDCD1LG2,-0.02312883526355582,-0.02896208046386296,0.061149265170348216,-0.043609864380836506,-0.006109793635500459,-0.026562582349445345,-0.03615657989799904,-0.022104426695563176,-0.039016680527426274
SPINT1,-0.01483680114284103,0.02493765034524387,0.006448603277448605,-0.061317477815344926,0.052313751430386225,0.058463148127011956,0.0505849778834255,-0.0005301409539418512,0.04233460398958334
CTHRC1,-0.01983324891388828,0.04281847527848983,-0.04032286905693737,-0.07521748710339853,-0.04383119267218139,-0.019542397589189797,-0.016397533544539423,-0.049609979041288804,-0.014921469989054095
PODXL,-0.026160476664720232,-0.069348209483598,-0.02488864084545024,-0.1407502065413673,-0.05155384813140126,-0.04835876494138284,0.041304536802720865,0.06736654093893059,0.0655399314981527
JAM3,-0.06663317458445435,-0.03348593590456015,-0.015623502889695138,-0.1511142636857248,0.006751794235822741,-0.057790932161746696,-0.0961363872864587,-0.09708929543404897,-0.03911226044800927
TGFB2,-0.022170400733581234,0.035759463036241605,0.0005157231933836952,-0.1378666073972954,-0.03382238676701998,0.037752174900793994,0.09721985890584689,-0.025771290176602006,-0.01089765594353839
COL18A1,-0.012533240452735036,-0.005854540618376876,-0.006666018266872008,-0.08174677860106995,-0.0991715762540346,0.06082944736875621,-0.07038948337834024,-0.04942084246738568,0.02656214085790395
NODAL,-0.0127342046210829,-0.033126601047731144,0.03496548912551256,-0.06479586519810288,,,,-0.019845644345339492,-0.03707684846822824
INHBB,-0.05108455323082087,0.027617086088075664,0.02360486993661668,-0.006961603305914237,0.010089005438298103,-0.008863703516129527,-0.03308258738991458,-0.07771371867838528,-0.027505465621834604
LCN1,,,,-0.021576746648223493,,,,,-0.0029301378766308467
ARF4,-0.011889018054613164,-0.03500438918200666,-0.03305713035344589,-0.09719960981681813,-0.04799814453970534,-0.04330666146862598,-0.003065056937627846,-0.14149496123157615,0.04057286242363019
CXCL14,-0.016209841051422598,0.08808960950327846,0.07436974075819655,0.10174262034523256,-0.02530453911892628,0.01853694846748722,0.00865569158392018,0.19904457444073004,-0.08871521648674667
LIF,-0.016114405450477244,-0.06284856039311662,-0.0023945324298024367,-0.016064301996073192,-0.0744360829366242,-0.005888428286014591,-0.05005594242871575,-0.02390703880710886,-0.016221625706769893
IL17B,,,,-0.035634317635091374,,,,,-0.026876524094962835
MMP1,,-0.01733596113725682,,,,,,,-0.009516389320472282
MATN1,,,0.03745422612670866,-0.022621751965963402,0.019886409050511044,,,-0.011753673497855985,-0.003964128587667389
ADAM28,-0.08359472495797579,0.0066990523441497005,0.0003210541587928136,-0.08134189596663613,-0.03254183821005346,-0.020007539473310416,-0.08031217861035389,-0.027297315336186137,0.0396862102295784
TCN2,0.012869066802465523,0.019711689675488413,0.05466995974506886,-0.10347038247791025,-0.011304485282717299,0.03612148214670136,-0.061683975824809986,-2.7151627587424454e-05,0.0021137083829553833
THPO,,,-0.010643022460990045,0.05782519121515407,-0.02339507065368114,0.005436217273289988,-0.026406823309343463,0.07509578267520872,-0.022626871620877474
CUBN,0.015585759971157633,-0.043539582755321146,0.016018624302835988,-0.046647824733208616,0.0187302831894163,0.020511583513377254,-0.03820939792594032,-0.03437961685033617,-0.007625230855371455
TIMP3,-0.044275896215828496,0.09117094681658816,-0.003781497075563371,-0.08933287378005061,-0.0008525884785837221,-0.060811595956460414,0.10041500752688383,-0.00693930446490117,0.017085769605286617
PIGF,0.012914025791835416,-0.03690986268061487,0.05833644197402405,-0.0792601482994487,0.009442750220546707,0.008105880604069865,0.038890226380512725,-0.020608922391454784,0.06905860301666024
CRH,-0.015981393221458653,0.02336930821707967,-0.008299216016012889,0.002750217417297515,-0.002369550193638903,-0.007574558753580277,-0.014765183173157783,-0.016075999852357324,0.05336446705136362
BDNF,-0.014296297203619626,0.07778150094585455,0.06608272862205812,0.1323024265691319,-0.03259823644737016,0.03494628461919207,-0.0014091531746925983,-0.01323765665758659,0.03844944487257067
CCL5,-0.008421881253391826,-0.023443269395060664,-0.008346755871131371,-0.0489793979213962,-0.04567351149893329,-0.0012262715738303605,-0.0347103068336642,0.026427106860609045,0.04312288384591953
GAD1,-0.0046742293853928975,0.1262974077173508,0.07179641757049132,0.167361742502318,0.051257868168129696,0.006431682349385819,0.18048841707557153,0.18870198329846527,0.14995844181564097
COL14A1,-0.019942762013083745,0.021979579961618315,-0.0353906678644463,-0.03827590111133573,-0.03394601862396422,-0.02782006332555072,-0.06232681622055514,-0.039374617569208015,-0.013252124832761756
HLA-A,0.02897696802254559,-0.13635053458513774,-0.05565780976803119,-0.17416624260680255,-0.08559813995690975,-0.012584246464257126,-0.15853770993115598,-0.1446265460085806,0.010980426305851415
CD5L,-0.031734708758557044,,,,,,0.004130582062737225,,
FGF18,,0.03649047164862455,-0.003941497408792516,,-0.0167453372731367,,,,0.027417430033299814
ADM,0.19551925555214136,-0.10968111202153442,0.02420219691994224,-0.07006209997912884,-0.06982734501286605,-0.01686785431095139,-0.02839320420666714,-0.12552749251464534,-0.035855958956449364
CCL15,,,,,,0.019803897749897575,,,
GNAI2,-0.03461922737099607,0.012041950451254758,-0.05757178676765214,-0.15308115510749576,-0.06454396537321005,0.013004793019674032,-0.08325802284714892,-0.07691600974279202,-0.0585529671596351
HDC,,,,-0.04569867841198968,,0.019497014781679204,,,-0.024492835197079406
COL11A1,-0.03885222430409652,-0.03162925617196429,0.001045280555293548,0.0026530784229868427,0.06824508787264733,-0.04961508872925269,0.06063045877637889,-0.03541465617389663,0.003459302310091594
NUCB2,-0.05452948608706571,-0.027048556696716908,0.029345215210512237,-0.02211194643870758,-0.05537561758508685,-0.04484314707651675,-0.0023539579081088492,-0.005403622371078104,-0.011489575571686362
FGF16,,,,,,,,,-0.024134505038047132
CXCL1,-0.017144213002944636,0.07705518853013654,,-0.019544425749011936,-0.03536062141274434,0.131699352776457,-0.062122369485757174,-0.015945276079827965,0.02901564735393081
VCAN,-0.07303631769311936,-0.03373707721861067,-0.018896679856185327,-0.11264196819426577,0.026889771910285423,0.002745170188745607,-0.0831005815830013,-0.14411960247447006,-0.055584237564446595
MMP7,,,0.035009076220866166,-0.01574924563124881,-0.015433531861862719,0.049964560206470686,-0.03051663136988204,-0.01816650192276827,-0.04465694088120625
PTPN6,-0.005172224099852249,0.013024371767361827,0.004539513627472032,-0.06797230308067193,0.02548863977190661,0.0610600317648936,-0.05844092048782383,-0.015404007468827897,-0.04141831313471204
PTGS2,-0.015300310785246626,-0.0961835660623401,0.03186007805889078,0.17057650276525482,-0.03582554008979863,-0.041219832765329284,0.030227898352248435,-0.013699986666078393,-0.032402323386956054
XCL1,,-0.018433635664242734,,,-0.02534899861478328,,-0.025677127419338794,,0.08571949150832879
CD58,-0.06711740892108298,-0.006425816173001276,-0.016625169934796943,-0.10094038405634022,-0.050393709712512086,-0.020778876906595304,0.055566916551791086,-0.05082838302106549,-0.09304524917229556
TNFSF14,0.056053237142326774,-0.03755568078827203,,0.01340833706896695,-0.040876406631451395,-0.018877958875106564,-0.03348876464164102,,0.02699072157623455
CNTN4,0.05570124362852006,0.09530572088141152,0.1131477540852033,0.11965017606779448,0.06200658008652737,0.02920076800909694,0.05964443364426166,0.04352000474365402,0.06309463924810534
INSL3,,,,,0.045118562884257134,,,,
BTLA,,-0.01921767883386634,,,,0.061228296516473206,,,
MFNG,-0.06579578738642598,-0.03542830127113128,0.011433055253870651,-0.053104485865913716,0.03416383140390615,-0.025279692506141368,-0.04285471188821192,0.04786592418981639,0.02178983235198684
ICAM1,0.06062939077714709,-0.06754487001115667,0.02153622126469985,-0.073654720797853,-0.06418290529736788,0.009618589331822441,-0.034650740998164106,-0.021399966487257928,-3.673398531768534e-05
PROS1,-0.04988922090253561,-0.06129143525143392,-0.04611937812622664,-0.12978738686871405,-0.06552018116588308,-0.025402998260990822,-0.0805685882010502,-0.029213924729861437,-0.0840706427095753
CLCF1,-0.04388942356347475,-0.07433598818292139,-0.027448275399438775,-0.03077167505164746,-0.0744635207278604,-0.02756347386879616,-0.02715025386851103,-0.03500309144984098,0.0003444978186070252
PSAP,0.049139425590421754,-0.03449227117107714,0.05034833274668479,0.06945543217482512,0.046408755777540174,0.017790795549622658,-0.04331911697154501,0.15462217951121057,0.005928690074966275
EFEMP1,-0.06309080543225323,-0.14846751352114673,-0.05082523720909046,-0.1339015441297837,-0.010277301725299767,-0.05901666577138602,-0.15912167759428497,-0.0690392602727154,-0.019573517046470316
C1QTNF1,-0.04103432941154475,-0.04552291365721835,0.006610272633736478,-0.037589935550569685,-0.04174670311555104,-0.04189438401238963,-0.0010568739477387283,-0.06065329654840642,-0.03512018922771163
ALB,0.03271692184925379,-0.0024601421363240686,-0.02821025910643503,0.06137998890677725,-0.01942909439349672,0.017877103772168786,-0.05981693570093122,0.018049581838272204,-0.0036893562922148413
EFNA3,-0.021428314100443734,0.054634298915297766,0.069619052326296,0.17174717627383243,0.0005928053893848379,0.0004919438065756033,0.10993459852298845,-0.037854291432814914,0.05320851426681409
DRAXIN,-0.057695386796469295,0.0037656482284073763,0.018657458852241682,-0.08114169764326071,-0.08520606861831266,0.13292461684101256,0.03935456812766352,-0.06956396674109809,0.03833977151676802
RAET1L,,,,,,-0.020620479138989817,,,
