,UKF266,UKF269,UKF275,ZH8812bulk,ZH916bulk
CCL5,-0.03342049903051399,-0.042812523829182096,-0.009288150258649347,-0.05336588932385764,0.09758887793270109
GAD1,0.05265508686673334,0.020469871221587253,0.07157677918629433,0.09624519408101398,0.030573910559860938
COL14A1,-0.02473569252122978,-0.03345667766358215,-0.012676682578745,-0.038771594481238555,-0.039564388620360325
HLA-A,-0.01140491485646156,-0.10734833823922696,0.06078410133350955,0.0060373702318330825,0.03939936039514702
FGF18,0.0035033122521588183,,-0.012071086304508753,,-0.023748960279089775
ADM,-0.00964529362438489,-0.0628553435789876,-0.032724031092623215,-0.006766290320432191,-0.059789094569499254
GNAI2,-0.09096410619657751,-0.03833417593239047,-0.023960493275696854,-0.030850017965602772,-0.01387492162561277
HDC,,0.01208905782130197,,,-0.017299397241533076
COL11A1,-0.07421301743850782,0.012818855023196626,0.001506670599009331,-0.017040034360821108,-0.07043999640560222
NUCB2,-0.009037350843828914,0.01826745126516286,0.010722352100946806,-0.10380094897785615,0.018565077290606854
FGF16,,,,,-0.01704630707394561
CXCL1,,-0.021742988340985044,0.019504825978262214,0.004929669569562612,-0.008879522085384405
VCAN,-0.06616754083605275,-0.018594397745985106,-0.006186867998420839,0.016415964032835958,-0.05520677212844131
MMP7,-0.02812259213484733,-0.013766297310586888,0.18463494950823361,,0.03837552735694125
PTPN6,-0.004475028403727708,-0.08466013997327392,0.031143860404023147,0.020875971963372833,0.012998746312870096
PTGS2,-0.06254358367530105,0.06475686396711001,0.08016626654968052,0.017098488115730823,-0.02773532277040732
XCL1,,,0.09013464217985856,,0.142418631384935
CD58,-0.026090499678666362,-0.029620407377428777,0.002127235864042857,0.021444327539336366,-0.05886999817144562
TNFSF14,,-0.02868410356077426,-0.029466270175280675,0.03163042383234129,-0.031295491217747134
CNTN4,-0.00038400368490038977,-0.00649582370493195,0.03476480317063895,-0.02442426473832153,-0.03847568013294848
INSL3,,,-0.012828819659370643,,
MFNG,-0.0975125871711719,-0.029519393777855528,-0.037545157720350934,0.04034731605254208,0.009312037311367236
ICAM1,-0.027956475006664157,-0.0927660657263982,-0.03584576673997839,-0.017955511533177974,-0.03011700669437972
PROS1,0.034190539750241465,-0.040256612377402065,-0.040155950442815946,-0.04914385297524039,0.008446455579837956
CLCF1,-0.02614275772304422,0.024848740299686162,-0.01774998102954511,-0.01711311152519452,-0.02896990816599012
PSAP,0.0878976582226631,0.017424590082923797,0.03462767878658577,-0.022194165692508608,0.03170319807815773
EFEMP1,-0.03376533618260673,-0.04650702371926099,-0.012416983973073255,-0.013321929384212353,-0.07241789223514597
C1QTNF1,-0.029900554929490866,-0.06007435781552069,-0.0009851946030943746,-0.012038900351622825,-0.04207962907247348
ALB,-0.02690092842936228,-0.02309123172752088,-0.014005706270161877,-0.023011932969306835,-0.02449284081638271
EFNA3,0.08179572714052964,0.006522901353445553,0.007187404864279349,0.07882366564154684,0.08049636342852823
DRAXIN,-0.0769454247665021,-0.03653959968553586,-0.0171518116745629,-0.046095345827002476,-0.0010183268994813637
NPTX2,0.13075629486925366,0.07642915747192311,0.049816614154177555,0.005558974509487952,0.02324945890046253
FGF11,-0.008460360376095079,-0.02163774408092666,-0.046741214025066403,-0.03638071239275568,-0.02262744208006129
CD59,0.1393159533836202,0.046662867003519695,0.0050960109840636585,0.019583334137198496,0.05878611617879452
COL9A2,-0.03169167864244392,-0.011181015106297218,0.015874798852683024,0.01815045978405043,0.055240156070945276
DLL3,-0.030270893383763854,-0.02784505852206693,-0.012986629060796983,-0.06663331529422162,-0.037260345449819925
FGF5,,-0.01838741783359984,,,-0.029241161562732113
LIN7C,-0.011213722025370809,0.02060367067257467,0.03658669993436014,-0.05998222973849604,-0.016158217836507373
GDF7,-0.03842617332721559,-0.02083792948168167,-0.012206965290987559,0.01572079037430324,0.08870681581343125
PSPN,0.03268052738531676,0.01043566624080276,-0.005774405158615803,0.037808949329825564,-0.014657250452140289
ANGPT1,0.0458923205883933,-0.05680712799569721,0.018375450928113577,-0.015471975051791745,0.06616171989394438
PNOC,0.06949214872563514,0.046442676884361045,0.05505703906205202,,0.07250801625856597
L1CAM,-0.00023734761499733786,-0.002600062420053896,0.0034514385854548073,0.08631303014160197,0.0011166744939853268
APOA1,-0.013635019319213269,-0.039351855219235496,0.017569629527779452,-0.026848154715623924,-0.06429743770460876
PSEN1,-0.03847077251153092,0.024717379362390247,-0.016976719251540706,0.01981731700661574,-0.0012994450440605473
CALM2,0.003927215267367656,0.10350590507886294,0.03376515219421359,-0.000609113368992213,0.030139343609784975
CLEC2B,-0.026356669436759857,-0.051022936693621145,0.0034821912715458686,-0.0008272714686512713,0.045813779464239236
NTNG1,-0.037894966355625316,-0.013962835623052101,-0.0392272654790589,-0.009845366982168263,-0.06788881295896959
LRIG1,-0.029934675283596248,-0.011719100193707714,-0.027837792889870403,0.05098866490734906,0.00010652196638542072
CPAMD8,-0.03826829669891981,-0.016633893946271256,0.005432188268171894,0.05848069739473327,-0.01875108629362654
GHRL,0.06360406853620684,0.011475288572549248,-0.024950453833686177,-0.03914568073005316,0.07389241705245973
NPY,0.13015973586414245,0.09553939385499624,0.04071618654295759,-0.0033068336225884043,0.030311194329918578
MMP2,-0.02352085762046032,-0.09075617018173786,0.010712957036020125,-0.0034367235827299533,-0.025903317147143962
PPY,,,-0.010399904829109718,,-0.033566742745401126
ALKAL2,0.09154151735461771,0.06288262237752565,-0.025086247007410644,-0.03433364795655485,-0.03317309690496716
CSF1,-0.05101249342351123,-0.04861839414135863,-0.04571490488212442,-0.03219616124278204,-0.020342624421555423
SEMA4C,-0.059522215474172274,-0.020891478170760786,0.05660298782342779,0.04743881454930259,0.009273708322962898
ICAM2,-0.022669885110331498,-0.012374470670975678,0.06146494766299379,-0.028480864306172273,0.0304146926333305
SYTL3,0.004169391394705469,-0.004639035168608268,-0.011817287877809245,0.028759727947517525,0.056573685616196336
IL1A,0.0025088345353536474,-0.0457506893754318,-0.03130871957491366,0.07957330925758514,0.05840429001681104
HLA-G,0.05207768474473016,,,,
PGF,0.004535585352335176,-0.048900190342670964,-0.04369758389653866,-0.008290596713009087,0.10609123484013395
LGALS8,-0.05034389130752112,-0.020909693601873544,0.03741676185061514,-0.018243535845032247,0.020365909951377825
DKK3,0.1032708687587666,0.04991460440891137,0.01427662091076783,0.0013438507602742936,0.04726361313907526
COL16A1,-0.045376543559044996,0.05284550843839968,-0.03111741541450767,-0.013861805422685697,0.05286739141675423
TPH1,-0.02199231810349173,-0.0197735032903579,-0.02405279756395462,0.044801787602907324,-0.024743437699709533
TNC,-0.06078062626402909,-0.05845303309464455,0.005052002594812706,0.03159013573327591,-0.029319707167405774
TNFSF9,0.06823949314939165,0.030404150349362592,0.010169157207433277,-0.033665865402794856,0.044828751947596314
C4A,,,0.07767490805819348,0.05408513775851076,
CNTN2,-0.03355614080588679,0.002080368347410137,-0.017763483687004932,0.06062370619130293,0.07657519621715465
F7,-0.019100391029504567,-0.016633884278095666,,,0.11028226381824467
LUM,-0.023816522333779844,-0.08932729579774662,0.008674383277516401,-0.04756700147182878,-0.019460182716137826
BTC,,,,0.06631970984596172,-0.034874215879526105
APOC1,0.026710323011912104,-0.10485067876900815,0.015972319388125447,-0.04099116482052082,-0.01876563153307848
PKM,-0.020646798482989497,-0.06431303365413109,0.003002721027531566,0.013590393739029523,-0.05661111887741297
TNF,-0.0469243064248299,-0.00842799321000343,-0.02812674093409277,,-0.018038780020248127
GNAS,0.09379949696870729,0.052733251785903885,-0.014867310219703006,-0.018500931246341126,0.086516333770478
BMP8B,-0.05307456363236827,-0.030556670372064016,-0.013434899174459057,0.04259720107053118,-0.004477646311669477
LIPH,,,-0.009940194033274287,,-0.028764127689278
CCL28,-0.0033707788745430396,,-0.015306263547237737,-0.018327148886865003,0.0470566087137018
PTPN11,-0.050510998791068414,0.04791037033621676,-0.01070228325204932,-0.083204972112476,0.006557523969485245
ADAM12,-0.03154376388537098,-0.07965984679677302,0.02468861598929477,-0.07114497293107609,0.07714134234667266
EPO,,,0.01570635166319922,,
EDN3,0.05689957711591677,0.011496946757888635,0.0009620050971385687,0.004499046981806314,-0.028764119594501383
CCL22,,,-0.02094043451144951,0.11394890781021781,
CCL2,-0.02836321412560233,-0.03787275398339693,-0.04975950474603363,-0.01726402473657358,-0.02793316633112802
DSCAM,0.010265213599378325,-0.06702706118914459,-0.011900603640397148,0.012474057065162532,0.08382664090728546
ANG,0.0021746151763844266,-0.05247325052942854,0.04714091713073854,0.03443287352471696,-0.059139378596532684
FBLN2,0.014153751404712192,0.03398172810455084,-0.0278453639130428,-0.032482885328519194,-0.020589446996521186
VTN,0.04668616479117923,-0.02803930204182123,-0.017085876449084533,,0.02490021426332781
VEGFA,-0.05432251768657657,-0.01361621276025037,0.006632294786723525,0.036676215050080375,-0.06987197831696759
F10,0.030512264881415698,-0.027047050563790608,0.060442436898232414,-0.019682673138049618,-0.02374896882782596
SERPINA1,-0.027083165620506312,-0.06807213833418735,-0.026329483817175977,0.035957694950874385,-0.06092106844904348
VWF,0.022505079948414487,-0.08212030703384608,-0.009912017270788675,0.0346813429004475,0.05468082343848997
GDNF,-0.03423188465128922,,,,
VASP,0.03183812727655682,-0.10345878882857755,0.02906384890937967,-0.0619497520440709,0.010823073881767889
ADAM15,0.0030239783925332156,-0.030038800039234943,-0.033839692188704265,-0.023487093841718824,-0.03295514468568308
WNT2,0.08297934432696902,0.017318273345208652,,,0.11408977969107616
CALCB,0.04683460313544258,-0.018387417633777787,,,-0.02778986030208184
OLFM2,0.028809722346402,-0.003799054880029276,-0.01294250573618773,-0.03226871747558292,-0.037196324269048446
MFAP2,-0.05517892367998095,-0.028344421111689392,-0.01666889618087418,-0.03447195252419322,-0.047296892797692704
HLA-C,-0.04636305261885646,-0.1342737305340004,0.03147674589247035,0.00420356939790158,0.04982567984536776
THBS1,-0.039501924919205594,-0.030574217176398192,-0.0718880506574355,0.05175137588325889,-0.016080701040607385
HSPA4,0.011101092118150703,-0.07142580196238812,-0.07252012925194917,-0.04394979929084998,0.04899923372032006
LMAN1,0.01616751980376075,-0.0607797148855918,0.02502456805821044,-0.004442786648609034,-0.004753609015343521
LYPD3,0.04339499563790976,-0.02852409823777052,-0.014560703911159878,,-0.026272175481773654
APOE,-0.032620357079384155,-0.07616795808265933,-0.031138348601341376,-0.004449614201785101,-0.0005179786523687399
SOSTDC1,-0.023100426211162914,-0.02491898475969865,-0.0030141002786517684,,0.03746540979921424
ANXA1,-0.07056638717893066,-0.08537726200779054,-0.015375572029148021,-0.03323267427682858,0.02520745551300433
WNT2B,-0.02985535494946538,-0.013337687878429113,0.02164048967618258,-0.03634015937831322,-0.009792541349098804
AMH,-0.04003298513582209,-0.03772383915696716,0.05930994059154646,-0.018327146549763952,0.027871734140853793
GDF10,-0.03715729307085521,0.024113562466037988,-0.01400570587906044,-0.02313091717941961,0.09930591314059084
EFNB3,0.02412655631401886,0.023887594599432075,0.00965765662995706,-0.03981491287004989,0.07774317158533657
LTB,0.009641961716718956,0.022384878850255637,0.028720992789771384,-0.007823244458684063,0.03932147799961434
ANGPT2,-0.006854476353894081,-0.10058407285485438,-0.030171476662061745,0.0019788522425454565,0.05643486974357797
NRTN,,,,-0.0006103376285900821,
ADAM17,-0.0469689110880544,-0.08034404375777061,0.013483040213605581,0.04602252978500225,-0.030747932785334234
LRPAP1,0.08579113641173379,-0.06549806706426187,-0.006812017711675899,-0.03369545183923201,0.03856853074850495
NID1,0.0003838299942577881,-0.08086584399045764,-0.060380957636918496,-0.02175676918636741,0.03716522634621696
MST1,-0.026811179818423864,-0.06266513645937749,0.008611016622722859,-0.051021209973947275,-0.06821807359785742
IL13,,-0.018625161873082448,,,
DCN,0.03720384018611852,-0.04735721347048509,0.00538884357057047,-0.05570947725902363,-0.01685432156567456
IGFL2,,,-0.01232856683365492,,
COL7A1,-0.013997075189708061,-0.049689862952103314,0.022886785430119978,-0.048393894336905566,-0.04235567429135568
CALR,-0.06451803034679322,-0.06677926163978917,0.035088381341132874,0.009873454934989622,-0.014507555315791542
PIGA,-0.051387639452788035,0.027064361474261864,-0.015905519755654372,-0.045690724075225016,-0.040353750482605616
CD200,0.019095081654433545,0.028225040172444836,-0.0227575723872241,0.06682906478320275,0.009112589249952887
GRP,0.034373622222692905,,-0.019141591816007514,0.11936438719575457,0.05201114885084908
CDH1,0.08952386693866622,-0.05967458019086828,-0.009443277407767401,-0.03528055248503918,-0.039040061435026946
LPL,0.005731802874609887,-0.12302958125509393,-0.022927889606263054,-0.0810033869483685,-0.09254941256714283
SEMA5A,-0.0515395521201641,-0.08604999282127722,-0.03512122789100827,-0.022119746902345205,-0.02965688468722228
SEMA7A,-0.07077622448828907,-0.01850628303889903,-0.0268715248983973,0.058992105667390424,0.10580291436590149
SEMA4G,-0.014362485304239862,-0.0069669381701131195,0.011087206533639949,-0.010024442517910343,-0.03891330678547023
SEMA3B,-0.03718141390789501,-0.00525559968641228,-0.004603678715911095,0.05553710341353359,0.03952566477674031
RPH3A,-0.049752921025561204,-0.006428114162241987,-0.005347824777702086,-0.01804619809856233,0.062168634662408094
JAG2,0.012938605692667006,-0.04704926720905099,0.04252036538766585,-0.03732822785063019,-0.00973177252939656
CGN,-0.014972625897920828,-0.039659865197913716,-0.0030916852732283057,0.11781930442102097,0.04486344297268208
GDF15,-0.05037675756694901,-0.051293618648402914,0.0334644721702557,-0.0495813560230139,-0.03588047806384087
SEMA4F,0.04499389317674467,0.012944671722781518,0.004613191636688402,0.001827241303624257,0.04208749435753009
NXPH1,-0.019739205602026726,-0.025241667814500046,-0.02573354887524995,-0.0008526233264630735,-0.0938181167347166
ARF1,-0.0025600203970411925,0.09770339418943773,0.0340059323734623,0.024637100417993787,0.02173425586530543
EBI3,-0.04088597203458013,-0.03633233152484122,0.035379859873195786,-0.04277511990726318,-0.01761701815031855
TIMP1,-0.030375250968731553,-0.0897844226480415,-0.024048181490047803,-0.030166016650374484,-0.049256682475613926
SEMA3C,-0.007830275106292674,0.07798673578801651,-0.03592290990434842,0.034042064719697625,0.07552374609767895
GAS6,-0.009162037360493449,-0.07038601646817733,0.029742953310915855,0.019258570352101025,-0.004067449099481244
MEPE,0.00953968529897331,0.025039737616575804,-0.02897084244460129,,-0.006747782851853821
SERPINE1,0.02588048953824142,0.06920053074952931,-0.04264615527964988,-0.05708515717543011,-0.06689745135076605
