,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,-0.03000839111962792,,,,,,,,,,0.02163982227337712,,0.06338111422225161,
BMP1,0.01569835850969713,0.03961480507001676,-0.02157192353442027,-0.011932641853454029,-0.041421278408510086,0.02114766118026571,0.08896552752971058,0.08907263410400239,-0.06996850971582441,0.00019757578244152516,-0.02363935138153044,0.003537780481675135,0.08286161018038428,0.010334508114961295,0.09109392083744905,0.009437105201791033,-0.05432867562646411,-0.0014677779358407456,0.006737897696635318,-0.014721314621959086,-0.03294492778403491
NDP,0.027651749953525817,0.016250741316753185,-0.015924942188172902,0.02253311597883638,-0.028643345492347816,0.027108256979087392,-0.0012021785546424406,-0.027400193870653556,0.019416137988396438,-0.03674244863169957,0.01619926995028826,-0.031924275327200054,-0.026150514468462525,0.04858951416656729,0.034797267943045,0.015227928454328379,0.015502980681259151,-0.03690869441299518,0.024378171031478796,0.11729369397422047,-0.10863209757516458
TNFSF18,-0.02516271708018784,0.009606096324736605,-0.035018976791341236,,,,-0.027247849484561694,0.11744200728110138,0.015487354231599098,,,-0.024124923262153746,,-0.048989735453393655,,,,0.06411153033600134,,-0.022303079565111173,-0.022855163891172644
IL36G,,,,,,,,,,,-0.014337273049589603,,,,,,,,,,
RTN4,-0.03647536021008267,0.043727868112426536,0.0285957719784706,0.013457687495729112,-0.017511578891404103,-0.005901237440716068,-0.09271920094315554,-0.10158405434949182,0.01657137830750722,-0.012174126842567946,0.0009182731282875331,-0.06510602959646788,-0.020991076759636084,-0.048524790975679334,-0.041152292776105666,-0.01042937821074929,0.02978499557338654,0.027254411386238717,0.012331375099924864,-0.01591524344135026,0.008408906018351621
HEBP1,0.043118099195328004,0.050430697144336026,0.02025360822203338,0.044589181931787764,-0.014439956760825516,-0.020338824135260038,0.004927423170568717,0.06389665939161526,0.04186707665301497,0.00463464656478562,0.03539083376005637,0.04877935769363089,0.06679589724838153,-0.021161242534456344,-0.0259661192290208,0.018892481923822414,0.029250475823911447,0.003591812241410289,-0.011405786357522622,0.10577634616152735,-0.03311510682881685
WNT7B,-0.06932705764642214,0.020407153608716797,0.02673986577987653,0.009067473512004985,0.055333977579636165,-0.03150601416235757,0.06013577069595769,0.0340052790910642,0.05253943089938122,0.0234431983854651,0.04850201699195603,-0.02655918578860834,0.029540978270122597,,-0.015384488316511907,0.047734999428863334,-0.03771679657767798,-0.026561471172651313,0.004333490166404473,-0.024199608119896313,0.07264112077666952
PTMA,-0.05902677624770908,0.007508742386033916,-0.01236391584403542,-0.009667730779344333,0.06391051850940874,0.01814056858977561,0.10508438829468997,-0.04761265880279261,0.11291998847571065,0.0026403243841193,0.002354400367915597,-0.07554003196978223,0.08349668120378308,0.013676718278900352,0.014804672721035235,0.025030869857510362,-0.021193326002814688,0.02817477482315557,0.009953774901073227,-0.023340201341837383,-0.018313938259768837
FASLG,,,,,,,,,,,,,,,,,,,,-0.017673826080214006,
CEACAM1,,0.006963890989338888,0.026248550630887664,,0.02054295540810714,0.05668523294621906,,0.024416460231275305,0.020750014374763037,,,,-0.01846693627485275,-0.0009742454628392965,0.07870648003383494,-0.0187637893835166,0.07026888295833439,0.0428873225997749,-0.021128845391189158,0.04499287289011373,
PDAP1,0.005904059875401363,0.04386010543137355,0.020405861220481845,-0.00869217232417375,-0.00652213702395016,0.038535333485572816,0.09584706005096837,0.13688024636357018,-0.030676337786693774,0.0070670482399176025,-0.05823772923337126,0.05693377843246475,-0.000816198401817006,-0.035426608671824115,0.03469800133757695,-0.04206281471592058,-0.014962883666460605,0.06107580106546664,0.07042890378351793,0.01915755415564979,0.028295770923699688
QDPR,0.024795516547854453,0.016607633205849737,0.024951450476425566,-0.011518446291224747,0.009970214647160032,0.015931962271005996,-0.0033936298408523843,-0.13110639462738247,-0.05533547783465764,0.0325176878518774,-0.0497864092220511,0.019867131436532966,0.01738575718433715,0.0017757146929681263,-0.12543628134401208,0.016551135952161674,0.04192204468732638,0.03781699805901909,0.03202201111219191,-0.044011173208902646,-0.02247282306283262
POMC,-0.0019066711539264493,0.03131215784763462,0.05646440933282056,,0.023493699635626236,-0.008877814712842623,0.03563830413130926,-0.023433549753293738,-0.03083317950345887,-0.019281522094975048,-0.00895206783642961,0.022717322653837854,0.10783552045673771,0.025508075519564563,-0.05615888849011043,0.029705375841917632,-0.021538537746607783,0.009044019114757672,-0.001031124492574104,0.012224070246791821,-0.018417375798479137
CCL18,-0.04252649631146025,0.011603907745456632,,,,,,,,,,,-0.03758152985834655,,-0.02271527288748187,0.08442702922573016,-0.0051916057747033425,,-0.01923890786230793,,
