,MGH258,UKF251,UKF259,UKF275,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
NPY,-0.023583908819298702,-0.05110524467949134,-0.03470001323836789,0.015546142507100095,-0.032061670920944314,-0.048378132268100164,0.005980025617535211,-0.005394515705691401
MMP2,-0.0624094007858778,0.056521962990397245,0.010078361571983947,0.038527768621061526,0.0018327324339283823,0.10208807686813422,-0.012628485428175813,0.08523245287099372
LHB,,,-0.014135107152074885,,,,,
PPY,,,-0.024605099002738405,0.013539762731539706,,,-0.019783255638857123,-0.031367275954398845
ALKAL2,0.12042404215767034,-0.01190608626199109,0.06717833366847763,-0.02712181629695295,-0.04388844076094882,-0.04495620803888631,-0.0022476969564147625,-0.026757715538680452
CSF1,0.03696249127923973,-0.023521363824238483,-0.0444575112807978,0.0019498533283857302,0.019674612656090686,0.046261369274371716,0.0018099659211748068,-0.02292722389498591
SEMA4C,0.029137401183195893,0.034338988091052874,0.05948722107059424,0.012322688223032207,0.004958516079104965,0.04007512776078008,0.05260685791201897,0.013450936969576081
BMP8A,,,,,,,,-0.02749545367263316
ICAM2,0.022761338529847713,-0.039575469974196927,0.046332256190007665,0.00612051302038108,-0.023272439711959095,0.0146970637160678,0.0047159635563337726,0.030610052176310534
SYTL3,0.0003480683470402716,-0.03949877861379533,0.015845366432569213,0.0408137301950903,0.05637375290555962,-0.07392729208984473,0.04003001503515466,0.08191997554471969
IL1A,0.07902096658668306,-0.009052222675392312,0.035306100800763386,-0.026985791641099252,-0.001757598384840575,-0.050052610103895584,-0.022896988276739416,0.054366126969207076
HLA-G,,,-0.014929408462838566,,,-0.039394390889195836,-0.011208371520348773,
PGF,-0.07800164059821374,0.01539493732958301,0.02265770415632488,-0.034393559060743095,0.04602001549844962,0.039086283472369754,0.02878217461407146,0.017267745301209152
LGALS8,0.005508794551030379,-0.0007631199285032122,0.0237650591414143,0.033385020931336266,0.11381173976780812,-0.07986265592895016,0.029688435942683018,-0.0006832418496613151
DKK3,-0.004203154113393371,-0.005792684583977419,-0.02048434432129656,-0.03523825337723628,-0.03503948859799779,-0.030906533057987174,0.004295141729768349,0.07737036264710602
COL16A1,-0.0326374864836209,0.08339712256599992,-0.01613253729019269,0.03441609816338397,-0.005132589955271267,0.09296601158133422,-0.014076551651710909,0.03942010230170562
TPH1,-0.014697579356522876,,-0.027167667913786366,-0.014568010637543951,,0.036647360614566894,-0.001639841216683811,0.05208762610420961
TNC,-0.016414042976884494,0.06316482285084538,-0.007008948416811681,0.0006115586825744269,0.04420560019245283,-0.04678377168330652,0.02773242796930921,-0.019251794172016192
TNFSF9,0.0991878626172761,-0.004049736900156361,-0.0244830387099374,-0.017299040048628044,,,0.0452646146497831,-0.023587688424128925
C4A,,-0.011732914338987713,0.01790124620080044,-0.01332894033083462,,-0.04626230781250184,-0.0145064147434091,0.11760972605188329
CNTN2,0.023793937834592216,0.004697696767874026,0.02000649449154547,-0.04724058516751638,-0.026258510223331907,0.09168016072286067,-0.007042497043278985,0.044850770524666815
F7,,,,,,,-0.014355018841393766,
LUM,0.04303387764760501,-0.01729839919744543,-0.008103595808062634,-0.00497255269226948,0.02409005041010242,-0.054132279712774255,0.006160422336620464,0.020352706292694353
IZUMO1,-0.015360982807153702,,,,,,,
BTC,,-0.01835992706538731,-0.03836563777555385,,,,-0.013891628797715659,0.009603349461819406
APOC1,0.016319826570521393,-0.00922297357796203,-0.033900970012916615,0.04273625071880542,0.09265317707238051,0.1729303526061785,0.05360917036535948,0.11758102830871348
PKM,0.025040759616794205,-0.010538386194488608,0.029102327545968882,0.03321030771619673,0.04025334590599545,-0.03688584498492412,-0.02904186896963398,-0.033534114118872464
TNF,,-0.026051949105721218,0.06572399584244722,0.07024815702089084,-0.05090428762945588,0.009279312629211965,,0.10778944680979402
GNAS,0.00013465276238699265,-0.03287141745991991,-0.006428839281454439,0.03535990903818467,-0.046707489142584255,-0.02906388242520844,0.031424892810151324,-0.003062626203413462
BMP8B,0.012425978299378023,0.030968446355394835,0.030970332606526,0.044942353139894836,0.06131810042311367,-0.012748817350870438,-0.011152755000986059,0.012010644258844308
LIPH,,,0.0067648479905474184,-0.010746769592394293,,-0.0393944136108236,0.08028542138114778,0.006677696778040672
CCL28,,,,0.04953954459423878,,-0.03582821798987225,,-0.0021037958525901607
PTPN11,-0.0005489343659052311,0.05946710216974532,-0.008623270123375684,-0.048972562662580446,0.007139255041888894,-0.07335312349585599,0.006334171102317443,0.030713689252158557
ADAM12,0.02966666058826095,-0.013971633432160756,0.04505899150797774,0.0317834003355433,-0.06799117672739653,-0.01517300106736945,-0.019217187241668675,0.002055066219852549
EPO,,,-0.008073540075628067,-0.01124378311788713,,,-0.013733906919984953,0.19623573305180803
EDN3,-0.022576633216762364,-0.004888638636291206,0.06099802069679023,0.01502987005049998,,,0.015641479249911126,0.022494879892544256
CCL22,,0.00760598796124259,,-0.022639600807172682,,,-0.01205090544841238,0.053784465475422254
CCL2,0.07511357088159559,-0.020613744864365933,-0.036202902790478095,0.001865282717805812,0.046566237201469386,-0.07354752470579223,-0.05774360555742617,0.022677499189988966
DSCAM,-0.024118208790381023,-0.022492664657603325,0.004786023848384231,-0.01990342241321146,-0.02558883578094425,0.05208645291926319,0.02341157184764951,0.02676459257914503
ANG,0.009285346552804179,-0.017017330884485395,0.016063182798572544,-0.022975288097197368,0.0521384501016559,-0.08027985814236736,0.07165437758945993,0.04240172807383517
FBLN2,0.02204592989772559,0.02280231584068894,-0.03281823005104491,-0.010919650734174703,-0.008443990610526444,0.10441919194074896,0.004141027940098807,0.09221178901215776
VTN,,,0.053535315818657093,-0.01847227296245684,-0.023284807599144676,-0.034203686300197544,-0.01778355579617051,0.05519718817426512
VEGFA,0.02798161829133379,0.0003982307815886077,0.02692630674894322,0.01011026049603284,-0.04447782591529132,-0.05214664740203548,0.013640045153203903,-0.07651799477486984
F10,,-0.01693117767083644,,-0.01232856517170973,-0.025257735417954365,,0.008196491312352817,0.02181366062871559
SERPINA1,0.05123001795101848,-0.05286270119596972,-0.025680213553863334,0.019388444083255563,0.05048995253574562,0.03436454610507181,-0.020865118628635947,0.05051770672447302
VWF,-0.02241452043193999,0.005591332812272845,0.06668443915545043,0.02207983639565745,-0.012803590179189124,0.01764995497894966,-0.01782403408016393,-0.008733737346004567
GDNF,,,-0.01760466024880691,,,,-0.01923163788234362,
VASP,0.01091060250127608,-0.056678456457752005,0.010769196585597796,0.04287034224633371,0.09070292449629509,0.010394307505621229,-0.015895415849658326,0.016538827007763227
ADAM15,0.010368701288976783,0.04041304285074682,-0.051841063124383205,0.011229392935547712,-0.04946080786241713,0.05611600711085902,-0.015109952262871096,-0.003856507861521062
WNT2,,,,,,0.0841736217038816,0.07189772446087472,-0.021097031444950363
CALCB,,-0.021459808123291874,,,,,-0.0214529600249425,
OLFM2,0.03452702772487938,0.025880273853701716,-0.015980679156779757,-0.005236941161032976,-0.07613303450325867,0.06697643790317487,0.006197416681134437,0.04361252943584648
MFAP2,0.04934277712879293,-0.010049080194967166,0.004301639348088745,-0.0007231942261303349,0.023051228699368275,0.007901951943791476,-0.035408894319757474,0.04257981825628863
HLA-C,-0.013156717726670169,-0.021358678742375063,0.0003199146815988804,-0.02993457794644169,-0.03294475417848055,0.08657371383919338,0.021098421897964622,0.009979564672268595
THBS1,0.06017985060165606,-0.010136317637394442,0.04272279861635023,-0.027275516122421455,0.051741149319726155,-0.031000818273927106,-0.028831369608387735,-0.06239559476375273
HSPA4,0.04079701090219963,0.00969042809949816,-0.015542186650825553,-0.006823540925033735,-0.07877269533720367,0.04340903294044268,0.0016324424355767318,0.009940591714361383
LMAN1,0.008412643240760806,0.01770106506504444,-0.0034952319917409256,0.017174151366468136,0.07808005578856436,-0.003942963885032392,-0.018884800940918746,-0.07428344093999417
LYPD3,,-0.013673138052105984,-0.01586877113495373,-0.01574220075709781,0.03995529013557342,-0.043619513298409636,0.01358672721634933,0.04551808238074536
APOE,-0.09413950295584798,-0.013258985041785245,-0.017489712137409713,0.005868239607604561,0.025008921094345733,0.1835406148405341,0.02435514753333042,0.08406609439683202
SOSTDC1,-0.016075855112151,,,-0.016194141261549607,,,0.03884071664525445,0.04048089630187263
ANXA1,0.0738089628194557,0.02886830455887527,-0.02914086589986695,0.026054773283218043,0.0926137275992646,0.0018546108436685138,0.008061619341764066,0.025719972280254366
WNT2B,-0.03584390666949449,-0.019259124935777597,-0.030395860117751455,-0.017864194773589234,0.14297485388866688,-0.06740888732062528,-0.0010882454668474653,0.0675591426266307
AMH,,-0.018359928996774272,0.004089567386955802,-0.016207344164399194,,,-0.03883495114659591,0.004767266023657045
GDF10,,-0.01538250396138188,,-0.015142168609310827,0.043640559056174956,0.004081716244830363,-0.029722988037766265,0.037331682718353396
EFNB3,-0.005939758488552628,-0.014907294313000542,-0.04299228742528134,-0.0774069345445174,-0.0025737375240496674,0.0532552497996529,0.01443641785046082,0.043580705482079096
LTB,0.021285358293057978,-0.02244130642755322,-0.020765556810593045,-0.019563313884473504,0.00048420013909578074,-0.020547604803489657,-0.01664694767891393,0.0863474231702142
ANGPT2,-0.01503773655357972,-0.002686700753443988,0.02903199646324135,0.020794197200756263,0.012247864963649265,-0.03256013798182258,-0.06709314759377057,-0.021753953183516896
NRTN,,,,,,,-0.012229058658659099,
ADAM17,-0.029227848655823077,0.039203175264959964,0.02935761661398861,0.018442741242190874,-0.031864297093216115,-0.029667728160505256,-0.023916477702514614,0.007245203466649919
LRPAP1,0.03741307955313947,0.005297125200987139,-0.023717518451052213,-0.046047804852556704,0.009835010736670178,0.12171364355230437,-0.007624116304094667,0.04241713147723634
NID1,-0.003086158765151876,0.02332464900462006,0.023070996137742255,-0.012266369559520214,-0.004318954650035589,-0.019678549885834867,-0.043546331974011004,-0.024367698253759604
MST1,-0.008040179443410185,-0.0013239604310513675,0.03046241602605642,-0.04944568782741787,0.016217746642981815,0.02391445056096909,-0.03490775449674858,0.09127694440077071
IL13,,,,,,-0.0352939075617628,,
DCN,0.0429073658249083,-0.017635754545748582,-0.0025638318845023723,0.01716228594266502,0.08471660413328189,-0.09047558635889962,0.011516145951882727,0.026918219762531913
IGFL2,,,,-0.013328941741198655,,,,-0.0023174607570971757
COL7A1,0.1223539561850914,-0.03141110107897528,0.011503915080937616,-0.024695383853474955,0.03470838685290111,-0.042258871857118706,0.0500480181045197,-0.005275139945604819
CALR,-0.012051548028357676,-0.00950881436902644,0.013274276772023889,-0.011791484304062187,-0.044719054218378504,0.012781080806533623,-0.018473726492772253,-0.053410508862833043
PIGA,0.04540687822618867,0.006899102195789891,-0.023463521998460638,-0.00216510025910983,0.03766914893752406,-0.04003903361092002,0.04811649810625814,0.004638661924293268
CD200,0.005592423609297104,0.03540434853683188,0.01019063535782611,-0.043094888305302816,0.07556777657059183,-0.009540568201834933,-0.021768640322848757,0.08430880807960832
GRP,,-0.013056885649622757,,-0.020694794909404027,0.03345421547239039,,-0.01341327850444815,0.06399170175472554
CDH1,-0.01783842339182059,-0.020734720295548504,0.036512890445412664,0.012938518858617987,-0.035599968310240454,0.15331885158104516,0.0280811267742261,0.05149522771140324
LPL,0.1156803741813114,0.034414529283649214,0.03911263511968757,-0.015805563619323146,0.0802028300949691,0.0879503024217428,0.008257051014859297,0.015447202093102994
SEMA5A,-0.015609278770079338,0.06469300760304755,-0.045850953448887684,0.015736249109804788,-0.09048316833004558,-0.00446552170965763,-0.024952098479901125,0.019557718974161448
SEMA7A,0.0013009242209761403,0.03832088947677509,0.001867188665527876,-0.009065363883534915,0.01705584569961258,0.06666477576725983,-0.01929286855815042,-0.013044705224890435
SEMA4G,0.005427044911764051,0.07005571815049735,0.023083123182106893,0.054878955453983955,-0.04436648173821814,0.012002428285284202,0.02838745312711386,0.004575048717559186
SEMA3B,0.0496538771645592,0.06264596300372516,-0.005630512153166806,-0.06678227139015173,-0.010653531502789712,-0.08674639837579731,-0.012453171097788191,0.03448341557122391
RPH3A,-0.0027870171309326876,-0.004770155689091373,-0.035919333474676435,-0.046447874658241316,0.001956432884718187,0.07905533687272653,0.10083941789752499,0.0036085920596025628
JAG2,0.07399696582236488,-0.004997504255715746,0.005193830705402469,0.0028352151083065004,-0.019779443745608933,-0.014289674449989291,-0.0004852603461411915,0.0189543542133463
CGN,-0.02954165354662474,0.05327932636635664,0.061396850980676515,0.03864252808311207,0.18586679282182916,0.007649482424238097,0.0219149203121687,0.04559161580706323
GDF15,0.010374827087508965,-0.020437821862428217,-0.027346701782939332,-0.00031695491836349066,-0.003178872689068878,-0.018137016114686363,-0.05404303186570736,0.022506716494797754
SEMA4F,-0.03394048809359461,-0.013089291460529404,0.010794716625136591,0.08312468479647755,-0.055975885363268744,-0.07314211891283316,0.020517675470235357,0.09850980069608307
NXPH1,-0.0006169695697810818,-0.008626250408469219,0.057923671277842814,0.044767020990532716,-0.04336591845109521,-0.025753109922340492,0.015403102899682155,0.016211150159158673
ARF1,0.0322295669758332,0.018976458868227925,0.01991496126108177,-0.02429671060505854,0.00831577831871869,0.05601796613079336,0.0030280281187349337,0.006427420074958023
DSC3,,,,,,,,-0.02270425447620131
EBI3,0.05217643829037406,-0.03553884828432039,-0.03472774298327575,-0.030860605769522875,0.002184704752724924,-0.016921164393075932,-0.020371390223655264,0.07888941166912244
TIMP1,0.09211113382650805,0.006324124406839078,0.03231237130845311,0.004408931564041474,0.020308645930027153,0.009123214307944653,-0.024364225687854832,-0.04195095276198903
SEMA3C,0.081483264942053,0.0869828418539522,0.004587240890424715,0.028463318874829672,0.08224793423937944,-0.043271832280453205,0.07455620356153483,0.06551304164690132
GNRH2,,,,,,,,-0.007573074556063346
GAS6,-0.01807805066487774,0.0006172562226484211,-0.0018399740977114198,-0.03125069212524054,0.014591934054378267,0.11291518783388994,-0.05468702403319517,0.06906042054558172
MEPE,,,-0.009312410628947275,-0.025884117568059573,-0.0006451962856368874,,-0.0025869862146903687,-0.01819246087002781
SERPINE1,-0.00829230984747579,0.017542288144097546,0.09002194151125653,-0.011657877136879706,0.009261418920993988,-0.07547990711579083,0.016951008294756573,-0.08694648238076405
RSPO2,-0.01698506279689062,-0.020437819259293204,-0.00211505576034252,0.0472070321539724,,,0.03928296525244218,-0.016779318562824715
SHBG,0.08250411182258259,0.09661020622214564,-0.008063029099671088,-0.022639600893078832,0.03267311857240545,-0.03364706469938078,4.918618957191992e-05,0.030900619476341342
LGALS3BP,-0.020130254043114647,0.04210274110834124,0.014584046891263339,-0.04262490661142375,-0.04509508811203766,-0.025977110180456783,0.03759595136207451,-0.027187476461552666
LAMB1,0.03846630807973852,0.0036990067482309164,0.06245992754747983,-0.007931359887002085,-0.03338925359578857,-0.1365620623931418,0.013839362443209265,-0.008970041576105682
SPTBN2,0.03135572834418115,-0.022498421684189616,-0.030160962183390053,-0.028862803859096266,-0.0067588958827630545,0.037351771579292495,0.03294131137869281,0.04475443179585044
COL1A2,-0.01991301345008948,-0.04401263922734331,0.05880706337823482,-0.03725629202084219,0.032235741510222925,-0.04781269980887922,0.014670892122657516,-0.05003096516422803
DEFB1,,-0.011557257190763037,,-0.011875302100296954,,,,0.12116762202735791
CEACAM16,,,,,,-0.04178456600563742,,
SCT,,,,-0.010914866044367963,,,,
WNT11,,,0.022367777728842447,,,,-0.02881390483373044,0.024482214723337517
LGALS1,0.024117229957219866,0.024547056763389984,0.009928242633119262,0.05022119734707684,-0.02383718538996334,-0.06100463151638496,-0.026144206855689415,-0.040240317249163965
BCAN,-0.0403055096486295,0.046067500489767245,-0.024752570003574673,-0.06709984787126275,-0.05445981445289,0.07472398971618836,-0.0203849917640546,0.06995155878359717
ANOS1,0.025800658283202917,-0.02086740132147471,-0.043573356880880265,-0.06963309830873028,-0.07599192317530847,-0.005702637167808697,-0.0782173525855538,0.08115770072300524
EDA,0.09341861883998864,0.004674863142711612,0.03237250090641135,-0.017102520533935527,0.16211893635923044,-0.04711738222748603,0.029515497430112083,0.06069210779863362
FGF22,,-0.0159141640879947,,,,,-0.020589403472358832,0.07483016972152877
SHANK1,-0.020244078260927327,0.011798372111075577,0.011761853858975173,-0.015976340449117436,,,-0.029642153191390033,0.03432565678682041
RAET1G,,,,,,,,-0.0283097538080583
TGFB1,0.04810492228343703,0.016273499394721416,-0.0122240869399443,-0.02600450836738798,0.032458348765816956,0.1248859600994856,0.025802993789899885,0.03398474720882808
MSTN,-0.010464570850343212,-0.003193432306650737,0.02669692735602214,0.024309374971573806,-0.024874586183347428,-0.05623904967350978,-0.020808176600439883,0.050081771735779636
WNT4,,0.006340710340329785,,-0.016771983063387043,-0.030486179307474204,,0.05015865742500137,0.04770033178395653
TNFSF4,0.03904916894852978,0.014593833395994673,-0.025221863129772887,-0.007569230321357821,0.11419839655693322,-0.011204625531805755,-0.026452721578529622,0.018700275026532993
NTN1,0.12132660052165936,-0.026874852885779767,-0.008543461271405785,0.04138344726543522,0.00399335479812247,0.0962995695361436,-0.027908752393884597,0.040402438068082254
CXCL12,0.04924639784065778,0.02252695804464028,0.05077990203217074,-0.009310492222489817,0.02228534273606917,0.019679878526809916,-0.03121086149214375,0.022356198950820184
GNRH1,0.045382061346358304,-0.02085185336841682,0.029825697011764005,-0.014588029934744595,-0.0383408165367155,-0.0644380302807197,-0.01934796476044379,0.04138364093344221
FGF8,,,,,,,-0.024743258677037323,
RIMS1,-0.021705978835409683,-0.010722177366339096,0.019402789686796994,0.013716129026428879,0.008385470599734613,,0.0210878298394345,0.012139960254640413
FGF14,-0.024494481302500943,-0.03443733410065544,0.02510052429880995,-0.03299405555257776,0.05888573847823814,-0.02333787225901075,0.011256227537337123,0.010348336175161569
IGF1,0.05595185165899667,0.03302793491878924,0.011101125911797264,0.04207897704681463,-0.07010014088551474,-0.08016547016394618,0.008646542717412498,0.007734303768494288
TNFSF10,0.04385687501038572,0.04499626990494931,0.04382800165553127,-0.019742031667139934,0.056773738209422754,0.026891435094954508,-0.008850283736710611,0.08087299650239715
GDF5,-0.016985056092728424,,,,,,0.02336632216327508,-0.02124808872623354
CHAD,,,,,,,-0.019114688300065772,
RGMA,0.016255825386168512,0.022324207052345734,-0.0231517975615361,-0.038222280983471836,-0.00496509511739716,-0.008365851048716105,0.029069263435319258,0.042578685007301414
WNT16,0.0738644169560166,-0.011732911476108996,-0.005321324965746299,-0.018775471032470303,,,0.04841164555372187,0.09161737266260894
CX3CL1,-0.04160813913667294,0.001494649046674246,-0.05396015574359547,-0.0032447292813746072,-0.023639288379507253,0.1274557439093278,-0.00636941134514996,0.08508103115005312
FGF1,-0.009642444973666614,0.01814549722855366,-0.01865310221727274,0.06174358275064273,-0.011089267319728048,0.059011975084806705,0.012426174097181532,0.05923371427475107
ALOX5AP,0.01662259329157428,0.017488484792321644,-0.002997911524163825,0.025476221107699187,0.12388804674754118,-0.003952200254101077,0.01856732751864933,-0.024303287446198404
IL1RN,-0.015115624384651765,-0.02527693388906276,0.013097660026567691,-0.019976921942776015,,0.027103828874215787,-0.023104576891434088,-0.05954182407958842
PCSK9,,,,,,,0.019142962123155114,
NPW,,,-0.020089221703191894,-0.015142170036384224,-0.031751942688653195,0.1417067227494359,-0.00367808690305769,0.12429520304074781
CXCL9,-0.02409304266748412,-0.018588375715291355,0.024819688045668035,0.00906161870004475,0.17800297655360592,,,-0.08157085844244724
ANGPTL4,-0.013391347096028997,-0.02212886975755146,0.038227202036526735,0.01971379124849051,-0.014842019027393114,-0.08977707524724406,-0.027476576256482817,-0.012862826881860318
UCN2,,,-0.013929747140089259,0.04705059464654038,,-0.0389018204638432,0.09828631994570376,
OBP2A,,,,,-0.029835955931627786,0.07257250185211345,,0.08526465587933435
COL4A3,,0.017920564510658647,-0.029278571822041046,0.0033380972999255193,,,-0.018759991428948526,0.0031081383321916395
NRG3,-0.0274349216495786,0.03524685324413492,0.04185939600274564,-0.039456125695938524,-0.05777340216854059,,0.06722431724037632,0.009450988980034858
IL23A,,-0.015650428448164846,0.05740601075074682,,-0.027455155324616284,0.09416219751746199,,0.0440059467455095
COLQ,0.008043726609023359,-0.016730257732063714,0.010054904088047557,-0.02617481296038271,-0.03416295316969593,0.06545272247027044,-0.012789929116393973,0.06465541330069995
SCGB1A1,,0.0965746156065432,,,,,0.04012797025338595,
TNFSF12,0.03878659715475252,0.009932090157298836,0.0034922657921606644,0.0033737606693888724,-0.04401702815131439,0.024839191674243716,-0.004357327768149347,0.05139768024655269
DKK2,,-0.013971629603954386,-0.014135108314548865,-0.017534349059967234,,,-0.015808330312848427,0.08604613056882529
FYN,-0.0201827671084516,0.04132012718514439,-0.002026995149366421,-0.00717861269820562,0.043757767263571334,-0.053299372603528634,-0.052450221930353196,0.048208086748624424
ACE,0.08366678917260836,-0.0279534314750354,0.043751474490826746,-0.029148334618627415,0.05869774379633584,-0.07100224234959415,-0.018736642196237486,0.02120062130763264
IL18,0.041390729915784304,0.06698544294115782,-0.023107217863485897,0.026520808504479753,0.05013495723169652,0.07139718611657944,0.022224146505368927,0.09079034524392421
CCL27,-0.017205356397629712,,-0.02373389461929576,0.09985794666116858,-0.027455154603827157,0.07422079234603139,-0.020710756025545885,0.02090474274586353
SERPING1,-0.014071952045525297,0.04101586528429149,-0.05248960192324831,0.007359785057929865,-0.009106693378396287,0.08988872379677847,-0.0012490509343291848,-0.006613504019147295
AZGP1,0.08873138593089325,0.017064423259531152,0.04512252519536089,-0.022470360555555752,0.059686044152523404,0.0006178963849732603,-0.026993466173995395,0.0630518736839464
INHA,0.015635385227245013,-0.018244740340667677,0.050887598100842084,0.0686850105109055,,-0.010199852504396896,0.12023635425572263,-0.0410070905613122
SEMA3G,-0.008391125386258656,0.016591419975511005,-0.0262611482616295,0.0865521818829187,-0.05797293920674456,-0.058084975002429845,-0.019693304249438454,0.02509775709287863
OXT,,,,,,,0.020254702876702467,
COL6A1,-0.015109583526245597,0.0028515047070605845,0.04968569072762198,0.025577729150109304,-0.028379989607175977,-0.10511425073335873,-0.018410985872781765,-0.042796532404381166
FGF17,,-0.013056885649622757,-0.0036190721629664243,0.05242599073070011,,,-0.00654580645972599,-0.024296358420546078
TNFSF8,-0.0186798867422657,-0.011557258380581185,0.0960635541257498,-0.014001909849215463,-0.033573899841841046,0.03465073660226889,-0.012229058658659099,0.0053528596481484565
FGF20,0.1870432130783398,0.021546697404893764,0.015706380653138646,0.0026795774584090935,-0.023691385292455937,,0.03635671526606945,0.0883154834700799
ICAM3,0.018158857243447284,0.047628506715976134,0.014768276954926714,0.005329103493533722,-0.009184407717520103,-0.10315547642969719,-0.0024294502716545553,0.017842437956331173
LAMA4,-0.05442477370011829,-0.0060502846250419535,0.049982741301446504,0.0018139023975186114,0.007948400505424854,0.005537302899579139,0.032856298373221744,-0.04053773373496371
DLL4,-0.032419541950285034,-0.028353403574101908,0.08195163906257757,-0.03420078228901116,0.09828079178010975,-0.025771875333530266,-0.030478784415233336,0.020769092524731313
SEMA3A,0.08822534661851779,-0.02175825172276968,0.056223345429926734,-0.016928227420628838,0.04673271414525882,-0.018666100179849522,0.015906764013919474,-0.005937977711589779
RLN2,,0.03979955830370988,-0.017932782043152077,-0.014262693608591545,,0.027317099976009514,-0.013413277025351222,0.049003672101092015
C5,0.010341570674069234,-0.013399152107039647,-0.009721736236836177,-0.01479760253965385,-0.07802592147214873,-0.08504282873792728,-0.02682836572749092,0.06309698884228729
COMP,,,,,,,,0.014918954517168842
EDN2,,,,-0.0013366171240576886,,,,
C1QA,-0.032200544448967756,0.0030374813372189184,0.003692927812675776,0.016829140181256544,0.05652108227765978,0.12555888601233528,-0.01043291114878963,0.011099675431911324
UTS2B,-0.01584093181421308,-0.014118652664982526,-0.017932781940126184,-0.012328564872176411,,,,0.08333120938420084
COL9A3,0.022529839360695803,0.008815505406018618,0.01154099134413812,-0.01033641270035782,-0.030833238371632654,0.15150636937134668,-0.00871425311438593,0.10207640086688423
DLK1,,,-0.00875566011115157,-0.016126207678104867,0.05899498479396094,0.02017301020174674,,
HGF,0.010993955062296959,0.0174541633081824,-0.004426439388053628,-0.010799764760915938,0.02014908268682789,-0.04555057929447338,-0.02657028459030788,-0.025546132140235905
P4HB,-0.0075998513867851095,-0.002459493046463932,0.04482304493107191,-0.0017932855939692817,-0.03874538032965448,0.09090510561912864,0.03220566994515867,-0.04042554269145164
ADCYAP1,-0.017423049130438135,-0.017539319783532875,-0.03620820871126771,-0.023641953717161334,0.08323295121326754,,0.06356839275411884,-0.011805414002259563
GREM1,0.10318070483251313,-0.03398679012161145,-0.015499545635093518,-0.03900703482181846,0.10464312732755422,-0.03518589071540988,0.04355736773427613,0.028504325068568297
EGF,0.04657066994961614,0.005035646896048172,-0.034966778292047376,0.05380687014697542,-0.02487457121928757,-0.05953412062071167,0.09226076580971282,-0.011706361101237217
VEGFB,-0.05237170016144446,-0.008981445136007907,-0.002908913956488566,-0.014594759036807875,0.08558725411338146,-0.09937700528027087,-0.008292693549092798,0.05271352519333086
FARP2,-0.000689797227945106,0.05691320051283615,-0.007774018749898073,0.037564292685639544,0.01817973209928748,0.08123744484550578,0.03232922317911949,0.08663166321349444
IHH,,,,,,,-0.013250227532309587,
LAMA2,-0.002783194371958134,-0.019390478197923198,-0.030212400934915937,-0.027334600003873822,-0.01657208918280455,0.002342308008665856,-0.015542490388520196,0.04063297854480493
SERPINC1,,,,-0.013190450690009303,,,-0.01308526661135051,
NRG1,,-0.024525426642096386,0.0938748757637171,0.01420871271025966,0.1533892363774475,0.016336323371473255,0.02213410149960934,-0.01074935107469719
SPINK1,,,0.014379747065443397,,,,0.07413842465013858,-0.03908762581014739
EFEMP2,-0.007375354080355327,-0.013103056360861287,-0.010784949828788068,0.03249729229303489,0.060175499857809754,0.003333317014187428,0.01984456020978795,0.05615804586294071
SELPLG,-0.04103044401457562,0.04549827406595563,-0.03790034373086056,-0.017444686477249057,-0.05459742522683059,-0.08357971821561351,-0.006109587033238573,0.09141027242855582
GDF6,,,0.13799620229626786,,,,-0.031872875376571706,
HLA-E,-0.005889482357168176,0.001200421307292676,0.04934518924080141,-0.0034710329464888836,0.05698989984425227,0.10372644450965524,0.015483699060941138,0.02534535991790788
PTN,0.026913994673080588,0.07012471363126331,-0.00253491691624881,-0.0019027606634755185,-0.003594579178877572,0.0503305449588608,-0.00021234298104129737,0.03727761300948031
CD274,-0.004521288365463784,0.026275174641749097,-0.033194416922750325,-0.008309358778735744,0.010444273552576122,-0.04669233767185563,0.012704537770306374,0.014265852416061289
FGF10,,,,,,0.06380830774016419,,
CD14,0.04267429582981208,0.009221182912370594,0.042330405315812475,0.0120202667666679,0.007608554505934586,0.09664637715019099,0.01349041064171019,0.024495675638673338
SFTPD,,-0.019694955014362952,,-0.022639600905351137,-0.031439619013619816,0.01239968374321562,-0.024851464815955845,0.09247654560946152
SLIT1,0.033353956846757106,-0.04417437026211525,0.011738754158298486,-0.002228221785495124,-0.1036559924976798,0.08922382149255466,0.019725430362756584,0.0200343570099089
CNTF,0.0732631274260994,,-0.014135106861456434,0.013176463807298935,,,-0.01341327850444815,
BST1,-0.050546389676534395,0.049091998979421334,-0.030744142013817595,-0.014807435226403903,0.0022978970371676016,0.1446750538489074,-0.037816680429779,0.063016684856151
AGTRAP,0.04551767230906209,0.009986686694222348,0.008943481120169674,0.022955461609568323,-0.020231894960135447,0.0520673592353924,0.020536827137757365,0.023621655880457927
LAMC1,0.04254232210714511,0.0491068024070924,0.057891048806350855,0.03722601803805826,0.041475444357169655,-0.0680384155708624,0.05842625448272547,-0.03549642930748221
COL6A3,-0.005573914868189678,-0.018128891425052508,0.060345264678470754,-0.02331191104016293,0.02743454516406706,-0.07841301040700238,0.0025994803338595146,-0.016876559423617925
