,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH916T1
PCSK1N,0.011348480311720659,0.02798631703399882,0.005032443754600509,-0.03707467524772789,0.04716921379747286,-0.03165684731816892,0.028456359967490373,0.02770545684353248,0.05305353136306547,-0.010348128691663086
NTS,,,,,-0.008842948294074952,0.11719549908903615,-0.015838267966539643,,0.10153283081127384,0.06456374973651913
SFRP1,0.013846849567061429,-0.05122758238215023,0.0019123854796808243,-0.012898951919220886,0.09749935799926918,0.0627213456116014,-0.00901640340539499,-0.015406066643394533,0.0037206761811356655,0.02484630461711994
CXCL13,,,,,-0.015751359874967192,,,,-0.018113338188274646,
MICA,0.04163814167850303,-0.0024625527428578592,0.07847314573646079,0.011943912150949788,-0.040402874980881916,0.09012751469831497,-0.014188547008846341,0.007175193424437077,0.05210228647304677,0.058061307390725105
TG,0.07660912157916287,-0.005091880798936137,0.06677074851928023,-0.013920012756529305,-0.033710998310020716,0.1204964794513668,-0.013378611417638507,0.05545453098498755,0.06635540070174842,0.055774506070487256
ADA,-0.008808751059580617,-0.024110025271144673,-0.012269732962871678,0.0010326318322574051,-0.04025650376321832,0.08473385156577913,-0.0062032132008799385,0.0015791874702319264,-0.04332750773934537,-0.0033130257598194012
LAMC3,0.006602305730475518,-0.0690406252556762,0.050174510437993654,-0.008980243599333073,-0.03989463865649754,0.05966918540136946,-0.0008627272752332008,0.026529147669134914,-0.019476944331582115,0.029645575614036333
CCL7,,,-0.018737502076788877,-0.010064146982558366,-0.020883395066199364,,,,,0.016218218268336117
NGF,,-0.019114901019363424,-0.032171360578615055,0.027723378731462453,-0.022290850661705743,,,,0.06560521059379497,-0.040806048959317616
TNFSF15,,-0.023647518165711204,,-0.01120691989620226,-0.015461994840829447,,,,,0.022353012531965224
HMGB1,0.02407023204134906,-0.019164968028869436,-0.02433841391573375,0.018641918090369556,0.06271256957443622,0.1222720698040991,-0.00024013831144219805,0.009825183196941312,-0.01712672952892979,-0.08010299256461803
ITGB3BP,0.08185901723963805,-0.051657588181541515,0.00015763347042240157,-0.06613240286119235,0.013130569952885099,0.0955100814751873,-0.03515685815694886,0.08236862156186882,0.03332616151897851,0.005495578077501589
AANAT,,0.05276438565126528,-0.027185264801510182,-0.010197152022779552,-0.013932182067869031,0.059555200364763736,-0.012031463432730795,-0.022898447450474896,-0.026137925371174982,-0.014420486348244338
RELN,0.15734022474057638,-0.032958223243094366,0.007569542559889196,0.09484399499374996,0.09620827720098797,-0.025235841837622248,0.045414587850613405,0.06784902841667619,,
IL15,-0.04411533967464687,-0.033614538882949185,0.008049329863871612,-0.03539401126869947,0.01025571611101049,0.007909386585010607,-0.016429801446174206,0.10521228802701917,-0.030306658606243052,0.09385258269003117
UTS2,,,,,,0.05635919030379075,,,,
BSG,-0.006635033351591525,0.04089284197109348,0.02707532378283526,-0.022278738646356676,0.01490268704582768,-0.012980120782064342,0.00013725345057272428,0.020743053389716656,0.018918983249847813,-0.011010282813452303
ADAMTS3,0.0035685766077089348,0.008630367840246933,0.01678240069626924,-0.017909828605264903,0.08967346860928496,0.11318365594463631,0.00944288901679942,0.06771276449336551,0.042270322937038404,0.019022375549063476
CD34,0.11754506462420619,0.0808307651033446,0.022292085242119432,0.0451776008442071,-0.029687481338429116,0.0915301451963735,-0.010287858024861894,0.002951149560774737,0.04809732978121034,0.053484022498469196
CCL23,,,,,,0.010841453963934433,,,,
PLAT,0.017945103819114898,-0.02462654019367001,0.0400623692964425,-0.0006826298014945218,0.042004496504964045,0.08293632661956696,0.010025495209509858,-0.024998510446970358,0.006046479099533963,0.05450320379831615
NTF3,,,,,,,,,0.05298400998577541,
LTA,,,,-0.012898951315787641,,,-0.011587553160305459,-0.021237254282826846,,-0.01940780140528675
CKLF,-0.05904510836456195,-0.004552598213170912,0.019520904215686544,-0.023395211251471353,0.02249960595635204,0.14071221090413613,0.061749324610298015,0.020755496007114575,0.011517220795524894,-0.01212496757947931
CD24,0.05456575397591154,0.02149729196526234,0.04985976360182953,-0.020996747060968345,0.01814930627371806,-0.025652226461478973,-0.014185807303130276,0.01100577050989148,0.07620408260278591,0.005079090211103457
HSP90AA1,0.005103301218026081,0.02044521824372956,-0.10071997048543466,-0.01311358511398774,0.021523463941475605,-0.06416773786997557,0.0026516429109218692,-0.0269063200416469,-0.06884907790303117,-0.08097336096228638
BMP4,0.004339449919524592,0.0855851833614749,0.013039423796016993,-0.01916187101501537,0.0012101576707447344,0.024586122995929383,-0.004441268619160597,-0.01809633412657564,-0.04357605724997843,0.03545441247529975
SCGB3A1,,,-0.018737500203063705,,-0.01659150892049573,,,-0.014819075187614626,0.009559825796562369,0.0800035501299176
IGFBP4,0.08805611882318848,-0.08010326947095663,0.06221669410927494,-0.02773604413338522,-0.029429921145549213,0.07409438241460725,0.02378043389790742,0.0016510405142560625,-0.05195499564966864,0.058909588928347106
RSPO4,,0.0016058094032666153,,-0.019744104890271803,-0.01914929832968864,,-0.013477029757715937,-0.029459415110065765,,0.1697710402539577
LEFTY2,-0.018903039452245595,-0.0391127600214229,0.049330943031392634,-0.02882158489876425,-0.016438236125826858,0.056372612545819795,0.019432109638145442,-0.02621715324225959,-0.022332813369372023,0.0342182859656758
PF4,,,-0.019437148651936284,-0.008780769966763899,,,,,-0.01780240707265377,0.022186410369683503
ANGPTL2,0.032581892587830716,0.003772746529074302,0.02125336814076642,-0.0036102121643260426,-0.006908803492025143,0.08895668682674086,0.04509929741476341,-0.01522805446452142,0.0638169334843604,0.07460180993474794
LRIG2,0.06461242784361991,-0.04159181250532119,-0.07764838565039878,0.008525645784015075,-0.015248905342056817,0.027482431616748935,0.009721921258620654,0.016362997506619233,0.02465070853274334,0.021686395456233777
ICOSLG,-0.015402884600557002,-0.025813166459330454,-0.0200490391892203,0.004183232372559381,-0.006724616705191476,0.033130513384319965,-0.0381908001326078,0.03347060067949751,0.11683112508900241,0.09367621733186476
WIF1,,0.06483932606243736,0.004769227803518716,,0.035353750370464836,-0.06571851844124532,-0.01039990465138052,0.02297691399252717,,
NPPC,0.011649737597546334,0.11019341939018389,-0.004819272442337053,-0.01362113961274536,-0.0334044754755201,0.004086091698866466,0.022270403473809673,0.040457838549458246,0.015812929030427518,
LYZ,-0.03605766657528373,-0.05014704783043185,0.0759542440524479,0.0033077160453271423,-0.07290467050603983,0.062034540333612796,-0.009769863320324574,0.00012481663343563888,0.07912152747721062,0.038032563854204705
EREG,,,,,0.057439231480328194,,,,-0.04929112103061507,0.043307781451001566
SPTAN1,0.04873009557947424,0.07994511438960479,0.02432553700765723,0.012523250379049927,0.009474775910220305,-0.039428715005029806,0.014226126629643928,0.03115245069371191,-0.04050619124711464,-0.04226475701462487
LIPC,0.14748819152356,0.11465053963878787,-0.023796178903261564,-0.015779697598776544,-0.018539672577333372,-0.014271582174749132,0.0183256800488472,0.00767933781856036,,0.06043733511801728
COL8A1,-0.001944724322191631,0.004119122370992486,0.07723424633321269,0.02189648259505313,0.022130541588490985,0.023409403024257175,0.018540225148591983,-0.0015883294000220752,0.009012945683235274,0.1039244192330923
GSTM2,0.0023250404569396255,-0.013861633001298845,-0.0038984049189734154,0.0263083311198693,0.13392416402421048,0.02939701275370872,0.06944303578911049,-0.006391981269508067,0.06162824204107288,0.039091151068834894
SPX,-0.02875631872393654,0.08638078406073348,-0.038486559846439984,0.09977705801872701,-0.027625997880117017,-0.01553614011056427,0.005438790629268343,-0.024951734616384565,-0.004112438024904267,-0.025560909583710996
MFGE8,-0.06299406260674255,0.028237219407930673,-0.018876743516016904,-0.055919886129145654,-0.03375460357610599,0.016062583166419845,0.00835132274661996,-0.02918966061039937,0.0010249596629910258,0.03585849875079124
TGFA,0.01118428223159529,-0.07459018234447153,0.02366509841820953,-0.011995634711384949,0.031706758954941766,0.050187024117555705,-0.027283159142104364,0.006905391533566301,-0.012225748385408425,0.007956239846565811
SLIT2,0.07664805971033986,0.0759947310343115,-0.010214967162788947,-0.0074647583595156665,0.006741981558740776,-0.021954191694576207,-0.034681348720948,-0.0317312564927355,0.047194359391367575,0.0913256608574349
PLTP,-0.01273057768374631,-0.04369224968343048,-0.04576376498783282,0.028304294958660083,-0.04810968844090419,0.06316779872560803,-0.03037202772260501,0.00043572053097239985,0.0225522451913525,0.00010575290933402868
APOD,0.07058844968152318,-0.03234565610827857,0.052568262243177406,0.02240131452178141,0.020476290491528718,0.05509803513414472,0.035253103162287885,0.021478128584456177,0.04445880656121745,-0.07850559032333258
B2M,0.12523027677906595,-0.05133884060356264,0.014204816657931446,0.06057791480797102,-0.024579446940231685,0.09074630865686675,-0.08250974390289031,0.03183954983795627,0.07152447117557169,0.04136271576562219
OMG,0.035047604297136215,0.029175506408832905,0.008546661656620958,0.05634658925245649,0.04194361614371616,0.007352872854492842,-0.018054770577626885,-0.01049240336462361,0.04903874083935384,0.028435503407466558
CXCL3,-0.015374691478848387,-0.04724383473960063,0.005977095153815325,-0.040265414174738584,-0.036764979788596074,-0.011652793911176153,-0.0036486959566880725,-0.015294668861330973,-0.05081760992669115,0.012072479183733793
CXCL10,0.016104174041234275,-0.06974262044218991,-0.024579809273443345,0.0066427755601173675,-0.037965593473390735,0.07240256131643669,0.001416032544450296,-0.02430507974723839,-0.007129866876178205,-0.04479470587330537
RSPO3,,,-0.025452513238070226,-0.010197151269325468,0.0006572792847504725,-0.03329555841066801,0.07368235639816115,-0.015982634184223854,0.07718476302802926,-0.013831188151493822
CORT,-0.019091809442158575,0.04175407251967473,0.017064366961472146,0.031742286694362326,0.043701295960717895,0.0139377906034455,0.09370440726105653,-0.024570565627693306,-0.018629314174539776,
NCAN,-0.00882780157784371,-0.012820129770889963,0.028619549414807186,0.019936668616711537,0.0089467814928795,0.10990403646199524,0.05073936856710374,0.02454033645020625,0.042886510295441875,-0.03012175358880102
PRG4,,-0.035730063123670656,-0.02817896538764142,0.10457280101704247,-0.013274330820246144,0.06278020522142776,-0.0012187459424046832,0.01702026794203933,-0.02748869306763681,-0.004707862959301121
ZG16B,,,-0.012445500788263106,-0.011680675236088638,,0.12163333692323662,-0.009207362886350112,,,0.1504583563071691
TGM2,-0.032896399488721424,0.07154608799138333,0.01018014904705241,-0.0014577036607281327,-0.011116240624816648,0.07033015151584104,-0.04666062731538627,-0.023052020061299985,-0.07145599308353791,-0.008344194467791888
VEGFC,0.02871476141843389,-0.02563703366573591,0.052696006207143334,-0.017937007491472364,-0.020433593820395498,0.013333555178869484,-0.024793156636533472,-0.019070156221723245,-0.02600806508046011,0.021377817076202975
WNT6,,-0.03251458861547193,0.017397251207172292,0.174833379054879,-0.018290749890110425,-0.028363313230157536,-0.020490657698756486,-0.016643469366044925,-0.010424704050173282,-0.00045404599639754887
NRG4,,0.02425821734245177,-0.017257897240239357,-0.012248529179715497,-0.018907548335522256,0.03000153701136077,0.046543083258793944,-0.022247561560504323,,-0.013831189701640026
PMCH,,,0.049979221849487804,-0.01697153047337738,,,-0.013477029107303687,,-0.026137924444271477,0.025984668494049963
COL9A1,0.005076532108125876,-0.03774891325233437,-0.011157310870733538,-0.012792694760411463,0.0006434644344473279,0.054737062329989684,-0.0002475527455182653,0.027453637298733412,0.061389011062810375,-0.013498508532947399
GDF11,0.00949590813421817,0.027820953700191064,0.021771914078006698,0.032131197528919096,-0.020077675829309204,0.07014788991336317,0.016989839596554687,0.05639978628641367,0.025112164736689643,0.04126434520222352
RAET1E,,,,,,,,,,0.09420379545363143
IL24,,,,,,,,,-0.017518556742956853,
SORBS1,-0.020075714908098487,-0.011435508842305415,0.038845388472154734,0.005300594892524264,0.04513359159980712,0.02749326476281734,0.04010254195106157,0.009026528249865797,0.0070502884663687,0.03870731270058054
DLL1,-0.004961816130420642,0.04809411857247678,0.0055868198043484835,0.006234168785042571,-0.05323925730029557,0.046904549857527615,-0.06353355781585111,0.0035466285747863683,0.0584372292435427,0.03601316392222046
TLN1,0.0478226985267035,-0.013408204302722935,0.05121822269930845,-0.001522870073267399,0.011063905268484804,0.10353512830882824,0.02664973372413612,-0.006480370156624126,-0.03159522312445103,0.06405600496330408
COL2A1,0.1086747183829861,0.02211731634916242,0.0043768559862663635,,-0.011855991162283235,0.09279145211740507,,-0.01552722893590233,-0.0456587179298848,0.10090609137721464
SHH,,,,0.07127722404587712,0.04538066511099269,0.015468390599698149,-0.027896187635527085,-0.014819073892335203,-0.04755148565445678,-0.009441299706896172
PON2,-0.005838802530141046,0.03211337859375907,0.02506403492258042,0.04219875149894634,0.07137069324543364,0.09658564703194286,0.01785863450503506,0.008612303115639014,0.09046292179413615,0.022706388918341248
ICAM5,,0.1225282987462571,0.008005605998944362,-0.01630000710653486,0.040258462399017036,-0.05202288905477515,0.030584092653841287,0.02001855352295629,-0.01276886990871896,0.05358025644263106
HPX,0.0023751245222685294,0.06628250543396036,0.024657232744212245,-0.025446473333738385,0.008878202827217947,-0.007811536246492872,0.04568012454299332,0.026777893401248132,0.05481477518660641,0.03246972371012201
SFRP2,,-0.03229083344434064,0.002429358065312027,-0.011910873453034094,,-0.021247197958913083,0.021710765154333952,-0.029071230575416072,0.03336674523123505,0.02275317297550416
CFC1,,,,,,,-0.011587553860601155,,,
CD70,,,-0.021488356698723496,0.05197500563709068,,,0.004520272149981013,,-0.030864880393047012,0.09706611917603739
HP,-0.03558126084087585,0.0024246454385432716,-0.02815621956224105,-0.0007721802380654204,-0.03775316929627506,0.022228062212803382,0.008084319934483173,0.008998910584209366,0.05657602026039971,-0.020689947017125898
CXCL2,0.07214972900095791,-0.028825588004477806,0.030796719576578847,-0.018865501175368716,-0.015818526931481582,0.03428785839380829,0.04207219237704069,0.04494250647639684,-0.04394218952869992,0.03389354262046552
NPPB,,,-0.024173188763628183,-0.03725491434288143,,,-0.010146533410954308,-0.01907015760875039,0.00709630659897482,-0.014030201569668173
CCK,-0.04102552196016442,0.054297569740318644,0.031472348039361914,0.022714331643901246,0.01852799463047807,-0.09690448881265872,0.006461550801195955,0.038946394712688494,0.0523347028443195,0.0730495324567801
SEMA6A,0.036413763476632895,-0.005785998944652141,-0.034308947313226625,-0.03160324942280299,0.1057274565011134,0.07254884596856843,0.006182175173646524,0.01128811151279897,0.050701574484901875,-0.0010996344397063334
IRAK4,0.0876409260006023,0.009434526903009971,0.003642485287168874,0.04837761544716637,-0.01671665541604069,0.03943248918776064,0.0028114129267868687,0.05833425736900539,-0.009196369470945008,0.04166393354433049
GSTP1,0.07173221145347136,0.009730470721989118,0.02340136691642523,0.038363364164035046,0.05493349410877458,0.09405554525973073,-0.03742851260400788,-0.020396968732583887,0.05213003035975761,0.0019149397911469633
VCAM1,0.045571175660785154,-0.005915987996973489,0.07953951903062252,0.04313877797174837,-0.041632706099601666,0.04375932153738949,0.02193080910228695,0.07942488241879489,-0.0522575947314223,0.08481849127279653
NXPH3,0.011303039823660616,0.02179279599435115,-0.047553329073881705,0.04627924950489499,-0.01686015601394009,0.007806133710434218,-0.025396398988677484,-0.011133955979964465,0.07906797747174976,0.010858256754479849
MTMR4,0.012175670812553606,0.06882993641937327,-0.00046725905023305874,0.04002282961108821,0.07241208818863801,-0.0022559146298733613,-0.015688336793660575,0.04793413918897656,0.0050737378392371685,-0.04458035754519313
LAMC2,,-0.022127692609819304,-0.01897342555433692,-0.023376142741899853,,,0.0745092487121145,,0.030277540939387254,-0.026731836524329068
IL10,0.1232133174903134,-0.00022129432234836268,-0.03133022336796591,-0.026262312237809796,0.006148089369109906,-0.034934612068636406,-0.039937896159754765,-0.017070502276627864,-0.029538475131835166,0.11557816126608167
SEMA4D,-0.026877098068128928,0.08658550773737757,0.020431390044543193,-0.007242753865192709,0.04760677548220817,-0.031244150521825095,0.02554515878663699,0.033223670122565316,0.06671375783897183,0.005702794786993877
TRH,-0.0175299458107431,0.04538442104839874,0.009779921399036386,-0.024791311336327854,-0.01166719418253767,0.031792941887678824,-0.033659839856597915,0.061758159507018136,0.04944057225386108,-0.015714766644027135
SEMA6D,0.05055592571030716,-0.030645288676911644,-0.005303735832053823,-0.014964464622531023,-0.006673172671789361,0.0415837574076965,0.026849368040826816,0.042019364509936034,0.09023577536357051,-0.011632217767011524
CEL,,,,,-0.023018158789618978,,,,0.05976824649464538,-0.015621186147313355
PDCD1LG2,0.00864145637665986,0.0032245455634108385,0.11565278477022996,-0.05185792706726637,0.034611096054777905,0.09241518507200355,0.04772015039907928,0.04184807754264052,-0.034663731153145735,0.10467310557490273
SPINT1,0.0023018869009308746,-0.034260417091090706,-0.025905126238557896,0.050506588994311964,-0.031119909112021955,0.01322340100231527,-0.022190910563864238,-0.025055822378553177,-0.020223670217056358,0.03727818697560396
CTHRC1,0.001021878136627981,0.0025653251742861626,0.003927516154099193,-0.010223914344744343,0.031172011089652556,-0.030683424536617543,0.009602952379259108,0.08838962576831862,0.008231846821859479,0.025140293078148565
PODXL,0.014787810807762973,0.023651740349841726,0.06461437034591065,-0.008380227089053283,0.012542981097467749,0.07352703487316592,-0.0038721503626113463,-0.031029920052755997,0.0850084510965697,0.06651130979387326
JAM3,0.033280142803910916,0.02025186526526079,0.06508570617509672,-0.01406135533515421,-0.009459271613395772,0.08931796793890066,0.014524636651962956,0.011582484962924765,-0.0033244056643482404,0.046001283166277704
TGFB2,0.04720445859016783,-0.03184390496905665,0.02543048798834874,0.02151160673202417,-0.023181513818630445,0.056496794991257364,0.009463031773315377,0.04840738644954592,0.08332645974594466,0.03190921855547207
COL18A1,0.025399211231525304,0.033356522461481374,0.0528068180125096,-0.0015865402175246812,-0.023450491635916785,0.11958200873705815,0.010265518083180832,0.018475154593776584,-0.060378666368705605,0.05269984261690108
NODAL,-0.010600521832264183,,0.03560398970987651,-0.020596667341362736,0.026184633662108173,0.08566221407481281,,0.01252743536605486,-0.021639544294820016,-0.02150708724517452
INHBB,-0.009699919812771409,0.05553695849622097,0.06551232123353294,0.01590512197642338,0.03157102408305471,0.022566558778416974,-0.00393893654297215,0.0025289733004619946,-0.013742734505586583,0.005900725938929076
LCN1,,,-0.018973429823434924,,,-0.023362753154249242,,,-0.02043581254088851,0.03685095732535804
ARF4,-0.010390480311968668,-0.06962728991060477,-7.989703605400715e-05,-0.012411433139439827,0.0269790993120424,0.08665682486672494,-0.008151339153792696,0.05152332469067611,0.019146969079304587,0.05616665236340889
CXCL14,-0.039087901847346736,0.04265027459449804,0.03524852651560253,-0.059402054720564625,-0.005539648321925851,-0.04795338439921497,-0.034392990279502704,0.01542539192375524,0.01709962645758647,-0.012049416118466173
LIF,-0.023677485783892192,-0.04082329202588011,-0.02632089754493252,-0.019210495031218574,0.033901399652304154,-0.05146279210395307,-0.0002316082005529751,0.02205228828541092,-0.06165180683734488,0.03589705623069128
IL17B,,-0.026448328927640194,,,,0.04226536000486099,,,-0.032720933131491776,0.050021349831854155
MMP1,,,0.08145671459891235,,-0.01166719163737291,,,,-0.033683345471193976,0.07392629479303295
MATN1,,-0.020838818228034288,0.029250172955111963,,,-0.02449425836591401,-0.01027396591417201,-0.015527227003612984,0.009556601568743654,-0.019112514285480185
ADAM28,-0.055507542170504943,0.0028193303403665137,-0.006660715824442543,0.01140571586280606,-0.05218658952437512,0.0462781382263484,-0.03700918655267649,-0.004599829685556398,0.002981070048896356,0.06445289786315224
TCN2,-0.027372105958355427,-0.06021597627208433,0.01630050030855051,0.030639289266699545,0.00031173526395513894,0.09719838814058508,0.019613008279666565,0.004207217984386442,0.019340343976060135,0.08742799729305724
THPO,,,-0.032460793954632465,0.0489791480019122,,-0.02218904737111817,-0.021092006536040694,-0.015527228787264665,,0.09978127957036216
CUBN,0.08565476201744893,0.005541331721038508,-0.0076466870073876245,0.0005144320224242557,0.02113126079678154,0.08401299167311152,-0.020016026734128667,-0.015317206415400854,0.02603841065054414,0.06816259082695154
TIMP3,0.03361554366230347,-0.06379191275072328,0.024793387017957934,-0.015022450338767285,0.011757236905308008,0.11735863455518582,0.00011599419169696114,-0.00822071711487596,-0.08051328135346292,0.015620380614845834
PIGF,0.018532186443661555,-0.002743666391914672,0.046349322900413006,0.04495979026664983,0.05485932609587328,0.11694104120923973,0.0494702829911368,0.003756913578324555,0.023206913679426084,0.02360200510270794
CRH,,,-0.02222963198639056,0.03694257279474916,0.0182011980888457,-0.03592577079366471,-0.016173620565533422,-0.02123724970436979,-0.02589713944178408,-0.023565249458985096
BDNF,,0.1403321558356525,-0.05222405254128277,0.0052357515969943275,0.03369988191014738,-0.0853500370130409,0.04647310869329875,-0.017487647581475654,0.06987568947650916,0.056912941758712504
CCL5,-0.006729286004430973,0.014091546905161444,-0.011575712413743248,0.03846853828026896,-0.05322573042419114,0.01680562557987969,0.01082551425107926,-0.0210645530859647,-0.010109563999383942,0.035389511778318575
GAD1,0.06976753313255721,0.1153112261094824,0.033739596128658116,0.012958574931828367,0.03116817788006791,-0.07973093737653969,-0.011202979241724444,0.043153046432147305,0.09237818366564138,0.018676689133934894
COL14A1,0.13481986045198757,-0.026772289174808273,-0.0052566466546975525,0.009604403009191737,-0.0285008625938609,-0.0034342883881853157,0.06719180261887518,-0.0027488185731486055,-0.03471212239473521,0.07786215570874473
HLA-A,0.026527632439472152,-0.05819141463032499,-0.014004196500053552,0.018490920238021697,-0.03212383905601772,0.06692858399215128,-0.043061228103345665,-0.003291466730876185,-0.03307286095071922,-0.0018483511495474704
CD5L,0.024251371311564497,,-0.022229629414591463,,,,,,,
FGF18,,,0.013585396599632558,-0.009372074976919515,-0.016176437770249016,,-0.01100895923966196,,-0.006411138507621595,-0.015714767904810537
ADM,-0.05896934134781075,0.02517143086104081,-0.016146775539347933,0.022696096607756046,-0.0643109697246173,-0.017572486951107087,-0.011764826993472909,0.005137312783677262,-0.060185802742293425,0.02705556566790194
CCL15,,,-0.03708816760283361,,,,,,,-0.013629416983853712
GNAI2,-0.028890833456263598,0.033594840141794584,0.05406800936600632,0.004464481909190846,-0.05192289365407944,0.0644224796317451,-0.055099105154820555,-0.04971542425210788,-0.05693368832598711,0.0568568409139961
HDC,,,,,,0.04994897240764778,,,,0.05940977111481157
COL11A1,0.021049926356760087,,-0.022698571355640115,-0.006593671289407159,0.01077818088457838,-0.0033530318098593513,-0.02102589664355989,0.036840786962989355,0.026026189564410267,0.004072712428124517
NUCB2,0.006300763619430095,-0.006024543464416664,0.04768694350151961,-0.027580705396398987,-0.02986679954975721,0.05980277457177399,0.062181099567638634,-0.021079502545504048,-0.014655751290924977,-0.02165802982995846
CXCL1,,-0.02798711142902923,-0.06226068606774742,-0.031026208035203687,0.08091268984416031,-0.006210179816714573,-0.011336161743327473,-0.02106455665728095,-0.060070918012433715,0.049425706887835555
VCAN,0.04691967527251511,-0.019169282037453272,0.024913557510961623,0.01210704694330089,0.012008628208571182,0.08989831133579591,-0.04038484081241917,0.010477100397202897,0.04505615794483356,0.03366068785883386
