,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
PDAP1,-0.005551697521946246,0.038668913210042136,0.0348061176995743,-0.0259034890202922,0.03932840435805828,0.07227371032793516,0.1180228050757286,0.01873216612860144,-0.0318012696848455,-0.016797366278816502,0.019688062078627992,-0.01689421430615173,0.03583402190224266,-0.03641083962508101,0.04008315287006775,-0.005413162245814401,0.12143300769549091,-0.09984426667574445,0.012540356109690098,0.0028708276886905727,0.08945447533883043
QDPR,-0.008023645013219328,0.002483969641341372,-0.06735860868159414,-0.02161087040096014,-0.03407897276234813,-0.007984871151405106,-0.08918918742382173,0.03866756332424435,-0.021938868937879743,0.020055615203009844,0.0332263653774238,0.0014725321886347796,-0.03503218352795352,0.04618511708890755,-0.0020196120542504787,-0.07658127832184235,0.0437337686315382,0.07722187329031331,0.07131302423919396,0.0647022509134338,-0.07624711192234544
POMC,0.018469095509361756,0.06487671299174382,,-0.003753222532399583,0.027146439890102677,-0.023297213457848902,0.05436152415710952,-0.023925334878402878,0.007094380001169877,-0.033707594196306846,-0.03142384996909271,0.016912452435296935,0.010368313301180637,0.014520271092791954,0.04125994865395531,0.06940808777974261,0.0318077871559568,0.12629535234798717,-0.014487524397813072,-0.04103889820185252,-0.025369334816069344
CCL18,-0.015532241196428908,,,,,,,,,-0.02728730530271094,0.023274016574343335,,,0.05238372802973451,,-0.018452482814791615,0.0689412587860773,-0.028843026979718647,,0.03689727159379846,
CCL17,,,,-0.01669895569328328,,,,-0.0037430180338343224,-0.016158209218806785,,,-0.012563673640042117,,,,,-0.027938522601010554,-0.036586635683066214,0.01391846609101235,,
VEGFD,0.004892089085356895,-0.031123617435122774,,-0.018604480703326952,-0.030812770818808805,,0.01016198815908365,-0.017058754406295076,-0.011852241870094874,-0.019203534154462406,-0.003130117834881362,0.03654662564288677,,-0.048811287753546734,0.026832623011252214,,,0.08756520874561627,-0.040276016021869455,,
TNFSF13,,,,-0.011518565903562625,,-0.01953553718498817,,,,,,,,,,,0.025328522430670884,-0.0017595055770158502,-0.040951145124964436,-0.028170924719434894,-0.03453644838697646
WNT5A,0.016733575562061297,0.01474450505019758,0.0225951130405925,0.046328602901327696,0.003416763628717399,-0.01741716450043296,0.10494571416097405,-0.026283699901700996,0.06469722927026632,-0.03266958213349643,0.023419519430392725,0.021228947468245135,0.03738118329678718,-0.0458551313567851,-0.05385929154529859,0.08080909917472871,0.028827981977956652,-0.021083220674613747,-0.05306670726567888,0.04431783795703338,0.020513242413226204
CXCL8,-0.03958999599210451,-0.029142310610610976,0.04027642947977967,0.016774102235211585,0.0835123700785649,0.027499808789880554,0.03631576934895028,-0.029659224166524046,-0.011037322982041898,-0.018142660509557637,0.007227170493488811,0.018309058958324118,,-0.1808775733011645,0.032825906812688974,-0.03248850121399601,-0.12749363137547992,-0.1966950952762281,0.0027787414023469586,-0.07542261114984028,0.06891037869490312
GRN,0.02931439042274519,0.03922490878479858,-0.057182860848096574,0.00604956843124124,0.07312145139369501,0.003098248515837818,0.070833532327728,0.0114214271843093,0.021994792903931394,0.045878028967311794,0.016487327694869353,-0.0019513500266219613,0.10853510957551149,0.060048073005366416,0.0804373990161363,0.05175517005333307,0.09655025728804734,0.03341120176092705,-0.0122288708422924,-0.039211479569274094,0.002739998638034164
MIA,0.063356669721619,0.020418128157162756,0.061032004513512796,-0.017927611757910973,0.06254841794971219,0.040198984565114004,0.04690622452960106,0.01900484147658293,0.02916646597183365,,-0.02879335304555943,-0.018440767728557562,0.12602804952016933,0.021336913768835064,0.0597256998389175,0.05003357785466008,0.018452399791453876,0.11542842773344535,-0.0018165236879776605,-0.009194030614954293,-0.01893958323026111
COL4A4,-0.014805748960510111,-0.017681966619506936,-0.01947863579415085,0.1265790015404826,0.02043915297166901,-0.018587200543359442,0.06384424470879262,-0.02684896355260604,0.002752487350382261,,,-0.017888228832557505,,,-0.04500959425633768,0.03621815125231018,0.023350269528433002,0.028767032259751996,0.16299394876788645,0.0035045581722874825,-0.012082667851913543
TAC1,-0.05217931695108496,-0.03240794624601754,0.010299940250435877,0.06936119623259829,0.009939405968064198,0.010298413819419431,-0.08331300378731288,-0.03835769084549773,-0.026689360407090343,-0.008117776037170909,,-0.03170168518015133,,,,,,,,0.01807857522291325,-0.05540457620303747
RARRES2,-0.017467841106353625,0.013209956033646818,0.04851217419437261,0.0404482315374157,0.013839144306210176,-0.02337621950594933,0.14154655807669633,0.002324507080167671,-0.00975185858043541,-0.027119098584087658,0.003277369893715387,0.044287038371536656,-0.0751828146879671,0.09120953853159121,-0.060976814980016565,-0.07718247405338881,0.01588864222651455,-0.0970706209145229,-0.06698503943639555,-0.0027015206997546173,0.043124887726358294
FGF7,0.0669656156885001,-0.01635405921946792,0.04476313205375648,0.0007841578511615963,0.05276832403924238,0.013131634762579142,0.03903230335503456,0.03241873367039877,0.03720746158433016,-0.04458258638722733,-0.008614683010742375,-0.048124313690133355,-0.010738431470696747,-0.026255852503159538,0.03975001125420522,0.00145915453824542,-0.048991201354102544,-0.010036730204188013,0.0655893944839305,0.04186527817363931,0.013895281332479009
EFNA2,,,,,,,,,,,,,,,,,,0.008581547975857123,,,
HBEGF,0.0847895487307461,0.01203465173214261,0.01799416637203339,0.03308764051899775,0.02656301579122257,0.00575132639614434,0.06827763317020721,0.051727653407487126,-0.030437693546256077,0.026757899645895783,0.08557083109771618,0.04765956536158563,0.052201439456240326,-0.025575819191229268,0.06431105549782738,0.09792259771611588,0.015782056683430495,-0.014114564721687447,0.02779829219764686,-0.04625227171335775,0.06687529709953867
CSF3,0.04127176675478899,,0.12444802886299947,-0.019903699153726143,0.009271988742332943,,-0.03272239567752505,,,,-0.019164114890366884,,,,,,-0.051079573550789674,-0.09284987384383958,,-0.03596552021049825,-0.015789283367107766
PI3,0.055376175879016706,,0.052313369668292496,-0.03434777562555913,0.031684913698117566,,0.028062159779506518,,,,,,,-0.02644664102269197,,,-0.07716474366169476,-0.20498714674833216,-0.03244650148907087,0.04408360279690699,0.04764196508676123
PCSK1N,-0.027316789118649078,-0.02384099112074918,0.01707960197459686,0.012926372108002002,-0.05420942886623022,0.0027384646338326126,-0.02339099297381896,0.004479984446361874,0.011394697869269419,-0.026379814184299463,-0.027785357923833832,0.004784746493289682,0.011112776477042398,-0.05482108649779359,-0.015259490966132353,-0.03769657836831136,0.02002179057940308,0.05812914185674205,0.003945059269233247,0.05291157156260444,-0.11769101797400401
NTS,,,,,0.014076501838009703,-0.022690748699476782,0.02754850948635858,-0.011397216403958556,-0.03055938864201097,-0.01728934943454569,,,,,,,-0.04989096148311837,-0.04720071032709137,,0.005084001892304095,
SFRP1,0.03700529664385122,0.013098217925641746,,-0.014570484316984624,0.005994361977884078,0.004474337799988635,-0.04469501612919777,0.011928405558644476,-0.016158209381533225,0.020279701535768233,-0.027279855336351543,0.0038378133233560098,0.009828846015826885,-0.005736879104797286,-0.01601380695343983,-0.010153098558794727,0.035801895625771185,0.03783938508338364,-0.008875678737264163,0.04596653621420125,-0.00014483993011709065
CXCL13,,-0.04040573910233358,-0.03446474263680017,,0.04057466399352946,,,,,,0.03634365796110068,,,,,,-0.06275564996159742,-0.03951063055930157,,0.004569194408599772,0.02831456777255179
MICA,-0.030009440834446774,0.03402202149016995,-0.017978416581291467,-0.015842999141912253,0.06542510876444228,0.01689986828743357,0.0780061275787701,0.035912145068081706,0.001765188442681169,0.15038225609907452,0.00821741028305473,0.005192629107730255,0.11449580185431295,-0.0298160212740329,0.09795927515265646,0.03813828153792153,-0.020079058380683783,0.047059131091697515,0.01237230425631058,0.0469917787746069,0.030866788360445725
TG,-0.014803620387594205,0.04925929954992556,,-0.015723861041687392,0.021045028845853166,-0.026191105581770256,0.03135397415651222,-0.015056450397539528,-0.011693625842669718,,-0.04531663505149669,-0.018872410578615877,0.03215335842279093,0.004607799031602153,0.15390817243207616,-0.030044956173405198,0.011340895221522302,-0.05118496052361498,,-0.029600175800313072,0.004731915723638686
ADA,-0.001422281579172225,-0.0010113236755606235,0.03155698717234391,0.01353674653240215,-0.04340012669295064,-0.01386162949184586,0.04847264200623916,-0.026389265366604738,-0.018991388770511805,0.014180946606002815,0.04325421464892027,0.050682325482296696,0.10035167182619915,0.08671762069265748,0.08868313106983715,-0.007524771642732743,0.007550780229196171,0.05183761035456311,0.060003442566749936,-0.01803041459914887,0.016170885375000926
LAMC3,0.005204967361378419,-0.009135412763429603,0.07537529229047336,-0.046302768476129935,-0.01658127950353281,0.033692882897329586,0.02970454873609479,0.018295354670871986,-0.01874252942468706,0.034799205149106026,0.006388492711983514,-0.0546897542383096,0.08134947887206401,0.15707516370809282,0.051709668082440166,0.09433836235873376,0.007367776411880864,0.09404238261532351,0.021027947424941205,-0.039390135513601834,-0.05307869401250653
CCL7,,,,-0.011368326410666397,0.043130765427842194,,,,,,,,,,,,-0.041873405532081395,,,,0.06836804860137402
NGF,-0.02266925615164215,,,-0.026047739413730547,-0.025410436966664174,0.03321060565806211,,,,-0.017289360818435164,0.10186818041441217,,,,-0.07263224989104075,-0.02742155446321752,-0.030450032650153055,0.003292229968492509,,0.03275803770643312,0.010675672819186693
TNFSF15,-0.028861610714278983,,,-0.012659187475999282,-0.03419614882463119,0.08167456111578664,,,,,-0.0010512605830098572,,0.028898787698859993,,0.013704041932351203,-0.0014269220882947682,-0.04082186841587047,,,0.04726677873780274,0.10199807829002512
HMGB1,-0.028971807514148913,0.02154231036009508,0.022386707879736855,0.037282839056619436,0.005737941784283614,0.06675607993351995,0.12588871960896014,0.04696952451810703,0.009980854609047612,0.00842502602902101,0.08064880168888239,0.024672532820603492,-0.05690618622607397,-0.001786985996058927,-0.023902696352922005,0.030335687515731114,0.13678052886402484,-0.03225784504333298,0.08546939903600366,0.039533400010217865,0.03006225362879142
ITGB3BP,0.11936580427776709,0.0396786525257055,0.023968516936921553,0.017966608447503925,-0.003550675490618492,0.09098415027732196,0.1303660497081041,0.008852545798830278,-0.00897223393459208,-0.012984892095527976,-0.011712819553527942,0.060776801321545774,0.09694954508456685,-0.0319176914772074,0.05270525864257651,0.03337466066069245,0.02059077846131588,-0.014577404630596287,0.011824474883778215,0.03845151226027374,0.03086543592379606
AANAT,0.09431265124260108,,,-0.01151856713291724,0.021771401561183543,,-0.029516486432000128,0.03733099289955598,-0.01347942981809682,-0.016254541849865325,,-0.01685296645975267,,-0.0064136915705184224,,-0.019219034345369562,0.015269556174608552,-0.05213727184337537,-0.04723670071683633,,-0.024791823689819484
RELN,0.06871585957442639,-0.034012321721275204,-0.012057545283225274,0.023962687504368033,0.016730256708966846,-0.015552827358089931,-0.04082914191661641,-0.006987491893799026,-0.04614530819646553,-0.010965412797298544,,-0.018657688510140304,,,-0.039832060785718805,,,,-0.0219802480568666,0.11350899093144666,-0.027192930577521233
IL15,-0.06272142326343572,-0.03764393741914064,,0.021848788577047824,0.0499147269295742,-0.021593974728977044,0.08216019361512536,0.015297838299488819,-0.009258108095739695,-0.03330918695798052,0.09484652800559219,-0.0156303474599818,0.05163740716278759,0.09524971222733682,0.06498659685939372,0.03290896260946901,0.05132275379865153,0.01768746280769405,0.060096175371370714,0.0883925392729027,0.043100804225354644
UTS2,,,,,,,0.17836302322797973,,,,,,0.04457750255159219,-0.06943930595618593,,,0.02603556054173836,,,,
BSG,0.01253009233702634,-0.02501227054918522,-0.03328927106760585,0.015249840333576879,0.0038421061374598266,0.02200353129831201,0.03099470292221796,0.0239973255107077,-0.020750632680738887,-0.03803633081920824,0.04681737435215083,0.07083576432679065,0.02443325220740251,0.003848331777712285,-0.028984256345718752,-0.032625629525537755,-0.03286453986588403,-0.04521434132543021,-0.016757006004698052,-0.02698435359967841,0.03512990833738699
ADAMTS3,-0.008176843847116788,-0.020576953510084494,,0.04709935756197214,0.025835366711833455,0.051635647918272756,0.10457517481580361,0.02176782027085501,-0.04057906590205864,-0.026100974813043593,0.0077008395961219245,0.014159667167775336,0.08335656331663614,0.10394303906689387,,0.09947373043629293,-0.028495706318002603,0.04323873024754589,-0.0496021335527476,0.014194726641576522,-0.030462847015348134
CD34,0.07734359040696388,-0.020802440843650478,0.0020457127657709175,0.018460581969612058,-0.006863050685196608,0.08514561270980574,0.03070048095502825,0.008200512269653385,-0.02521964719493387,-0.0010126937274983511,0.06027872904552004,0.0027817459215337876,0.07749318196187872,0.11512840101873155,-0.00216942932766157,0.059315956177520744,0.050779403284529144,0.046284278955003644,-0.022330421243440087,0.008733339468648058,0.03846921457292265
CCL23,,,,,,,0.012253600725457732,,,,,,0.05334011991426009,,,,,,,,
PLAT,-3.6662890070772446e-05,-0.02034974046983402,-0.08231082944350544,0.023099730522431174,-0.03198259221885123,0.007253886914469945,0.076224720272966,0.04960084697422933,-0.05002298583012121,0.004155615945276858,0.03572203636947526,0.01726522374671184,0.06047991406998004,0.22567799429472046,0.01625174569549982,0.09700093041827622,0.037752715124992745,0.22159736977539538,-0.04115620289994594,0.06772361818504682,-0.04789593945412566
NTF3,,,,,,,,,-0.021759015305354637,,0.02297981428102657,,,,,,0.015598435241880133,0.13993774062384395,,0.0375736259371763,
LTA,,-0.02172982915938112,,-0.014570483635354466,,,,0.05365449086812013,,,,-0.015630349389399185,,,,,,,,,
CKLF,0.020993206355074626,0.02426202485339598,0.0661820831365029,-0.014638739455713423,0.00557155111042728,0.04787187009772196,0.10442611535691704,0.02469363095744402,0.03530990185855875,0.03171704716112622,0.01737011081131536,0.05794377424132979,0.14008936464470523,0.07467252813082143,0.14653498511410543,0.13850373548447625,0.0721093505145539,0.10666987843489137,0.011110252965036723,0.0394323177295885,0.08033201337640025
APELA,,,,,,,,,,,-0.02628336299904861,,,,,,,,,,
CD24,-0.12761663371271084,0.09527227472678627,0.007051671669891826,-0.007252700278812162,-0.015857524592032598,0.07320795416924593,-0.025603891345166382,0.010963242374504877,0.037856787934189826,-0.022555213839404547,0.011842424120241484,0.03319766902614302,-0.00984200435335594,0.06620895841405532,-0.09712739954315731,0.0553867695283168,0.028735929944755198,0.04594763329721757,-0.01527795848856774,0.07950285141142382,0.010831224569883297
HSP90AA1,-0.06769502172767079,0.04161748309720547,-0.07797073987776534,0.003916708628732483,0.05207600860465551,-0.049748717344830634,-0.07323903800907355,0.05369998017700288,-0.06962232533142694,-0.00616164966262602,0.005696514587826004,-0.00025872252047276696,-0.09562032323060296,-0.14210528980124804,-0.03772958379555386,-0.0598768907567902,-0.09563866997442953,-0.1986643695289644,0.007449250785842852,-0.024692444103904393,-0.05710342787049371
BMP4,0.010036731457519894,0.0055934124257264045,0.035557415304836505,0.0034511132297947965,-0.033518350629469826,0.027692793020635702,-0.004108661069289167,-0.005695739053442166,-0.028154983259086858,-0.025926346955815853,0.049170925083659514,-0.013318672051424686,0.12939032578948753,0.1026086096890914,-0.02472286520600684,-0.012714185884665432,-0.033104448618182764,0.02240031866598943,0.010193674223304769,0.014991608954352835,0.065025462539764
SCGB3A1,,,-0.050734708779916364,,0.012844324741253922,0.09626339192459311,,,-0.011370030889681899,0.008387738603772536,-0.0015558369765378164,-0.01090665110119694,0.048325020176117166,0.1721123855999739,0.0029871772233230837,,-0.035381047983344786,-0.031431273072821314,,0.06168107286452796,-0.04981931343505331
IGFBP4,-0.001332575164901658,0.045997408544318726,0.016444360705226226,-0.033619296601738374,0.03261007131058136,0.033098500163764345,0.11900486808704726,0.06179185173380404,-0.011047748590099637,0.00504854135277237,0.04166446313428632,0.07660657765933962,0.07030118543656941,-0.01494080921752546,0.0868537234911988,0.1107816430342208,0.030161279245032396,-0.040390239441283275,-0.09615214360840256,-0.023048635688759977,0.012426239850580742
RSPO4,-0.009580779179790585,-0.03512875061008413,,0.08406389952786485,-0.0333793333329553,,,-0.026099130911360208,-0.011370029226557674,,,-0.00583053121387683,,,0.07045065288713648,,,,,0.02895581171718497,-0.031261507646342855
LEFTY2,0.08644151853895801,-0.021996704522814325,-0.0070975211341600215,-0.03255647849437449,-0.017818576492581985,0.05113330537831302,0.0977173915153515,0.018008665012643178,0.03286768276267142,-0.017289360818435164,-0.02296673333290492,-0.019295491767186753,0.05888313059978941,0.1760532505590333,,0.12144763270117785,-0.035545779508018835,0.013247513611229767,0.008482060085151243,-0.04247803512626772,-0.02434465302482902
PF4,,-0.019766233013137173,,-0.009918640823921354,,,,,,,,,,,,,,-0.03551042876711886,,,-0.02448890786206657
ANGPTL2,0.06650507124552664,0.04640053712519449,0.0012550449014444875,0.027346873120677125,-0.020299485948491975,0.06062533425354274,0.12155779149405446,-0.03767912716825178,-0.010712396686937659,0.048106261164607256,-0.014529317792781885,0.0342940359309546,0.12460049474878031,0.12610194210126283,0.08968312615519317,0.01758088081972246,0.05016606019795555,0.13014417907195072,-0.035075512154631144,-0.01708740276266227,-0.03634324337672696
LRIG2,0.009990759524026501,0.014391179048134145,0.02398296718719391,-0.0028204781017409095,0.03350600332338163,0.036194214659981204,0.05783134798662716,0.0011295726099290562,0.00723403986670187,0.036635576951191066,-0.027354969799177856,0.03181872743666874,0.046354174670753034,0.018001464349950064,-0.04862843073013568,0.0683938267682171,0.0036304938451353114,0.09567148583431065,0.07373320094718569,0.0011158173770982615,-0.04643497004839128
ICOSLG,0.13548201087283263,0.040304828571976835,0.022814669253169245,-0.053967885837449596,-0.025859784366205275,-0.025490638545538527,0.04976465773531492,-0.0017071601871628175,0.031664023237428715,0.025860612480616257,-0.020495576006114766,0.05477350214553151,0.03934046859036155,-0.017856728440168303,0.09774001466407184,0.027536647036442926,0.021413758640641357,0.14067106731799214,0.06287934694096894,0.07355210254444333,-0.006240954221328731
WIF1,0.002104463914720834,,-0.08227212215328861,,-0.040892616548254296,-0.03163549079878254,-0.043441896940643376,-0.020140081148566476,0.03233050470324594,-0.024242510613603434,,-0.013672232661949469,,,,,,,,0.07630450741861733,-0.022170290921860163
NPPC,0.03483712275007072,,-0.023090109726712164,-0.015386257918461323,0.030248946742797045,0.03701248950239071,-0.007090650280716359,-0.023900466053812297,0.07351944905787137,0.01224096550127343,,-0.01577127841391416,-0.04962689525916116,0.047566321242826955,-0.02688303218012476,-0.023012792852248245,0.009049673007319141,0.025166756688485902,-0.02134218401580355,0.023058479556638874,-0.05885250221625519
LYZ,0.0023058014720718114,0.04234002007399235,0.04881692920492341,-0.001576091285620265,0.03416335147514459,-0.0346113739861326,0.08218130302039049,-0.009622235404764132,-0.04841760398657193,-0.0067652516521404275,0.0016441562643836616,-0.03568044713703797,0.11855705529849289,0.09649764754084762,-0.03924006812670857,0.07714789761399261,0.11144328273473669,0.02123474085525309,-0.006219238376466768,-0.025230836901002536,-0.014031896573271922
EREG,,,-0.00837136736452833,,0.01899604578900274,,,,,-0.017785699667673075,-0.02685600999283975,,,,,,-0.0073120827934226125,-0.07390615348684296,,0.0010453689793157631,-0.028193987366738706
SPTAN1,0.018621253911326897,-0.03440705475046003,0.018049181297301143,0.013117973403049682,-0.03968790949793844,-0.019242200422312943,-0.09112356234247748,0.026590554006210514,-0.005203806730924208,-0.048169366702565504,0.0658053831577529,-0.04768878344771618,0.010402734187448658,0.10674326528596938,0.005899346938225437,-0.014429859450816979,0.0457202618106844,0.05192763578077609,-0.031255578047905005,0.07356311958885225,-0.10164505677634499
PTH2,,,,,,,,,,,,,,,,,,,,0.027842297867663835,
LIPC,0.05365891041225985,0.004310213163674134,,-0.01782453627469765,-0.03212377167097143,-0.0115544447064954,-0.006682271575746671,-0.037430164673620155,,-0.031853863939720686,-0.008763137296903424,-0.02455381722442924,0.07373711347032487,0.10751258590787888,0.05538182246634449,-0.016911575920195123,,,-0.0062834185523411145,,-0.03818898593019807
COL8A1,0.009019031338259475,0.05150545316403466,-0.0011876252447989401,-0.020688424732816832,0.01657145431651045,-0.035666582054421754,-0.030896437037360003,-0.030113316670526854,0.06124306419522904,-0.02142787478657711,-0.027488666361786297,-0.039640270573067515,0.11277840888654135,0.03602205556430624,0.06556149134340826,0.0776508432549023,0.02223759897217756,0.037222830609224364,0.012158605355141554,-0.00829212199964082,0.15485344421664227
GSTM2,0.11447193673148205,-0.01206727715900038,-0.06380776706432892,0.00435348265169073,0.007330935274485078,-0.01826061331843595,0.0541395684791759,0.07610959758471107,0.011832162730775553,-0.028288374442807254,-0.01486916448472818,0.06406939083836985,-0.006963437186358396,0.04247319261636238,-0.019501232419255846,0.04699467197308426,0.011160274337004849,0.09814090316162222,-0.0363218519331464,-0.0550066679474406,0.04014648620064647
IL4,,,,,,,,,,,,,,0.04952240607706435,,,,,,,
SPX,-0.05201808074699029,-0.002608531932966266,,-0.029207506559124928,0.047517735768269787,-0.048039850705845606,-0.06453114986729182,-0.02594597056606229,-0.04152778530370445,0.055218075506943354,,-0.03463767217783996,-0.007338378334502042,,,0.036940157759710296,0.060071185803479255,0.020932113605413527,0.07983356307805745,0.0004131808890197219,-0.06372816355165967
MFGE8,-0.005952734614832316,-1.001767876313682e-05,-0.02709157802058722,0.020182708083163955,-0.022211697744979386,-0.0032397087138099478,-0.019114185500677523,0.03320064516911187,-0.012516776277528526,-0.05428063575613447,0.022767916014506347,0.046966163027399886,0.048683029477700666,0.116336114330333,0.020490581946387323,0.03210550553447814,-0.06504071222518437,0.06315696931740852,0.06816597573558154,-0.05440982633278833,0.03328846178651541
TGFA,-0.012464952815209625,-0.03446676274714928,0.0104451198159633,-0.03820723993484748,-0.015541640993920379,0.04360929533658638,0.02167936641839429,0.012178943455006298,-0.006060481402251797,0.007978689599404827,-0.014490178200420471,0.042926092414958476,-0.007605582072758636,-0.06404981756352433,0.130034406403718,-0.03880020867928417,0.034137751358674986,0.07752135199014888,0.07890795197023541,0.022212817998887184,0.03859244060524635
SLIT2,0.03070634871153342,0.02469247698962014,0.046013193066486116,0.052051881008517736,0.042573556818541684,-0.016242827011621164,-0.025505951483497817,-0.037138001084323045,-0.00208055479445251,-0.04153114524303964,0.03637703990441793,-0.03515866246168124,-0.045182617005479944,0.08963811825511528,0.03165992338601704,-0.02602543352597334,0.026657518556423353,0.002446008084412712,0.025080069682914867,0.0459201601782965,-0.017268966141870585
PLTP,-0.06306518372952132,-0.000556277531549192,-0.02061788987922662,-0.02394870285617057,0.047396685530981315,-0.0008710530125820046,0.10426897447658007,-0.012254067727201109,-0.017555767780582078,0.002979074501548792,0.042380238877931006,-0.03147735351010911,0.010149384103365286,0.03897460774308146,-0.1418763364934757,0.08542107421726035,0.028911894240098046,0.003100294293683059,-0.027604576365089475,-0.07267531414259287,-0.026446662241484065
APOD,-0.03300118324208477,-0.022272111117320817,-0.0041184265735762495,0.02396014701235493,-0.10301227952437299,-0.01544747917487138,0.07050652414876805,0.02943798370743258,-0.028920546830347702,0.014766357795047091,0.05901933066291934,0.04210793956256547,-0.07687551881202144,0.1112793500738889,0.03133132091110363,-0.08985172982198701,0.043064688801045914,0.2082724756787163,0.011165189540757329,-0.0519375903231214,-0.10126190017615222
B2M,0.10035992030961047,0.04922351917228804,0.009444627390623558,0.007029390774010648,0.06647190161502081,0.027665221756268878,0.14871777758648014,0.010350870106256274,-0.011334326158712391,0.032399510699814844,0.020618014365916787,-0.005508168811386501,0.06179765882087696,0.15709470766245423,0.17168234204714744,0.09638271495151847,0.06381413049708466,0.10152026060860962,-0.007281781020788452,-0.0677959954148328,-0.08757433188537371
OMG,0.044106655570756374,0.04650356962956095,-0.03411379979252137,-0.022719635629714748,-0.057582644032948785,-0.021248788029482452,-0.02038433335194128,-0.006941471263468744,-0.0250441608448138,0.04322065926643236,0.07096177535738349,-0.03441539357268152,-0.07529744586602416,0.13103747196162935,-0.0201810552308441,-0.0769754621174776,0.0908195359248311,0.14953271722263123,0.10935756566899842,-0.008015164117436998,-0.06357768661351182
CXCL3,-0.04033513899280258,-1.6614716972902052e-05,0.006355612743402794,0.008537432618758618,0.08887294472384763,,-0.019041032192270664,-0.022737855796974186,-0.012163527913297719,-0.02503772617526864,0.0328859920396538,-0.011256682003901041,0.007745788092754977,0.09158362601088221,,,-0.07469700236682308,-0.04978834660088413,0.09034468753195705,-0.06482262233729509,0.05992198031688629
