,MGH258,UKF243,UKF259,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADA,-0.03337432276010472,-0.03294530719040769,0.03382396730149048,-0.026005013043225854,0.06299024104543412,-0.05203925494939138,0.045861989258256304,0.06937220478191182,0.0636412828395936,0.04318671506600982,-0.0005376165536097822,-0.005565087394143545,0.07245446441539549
LAMC3,0.058865522232203094,0.01386908216664368,0.028180980043113625,-0.026292761068206744,0.021618785729620116,-0.022974987231713654,-0.017451379867250764,0.033894996773239594,0.03423615522108577,-0.016796622630301496,0.015783236426892996,-0.052178109712987655,0.10876184763368942
CCL7,,,-0.0110912172533185,,,,,0.021367545540712962,,,,-0.022373028032635755,-0.026264168248245595
NGF,,-0.01610079713446195,-0.0136942579127283,-0.018120729288988925,,0.11185117779529705,-0.034141010613886275,0.06848559225520957,-0.019795855318249258,,-0.04700326368969388,0.05119183121288812,-0.05759863312557429
TNFSF15,,-0.01991869548965625,-0.012350612876057128,,,0.061957987107911505,-0.01433571259793145,-0.01024570867766235,,,-0.01700170947533022,-0.021032085259164113,-0.05624870770337662
HMGB1,0.04180062041423779,0.03385741772631201,-0.07567821993839563,0.058671391570226314,-0.09581408547312349,0.008872540111979367,0.0368551999499401,-0.09135330643380118,-0.010051043034919596,-0.06299344041829653,0.012364361867444662,0.007478394949292586,-0.07913174077496857
ITGB3BP,0.041923194382187425,-0.0578993024021852,-0.007897523166403487,-0.006081183768484866,-0.042683459859491804,-0.02138379288785786,0.0557775347387419,-0.02997832884493868,0.013122179865376685,0.019186150708316817,0.056141326118079295,0.00067203433756532,-0.013286736371172992
AANAT,,-0.02885813301135441,0.08982015385858566,-0.017036150478384752,0.008157771972712417,,-0.023928521501363365,-0.024193575309692027,0.018042661799735148,-0.007415480747935932,,0.08211449695156392,-0.031032771173778236
RELN,-0.020726479013577506,0.12336246759700947,-0.004236008244952216,-0.031017332255964338,,-0.04039194909590619,,,,-0.017628685031188845,0.1793319887155766,,-0.00872828812093453
IL15,-0.0060115753626764435,0.058576156470502176,-0.031302857273789314,0.06413989220633079,-0.03125488521759322,-0.058828750395444294,-0.0030509415616933166,0.05822058151675472,0.03347969670642774,-0.033720053369309985,0.04183471295097621,0.07493345079487265,0.009022792827165345
UTS2,,,,,0.08613599040453136,,,0.020817536312337327,,,,,
BSG,-0.03577267857803915,0.039361701836045836,-0.03582512299887652,0.037331053550517405,0.06252769253082069,-0.025636286469254824,-0.02432481589585178,0.013360442620552209,0.018688768875004078,0.03703780069853897,0.03493638091638513,-0.007154733296754017,0.05575045101132569
ADAMTS3,-0.08208787230560648,-0.01692868870782324,-0.017004929793249423,-0.027356054612589723,-0.03453461760057295,,-0.028651968473416032,0.02571503927602369,-0.00661660297382147,0.006095249496481977,-0.029243093625489918,0.0834651574225685,0.09857050419673262
CD34,-0.010623851865640133,0.11634120833732892,-0.03203728795384277,-0.00850049466241324,0.023361719293105633,-0.09219469682247207,0.0004519756773314905,-0.021327338846104667,0.05492389902118977,0.03094754669417835,-0.010381965614543921,-0.08492579255326048,0.012940771216519101
PLAT,-0.05762120838048735,0.06806880094593785,-0.02216461124370458,0.02995825004640374,0.03781200393561056,-0.01240254508710738,0.046349085821983715,0.020731253523501438,0.031694397623959765,0.0004346168084482168,0.012703611711995895,0.041583306917822346,0.14176393756317196
NTF3,,,,,,,,0.002238959422354987,-0.037365255498869765,,-0.024316072271778493,,
LTA,,,0.06818880982188245,,,,,,,,,0.036760824423332235,
CKLF,-0.03275556219725242,0.043271431027452276,-0.04513246256390805,0.033078205700403006,0.01760909129444401,0.048990383841723245,0.0018807471614105753,0.017392592707076823,0.06449084264145945,0.009477869834928588,-0.015168720121967509,0.09661388035252529,0.08102820267099715
CD24,-0.020559553391383822,-0.03600117693488893,-0.015197492589876196,0.10124552660946624,0.09612678950429854,0.021028603296920353,-0.04375337681181331,0.03774082138641292,0.05356135279890899,-0.050746489942174455,0.011762159745253645,0.06392483706543374,-0.0660644720386429
HSP90AA1,-0.009059737972162545,0.005545039730957857,-0.013473668527077366,-0.030081682645856866,-0.09854272265577509,-0.03875936580517835,-0.00889178825430908,-0.0604561947566612,-0.09572159894224808,0.018205892683493395,0.040613914802729176,-0.03805348441304945,-0.1728126718924631
BMP4,0.01215184204214772,0.08722463466357368,-0.003297513547987624,-0.027173029678332697,0.020704240658907785,-0.011210395355285438,0.05791818564223184,0.00603210608340379,0.054128506228612934,0.006265577211609644,-0.015916228681919806,-0.017628213044636264,-0.034354614559024034
SCGB3A1,,,,-0.029988392374589938,0.07699139152865977,-0.05231276296321758,,0.04277088675991551,0.09623908676320359,,0.007778212938613793,-0.018967351238717563,0.024224350400336363
IGFBP4,-0.03835493589835834,0.009421099953496237,0.04858390166018495,0.03673817700239885,0.06367638693714833,-0.03676683355503746,-0.07544116780645634,0.009506477481714596,-0.026266752593401655,0.04706653725274767,-0.03213324367023268,-0.04321159467097913,0.07856254946000228
RSPO4,,-0.019668774414247865,0.04773866793231773,,,0.07009266111819022,,,,,0.08411236264804359,0.1308262857803281,0.10903806644439158
LEFTY2,-0.024753792846632962,-0.032945324374732014,0.03727875210868992,0.0999780685296143,0.07759460871554846,,0.15196757590797252,-0.02341049043620113,0.0458179678942087,0.04874151974120771,-0.032336355468048035,0.013232065864881171,-0.03353567369447357
PF4,,,-0.009676868543511245,,,,,,0.02696566620376034,,,-0.018358061098362848,-0.014315463796444012
ANGPTL2,0.051377952600113574,-0.06695234105537791,0.012092331225924404,-0.02936025951584327,0.09512650426782487,0.04502692019312902,-0.04114046875007245,0.01631950247774292,0.062403494190559135,0.040912571575772175,-0.012250275698503517,-0.0359730221648168,0.07555072415161461
LRIG2,-0.025970937848377642,0.03536340642161496,0.030780932614470645,-0.049092806071099886,-0.014629215515739775,-0.045546013339305726,0.058372843406390956,-0.023700149462926083,0.0849057773836612,0.09454030083540133,0.02165958899313552,0.048589380750357666,0.023328592626008067
ICOSLG,0.05943157481787595,-0.008874736706659591,-0.025096933237740596,0.025672368476807296,0.05574323625482473,-0.018873392433633066,0.050512330185576944,0.006830615366503887,0.04933517805849484,0.0251229109692162,-0.004384123427972613,0.024122467819243185,-0.010496610802887186
WIF1,,0.07771401903977676,,-0.014954190861549407,,,,,,,-0.022103849175096193,,-0.03871565227727326
NPPC,-0.07350968320958468,0.06914395433331462,-0.015011209488947389,-0.021832428521099827,-0.0654214444857159,-0.033781747804477666,0.06747101622652052,-0.01828167766521245,0.04930222948490862,-0.025688607270676386,0.019945747349396963,,-0.05908965895431868
LYZ,-3.797427693074494e-05,-0.05667909883750212,-0.024148043704847317,0.08238371263143851,-0.04381988932811399,0.015800925429844376,-0.044788487498033346,-0.04874635986717218,0.03187714420176139,0.015678391802834743,-0.04467024580673514,-0.015505297463348205,-0.01160770116992828
EREG,,,,-0.018640934866112308,,,,-0.04644983909593044,-0.012308614222182624,,-0.0296157592051111,0.004110764311371535,-0.006925560416584495
SPTAN1,0.008721768786691812,0.04655363937528697,0.0010620193741075264,0.004227163221937872,0.09471601078248709,-0.02787076801280395,-0.00022752077058777874,0.05979340889165839,-0.0019334894664134684,0.05453054659098773,0.05709389206245243,0.06152574055979676,-0.07085128721722239
PTH2,,,,,,,,,,,0.11818652277383462,,
LIPC,-0.03200874423149651,0.021123310628999897,0.016277244402687015,-0.016590870841373385,0.1044103072625648,-0.0185148287600028,0.042324913605495215,,,-0.03153146959388956,,0.02163670439200969,0.05250475711223522
COL8A1,0.09580671728404906,-0.004811269283080089,0.03616371267738519,0.04166657227461475,0.042697085613587364,-0.04038825239766585,-0.010265481490386757,0.020395630590217765,-0.003945027485885693,0.0902655727680812,0.02710243377915415,-0.012273912273918849,0.038082624076729056
GSTM2,0.005832782726564552,-0.042021246110188426,-0.018795229751221023,-0.029648636562497197,0.083668704536981,-0.06385193897778305,-0.0026389437585808305,0.003984332840559154,0.050529684062842924,0.008832764649789304,0.035612083525267145,0.0024184971570936947,-0.044893396504819764
IL4,,,,,0.029433832710953713,,,,,,,,
SPX,0.03860862902436965,0.08998403721111105,-0.008675654331006448,-0.009066630693389824,,,0.13092104207771296,-0.02780528097466817,0.06736592697289742,-0.06405638935436042,-0.031047096399467317,0.1112483413111755,0.018268600071172144
MFGE8,0.09108364855747486,-0.02023291873517373,0.03252030945910884,-0.031065983177996543,-0.03100258795929385,-0.053437701296280726,0.008473791555684122,0.0568773505733158,-0.01127357395802979,0.12990426507129746,-0.046798671648887236,-0.060511222630867154,0.033112152116938694
TGFA,0.026647508839230793,-0.05421794009173716,-0.01282385671909303,-0.026681968392189535,-0.06957405227457107,-0.04489877942493387,0.05974487790261195,-0.032037926027215786,-0.00920693744500379,-0.028804179400837144,0.06472513983706737,0.0692401538169537,0.023619257889211938
SLIT2,-0.025729638502101505,0.12599929062034315,-0.023980789643830283,0.05570733391801782,0.042575669878803506,0.030229753328121327,-0.03240278020828841,-0.039101409779170815,0.0053203611663488375,-0.024132607593507934,0.02502802032422908,0.03366854068513664,-0.02433974396806909
PLTP,-0.02834478770807822,-0.026975458207900333,-0.016651094430719677,0.0526353155442656,0.056689462729660064,-0.03952425961708608,0.008519196831398027,0.0063017810413562615,0.01627604576040622,0.013049399854127498,-0.07384360475087061,0.03185640246782991,0.08723986507335907
APOD,0.012974365678560603,0.0019937717316472316,0.03025107264925975,-0.03853371311595115,0.08119216127210838,-0.07497417920305033,-0.011103002972230156,0.03995637842386378,0.09680216736594147,-0.012310644009278539,0.009708121424518972,-0.027369140473639413,0.03849218142037618
B2M,-0.06974586918832176,0.03475079243972798,-0.026710126841562938,0.013595055550847657,0.0931843860080268,-0.06052142828048576,-0.018970293121714,-0.04891640813125608,0.10468127688325679,0.08985871713085714,-0.048636147726691725,-0.04721746433007649,0.04084430776166155
OMG,0.03712465724616876,0.06622987674173048,-0.017625570848563008,-0.0025832504759280466,0.06608262510033427,0.0768676769893333,-0.021464085618982758,0.007873959495255534,0.07062349150010937,-0.032573130526889614,-0.028963268216239332,0.15203593864804707,-0.07757490661907063
CXCL3,-0.02013337214418682,-0.0013379283021241538,0.04288031852292609,-0.026241679076424006,0.058782940800929204,,,-0.021735456058589016,-0.001438167506183095,0.08677901294028603,-0.007377120053197826,0.07790313074080935,0.03444928739302099
CXCL10,-0.0659360360702835,0.0539769171923677,-0.027546318582016442,-0.03958692233980356,0.049160693979613035,-0.008432487731887633,0.039850047596953174,0.017383297081826694,-0.008548038575810097,0.012722505692759007,-0.032490294537648276,0.026481687114099196,-0.04263196652548372
RSPO3,,,-0.011237794945666709,0.03265878976129488,,,,0.01054874790867642,0.022488188001417563,,-0.023318851430514657,0.18076303077538297,-0.04671346562157107
CORT,0.011944098288195296,0.0853605939020178,-0.025201618061298905,-0.00015325054420838404,,,,0.026550785489346623,-0.019245753680425293,,0.05992402556845512,,
NCAN,-0.012731325592596075,0.0236661786923859,0.038750799167669964,0.04041376665858232,-0.05029456118077966,-0.05012467255540152,0.1111521929571688,-0.014054145576542665,0.08246470370950561,0.06012454159617244,-0.005999087680928384,0.05004536201323551,-0.016332282960948626
PRG4,,-0.03009602285530953,-0.011091218981720066,,,,,0.0857648813097089,0.11946197641109524,,0.003036098060709305,0.02291363739817538,-0.03112815258025188
ZG16B,,,-0.012872716081495792,,,,0.025276063189027937,,,,,-0.0283097546018008,0.11556671492506741
TGM2,-0.0005112492240241208,0.006693034678872514,0.0016281496735854946,0.04548016412438724,0.03502227426402649,-0.049212323153425865,-0.009024845892010693,-0.02856872519368736,0.008383040060241738,-0.018030492617957222,-0.015484316875677993,0.006674162302480991,0.03265183699246458
VEGFC,0.013634597467537854,-0.02159449728582125,-0.019767522007289772,0.003930867444147286,0.07937333009760915,-0.08064101851039421,-0.03447953722392837,-0.035491137067250364,0.03796152661783713,0.053129725261546655,-0.04058211730647932,0.03686757111663692,0.011111712078169961
WNT6,,-0.027387575519113715,0.02272963374197821,,-0.0789110420768781,,-0.025297083233229312,0.0034940100422100797,0.057916913374937186,,-0.03155713662971254,-0.03418984699519901,0.18113724926987906
NRG4,,-0.020410192812537472,-0.013498520878249477,-0.02346673762701019,,-0.0076989441876411935,,,,0.029772283047264553,0.07731395057672517,-0.02270425116556685,-0.04063616635269871
PMCH,,,-0.01870351575029297,,,,,-0.028031008617959357,-0.012193657578908525,,-0.018078430192492927,-0.039827902296597856,0.046249352413363094
COL9A1,0.016703499806254955,-0.01408507656557798,0.027051662494658704,0.011175401149874918,0.0758099868186567,-0.05927715371453335,-0.005374670425033692,0.0410840601152397,0.054598509392712456,-0.0019317806916285445,-0.009037169786775908,0.13365871229090942,0.13533195016226923
GDF11,0.021556033969435968,0.006289094665876432,-0.0010019977089731635,0.004971932829156439,0.07208815927980425,-0.016830877377648767,0.09144888207467676,0.017635977476666658,0.02944094040558777,0.06899445766859068,-0.006293678716196434,0.02968088040902086,-0.018210810059186962
RAET1E,,,,,,,,,,,,-0.024906402210570822,
IL24,,,,,,,,-0.02089924456428943,-0.01809824155374901,,,,-0.0020108524591568333
SORBS1,0.054848654556738104,-0.001166062262830573,-0.013624593910140932,-0.042758486841873805,0.08100178784684275,0.06666603698951067,0.06007386053477136,-0.014880125216207728,-0.02935715273771282,-0.01976041290824772,-0.008462764651412706,0.061105276919217404,-0.038772893330110136
DLL1,-0.07768217003057498,0.08751541704176644,0.005253004619695376,-0.030507919338091084,-0.003788582526573115,0.012887444181395216,-0.07733414517586906,-0.009768139197373944,0.0758597653645984,0.0385772344840089,-0.021414326727836695,0.005684081981561757,0.047152518067518134
TLN1,-0.03827808673531021,-0.04367016991810748,0.0027169449252867355,-0.02787639652253555,0.14840974191994274,0.025539569296344797,0.024220753134674256,0.04498198932350777,0.030213616479310746,0.08001775733650787,-0.01316177516447751,-0.04522072575212613,0.059561800474880765
COL2A1,0.16053143911204534,0.08894496326967677,,,,,,0.03315229527685808,0.0079059519319267,,-0.03808512569576391,0.10880904725361061,-0.03661100475851377
SHH,,,-0.011525597545618283,,-0.08897257301580024,,,-0.00010939486424744712,-0.015442520437464323,0.043804990225008604,-0.0014169664486365409,0.11865514929157162,0.07459935063709754
PON2,-0.029293704982613758,0.03661849967088122,-0.012117484580467316,0.03626813203000276,0.06832926058470057,0.05211017180234385,0.03209248697178863,-0.01597671347624913,0.10655680694605275,0.050972801636721334,-0.07802974050874124,0.11323851660335908,0.11962925047939064
ICAM5,,0.01932735238801618,-0.017963461817730373,-0.03601832036795922,,,,-0.05841913726127547,-0.04397569027705774,,-0.04079588546494089,0.024188510052587448,-0.00675629981686369
HPX,-0.026673150780653646,0.03694197149190831,0.016901823440471687,,0.1481972683514946,-0.004721547152281533,-0.02579697692699789,-0.04378096381933473,-0.008379340716003103,-0.008736199893524543,0.08099166863311281,0.048446767124989965,0.08649535150806921
SFRP2,,0.058183801177363985,-0.01312640657706321,0.06052250322623329,-0.006193272860705031,,0.005500116938719832,-0.027185107508558168,0.04830669174022357,0.08194245600165793,0.010921880387733186,0.0044935590952246175,0.11555730511765691
CFC1,,,,-0.019148048458688633,,,,,,,,,-0.035956613424814
CD70,,,-0.022311156351870542,,,-0.034970769824566636,,-0.06484337715837506,0.0008346077240871781,,0.036666515430342286,0.015083076913460485,-0.056963975618404494
HP,-0.025498663065436585,0.014097206169890889,0.011042225139905208,-0.01706997349976759,0.07585260932364034,-0.041356055258683494,0.06617350984562474,-0.07540729854103417,0.06538495600970691,0.055316152273844135,-0.043049147723878606,-0.03396307648237929,-0.06501222160903436
CXCL2,0.010364468724371616,0.025014941208919995,0.01008685816507906,0.024157448408679554,0.11263770969298384,-0.02799152173401996,,-0.03922896735067539,-0.012884149450096945,0.027467617675531113,-0.034003135260120394,0.06447944641703068,0.0767627597386388
NPPB,,,-0.0016909394431660568,,,,,0.06619955760649028,0.0018219928197814432,,0.028997597859444935,-0.023030934230010968,
CCK,-0.025448286473814617,0.12340337464399499,-0.043490916593023295,-0.043199539146284015,,,0.11558555669278786,0.04048425083800297,0.06728053890117046,-0.02173504383015439,-0.028986621706989714,-0.015535411169043624,-0.12432722030740358
SEMA6A,0.0456076995176849,0.017249043403375425,0.08563177703706576,-0.04263624370711801,-0.01730097937453093,0.0014468111051350156,0.03232808025931408,0.05341557968983821,0.045516533489512206,-0.01216557085326695,0.03797311410546582,0.09460402300140566,0.01727895689650521
IRAK4,-0.042702324230021994,-0.012241052574579981,0.01569551027524811,0.004548928111193867,0.15827981496697366,0.10671513031981406,0.03493691854290596,0.019143550927436578,-0.019016282459305835,-0.00877352937462252,0.0026694721497657935,0.08295483663228882,-0.01998170980677357
GSTP1,0.02343519331883384,-0.06784691698043613,0.009914501480181599,0.04339226741650044,-0.028426268247628717,-0.029827960481921042,-0.08595581011972606,0.03718922468448718,0.08260729389861096,-0.03935510108154523,0.05372003688645129,0.12193314899037701,0.10697298056263127
VCAM1,0.022066624484645726,0.014013839700085951,0.013064633679298502,0.04388712215619113,-0.019283810013520166,-0.023028185277515205,-0.02736566912673223,-0.03577593527000507,-0.01826271565395033,0.028056267242443512,0.006864198077482474,0.045697654488597375,0.06480393888129751
NXPH3,-0.012240892607936399,-0.03526579200113596,-0.008243533865709174,0.03963723221439757,0.010552985721648648,0.0009328499430287078,0.0039525277401027265,0.037474470590041394,0.06285396309383988,-0.020387261696119117,0.019680197832528737,0.11251094308820629,0.022620836250812286
MTMR4,-0.007117953507495539,-0.044989437469568315,-0.016484098631938122,0.0023207050901458515,-0.025696083464340696,-0.07860367690882408,-0.009205535739516902,0.004225372636928925,0.0073358106502635564,-0.016724551807819704,0.04383876086103662,0.1028436881881419,0.019504268115400923
LAMC2,,-0.018638521298306898,0.007823526640833621,,,0.02959824320626886,,-0.02569371470995746,-0.02376806942920465,0.08446993589619924,-0.01754793633584589,0.06433087774420732,-0.026239856770252066
IL10,0.010896360287473952,-0.029570664000747326,0.014191939050911054,0.07643167979796167,0.0645115014356592,-0.03648398081001522,0.08326469602067214,0.06760036266040118,0.0418283034692829,0.08551015712226762,0.001216912954245483,0.07245196949866081,0.07791427368789877
SEMA4D,0.10012230582720048,0.08801246967524139,-0.011625017019356271,-0.020419562382135548,0.020256202757091335,0.14448357012005034,-0.026445252660698682,0.055653853284637456,0.049586595538484296,0.015654515075525358,0.0030577401407091737,0.028008309961612844,-0.050824467153916614
TRH,-0.02295570764204731,-0.00392759791370453,0.026634162780159627,-0.029818902746744383,0.06950107686413967,,,-0.041647216371815975,0.10900319976001588,0.0677613464574776,0.005945020667798726,0.057198626136666736,0.034910390405907286
SEMA6D,-0.02609932283020721,-0.06126544309749707,0.02132468181740086,-0.029723752398806983,-0.13447395359550587,-0.029789219882717557,0.05481277423508942,-0.01617518229169708,0.0141103861798821,0.04542289462426428,0.04405124655949042,0.09461635446121837,0.024788838977207243
CEL,,,,,0.1111521311999198,-0.08839689067040522,0.09290411541932793,0.027416283824489653,-0.015628538177385132,0.001909025256955055,-0.002086310273122444,0.012891598915478341,0.010347269881816914
PDCD1LG2,-0.03958791630828405,0.0004449440076489934,0.016854906679496493,-0.01463470051563707,-0.02534729507845544,-0.002127052162642081,0.014960474116994457,-0.05384221495896132,-0.002376545708268985,-0.015301490748736575,-0.003435315336319929,0.05868672034540747,-0.006084448007122814
SPINT1,0.010202792841393644,-0.028858115706009282,-0.013041967103271067,-0.02895932671701752,-0.055673087001244646,-0.004959290772763771,0.03269436791643256,-0.025294168956046584,0.03446190063399177,0.09889442856439108,-0.02010765814396253,0.09168797251237261,0.06846499399234161
CTHRC1,-0.016525518736792952,-0.04400306874117596,0.057539535172208785,-0.014528262606137442,0.06819501550964926,-0.09422052165470032,-0.01528747541737286,0.047058670390737786,0.03228349187826358,0.06390410997049936,0.01666872166350307,-0.033866568728849564,0.11573698814001847
PODXL,-0.019354430374561808,-0.03847331652972293,0.026647185892923093,-0.007668947690108362,0.014149360731899246,-0.10664559544141858,-0.061908708636441295,-0.04787831238598978,0.06882770537323929,0.0414509308613238,0.003968669123897318,-0.023543299707871498,0.13541986411516074
JAM3,-0.05478531688436782,-0.023073618932364613,-0.0003953126385389797,-0.010831676865262365,0.06615846926669182,-0.011389997620199415,-0.11230814600886814,-0.028812890871691945,-0.014246392432600738,0.025951255906794965,-0.0174735659554592,0.01959959988466351,0.06699306505560854
