,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,,,,,,,,,-0.02297409008017217,,,-0.029280431210885367,,
BMP1,0.0020130048079789863,0.04743364821882279,-0.09480489618919095,-0.01382950159900086,-0.06231101213127163,-0.029111345740532903,-0.0023962564970065156,0.08107311216672666,0.04870376576131562,-0.08688747143766869,0.06289028635103926,-0.08281380881009154,0.18997695061560005,0.07278183283004233,0.07392467715285322,0.06662476568950768,0.1125981254711369,-0.016149257743905118,-0.05583569247549564,0.035603939957822434,0.09883158582174997,-0.06833069555295904
NDP,-0.062212627848485406,0.009790498152048197,-0.003394708989598403,0.01826967916867083,-0.037316357802835425,-0.04182874659525469,0.0636854272743681,0.0066564020542955885,0.0639537823511074,-0.05918291722911828,0.07438916676756462,0.02492676746367767,0.11266642659996966,0.10850249267821951,0.0688674243031674,0.015648940564573145,-0.03583381730866414,-0.0705447719592067,-0.06757495188694321,-0.037423536994909176,0.0005908941876263631,-0.0037359673329157572
TNFSF18,-0.018998240460352308,0.12212032177678388,-0.007359332288464644,0.010609996087596553,,,-0.029212213438651206,0.04181658367072254,,,,,0.2968085408620653,,,,-0.02369277358317767,,-0.04072957164961284,0.09260592342271426,0.04993349754198411,
IL36G,,,,,,,,,,,,0.010088556771965476,,,,,,,,,,
RTN4,0.0004137872941657889,-0.08178519033334618,0.03961318926399866,0.02702961431099559,0.03425350258942515,0.03739762221998506,0.052099411129416254,-0.019312179406255167,0.06628392034551034,0.25760808070913693,0.0023518031502362245,0.13305502271233158,-0.04656245101815956,-0.1194443989391881,0.14859236688251157,0.11972839408509059,-0.048149734032958254,0.11856041345316504,0.0978515332018747,-0.030668028590787762,0.0019828999151563207,-0.06911499259246137
HEBP1,-0.07687614862530771,0.06033984026228462,0.038295647091814926,0.01396764263169973,0.016720395525303418,-0.00589238242685318,-0.004175282036955044,-0.020519609743127044,-0.0020071116491486942,-0.08782203948618598,-0.024705185227668375,0.006607911083605336,0.10852928491477158,0.04908218654227978,0.0692154040922163,0.06079587486331751,0.03830398330498641,-0.011022275891092809,0.008953547644401344,0.043536570759199776,-0.0680509559677651,-0.07045804312466884
WNT7B,-0.016736854804132294,0.05153573287354047,-0.003727358199542945,-0.025119143044363277,-0.030500445986947306,0.04185789372835318,0.07373053364113578,0.006950778533895772,-0.018935255159261866,,-0.0018487220708029866,0.06471398381314179,0.03495341783536252,-0.01618617732509185,-0.02138611088079621,-0.0769355545422049,0.002519091138232348,-0.004194675241168761,0.010240394673286824,-0.02029345594424552,0.02410326720293921,-0.030227191876025662
PTMA,0.002887603219362144,-0.0021990365189717164,-0.02217280379168958,-0.04245989332154417,-0.01351872600030847,0.005367405260266811,-0.05867694216022357,-0.03179281841702619,-0.05074731887722824,-0.2762084098324836,0.03748102561969364,-0.16642556043210588,0.13925463108865235,-0.02755141245539412,-0.03217489106263878,-0.04350857631545493,-0.047893557981140984,0.07380928512519663,-0.04240534746934675,0.018764055808576104,0.07324161354974318,-0.1843188999653668
FASLG,-0.016736859535598274,,,,,,,,,,,,,,,,,,,0.008643751432322846,,
CEACAM1,-0.023239275940937693,,0.033629138029475834,-0.019277431471828012,0.053375871353000585,0.0076764923027209135,,-0.03484317713019829,,,,,,0.017207188851809364,-0.0494952028818544,0.09850931369325927,0.024798100745864863,0.005301461364871721,,-0.010938526088049409,,
PDAP1,-0.0018885185462257056,0.026471083089814013,0.036871543856047,-0.01381686660077486,0.014538688773001605,0.06542680850241372,0.032436670539140844,-0.011404935773242765,0.022273142786285473,-0.041271891369238416,0.11201442398854244,-0.09366155919440552,0.08898383540276626,-0.09139491874478597,0.1761736990635425,0.09334856471532677,0.06967484407792521,0.0510870232850247,0.0360466770186952,-0.015197162900447665,-0.058257183053086276,-0.008170953524538812
QDPR,-0.0010971913168050652,0.012545626096572355,0.08270116514814524,0.06006837824748682,0.023756881718200354,0.02318903193736422,0.032047760461294865,0.009688368720918052,0.07148659072474876,-0.2243676970996505,0.03952997944141657,0.007543221944075471,-0.13510976436630653,0.07856635664953583,-0.05087731370828675,-0.03793408174375681,0.016200353604539936,-0.048141655502087065,-0.04848025139905408,0.026948834468807133,-0.08778518154053967,-0.15868322781075508
POMC,0.011712529317911249,0.10937957558448476,-0.03053385386924095,0.00391229964059256,0.03587501851161918,-0.025780131914127112,-0.032973089424773235,0.053567225555228276,0.02976615433254332,0.009276975261262567,0.07197605951336702,0.06228272586934435,0.07693010432580553,0.04629150399278916,0.09436135456149554,0.05172706079425255,0.10062457377072163,0.011772754657517627,,0.029845017181336794,0.1138898528432216,0.03233257821127491
CCL18,,-0.035700821695818834,0.07117246844154768,,,,,,,-0.08403471875624634,0.010533403366068995,,,-0.03736391572397542,0.07072595543715712,0.009486384008522935,,0.02009447785610207,,,,
CCL17,,,,,-0.0021549504026341475,,,0.014318814647745159,0.0183528271199037,,,-0.019379997282272268,,,0.03264719475515081,0.09121905497767575,0.0352587343604313,,,0.0700257271085774,,
VEGFD,,0.05448661598490643,-0.0327237517064714,-0.016087579524772445,0.011813091781256672,0.028206493531634413,,-0.02943798218066143,0.01997005533731269,0.03393666056073849,-0.014569175085220784,-0.020770143350593427,,0.05027711747807777,,0.024079475891645257,0.11569646179541201,,,,,
TNFSF13,,,-0.03549096394205602,,-0.01773498405563121,,0.08385433919096716,,,,,,,,-0.01655928890810499,-0.03141970120099328,0.09189693224379075,-0.0024122127694432174,,0.009538711581723064,-0.002235156849043347,
WNT5A,0.020900899733150416,0.09518963359979277,0.05108087906994008,0.031572676734498165,-0.0010801647395041357,0.05059980346292697,-0.02617368633983648,0.042923861026672554,-0.03479011172780915,0.01809652095567084,0.08233989904679333,-0.006107770865254526,0.014226921121188172,-0.027664067418435162,0.07058839540268887,0.03546722913860721,0.053567511782828335,0.05494904798560412,-0.0891128037048907,0.08847826544418042,0.05236108939511583,-0.027271910761500165
CXCL8,,-0.11736205185257592,0.01199778386415596,-0.0009220496842942887,-0.02529983315668115,0.04605092986947341,-0.04029723623278795,0.03282136279307451,-0.00020801305783860175,-0.0872224834998557,-0.014013596724830773,-0.028413558402940166,,-0.011963496338753196,0.03018982248353591,0.09851851710843695,-0.030069497198391294,0.008752033298743538,-0.011218079057954604,0.03869918225936959,-0.004634675354182939,0.16207172098038772
GRN,0.05669876874456465,-0.03137534601576864,-0.06103964897047513,-0.02831791321926554,-0.04511434634096477,0.021151944990598266,-0.010216922829176332,0.020180198822181795,-0.019220267019131793,-0.17938182093857144,0.057607782405824044,0.08437314673254827,0.03954721231118709,0.06661932860158863,0.23078142344761887,0.1267049061486092,0.060178642069649645,-0.12063414478297795,-0.007644089319723908,0.0951474758957191,0.043783504922983406,0.00978466062986129
MIA,0.02209604482067621,0.04001117070362996,0.04355263613959648,0.029085332178977095,0.013921422566292108,0.012735701107887874,-0.029289367169808192,-4.155695657263982e-05,0.007728652257396505,,-0.01975841881039494,-0.016703912610100815,0.01316085263701577,-0.1212044292283826,-0.17943920743484817,-0.22957464242111883,0.061614942936586696,0.009493114315692623,,0.022880376902805588,0.05427954912991199,
COL4A4,0.004845121923207812,0.04111509390316075,0.030722678775035372,0.015471501847561613,-0.03190827864241309,-0.021596621210888192,-0.026954508382071158,0.02145378449740355,0.000955112134678243,,,0.02108254390428418,,,0.011339397167034783,-0.03642232975232473,0.0548090495940658,0.05437826232299201,,0.007206449058629464,0.036866677792729896,
TAC1,-0.016736850429761654,-0.010741397551319101,0.01335099404908151,0.008212819391948923,0.07254159028703101,-0.01457281918754538,0.0657478546820529,-0.017822600293858553,0.10890847672200506,0.15463427412009767,,0.13439015007683275,,,,,,-0.03699745653423259,0.01078403127374527,0.012923223502034687,0.055162372757245684,0.0991177493493351
RARRES2,0.00015191240112664357,0.014743151691951083,0.07037433959275533,-0.005623576466468288,0.02306951939914002,-0.05724284475673849,-0.036084133800075774,-0.06591040023638271,0.01609958088691393,-0.06350316764426776,0.03400186566519181,-0.07088637264942908,0.025063577327789674,0.05658470219689267,0.13368580062089816,0.15753251437123858,-0.05166119243772836,0.029254918180820492,-0.015963070138474516,0.06455583661314862,-0.020178554021465286,-0.021928932597192974
FGF7,-0.0552407890367269,0.03811902084836307,,0.04428481222146764,-0.004546740029591966,-0.00962592613950358,-0.002914490401030174,0.05474935758552981,0.0028745840451590825,0.021939859926830122,-0.03174345751521907,-0.03447843858559217,0.1398317580405363,0.025438409702156738,-0.007164307246283286,-0.03191349710256721,0.07718272208716069,0.00039760816915659545,-0.05743011885375896,-0.039041593067591404,0.015564626720691149,-0.018080892932352256
EFNA2,,,,,,,,,,,,,,,,-0.00782206113312192,,,,,,
HBEGF,-0.06134481870268604,0.026646937617467767,-0.012372033096896839,0.02073205364463118,0.0032438894151802324,-0.010261385712552721,-0.03154677497229829,0.0024825579973971478,0.008452132244258231,-0.13069605273272425,-0.012716595508408758,0.04576417226997006,0.13260607649832823,-0.13580045763155,-0.029736908362702326,0.08614672443698815,0.026855696220980108,-0.020482412113486857,-0.028294020432355488,0.04767530584429678,0.1306422878303338,0.03747127342209614
CSF3,,-0.054997615127294,,,0.054382717216787765,0.08937840470176932,,,,,-0.004023831344106039,,,,0.11905598317372178,0.12035798531346617,,-0.00266242780303434,-0.036606588585157286,0.01104985395283523,-0.028146306859562896,
PI3,,-0.029332011992185186,0.001179702650785619,,0.015609592110089757,0.021338866014011623,,,,,,,,-0.028633383529191134,0.24537404110552272,0.1958656298561371,-0.025736304254957577,0.09548060868603303,,0.036163698190068275,-6.273333874072239e-05,
PCSK1N,-0.053864981692133496,0.04341595147429521,0.06876977459214578,0.021118590050044496,-0.007446773197396273,-0.010003564411929209,0.0845618817750921,0.06134821751246665,0.09188287129760275,0.2890160698772495,0.010174737485435245,0.12469527028195956,0.027281456507998333,0.06555807471742853,0.006832906531308344,-0.038490864331637585,-0.018495149529473152,0.12643503640624684,0.09524902183568051,-0.0729834173616527,-0.04003264414748244,0.08476962454263247
NTS,,,,,,-0.06613242435402501,0.0024028981611393663,-0.0329544789049007,0.027694580630599798,-0.048287694102879274,,,,,-0.027016639482195945,-0.032805900958538185,,0.0015350996535745825,,-0.03588727215334727,,
SFRP1,-0.024352540144579198,0.06775513649437905,0.026937746966142276,0.009906879400713237,0.08166454979036428,0.03261578472022148,-0.061494762704661234,0.04053993013174097,0.045908164217626626,-0.1005419709054076,-0.047362280250046664,0.09896559884347438,-0.027558841193615517,0.07085001395547308,0.08924177650332173,-0.008718053607199365,-0.0010071765289316737,0.0046947291611982985,0.005513775314029917,0.0014126172727071313,0.0032253494268052736,0.028956175720726
CXCL13,,,,0.08570377369668411,,0.012240617030038594,,,,,0.008475524288106702,,,,-0.010644842279534467,0.035215423870203925,,-0.027477003157271928,,,0.05253194494155297,
MICA,0.001197241296807177,-0.050275134579325455,-0.0530076965026782,0.004803509392408752,0.010117435835459836,0.010173908873763363,0.09987952148501124,0.021654374435433783,0.017390032144148176,-0.08754125211440562,-0.028678220427433072,-0.03170701366669597,0.07345743562484608,-0.04615600366954836,0.03205295938405133,0.025529179756651775,0.1664905810708906,-0.015199287443576126,0.055373044276762755,0.07781858751365615,0.04633862620904496,-0.013685259224064052
TG,0.07613370322282868,-0.04926791358937042,0.005327478923906422,-0.02621342270180016,0.024073732289458628,0.020925958780194945,-0.017291706296923403,-0.02783670339906219,-0.015534112966413601,,0.017618381219533564,-0.02911149049254323,-0.04670646840935704,0.09160549355636276,0.010069386606926054,0.019575645666280554,,-0.006825458281669571,,0.05771951548199778,0.04486844587999614,
ADA,0.006168253792110259,0.0010310107168631994,-0.08270607177897,-0.02813560488101514,-0.01956730772444891,-0.02421406076350024,0.07663089471614173,0.014507495059974097,-0.02804401017014715,-0.10491856634971271,-0.005489761620767837,-0.03548585745078989,0.0595570263257421,0.03111847482739108,-0.006061704432409312,-0.04735402104634483,0.04278627067702511,-0.027537545231047213,-0.03493175557212109,0.02197053060303519,0.018376708455671294,-0.042378423807955375
LAMC3,-0.01712976735219775,0.021496528188717876,-0.06930176263056953,-0.023973119798851715,-0.00942464872071701,-0.0316155809433248,-0.028531634258724153,0.037326349953323124,0.0028371247177113607,-0.03317326742031904,0.06892467068674081,0.09180202312062936,0.09554806293153925,-0.008400301912667767,-0.07554450658094067,-0.028250917081200446,0.03514802482421401,-0.11057178293026428,-0.0719557808624065,0.03764152978527777,0.10296973498656908,-0.041388098216415356
CCL7,,,-0.037408297215385626,,-0.017503662289245634,0.06856132034107301,,,,,,,,,0.14138088691385567,,,,,0.006612844513157568,0.05172101408669817,
NGF,,0.050397053216580744,0.005751954001708285,,0.006951277492818522,0.02149824794550388,0.04101041900817106,,,-0.004876144378672834,0.016341109363358013,,,,-0.02726386610218227,-0.07978016968168242,,0.003376087283534027,,0.07311495815365365,0.06487757877162353,
TNFSF15,,0.010940505051515689,,,-0.019491184052231172,-0.03026830999574281,-0.010474898494168697,,,,-0.013938488292529246,,-0.04305154047071911,,0.02429870486623971,,,0.01135161194858162,,0.005285081749153215,0.011073245338532503,
HMGB1,0.031180390068472064,-0.046834831672117966,-0.03763219414114611,-0.0026971827992098387,0.03930871138752034,-0.03502697086867518,-0.014073188488957555,0.004648009839036942,0.05068265140583258,-0.09896445639981472,0.02067842613285526,-0.052159671866807075,-0.0013089928513079136,-0.031449880397061876,0.15828957910113617,0.18785468419649867,-0.04462474278173885,0.04154523205460429,0.09391938449457556,-0.03470679032926835,-0.031054184898996667,-0.13023893768077874
ITGB3BP,-0.008117417974394647,-0.003932933050473401,0.011463448301004877,-0.023288605372646015,-0.01967372891308625,0.004587954467310136,-0.04289078472326327,-0.020905038334626102,0.009434614214254393,0.035842546631713,-0.007632658172253941,-0.10859954281842203,0.04908445185649652,-0.03241283364913066,0.1256226162947692,0.10743286409028498,0.025429735349348344,0.023197475828551264,-0.016414231623502792,0.0825009867228336,0.001075587975051178,0.028063224119230238
AANAT,,0.005784004766531687,-0.00818745356016631,,-0.017734985948452305,-0.03507031370984879,,-0.025033710044977654,-0.030167031257335643,0.007351806189159489,,0.026121973182196882,,-0.009702103669932984,0.02074349195971802,0.00831221899173786,0.018015986277763237,,,-0.026868862132768238,0.05748738337460632,
RELN,0.012629457384495453,0.06717361565076169,-0.00918372742893193,0.009566456371572595,0.00845202444697701,-0.0011829535204278614,0.056016232912600376,0.046131147300054264,-0.009885982235520242,0.020884804053470696,,-0.028780272632009357,,,,,0.053100570055861815,0.092105492522956,0.05006586079304905,,0.04788622866362182,-0.08218250229179207
IL15,-0.03370009004075318,-0.006526330263063092,-0.04329452002158081,-0.03339549948010444,-0.021226547318315327,-0.01765387315082095,0.04711638338423214,-0.014130012234123227,0.04678933050251206,-0.014641049650262042,-0.019450473879627207,-0.024110471186547234,-0.05154318521165959,3.695042799850998e-05,0.027883415491077267,0.03270805976782498,-0.003338968831861202,0.041854093286336824,-0.038717030599493586,0.042154831296418095,-0.07121762450886289,
UTS2,,,,,,,,,,,,,-0.005709650869366641,0.116643013312809,0.02517783518635338,,,,,,,
BSG,0.036620202169051874,0.15612240265835053,0.01865577427805284,0.03912512807854455,-0.0015624968680905758,-0.005938385671947014,0.004392703123445645,0.06615749882403914,-0.017600338682489784,0.19804001017298278,-0.0008612448812432079,-0.12779678173270376,0.15052698234673512,-0.03888473815655737,0.22459796665679815,0.13656091601077947,0.09209913939777624,0.060672160161547486,-0.05523498083551119,0.043009416372511614,0.0474206555823003,0.07550420474264873
ADAMTS3,-0.00696400976784988,0.03296567008202832,0.050802293523331536,0.003533857460922146,0.03241899148335115,-0.004219705144424805,-0.005371436604548819,-0.003104030524903118,0.0563169072510685,0.002777227928382298,0.046838349405974804,0.013797707465271451,0.1351014547508975,-0.02019365872168899,0.004019690247084651,-0.04425105759339304,0.13755827700601,0.0541226312440423,0.001069414735559471,0.007404328666724665,0.05604436530519639,
CD34,-0.05025832996992347,0.0002500066861769822,-0.04395771753914797,0.06468234508887526,-0.00242105759548097,-0.05215291969018991,0.013916668722097411,0.028476922543584204,-0.050822036247896316,0.05373448121466158,0.038449158994109965,0.06579046271103893,0.07310397086298928,0.030379527244012123,0.037654356524739134,0.02997857325722715,0.03939579583398971,-0.07656763012205968,-0.03401510672144396,0.07338014386995459,0.06245648463414908,-0.070325683291829
CCL23,,,,,,,,,,,,,-0.003749327336726525,,,,,,,,,
PLAT,0.027846766221528,0.011871571157101834,-0.02918555922967317,-0.007572739904587879,0.03619457812811681,0.02202987713214489,0.0007687419576352291,0.06952990223288148,0.028705328412043235,0.005674552047983442,0.04404719607098013,0.015923999602458827,0.07415496842282479,-0.014916410326927495,-0.04536547109927119,-0.1199266182246104,0.027576503094607636,0.08226587369765083,0.053344031582869156,0.0495554021334485,0.08507355681238606,-0.03163671748416294
NTF3,,,,,,,,,0.014185038341886839,,-0.0040302567925886885,,,,0.004218201385862946,-0.11971771787286838,,0.03534140203416241,,,,
LTA,,,,-0.019277433450037774,0.0035158141323945596,,,-0.0241100716939146,,,,-0.02411047416275505,,,,,,,,0.047218971864748216,,
CKLF,0.05597036192687233,-0.003434571844888196,-0.017545958778440455,-0.020443773428506284,0.007116160919145486,-0.028341548265804036,-0.005651190636146827,-0.05229393165127807,-0.07527058268754255,-0.13065141229453212,0.022191954191971706,-0.025518932529920026,-0.014305393302217783,0.16606584209421318,0.1476308449111239,0.018955839909651197,0.09066453263119668,0.09820335361990591,0.021508596988769613,-0.01398646970975116,-0.005768091752435296,0.016330756018237316
APELA,,,,,,,,,,,-0.025694856143804498,,,,,,,,,,,
