,UKF243,UKF259,UKF296,UKF304,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
AANAT,0.01319776545638908,-0.011379007895434005,-0.014462478215214621,-0.017785701588314967,,0.011932333163457928,,0.05122023398039753,-0.017847911503286917,
RELN,-0.028228060652575795,-0.019751409434076453,0.013023403624417972,0.003932011804269959,,,-0.014536106219093087,,-0.06063428490878727,0.024119100071120045
IL15,-0.028790181903846152,-0.012695813810597964,0.027877423827674167,0.026310385984411707,0.0651287642419422,-0.0007961223724944333,-0.015763204019004513,0.058325026690037834,0.1035472931003523,
BSG,0.004557948146279021,0.00936437163949684,-0.009914028246713454,0.06268305502348978,0.0912319144771335,0.08421341390907508,0.017019656536779643,-0.021704930015449278,0.02301869120230675,0.08649411230920395
ADAMTS3,0.023162420500574443,0.022050926072981723,-0.022564882790197388,0.010731907652352771,0.02820683517900013,0.013283370670491922,-0.0040947986882836,0.07498640617030931,0.04642530990822121,
CD34,-0.008572650780761085,0.05054465206455961,-0.015979770287059974,-0.007992249826570966,0.02898050342271474,0.10571547062100917,0.08957923066032825,0.011844826256257091,-0.01850948243123349,0.07972810885335664
PLAT,0.02540873864494287,-0.05216694162899317,0.0014647813722170108,0.0659182166898115,0.01813277312857775,-0.018789204592194277,0.00908103164932884,0.014989844490957258,0.009533010171573006,0.026772957346643773
NTF3,,,0.002417177690719315,,-0.035457534643287984,0.0439840463703224,0.01486440815746614,,,
LTA,,-0.014393947303843146,,,,,,0.054141134961283685,,
CKLF,-0.045916730590465346,-0.018943368379649266,-0.013910577566406861,-0.027296459912410878,0.06771187117764328,0.031369974382257325,-0.003747316884759745,0.008572326446507484,0.03851253014694892,0.016347031896054007
APELA,,,,,0.09210040103770585,,,,,
CD24,-0.05804146472216031,0.041632584218167755,-0.08242739918149203,0.032352435716117754,-0.06378142835623163,-0.012626441652618529,0.01487655773375228,-0.02059908531210332,0.02873972333362034,0.024799437714190388
HSP90AA1,0.06495068648134758,0.014807239580828907,-0.028263280285995576,0.09679005564302581,-0.076409733109301,-0.11187948444970282,0.02923312687839847,-0.023769707996634748,0.01403585959384503,0.04094729870401829
BMP4,0.12202548396919,-0.0335828069818463,0.006668310073076751,-0.028368579963087642,-0.01568528298101566,-0.04882018393239782,-0.01142421430658214,0.0868369768920049,-0.01650450103376301,
SCGB3A1,,,0.011172931358291411,-0.03130781208844586,0.11752410657559381,0.02999267835767932,-0.02499140249341454,0.025900636186353267,-0.035865481638951535,
IGFBP4,0.009541032685553341,-0.01629971158673951,0.012385780093086544,-0.0378470352175311,0.06142568531249222,-0.039650736588611554,-0.0008465905697610696,0.049122604597227705,0.014387331833477913,0.007555978114067047
RSPO4,0.09298354075405836,-0.009022935423032697,0.011172203399859217,,,,-0.016830646003687517,0.0058411359068656086,-0.022505509433756267,
LEFTY2,0.0002433918860252283,-0.03216202341490285,-0.01337661590727242,0.1776246749891368,0.12743169471847776,0.062311982841469805,0.14288991524792682,0.05534507496269628,0.07254564901447735,
PF4,,-0.009798466332226051,,,,-0.015751061674475757,,-0.03197428483716173,-0.017629839006712212,
ANGPTL2,-0.008056504338551698,-0.016886587581398185,-0.01583557488673711,-0.0748187224102741,-0.09736529043196168,0.06770822389783861,-0.0020408234131548022,0.03833053623927366,0.06929359617903784,0.004840213799171571
LRIG2,-0.024967447377254693,-0.013099898162149024,0.003278908047155608,0.00019914927226153347,0.02441181106918788,0.006239243424191465,-0.06234087157436432,0.02246914182750219,-0.022335640134448158,0.039422903178627906
ICOSLG,-0.05573556332849213,0.019934409190520336,-0.010794421159486487,0.08271279666079927,-0.010325061441381865,0.01573618134373373,-0.0054368252788174,0.045121139928305104,0.006677378403368424,0.159887139559708
WIF1,0.11502254689629797,,0.002854923541331419,-0.04333577062184625,,,-0.015645715708879966,,0.03301274092560762,-0.043010259658422735
NPPC,-0.025455307219980135,-0.015199837646040075,-0.016953958246814484,0.07882016194874668,,-0.02980206463937055,-0.01396019722339135,,0.01059290435739218,0.04953519854113363
LYZ,0.00720180867776743,-0.008924416346857358,-0.0255929974824739,-0.03832281762177608,0.042737218171440806,0.06169137959077746,0.006465694886191908,0.05579005725866621,0.004931858003912616,-0.013543568212789892
EREG,,,,0.09279395474271163,-0.02200911600286518,-0.0011939004152527427,-0.02096285336347065,-0.02741169197381685,0.13052562888790173,
SPTAN1,0.020793217369073927,-0.00593446912318485,-0.045834789531520134,0.07794460669012475,0.10226957650404396,-0.03779908651066573,0.018869160210171716,-0.017068863709643906,-0.03880911615063122,0.003959604947304768
PTH2,,,,,,,-0.026766334139950953,,,
LIPC,0.07239212238992027,-0.017608573762843183,,-0.0348544624449906,-0.012752060378204848,,,0.018022335858063933,-0.02749267862704001,
COL8A1,-0.04472501359927481,-0.0007194180578758556,0.01105716108209,-0.05762346986936338,0.0069474409953127645,0.06748419586757219,-0.009386836542571329,0.054217575180786015,0.05104437318120401,
GSTM2,-0.026992705381774063,0.005234969928852471,0.015848648609240387,-0.030953107808600236,0.11562241084384407,0.006720886634835917,-0.014613834647781942,0.025093625004597362,0.05256322455511258,
SPX,0.00996593597027521,-0.028853627704477337,-0.019195393694015083,0.021303863319460794,,0.06201566978938452,0.03581837147577953,0.004330111851679282,-0.07513307920836593,0.013887152952344892
MFGE8,-0.08893983370264479,0.019978154297716513,-0.03511976396971203,0.03272191809537589,0.08474754637022298,0.015640196813893077,-0.023595628186718585,-0.03985934204807046,-5.855297616446122e-05,-0.03640151734838053
TGFA,-0.05125833802452255,-0.00936183517740408,-0.04070909389559403,-0.0010328177290876333,0.023788930470712046,0.0008249720591164433,-0.015546513566312283,0.07180579548673989,0.10162254553840289,0.06000706375969626
SLIT2,0.10345912291505631,0.0400766358618356,0.018481200015105354,0.022511648215759152,-0.026166228624192336,0.04282703756786892,-0.055205339638816506,0.05460954722806349,0.07180161628834249,0.042278575496343555
PLTP,0.022506194337018427,0.010777702677411629,-0.059887533103524807,-0.035082123128818435,0.044037897990732544,0.041832978196856684,0.002854476294142003,0.045259076010413235,-0.04387062282026141,-0.0836288513123033
APOD,0.07292791722055621,0.0054615334589711,0.006945881919952174,-0.06290895992327439,0.023605697899894636,0.017661276051675258,0.049782463450641294,0.06557453588003011,-0.019027953115852193,-0.04741070933419719
B2M,-0.0076222819780079895,-0.028024054724766427,0.012680903025778636,-0.071464944826232,0.06008433559315682,0.07107050342783913,0.052462464796350895,0.08523993740855172,0.07871455443108921,-0.12488483661188991
OMG,0.10849922547528885,-0.04719528007613933,-0.020560256482253025,0.0336363003408278,0.096124651193135,0.039636749386381405,-0.025715440173452526,0.043399227431837425,-0.04209729672238053,-0.027315737680287416
CXCL3,-0.04833483041006442,-0.017055742943795634,-0.013050608211190709,-0.027396252094731312,0.0688386234666584,-0.008027005409062286,-0.0472132891577559,0.08132285268054595,-0.009405668594148734,
CXCL10,0.006898700490705971,-0.03983275240679519,0.03713087772228388,-0.054363113704003034,0.0213560778737876,-0.02112673988294209,0.02721105925758734,0.03920911134791127,-0.04083519302323605,
RSPO3,,-0.011379007054654153,-0.031690838769484954,0.08716547891433223,,0.05508701542244452,0.041084711890371495,0.05736572607507332,0.014613013228890304,0.07319979159896403
CORT,-0.022422967694036185,-0.025518297058694597,0.0021243666688864297,-0.025099707270230857,,0.08418442810634347,-0.013880845199323824,,,0.03051972115051411
NCAN,0.0562298553856681,0.03473759286081365,-0.020452621158370234,0.09959011604369833,,0.00033513424432139364,-0.018405997702774467,-0.06374570975060807,-0.05601008636373296,0.0386523404883614
PRG4,-0.03060208620883906,0.0901771249747299,,,,-0.024321211063877704,-0.012078369629079013,0.10060858945157784,-0.024538334056315836,
ZG16B,,-0.013034472315263484,,,0.005270033754743259,,,-0.03765311969961793,-0.01504006078569413,
TGM2,-0.02040504043390221,0.02391145742564209,0.017618722342434823,-0.01482935167671643,0.0033278218097056956,-0.0009498837439923389,0.030745849325220637,0.042427131686469645,0.016937868564766465,0.022619209364157063
VEGFC,-0.021957607845870513,-0.020015917131564708,-0.0027562000584886353,-0.02199095009079159,-0.0005242719440731285,0.030304737271845877,-0.02872514489272567,0.098598360212571,-0.019551397033610588,
WNT6,-0.027848096445047307,-0.015533351006627097,,,-0.027764261647883644,-0.03063380767342273,0.04421323347095506,-0.045473880629822265,-0.015540895135462699,
NRG4,-0.020753389342874858,-0.013668140862476339,0.025380821094374,-0.0244992196573306,,,0.046281653984022245,0.011511203374801356,0.020248690650964178,
PMCH,,-0.018938540763415956,,,,0.0491942294869408,-0.012796412833528368,-0.06511743957746072,-0.029930086047988944,
COL9A1,0.04094210036219413,-0.014275375551665076,-0.025841814361184115,-0.01919130807116888,,0.03631663413400223,-0.00823744081805525,0.04393665439898677,0.02815699062635998,-0.05372256293650068
GDF11,0.058515128464493735,-0.00398137664366561,-0.04967107764020952,0.002177655461652941,0.02633197609063768,-0.03020021331817508,-0.07338171195284991,0.055291771515932925,-0.027333174680793985,0.05548520440736756
RAET1E,,,,,,,,-0.03312652323951256,,
IL24,,,,,-0.015657287874018048,-0.015499919004210445,,,-0.0067416282542401935,
SORBS1,0.007865214150582703,0.018158532524087428,-0.04365774579272044,-0.0284039145796939,-0.04474361950542004,0.05262663476578419,-0.026427586554302124,0.06365972096253389,-0.006560918178391285,0.003178008000777222
DLL1,0.22141403420726105,-0.016511294399552828,-0.007721247043365601,0.03618803443470325,0.017636525759284077,0.027139296899799912,0.006282921388815001,-0.020344962970946914,0.02628017476434875,0.016296495327413677
TLN1,-0.00017134038254748945,-0.016436403836343982,0.040790979975074616,-0.029275929839089047,0.09149467612793001,0.033902049904390684,-0.005517302179406948,0.027845607288115956,0.049039530476084815,-0.06793222829204884
COL2A1,-0.0212424606414006,,,,,0.01278039864582949,-0.012886972005765874,-0.003615166353630444,0.0035036413406218806,
SHH,,0.03806662538395557,-0.014006905260278634,,,0.06214525549871099,0.019119595924005188,0.04887995367882517,-0.042584776124528455,
PON2,0.0033762727718644053,-0.0530427603856071,-0.020137809448413566,-0.022343430185829204,0.07790110652918078,0.03136088974169933,0.014229394617652769,-0.03279726931784402,0.04175655713652501,-0.016927724032673785
ICAM5,0.07637931293091285,-0.018189187446313346,0.03416983533171201,-0.03756397179958349,-0.014821546763752112,0.001286755209050823,0.045454158406816,0.022199541436710726,-0.03075209575022648,0.03597369754099964
HPX,-0.03382724430452202,0.04517744573121698,-0.012199240583858543,,-0.003541923580341345,0.10451233712323288,-0.024478971786846288,0.02315808738590294,0.0678298118076614,
SFRP2,-0.02765645460515096,-0.013291350639945274,-0.018581632891071974,-0.0019742742585051477,0.15533634670382968,0.028086385892670325,-0.06628324866243411,0.08025814587847396,0.06385553793635954,0.021838672387083154
CFC1,,,,0.03238321636698017,,,,,-0.020679766262905925,
CD70,,-0.022591514327579217,,,0.07584377625266206,0.05960129661820939,-0.020409268934069063,0.019772316058759638,0.010324945780550633,
HP,0.005404876162673025,-0.0012554082080958717,-0.011808851052272123,0.0474980979168694,,0.02941349716696168,-0.007182943604076655,0.14957582281931747,0.04772494607052659,
CXCL2,-0.0187853144143279,0.04749286678096365,0.08460972670454031,-0.02963280540266854,0.07188441905959397,-0.050363860561828004,0.018340310100939377,0.04109604574336698,-0.0035869290993154994,0.10733124326571526
NPPB,,-0.0337865151218411,,,,0.02199207367180703,0.020019600176083552,0.0689123171814368,,
CCK,0.054955063483172174,-0.03859653064733006,0.06431996063570154,0.060525023552576794,,0.036406897010709954,0.033335452817769944,0.056559828976713036,-0.059156926025400416,0.019044854340140145
SEMA6A,0.003971653609577682,-0.01511354441941504,0.04143519228969088,-0.04520223095218428,0.01056152515113289,-0.049072088600839676,0.028713870579627113,-0.0034739432945502234,-0.01687850361782484,-0.015389302480210233
IRAK4,-0.03983966573193859,0.060272401995234356,-0.019157999971734598,-0.02680054439546573,0.03536584077858099,0.023371127385617536,0.009299296425351294,0.022897423615535772,0.01609296813902977,0.054843009981536524
GSTP1,0.014175260980369022,-0.02870628285234835,0.0038009682790328455,-0.06351566251191915,0.06565648607350334,0.12434826464724257,-0.022400280324537912,0.011197869071752773,-0.03386384454425714,0.0014139063995687938
VCAM1,-0.03327271515278098,-0.010121112605367143,-0.0010660027940865892,-0.0034646201117051988,-0.10384709678946476,-0.01258124016654855,-0.01908688746619429,0.0018937594940408677,-0.0011017720835813903,-0.010782742777411583
NXPH3,0.020846678854918574,-0.0026583117727989308,-0.02207380966510642,0.03589341381804784,0.021560142404450422,0.05490718640345871,0.052084149482411454,0.05345650615075638,-0.03380988180311575,-0.016897407770941637
MTMR4,0.04125463368738204,-0.03307378297803276,-0.0022787384542072844,0.02763730838120668,-0.05136890146658521,0.0017355821906443808,-0.03473003991617,0.02481720473998333,0.0016206337462856876,-0.0029394972250570777
LAMC2,-0.01895192724694003,0.13717154094122883,,,-0.022742923456242396,0.0601931690900005,-0.012420914611446841,0.04695081769952231,-0.022505521822978655,
IL10,-0.03006789346732028,0.04860743938222078,,0.0006000307473309282,-0.015703421339239326,-0.04750758728653646,-0.03093061845991235,0.04043861714065429,0.01746585076832314,
SEMA4D,-0.014115642286245319,0.005997808985519315,0.008640172051226531,-0.023276449607940296,0.043947915777300846,0.014617463705359759,-0.016732897492693792,0.04921872876414349,0.0006301234035295224,0.09305733793395116
TRH,-0.03698397866194563,-0.027664638793660153,,-0.031130865310064187,,0.032170054275796424,-0.0057908719438300674,-0.034309978119845395,-0.018818668714820543,
SEMA6D,0.07579149592351399,0.0213238297059807,-0.01865600845138903,0.028171553939747705,0.25426928213414635,0.03240314293991906,0.028255180894246872,-0.009589012116422081,0.06750245976753652,0.011465122259519782
CEL,,,,,,0.006474562400877139,0.016445836380420752,0.054024177774319275,-0.0029071786479608276,
PDCD1LG2,0.03750621076275988,-0.03823351523860113,0.005240643249712393,0.05132539024877185,0.02685650419268255,0.006547077782982641,0.02955315695119879,0.016676866696920062,-0.013835453916016774,
SPINT1,0.047103939562016674,-0.014005568487547766,-0.019936243010896918,-0.011911549683089013,0.043247424939411076,0.03452593477974766,0.004767734915207723,-0.010679088318050723,0.08800782299662015,
CTHRC1,0.058970484276836786,0.004696803581472973,0.0075302546266616975,0.031765075395328315,-0.1286979544903506,0.04617972660821358,-0.004102020788638888,0.0858006727185265,0.033752570656895124,0.10390834171154553
PODXL,0.12565244465628478,0.002835201360545764,0.03806251567715108,-0.07871612737626119,0.02799245930575311,0.01582927767642163,-0.006382993741065902,-0.03072519724430507,0.04777782588292463,0.017847126543188336
JAM3,-0.005657595046637403,0.03702060417342834,0.0026308017551479788,-0.09686915158379739,-0.034966852872159296,0.029854055633881157,-0.0008699831711467408,0.07258630668236542,0.04130761205714221,0.05932503311057638
TGFB2,-0.04737779604100938,0.011041922833464241,-0.014158323548714036,0.00839191945110023,0.03557404639453834,0.021012012211106358,-0.011242129332393852,0.02281542180796974,0.04980396378840256,-0.016697390143479773
COL18A1,-0.025942434475113494,0.05547983245535921,0.021789549724673906,-0.0030927001714417036,0.028655317841551616,0.012567687369512972,0.009682097849845132,-0.018191612404514872,-0.021757969824531445,-0.026455423613866637
NODAL,,-0.022983833110797297,,,,0.15323810257385223,-0.014204247444002874,-0.0006660471657990313,-0.046882638426153415,
INHBB,-0.08174204873731572,0.04033624665112095,-0.023406387184593966,-0.05544115525975262,-0.027417750391387483,0.013278983095296142,-0.03396201334572178,-0.043229965405623884,0.06963276817303733,0.016006384392740183
LCN1,,,,,,-0.01808102367201837,,-0.03469611732810346,-0.015785703433599026,
ARF4,-0.04870020475273505,0.022723366015590597,0.02670532931459498,0.07220219701806696,0.014736336673517533,0.024796240707092458,0.014519535064346403,-0.010106780121222673,0.03952968954662671,-0.04002780039357903
CXCL14,-0.006953767880654114,0.02184781704865474,0.0686728758131897,0.03689342712387178,-0.04871264916191162,-0.04258949918872915,0.0571240837716119,0.020594254373760147,0.05474043249499589,0.09423295495094254
LIF,-0.01653189116629868,0.01646813168000213,0.005515681187396012,-0.027198223366194724,0.06944207625719456,-0.0733397702907995,-0.042549549550420326,-0.006111457118320222,0.07591263127214831,
IL17B,0.0024539062656443837,,,,-0.02694726638922358,0.02934115036577573,0.025400490761309284,0.08166476443035599,-0.017847907918937887,
MMP1,,,,,-0.11794987741792813,-0.029802062707263,-0.012796411820130773,0.0022392418884611474,-0.013314083189163956,
MATN1,-0.017848032053493838,,,,0.0583413123784215,0.03143187658299018,-0.01821227863533342,0.026246323847817367,0.04430259920533239,
ADAM28,-0.008055838539512456,-0.008826247627551543,-0.0069282849304975105,-0.00262353818705392,0.09638748536195973,0.04107555477568187,0.048217252982509874,0.04546283530893627,0.03128844879524592,0.07991093553500034
TCN2,-0.004927245981673979,0.0024978267975945267,0.02776224596778651,0.01483027717444305,0.07127602065225623,0.07502222534785782,0.0414378746200224,0.1340814798401332,0.06507221683819396,0.05104236021557427
THPO,,0.0658520739363818,0.022525403255323064,-0.026998946367303725,,,-0.015798308163063705,-0.01798213180030093,0.06041513822286937,
CUBN,0.016778359952357616,0.025423838971924947,-0.0017387419838217886,-0.020761326009544185,-0.011347301860449974,0.10898835163832456,0.013521181628430851,0.025021269392448253,-0.019692959084826794,
TIMP3,-0.01171001647103028,-0.021362302706958953,0.009562309223725486,-0.01430108473172279,-0.0201623007802919,-0.008389660703635568,0.06238690128001715,0.06353705457978515,0.017213694299665478,0.006823769763188719
PIGF,0.04535504982048689,-0.023693845373319884,0.007272479920268508,0.07802881358729663,0.011982215320652244,0.024711697073161586,0.011964401432428183,-0.017569071839211626,0.08018406424716135,0.08257935065908611
CRH,,-0.013163502049043851,-0.01622670765886409,0.07078381176664181,,0.024078634024814666,-0.005663584186367008,0.065929522687318,0.054965571361515975,-0.04167927550396268
BDNF,0.17082576872545868,0.007911918134484885,-0.012459430011488897,-0.00601684633744903,-0.0241513403487407,-0.003155389373735937,0.026016574074314607,0.0512617907075324,0.05909575959709937,-0.004951448383694075
CCL5,0.03619209324607164,0.013515610407012863,0.05688941607868105,0.014316043606114421,0.03409000658584344,-0.0025104132433729004,0.07201932994883725,0.08146105488725527,-0.015004168656935324,
GAD1,0.08647222184285022,-0.03063408416050611,0.0280307445948354,0.09782437784322909,0.059044185314019344,0.07833184263250838,0.03905139865110512,0.0603735675267561,-0.01894714987019649,0.0999041729211255
COL14A1,-0.002927846247748784,-0.0153587705197991,-0.019712846292541098,-0.003555919792238511,0.04996382707772255,0.0010421655389999725,0.013092009850406086,0.09039595990244292,0.04709245186782849,
HLA-A,-0.030218100484988505,0.021685911787122942,0.010439252654151134,-0.046974514085530744,0.08437481400968558,-0.01575409922491501,0.034025040889131504,0.011310501859494641,0.01721742550202598,-0.03615375830855967
CD5L,,,,0.08804070610115268,,,,,,
FGF18,,-0.010458303938269346,,,-0.01625745121883471,0.057491760680136596,-0.022113110189695872,0.07666791801307302,-0.022328878236251123,
ADM,-0.06917359855473022,0.013314471078611763,-0.0026556985248305438,0.005770483973463911,-0.1063917528438098,-0.011271604999145101,0.01317642052367614,0.004801292187172087,0.043462317524711684,0.05874364987109966
CCL15,,,-0.016007607297820695,,,,,-0.029757043747130965,,
GNAI2,0.026371924537505313,-0.009047795191761836,0.011029448699546961,-0.034300830134444724,0.04031223593506378,-0.030484266119792526,-0.0493546072836718,0.04960332811102483,-0.02833573000505362,0.019779792026200067
HDC,,,-0.018320930347927457,,,,,0.013481647354595672,-0.016264970340905186,
COL11A1,,-0.026779870752422084,-0.03175647792091563,-0.0342015142657513,0.04252949544365638,0.009600312075016295,-0.050601101387730996,0.06456363318557545,0.015672143019300068,-0.05672454275867482
NUCB2,-0.012389316652786333,-0.002329629117482618,0.04184631239093114,0.020230081505297152,-0.02458519155424734,-0.03881827854837431,0.011860097602125455,0.01979298782306552,0.006561836044676579,-0.00625211180984324
FGF16,,,,,,,,,-0.016027013838033413,
CXCL1,0.006717051619322498,0.023938242749109436,0.19526001653361472,-0.010094682164681672,0.06772640995239375,-0.01792343231737965,0.031146002321693612,-0.0035117169694406664,0.003291281126098609,0.02328967628075594
VCAN,-0.024890096176408295,0.0022877102545495074,-0.0050507670390783615,0.007293834894300879,0.0072782762620709875,-0.06558810173058548,-0.0727745259520111,0.06946025550363387,0.07853401220164871,-0.08008803278278237
MMP7,-0.04422005525465415,0.0069069523388472645,0.028260674211624055,0.10970720436741024,0.08150544930061025,-0.0060181540132331875,-0.03404454625807027,0.008704127237951699,0.06988842790573156,
PTPN6,-0.02182121653376993,-0.004219624393127241,-0.00586000866561008,-0.023690061519133724,0.03249729056328338,0.06426777514896093,-0.020062697158970893,0.04122803574723578,0.0377219274637635,0.08878057460026671
PTGS2,0.015763577792199206,0.04211119962425177,0.023737158366959915,0.017313591627212056,0.08528465185090132,-0.02283868635237728,-0.03865095124345374,0.023667408777469222,0.013479464233342484,0.05837549351998134
XCL1,,-0.011379008969764081,,-0.02175009335028913,0.03513114495141375,,,,-0.02894646189791936,
