,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.005879627307841206,,,,,,,,,,,-0.0306962058699503,,0.055330559084500255,
BMP1,-0.031209963092755443,-0.010554503734236149,0.026218102914563352,0.046418075396297394,0.018797894058576056,0.06319315028658881,0.027232429959840498,0.22544239228052193,-0.013025673152124318,-0.017599245367188134,-0.011483679444438968,0.0802003280613191,0.06719942912452045,0.04434455011859017,-0.014556698057268341,0.01813384573093106,-0.01440691221909611,-0.02981023987234911,0.01223825856935848,-0.00752044032503214,0.0037606834806203403,-0.009631497316874892
NDP,0.00636587076631859,-0.005069657996355394,0.05707084756745124,0.007857697585269552,-0.02149817077249769,0.02443343210517488,-0.023253905175384743,0.0747901947367839,-0.007722891022891744,0.06316910631359937,-0.022091832353728788,0.02046569260060796,0.07250158984103372,0.05594402944871087,-0.025514873294041996,0.03833651213821395,0.07779980851192145,0.0362964075424538,0.04210613747024599,0.008805122451029287,0.10565588713405667,0.1077412995923379
TNFSF18,0.013970905680590201,-0.03236447422770306,-0.04311219996009555,0.015716055659535773,,,-0.017907432827303327,0.03137618995500748,-0.018384607731595486,,,,,,0.05320093336745764,,,,-0.03165645529382775,,-0.009170931412525977,0.04219299117578696
IL36G,,,,,,,,,,,,,0.011225299729632779,,,,,,,,,
RTN4,0.011535208402693335,-0.06872300052805742,0.028232615266453247,-0.0015004545728036158,0.022171582319468787,0.0407011817446574,-0.11351859134975159,-0.2382937867824578,0.0030299554256737315,-0.056161416129700346,0.12304365927555695,-0.07165043558885675,-0.04144843410306139,-0.11045224171399935,-0.0448602026139029,-0.03325575982524049,-0.046341720076504236,-0.12318881891610729,-0.06884080882839914,0.04859614725543105,-0.013165309222856254,-0.08389351715199886
HEBP1,0.019320066062523754,-0.010867770468341734,0.06192358466792423,0.027185268333228107,0.09813957141768116,-0.01091913892500914,0.03089203757289199,0.13893531091510875,0.03187704045821832,-0.01579066027770253,-0.0023532176127372463,0.015188116422382996,0.03172311956320277,-0.053851496941670386,-0.16160546389195918,-0.025363716978184882,-0.06110378780592292,0.05040167835315898,-0.010531973867201923,0.03545193599493846,0.1163106808160166,0.0034918572148087954
WNT7B,0.12435026335553946,-0.07553904261638705,-0.025179355681102897,-0.02064963159144246,-0.022452630246290954,0.04800006301698015,0.06350614130973625,-0.06590889639841367,0.035158172249875705,-0.030979685637851653,,0.021877610431037173,0.03760973997140002,-0.09936097505553776,,0.008407250008343444,0.016553416882269613,0.0533975643125819,-0.05865946037430306,0.004710517155130243,0.06796565191003653,0.008528029250865994
PTMA,-0.007040668288477192,-0.0040248368698139365,-0.022082680006436033,0.00532303778437937,-0.0007944499912892198,-0.0534542152834477,0.12338343266530606,-0.11994023353595279,0.0007373373249518789,0.06194178971903376,-0.15856505918025549,0.04499031135598562,-0.06607633896343097,-0.06390808121735461,-0.04200912951063101,-0.08504853327137836,-0.049558279983278275,0.057476307119650474,-0.018208041368627168,0.017427905895796472,-0.06254114695188538,-0.09921811388505918
FASLG,-0.022173377664520225,,,,,,,,,,,,,,,,,,,,-0.03299371670368969,
