,MGH258,UKF248,UKF260,UKF269,ZH1019T1,ZH881T1,ZH916T1
ITGB3BP,-0.09019684275018296,0.056825113091679466,-0.00763973400323892,0.07962581192918791,0.02563946280760504,0.025820606981451544,-0.01914119878681901
AANAT,,-0.005960250901110778,-0.016595312412984946,-0.014294866726486517,,,-0.016688332831468283
RELN,0.04159758126433535,0.013785657901420086,0.004883813390609584,0.023550033499048356,-0.04624017745979139,-0.015749923660552542,
IL15,0.07094428709707919,0.08337591342872928,0.01207918522977786,0.040354748525567884,-0.0032650901622064596,-0.00790865591899188,0.049154271688601245
UTS2,,,,-0.04715368043151624,,,
BSG,0.107588842248315,0.00754575736707886,-0.05385588551713157,-0.11761720751521236,0.07361392587244113,0.04707752348354478,0.03331458127883336
ADAMTS3,0.02086508916892974,0.043868382589605064,0.10628711466174862,-0.010477983137564095,,0.07857081289150396,-0.0044477354526105085
CD34,-0.05461291318669583,-0.016538265168613887,-0.032634751071188406,0.01027304216097215,0.07596029780739183,0.019225804402847133,-0.020682335184653514
CCL23,,,,-0.016265289174003047,,,
PLAT,0.10764292462479702,-0.009416998295640263,0.02076209375410006,0.016043552503980145,-0.10439180154860413,0.049058724691078734,-0.04855111704807765
NTF3,,,,,,-0.008833224440461194,
LTA,,,,,,,0.11110282639295563
CKLF,-0.048622429197787864,-0.02711074321795097,0.05006346442915792,-0.008979435598213707,-0.1031219022593509,0.03789767888838794,-0.060501258663800045
CD24,-0.01294894896499298,-0.019328872372106412,0.02756136396834669,-0.007455551800252924,-0.07288126102554571,-0.04890917770424363,0.05245165005141276
HSP90AA1,-0.05086543619086678,0.02511527642477526,0.019185733552143272,-0.07705293500810502,0.054277519846325326,-0.0010538945150181808,-0.0546051268405165
BMP4,-0.020244079880605705,-0.05177164212357208,0.06332532366797862,-0.025325183085108824,-0.061793589464427534,0.04783508257764146,-0.053364650483507484
SCGB3A1,,-0.014877742614118164,-0.019762968399146652,,-0.0446413593932559,-0.027078274987039762,0.04369312046256754
IGFBP4,0.012103091290646621,-0.01487145672086782,-0.004017092850302234,-0.03015815118898995,0.0649709722821205,0.04864400310870469,0.03206921372784626
RSPO4,,,-0.022809678105164218,,-0.04081799688424215,0.06440500372271368,0.00023288643234405747
LEFTY2,-0.019476281390736126,0.05072542571316931,0.009810294670976025,-0.005886703321247108,,0.04944440106671012,0.0004114801355739994
PF4,,-0.015433269735126083,,,,,-0.02245997580163239
ANGPTL2,-0.005207237918525133,-0.003762179453289037,-0.0943986680242008,0.027725247942558935,0.08105619342408381,0.02600526685321557,0.0016441789601601268
LRIG2,0.08606081716889011,0.055544290673009346,-0.06508402350471704,0.01374639810239846,0.01667581870892897,-0.04812323806207536,-0.018718259751412777
ICOSLG,0.021820075118346487,0.023502234246961424,0.009441337605487843,-0.002643951048771756,-0.015114178721484085,-0.011748012023152612,-0.024248247217800712
WIF1,,-0.027769663863248174,0.03015703789357475,-0.0048125911018147,,0.02646355617231178,
NPPC,0.04853030900323523,-0.0007023379354136878,0.08026469979125514,0.046798006626437225,0.03568412148846322,0.04745716193552681,
LYZ,-0.07780509913122648,0.03523435862956064,-0.0007274641953012632,0.03557653854936585,0.06920348214400127,-0.01764750663091223,-0.033253168845865405
EREG,,,0.039577354605535686,,,-0.022713327434849936,0.042069573360730944
SPTAN1,0.09705714230326311,-0.035744126438073356,0.05047812670619939,0.0015121109478208065,0.0032024331075896847,-0.040841982654956775,-0.005934602686043457
PTH2,,,,,,-0.029001419845387625,
LIPC,0.013857828495051096,-0.018894378710365402,-0.02208352266403854,-0.01581075774200035,0.06434830909048021,,-0.012893873913199027
COL8A1,-0.03355588434230692,0.055870116586391017,-0.034088610310415685,0.01167604100402994,-0.02736998167082637,0.03418539069908007,0.018066474607012453
GSTM2,0.03486143703377997,0.03257269417997207,0.02883152316469868,-0.035596621246797785,0.040581109005262433,-0.03871589169065186,0.05329090297154255
SPX,-0.05042616811410457,-0.01959582730427908,-0.009619697577962319,-0.034828851819662755,,-0.0448779649143005,-0.05809217731442456
MFGE8,0.11716011729829577,0.04239353153605574,0.07362234220121125,0.06208218236533544,0.017920033915087962,0.027591377165571963,0.05672868487263323
TGFA,-0.0014421930924172848,-0.03904627355718742,-0.002805806244595965,0.02323807988234946,-0.029743416658807118,-0.0011705411145265473,0.00934165839209142
SLIT2,-0.020244076641249338,0.007914787084363587,0.002915756510239324,0.013751791756204055,0.07696637150386455,0.08944039880697821,0.08457988113131472
PLTP,0.07614955616439308,-0.03461389598867462,0.004852282422940643,0.06594505408598247,0.0029361592815684767,0.0901064103827425,-0.015940395742737548
APOD,-0.09207864603722295,-0.02014554565588336,-0.03875286680314091,0.07221815550280286,0.049085892120287744,-0.0110843353997455,0.05462078676165988
B2M,0.03575822568465265,0.04092837254613803,0.011056032271764724,0.02461648233628369,-0.050005009045611504,0.0853274292765796,0.026140690378408687
OMG,-0.04190352329951751,0.013146190362459923,-0.02204699219178941,0.023376527692443232,-0.0054021534716629325,0.023460068671171674,-0.03394504407608686
CXCL3,-0.01584093490860444,0.0002603865705224343,0.027923809731151588,0.123660587300539,,-0.02834014518893868,0.027974558336863357
CXCL10,-0.018644562396408965,0.03710067055567998,-0.04522269961489741,-0.0295659358331582,-0.019497524075630726,-0.024917905807424437,0.041958122616929744
RSPO3,,-0.020209522974496255,-0.022083509048463516,0.060617274020019235,,0.002862508294116332,0.08872422867837539
CORT,-0.01967077590316412,-0.005717064203833739,0.0008297739323879265,-0.020306960852906536,,0.019385371884429972,
NCAN,-0.0435981370355663,-0.033078925082701535,0.05601312779612912,0.011844459696907388,0.012856953799651462,-0.050059332274786206,-0.10164128029826305
PRG4,,-0.02237435034695424,-0.01581171319483006,-0.020333933923283296,,-0.034122041319176385,0.06204508074093859
ZG16B,,-0.020630938616406684,,-0.02195374931802277,,,0.0009224533468054684
TGM2,-0.005175404376478589,0.012963797258108043,0.03961570731064132,-0.029776707711322063,-0.015142906215275061,0.0541159848321038,0.04073412060696591
VEGFC,-0.019670777169703224,-0.028408688973063596,0.005523342086980331,-0.012043604923764677,0.022584923171889305,0.04407089695888387,0.058528583666319245
WNT6,,0.005163916340464404,0.11441865768674629,0.058240509761493045,,0.08610173813881865,-0.0241036358572301
NRG4,,0.10937634073120638,0.07639662669194222,-0.025327204650868327,-0.032577595779371145,-0.024081198056962034,-0.016006360092303475
PMCH,,-0.01579335808175281,,,,-0.013864959585412341,0.04279482753668484
COL9A1,0.07297717304497113,-0.014780551592922334,-0.05514040249760776,-0.027568123163798662,-0.02649647139933138,0.05999558110241611,-0.008766973453264559
GDF11,0.05212928094095438,0.014848534404185296,-0.03196469325110077,0.023867603726332735,-0.017099418248785414,0.007378373161520212,0.03302934549820361
RAET1E,,,,,,,-0.01755886329300069
SORBS1,-0.02480707478108198,0.028970833993813314,0.0056110075120924694,-0.03317105978468185,0.006813077745875859,0.017013118372496087,0.024172121090714857
DLL1,-0.007842999280794922,0.0026861844221843026,-0.03328255292630545,0.012510174729372348,0.032781315921565135,0.02392090452887248,-0.03834671364368694
TLN1,0.0070164591320805315,-0.02583639807641776,-0.01599475874172656,0.027777005588351947,0.015342138131701074,-0.0028150022216641077,0.039342599925924863
COL2A1,-0.018475889195728564,-0.02971049403578434,0.037218819422165726,0.02235134610910864,,0.01027429762686858,-0.02329466132385581
SHH,,,0.08063745635790809,-0.014754308180968052,,0.03570378225808736,0.06213970479062244
PON2,0.037789228912706606,-0.014673795302255934,-0.06217872447841907,0.06535775066393351,-0.01731043234970786,-0.07857263107782304,-0.044651174647261545
ICAM5,,-0.005236674837093355,-0.007194893565127835,-0.015273281129445348,,0.07090728982432015,0.017798704040148765
HPX,0.001717313126048165,0.050710091349741894,-0.00212382085010085,-0.01266534915088564,0.12804110159819443,0.032510774629845945,0.022912312273542255
SFRP2,,0.051436336781940324,,-0.014978994074491625,,0.04111649292169498,-0.015266142435095999
CD70,,0.004759895764343522,,,-0.03535614985955636,-0.024037428862154278,-0.02442059444995198
HP,-0.036660276254766755,-0.021242487242309656,0.06609725235399169,-0.025697513435643526,-0.0011753700239981212,0.02605929135133597,0.09761798790823856
CXCL2,-0.026892738950322778,-0.03385281271870928,0.05559402007373998,-0.056262296330779074,0.06156113556980959,-0.02620576130037819,0.012607700628368123
NPPB,,-0.019193727908750045,,,,0.1753154769119791,0.035136391794571634
CCK,0.07678016485042959,0.03341621185993161,0.009213226556386631,-0.09151932329090516,,-0.03036327364636895,0.07574240354160525
SEMA6A,-0.00226341047726482,0.03515337758748678,0.02796123414608737,0.041957824458074756,-0.06753740973199049,-0.049818379871497905,-0.03136173962598365
IRAK4,0.013504678318169903,0.017143650934556456,-0.05932360801791096,0.01672776669579486,-0.02885573070008159,0.008797824676057142,-0.032644247610153485
GSTP1,0.05676597077108111,0.053950052877481135,0.025809967122483967,0.03398604758938953,-0.030629414334449365,0.027404391336141535,-0.009289746326863631
VCAM1,-0.003508960691063602,0.05421378123487498,-0.040281470204437626,0.019239300159577855,-0.013313793666518728,-0.0008161275698962837,0.002233965920550223
NXPH3,0.003099734553450215,0.008852840469350053,-0.020103172637366842,0.01274668111120679,0.023329011842529383,-0.00811984967436864,-0.03146514762719536
MTMR4,0.01789020075617139,-0.06282974292216428,0.04591373814369804,0.002021279017277482,0.09350822346594907,0.03037194929216025,-0.015384994657794958
LAMC2,,0.029629527616874995,,,0.027583320184317507,-0.013458105903737314,-0.030935834918543965
IL10,0.07073908777744911,0.044867029806570265,0.061631579044195466,0.15630386871849422,0.0671000181918215,-0.03351343696686956,0.009060835147999232
SEMA4D,-0.0700458636253573,0.0019696335011943327,0.02784406122901244,0.03597801418135611,-0.023317199369780682,-0.008573010993462808,-0.002521638283259339
TRH,-0.018061548156681737,0.062231871644321236,0.03937768209695656,0.03559806496849904,,-0.018909776025274716,-0.018186158898608123
SEMA6D,0.05754961087228102,-0.04707704807426242,-0.003882291821385249,0.03809511629538358,-0.04441615450371666,0.039270533698739285,0.05520328334255845
CEL,,,-0.027418069504445503,,0.06816217269329027,-0.02217459847502245,0.022354456421818422
PDCD1LG2,-0.05800453222359025,-0.016962363898506177,-0.01811731269137342,-0.016104067375956224,-0.06761915404284931,-0.014782262846355598,0.05504537230498811
SPINT1,0.03612397785199761,-0.01018606042439718,-0.03706846576235513,-0.046806193702117124,-0.01690894563887299,0.002275128472532036,0.07091151356998732
CTHRC1,-0.03772754238460995,-0.04093517993586914,0.009567703235157373,-0.03441442987478211,-0.0035656305430779123,0.00502970824651274,-0.027346011610000474
PODXL,-0.018444822495136678,-0.02039703625910932,-0.06215893783327634,0.0033495867041315464,-0.045074393943314826,0.01957393230597604,-0.04655664498034567
JAM3,0.009365435899684464,-0.011649683536442546,-0.04324764120093771,0.054741910997206836,0.06732563506105162,0.04850093805840477,-0.0204734625137403
TGFB2,-0.04964152233523617,0.03731267077585059,-0.04548621592068185,0.011461802614410174,-0.07101898689979659,0.0447665051702084,-0.015222060297446561
COL18A1,0.06711285060435615,-0.037946564640522734,-0.04780415183318547,0.051489895620131385,0.009890617051263277,0.07491401097667932,-0.006094384287481951
NODAL,-0.0285742970741116,0.014894574004476316,-0.021924090371896333,-0.049461392177479475,0.06287558879812565,-0.015390353477521677,-0.024889412292713423
INHBB,-0.043312313021333,0.04034594730664189,-0.0479682662280631,-0.04183836524946114,0.008752534188606727,0.021704377650369144,-0.027852915916518946
LCN1,,-0.015065072841143631,,-0.016470432559532282,,,-0.01839083373033884
ARF4,-0.03243301469996498,0.01981033963888388,0.016514874489947946,0.0036925305551759025,0.03826268169234707,-0.04598407516744126,-0.0002930230837526594
CXCL14,-0.0605386646552074,-0.01712167221998963,0.08846089178321265,-0.031133050071318825,0.06651939838803234,0.04544091016801884,-0.00866589746771014
LIF,0.053563746011424315,0.030450615533979732,0.057839516499594956,-0.014319003767284611,-0.015565200596070203,0.01099393916340731,0.05447537118144995
IL17B,,,,0.0019725617169826975,-0.031107582074724936,-0.01914702982883245,0.0402578124745862
MMP1,,0.01201702482169872,0.09039171034783776,,,-0.01386495848739238,0.014438927553118267
MATN1,,-0.019780001149261567,,-0.017268128796634127,-0.03399150918104636,-0.019733069769017522,0.01641370208049259
ADAM28,-0.03126839939353926,0.06771667958419925,-0.028128295183291577,0.08423623081311146,0.03775985384372127,-0.00962195309526763,-0.027584346320581373
TCN2,-0.00508248465648335,-0.0190466567634599,-0.02519881452533609,-0.045906093450061455,0.012398501517306286,0.08441152257178279,0.030093716655894977
THPO,,0.027566805381533947,,-0.03360604028643731,-0.032577631715379904,-0.017117524031800967,-0.006893206484455763
CUBN,-0.023607083104928216,-0.03574798914946744,0.04199724242566188,0.044300912093480825,-0.008077562412992033,0.005437260168244966,0.014259502189327403
TIMP3,0.016478679105638064,0.05618093717875959,-0.048595099189007354,0.007497006149330022,0.014401087685341058,0.03821529963107572,0.051840263207669324
PIGF,0.04670994749153294,-0.02257656616509479,0.01960119863659604,0.02244221627231185,-0.017176516431072264,0.0014153761003916025,0.030354708488728743
CRH,,-0.0176505264584873,-0.014122261139453062,-0.02532719414957512,,0.03352455128542494,-0.012198325614636378
BDNF,,0.05378388991199377,-0.03078876192370011,-0.038698448304239144,,0.030922654505120318,0.017829737904870253
CCL5,-0.037048279215917156,-0.007092713102636999,0.04844848923253378,0.04077563175841568,-0.014313708132154719,-0.03488800132017488,0.005103470765254815
GAD1,0.016538154589370746,0.015593942433681968,0.0735793563279367,-0.02398030975456679,-0.03580109607917167,0.02784989090188763,-0.007189909115329033
COL14A1,0.07270455465144618,-0.026123770262771923,-0.009922933957923666,-0.029217595135524615,0.02327875693976824,0.05711624466766708,-0.004021625502200247
HLA-A,0.08780714791055272,0.08828184136339602,0.03478880906946798,0.04365739209166273,-0.016951241470348724,0.029610962678029665,-0.0014910050110213248
CD5L,-0.034532919232612654,0.15752803370384647,,,,,
FGF18,,-0.015970534370091206,-0.019268556584945112,,,0.038594699584800454,0.0515407136828949
ADM,0.0782126111024576,0.046597688319838584,0.013551788486308756,0.01593073348741397,0.010051831559633996,-0.001398865980827048,0.02327043545176323
CCL15,,-0.02944833652538204,,,,,-0.015772855466355967
GNAI2,-0.019632382509994183,0.024819452146343304,-0.007756193109693107,0.023365824858851313,0.04506549171931835,-0.022069138036421226,-0.04103379292760826
HDC,,,,0.005457553326178205,-0.03879354047772926,,-0.03582009121653852
COL11A1,-0.022747212658700597,0.012116293347723413,-0.002809048356927879,-0.02994463278629141,,0.02518114491465181,-0.07108283242092119
NUCB2,-0.04881597654699934,-0.022679095371303967,0.06832777464138905,-0.006199690651733743,-0.02730769342180277,0.05292255844624282,0.01168346101598743
CXCL1,,-0.02946338463952761,0.11519505467016465,-0.04213199554288184,0.05179978266581073,-0.029267163329951162,-0.03967850384224303
VCAN,0.08049682761525523,0.000743711751584779,0.036614597113208726,0.04456168070248567,0.053641771426211425,0.025690872458748598,0.01738085953111707
MMP7,,-0.009538409339855029,,-0.012022057461306343,,0.04966559123665501,0.031504726639380996
PTPN6,-0.05331326346160596,-0.014741132433872891,0.003724277676385339,0.01813922643657172,-0.012366189254817297,0.02334508852921428,0.043387681722306656
PTGS2,-0.03914671373684892,0.0004227047887778292,0.024552603531109163,-0.021956085055597388,0.04180333902763431,-0.010554966074426596,0.08725661510228756
XCL1,0.11557911245408826,0.03416550510922082,-0.014777320662988825,,,,
CD58,0.013091906804095058,-0.021067008013207163,0.004489800048259595,0.01281821512245551,0.04925194058478766,0.054652936530983215,-0.0058581026525056454
TNFSF14,-0.028853367647452437,-0.019488875377156264,0.022015848443907506,-0.025049723498888215,,-0.020020272406929482,0.031116961148922963
CNTN4,,-0.03426378531207096,-0.034802702004750226,-0.042687843029383395,,-0.0355562455397069,-0.02683849445464108
INSL3,,0.02265698361244115,,,,-0.020020270472648805,0.05778531813220847
BTLA,,,-0.015405848726697308,,,,0.12126222852532557
MFNG,-0.06382314206300717,0.006992820696999469,-0.0306974237706595,-0.028883037123906535,0.003350942915492678,0.035719639325454196,0.0003861312366648416
ICAM1,-0.04819307941875203,0.0298218300125697,-0.0035813752559535317,0.0063979962595429474,-0.04195354864281051,0.025329028952651583,0.004546152762008984
PROS1,-0.023793675236405055,0.018200828594719474,0.02569647991201683,0.03668371649203796,-0.08994232081852802,0.05688827956821813,0.03313753381005779
CLCF1,0.10987135766798381,0.021743913334077918,0.05034190951071822,-0.0012357604784928814,0.08157154981534034,0.020562324860642595,0.09451644446813351
PSAP,-0.0689545967758253,0.030742237173512044,0.004423204555578553,0.024301323558337286,0.04814178897036896,0.04450435291320113,0.07288997866745463
EFEMP1,-0.02514189598904025,0.029923173725155596,-0.007506433080811175,0.03555013187441915,-0.11886740257650344,0.05325029993318023,0.08525270562321363
C1QTNF1,0.08440183380859498,0.017968096882824868,-0.07321087330219982,-0.0637106742255705,-0.057035422231307815,0.0026837278738470337,0.03591887230269343
ALB,-0.02655400123940264,0.025597489203383936,0.0582627962224627,-0.02016548883243328,-0.04352255060132707,-0.033513436092659034,0.010016203385052139
CCL13,,,,,,-0.022456893469125265,
EFNA3,0.087901996563638,0.04320407594374212,-0.018917819722686798,-0.037300983189251735,0.10752587533641117,0.03335239042712701,0.019918173710536637
DRAXIN,0.046032145981989535,-0.023986108547626082,0.08937503734493756,0.038974658798763696,0.01866773191914877,0.03938204866181208,-0.05676384373107064
RAET1L,,-0.013497666818123807,,,,0.0063590351054404436,
NPTX2,-0.04615343716589061,0.042041808811436626,0.021084665162229257,0.0026238371795189786,,0.01189786411504208,-0.0377045086902207
FGF11,0.1251241116941144,0.0010411601049232608,-0.03161105624135211,-0.0006086194509152268,-0.003219856765340474,0.027109708764553365,0.05309641122196056
CD59,-0.03749880538565816,-0.036582046815513414,0.012828436963698576,-0.010355142887573386,-0.06797480620749932,0.026206961307521082,-0.07683016877602429
COL9A2,0.029032766898654885,0.004777150148006155,-0.07097604003552643,0.041056606825930514,0.008378467550955579,0.03601661307631818,-0.0351817751418867
DLL3,-0.1318669939116993,-0.02184375563591524,-0.019665768267582824,-0.006029901273030036,0.010305172032730596,-0.02692837081436741,-0.06280485620679543
FGF5,,,,-0.0160576652365764,,,0.02610439431504664
LIN7C,0.03715692753425211,-0.007260623692557741,-0.007014503010069167,0.03307123012966747,0.0607193802297998,-0.002042051777857997,-0.00803381279952991
GDF7,-0.018269800422820608,0.011130230189257769,,0.054727005063790385,,-0.01627531132144379,0.026984645505053553
PSPN,0.05183504202068449,0.018691594683253026,0.02535044802160859,-0.048869153405350724,0.06704306964662755,-0.018298821989611403,0.0038870078832440916
ANGPT1,0.07721802980654796,0.018328375248899798,-0.010433183545522619,-0.004018942666442454,0.09427109887417329,-0.025902339408070175,-0.028546736621738227
PNOC,0.011981422057846485,0.016357163663676757,0.10094626440688058,-0.03766122516370388,,0.019618071144488054,-0.02228971345915045
L1CAM,0.04082649922342299,0.026507230563541803,0.04636262626953011,-0.0607768245712631,0.09123578140712355,0.06881586384000338,-0.027127645534876774
APOA1,0.047213865381749986,0.01410369346977006,0.09741894057868213,-0.022035241926186607,-0.04815583724276295,-0.0016291867847367516,0.023184165535629183
PSEN1,-0.11011745456026181,-0.00020907231740424179,-0.005967807047239296,0.045966321007953316,0.007665156111277253,-0.013445091843403537,0.010068052487564781
CALM2,0.03188316944218918,0.026595236075577754,-0.03746075160981891,-0.027862782903160535,-0.07319386035296738,0.019075112279460092,-0.004525955595764039
CLEC2B,-0.03327825235324666,0.026207965581270587,0.05305448704725488,-0.011546089855543925,0.0416147091421805,0.010931422987807091,-0.013661527783924732
NTNG1,0.03813436923862205,-0.02959694046725786,0.047071044833113994,0.05465438959107553,-0.030092376678504014,0.020573287077508152,-0.00030929560865212145
LRIG1,0.09795858500476126,0.02965115570189206,-0.06623196003074741,0.013606710617458747,-0.04057384110772976,-0.06295276549068657,-0.06558975943881658
CPAMD8,-0.01607585644737781,-0.001088755984314036,-0.018762217865167224,0.03836753893618225,-0.03879350278793442,,0.03484343907523807
GHRL,-0.025647873256546463,-0.017362718397041156,0.03978448299469039,0.007588774050191291,0.029016625936861922,0.003608359730005973,-0.01710039355643829
NPY,0.016790718228938926,-0.027014819361272948,-0.030050280934198002,0.0049664835885194466,,-0.05019171230056805,-0.027271245004476648
MMP2,0.053512243229964264,-0.03059596390240249,-0.026336381881203005,0.002493910240230439,-0.047228636796613134,0.016651956604481252,-0.015204290379875505
PPY,,0.007744163296183218,,,,-0.014769870305715862,-0.011654262243070554
ALKAL2,0.014124919294370524,0.015391277700490612,,-0.01647042989014926,,0.018320513011401713,-0.039337473345525883
CSF1,0.041971910545414125,0.08301269966812282,-0.0012679774562595204,0.049715621826123546,-0.027991715675495757,-0.03315165827129251,0.02019928021810012
SEMA4C,0.05674597723113672,0.003194968622216804,-0.004947295854062101,-0.027716392973913317,-0.08105153081327372,0.009112898404132881,0.002215964360688594
BMP8A,,,,,,,-0.019384126126965818
ICAM2,-0.02861740748314088,0.039646587559203535,-0.0012107879112282177,-0.023874008240413917,-0.034008997110540416,0.012010494905149511,-0.03341481818283293
SYTL3,-0.03338291397054159,0.02131021166493764,-0.017969652984695172,0.01655548068046555,0.025002616187097385,-0.03173151976107885,-0.017649038372739248
IL1A,0.03141342634678795,0.06728914927308599,0.016688723500258865,-0.0399539109287456,-0.07967116912651892,-0.025959955377257298,0.0718986127851572
HLA-G,,-0.004680314706622775,,,-0.033991481326529724,-0.029517618669938808,
PGF,0.062368099267421255,-0.040991176451097365,-0.01537747142211333,-0.03495500297139673,-0.002564600263981601,0.06800745934353022,-0.02179587327861327
LGALS8,-0.00128042887707777,-0.03457817026200911,-0.014048721349041527,-0.007817113538918358,0.03638121061355018,0.04454425722806251,0.020629922296841584
DKK3,-0.04473213692519201,-0.02920195190924634,0.010261316511993884,-0.05362811271354338,0.0282994502540957,0.017934613377646028,-0.0053389324819535415
COL16A1,0.040906295527374424,-0.04194344146450854,-0.03735999141794603,0.04947542376096356,-0.040038213011092075,0.014412162927559863,-0.035020316287587026
TPH1,-0.02994847956546782,0.007076034875455931,-0.018417549044102546,-0.01726812863363026,-0.03257756843683546,-0.046094567209352864,0.0436827831510287
TNC,0.05447853644953538,0.006696208161449719,0.0730214824400539,0.04817376516702686,0.019269561575195392,0.03225861359149734,0.09936034074304104
TNFSF9,-0.016075848817514785,-0.01463819577405118,0.0782430293638932,0.02356622738836628,0.025356684939430968,-0.01014393151209361,-0.030676805775660395
C4A,,,,,,-0.016446961271559608,0.10297300181836831
CNTN2,-0.09236002662828718,0.027070512129765755,-0.02532277402450759,0.06772435142111159,0.06773771167180896,0.02068524214706064,0.025608077941612396
F7,,-0.014877743357995377,,-0.014526310748947566,,-0.016275312895226626,
LUM,0.024364241342813096,0.019686746658463768,0.0017571362300097364,-0.03848880148091601,-0.034439208136353136,0.06910420933632949,0.04817661844344526
IZUMO1,0.04454923107323974,,,,,,
