,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
SEMA4D,0.03691613358724993,0.07822628514526365,0.008060538269341683,0.019917453171955278,0.007757972189740151,-0.04852888218487284,0.051633809972714786,-0.025183768205023688,-0.09121876171989987,0.03245800593975529,-0.028697015577669557,0.012926012027900429,0.0675421539598124,-0.008545159248234206
TRH,0.09307579405571419,-0.02668140989484988,-0.00932588558169965,0.20252224906535723,-0.02912254554472533,-0.04564965802521577,-0.015605734764591055,,-0.03593707569468636,,0.02183263592715021,0.03631846712271497,0.07374324622862229,-0.04280583418633063
SEMA6D,0.017490080829745343,-0.034536890263203904,-0.04804829107320265,0.028468712133851916,-0.07148756320583748,0.034541685493773774,-0.019334201137525393,0.00044169268519710065,0.04446926302735882,0.07625841797243602,-0.0005607244305834349,-0.020715531092861523,-0.0013571785577231516,-0.0319149606267755
CEL,,,,0.03930117406385523,,,,,,,0.0017152011954251081,0.02803975998565097,0.035584839595355945,-0.03099108346854018
PDCD1LG2,0.002749458504773323,0.018104205997077148,-0.03058755756331236,-0.02594099500365767,-0.014949590261176931,0.006307260919763049,-0.010292289924388092,0.006456671146830897,0.06857260573413117,-0.0362512811506045,-0.0029357563409533557,0.02646272751785141,-0.0117987378653275,-0.023208256418998784
SPINT1,0.03435738111489031,0.029552742597568314,0.010379665461299564,0.028079295241566306,-0.01933638706691125,0.09839582584225864,0.057380984735030394,-0.024969113019267845,0.025523001393024616,0.08379211512224029,-0.015450727926650112,-0.009685364105261269,0.004828040464748683,-0.030185378831146296
CTHRC1,-0.05810287425200261,0.13793825416651118,-0.003041233239785516,0.043102028499809646,-0.05448082923720981,0.06592068165437961,-0.0035970443746487562,-0.0028353854310546353,0.034006222047418856,-0.06654875430626271,0.055000201718609296,-0.016919639624551338,0.05687146047803313,0.011255438372623659
PODXL,0.03911077819071324,0.11599906171710606,-0.060339126336361966,-0.019476386928130876,-0.044464464358383804,0.05280939148826167,0.002025968866868714,-0.023214341459834302,0.03671781452831569,0.10789324819490828,0.003607892423977917,0.01071784101110856,0.010246790248885165,-0.05494482145707117
JAM3,-0.043953300218637796,0.013231657627330433,-0.03764060249115156,0.006871649123286979,-0.0754581456699289,-0.00041028380653822624,-0.04867075300102386,0.0351510679576559,-0.017736001230840022,0.018080321932608633,-0.011735566926808834,-0.031048259813667864,0.024349328719149535,-0.01697291501300783
TGFB2,-0.020845157292044978,0.0055778263642588385,0.008258606236569375,0.04858128300462005,0.017203858731774557,0.08823826427774029,-0.00658238408097434,0.01393196618361713,0.08118008229581415,0.07149594164969862,0.03753797261586609,-0.014873364175735053,-0.03202545316601636,0.04507428400370693
COL18A1,0.03745367889973498,0.15375061566609236,-0.024460379587984613,0.00828232561344024,-0.04578254145434751,0.06338738893194037,-0.07433746596428555,0.03378917688927954,0.045894711898887115,0.15369447333961656,0.02625462659234344,-0.0019097706743147335,-0.010572192757007375,-0.041874827065953295
NODAL,,0.09923709120948396,0.004751791672814553,-0.02810037685091461,-0.04183538932445021,0.1063344806414435,,,,,-0.012792184761430382,-0.019959830629339703,0.014458457760285679,-0.06042833752511104
INHBB,0.04635914824322315,0.012753388786070194,-0.02920579050751686,-0.0013460358070976836,-0.0066240544214059656,0.10624735283839051,-0.01074243287391535,-0.03490563732475423,-0.054381082530022606,0.06316756389493135,0.01033491297372611,0.004904813476889956,0.00031272893774336556,0.0580025820334943
LCN1,,0.06516552488041247,,,,0.020430689940878655,,,,,-0.029982553183279057,,0.09250646822058116,-0.020346632510014458
ARF4,0.0064984000184518925,0.059517093461690256,-0.009084849486866104,-0.03448205970711616,-0.04520017406222464,0.07322727161139661,-0.02594124699777532,0.016707803635761687,0.0574490769220202,0.11803934769623338,0.032728669848331504,-0.004907104951950969,0.010066411391828777,-0.07565484381892987
CXCL14,0.025052547701687737,0.024283757985318906,-0.06751643608518718,0.10588902643419681,0.05349992604233147,-0.03254585909834581,-0.016178130146478356,-0.018367467293590917,0.04554223106371704,-0.031258912957042424,0.004561437387599521,-0.05527273325172951,0.013590519724532004,0.07731305700500146
LIF,-0.04406083352960342,0.05204239936311743,-0.021287622050813568,-0.016160275956795523,-0.01886011113047694,0.024643250047527987,-0.06963874959849933,-0.01811350578426495,-0.031397283761204646,0.044353976996720265,-0.027136223990094254,0.016025054882496934,-0.05606155775686462,0.00569352626769817
IL17B,0.026077271062804434,,,,,0.0703986003257546,,,,-0.01966396483342775,-0.026091164423092783,,-0.025118221466387747,0.0211657473992933
MMP1,,0.03653506866135152,,-0.01166719163737291,,,,,,-0.11526790060750587,-0.017794259406206568,,0.09216342559578396,-0.030519044293366344
MATN1,-0.024379002829339778,0.11923787397014503,,,-0.018207377333580677,-0.020273253652521164,-0.016878970277890776,,,-0.01704677512015556,-0.003297333073957326,-0.028997281581638137,-0.026132552540821377,-0.020964382460573295
ADAM28,0.018474564278171512,0.01246240343923691,0.03905690942607931,-0.027406415163697722,-0.03942382205562233,-0.007940231780639273,0.07193452712624553,0.04101219746453004,0.031786469022198206,-0.03149433297675172,0.013356432843492383,0.04736483603519296,0.007431579031017552,0.04393399046603193
TCN2,0.07315529322793035,0.08976095931549803,-0.009358512703492302,0.05879088803793698,-0.007855764315321622,0.07970282365786747,-0.025776281410100604,-0.028183815788420333,0.020130640745810037,0.023547219246988788,0.05535264292110752,0.012321922658500078,-0.016404038322017287,0.031068549621442475
THPO,,0.019976927301360973,-0.015360899070715379,,-0.025891684459608193,0.01208309309000354,0.0272812285856545,-0.018848822875661028,-0.03116724092358906,,,,-0.02828938589715898,-0.015365939739669907
CUBN,-0.013698500535386621,0.03526142985577291,0.005943132519298821,-0.003650205468919275,-0.03239039824264744,0.09183499346151891,0.04144488502976134,0.10246668771748607,-0.023966611171769958,0.04750936766692382,0.0897191548361616,0.010926416759311252,0.052550182368587155,0.008877380318543963
TIMP3,0.06655384365718549,0.0005665170679989046,-0.025909872685045382,0.05864018318640937,-0.06325205801276988,-0.014991628062971184,0.057062255169396954,0.03190585003635502,-0.0066110258906455464,-0.03061674797488502,0.03967359006418742,-0.04592965480625465,0.02498317276484367,0.043567988141922843
PIGF,-0.02519665114674083,0.013467861978398395,-0.04831850947061682,-0.01861236371835366,-0.016661180542116426,0.07855302815356198,-0.02677953011781046,0.045690935392719886,0.004760664261135677,0.036512016733508575,0.03681541287387313,0.00558994283681175,0.03147421636576864,-0.01722347669165441
CRH,,0.0872055915517601,0.043034826155657485,0.16950413089065902,-0.015343507802766618,-0.029734815934490254,-0.015930092672100767,-0.01738249091573646,-0.026737034079577143,,0.0011454437841703037,-0.028652447300554083,-0.004714110676768658,0.0239471295372429
BDNF,0.024330139770220076,0.0468442995064031,0.08003713451372756,0.07597760414665013,0.0424629216769448,-0.04240511625438795,-0.05121291243582046,0.13339395110734253,0.003709626774943704,-0.026294618311030426,0.034397406908159255,0.01409469127207856,0.014751980458762873,0.02112145401182099
CCL5,-0.05850031198425596,0.04046502701427939,0.08956530493280904,0.0004382681230548969,0.011888616693602139,0.11147490863027848,-0.03497772441946994,-0.04034150217055454,-0.0653686841364857,0.10072417885578575,0.018078047391204777,-0.06449474450422486,0.02030665370732205,-0.034755578653280876
GAD1,0.08759770780439186,-0.007799561055446072,-0.003416483556818033,0.09981477042424432,0.04413305071544067,-0.029312417327628744,0.0923223801739116,-0.02380114969021006,0.04359467835874539,-0.010456092937433019,0.04176662236653763,0.025639532307421047,0.0509681277673345,0.04585698621798234
COL14A1,-0.010997577308712746,-0.02912204283155449,0.014562033636852809,0.010986690087380947,-0.02375289826126049,0.03492970841368273,0.011801396452020342,-0.012610635859457724,0.09091134026154894,-0.051788851466754306,0.0611662913431607,-0.03906785075197159,0.021554695147653097,0.015551420827110316
HLA-A,0.09946817953304389,0.03155723952804383,0.00290196674224926,-0.07021606773107207,-0.09613346400711484,0.09014787775224369,0.04805997237776057,0.017475739843165035,0.027686687408667365,-0.009260536132867071,-0.013029158974969684,0.0024828681356453925,0.06254677828657766,-0.08905877453831733
CD5L,,-0.019231995919055375,,,,,,,-0.032526485483350666,,,,,
FGF18,,-0.017401480238421235,0.0041850158709107145,-0.016176437770249016,-0.021288108038612977,,-0.0027147137461919044,,,-0.017700196690397973,0.02889005621627539,,-0.021486811824190988,0.006572155854471542
ADM,-0.07344953146783781,-0.034623425645537415,-0.038721905601017494,-0.004169868358367882,-0.06847647096252765,0.059506681141062855,-0.04298859022491674,0.07670768856146502,0.00220748214136824,-0.0755507196878081,-0.009000220445738605,0.05393507335879799,0.008690215823385349,-0.02261664369180164
CCL15,,0.0541020833789699,,,,,,-0.012084416483723714,,,,,0.004261095013263126,
GNAI2,0.08616714068768903,0.10371788816962864,0.04351340129240946,-0.08110799533737244,-0.023433080736191814,0.04303013345594747,-0.0024895612226918983,-0.05260368013810305,0.029012868773897898,0.01706340642587836,-0.01190239140802684,0.01816638795181198,0.06609245543794683,-0.06474701719526578
HDC,,,,,,0.04922085040778559,,0.08844936729304156,,,,,0.032762414819293956,-0.02096437296600289
COL11A1,,0.05476661353538733,0.018948669912388753,-0.00926046708472988,-0.04594465094468008,-0.035155814689453634,-0.03454318298088809,0.031435594539789245,0.05793845585818146,-0.04842102366333364,0.034233799725452915,-0.026534260631623247,0.04455661104053712,0.03740453660979743
NUCB2,-0.06037420920588828,0.058369945336665945,-0.02522608047263488,0.01667322265279249,0.046520576964734946,0.05148564212482911,0.01263958138742996,-0.0085118077745295,0.039385925327156276,-0.01847060472973059,0.04852430605432019,-0.015123160188991857,0.03717974868367018,0.006214037561984484
FGF16,,,,,,,,,,,,,,-0.02065766420654431
CXCL1,0.050817298294624585,0.007899040986767756,0.012649711223978075,0.0579769903915195,,-0.049464110592817946,-0.03057579330330257,-0.00037130957539040617,0.03273896588605926,0.13177234991206024,-0.009873224773441542,0.006902342260836332,-0.009332742487238501,-0.03752962790637782
VCAN,0.04519644812093244,-0.023646733786931055,0.0038425275608514817,-0.07511054019800471,-0.06863031364691823,0.014505593742405818,0.011932877009858034,-0.023070473421419865,0.04383135718557102,0.06829876892220531,-0.042898094357160195,0.004159114069373888,0.02014339321769597,0.04370101258050698
MMP7,0.027114081482836856,0.057046790195436764,-0.010448680703531802,,-0.01886010583653722,-0.01411422298319635,0.05085713763838873,0.010775710951231674,-0.019141370396147158,-0.013538306766149661,0.0487810538270743,,0.012957351018832683,0.0018009608734658499
PTPN6,-0.007476499723981142,0.056130627606455936,-0.07473927059738412,-0.00488110949517417,0.04610907281887091,0.054557183810807014,0.0066880075213525715,-0.011119484669864892,-0.018386053724556994,0.08310579582055475,-0.03801824098952798,-0.02467095923403003,-0.017119649784901256,-0.009896453791756066
PTGS2,0.02118233017010075,0.018082963738522032,-0.02489071897347457,0.0009539478223993869,-0.02641968110902396,-0.03621025526393358,0.01758330987704193,-0.005266591243090466,0.08379525276759062,0.049432859800171834,-0.009307696643242698,0.03757935823851239,-0.004368846782497848,0.03378466202801893
XCL1,,-0.021074827689810255,-0.016185977434015068,-0.012405932279464231,,,-0.006870827925491313,,-0.02510803163711428,0.07618816139982311,,,,-0.037309900390534674
CD58,0.04061046816463609,0.032903245248167186,-0.012720893872079033,0.008116679449732806,0.0006873810471722423,0.05247363895731042,-0.007573218105311871,0.007269874265891855,0.08796242037371095,0.06255031470061026,0.08169157701913736,0.034540372077479134,-0.02501831442727574,-0.06719283883341211
TNFSF14,0.011661504833736687,-0.021235061513016996,0.03388436174015551,-0.024136760300910207,,-0.0165918260759516,-0.03791036435748453,-0.01675351941794948,-0.011761181066467303,,0.04508120350729653,0.11637088945264204,0.024595725448325383,-0.0029326349797374244
CNTN4,0.01825219810934497,0.018338480867518808,-0.029089113471183037,0.10202380615594207,-0.012499776423194093,0.003063504687007457,0.01580206257224014,-0.04658243256397768,-0.008921378122601742,,0.03152472849133241,0.03762560304624106,-0.031709479552030566,0.036271572738723744
NTF4,,,-0.006163991252697467,,,,,,,,,,,
INSL3,,0.06988780489214093,-0.01487632523973146,,,,0.037268495207229836,,,,-0.027441880291656284,,-0.025516240513592876,
BTLA,,,-0.023613249137015555,-0.01293359739359008,,,,-0.021394817309646166,,,,,-0.0246729287478005,
MFNG,0.0543133025471844,0.05170373088811793,-0.031668887995847946,0.029581858216771544,-0.03612908371086531,0.03981035473573571,0.04095920197448705,0.0014868559003858657,0.055807036300631094,0.09739949789974583,0.04037862186930564,0.025376754075693366,-0.013407073700805034,-0.03775602166597382
ICAM1,0.04602858883647285,0.01972737059561152,-0.04828718379738791,-0.06363963067345907,-0.03852159821504162,-0.0008233628812825571,0.015091230068860565,-0.017628782246604326,0.08121731389087758,0.06978971777367277,-0.006566832670807415,0.020222403339261754,0.07444671097646047,-0.026169525571836324
PROS1,0.05486220470740555,0.07726819746000106,-0.0038356717816117117,-0.007315389662087518,-0.040054904874084335,0.07459253285860006,-0.01959254533468524,0.0323331337540074,-0.0038372021669404173,0.09186018401155227,0.030742683650674542,-0.01799528289664233,0.019312090544972915,0.04236344719561686
CLCF1,0.013567131504927383,0.01860814023655256,-0.06499905779013007,0.0581057561429988,-0.017532351753045163,-0.010187374368178634,-0.030855968051038272,-0.019919444204204686,0.033191854379035074,0.045280052353744084,0.021993097116307966,0.05787114578338055,-0.0527069416832699,0.06380288223175212
PSAP,0.036304634154492504,0.07005722561932545,-0.008116296197680952,-0.00201732459342024,0.07577912401598683,-0.08568308754869838,0.06854109723404589,0.02892905365967466,0.03268710368664266,-0.066383544620141,0.039890458347956535,0.0708562347901591,-0.051362895133035005,-0.03409960864739719
EFEMP1,-0.015924894756363817,0.051768927935679256,-0.06517353465398608,-0.03352728509347443,-0.044062434572425625,0.0018525819487315697,0.061635864014733845,0.030534107953796758,0.064853874924188,0.03348129588363942,0.03317768477104982,0.0029439067096671445,-0.03681638216099588,0.0277509046073393
C1QTNF1,0.035688767931250066,0.039361936391527554,-0.049296275163642024,-0.014678011358250987,-0.01985094760391605,0.057002211269632105,0.027853396813122412,0.02563318171030088,0.019361961345285422,-0.048677437633085116,0.029774924516933254,-0.013907032738435906,0.02252621625839906,0.009616800428004243
ALB,7.556636956817728e-05,0.10315750195209508,-0.026410791603486753,0.04259258135155689,-0.018040810564194452,-0.023674833268946267,0.01927852391527003,-0.019028459592863877,0.061723064870191295,-0.016136870145981527,0.04555566005482117,0.017831301453098556,0.015307908433798999,0.0032373268272002024
CCL13,,,,,,,,,,0.08269769061727834,0.1021804725341681,,,
EFNA3,-0.051067195805025604,-0.0018040517046019984,-0.0037569013992873137,-0.01317643704318033,0.0661822922874707,-0.06475402453681406,0.07203222752976225,0.03112889856860534,-0.039179595327622385,-0.02549852947235691,0.013080346909592705,-0.033539568509628664,0.027373588036464377,-0.013392814479006337
DRAXIN,0.1104435927425523,0.006281642733476965,-0.020611242958122583,0.006799446879233909,-0.002291878439638274,0.07509664048826481,-0.10248986484658423,-0.015278919291602702,-0.0262041703930569,0.05844571043438321,0.023074296054331027,0.020819832053634225,0.006416847345160058,-0.033327152803903214
RAET1L,,-0.014707045923287667,,,,,,-0.0029519782607033236,,,,,,
NPTX2,0.08477155948706358,-0.04311116716525151,0.043494163446472306,0.09763903408274524,0.07167601885564737,-0.021946583708584336,0.07704679748177995,0.009671891578955613,0.06227221989494575,0.09370264738539044,0.059782584269167285,0.00815382667266758,0.028426729296818123,0.013829618554900513
FGF11,0.039987338462082155,-0.04099392729363144,0.04336956887231902,-0.04027700552669353,-0.028591141925194196,0.05944995716918192,-0.03479388923592417,0.018099238026083233,-0.008565764622302534,-0.04603100987867259,0.0006512444351704466,0.060341480163636475,-0.007811397624490381,0.03746141830901977
CD59,0.07768687286511242,0.08467014271405905,0.04510712879946153,0.06418714816807493,0.06479220436094538,-0.048654646565241835,0.023950114354698793,0.012796253545471308,0.029801637278589636,0.09427651511857829,0.039779342049036874,0.06642624051340236,0.042647773105660404,0.0014407891979599987
COL9A2,0.06307118846089128,0.00033293919657900403,-0.04402585889522019,-0.014267334654127897,-0.054381500493559054,0.03661982477604284,0.024476991038563736,-0.028444424258378877,0.05072359601486937,0.05472047196505029,0.04534459588952372,0.12116848652484495,-0.006009219411176207,0.08725788062778102
DLL3,0.02707512659756343,-0.02260693603989551,-0.019910986683948716,0.07265626318139658,-0.027617653524558042,0.03858242830438015,0.01703144733943658,-0.0539485920314497,-0.03286346609831681,-0.020678102269218103,0.021996070525002378,0.06317521826336774,0.038258612435927104,-0.030834731677870687
FGF5,,,,,,-0.01885213645567889,,,-0.018409259664334564,-0.03893158510506199,,,-0.015907438475982746,0.09389361412385919
LIN7C,0.04146854133998677,-0.03228445144565063,-0.04656070847849374,0.0023489243787866705,0.004520915866544225,0.009902000649171693,-0.009196422921462097,0.0013608896199947013,-0.019748518933720146,0.05659197139670893,0.028966772789591047,-0.006580563420193125,0.00696459100042955,-0.04826087633927226
GDF7,-0.02437901942005751,-0.025048545314306784,0.019645480770681685,,-0.011722668350559516,-0.033723391371192,0.07976473584440666,-0.01675351876690769,-0.03383908263850102,,,0.005593692226603749,0.012117329777313024,0.0316959763174593
PSPN,-0.004680334229148807,-0.0428926618276684,0.021359373787156216,0.025966129418418336,-0.03400056858600574,0.025316836020792398,-0.007859262782672934,-0.009285550538471207,0.05700270809781468,-0.022034000455619637,0.045913726659520177,0.01461347560724006,0.031267602598756876,0.010715123112561505
ANGPT1,-0.002773288879881137,0.07841715207376401,-0.005859720315312434,-0.03963957540747798,0.08542927853533858,0.04414113681073269,0.06792549343552817,0.044383473717812046,0.014003285264386161,0.01851819536507981,-0.01256948702230928,0.07348698264402263,0.03925987188253278,-0.008189235963054993
PNOC,0.2264198501862749,-0.05434101136732654,0.028676408389939786,0.07889661079574162,0.05983468671346663,-0.04058508427395936,0.058182365397549424,-0.03989325560471821,0.02811845261453211,-0.016136870145981527,,,-0.026335128982293874,0.04363937148432712
L1CAM,0.057300105895902495,-0.043905723538518626,-0.046095923000235926,0.07783617025439712,-0.03277674874555067,-0.01335103472813358,-0.015142267141995593,-0.04671580234031731,0.03134778169740685,0.03491711825282919,0.03827030024058818,-0.024074497226852388,-0.03205110938084518,0.041922965122796835
APOA1,-0.005891423631834589,-0.03158561330726288,-0.023167418656324625,0.03705194060471033,0.05612574444627042,-0.04034642335812447,-0.025030149433388098,0.061459132580749865,-0.02638603017741389,0.01869633004809765,0.036066405525664,0.09017951985530981,0.03687280887100142,-0.06950632364100338
PSEN1,0.0570910249641492,0.02709589496756147,-0.06284662054512996,0.036885335476525116,0.005445070091878256,-0.04418146850904943,-0.028442318091313975,-0.006333608197620277,0.024121514301067376,-0.02059593774417403,-0.006763626180783425,0.01792930705844735,0.04089545424913165,0.059048072397226606
CALM2,0.0906867579740658,0.02700864512260806,0.07259514230211607,0.0877132657138241,0.03189598876757604,-0.062387928046834955,0.03714544792101501,-0.03118703998289979,-0.024221573566183412,0.05120256857014142,0.045763279670419765,0.06459078567540398,-0.023387670401126926,0.04835998095809298
CLEC2B,-0.07178545429714585,0.005342069990974871,0.007166861015847666,0.001089127651507996,-0.005069805907257345,0.05127678445474147,0.041695413891494296,-0.0049579207325624,0.03221225594003001,-0.01612704778368345,0.0002486407753969766,0.015727156795317047,0.02917826900757923,-0.07688414550425987
NTNG1,0.0016496524933150838,0.039791799493894275,-0.032135026574530726,-0.03152218193299643,0.005377008398350007,-0.024955227552430504,-0.021933145821712154,-0.006922366610559676,-0.02946478227086229,0.07628003401222594,0.009748470641951007,0.054935792192822415,0.04387850050124913,0.07631771373226993
LRIG1,0.10165835039932708,-0.03579440676092417,-0.010489909309260836,-0.08946526058832897,-0.011590303372599134,0.032851946750953376,-0.06776527759550932,0.04016304591266864,-0.03408507169169275,-0.06187655513836809,0.029950142453199345,-0.0003999040433320427,-0.0049335495647010175,0.06959613628015826
CPAMD8,,0.051137907678531005,-0.01759603828746557,-0.015751353682863137,-0.012969943686323373,0.026926876466047286,-0.021321433024404906,-0.021139234336136202,-0.01464332782731643,,,0.020727647202084913,-0.026736117904934867,-0.022723610602657884
GHRL,,-0.03070430750113984,0.009030713548362181,-0.026676076358617025,-0.01917881925045217,0.04405846263585782,-0.02989201295585953,-0.015278919291602702,0.03358864070722488,,,0.01961315813978109,-0.025422334217439082,-0.020031099186412025
NPY,-0.008427164257323021,0.003248238123331644,-0.04445721746703699,0.03261398736035217,0.08834589005611292,0.011371793229111428,0.038317934997789675,-0.025768354897989842,0.014498784636116998,,0.0030193201308952203,0.04270751251614325,-0.03222077107526905,0.025997228854931474
MMP2,0.07801705362314766,0.07502241699274499,0.03578160994347501,-0.04664137000623687,0.014786793944397438,0.05399046943353359,0.021863971476787227,0.09487993503872419,0.036317860477138926,-0.11336789228700968,-0.04362909945564409,0.03529754389216002,-0.005100628941186216,-0.056801100035720024
LHB,,,-0.015324820490956183,,,,,,,,,,,
PPY,,0.04276602080980261,-0.015924989748342732,,,,-0.015582498784580033,,,0.010401672610829716,0.08663919741279862,,0.006263877075747304,0.03974899947041411
ALKAL2,0.041449958726537464,0.0216880629061711,-0.015102174751839193,,-0.03178802644713781,-0.01933673340415131,0.01657427659922752,0.02771316778054992,0.004094061894645145,-0.03805386475742986,0.0628844003219418,-0.03103222090813973,-0.023690475141256367,-0.005619187046909547
CSF1,-0.006924660704504027,0.03575859202017478,-0.0003598192187618982,-0.05494691735191061,-0.0439979059778106,0.04846955612344246,-0.009632698370204713,-0.018781321343841563,-0.02617001783843959,0.13754995503453346,-0.03017324340168873,0.11287944260535698,-0.004214094145437552,0.00315512625127256
SEMA4C,0.04461126081871089,0.0012514225199509311,0.022006469593909485,0.016549758662449673,0.006396215522839329,0.0004620421158214971,-0.02802244481060322,0.010942835546131428,0.06778365306788192,0.06509146740912244,-0.052639408675260145,0.05400733052539736,0.08612567039407666,0.06106238717464272
BMP8A,,,,,,,,,,,,,-0.00483030507023712,
ICAM2,0.013806814628425488,0.06846740044897,-0.026038492188009597,0.08097392800995225,-0.033964990421540275,0.09757205411585794,-0.021416404729567656,-0.013894250480253492,0.014695560220503537,0.11654476329513337,0.137998137855145,-0.017421257223558726,0.02448383332524721,0.012455222709562274
SYTL3,-0.03134255519841636,0.0009079633295122872,0.02748875885668999,-0.02622660388248456,-0.009956266231134816,0.06407816546148874,0.013888055625878054,0.0009095855011819428,0.06669774775220616,0.09122211457485999,-0.01687374981991726,0.061110426347448794,0.010005457167167192,0.0014579283408903162
IL1A,0.025813473469202642,0.020811201320034063,0.021542968356117274,-0.03430631094210963,0.004954403946079371,0.08293084162391276,-0.011604696799754318,-0.008683130976457672,-0.01855371552194319,,0.021731864169422348,-0.0027827749201198315,0.05090493259313229,0.02228015123958664
HLA-G,-0.0385573093619852,-0.006919350788257112,-0.01618597597228536,,-0.013918795917272379,,,,,,0.047442731940696016,,,
PGF,-0.004007956713065896,0.1384312940564452,0.04034463418811851,-0.043639150547588886,-0.053164457922318484,0.1434541474290919,-0.0037164672111782877,-0.027626969670184277,-0.028774525834648516,0.13725603710574713,0.08302792218289401,0.0006631902904336489,0.01040272373175048,-0.01412427341078007
LGALS8,-0.04106772175598835,-0.015089111444850003,0.06254342026765257,-0.05302321992419806,0.04457529870088307,0.0007777786351801603,-0.029557942649295666,0.03996295858262541,-0.04950007081994636,-0.017650889524741874,-0.04006332353422706,0.07736512030418644,0.013044764272720865,-0.03134844164132409
DKK3,0.10401860059340648,-0.00028390479544647407,0.06446687618393387,0.11503425879498545,0.07229843256170383,-0.04311851803316906,0.06649505485089305,0.005540628304810575,-0.025497770839039126,0.02672244436576725,0.01257941077038151,-0.03352977586679136,-0.028931637048778616,0.03084098830919736
COL16A1,0.09031977673595576,0.0602907882054815,-0.029749042957453925,-0.06201176010715024,0.011365129123636424,0.004574688560332021,0.04714627235959472,0.0062415387288042735,-0.033424362935336176,0.11277087849822087,-0.04980924825624155,0.03471795033841829,0.05855467053576377,-0.04082742727011441
TPH1,0.14886719119887487,-0.01661663123670066,0.0726277352066175,-0.015461995540714901,-0.014748905258583451,-0.020273253461150182,-0.03603904987255131,,,,-0.0443809549713907,-0.03780433510155183,0.09128776646926501,0.03955025136631741
TNC,-0.016802124597822272,0.030274899746244525,0.015578724478260015,0.009330636935532557,-0.003399372604186424,0.0697085397395483,-0.0764155288789624,0.04202867922167749,0.050951575964257166,-0.08684604074678351,0.02745341393018013,0.06412404227838156,-0.023018122239928204,0.020755782650631736
TNFSF9,0.021376168730536115,0.017072284175391025,-0.015396616979345235,0.0101409256550306,0.03442329472092516,0.045641088194520535,0.005664619672896272,0.008708599626888724,0.057979047473325704,0.007213642404797039,0.11159557910461176,0.030620113752505743,-0.03624441553936358,0.04373836205443522
C4A,,,-0.002453503191927129,,,,-0.018472270711147175,,-0.022154208238355413,0.13421871026309837,0.06239003751613094,-0.03950206193882149,0.02239651149925075,
CNTN2,0.08262884942587995,0.035599964096358835,-0.018297765923268813,-0.05948412214303916,0.0034810353837958254,-0.03919448014553633,-0.016486538214693515,-0.006700270652513638,0.0030978140766245036,0.0415585246178904,-0.025630768338040757,0.027641931650894583,-0.013692709460400698,0.06487112699190893
F7,,-0.016210776110366355,,,0.015917732874230442,-0.01705428456765745,,,,0.03047072484107845,0.05705972829894632,,,0.04492891687449697
LUM,-0.014931037039941275,0.1521471376448246,0.003282057320165953,-0.023427384740388524,-0.01699173928286658,0.116675899634301,-0.02126286679680586,0.02602960600280323,-0.022392513125597067,-0.08564759568233427,0.04430402572941859,0.05711497477752461,0.011623907674441523,-0.03724986064689495
BTC,,0.07771263050851017,-0.014217773278776793,-0.05112046573518182,,,,-0.03635062254380958,-0.026999921673732587,,-0.01858850360593576,-0.017696017177438156,0.024021547958952227,0.03159529447794263
APOC1,-0.04723789139087659,-0.03193951654111798,-0.03097299224018852,0.05015878209903386,-0.07106166329621373,0.10146488681952956,-0.023814909918339424,-0.03023094867682704,-0.026327884294524245,0.12108763639503009,0.028610189158312618,0.03656417989328876,-0.04286861746976313,-0.12276251527877473
PKM,-0.03758105925303839,-0.007609482478018197,-0.06645742381435696,-0.005822569771446947,0.06585349558048535,0.036423013787625774,-0.11006771024517699,0.01883684993816608,0.061832985196765826,-0.016370278053290124,0.00877449176179944,-0.0036350590868610426,-0.03589062623565768,-0.0055501808297753995
TNF,0.028787984865428832,0.006444931890665799,-0.03280318726051204,-0.033404481756926487,-0.03146926788380134,0.0526024701195585,-0.03558330016141578,-0.02233744233206156,-0.01821122060813753,0.1755003991771287,0.07632021393433412,,-0.01964317110245728,-0.02186039819284763
GNAS,0.05126859307499209,-0.04936541650158895,0.03968980771518782,0.12414410794790158,0.048347530529765065,-0.05400466126590521,-0.005528984026624297,0.015430995632764972,-0.03378990098725576,-0.0997600023465455,-0.10903543455776604,-0.04106132307947898,0.025224552338657166,0.015988770681734862
BMP8B,-0.0069982537545835504,-0.00914827975634256,0.0017521653654702122,-0.03211260691363495,-0.008597127785753007,0.048088763445291734,-0.03560746903916881,-0.014831832108464985,0.13678155998324812,-0.03760933597712485,0.02791444521218723,0.07937269252853789,0.06564013986727152,-0.05234743972828863
LIPH,0.10706983220904435,-0.01661662714581597,0.06900971697715412,,,,-0.014893699893140839,,,,-0.018317159407035155,,-0.0018113856746704439,0.022421164536471704
CCL28,-0.02437899802044242,0.006664381662889768,,,0.02907877057754663,,-0.010954440966255282,-0.017542925531748563,-0.027518966351188896,,,-0.02730534404494019,-0.017783607340372567,-0.033073817907922416
PTPN11,-0.00940244568046818,-0.03165142507966277,0.021672730541148353,0.037973033938317476,0.05466847715360965,0.016391648218811495,0.005922761303273853,0.019986334393593055,0.002857584247689453,0.03082288828768672,-0.02007472041548213,-0.026912321574186198,-0.007403152454372115,0.028724017593689276
