,UKF248,UKF255,UKF260,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TG,0.019386415808422843,,-0.03724331826821683,-0.02206020158407162,0.04652789508175669,,0.0027589758028275617,0.01931831356595955,0.010251634204615306,-0.052309628542811834,-0.028710418761265132,-0.03603727552416881,0.1299136280108795,0.02138151117389619,0.051176614454317274,-0.034825555423797776
ADA,0.09023925593378408,-0.06310140427818764,0.02972526481589399,-0.033765302963962567,-0.016361265873301892,0.04807882129600297,0.05850895034296931,-0.04805337988179583,0.0237337226449498,0.09518043354890028,0.010090777072364847,0.05194402037271231,0.013308061229275928,0.06419496130015716,0.16154950118814915,0.06405058169656984
LAMC3,0.08850180486454069,0.025072211447904433,-0.02097774391692479,0.03259139708403532,0.017330532981373957,0.051121276356527856,0.04015670988496062,0.032614940315551455,0.03728484835988461,0.09137229764845595,0.06480809247860456,0.05373385719670556,0.09068635220558367,0.0820053146659266,0.19770311301928303,0.12746269131589708
CCL7,-0.013422043559909122,,0.08694136937798884,,,,,,,,,0.16849234999249343,,,-0.029012823465618832,-0.010320599331357988
NGF,0.006983930178416788,,-0.030252077860432464,-0.021051349232816558,,0.08902746399143706,0.03937787071206975,,,,0.09840914340086136,0.010089253610775147,0.01595560693811892,0.0491366812878544,0.006714969595317822,0.028930606918416604
TNFSF15,,,-0.020984280900771323,0.09093197809269558,,,-0.034850356903670165,,-0.04043617567171657,,0.06258938114336705,0.05222132360588362,,-0.02350295684138082,0.038665985097547005,0.07142289014815822
HMGB1,-0.01958584172707819,-0.012291954928506833,-0.057427304960400896,0.014623387924033516,0.030195188749613324,0.025368046482586958,0.06194017249438153,-0.0004132862079399789,-0.03819535683948634,0.06021300822965735,0.020059356274606605,-0.032216830843454315,-0.038941365644301305,-0.031976751710290026,-0.12212269875335699,-0.016863437501342653
ITGB3BP,-0.027729496007092593,0.006412423060331511,0.07719984052942075,0.008354997059728796,0.04475321766787202,0.02752633314813641,0.04072512735086857,-0.04218045424469703,0.04848565050084702,-0.010056940347438034,0.053497967999101774,0.019103661411171913,-0.0007990420811153725,-0.01598995805938679,0.011331103425216737,-0.0280776554070654
AANAT,-0.01947334318406999,,-0.018908092072366097,,0.012722405770019332,0.04797768280569849,,-0.0158503019975268,,-0.05853375240850065,,-0.0222695301436326,-0.018307943989199323,,-0.016608809525335572,0.023440584943194728
RELN,0.07678171728099797,-0.007050523957291174,0.015758728710974532,0.008585155276761866,0.02657046701371381,0.017398935304478575,,0.04080625031387715,,,0.07945290887485913,,,0.022849547002165484,,-0.013565136317024272
IL15,0.02440883202970802,,0.021391501268034373,-0.01818813772619614,-0.0131306026778131,0.08564914275706835,0.11533191657424263,0.07807950534662972,-0.013364867395324397,0.10002262456519262,0.05478652141780018,0.013329070181104274,0.025311237598778343,-0.010583443173941415,0.10804228723157198,-0.0019341138285216492
UTS2,,,,,,,,,0.03394834431011093,0.03236493515232415,,0.02938808080824246,,,,
BSG,0.028289560068734454,0.06661624235818801,0.056165309841725866,0.013757022885686846,0.03579115830103318,-0.011203800090708723,0.041719362646640216,-0.04610318272796823,0.04756052362560594,-0.15393823102793225,-0.02595273516722775,-0.008116605115401297,0.042406495107961205,-0.03790069817984673,0.050463471569410626,-0.028326457128935775
ADAMTS3,0.02460846165828464,,-0.014522549135828348,-0.029295828277673647,0.011148573211137408,-0.04594501516463938,0.05460868435128522,0.04743508260797277,0.11896876981579296,0.10760538526428229,,0.03166148819674044,0.08228415144565461,0.05549661062455908,0.046039121384653665,-0.007600306731726647
CD34,0.09052154672119248,0.041923776222116946,-0.04770898676763385,0.018758965169271398,0.032887624734703524,-0.00137496542607549,0.05243855374942299,0.007821709154041618,-0.016128816621433565,0.20666356461242621,0.04047158755723785,0.09737821602596704,0.1432530562158218,-0.035544043602869904,0.1471758309524287,0.102605221455667
CCL23,,,,,,,,,0.08135698596442612,,,,,,,
PLAT,0.03404865702905504,-0.01184290978613802,0.0065213421641058195,0.06083250423670112,0.021830891565444682,0.04135283832953844,0.0018689003580459,-0.03712057957569665,-0.005621702954630868,0.09656475603446275,0.06331502087234198,-0.04925182522684671,0.06555305572418849,0.08523021550932704,0.15147748517029225,0.07051966245761893
NTF3,,,,,-0.018745603012715235,,-0.01915151274469669,,,,,-0.028396554390030034,0.09699837152379313,-0.03779608213546578,,
LTA,,,,,,,,0.030899431689027486,,,,,,,-0.010248950326756314,
CKLF,0.036508091280161546,-0.06726809917131663,0.052878361477248295,0.022763896523265745,0.0029188842349251974,0.0288038391660572,0.016733318739004917,-0.014260073938594365,0.16644273233855428,0.026766360143923515,-0.04280925225419237,0.10529496251701345,0.10435529328214856,0.0945823928850252,0.03299013518966426,-0.010324496267359715
APELA,,,,,,,-0.017794319902171472,,,,,,,,,
CD24,-0.006819520454327695,-0.02486157441111702,-0.018528902387320627,0.02663198472148547,0.005527733747798352,0.009107233571484488,0.01566810700852972,-0.006141074329535856,0.10851495650218411,0.13173300336650934,-0.0716678802835291,-0.004426106551712073,0.02054950071486811,0.0035788307343035237,-0.015438407371386883,-0.01916999381996623
HSP90AA1,-0.012404859338372019,0.0540724105591043,-0.02028361814464498,-0.04523574046591773,-0.004448465133574197,-0.05738492887373392,-0.06642791607376856,0.058646828671446015,-0.11990134801900529,-0.14542997630515342,0.027019013058467184,-0.18669441309849982,-0.17884639872448296,-0.020193981697263216,-0.13354777933237016,0.007602323889553364
BMP4,0.014547438281452656,0.08231724529255623,0.004271098028323832,0.08087066908367843,-0.004250367258109193,-0.034027251867163225,0.05723798568654177,-0.012526279852585621,0.0301949657810632,0.23412275659150839,0.017071347348124447,0.06437730908489933,0.0016342822363974226,0.07712741706761744,0.086524347993382,0.016961017869750777
SCGB3A1,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0,1.0,0.9999999999999998
IGFBP4,0.06479096850788006,0.02492809576632901,0.02657139980013927,0.04747586812607252,-0.012945939554738634,0.09143046360664384,0.026961379203192363,-0.023336141812392384,-0.02970564206472304,0.07466371196595509,0.009338985175403526,0.043624169713239846,-0.005005063741373858,0.014642306043974795,0.2078125998777789,0.13865763254229296
RSPO4,,,0.03329490210570843,,-0.009795390606282128,,,-0.020391802858030127,,,-0.03756157760965326,,,0.001226933853267177,-0.013993319853975419,0.03150177228978245
LEFTY2,0.04908562021912773,-0.055158875911446935,-0.021711272987724538,-0.015262767817893942,-0.010740765600047678,0.1120372355231698,0.07938265380358372,0.0543609860656458,0.051340189388330425,0.06005380956253257,,0.04402285468295331,0.004322660523097746,-0.019880490774640616,0.04587667505365899,0.08538244938157484
PF4,0.010368318300276942,,,,,,,,,,,,-0.026774246756173185,,-0.04131322633412719,0.0739593163337609
ANGPTL2,0.015183317840817523,0.0289909930840263,-0.017210917234392286,0.07546101701964607,-0.0019566931952763743,0.03822876476865234,-0.03778020681433424,-0.05031921156653463,0.03278635219687055,0.10258796414182683,-0.008028025991363806,0.10683201846851056,0.10413497370958738,0.028980993533374497,0.17546151732201298,0.01826184090280952
LRIG2,-0.001178722063841159,0.009567976120880317,0.006341714292233489,0.06378448250103282,0.013795987433884504,0.06768135619881849,0.12123920889677928,-0.02505361048391503,0.02558264598976473,0.03213795169117003,-0.03476204606623201,0.013324390313753317,0.05371516138818717,-0.02710834272719451,0.0667957431860954,0.014794134063316968
ICOSLG,-0.03185770007410197,0.04853886417326321,0.022670518368674574,-0.01196497929619705,-0.01858982216085062,0.01950629757961207,0.020717751812721653,0.014013685254345503,0.05138153093994078,0.08526921844011826,-0.04733064383333635,0.01880915409695538,0.10377302860414417,0.0946406680146283,0.11275675328787256,0.04427291243511675
WIF1,0.003903121281439597,-0.05543345521615948,-0.02112011475473518,-0.027582061613674606,-0.018432897031802047,-0.007287255079720257,,0.08905808313252947,,,,,,-0.03055609284139863,,-0.03474067027240177
NPPC,0.025916699374026724,0.04437488195371293,0.02801659121449156,-0.04454265232182345,-0.013613195802611689,-0.04391783027573447,,-0.06156147229927863,-0.0337121002514124,-0.0604932807620833,-0.0974744332172648,0.005829136960977181,0.025452993804195655,-0.0023240244502560374,,0.05441789792023486
LYZ,0.03138408990358104,-0.03660715208637767,0.024205547648350857,-0.044531928952488586,0.0026086275454842954,-0.0027154522898536174,0.03913535820053042,0.03938265337992216,0.04825600189890542,-0.031146348931903954,0.08563900723319855,0.03112736058625849,0.001962558269413588,0.029165607960856568,0.04436900875045973,-0.04769094448914148
EREG,,-0.01841931473189888,0.0032020301088013215,,,0.0038060582019081588,-0.04607793308237396,,,,,-0.04180938799552892,-0.039606260382130665,-0.040940466100332175,0.0505872162595992,-0.047603207493993126
SPTAN1,0.07748120965938896,-0.07164589803831103,-0.04624159030538837,0.054161490187344834,0.0008796211136348604,-0.010731089803575124,0.08547864931918392,0.03232567146064906,-0.03036388225769351,0.023933849935380447,-0.025753312171429527,-0.00984396379615016,0.04723552488577646,-0.02394063238303002,-0.031619247844248716,0.06028049781203514
PTH2,,,,,,,,,,,,,,0.010392491577306,,
LIPC,0.023171352696353804,,0.03444964545981634,0.06410270381789185,,-0.056071708901517726,-0.03525770219992771,-0.02309299191502636,-0.035748231407117595,0.012650644487637279,0.038930459278327396,,,,0.01608635869689406,0.018060309262540528
COL8A1,0.029398193195392726,0.013738303547325822,0.0329470243530005,0.06403445176499152,-0.03178832671615134,0.05878437259676796,-0.060981586007967256,-0.007496877256208536,0.07586455619011101,-0.03813521608698337,0.010225874321826957,0.042556551801001055,0.11268460688300569,-0.010263323480026726,0.042490480689137265,0.04240910480406613
GSTM2,-0.021738846351283488,0.03934284596369874,-0.012480946881690503,-0.01538051952773857,-0.01911991205371522,0.05374872704252925,-0.002678815045460238,-0.023884687448473055,0.008174312641776387,-0.06022149283712174,-0.10955344923687564,0.015562135345654426,0.03856726973708045,0.018851098081793374,-0.04374454006445252,0.033253176068234656
IL4,,,,,,,,,,0.3368583407046115,,,,,,
SPX,-0.0022977453786089774,,0.015428261205240306,-0.0022454413838058174,0.002450690098128613,-0.019997617079559986,,0.07989964064334391,-0.04469185578559043,,,0.05938716863567732,-0.021279395082216816,-0.04846598688612141,-0.08246626200965812,0.12016583439209087
MFGE8,0.09147260317681882,0.07900277290910868,0.019447618461174442,0.007493566641050292,0.033602582913549756,-0.007520061748324353,-0.014990064189295627,-0.025928431133339726,-0.029671046226014023,0.12604779548121553,0.11367861983004862,0.042410311516898384,0.013475088991668601,0.006879406143572512,0.18472999262339498,0.09301242787828949
TGFA,0.0638585192497076,-0.03750918158265018,-0.013939281463756007,-0.0026082171882107104,0.05428888413391026,0.053551844215639945,0.047348934453791375,-0.007326317476637394,0.02026709341977371,0.020342700933231154,-0.07071701172727149,0.05393738007916448,-0.013096923834392118,0.026358640240550717,0.05318800930033455,-0.0759651509707565
SLIT2,-0.03512704502472639,-0.004169607774930808,0.006621661123351852,-0.030282750728402596,-0.007642572045592575,-0.013155586337395508,0.0025998119572068126,0.10827565428526646,0.003585186003040733,0.11918792033054172,0.019781259102803588,0.0927838294969988,0.058473459838011416,0.07718709548299965,0.05680478142757464,0.02595194612169519
PLTP,0.027190360096865176,0.02423751735935807,-0.018455042792679482,0.030372779570105306,0.0685968594089593,0.049662392802309975,0.07481543940424311,0.037180074448091564,-0.0030385922420820837,-0.059241477347417575,-0.036028664266564876,0.06938674325384613,0.00431896666923469,0.026418367105268927,0.04544055506778501,0.025213479885988082
APOD,0.00592921563832067,-0.042400924145273064,0.00717873902909462,0.038223102421660986,-0.006905554481128245,-0.008871275541775322,0.02132657125230908,0.003794726300984579,-0.014486499983897616,-0.010112899225426911,-0.06257842596315154,0.12327260992379765,0.1362649009446196,0.056400297016693794,-0.062005575070805695,0.011583382718255798
B2M,-0.00014664787254810676,-0.014771092315218896,0.0044406541081644,0.03185323721631905,0.05512163533074371,0.0856262831299457,0.09754560446363532,-0.027773790988626593,0.09467952794135248,0.1216689505263892,0.06116703084997713,0.09666895143811195,0.1277981256902373,0.038920588450954884,0.1842170626273419,-0.013062979720406548
OMG,0.03462868532311737,0.026389846259628293,-0.028822053524144103,-0.02743207076965009,-0.03267154906602724,0.0029205632639210314,-0.029181408191231314,0.05402385422412049,0.03468858679359541,0.15938921945809026,0.0248210667286712,0.11263110798109799,0.113847590996281,-0.01983778479205663,-0.011176496520544562,0.042996851893215546
CXCL3,-0.015005765827863582,0.10820799708867702,-0.01599062855804514,,-0.010478997431499042,-0.0440734002101688,0.0761761734946477,-0.010586967563132215,0.11839329407094802,-0.009598933523582898,,-0.023702585089927612,-0.05936148804905251,0.06058294865856272,0.007261541211867574,0.018012742899023493
CXCL10,-0.021923019911645983,,-0.007761300351116869,0.03423534718485256,0.07520659745087555,0.03798953351495852,-0.03976265804394541,0.04373110909290958,0.023365980782493932,0.03237567682851058,0.03662360828656314,-0.02078400020224413,-0.02457123415265377,0.048084494374626925,0.019104449710667496,0.01737884099460415
RSPO3,-0.018232138947364317,-0.03198062206584114,0.019983253000679508,0.006743898541260879,0.05677460095259374,-0.010103777221671956,,-0.011063177059660857,,,,-0.004645765915329117,0.061481802442087216,0.10055326705422142,0.0005938719649899264,0.04587703145533277
CORT,0.027994924799709418,0.008264468761366876,-0.030536845523931787,-0.00460116027308711,0.07975934096763118,0.11355525310124524,,-0.018093776314719916,,,,0.08087386772158892,0.015855508578537396,-0.02621909794554234,,
NCAN,0.08782211855936788,-0.01532320853190123,-0.03907443502436387,0.038010331154943844,-0.027207637397045698,-0.05039638522256605,,-0.07607962932435888,-0.10815899475462531,0.030049546258968288,0.04022669204448901,0.0830670241808209,0.09178047447484551,-0.08392005981271694,-0.05231737517405311,0.04290982135886416
PRG4,0.04572040994109861,-0.03575846685050907,0.062291421227503876,,,,,-0.012934682793374641,,,,0.03701098752361803,0.09276721479384893,0.073869870923484,-0.008522846625213057,-0.003212503315192622
ZG16B,-0.018612321525033258,,,,,,-0.019075133020705067,,,,,,,,0.059033046396236195,0.10943660033786977
TGM2,0.05840384077529309,0.07616884433223127,0.00820703395205913,-0.012685265874763653,0.034783163085362945,0.08051192421367681,-0.006338840887643899,0.06165253434579655,0.10252796138642567,-0.04845118360816651,0.030943241761347613,0.03335144390808896,-0.015153935131924853,0.04393945215729847,0.055449790135907895,0.05072946311118689
VEGFC,-0.012154599714713426,-0.02426492214173995,0.025787986760537448,0.07043809304202366,-0.03674310209903358,-0.035377683816090286,0.022277495152696006,0.13803737377679628,-0.0293871746991047,0.053724395530194355,0.04811119333808753,0.07678798077179928,-0.0023996599788203483,0.030051231230422845,0.04020755330784606,0.11916705965678778
WNT6,-0.021656170562842362,0.03140282186328897,0.005334061354479669,0.0014945761673013733,,,-0.030091599473137744,-0.01152060707648225,,-0.010618160851828224,,-0.0315137027205809,0.0892950403850543,-0.03502038710629382,0.013488806081277036,-0.020949707893265352
NRG4,-0.012362173333545246,-0.023971195370573056,0.031806778370612465,-0.02283768904753159,-0.003948893503861931,-0.013060697456252733,,-0.015399758879078452,,,-0.04464144824528109,,,0.046030606579667385,-0.015176771153215567,0.0023501521731142437
PMCH,-0.014248070048727798,,,,,,,,,,,0.03439859827178992,0.011904040109788856,-0.02499140249341454,0.06448536914697152,0.022802862477467514
COL9A1,0.042034726998656895,0.09399639419059296,-0.04283606788292683,0.03081186921530356,0.03655689585515147,0.00277176007450955,,-0.01754765913757734,-0.04248683351166442,-0.05869415715822023,0.039527492461878214,0.08811057148303958,0.09610106554148785,-0.01813776254758172,0.059223917713684335,0.0022147029776151085
GDF11,0.10790983161487033,0.011400351244800482,-0.02481692102078185,0.008191227019241187,-0.0061905529409152175,0.0480909844160055,0.036300862271962164,-0.058753866255551165,0.047511849554352496,-0.03858157231664734,0.024652188540133815,0.016410921288017945,-0.01711996774002563,0.005000793777881255,0.0756437977222686,0.039759244780942934
RAET1E,,,,,,,,,,,,,,,0.12734111543101484,
IL24,,,,,,,0.016603208444996936,,,,,-0.03080444292757599,-0.026347345004173562,,,0.010551373987358306
SORBS1,0.03394653194735245,0.006456555871332547,0.00968402318813585,0.0030739559701166447,0.03864954003894562,0.02061038223904407,0.03359461179154544,0.014953803698502268,0.0025456655428472627,0.06773358810428502,0.0822957065983492,0.021226204636699234,-0.009303110156726866,-0.0009509592360691297,-0.007615658450405973,-0.01669968335408532
DLL1,0.02919437366009422,-0.025340091466653482,0.022267027475667063,0.01789380082314119,0.008414998069065031,-0.06361196925793955,0.04276739221502588,-0.06611186652795038,0.025483482278098272,0.012334252063459478,-0.04564098041923477,0.10205560098286029,0.13741080408298345,0.026568785055827066,0.10702667026695116,0.010284822994715679
TLN1,0.060795419520446356,-0.036053968590354576,0.026578201551311544,0.002116167884271542,0.00663229003110175,0.049791337529824495,0.04994772113549705,-0.035706378098981875,-0.05023377776525908,0.03020894594148133,-0.045858897753100314,0.009962655058422809,0.00600310224125747,0.03340741684901334,0.15390363188561565,-0.003981555956999852
COL2A1,0.0010823286995050095,,-0.016090384938523723,-0.0202108314248629,,,,-0.010747945612953969,,,,0.06904084735437682,-0.0163535515398019,-0.04510772934971283,-0.011577659528661455,0.006121896870705054
SHH,,,0.05008018309150723,-0.02206020394238811,0.09066215786184426,,,0.12047398789748925,0.04478458959299744,-0.05863091776412581,,-0.011175494130420564,0.03813255354425646,0.014977828372507994,0.03864344410825971,0.02735900901828359
PON2,0.04008013932238298,0.008656315627197483,-0.08545448778373843,0.03316041242529367,0.023420349513749123,-0.03751932380329945,0.1223439435549346,0.008563384763021382,0.032796425493472225,0.1073290873081646,0.005295382072861073,0.10918431817452105,0.11938478472340497,0.020997046162250673,-0.0574168941817056,0.07822314130378041
ICAM5,-0.004333453641416375,0.08998701136533077,0.032076760450918014,-0.007963602047940447,0.0022189593209591854,-0.041110931036597145,-0.03103015313602506,0.08444951013469476,,,,-0.012423249593646605,0.009512815960969296,-0.008930444139359459,0.04041469094632583,0.03404144089092001
HPX,-0.023335957606049135,0.03721341269087495,0.05319857085434106,-0.01865542640262364,-0.009795391040463173,,-0.00022832259922618865,0.06215983543284751,-0.013341573838698939,-0.030139711269150726,-0.008557166035535219,-0.03327492275424424,-0.007939293379322487,0.018046936214952118,0.003512427055297907,-0.028794926192618482
SFRP2,-0.01784464089739995,,,0.03199075942106995,0.01543521093106578,0.033098498204567395,0.029996656250522242,0.0478553121870202,0.13177796461038746,-0.04169037710701929,,0.03274347314207576,0.027646130536698354,0.08510206336238108,0.048644590498197575,0.028325963562153104
CFC1,,,,0.07330121153219621,,-0.032159512373645414,,,,,,,,,,-0.04850052192179583
CD70,-0.021983383285595248,,,,,,0.019600546347541353,,,,-0.006441941074982573,0.01882059872101089,-0.020290136684742197,-0.0023965346195474035,0.012628916210501306,-0.014566847339261571
HP,-0.000725408120573309,0.05444548337584887,-0.020683012187894548,,-0.045414085231522745,0.035831066516964355,,-0.026400872705396258,0.06893370381692665,0.016872606721000386,0.0011832472092969729,0.03764731911214765,0.031339265518364086,0.024320632985249942,0.02796941848462089,-0.002215325664422921
