,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
VCAN,-0.058323992745309375,-0.01351947333234972,-0.004785682463572958,-0.04196339677265136,0.01912094119005517,0.012248130854895206,0.15964596140356518,0.09200785069338603,-0.007414417412753931,0.010008134138453546,0.015956137889075604,0.009323521380632895,0.08047897092693676,-0.04787114314686754,-0.08324927095143768,-0.049311264629499696,-0.022856308826801574,-0.08223537711712527,-0.05162181052664648
MMP7,0.04517419914576231,-0.05140301616572646,,,0.04869418788183425,,0.036428076004997686,0.03733620655776233,-0.017566723307644097,0.04225259221675205,-0.015882612907385744,-0.024875280166739348,-0.020508511291806673,-0.03469775571161223,,-0.014090710617827448,-0.0027401471603381005,0.022061977008839724,-0.08651586130773005
PTPN6,-0.00482232149500579,0.04729277660739722,-0.016508720609972504,0.00870490709442274,-0.013061570281228754,0.0003437201391077954,-0.022145889697367593,0.09633400208091014,0.04730891255967093,0.02101477801487929,0.00688498487000469,-0.020643362863166106,0.03994531565596571,0.03247976722168561,0.018450461809985098,0.009896226724277223,0.07020685486136845,0.016114868701088508,0.020253544811275823
PTGS2,0.05028986147664951,0.05917038254551621,-0.020946908324206325,0.06265580865863558,-0.011707550988873596,-0.08071975706530284,0.06879531303343327,-0.06408632562478962,-0.003475584215597332,-0.024770008732596972,-0.03813262651867318,0.0393289991674405,-0.006793434735817798,-0.05744609618961734,0.003247764812535196,-0.05333948817675362,-0.032497887044901606,0.06618772298084544,-0.04109943074481268
XCL1,,-0.018936668178424487,,,0.03606615289975641,-0.030835213171609564,,,-0.028852685747979334,,-0.02083346903098166,-0.005745726370020012,,,,,,,
CD58,-0.017331425879578848,0.006276130527188968,0.010262594571464447,0.02889811061190282,-0.0036134297770275222,-0.006690974766340534,0.05005512411750509,0.09092294997622234,0.041131233083069305,0.060322176701843915,-0.026800678665982052,-0.032151293561028894,0.033648356123491506,0.055813391727843,0.022850665343401712,0.0003930782938921075,0.022440177442595126,0.004194792280433386,-0.0037456981228794948
TNFSF14,-0.04615939283134757,-0.019080645381260336,-0.024479797114389436,0.08240209884180667,-0.0022927397576024437,-0.008499620181518862,,-0.031040722908495366,0.021708737800598902,-0.011344228610828051,0.04141115500480952,,,-0.02181559990865676,,-0.018605268348903206,-0.030110745641891135,-0.01977102047151688,0.03936462583816842
CNTN4,-0.04141263959355532,-0.03354606791347129,-0.019162707090092566,0.06738205399037688,0.01939481921389952,-0.05611668341432229,-0.07916702194290916,-0.04575336777796687,0.018563200156022905,-0.038847409298197765,-0.06877658942608958,,0.0075199341820777225,,,-0.03799304356130994,-0.041970902270791303,0.021432275059885444,-0.02745277465967255
NTF4,,,,,0.034063227706320885,,,,,,,,,,,,,,
INSL3,,0.023686018832576407,,,-0.015334029298691206,,,,-0.02025627956577768,,,,,,,-0.02069137882505784,-0.017477899506492867,-0.0011524246570483018,-0.022090920787024255
BTLA,,,,,-0.024339764576888717,-0.03214673623257494,,,,0.0250513661847622,,,,,,,,,-0.0017634320833719254
MFNG,0.10211262359700848,0.025288681910509023,-0.03281870228568507,-0.04828921238065847,-0.02587613977788529,-0.004988601708941053,0.11630585828184638,0.049123625072421406,-0.0617005151689028,-0.039884334583028355,0.059159413666002934,0.030676051077394486,0.03034958165968624,0.030658374603436928,0.062913784641696,-0.01068009637676601,0.03272121417767206,-0.014491084802842833,0.006012235881407795
ICAM1,0.12318701390722868,0.03224138639834332,0.030512115156823838,0.05644178238242071,-0.041687152291247684,-0.057481867223307004,0.043866507798415354,0.0704066126758597,0.006445195330891635,-0.02990180044697855,0.024438551518333195,-0.026402030618359055,-0.02351818820874786,0.028345605665114435,-0.01370471800353407,-0.011683955204804329,0.0148033926931651,0.07734586358353508,-0.008018414604752775
PROS1,0.06863667393256485,-0.009613524286622878,0.012940303730358798,0.06002203411508232,0.04818725125419692,0.004912106207619697,0.08387729330766606,0.09686660966552672,0.058887106736650104,0.022960205972098927,-0.058910169775219255,-0.000397127468378668,-0.007108652949562951,0.008339967299373904,-0.03561182909480966,0.040987928439935345,0.03870456751739617,0.007829196300173343,0.028637571719838134
CLCF1,0.020756966538731988,-0.022181814655564413,0.10018521815546481,0.027606582721160802,0.046563701167387714,-0.024289959760460313,-0.022380501253644363,-0.010458824495972912,0.07107153252967831,-0.010328197452321794,0.041452645866778146,0.03697108465785091,0.01633307121416239,-0.0802695075573065,-0.05706356010001239,0.007912303754972696,-0.019732013387421293,0.09093671962285663,-0.051470947984529565
PSAP,0.08618075328928325,-0.030181741497000574,0.025806341924079528,0.048173448431721534,0.02377869547180706,-0.0004306610233982827,-0.09035538560183012,-0.0755742644479063,-0.06310575046804616,0.04950545467704942,-0.03037762500661483,-0.0906099485592725,-0.05015367727443034,-0.1234016114307717,0.1228923729015019,0.0033084256689119066,0.026220074923526793,0.03990556587650415,-0.010972499519371992
EFEMP1,0.08194498122834179,0.07765566833827212,0.05465822220927038,0.03515463808996254,0.05781423177348591,0.03377551701387612,0.11224007182811863,0.0671757437471879,-0.023670296395636427,0.05514759277602946,0.09830124775806376,-0.011675080220451644,-0.0251996937793086,0.014059271903859836,0.07264566875267514,0.09260118232112935,0.03201778398047383,0.01674905769655881,-0.015922647730151767
C1QTNF1,-0.017920018469342366,0.06650742778910425,-0.037670938859461295,0.07544534616083452,-0.005101807686814572,-0.06587572602214968,0.10972564335605552,0.033926891341988986,-0.01252603826089583,0.044293357521868186,-0.006397133613269556,0.04133316362099578,0.015520551190590683,0.009219376146778561,-0.046438273834291555,0.01575159408677985,0.021931820847013464,0.04229750245186112,-0.01615189987927901
ALB,-0.03543215876476635,-0.026226415249019346,-0.03229236667099055,,-0.006112435130599555,0.0013052007237942648,0.009507640846896901,0.03912476213336203,-0.02211454438190164,-0.012884647717785148,0.018817176734227704,0.06605796173291668,0.007420647947367106,-0.05392819462376951,-0.06895828469117948,-0.001408393048896892,-0.029194646515390704,0.0018412091359945072,-0.008005024620644641
CCL13,,,,,,,,,,,,0.026590396822817296,,,,-0.013811267335626612,,-0.02217730565699356,
EFNA3,0.010831026248499723,0.05310744584464635,-0.02073052069589521,0.08788295857415566,0.0023796828341892556,-0.005499443610378585,-0.07428759123275479,-0.09147930284539979,0.011689582722605495,-0.04647558074666695,-0.05035435561978382,-0.03645000431281612,0.018713615922273434,0.013985150598047839,0.05110594422476278,0.027706840554458396,0.0568114928243229,0.04932427782112673,0.06430471412383396
DRAXIN,-0.06616567068958398,-0.006443471866593038,-0.018902944040514232,0.04573148844531524,0.017998133378336063,-0.014763947426224016,0.08112521767467905,0.06771437424198963,0.06967832469065088,-0.010345739844049212,-0.02174299364667606,-0.029145436839552674,0.011566002619430835,0.11137151422468085,0.044136309937559556,-0.008952672055716992,-0.019479844511828312,0.023207191396315927,-0.04387338680662074
RAET1L,,-0.013214933599139505,,,,,,,,-0.012391351785704684,,,,,,,-0.01769327101705033,0.06916424806797462,
NPTX2,-0.08192535587649304,0.01191668133956533,0.026508845637718423,-0.017310510969557377,0.020348563031654977,-0.03076558011178554,-0.1431616008260239,-0.07977389423921745,-0.04315942583302365,-0.05319428092940386,0.018551418060023164,0.0022948554868975823,-0.009899770480362181,-0.11116797548214477,,0.023815544244039654,0.0647199089008443,0.021470102108095194,-0.04760069921936253
FGF11,0.0015171676298025981,0.002474128446660952,0.040789743331987545,0.021500964310159694,-0.04210401425681415,-0.00847394795509119,0.13920997658651316,0.06578002304179362,0.02877293145821643,0.0011381735302346257,-0.014807069673348678,-0.0057644817729804445,0.02422489228384034,-0.009171488482887884,0.0025127843201834255,-0.009119210430450952,0.019338978601974952,0.06945013098569706,0.05534764385419558
CD59,-0.0036471667298462775,0.00216347474779742,-0.011685543939039143,0.009543554574750398,-0.010177156648727348,-0.11499628532934829,-0.08400262038860994,-0.06292841545286873,-0.028971841861029555,0.005662808666421618,0.01593805911287963,-0.04285286873079301,-0.04523515219615662,-0.008063674679185106,-0.031737457603379884,0.06642797009240028,0.0019299369399355952,-0.001004293351059372,-0.02360390128552366
COL9A2,-0.03291975761806608,0.020840220067850176,-0.02379048950023741,0.031931978924104806,-0.014466203281491674,0.0013225397145965074,0.054670924268052895,0.012725043208547775,-0.019533849275465344,0.015695317408626123,0.015078721345089096,0.032727863739485975,0.049494908340171125,0.037434291551835294,-0.042301396164812245,-0.036141222439743326,0.015834686538001044,-0.027801585262129332,0.07388227255253815
DLL3,-0.09151755012561542,0.013660416598060797,-0.04842611848483247,-0.034418377165806216,-0.03185499364459297,-0.00739792585370521,0.09101207650623702,0.06673595861540231,-0.07487418141395148,-0.0013695978409547357,-0.03261734379270633,0.037457411523719446,0.044071347086228,-0.07485472254009687,-0.017574608074876267,-0.027043387590061148,0.01044448376807642,0.020731301172424527,0.12017960988772775
FGF5,,,,,,,,-0.0007850638323231204,,,-0.015275141701402348,0.03676615351433449,,,,,,,-0.04821407220059283
LIN7C,-0.06671477989674009,0.00362908312800313,0.034237221909592,0.048381354622946605,-0.020690139012949575,0.04310570716595705,-0.022189374058439383,0.06120229596254906,-0.03732844377498517,0.04441870139187078,0.11102698335784929,0.054892628043240944,0.020264281855977975,-0.0069955804757022965,-0.08275617325584352,-0.004823611382508687,0.017601105481954097,0.07235664588223496,-0.028351893539471058
GDF7,-0.025033481922253444,-0.03116408727254613,0.012069671290461128,,0.0800021249478425,,0.10390317583723144,0.06676077487643564,-0.012957807585926543,-0.01134422816999131,0.01262438808640586,,,,,,-0.015167533612754325,-0.016072684066236794,-0.03151164183728501
PSPN,-0.05011632718775951,-0.03825293370777958,-0.03704899143372997,0.07506037819851391,0.08042931751565757,0.004414532760282052,-0.0009844801738406596,0.013850206288884738,0.054947357541217774,-0.02270036220451374,0.04754130585788284,0.052037328750107324,0.011982926029387138,-0.003003864479318271,0.01766487392832809,-0.039049591517879546,-0.004936759248405149,0.04733008100192204,0.04822589791679781
ANGPT1,0.003592246456405455,-0.0066667460602292125,-0.03608635518786913,-0.023009877525224532,0.044984287303428086,-0.005335455767195179,0.0556352056548695,0.09773623611177121,-0.05612681534441002,-0.04007974599083185,0.0734301098028321,0.0010165841743160556,0.044723844262285026,-0.002081526911675632,0.06386929838881039,-0.04235076094147218,-0.0043920204393921485,0.11011920476934746,0.047507934795441784
PNOC,-0.0476744402099981,-0.024243253518742115,-0.04303184220749645,0.04799235970727706,0.017047048127827744,-0.09172907199757291,-0.07317489205135405,-0.0849749125099975,-0.05500272895654507,-0.008746845940446439,-0.03929409019442131,-0.022226638263949668,0.024348967405579187,,,,-0.016129221961123808,-0.019054823420548508,0.05158852245929881
L1CAM,0.005207964697898074,0.020445260828272378,-0.027902406873154904,0.02843827109278067,-0.007386329070661593,0.0073887095301059845,-0.0031579586500124126,-0.021884884652185795,-0.06000312147845156,0.04725093295151441,-0.03579767098344651,0.046505916591882863,-0.03950124863134909,-0.04153867803617004,0.05595914915959612,0.023598956131151427,-0.026439314156037185,0.06516280435822454,0.002645028074289063
APOA1,-0.00750104055389988,0.03826887661827861,-0.004581639056294646,-0.046225156683062096,-0.023880217105117542,-0.03231058142345275,0.022904283040305486,-0.0038211212648588235,-0.026377199733672668,-0.018359544130924912,0.011429645422970279,-0.03613542211327991,0.027147342177407725,-0.04685343174963008,-0.00360550516865951,0.08154725562303866,0.06737033949957486,0.0015837717705939314,0.02600212713602344
PSEN1,0.11243404242655365,-0.028827552363424956,-0.027537363103347045,0.0355270151433719,-0.020463819572302203,0.05896394895342439,0.07652950869311131,0.05441212766824904,0.028792397382369012,0.05088140092642336,0.07613805547149387,0.0026672749109822487,0.023886063255223206,-0.07809047122474076,0.10641261468118174,-0.04527555836587445,-0.0063216650743803966,-0.018145113634571174,-0.07024892453462972
CALM2,-0.02413451537018499,-0.028554519081085413,-0.02433064990664805,-0.05695400312934981,-0.0009634206933746125,0.01063541569111219,-0.13842416605475882,-0.15025183849930368,-0.05680860497015193,-0.031462371574070634,-0.06675502400271208,0.0018229694722513635,-0.014991004340757431,-0.0272919149806105,0.015859707179827227,0.10555068494765156,0.018957409721227916,0.06156722926234194,0.088002939568369
CLEC2B,0.05326069809787036,0.05299827333746828,0.0253789414628223,0.0649987286008001,-0.02697731593980237,-0.03818581171842821,-0.02861475879039513,0.08584718663900937,0.03505663885539611,-0.03402090790303571,-0.04271265504222427,-0.06786413687823188,-0.0422979952333311,-0.08051634796698932,0.02412371456432016,0.0372408278814437,0.04319692677864476,0.009717106450276061,0.04485623970507732
NTNG1,-0.024194288615866696,-0.03360816054859066,0.005368389178601499,,0.0016700277266687425,0.0375377089136735,0.04124707610166857,0.07353747876512118,0.00572801648018768,0.015263969191505432,0.003944963869015075,-0.014268395500696246,0.018882496239331595,0.07473335633281027,-0.047679160558370785,0.00019111647237271794,0.026576482250664096,-0.037485832136097776,0.08580755990029962
LRIG1,-0.017188531509044033,0.04494268309767571,-0.07762239161084293,0.0471906499059117,0.01543195354887387,0.11288879748125091,0.032089996738967716,0.06650496176607865,0.07007572892196155,-0.02953493020072422,0.0727849845879958,-0.06687537973808401,0.04164414347765739,-0.06910139855187453,0.13205960957268528,-0.02467421621480246,0.02526463319275052,-0.012879683632792863,0.09673291537286666
CPAMD8,,0.028613262246268697,,,-0.018137420518359138,-0.039150330471856946,0.003664128198805609,-0.01800049605111548,-0.02246889092650239,-0.020997228327097307,0.013992862836314564,,-0.024507568866738376,,-0.012404009609300203,,0.10250192538771377,,-0.023147040900316888
GHRL,,-0.0030743551061839843,-0.026081879190703417,,0.003804509508012963,0.031720944148438054,-0.024482259671958207,-0.007280288789516561,0.0198055857847941,-0.010345739844049212,-0.017036150627070385,,-0.016934770131476356,0.12017482469090476,-0.0569839973154758,,,0.004066135972310523,-0.01826749575911639
NPY,-0.011758764586733717,0.00040039213422598873,-0.014354868931069896,-0.018108527902624127,-0.03495751734551361,0.04945941927032561,-0.12094964838812779,-0.0661519685440969,-0.046008357004440274,0.027164196234301514,0.002229227427559903,,-0.005475678064673537,-0.05302181714866646,,0.013987834763875055,0.03709246589123751,-0.014614499284141083,-0.02789543001608845
MMP2,-0.04819798100118122,-0.02821051434109115,0.02440660179990517,0.013382436932382061,-0.04787151852188251,0.030837347314356833,0.048520847003386165,0.13447921331327048,-0.002952280662306544,-0.02502640964625974,0.043692443092862035,-0.07550602555970719,0.04197723269289687,0.053723739840067564,-0.023678268235591753,-0.029158305578611644,0.046555646017439674,-0.04467073185099388,-0.016249004025361984
LHB,,,,,-0.015796323528736417,,,,,,,,,,,,,,
PPY,,-0.02228298953505697,,,-0.027496792215458584,,,,-0.01642110383257679,,,-0.0012454605391299528,,,,0.03777937053586764,-0.047341563587288166,0.03204284927966585,-0.015301287651290725
ALKAL2,-0.032720822344225506,-0.02478253215305466,-0.016505135052111965,,0.0589614999934609,,0.006402949330154343,-0.02040956860967404,-0.03961034967601944,0.017598962566726703,-0.049812853842509025,0.019293680675035365,-0.035184118114027225,0.04711168014439546,,-0.005558418551153068,-0.042951960760289315,0.020816268297492113,-0.04773173615089423
CSF1,0.0450865902862352,0.0615940247498641,0.017057082162043012,0.043787815012169266,-0.02156225821709258,0.02940771073358982,0.05835210314567875,0.054942278664312054,-0.024319899117348207,0.005955381756823612,-0.005327470818706778,0.046966398521299774,0.062121024967750536,-0.04176332153211025,0.021020869583193755,-0.028429847028616013,-0.05604948083778598,-0.006441149069749213,0.04953432716203453
SEMA4C,-0.005826191392768606,0.07819983228657691,-0.0016023042008580465,0.026927944033686677,-0.022043094568826225,-0.03515159195092029,0.056034195827250284,0.04021771681585812,0.018913413826261865,0.0166084076830829,-0.029070654276586047,0.05578630032135674,0.02960872899412405,-0.10993661016382208,0.036871175462440266,-0.012079890608999513,0.014273896834862661,0.01973950789491332,0.013964924529300324
BMP8A,,,,,,,,,,,,,,,,,,,-0.01982779054308098
ICAM2,0.024395495401240856,-0.02134047895538234,-0.01709428036234682,-0.025417099027925556,0.02189775295620693,-0.045818023804338866,-0.028576524200657046,0.09029760257371913,0.015383023782765761,-0.026392554358083645,0.04663576188769553,0.031156937866011467,0.006008630801443654,0.021608864673163242,-0.018852866386238103,0.03707599556906029,0.024003792748413355,0.023448264551364055,-0.016351464151810186
SYTL3,-0.03089125758143629,-0.03836257185267067,0.037962372601925205,0.030551109369695056,-0.0235022130534648,-0.02218500165654617,-0.019952908934799028,0.10055469411277769,-0.05966371371670003,-0.023307115531580384,0.026873384887813802,0.008472963335487901,-0.04142881483883036,-0.09340771864358668,-0.01961212202565923,-0.0500588372713255,0.07685068795987429,0.02424231132930557,0.05011235309384971
IL1A,-0.05915859930474816,-0.03363510264776197,-0.03293375729358943,0.043527447950270436,-0.04386059040768171,0.023417351342858158,0.013206055582673282,-0.04950945978724838,-0.005897704371216213,0.013067709539014849,-0.03767867278351278,,0.01663469692330309,-0.012072580747283427,-0.022327930692217033,0.03069072631480517,0.025078486315003673,-0.025636754524167683,0.05464843783009518
HLA-G,0.02030964139240823,-0.0038248757161255943,,,-0.016683974421590152,,-0.017767703606655562,,,,,,,0.011899562521519262,0.015669968815112158,0.10066803250362345,-0.004803200956357969,-0.029150124989897434,
PGF,0.021107861724521997,0.020893353473599458,-0.052327607463042505,0.032723779652198685,0.029018632844082827,-0.05780789131849566,0.027509230250804987,0.07279565217231834,0.10375141390496984,-0.018706914764858532,0.09343059656232658,0.009187019084072079,-0.016214426336703395,0.08854613064945475,0.04126444109921593,-0.005254259936641948,0.025336138689543382,0.004708650827633702,-0.08770495018003789
LGALS8,-0.05677437020323637,-0.0017229013436136581,-0.017087888509861853,0.07267072392208056,0.020135637692036017,-0.024738078105262414,0.002615486950998087,0.02491269573987471,0.02297712072621056,0.022274064573364546,0.03947024789682821,-0.0061711109478586055,-0.01203153043294561,-0.02431733421589525,-0.03722546728561831,0.0030831736779336756,-0.03697561972592205,0.02599782560429239,0.03305487550288453
DKK3,-0.09382301011866634,-0.028045377431481795,0.04759920922210876,0.026837847353511322,-0.0006389127979534621,-0.013062174202079191,-0.16111584559646094,-0.1045828631972962,0.01431785003997039,-0.027339631551558174,-0.02009541078180762,0.03279835165775632,-0.05449962030116755,-0.017831591269046335,-0.026613101254263447,-0.024217183457396114,0.00473360106690836,-0.023455566143548157,0.05282661943778865
COL16A1,-0.060834145269346045,-0.019799122545377572,-0.008981240556291301,-0.003432784402957927,-0.027464988745175237,0.04825062690223479,0.011824366470149372,-0.009436283191133134,0.03907693271464587,0.022979790554864012,0.04984582415665734,-0.0032299683220979565,0.03441233593520848,-0.010211340572984066,0.09925211026393464,-0.002121337478800724,-0.00899715013065125,-0.004291799790256845,0.06091412055977006
TPH1,-0.03334001696259486,-0.014930780768603132,,-0.02689164068952095,-0.030360524845716955,0.12413114382207555,0.06335219236038754,0.01410361035173655,0.013507476470972335,,,,-0.015968598298215984,-0.015548782897411153,-0.05161676436181071,-0.033463565257592406,-0.02540486200815949,-0.04552069089761193,-0.013781324236535754
TNC,0.06797315525913626,0.04122571231301562,0.019901331647918692,0.061294332984550975,0.06490802051935556,0.005962629044617089,0.15236173953391072,0.11243578303742906,0.08217459734425821,0.03634532157594727,0.06270242627202749,-0.016071008916350698,0.0364062988359807,-0.006273286112302262,0.05073688255665067,0.007092787252336464,-0.03632046279565438,0.04707466280176918,-0.038485337334607975
TNFSF9,-0.007741019982153425,0.0004776873866123444,-0.027600348564497,-0.01131920023235762,-0.027360386891158377,-0.06759154286098394,0.005438417337188813,-0.048304056405098494,-0.009311747395313314,0.050720592768196356,0.01830406200311174,-0.0059533412348148525,-0.0006432757199974678,,-0.052372766854204666,-0.006527643682169709,0.03706970394166329,0.03597405095455443,0.04928656885420572
C4A,,,0.0033249281940412848,,0.011434559953701245,,,,0.03823197759192425,,-0.01838252468016816,0.039935509829845804,0.009808828584111142,0.03655131813322686,,0.012306459895842626,,0.006422883635517784,-0.026701150171972447
CNTN2,-0.014387279980801963,0.04043233774437645,-0.018108970535992235,-0.017068101869239263,0.04792188084125178,0.011064081871926411,0.02589083090833077,0.0322461587832587,0.045158224699020026,0.033869693634416796,0.011599906828354144,-0.025814477219054485,0.10739124237001285,0.02734429699192292,-0.01148475485831142,-0.054661295833291455,0.04392998991707067,-0.0075763404291876515,-0.022066565423298018
F7,,-0.014566101921922868,,,,,-0.016351615614144423,-0.01800048558862503,,,,-0.00431957320739642,,,,-0.019373253657485844,,-0.016072685620426068,
LUM,0.05299502251574126,0.002810101754966321,-0.01045508330852068,0.0439060322760686,0.015187303230596302,-0.043254866854341115,-0.04855795292022052,0.05765959231061047,0.06588418713974589,-0.0008043841699465385,-0.039598368469268785,0.04378918120349473,-0.029503928677385306,-0.022292586246000026,-0.02034276979011385,0.0012159667141468445,0.02369127034260234,0.023111861449694328,-0.04601229752997121
BTC,,-0.013214928094694944,-0.02545194693646257,,0.016556179728486584,0.01199616609642388,,,,-0.01775331637034937,-0.02240327080029472,,,,0.056242051036568826,-0.014015867929367615,0.005553072977329503,-0.015553848092313806,0.03690356904929991
APOC1,-0.03311458061545974,0.04174304884971905,0.02571325454661778,-0.026371207654776678,0.017577734212408706,-0.04637849388176574,0.13152365603625707,0.1149075456485808,-0.007720349753639716,-0.03569163280909904,0.06526241168866992,0.018702939975599013,-0.03468404949383828,-0.09452781860967008,-0.03950229521566663,0.05555625095061802,0.08346363045265827,0.055755362190295525,0.07575888235823684
PKM,0.07733913536090628,0.015662439727877283,0.0070213042827478,0.024340723339416868,0.06072548809563225,-0.041954591310548885,0.0010912261902453453,0.01982317919837618,0.05772624762799117,-0.021375106058581374,-0.01062458238593694,0.04789947204205911,0.012567091820841788,0.01035814415752012,-0.02347847951049267,0.009166640404502146,-0.041781305795679666,0.05728570335073982,-0.0347882144581431
TNF,-0.027538401885614867,0.00801152087219177,-0.018168061828248528,,-0.04134376244488117,0.04056271112298758,0.1112259069089341,-0.02641794617017349,0.03810123898377795,0.06019610492174313,-0.05746776513707345,-0.01850638756772699,0.029520856909687147,0.05328369100854602,0.011689260891803966,-0.01360378316184268,0.028353554815732703,,0.11598796098113444
GNAS,-0.1209960014550737,-0.0003574801781536814,-0.012061236795514319,0.01637880596976508,-0.02676633505511746,-0.03184097092629715,-0.15108639902278176,-0.09916750725292499,-0.016732048122705536,-0.05738833058272545,-0.057633084660008736,-0.07629607144529263,0.01740969323610304,0.024237544358981355,-0.0053576533475663025,-0.06362586525733836,0.01582769997293147,0.061089658617317466,0.03744348791942986
BMP8B,0.02944035367551123,0.023967366034120547,0.016342518477693902,-0.06712628677538643,-0.024187465333294363,0.05792936450345295,0.14225030378487521,0.06634543142515918,0.012062896284052728,0.0729760041388799,-0.029916985288764936,0.012225616999686202,-0.030877442361942165,0.0020572138441467204,-0.031510257364540745,0.0032238025852891804,-0.005504120234055283,0.060147468531736664,-0.05498848571189305
LIPH,0.036396443713121236,0.029970832362437638,,-0.019297435071030145,-0.02372523183287158,,,,-0.015695235775569166,,,,,-0.0431757758562607,,-0.013811272415074764,0.0010542111753528438,0.09662665383627479,0.04953648217999007
CCL28,-0.025033459948158907,-0.021001995263136255,,,,,-0.013738008502211517,,-0.024168081066900732,-0.011878755309267764,0.026293009064410847,,0.04002463965161899,-0.03926727085068119,,,,,-0.015396322230715501
PTPN11,8.150684630899236e-05,-0.030685508165183766,-0.012523508565573152,0.01285166765240732,0.012971002801868149,0.033277511765969554,0.021291652235712156,0.040178401322358046,-0.013519654928638627,0.019161507187961543,0.0461585056328018,0.022638378447342684,0.04140384413955658,0.0800746201538898,0.03313010523470224,-0.0108549367544905,-0.04745002725625509,-0.0562852701538468,0.01608522572739799
ADAM12,-0.06047718905196228,-0.003161387712994877,-0.01936855584799461,0.011590737699920063,0.068134779221627,0.005421772537308467,0.07159298109727287,0.02670416177010697,0.06519318815615888,-0.011480078558365922,-0.039214970955844794,-0.04755844724241954,-0.055802963545516227,-0.007473095460830584,0.03329206706437923,0.03229587146149373,0.04460808447608771,-0.017943870318568166,-0.0563477950073184
EPO,-0.0690720719402729,0.03061516224506666,,,0.025541649146172636,-0.02299168097030033,,,-0.01642110454936122,,,-0.020209320015742247,-0.01596860064325873,,0.14825737317224802,-0.014999394565109752,-0.020487453705291377,-0.015377253816525115,-0.016372709136022505
EDN3,-0.034549049382556055,-0.0260087059972833,-0.05360704194222366,0.06673934617401883,0.009210559539024924,-0.033304379124567324,0.008449187214663855,-0.0318943204186022,-0.025451902165305573,0.03936166736892644,-0.007055203163123921,,-0.0161333728370119,,,-0.007506817237880593,0.059363572150145545,0.02024335132184012,-0.014951302157964762
CCL22,,,-0.020562947805482793,,,,,,-0.015999360828601428,,,,,,,-0.016976084041903178,-0.01873546271861196,-0.013492870810819914,-0.02530012609744247
CCL2,0.05476741241612157,0.002713873785711109,0.027527587625420125,0.012780329160103531,0.015171034348478019,-0.004837155508159242,0.09172087987452564,-0.004580346833625968,0.05784959369312098,-0.034934501252860996,0.051219327925777006,0.06283199536261043,0.003308555663545699,0.07037073049390233,0.01612875651176312,0.025751237925078267,-0.055128875717216724,-0.008368350083295728,-0.024968188050811937
DSCAM,-0.0297368936848768,-0.06263219592272604,-0.06322649353412794,-0.03050506842473587,0.010148574322280196,-0.004121324159870397,0.06268758175763764,0.060176307752728524,0.0002455661638598222,0.01361701363687802,-0.034262017352174205,-0.0036873324911915824,0.06958953657637755,0.07731851515398365,-0.058056337455575244,-0.0049379146909433675,-0.05088476138690887,-0.005040704998193474,0.038269875168533474
GPHA2,,-0.016641109741904917,,,,,,,,,,,,,,,,,
ANG,0.09019411478688953,-0.0062975419345895995,0.02923808090746991,0.006292697906193333,-0.03543667577856594,-0.023809713151635246,0.040783386191144355,0.03914240893767333,0.038407587280721,0.006982725527370481,-0.004235905377531115,0.007400243039927501,0.008864303506567023,-0.05636122945460431,0.01418362235990106,0.04457705670694077,0.019767073595441623,0.009717919424778664,0.026696252260582268
FBLN2,0.03394085285461275,-0.0514050782021979,-0.03739432818012897,-0.026461268162704714,-0.03667516446457986,-0.0010619021035910513,-0.03760638116523536,0.002468614329848877,-0.04108495274260975,-0.027163438752097598,-0.07334343427574158,-0.00036172598021612964,-0.04707579214343876,-0.007605324251533934,,-0.014918255862800215,0.031735539512953014,0.011409836342834682,-0.010736248264150736
VTN,0.07570278034158932,-0.015932526571418127,,-0.022514034829471733,-0.0022289085263238785,0.005380275008048903,-0.018827353531350295,0.04768713704795762,0.027207972897603794,0.05571238629347893,,,-0.013268945721355997,0.10783083550642684,-0.0006478675430259337,-0.017145334446612162,-0.014406364431907898,-0.019911468224684165,-0.02670115571545121
VEGFA,0.085600828022081,-0.0007240855518743294,-0.029738297802186765,0.044623590093201194,0.008734692829320339,0.0007223890627846881,0.14066018865570917,0.07626557851246257,0.04496732321755643,0.009082388999303937,-0.0009614189599690723,-0.08311841297321389,0.004920215550825904,0.018414842261165756,-0.07964510279703992,-0.020049771178623915,-0.03991577901932733,0.013713558939865603,-0.0003804426449157493
F10,,,-0.023471304331178635,,,-0.03879225879383016,0.048811109234549344,-0.016193675668865006,-0.018005386221492854,0.021714660657969554,-0.0028139764220819234,-0.044973369112919076,,,0.038255303590118236,,-0.024604754384481536,-0.0266324122017642,0.07739331051959705
SERPINA1,-0.09215122552903283,0.014656065287292077,-0.003658409943621157,-0.0034773031347961583,-0.01230405922105737,-0.012984782656446165,0.1321407185084686,0.05416102416627072,-0.0004495785053907164,0.04334951676364866,-0.0030089511881836116,0.03533515441011487,0.02314195526449004,0.053623498476193986,0.0961793938541358,0.030794251805018793,0.036496369373457106,0.03904373535376889,-0.013014768191304581
